ResourceID,brocade.id,card,order,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record
ad080c75-261f-5ca7-b98d-609fc18afee1,tg:rubgr:562,AssociatedRecords,1,relatie naar geheel,tg:rubgr:554,Verwijzing naar Grossmann object,,5696b8f6-1992-5d30-901f-f9d9346a1f16,"[{""resourceId"": ""5696b8f6-1992-5d30-901f-f9d9346a1f16"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f72425e2-1376-4f10-ae2d-59c277eb6d8e"", ""inverseOntologyProperty"": """"}]"
0d74286c-4274-53b2-b68e-6a7a951963e0,tg:rubgr:4893,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4873,Verwijzing naar Grossmann object,,7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,"[{""resourceId"": ""7ed555e3-6d77-5c31-9e1b-cc31476ac2d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""acdc7d58-4da9-4585-b03c-50fd910d5091"", ""inverseOntologyProperty"": """"}]"
47ab30ee-f536-5f9a-b307-06147fb3dc82,tg:rubgr:2044,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2038,Verwijzing naar Grossmann object,,56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,"[{""resourceId"": ""56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e92b9f56-5acf-4b82-8cb5-442c8cebeaaf"", ""inverseOntologyProperty"": """"}]"
597bb85e-ef86-5e0b-8c47-6a40613382a4,tg:rubgr:962,AssociatedRecords,1,relatie naar geheel,tg:rubgr:960,Verwijzing naar Grossmann object,,5c702e64-92af-5bc9-9008-0d9022116f24,"[{""resourceId"": ""5c702e64-92af-5bc9-9008-0d9022116f24"", ""ontologyProperty"": """", ""resourceXresourceId"": ""781bfbef-2516-4702-a0ad-2595ed4f7eda"", ""inverseOntologyProperty"": """"}]"
bd99339a-982e-5c38-b808-2b364dfa4702,tg:rubgr:574,AssociatedRecords,1,relatie naar geheel,tg:rubgr:571,Verwijzing naar Grossmann object,,4fc95f58-f4c7-5ea9-9996-76d43b7b69ed,"[{""resourceId"": ""4fc95f58-f4c7-5ea9-9996-76d43b7b69ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""10b296e5-45a4-4130-b154-5c6e62b45bce"", ""inverseOntologyProperty"": """"}]"
a94736ff-483a-5864-93b0-f837f81eb975,tg:rubgr:1146,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1132,Verwijzing naar Grossmann object,,92c376c2-d03c-52e7-b7ac-a58dbff0a2d8,"[{""resourceId"": ""92c376c2-d03c-52e7-b7ac-a58dbff0a2d8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9c1e6e5-3c1d-4104-90a4-e71f1def7be9"", ""inverseOntologyProperty"": """"}]"
197536f6-4cee-59a0-861d-743935d7c065,tg:rubgr:523,AssociatedRecords,1,gerelateerd onderdeel,tg:rubgr:524,Verwijzing naar Grossmann object,,dd40c403-0840-5a9f-b00a-05e170300684,"[{""resourceId"": ""dd40c403-0840-5a9f-b00a-05e170300684"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d322b55-b579-415e-90b5-574d36fb4b8e"", ""inverseOntologyProperty"": """"}]"
197536f6-4cee-59a0-861d-743935d7c065,tg:rubgr:523,AssociatedRecords,2,gerelateerd onderdeel,tg:rubgr:525,Verwijzing naar Grossmann object,,86780e1a-2c31-596f-893e-864a5dd02964,"[{""resourceId"": ""86780e1a-2c31-596f-893e-864a5dd02964"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a0e8454d-9ec0-4217-9808-b9ead5e9e409"", ""inverseOntologyProperty"": """"}]"
197536f6-4cee-59a0-861d-743935d7c065,tg:rubgr:523,AssociatedRecords,3,gerelateerd onderdeel,tg:rubgr:526,Verwijzing naar Grossmann object,,ed446a45-576c-5f5a-b33d-aef76baf8523,"[{""resourceId"": ""ed446a45-576c-5f5a-b33d-aef76baf8523"", ""ontologyProperty"": """", ""resourceXresourceId"": ""715ead84-56ad-4a17-a7b4-fadba88d1d5d"", ""inverseOntologyProperty"": """"}]"
197536f6-4cee-59a0-861d-743935d7c065,tg:rubgr:523,AssociatedRecords,4,gerelateerd onderdeel,tg:rubgr:527,Verwijzing naar Grossmann object,,cd463508-6328-5774-825b-4ccf0875db43,"[{""resourceId"": ""cd463508-6328-5774-825b-4ccf0875db43"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba0b1286-a7c7-4632-ada0-7ee1c19f9e75"", ""inverseOntologyProperty"": """"}]"
197536f6-4cee-59a0-861d-743935d7c065,tg:rubgr:523,AssociatedRecords,5,gerelateerd onderdeel,tg:rubgr:528,Verwijzing naar Grossmann object,,f73e3b04-42e1-53f3-b718-80808291813f,"[{""resourceId"": ""f73e3b04-42e1-53f3-b718-80808291813f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""372487c4-17c3-4430-a62c-373f0b355f49"", ""inverseOntologyProperty"": """"}]"
95d9af60-5db0-50b5-b9d6-37e3221c0934,tg:rubgr:2290,AssociatedRecords,1,gerelateerd onderdeel,tg:rubgr:2291,Verwijzing naar Grossmann object,,403e04e0-99d1-5eb1-84f2-0fd960b6ad7c,"[{""resourceId"": ""403e04e0-99d1-5eb1-84f2-0fd960b6ad7c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ae9f012-2000-42a5-9c0d-21ddfa070dee"", ""inverseOntologyProperty"": """"}]"
a873a7b1-30c5-5d26-9185-f5b9499863ab,tg:rubgr:870,AssociatedRecords,2,relatie naar geheel,tg:rubgr:869,Verwijzing naar Grossmann object,,ca1b719c-6890-5eff-9096-197af0df9643,"[{""resourceId"": ""ca1b719c-6890-5eff-9096-197af0df9643"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a6e82f4-242c-496a-bed0-64bd0c47c938"", ""inverseOntologyProperty"": """"}]"
e282c304-84ae-53ab-9920-08a7b569545f,tg:rubgr:5312,AssociatedRecords,1,relatie naar geheel,tg:rubgr:5294,Verwijzing naar Grossmann object,,c398a096-51d0-528d-b732-0fa69e327e10,"[{""resourceId"": ""c398a096-51d0-528d-b732-0fa69e327e10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a3cafad-4d5f-48fd-8220-7eb1196d28be"", ""inverseOntologyProperty"": """"}]"
f31d4849-6785-5466-a7ea-6ec760ae9548,tg:rubgr:1701,AssociatedRecords,1,gerelateerd object,tg:rubgr:1756,Verwijzing naar Grossmann object,,54c000a1-9d22-51a2-ab8f-af348b5dacb6,"[{""resourceId"": ""54c000a1-9d22-51a2-ab8f-af348b5dacb6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e0bc3d6-5e49-4b9e-baba-9d753012e28d"", ""inverseOntologyProperty"": """"}]"
56bfd6d2-b2d4-5ea2-9170-35c41b11357e,tg:rubgr:3383,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3380,Verwijzing naar Grossmann object,,a37d3571-0e1d-5b58-9c59-883be36c2f6c,"[{""resourceId"": ""a37d3571-0e1d-5b58-9c59-883be36c2f6c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2b440753-8d8f-4a36-9cc4-5666e0bccbe9"", ""inverseOntologyProperty"": """"}]"
4d2e46bf-511d-5d59-b3db-ac6d1523edd1,tg:rubgr:221,AssociatedRecords,1,relatie naar geheel,tg:rubgr:215,Verwijzing naar Grossmann object,,8d50be5c-27d0-5131-a597-2780e9e7f5a0,"[{""resourceId"": ""8d50be5c-27d0-5131-a597-2780e9e7f5a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""201bda85-84b2-44f8-b7db-652a2aade3ef"", ""inverseOntologyProperty"": """"}]"
2855e31c-ce21-5411-a42d-062dd3afa408,tg:rubgr:2068,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2065,Verwijzing naar Grossmann object,,70f0ffd2-bd1b-5e8a-b6a5-54bce2ba02fc,"[{""resourceId"": ""70f0ffd2-bd1b-5e8a-b6a5-54bce2ba02fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""81ef7e46-bc94-4777-805d-eb7db5f90adb"", ""inverseOntologyProperty"": """"}]"
a0436ac4-6e6d-50e1-89a5-4bba604e23a7,tg:rubgr:4915,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4873,Verwijzing naar Grossmann object,,7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,"[{""resourceId"": ""7ed555e3-6d77-5c31-9e1b-cc31476ac2d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ff0c0d94-b089-4ff5-8af6-520c855d31c2"", ""inverseOntologyProperty"": """"}]"
a4857827-087e-5ccb-aa3d-6c3ec45f635f,tg:rubgr:558,AssociatedRecords,1,relatie naar geheel,tg:rubgr:554,Verwijzing naar Grossmann object,,5696b8f6-1992-5d30-901f-f9d9346a1f16,"[{""resourceId"": ""5696b8f6-1992-5d30-901f-f9d9346a1f16"", ""ontologyProperty"": """", ""resourceXresourceId"": ""738c877b-e050-4246-a93b-cd46f47e5003"", ""inverseOntologyProperty"": """"}]"
9e55ac71-1ff9-527c-9737-15428879e1ae,tg:rubgr:3803,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3773,Verwijzing naar Grossmann object,,be415676-bbca-5af1-b0e7-badbf3214ca4,"[{""resourceId"": ""be415676-bbca-5af1-b0e7-badbf3214ca4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""84dfb724-541b-42d7-907a-1a0a455c9bc3"", ""inverseOntologyProperty"": """"}]"
adf5c5a6-6310-533a-a529-5fad91262bfc,tg:rubgr:2195,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2194,Verwijzing naar Grossmann object,,7c69889f-3b5b-5ba3-8018-97ffc0244b6b,"[{""resourceId"": ""7c69889f-3b5b-5ba3-8018-97ffc0244b6b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f841438-3adf-4173-9626-9ae4dac193e3"", ""inverseOntologyProperty"": """"}]"
83748b50-66d9-5468-92fa-c44b62901dec,tg:rubgr:5129,AssociatedRecords,1,relatie naar geheel,tg:rubgr:5130,Verwijzing naar Grossmann object,,754d83f1-9929-5c0a-9429-9f339b994616,"[{""resourceId"": ""754d83f1-9929-5c0a-9429-9f339b994616"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bb840c46-fbb6-4234-94e0-3e7cc9fa71a5"", ""inverseOntologyProperty"": """"}]"
252d8477-bbe7-541f-b52f-f2d571665981,tg:rubgr:3507,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3492,Verwijzing naar Grossmann object,,e772b23f-9ba6-5699-8550-e3212c8f929a,"[{""resourceId"": ""e772b23f-9ba6-5699-8550-e3212c8f929a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e2755939-4d54-4c14-82bb-e1b3e03695ec"", ""inverseOntologyProperty"": """"}]"
e96b6db1-1224-5f74-bbf5-e7e64b43fea7,tg:rubgr:2253,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2252,Verwijzing naar Grossmann object,,b25dc4b6-6798-5d31-9512-00bac4b17592,"[{""resourceId"": ""b25dc4b6-6798-5d31-9512-00bac4b17592"", ""ontologyProperty"": """", ""resourceXresourceId"": ""45d9bfcd-19ec-4c7b-b502-db67cbacb706"", ""inverseOntologyProperty"": """"}]"
01fb90d0-777e-55f4-a702-fab62de8f6c0,tg:rubgr:2615,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2613,Verwijzing naar Grossmann object,,5f509661-a9ca-5428-9cea-3150684758e9,"[{""resourceId"": ""5f509661-a9ca-5428-9cea-3150684758e9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec338871-6fb6-45c2-9738-1360aac8f93a"", ""inverseOntologyProperty"": """"}]"
bf6b0385-ed5f-5108-a8ea-7d86471b81ba,tg:rubgr:4903,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4873,Verwijzing naar Grossmann object,,7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,"[{""resourceId"": ""7ed555e3-6d77-5c31-9e1b-cc31476ac2d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e780908-e52a-43fe-a172-0e943cd8a05b"", ""inverseOntologyProperty"": """"}]"
86307d38-0170-51ad-b784-4a0cf8115f83,tg:rubgr:2584,AssociatedRecords,1,gerelateerd object,tg:rubgr:2580,Verwijzing naar Grossmann object,,5773de05-9c41-5d04-ab27-4fd375bf755d,"[{""resourceId"": ""5773de05-9c41-5d04-ab27-4fd375bf755d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da262d52-60e9-49df-afe0-c71ad430964a"", ""inverseOntologyProperty"": """"}]"
86307d38-0170-51ad-b784-4a0cf8115f83,tg:rubgr:2584,AssociatedRecords,2,gerelateerd object,tg:rubgr:2583,Verwijzing naar Grossmann object,,98250cc5-30b9-5ad8-92ee-61163e55f876,"[{""resourceId"": ""98250cc5-30b9-5ad8-92ee-61163e55f876"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c9843650-271c-472c-9b37-161835297cd7"", ""inverseOntologyProperty"": """"}]"
86307d38-0170-51ad-b784-4a0cf8115f83,tg:rubgr:2584,AssociatedRecords,3,gerelateerd object,tg:rubgr:2586,Verwijzing naar Grossmann object,,684a8d6d-d8a3-5c8c-859b-d19808eb0663,"[{""resourceId"": ""684a8d6d-d8a3-5c8c-859b-d19808eb0663"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1a22da3-d538-46e3-9dcd-059bacd146b1"", ""inverseOntologyProperty"": """"}]"
86307d38-0170-51ad-b784-4a0cf8115f83,tg:rubgr:2584,AssociatedRecords,4,gerelateerd onderdeel,tg:rubgr:2585,Verwijzing naar Grossmann object,,14859b3f-1d1a-587d-b1c8-84dfa9030e4a,"[{""resourceId"": ""14859b3f-1d1a-587d-b1c8-84dfa9030e4a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0a2039a-52e2-4cc9-bd0f-a43655dc64c2"", ""inverseOntologyProperty"": """"}]"
cf8ea4c8-e252-5537-9a6d-4148d18f6513,tg:rubgr:3494,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3492,Verwijzing naar Grossmann object,,e772b23f-9ba6-5699-8550-e3212c8f929a,"[{""resourceId"": ""e772b23f-9ba6-5699-8550-e3212c8f929a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1728fcde-1f13-4fcf-8830-db73cc3727f6"", ""inverseOntologyProperty"": """"}]"
1c929977-64d3-56a6-ae2f-ca65dd9f0234,tg:rubgr:1915,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1911,Verwijzing naar Grossmann object,,7c289d27-de8b-5637-bc52-a35fd8b75ca7,"[{""resourceId"": ""7c289d27-de8b-5637-bc52-a35fd8b75ca7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4eec04d1-1529-4ed1-bbf8-e12fbbe7fa08"", ""inverseOntologyProperty"": """"}]"
f5f1eb4d-9a5b-5b9b-ae7c-115aebad134f,tg:rubgr:1738,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1737,Verwijzing naar Grossmann object,,9d32c182-ad19-51cd-aba8-e01b6b4c2e58,"[{""resourceId"": ""9d32c182-ad19-51cd-aba8-e01b6b4c2e58"", ""ontologyProperty"": """", ""resourceXresourceId"": ""90c42580-4022-4d79-b569-3782dd8e3c86"", ""inverseOntologyProperty"": """"}]"
19fb5f91-2b88-598b-b2b7-6db2966796f8,tg:rubgr:4886,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4873,Verwijzing naar Grossmann object,,7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,"[{""resourceId"": ""7ed555e3-6d77-5c31-9e1b-cc31476ac2d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""292b3110-ba5a-43b2-9bbf-dbafcbf38410"", ""inverseOntologyProperty"": """"}]"
f09b41ff-9501-559d-b3be-cb8818a2e3a4,tg:rubgr:2051,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2038,Verwijzing naar Grossmann object,,56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,"[{""resourceId"": ""56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d669ed82-8711-4cc5-bf38-f697a44c7b47"", ""inverseOntologyProperty"": """"}]"
c0a25dec-5389-580a-b035-f3b7eb6b3476,tg:rubgr:218,AssociatedRecords,1,relatie naar geheel,tg:rubgr:215,Verwijzing naar Grossmann object,,8d50be5c-27d0-5131-a597-2780e9e7f5a0,"[{""resourceId"": ""8d50be5c-27d0-5131-a597-2780e9e7f5a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0a570211-597a-472a-87d6-fd82b0b96fee"", ""inverseOntologyProperty"": """"}]"
b96e5d67-34c8-5fd8-9a85-af76f48da7df,tg:rubgr:131,AssociatedRecords,1,relatie naar geheel,tg:rubgr:127,Verwijzing naar Grossmann object,,4408f47c-0982-5920-8895-398bac985ada,"[{""resourceId"": ""4408f47c-0982-5920-8895-398bac985ada"", ""ontologyProperty"": """", ""resourceXresourceId"": ""072e940d-1247-4c52-88a0-b9b963a6259e"", ""inverseOntologyProperty"": """"}]"
d1abd82b-cff8-5cfa-806e-db55d21ac48f,tg:rubgr:561,AssociatedRecords,1,relatie naar geheel,tg:rubgr:554,Verwijzing naar Grossmann object,,5696b8f6-1992-5d30-901f-f9d9346a1f16,"[{""resourceId"": ""5696b8f6-1992-5d30-901f-f9d9346a1f16"", ""ontologyProperty"": """", ""resourceXresourceId"": ""caf290b9-0f72-4116-ab9e-a72c01845288"", ""inverseOntologyProperty"": """"}]"
ea892cc3-0d94-5b86-bc68-8fb917d64b24,tg:rubgr:5297,AssociatedRecords,1,relatie naar geheel,tg:rubgr:5294,Verwijzing naar Grossmann object,,c398a096-51d0-528d-b732-0fa69e327e10,"[{""resourceId"": ""c398a096-51d0-528d-b732-0fa69e327e10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0de0eff7-9f86-489e-8656-6aa10cf23cb7"", ""inverseOntologyProperty"": """"}]"
0a09fe77-cf74-5b58-b63b-9a1539105990,tg:rubgr:3713,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3709,Verwijzing naar Grossmann object,,fd00a670-90b8-5f70-b6d1-2ef8a0822864,"[{""resourceId"": ""fd00a670-90b8-5f70-b6d1-2ef8a0822864"", ""ontologyProperty"": """", ""resourceXresourceId"": ""896dc6c7-3fa2-478c-b3bc-ef4f4a461bfe"", ""inverseOntologyProperty"": """"}]"
1dfca717-4b9c-5590-ac3e-09a106e8effe,tg:rubgr:4890,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4873,Verwijzing naar Grossmann object,,7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,"[{""resourceId"": ""7ed555e3-6d77-5c31-9e1b-cc31476ac2d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""235a7a05-911d-482b-a7d9-105f61895b44"", ""inverseOntologyProperty"": """"}]"
0e321051-d3a9-5fb6-a02a-1311f60b919b,tg:rubgr:577,AssociatedRecords,1,relatie naar geheel,tg:rubgr:575,Verwijzing naar Grossmann object,,9aa00732-09e5-5300-a793-0c04a35a943e,"[{""resourceId"": ""9aa00732-09e5-5300-a793-0c04a35a943e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fda6dfd3-9c35-4061-97b3-a2b8c53de09c"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,1,gerelateerd onderdeel,tg:rubgr:128,Verwijzing naar Grossmann object,,b3726645-3f40-5857-b0d0-900ed622919e,"[{""resourceId"": ""b3726645-3f40-5857-b0d0-900ed622919e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0605a71e-7206-4946-a30c-e77927022e08"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,10,gerelateerd onderdeel,tg:rubgr:138,Verwijzing naar Grossmann object,,1aa888be-554e-54a7-b7a6-387cf814439c,"[{""resourceId"": ""1aa888be-554e-54a7-b7a6-387cf814439c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""04fb9673-f4ea-416e-8837-8f9352099384"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,11,gerelateerd onderdeel,tg:rubgr:139,Verwijzing naar Grossmann object,,fcd73a9b-f988-50d4-a977-935cc945712c,"[{""resourceId"": ""fcd73a9b-f988-50d4-a977-935cc945712c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47fb40d3-17ac-4c7a-9b5a-778fa2798c3e"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,12,gerelateerd onderdeel,tg:rubgr:140,Verwijzing naar Grossmann object,,ffab48e1-a089-5469-9687-166f10dce955,"[{""resourceId"": ""ffab48e1-a089-5469-9687-166f10dce955"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3209381c-9c87-46b4-b8f7-79068e0af8c6"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,13,gerelateerd onderdeel,tg:rubgr:141,Verwijzing naar Grossmann object,,13957699-fd21-5ff0-b384-8e69c98225d8,"[{""resourceId"": ""13957699-fd21-5ff0-b384-8e69c98225d8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""86aa36e5-c174-4604-997b-36914c058b5b"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,14,gerelateerd onderdeel,tg:rubgr:142,Verwijzing naar Grossmann object,,e5ecf9b6-1d4c-50c9-95e6-1013d54013e5,"[{""resourceId"": ""e5ecf9b6-1d4c-50c9-95e6-1013d54013e5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""492bf5e2-0d1d-4014-8df1-b414896918ed"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,15,gerelateerd onderdeel,tg:rubgr:144,Verwijzing naar Grossmann object,,c5755dcf-7c16-5c52-99ae-b6b79d8d8612,"[{""resourceId"": ""c5755dcf-7c16-5c52-99ae-b6b79d8d8612"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a1605a8-42b8-4f15-b72c-a8b7c7b51706"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,16,gerelateerd onderdeel,tg:rubgr:145,Verwijzing naar Grossmann object,,7a5976a7-13bb-59cf-a24d-629569733795,"[{""resourceId"": ""7a5976a7-13bb-59cf-a24d-629569733795"", ""ontologyProperty"": """", ""resourceXresourceId"": ""391d4cf9-dfef-411e-8fff-d1dec5258f7e"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,17,gerelateerd onderdeel,tg:rubgr:146,Verwijzing naar Grossmann object,,0f83f22e-d2ed-5830-b4a5-86afc315aebc,"[{""resourceId"": ""0f83f22e-d2ed-5830-b4a5-86afc315aebc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0de8461-556e-4cf7-9783-93d081673682"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,18,gerelateerd onderdeel,tg:rubgr:147,Verwijzing naar Grossmann object,,4cd2f04a-7b90-5b3a-a69d-ce874577e248,"[{""resourceId"": ""4cd2f04a-7b90-5b3a-a69d-ce874577e248"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5b36c61-549b-40b5-8392-e803b0a972f5"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,2,gerelateerd onderdeel,tg:rubgr:129,Verwijzing naar Grossmann object,,eff2d217-fae2-5924-9778-56d995b281de,"[{""resourceId"": ""eff2d217-fae2-5924-9778-56d995b281de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa863cd9-b580-45af-acb4-658df7aec26c"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,3,gerelateerd onderdeel,tg:rubgr:131,Verwijzing naar Grossmann object,,b96e5d67-34c8-5fd8-9a85-af76f48da7df,"[{""resourceId"": ""b96e5d67-34c8-5fd8-9a85-af76f48da7df"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0baf1a4c-9ace-43a9-acd3-b23349e70cfe"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,4,gerelateerd onderdeel,tg:rubgr:130,Verwijzing naar Grossmann object,,65d8bf65-2479-5b96-875d-6e3166919a59,"[{""resourceId"": ""65d8bf65-2479-5b96-875d-6e3166919a59"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a9b44a74-84cf-4c07-994d-bef9360c36da"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,5,gerelateerd onderdeel,tg:rubgr:132,Verwijzing naar Grossmann object,,35c3256c-95ea-56e2-b765-8b4969d2c1ec,"[{""resourceId"": ""35c3256c-95ea-56e2-b765-8b4969d2c1ec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""422579cc-b341-432e-b098-136fbae4f724"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,6,gerelateerd onderdeel,tg:rubgr:133,Verwijzing naar Grossmann object,,f1784a5f-2734-595d-9726-7c27916fe809,"[{""resourceId"": ""f1784a5f-2734-595d-9726-7c27916fe809"", ""ontologyProperty"": """", ""resourceXresourceId"": ""36464544-867e-4aa4-8d4e-1db952bbd53d"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,7,gerelateerd onderdeel,tg:rubgr:134,Verwijzing naar Grossmann object,,5c876b3f-7d67-5321-a918-24c7a1e05dfc,"[{""resourceId"": ""5c876b3f-7d67-5321-a918-24c7a1e05dfc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e61ca5dc-322b-4bdd-9ae8-6af5ae86db0a"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,8,gerelateerd onderdeel,tg:rubgr:135,Verwijzing naar Grossmann object,,8d0c5943-caa9-59dc-b3b6-61b3baa2cd3b,"[{""resourceId"": ""8d0c5943-caa9-59dc-b3b6-61b3baa2cd3b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""91f617aa-fffa-4f12-ba48-e77d7785aed7"", ""inverseOntologyProperty"": """"}]"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,AssociatedRecords,9,gerelateerd onderdeel,tg:rubgr:136,Verwijzing naar Grossmann object,,a41f7508-758b-5154-8eb3-b2599265457e,"[{""resourceId"": ""a41f7508-758b-5154-8eb3-b2599265457e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eb5e9db6-25a9-4538-bf7a-fbc3c9409f6e"", ""inverseOntologyProperty"": """"}]"
