ResourceID,Textual Actor Note,Textual Actor Role,brocade.id,card,order
db76d372-4762-5611-af8b-3f83ddef7e42,"Baur de Boer, P.",writers (clerical workers),tg:rubgr:4743,Correspondence,1
bd99339a-982e-5c38-b808-2b364dfa4702,"Philip, Lotte Brand",recipients (people),tg:rubgr:574,Correspondence,1
24d3dfe2-a39f-5132-85bb-c0b2006ddc03,"Seilern, Antoine",writers (clerical workers),tg:rubgr:4313,Correspondence,1
fa2fa79a-4db4-54b1-ac22-d28eb60d64fd,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4578,Correspondence,1
e85dae04-422f-5d69-81fc-e3d7e12d93fd,"Auer, Erwin M.",recipients (people),tg:rubgr:5040,Correspondence,1
02de1f5f-b55b-5400-88cc-c80ab45e47f0,"Haviland, Simon",recipients (people),tg:rubgr:4201,Correspondence,1
3bb42dab-50c4-5639-a848-84e3111ec4ff,"Buuren, David van",writers (clerical workers),tg:rubgr:173,Correspondence,1
7e256ae7-65c5-5bd7-aa80-6fcc0478839d,"Grafe, I.",writers (clerical workers),tg:rubgr:4714,Correspondence,1
197536f6-4cee-59a0-861d-743935d7c065,"Francia, Peter de",writers (clerical workers),tg:rubgr:523,Correspondence,1
95d9af60-5db0-50b5-b9d6-37e3221c0934,"Koetser, David",writers (clerical workers),tg:rubgr:2290,Correspondence,1
a873a7b1-30c5-5d26-9185-f5b9499863ab,"Demus, Klaus",writers (clerical workers),tg:rubgr:870,Correspondence,1
e54b15a1-63a3-5b9b-87d8-8ab9e8be775c,"Stridbeck, C.G.",writers (clerical workers),tg:rubgr:5105,Correspondence,1
e282c304-84ae-53ab-9920-08a7b569545f,"Rosenfeld, Myra Nan",writers (clerical workers),tg:rubgr:5312,Correspondence,1
56bfd6d2-b2d4-5ea2-9170-35c41b11357e,"Martin, W.A.",writers (clerical workers),tg:rubgr:3383,Correspondence,1
e5a8aa0b-1509-5ffc-82aa-2a0659426786,"Peissel, Jean-Claude",recipients (people),tg:rubgr:4446,Correspondence,1
6a77cf26-a60f-5162-b9d8-648afec61186,"Millar, Oliver",writers (clerical workers),tg:rubgr:1214,Correspondence,1
4d2e46bf-511d-5d59-b3db-ac6d1523edd1,"Seabridge, Lilian",recipients (people),tg:rubgr:221,Correspondence,1
a4857827-087e-5ccb-aa3d-6c3ec45f635f,"Ruiter, Henri de",recipients (people),tg:rubgr:558,Correspondence,1
ac24aebd-7f9f-5cca-be4b-d773f6a9f8b2,"Mensel, Karen Dimartino",writers (clerical workers),tg:rubgr:2711,Correspondence,1
9e55ac71-1ff9-527c-9737-15428879e1ae,"Stampfle, Felice",recipients (people),tg:rubgr:3803,Correspondence,1
adf5c5a6-6310-533a-a529-5fad91262bfc,"Seilern, Antoine",recipients (people),tg:rubgr:2195,Correspondence,1
a6f0777b-5333-567b-9b61-21a07e08cb18,"Gilbert, Creighton",writers (clerical workers),tg:rubgr:3854,Correspondence,1
840465ac-0d45-5800-8ad1-8c96527d9b34,"Boer, P. De",recipients (people),tg:rubgr:4738,Correspondence,1
252d8477-bbe7-541f-b52f-f2d571665981,"Preece, Warren E.",recipients (people),tg:rubgr:3507,Correspondence,1
e96b6db1-1224-5f74-bbf5-e7e64b43fea7,"Seilern, Antoine",writers (clerical workers),tg:rubgr:2253,Correspondence,1
9b3fd6b1-c352-5e4a-b857-71aa9f6050ed,"Zeitler, Rudolf",writers (clerical workers),tg:rubgr:2603,Correspondence,1
5c8107ee-6fc1-55af-bd61-e122eb04fd54,"Borchard Metzger, Evelyn",recipients (people),tg:rubgr:1310,Correspondence,1
a627cf34-f979-5fb1-a54b-13853c49d364,"Snoep, D.P.",recipients (people),tg:rubgr:4407,Correspondence,1
d71da2b1-ab34-5620-b6f5-322cc72ab2ef,"Leegenhoek, Joseph",recipients (people),tg:rubgr:149,Correspondence,1
600c1638-aacd-58af-942d-28c9a561b9ad,"Stridbeck, C.G.",recipients (people),tg:rubgr:5095,Correspondence,1
01fb90d0-777e-55f4-a702-fab62de8f6c0,"Chaikin, Nathan",writers (clerical workers),tg:rubgr:2615,Correspondence,1
47d0d308-69e6-504e-8e47-f2994a8ac900,"Destombes, Marcel",recipients (people),tg:rubgr:2245,Correspondence,1
9f8822ad-61e6-5e27-8489-8a873dee73b8,"Nicolson, Benedict",recipients (people),tg:rubgr:4515,Correspondence,1
bf6b0385-ed5f-5108-a8ea-7d86471b81ba,"Eissler, K.R.",writers (clerical workers),tg:rubgr:4903,Correspondence,1
86307d38-0170-51ad-b784-4a0cf8115f83,"San, Edouard de",writers (clerical workers),tg:rubgr:2584,Correspondence,1
df869b09-57a0-5259-9cb3-b476979ef1b4,"Ingles, Elisabeth",writers (clerical workers),tg:rubgr:4450,Correspondence,1
70f09f21-81e7-5510-abae-a874dc482f26,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:46,Correspondence,1
66e75083-0849-5d7e-8392-df0b03495883,"Mensel, Karen Dimartino",recipients (people),tg:rubgr:2707,Correspondence,1
da96847f-d0e8-5282-9350-8126aeeb1f60,"Heulens, Frans",recipients (people),tg:rubgr:4329,Correspondence,1
763dd238-cb55-57bf-a6ec-c3cdc05db1d7,"Zeitler, Rudolf",writers (clerical workers),tg:rubgr:4796,Correspondence,1
457004f5-556e-58df-820b-defd105fb2d7,"Bouvet, Francis",recipients (people),tg:rubgr:3950,Correspondence,1
d9bf494c-3b35-54b1-8a26-be8e950df834,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4582,Correspondence,1
751f5712-b898-5856-97c9-be8b53c3f9e4,"Buuren, David van",writers (clerical workers),tg:rubgr:166,Correspondence,1
cf8ea4c8-e252-5537-9a6d-4148d18f6513,"Preece, Warren E.",recipients (people),tg:rubgr:3494,Correspondence,1
df420323-b5f7-57bd-9bed-04c35416fad6,"Steneberg, K.E.",writers (clerical workers),tg:rubgr:5110,Correspondence,1
1c929977-64d3-56a6-ae2f-ca65dd9f0234,"Boer, P. De",recipients (people),tg:rubgr:1915,Correspondence,1
495afd67-45d7-5896-98a3-2c9703bacf04,"Haverkamp-Begemann, Egbert",writers (clerical workers),tg:rubgr:4214,Correspondence,1
f5f1eb4d-9a5b-5b9b-ae7c-115aebad134f,"Baxandall, David",recipients (people),tg:rubgr:1738,Correspondence,1
10f0caef-5908-592f-a750-3a0939d92a89,"Winner, Matthias",recipients (people),tg:rubgr:5281,Correspondence,1
19fb5f91-2b88-598b-b2b7-6db2966796f8,"Carew, Ruth",writers (clerical workers),tg:rubgr:4886,Correspondence,1
f09b41ff-9501-559d-b3be-cb8818a2e3a4,"Near, Jenny",writers (clerical workers),tg:rubgr:2051,Correspondence,1
c0a25dec-5389-580a-b035-f3b7eb6b3476,"Seabridge, Lilian",recipients (people),tg:rubgr:218,Correspondence,1
d1abd82b-cff8-5cfa-806e-db55d21ac48f,"Ruiter, Henri de",writers (clerical workers),tg:rubgr:561,Correspondence,1
60d9d009-608b-595c-9271-1247057c233b,"Martin, W.A.",recipients (people),tg:rubgr:1942,Correspondence,1
ea892cc3-0d94-5b86-bc68-8fb917d64b24,"Brown, Christopher",recipients (people),tg:rubgr:5297,Correspondence,1
0a09fe77-cf74-5b58-b63b-9a1539105990,"Knab, Eckhart",recipients (people),tg:rubgr:3713,Correspondence,1
98fb0a97-3960-56b4-999d-c7945428f440,"Grafe, I.",writers (clerical workers),tg:rubgr:4469,Correspondence,1
d67054a9-c69b-52bf-9fa9-c4c27a1c5951,"Koetser, Leonard F.",writers (clerical workers),tg:rubgr:2417,Correspondence,1
fec4e193-953a-5d93-a1fe-d1b971bd6a38,"Winner, Matthias",recipients (people),tg:rubgr:5278,Correspondence,1
ab0a4dba-5790-545b-ba31-086b07deb441,"Gerson, H.",writers (clerical workers),tg:rubgr:4740,Correspondence,1
0e321051-d3a9-5fb6-a02a-1311f60b919b,"Compton, Michael",writers (clerical workers),tg:rubgr:577,Correspondence,1
53eeb9e9-d1f5-5b9d-b331-1ac596eafbc5,"Slatkin, Regina Shoolman",recipients (people),tg:rubgr:2694,Correspondence,1
040029f8-7a84-50b1-8f46-e542948b2f67,"Pieper, Paul",recipients (people),tg:rubgr:1954,Correspondence,1
404b7b03-5ba4-568a-bc4a-bc76cfa85e8a,"Scribani Rossi, Alfredo",writers (clerical workers),tg:rubgr:961,Correspondence,1
404b7b03-5ba4-568a-bc4a-bc76cfa85e8a,"Andriessen, Jos",recipients (people),tg:rubgr:961,Correspondence,1
bfb9be6e-cb7e-5a7f-8cf2-f20e379e3022,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4594,Correspondence,1
4688bcf7-1afb-54f1-8d39-53315d7d1420,"Demus, Klaus",recipients (people),tg:rubgr:873,Correspondence,1
ec339060-fc63-53b3-8297-41f940f940d2,"Pölnitz, Gerhard von",recipients (people),tg:rubgr:28,Correspondence,1
b0b534ff-f56d-5e6b-8a5b-26f9559d874a,"Stridbeck, C.G.",recipients (people),tg:rubgr:5106,Correspondence,1
865f9882-576a-54d2-b599-7741d8ef4e50,"Leonard Woolley, Charles",writers (clerical workers),tg:rubgr:1145,Correspondence,1
6699e8f3-8875-5553-95fc-a4cfb35f8d79,"Buuren, David van",writers (clerical workers),tg:rubgr:170,Correspondence,1
04e3a6fd-6279-567c-82b1-d3269e340065,"Künstler, Gustav",recipients (people),tg:rubgr:4717,Correspondence,1
e2ee0601-5f93-5a07-9faf-4d4bcdb347c2,"Jacobs van Merlen, Louis",writers (clerical workers),tg:rubgr:520,Correspondence,1
fc50242d-2abe-54e9-8d85-651903a95dea,"Haviland, Simon",writers (clerical workers),tg:rubgr:4202,Correspondence,1
0e8b5019-6c26-578e-bb84-5a6f576e2833,"Millar, Oliver",writers (clerical workers),tg:rubgr:2968,Correspondence,1
a37d3571-0e1d-5b58-9c59-883be36c2f6c,"Martin, W.A.",writers (clerical workers),tg:rubgr:3380,Correspondence,1
07ea7b7f-86cb-5a45-a572-dcc8e5f66914,"Rendel, Jane",writers (clerical workers),tg:rubgr:4445,Correspondence,1
525e25f0-3cd3-5f64-8f04-4d85ab1e3e64,"Crawford, Norman",writers (clerical workers),tg:rubgr:222,Correspondence,1
2a40023a-bb95-55fa-9db0-d4b040e53908,"Green, Richard",writers (clerical workers),tg:rubgr:5311,Correspondence,1
844a5c79-9f04-59f0-815b-c87c51f1bf5d,"Auer, Erwin M.",writers (clerical workers),tg:rubgr:5038,Correspondence,1
322df78f-cb2f-51a4-b8f2-be29398c3957,"Stampfle, Felice",writers (clerical workers),tg:rubgr:3800,Correspondence,1
b34a1854-307f-59ac-81f6-18a2aa2e82b0,"Mensel, Karen Dimartino",recipients (people),tg:rubgr:2712,Correspondence,1
184b3b4e-f741-557f-b1a3-2281f3f512ec,"Blunt, Anthony",writers (clerical workers),tg:rubgr:808,Correspondence,1
63b02781-3090-5757-8c06-addf91f6c5f7,"Wulc, Stanley S.",writers (clerical workers),tg:rubgr:2342,Correspondence,1
640ccab2-43d1-59dc-9217-98ae5f10ee73,"Demus, Klaus",writers (clerical workers),tg:rubgr:3553,Correspondence,1
77e10de5-ad8e-52bb-a03c-6bd97c51d596,"Roberts, Keith",writers (clerical workers),tg:rubgr:2483,Correspondence,1
fb0eab3c-2045-50d4-9de3-0641571c81f4,"Gerson, H.",recipients (people),tg:rubgr:3768,Correspondence,1
ee263337-46f0-5dab-ab65-ba0b68535cdb,"Feste, Joseph R.",writers (clerical workers),tg:rubgr:1885,Correspondence,1
f999dbef-175f-5355-a97a-76ae94070804,"Preece, Warren E.",writers (clerical workers),tg:rubgr:3504,Correspondence,1
18106fe1-670a-56bd-abc9-a38d67c4f153,"Gilbert, Creighton",recipients (people),tg:rubgr:3857,Correspondence,1
5a03c985-950e-52cf-8752-c443b1d15984,"Snoep, D.P.",recipients (people),tg:rubgr:4404,Correspondence,1
4f92d10b-f073-5b60-98a6-91f92cc89a5e,"Descamps, Hubert",writers (clerical workers),tg:rubgr:1256,Correspondence,1
fab29d32-5f88-5809-8b32-baed852800d1,"Meiss, Millard",writers (clerical workers),tg:rubgr:799,Correspondence,1
cadb1ba9-8363-5c87-a814-91e8e544076e,"Gerson, H.",writers (clerical workers),tg:rubgr:3284,Correspondence,1
61b6fd53-dbc6-5123-aebe-8016eb83412e,"Novotny, Fritz",writers (clerical workers),tg:rubgr:4812,Correspondence,1
d13b7032-7d8d-5c57-99ec-71af8e3be9f1,"Chaikin, Nathan",recipients (people),tg:rubgr:2616,Correspondence,1
a3f42e14-c33b-56d4-bf59-c6bea3cb9d19,"Sthyr, Jorgen",writers (clerical workers),tg:rubgr:1893,Correspondence,1
35aa1f80-1045-5454-9c4c-6e375ddb78fa,"Destombes, Marcel",writers (clerical workers),tg:rubgr:2246,Correspondence,1
2cf12894-70e3-5aff-a0b7-b92614f88dbb,"Stridbeck, C.G.",writers (clerical workers),tg:rubgr:5096,Correspondence,1
2ca52b58-c1db-5c90-b534-638d62f807e9,"Roberts-Jones, Philippe",recipients (people),tg:rubgr:4687,Correspondence,1
224c1d54-ae3a-5cd3-b492-a2ff8fbddddc,"Hassid, M.A.",writers (clerical workers),tg:rubgr:1485,Correspondence,1
d77b195e-dead-5122-8d15-afd7cbe73ef9,"Seilern, Antoine",writers (clerical workers),tg:rubgr:664,Correspondence,1
eb66a900-3997-53ec-8888-88a482a05799,"Wilde, Johannes",writers (clerical workers),tg:rubgr:4900,Correspondence,1
eb66a900-3997-53ec-8888-88a482a05799,"Wilde, Julia",writers (clerical workers),tg:rubgr:4900,Correspondence,2
3fadd2a7-bef3-575b-8fa8-cc35826e27dd,"Demus, Klaus",recipients (people),tg:rubgr:2568,Correspondence,1
921505d2-51a6-55f4-931a-83c02271ee27,"Alpers, Svetlana",writers (clerical workers),tg:rubgr:1344,Correspondence,1
ff783edd-8daf-5246-bc87-51adada9307f,"Stridbeck, Carl Gustaf",writers (clerical workers),tg:rubgr:4516,Correspondence,1
bce7afa0-9037-55d7-b745-88a9f24a7014,"Kälin, Franz",writers (clerical workers),tg:rubgr:3953,Correspondence,1
bce7afa0-9037-55d7-b745-88a9f24a7014,"Grafe, I.",recipients (people),tg:rubgr:3953,Correspondence,1
cb9e7ee8-bf21-568b-b1c4-73c429013948,"Novotny, Fritz",writers (clerical workers),tg:rubgr:4795,Correspondence,1
9d6029b1-dce6-5433-8151-f0d84784ff95,"Badt, Kurt",writers (clerical workers),tg:rubgr:1597,Correspondence,1
10d44f11-4435-524c-ac52-b4f4796ec0ff,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:45,Correspondence,1
9100f0cc-8fbf-56d4-85a7-29e2ab8e92d4,"Grossmann, Eva",recipients (people),tg:rubgr:2354,Correspondence,1
8a6981c5-eae3-5588-9654-39d2ee9faa28,"Mensel, Karen Dimartino",recipients (people),tg:rubgr:2704,Correspondence,1
ca1b719c-6890-5eff-9096-197af0df9643,"Knapp, Robert H.",writers (clerical workers),tg:rubgr:869,Correspondence,1
ca1b719c-6890-5eff-9096-197af0df9643,"Demus, Klaus",recipients (people),tg:rubgr:869,Correspondence,1
23e7b41a-1bec-5653-8ea0-ae83b6d34db7,"Preece, Warren E.",writers (clerical workers),tg:rubgr:3498,Correspondence,1
d9a41428-1295-52da-b7c2-e5e06c96c055,"Munhall, Edgar",writers (clerical workers),tg:rubgr:4218,Correspondence,1
3ed8188d-135e-52b7-8d2a-1b1795796bd1,"Boer, P. De",writers (clerical workers),tg:rubgr:1919,Correspondence,1
9759ccb4-cefd-5160-b364-e618cab59fa6,"Muller, Joseph-Emile",writers (clerical workers),tg:rubgr:886,Correspondence,1
0d55f7a3-184c-5971-b49f-630637940c05,"Munhall, Edgar",writers (clerical workers),tg:rubgr:2266,Correspondence,1
915154c8-3067-57bd-ba8f-8c591cfaa506,"Ranchicourt, J. de",writers (clerical workers),tg:rubgr:1276,Correspondence,1
1546075f-2ff9-5a37-8bdc-99c500f12c5d,"Demus, Klaus",recipients (people),tg:rubgr:1108,Correspondence,1
9c0eddc1-e3e6-5159-b806-52980880b6df,"Haverkamp-Begemann, Egbert",writers (clerical workers),tg:rubgr:3836,Correspondence,1
dd92bb81-a885-51d4-848a-951902c474a2,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4865,Correspondence,1
ec00f51b-7b4a-5cc4-b9a1-c7b1ee66bce7,"Klauner, Friderike",writers (clerical workers),tg:rubgr:1221,Correspondence,1
20c9d7ae-ea81-5e31-8778-dd024d6362f9,"Bernald, Eugene",writers (clerical workers),tg:rubgr:4920,Correspondence,1
702f2311-0842-59ed-ae1a-4c1adafa741f,"Mensel, Karen Dimartino",writers (clerical workers),tg:rubgr:2698,Correspondence,1
084a932f-a8b9-5186-bb4b-212a03370324,"Haverkamp-Begemann, Egbert",writers (clerical workers),tg:rubgr:3089,Correspondence,1
289d0e1f-851a-58ab-b9d4-2eb9abbfdf80,"Becker, H.",writers (clerical workers),tg:rubgr:1958,Correspondence,1
4025b2de-eb3f-5ec1-8575-aadaa085a88b,"Schaefer, Scott",recipients (people),tg:rubgr:2677,Correspondence,1
27f36619-a863-5225-9ee2-ac17630bc8a3,"Hahn, Emeric",recipients (people),tg:rubgr:4520,Correspondence,1
e58512e7-cad7-585c-97ed-4a00e344c163,"Winner, Matthias",writers (clerical workers),tg:rubgr:5274,Correspondence,1
b486fdb8-b1c2-5d63-b483-0d48075145a8,"Grange, T.P.",writers (clerical workers),tg:rubgr:3524,Correspondence,1
aaafa7bd-f167-527b-92d2-ac85679f8521,"Pölnitz, Gerhard von",recipients (people),tg:rubgr:24,Correspondence,1
2c0d1c5c-3b3c-5ed3-a03e-1ac2b6e5e96a,"Mensel, Karen Dimartino",writers (clerical workers),tg:rubgr:1325,Correspondence,1
bfa2d431-b279-59c6-8bbf-b5d17c89589f,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4577,Correspondence,1
8fc8905b-deb2-531f-bc9c-dc089e607b7a,"Kent, C.H.W.",recipients (people),tg:rubgr:4432,Correspondence,1
7b973f07-e27b-561d-a635-a6dc3da017a2,"Badt, Kurt",writers (clerical workers),tg:rubgr:5223,Correspondence,1
a3d4b194-a881-5bbe-a817-11ec536866ac,"Bouvet, Francis",writers (clerical workers),tg:rubgr:3949,Correspondence,1
69cbfb99-26a7-5846-ae2a-6982de5eaae9,"Grasshoff, Kurt",recipients (people),tg:rubgr:4760,Correspondence,1
ed8fe60a-a0e9-5ec9-9ff4-15fc7d7fb094,"Ruiter, Henri de",writers (clerical workers),tg:rubgr:557,Correspondence,1
24c34f1d-d45a-5abd-a846-0d62ac07bf49,"Grafe, I.",recipients (people),tg:rubgr:4330,Correspondence,1
f70d59a2-f542-5c91-b8aa-7148adb566c0,"Ingles, Elisabeth",writers (clerical workers),tg:rubgr:4449,Correspondence,1
40475a24-8a4c-5fd2-8ceb-507cee2c19ab,"Demus, Klaus",recipients (people),tg:rubgr:2572,Correspondence,1
4eb63032-14fe-50e6-b055-b0a17d3384eb,"Spicer, Joaneath",recipients (people),tg:rubgr:3699,Correspondence,1
e5762567-e154-5b20-b44a-e9c2af0728bb,"Hasselt, Carlos van",recipients (people),tg:rubgr:3733,Correspondence,1
e89fcb89-9c25-58e2-b8fe-c4ffc520474a,"Shapley, John",recipients (people),tg:rubgr:4222,Correspondence,1
5bac6371-c8e3-5809-ad40-d9835b01511c,"Baur de Boer, P.",writers (clerical workers),tg:rubgr:1923,Correspondence,1
50f01f7e-f803-5a2b-845a-5d8ea6772528,"Klauner, Friederike",recipients (people),tg:rubgr:5063,Correspondence,1
fe6a2131-62d0-5b0e-b0df-0da7b44ce2db,"Künstler, Gustav",recipients (people),tg:rubgr:5126,Correspondence,1
cc5e7d0e-e855-50e3-bebf-785dd006908f,"Buuren, David van",recipients (people),tg:rubgr:150,Correspondence,1
4fe3d07e-4010-53c1-981a-1a2baee6c78c,"Preece, Warren E.",writers (clerical workers),tg:rubgr:3508,Correspondence,1
0cabe6b7-aee2-5c97-8953-cbaaece1f39e,"Sauerländer, Willibald",writers (clerical workers),tg:rubgr:2933,Correspondence,1
feff8e43-33c6-586d-a63f-3aabe0f40d02,"Boerlin, Paul-Henry",recipients (people),tg:rubgr:3271,Correspondence,1
9c2216bc-c3c5-52ba-aeaf-f332b4233d68,"Borchard Metzger, Evelyn",writers (clerical workers),tg:rubgr:1309,Correspondence,1
e436e41d-4a9f-59bc-8525-8468288e84d4,"Baren, M. van",writers (clerical workers),tg:rubgr:4664,Correspondence,1
3d7c8a22-911d-58cf-bf84-1130ebdacd7f,"Francia, Peter de",writers (clerical workers),tg:rubgr:4721,Correspondence,1
3d2b68e9-39c7-5239-84e0-740f73168392,"Snoep, D.P.",writers (clerical workers),tg:rubgr:4408,Correspondence,1
2f746994-6a19-503f-8a93-f90aec2bc1cb,"Boumans, René",writers (clerical workers),tg:rubgr:5219,Correspondence,1
f09b19b2-346b-592d-bd29-c14d0d6e3fb6,"Morse, Virginia",writers (clerical workers),tg:rubgr:2499,Correspondence,1
7ba2381d-74c4-5484-82be-6be38d665385,"Rosenfeld, Myra Nan",writers (clerical workers),tg:rubgr:3772,Correspondence,1
f746dcdf-8f52-598b-ba8f-c87af7a1485d,"Fenton, Henry",writers (clerical workers),tg:rubgr:4633,Correspondence,1
e4e80074-4d13-5aba-8db9-faad7c8abe30,"Bernald, Eugene",writers (clerical workers),tg:rubgr:957,Correspondence,1
7ebc6cdb-fd35-5a43-8c10-56302e69427e,"Mensel, Karen Dimartino",writers (clerical workers),tg:rubgr:2708,Correspondence,1
92818cf0-7fb6-5fb0-8ad9-2b46189ba9f3,"Boer, P. De",writers (clerical workers),tg:rubgr:2564,Correspondence,1
caeb803d-8684-5fce-8e2d-5d4d99a2bded,"Eichler, Fritz",recipients (people),tg:rubgr:2973,Correspondence,1
3655b00c-5335-58c3-8e3f-c3bb49ed08c1,"Bernald, Eugene",recipients (people),tg:rubgr:956,Correspondence,1
53a74990-be41-51a9-86fd-6aa56f0134f0,"Becker, H.",writers (clerical workers),tg:rubgr:1963,Correspondence,1
aebc7a9f-55ea-5fe4-b4e2-4f90433585f3,"Mensel, Karen Dimartino",writers (clerical workers),tg:rubgr:2709,Correspondence,1
ea517eea-89a8-5263-9552-a734d60bc280,"Snoep, D.P.",writers (clerical workers),tg:rubgr:4409,Correspondence,1
bf720e87-42d5-5b44-9353-2396043c5b8d,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4720,Correspondence,1
dc710c40-3f60-5807-8979-b453cb9fe657,"Fastnedge, Ralph",writers (clerical workers),tg:rubgr:5131,Correspondence,1
be32a227-e834-589d-b805-85de284ceacb,"Urbach, Susan",recipients (people),tg:rubgr:628,Correspondence,1
eb01ce12-b06b-589b-9b5e-f57ae69200a5,"Goldscheider, Ludwig",writers (clerical workers),tg:rubgr:782,Correspondence,1
7d4de3a6-93e4-58b0-a7a5-f67f38482dde,"Fenton, Henry",recipients (people),tg:rubgr:3335,Correspondence,1
d196b7c2-44f9-5322-a472-18525d304831,"Boer, P. De",recipients (people),tg:rubgr:1922,Correspondence,1
666707f3-0c09-5468-b792-1e9645d71d71,"Buuren, David van",writers (clerical workers),tg:rubgr:151,Correspondence,1
18254e99-1da4-527c-81b6-7cf0c4f15972,"Loescher, Robert J.",writers (clerical workers),tg:rubgr:3509,Correspondence,1
a2cb33b6-3a1d-5d09-9e7c-78dfc5c5df1b,"Boon, K.G.",writers (clerical workers),tg:rubgr:4736,Correspondence,1
11e67426-e646-5dba-9ce4-804c78fa8eb3,"Ingles, Elisabeth",recipients (people),tg:rubgr:4448,Correspondence,1
81e6c5e3-7cf1-5f77-89e5-22aaf12cda83,"Demus, Klaus",writers (clerical workers),tg:rubgr:2573,Correspondence,1
aaafe4e6-2c6c-5537-82fb-223d4f8c91af,"Spicer, Joaneath",writers (clerical workers),tg:rubgr:3698,Correspondence,1
fbd86a01-0d09-5224-9f33-b399f4a586e6,"Hasselt, Carlos van",writers (clerical workers),tg:rubgr:3732,Correspondence,1
ee1cb4fc-61d8-5840-b883-6369ed3ae3ac,"Ruiter, Henri de",writers (clerical workers),tg:rubgr:556,Correspondence,1
e1866920-96cc-5163-83a4-db6b97efa7c7,"Grafe, I.",writers (clerical workers),tg:rubgr:4761,Correspondence,1
6271ccb1-d8ff-592c-acf6-c5f6bbbd5550,"Nicolson, Benedict",writers (clerical workers),tg:rubgr:1133,Correspondence,1
a92f8317-7448-5ddc-8a6e-aafc2e677f87,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4576,Correspondence,1
e568d070-35c3-59b9-9121-9ff7fc7a2995,"Loescher, Robert J.",recipients (people),tg:rubgr:4433,Correspondence,1
dc0ff275-9f1d-56f5-81da-7cec46312c36,"Vervliet, Hendrik D.L.",recipients (people),tg:rubgr:5222,Correspondence,1
b1ff3ce8-a3b3-51ee-bc4d-bfebc47024f3,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:25,Correspondence,1
2b3c1a35-27ea-5bc0-ae41-72ee0dc64b41,White Christopher,writers (clerical workers),tg:rubgr:3933,Correspondence,1
f4cf1d0f-75af-5a05-9ef1-041e6586ba1a,"Hahn, Emeric",writers (clerical workers),tg:rubgr:4521,Correspondence,1
d45363cc-5d2f-58b1-ac89-917661516682,"Burgess, R.R.A.",writers (clerical workers),tg:rubgr:1689,Correspondence,1
1090103b-c7d9-5318-a3f1-bd33742992a2,"Winner, Matthias",writers (clerical workers),tg:rubgr:5275,Correspondence,1
a654ec29-007a-5b35-bd5f-64703e4be4a7,"Campbell, Lorne",writers (clerical workers),tg:rubgr:1236,Correspondence,1
cd6bf564-5c58-5258-ac6f-092dcd275b7c,"Arndt, Karl",recipients (people),tg:rubgr:3821,Correspondence,1
270908e5-af8c-525c-af85-35f5e7e199fe,"Becker, H.",writers (clerical workers),tg:rubgr:1959,Correspondence,1
07e76e88-b57c-5060-95f7-7eaab3f8e40e,"Monicault, C. de",writers (clerical workers),tg:rubgr:2549,Correspondence,1
0caa568d-8939-580c-b7d5-08614b3158ff,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4864,Correspondence,1
bb816a42-dc0c-54b3-a81c-f75fe041d576,"Milne, John E.",writers (clerical workers),tg:rubgr:1365,Correspondence,1
0d8429b4-43e6-56e6-bcfd-9f098b094b2c,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4188,Correspondence,1
4df9d007-19b8-5b0d-86a4-d7bbc2e28c1b,"Bernald, Eugene",writers (clerical workers),tg:rubgr:4921,Correspondence,1
4df9d007-19b8-5b0d-86a4-d7bbc2e28c1b,"Seilern, Antoine",recipients (people),tg:rubgr:4921,Correspondence,1
e2b87fed-e2ed-59cd-a9e4-bf398a4079c3,"Haverkamp-Begemann, Egbert",writers (clerical workers),tg:rubgr:3837,Correspondence,1
d2324152-37d3-5039-8ffa-9fbf2ef197bc,"Eisler, Colin",recipients (people),tg:rubgr:2230,Correspondence,1
3d1331f1-7883-562f-af94-d47d01dd2284,"Ranchicourt, J. de",recipients (people),tg:rubgr:1277,Correspondence,1
b1cd17d6-8e46-5f78-ac85-8ae16966a9a5,"Gilbert, Creighton",recipients (people),tg:rubgr:3860,Correspondence,1
cbb70cf0-272b-5c28-97e2-3f23c0d3fb11,"Pölnitz, Gerhard von",recipients (people),tg:rubgr:33,Correspondence,1
47c926b7-065a-5c66-b489-acc8532d1168,"Preece, Warren E.",recipients (people),tg:rubgr:3499,Correspondence,1
07b625be-fce2-501e-8584-f0a750d12f3d,"Munhall, Edgar",writers (clerical workers),tg:rubgr:4219,Correspondence,1
b0f8f73d-6634-541f-88b0-19fefdc03d67,"Boer, P. De",writers (clerical workers),tg:rubgr:1918,Correspondence,1
af2981b0-ba52-5b1d-ae32-5ca554e6227e,"Muller, Joseph-Emile",recipients (people),tg:rubgr:887,Correspondence,1
