ResourceID,brocade.id,card,order,Material
60a4fa35-ca32-5172-83f5-54c2c0be592c,tg:lhpa:38,Materials,1,sov NOT FOUND IN: materiaal_types.csv
4eb553c1-d94c-50ab-a952-b381dda77066,tg:lhpa:9565,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
e134ad18-d20f-506e-baaa-1e50f142c97a,tg:lhpa:160,Materials,1,sov NOT FOUND IN: materiaal_types.csv
7df4a045-ab98-5138-bba5-79aa6b0dd800,tg:lhpa:475,Materials,1,sov NOT FOUND IN: materiaal_types.csv
46db804c-4eff-5bd0-bf7b-fd74a7dd1d79,tg:lhpa:9420,Materials,1,sov NOT FOUND IN: materiaal_types.csv
837dc07a-e7fc-5b80-9f93-b6ad9715c0e0,tg:lhpa:137,Materials,1,sov NOT FOUND IN: materiaal_types.csv
58a48de4-0fc0-552e-bb4a-89e71e443703,tg:lhpa:567,Materials,1,sov NOT FOUND IN: materiaal_types.csv
d27c2e4e-aa6a-567d-8023-453356695782,tg:lhpa:80,Materials,1,sov NOT FOUND IN: materiaal_types.csv
35cd5dab-909d-5dcd-a44f-cbc181ea80e2,tg:lhpa:588,Materials,1,sov NOT FOUND IN: materiaal_types.csv
dfb73a14-ca55-54d5-b9b4-97fdc0c1f769,tg:lhpa:9477,Materials,1,sac NOT FOUND IN: materiaal_types.csv
d3fcfed0-6fef-5506-b112-2d3f06413779,tg:lhpa:9748,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
d3fcfed0-6fef-5506-b112-2d3f06413779,tg:lhpa:9748,Materials,2,pencils (drawing and writing equipment)
3e5fcc31-5a2e-55e3-acab-4af53ab1f36c,tg:lhpa:6901,Materials,1,sag NOT FOUND IN: materiaal_types.csv
e4f3a1bc-0df0-5dfe-8b44-a199f2cfeca9,tg:lhpa:208,Materials,1,sov NOT FOUND IN: materiaal_types.csv
e180b652-6624-5ba9-8244-dcd8674ac596,tg:lhpa:79,Materials,1,sov NOT FOUND IN: materiaal_types.csv
b69d2ab0-94cf-5354-8025-217c9a32cea1,tg:lhpa:571,Materials,1,sov NOT FOUND IN: materiaal_types.csv
2f7340e4-d1b8-5231-808a-48d2e4475df4,tg:lhpa:9524,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
2f7340e4-d1b8-5231-808a-48d2e4475df4,tg:lhpa:9524,Materials,2,colored pencils
2f7340e4-d1b8-5231-808a-48d2e4475df4,tg:lhpa:9524,Materials,3,pens (drawing and writing implements)
4ec272e9-e1dd-56e3-9c7f-e2bd70b11b1c,tg:lhpa:9461,Materials,1,sov NOT FOUND IN: materiaal_types.csv
f0e9e483-717b-5567-a0f2-8632975892fa,tg:lhpa:96,Materials,1,sov NOT FOUND IN: materiaal_types.csv
cf801458-817b-577b-8fab-f2eb1add9436,tg:lhpa:6813,Materials,1,sag NOT FOUND IN: materiaal_types.csv
801d95ca-86d2-56ec-9922-3b6b62fe396e,tg:lhpa:4341,Materials,1,sov NOT FOUND IN: materiaal_types.csv
5e836547-eae4-5243-b85f-40e8820cd4d2,tg:lhpa:9573,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
223b0e65-a86a-594e-b601-afdb61bee483,tg:lhpa:9820,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
223b0e65-a86a-594e-b601-afdb61bee483,tg:lhpa:9820,Materials,2,felt-tip pens
f56e7596-5346-5803-804b-83ecd732b23b,tg:lhpa:1641,Materials,1,sov NOT FOUND IN: materiaal_types.csv
9f0d1fcc-9c70-5032-80f0-78f7c985e49e,tg:lhpa:224,Materials,1,sov NOT FOUND IN: materiaal_types.csv
87fbdbfe-804e-599e-9477-60c3f7e9e89a,tg:lhpa:9621,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
7aff0d22-91f7-5716-97fc-d9ed620392df,tg:lhpa:9764,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
7aff0d22-91f7-5716-97fc-d9ed620392df,tg:lhpa:9764,Materials,2,pencils (drawing and writing equipment)
7aff0d22-91f7-5716-97fc-d9ed620392df,tg:lhpa:9764,Materials,3,India ink (ink)
a98da4b3-ef11-52e0-a8a3-84a66b7eaeb4,tg:lhpa:361,Materials,1,sov NOT FOUND IN: materiaal_types.csv
7a2e423b-7389-52af-aa11-388d9cc92cce,tg:lhpa:9508,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
7a2e423b-7389-52af-aa11-388d9cc92cce,tg:lhpa:9508,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
55b8225a-3dee-5645-b3c6-ebd20c7dffd2,tg:lhpa:9676,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
d85aca87-09a2-5e90-81ea-b58373cbdb12,tg:lhpa:273,Materials,1,sov NOT FOUND IN: materiaal_types.csv
d05435d9-8770-5cb3-b83d-8f727f1f6ff7,tg:lhpa:623,Materials,1,sov NOT FOUND IN: materiaal_types.csv
20da2a21-ed78-57d5-8af0-05fc12eb97a1,tg:lhpa:336,Materials,1,sov NOT FOUND IN: materiaal_types.csv
73c20456-4dd7-5e0e-8cb7-102efa4a1ba1,tg:lhpa:9733,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
0c7173e9-ff67-583d-a10d-1fe100f977c3,tg:lhpa:9699,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
b14f1924-a6f1-502c-994b-623d8742b793,tg:lhpa:1883,Materials,1,sov NOT FOUND IN: materiaal_types.csv
38793710-0bbd-5373-ba24-66664f9f7fb8,tg:lhpa:635,Materials,1,sov NOT FOUND IN: materiaal_types.csv
42247620-e90c-5e52-8474-14c7b7c32063,tg:lhpa:265,Materials,1,sov NOT FOUND IN: materiaal_types.csv
50d6baba-9331-5e36-bf8a-0ced61fed6cb,tg:lhpa:9660,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
c2d21a04-8dee-5bf8-b732-f07473b3235b,tg:lhpa:7384,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
cdb835e6-7fd8-56c1-a62d-963446ec009f,tg:lhpa:3778,Materials,1,sov NOT FOUND IN: materiaal_types.csv
06a7f33e-46e5-54c1-ba2e-3ebbc6721846,tg:lhpa:9725,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
b6d6841f-c8b4-5de9-b98e-0d12bfe99220,tg:lhpa:320,Materials,1,sov NOT FOUND IN: materiaal_types.csv
df5f7f5b-083e-55eb-91df-60f6cdf315ce,tg:lhpa:9549,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
df5f7f5b-083e-55eb-91df-60f6cdf315ce,tg:lhpa:9549,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
7b4e9058-ca6f-515b-8e7d-8d0ff83abc5d,tg:lhpa:9637,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
323ac09b-124c-5c7a-85ae-1958b026fe0f,tg:lhpa:232,Materials,1,sov NOT FOUND IN: materiaal_types.csv
f23a969e-a7e1-5de7-9c7e-2ae95765d1cf,tg:lhpa:377,Materials,1,sov NOT FOUND IN: materiaal_types.csv
db49caa9-5fb7-5ec9-9b44-e489aea7b3ff,tg:lhpa:1342,Materials,1,sov NOT FOUND IN: materiaal_types.csv
015ffea9-3849-5682-84d0-70ad4697418a,tg:lhpa:43,Materials,1,sov NOT FOUND IN: materiaal_types.csv
478a85ce-06df-50e1-8803-4db263602175,tg:lhpa:42,Materials,1,sov NOT FOUND IN: materiaal_types.csv
44c828e9-ca1c-5049-8f1b-e42e9501b365,tg:lhpa:9636,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
1a817f24-ef9d-5bc2-a78d-b8cadc487960,tg:lhpa:233,Materials,1,sov NOT FOUND IN: materiaal_types.csv
aa8fbbeb-8acc-5f9f-bed8-ef8f2d175e1d,tg:lhpa:3391,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
1d9ae8aa-320e-543e-a253-d64c7cfd8340,tg:lhpa:376,Materials,1,sov NOT FOUND IN: materiaal_types.csv
cff4473c-34de-5ff0-9a78-dfca5bfa3309,tg:lhpa:1343,Materials,1,sov NOT FOUND IN: materiaal_types.csv
90b04b7a-94e4-5740-ba48-0df540055b30,tg:lhpa:9548,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
00283f9e-6840-5768-a91c-005ac3ee3501,tg:lhpa:15,Materials,1,sov NOT FOUND IN: materiaal_types.csv
3abcc617-c81a-5898-8563-a00839ec0dfd,tg:lhpa:634,Materials,1,sov NOT FOUND IN: materiaal_types.csv
fe773f5a-51fa-5acd-a656-f565ed85f4cf,tg:lhpa:264,Materials,1,sov NOT FOUND IN: materiaal_types.csv
dfc07ab9-98e2-52da-b1be-2f6cf331dacf,tg:lhpa:9661,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
c37c459c-df21-5a98-98b2-e737bd043360,tg:lhpa:9724,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
c37c459c-df21-5a98-98b2-e737bd043360,tg:lhpa:9724,Materials,2,zdv NOT FOUND IN: materiaal_types.csv
0b193f56-d1a8-5924-a125-d05e871c1150,tg:lhpa:321,Materials,1,sov NOT FOUND IN: materiaal_types.csv
85e49e79-be70-5155-8d25-e6baefa1e35c,tg:lhpa:1882,Materials,1,sov NOT FOUND IN: materiaal_types.csv
2bfbe6c1-34f9-5ebc-beed-7a799818c88f,tg:lhpa:9677,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
2bfbe6c1-34f9-5ebc-beed-7a799818c88f,tg:lhpa:9677,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
d68c3a2f-b022-531a-ba6c-0a5816df3cf4,tg:lhpa:272,Materials,1,sov NOT FOUND IN: materiaal_types.csv
3eb9a7e0-e34d-5bbd-8d1e-18cbf5489294,tg:lhpa:622,Materials,1,sov NOT FOUND IN: materiaal_types.csv
acc4141a-a165-5b53-b25d-0c43f0c92a0f,tg:lhpa:337,Materials,1,sov NOT FOUND IN: materiaal_types.csv
efc29020-7955-5e1b-ade2-e1eb25803ca5,tg:lhpa:9732,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
4289611d-f75c-5826-8c0f-b17e1c5ad059,tg:lhpa:9698,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
136d01a2-89f3-502e-be89-ae7e733a1a3e,tg:lhpa:9509,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
136d01a2-89f3-502e-be89-ae7e733a1a3e,tg:lhpa:9509,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
3a41faac-f9fd-53ab-a9fc-b20fb70f2d64,tg:lhpa:6756,Materials,1,felt-tip pens
3a41faac-f9fd-53ab-a9fc-b20fb70f2d64,tg:lhpa:6756,Materials,2,zdv NOT FOUND IN: materiaal_types.csv
3a41faac-f9fd-53ab-a9fc-b20fb70f2d64,tg:lhpa:6756,Materials,1,sov NOT FOUND IN: materiaal_types.csv
31c43da5-630f-50e1-9b07-36092740e0e6,tg:lhpa:225,Materials,1,sov NOT FOUND IN: materiaal_types.csv
da2949c5-a78e-52ee-b348-3ee621482901,tg:lhpa:9620,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
630abf13-730a-509e-b98e-7c6c744a8845,tg:lhpa:9765,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
630abf13-730a-509e-b98e-7c6c744a8845,tg:lhpa:9765,Materials,2,pencils (drawing and writing equipment)
4fc06bbd-7042-5762-9fce-af94dad25332,tg:lhpa:360,Materials,1,sov NOT FOUND IN: materiaal_types.csv
9877dc49-5b72-553e-9d36-b7db9390643f,tg:lhpa:9572,Materials,1,mixed media
aed3dde7-2560-567f-a85d-e93f4739085d,tg:lhpa:9821,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
58515aa0-2a0e-5569-90ad-9d5043c6d50f,tg:lhpa:462,Materials,1,sov NOT FOUND IN: materiaal_types.csv
b20e8d62-6fd9-5290-a6da-55b71fcec9ed,tg:lhpa:6812,Materials,1,sov NOT FOUND IN: materiaal_types.csv
bb579730-a348-5791-82c0-428baa9ce80f,tg:lhpa:78,Materials,1,sov NOT FOUND IN: materiaal_types.csv
6f675266-1b3e-5f9f-8bb4-c35fa5198df1,tg:lhpa:9525,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
8dc520de-d7c0-594d-a056-474c5078af08,tg:lhpa:9460,Materials,1,sov NOT FOUND IN: materiaal_types.csv
9caf1df5-8ef6-5b6b-86f6-b6a442a126d5,tg:lhpa:97,Materials,1,sov NOT FOUND IN: materiaal_types.csv
cfd295f3-be48-5140-be18-211f75660136,tg:lhpa:9749,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
cfd295f3-be48-5140-be18-211f75660136,tg:lhpa:9749,Materials,2,pencils (drawing and writing equipment)
974767d7-fbdb-5052-bf8c-20cc0ec3f323,tg:lhpa:209,Materials,1,sov NOT FOUND IN: materiaal_types.csv
afd7d29f-0964-5062-840d-d3a16dcde270,tg:lhpa:136,Materials,1,sov NOT FOUND IN: materiaal_types.csv
b9376d1f-2593-552f-8320-d10a03d1ae66,tg:lhpa:9533,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
a79967a2-f561-5c63-ac1b-f786d2bd40ff,tg:lhpa:566,Materials,1,sov NOT FOUND IN: materiaal_types.csv
49b9df36-dc8e-5b5e-bde3-1988db9cc9f6,tg:lhpa:81,Materials,1,sov NOT FOUND IN: materiaal_types.csv
6616ff15-f981-52d0-9398-481215aa7ebe,tg:lhpa:9476,Materials,1,sov NOT FOUND IN: materiaal_types.csv
64d6924f-4daf-500e-bc89-69593011e2fe,tg:lhpa:589,Materials,1,sov NOT FOUND IN: materiaal_types.csv
bc5ec08d-4f8e-5f1b-ac32-c6b32a0ac485,tg:lhpa:1380,Materials,1,sov NOT FOUND IN: materiaal_types.csv
c8e0f0ee-4174-5978-a215-e1f96269a82f,tg:lhpa:39,Materials,1,sov NOT FOUND IN: materiaal_types.csv
68a0050e-cecd-5cca-a85f-9ab36b427a64,tg:lhpa:9564,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
0fca160f-10c8-5e1d-8a30-e69109f971cf,tg:lhpa:161,Materials,1,sov NOT FOUND IN: materiaal_types.csv
beb84222-4d45-5b59-9fdd-2e511918d46a,tg:lhpa:474,Materials,1,sov NOT FOUND IN: materiaal_types.csv
a707a959-f373-5e88-a863-0537bc683cd5,tg:lhpa:9421,Materials,1,sov NOT FOUND IN: materiaal_types.csv
a5d7c747-7291-518d-8278-9ddc93bf8e37,tg:lhpa:9708,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
db3a3662-9191-5bb3-87f0-f460af17c9f3,tg:lhpa:248,Materials,1,sov NOT FOUND IN: materiaal_types.csv
99c79586-b527-505a-a864-0f616105e100,tg:lhpa:618,Materials,1,sov NOT FOUND IN: materiaal_types.csv
0df4e97e-2e64-52cb-b0bf-afe894a4c0bd,tg:lhpa:9790,Materials,1,sov NOT FOUND IN: materiaal_types.csv
12719685-6aa7-567e-910e-ee5a4ba51d23,tg:lhpa:395,Materials,1,pencils (drawing and writing equipment)
12719685-6aa7-567e-910e-ee5a4ba51d23,tg:lhpa:395,Materials,1,sov NOT FOUND IN: materiaal_types.csv
1ffcb9b1-330c-555e-baf6-820d583eeb2b,tg:lhpa:6936,Materials,1,sac NOT FOUND IN: materiaal_types.csv
c4ba8010-6029-546d-9cc4-c031f0182c7b,tg:lhpa:9285,Materials,1,zov NOT FOUND IN: materiaal_types.csv
671efd4c-934f-5dae-b2c7-e19290196b96,tg:lhpa:403,Materials,1,sov NOT FOUND IN: materiaal_types.csv
41c7fec1-e78a-5f40-9e3d-b6fa78a783e5,tg:lhpa:9513,Materials,1,mixed media
41c7fec1-e78a-5f40-9e3d-b6fa78a783e5,tg:lhpa:9513,Materials,1,sac NOT FOUND IN: materiaal_types.csv
1d7b8506-03a3-597a-b0dc-a1d5c611f467,tg:lhpa:8302,Materials,1,sov NOT FOUND IN: materiaal_types.csv
3dcab50d-8b5e-5572-872c-529c826e9b4a,tg:lhpa:268,Materials,1,sov NOT FOUND IN: materiaal_types.csv
200f777c-eb8e-576e-8d72-d5f259fcc537,tg:lhpa:638,Materials,1,sov NOT FOUND IN: materiaal_types.csv
4581a705-cb43-5b44-96f4-0d3110925324,tg:lhpa:9728,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
7ffc9919-f045-5e4b-a80d-829b26f7675c,tg:lhpa:9682,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
81ac3b6d-8ded-589d-b925-44f68b69c7af,tg:lhpa:287,Materials,1,sov NOT FOUND IN: materiaal_types.csv
7dba9efa-020c-5098-b77c-f8cf5a071e8e,tg:lhpa:9817,Materials,1,sov NOT FOUND IN: materiaal_types.csv
c89abe9f-7afe-5b6f-b91f-e2dcd3c607d8,tg:lhpa:9544,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
c89abe9f-7afe-5b6f-b91f-e2dcd3c607d8,tg:lhpa:9544,Materials,2,wax crayons
de578e1e-a6b6-5546-bdb8-5f2b1c3f9e2e,tg:lhpa:141,Materials,1,sov NOT FOUND IN: materiaal_types.csv
5a42d242-2317-59fc-9c00-8ce049dfe744,tg:lhpa:7370,Materials,1,sov NOT FOUND IN: materiaal_types.csv
540ab951-7f48-5653-ae4b-c545ee5a4e1b,tg:lhpa:291,Materials,1,sov NOT FOUND IN: materiaal_types.csv
92207be3-40fb-5f7e-b8a9-fff82b25976b,tg:lhpa:9694,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
0dc492ef-573d-54f2-a2d0-5ae837a03c55,tg:lhpa:157,Materials,1,sov NOT FOUND IN: materiaal_types.csv
67ef133c-899f-5f3a-a546-153aac47ee9f,tg:lhpa:9552,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
67ef133c-899f-5f3a-a546-153aac47ee9f,tg:lhpa:9552,Materials,2,colored pencils
9d63e036-8a55-5acd-9178-9429d11148ac,tg:lhpa:9801,Materials,1,sov NOT FOUND IN: materiaal_types.csv
826b86dd-59f3-5ac5-979b-995a6fc47ab1,tg:lhpa:229,Materials,1,sov NOT FOUND IN: materiaal_types.csv
da0764dc-3699-5421-9ccb-388602ad2223,tg:lhpa:383,Materials,1,sov NOT FOUND IN: materiaal_types.csv
4a2702a1-22cf-5073-b7f5-7fd5e1a97741,tg:lhpa:9786,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
97a390ef-50ca-5242-9b08-2a32d0a73320,tg:lhpa:9769,Materials,1,India ink (ink)
97a390ef-50ca-5242-9b08-2a32d0a73320,tg:lhpa:9769,Materials,2,ink
97a390ef-50ca-5242-9b08-2a32d0a73320,tg:lhpa:9769,Materials,3,zlv NOT FOUND IN: materiaal_types.csv
97a390ef-50ca-5242-9b08-2a32d0a73320,tg:lhpa:9769,Materials,4,mixed media
79cfd1c6-66b6-5077-882f-0cd9c07ac5ca,tg:lhpa:550,Materials,1,sov NOT FOUND IN: materiaal_types.csv
69367cca-2c05-5374-bb5c-5dde287955ea,tg:lhpa:9505,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
69367cca-2c05-5374-bb5c-5dde287955ea,tg:lhpa:9505,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
7c97381c-5659-5058-ba06-1a8232f339eb,tg:lhpa:100,Materials,1,sov NOT FOUND IN: materiaal_types.csv
f805794c-b77b-58e5-8c5a-80a04edf88e7,tg:lhpa:317,Materials,1,sov NOT FOUND IN: materiaal_types.csv
e7e30c28-7e7e-559f-96b5-11a4e0c75990,tg:lhpa:9712,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
2b1a26a2-39bc-5268-85fd-a90fc497476c,tg:lhpa:9657,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
dc58f655-5f0b-5ea3-947b-e4874eb6610c,tg:lhpa:252,Materials,1,sov NOT FOUND IN: materiaal_types.csv
bb908c78-a15e-522d-8b88-81e34f039126,tg:lhpa:602,Materials,1,sov NOT FOUND IN: materiaal_types.csv
38c834ad-ada0-5bc1-a6fd-e5f78d4d0e48,tg:lhpa:9591,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
1dd17159-6f32-5c34-8865-60ab455fe73b,tg:lhpa:2559,Materials,1,stp NOT FOUND IN: materiaal_types.csv
a0114176-5345-5109-954c-0c3f88d0b531,tg:lhpa:9315,Materials,1,sov NOT FOUND IN: materiaal_types.csv
5833d6ef-0a76-5fa6-b24a-8f53b8057ef2,tg:lhpa:9745,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
5833d6ef-0a76-5fa6-b24a-8f53b8057ef2,tg:lhpa:9745,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
ca4aa42c-372f-556a-b9a9-715acb5e17b4,tg:lhpa:340,Materials,1,sov NOT FOUND IN: materiaal_types.csv
e89a864f-a3ba-57b3-aa4a-fc426813636b,tg:lhpa:9600,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
b1cb0284-3047-5f9a-baf2-de95cc77ad1b,tg:lhpa:9529,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
71228c96-29af-5e1d-8b33-c49baf38e4b0,tg:lhpa:9483,Materials,1,mixed media
71228c96-29af-5e1d-8b33-c49baf38e4b0,tg:lhpa:9483,Materials,1,sac NOT FOUND IN: materiaal_types.csv
1607e582-00e3-5937-923d-f275f38d5c6f,tg:lhpa:74,Materials,1,sov NOT FOUND IN: materiaal_types.csv
ad814b56-2128-5519-904b-7b09f98a947b,tg:lhpa:593,Materials,1,sov NOT FOUND IN: materiaal_types.csv
f0d3e6c9-46a8-54a1-84fe-4a7f800fbf30,tg:lhpa:9196,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
f69a59f2-834d-5354-b521-170736dbb704,tg:lhpa:356,Materials,1,sov NOT FOUND IN: materiaal_types.csv
90f4873a-76aa-5001-9bfa-ea09eada6b7e,tg:lhpa:9753,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
90f4873a-76aa-5001-9bfa-ea09eada6b7e,tg:lhpa:9753,Materials,2,pencils (drawing and writing equipment)
b22830e2-1cea-5d3a-9b28-c8b1dbe562bc,tg:lhpa:9616,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
53151c90-c8d8-5490-8896-72806e5a72c8,tg:lhpa:213,Materials,1,sov NOT FOUND IN: materiaal_types.csv
feb0d4f4-10ca-530a-bf9d-393c25a4812d,tg:lhpa:62,Materials,1,sov NOT FOUND IN: materiaal_types.csv
bca5f4c9-afa0-5b5a-b884-e3dc455024f3,tg:lhpa:9495,Materials,1,India ink (ink)
bca5f4c9-afa0-5b5a-b884-e3dc455024f3,tg:lhpa:9495,Materials,2,zlv NOT FOUND IN: materiaal_types.csv
a1d50747-e172-5e63-9eec-11fbb7b8746e,tg:lhpa:3759,Materials,1,sov NOT FOUND IN: materiaal_types.csv
8b2d9019-8c54-5a7f-b0e9-45e57643b338,tg:lhpa:9704,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
e7cfcc2f-93d3-53f7-92cd-6e0439c0fc0c,tg:lhpa:301,Materials,1,sov NOT FOUND IN: materiaal_types.csv
3fd23ac7-112c-5c44-9bd3-036ff4b5e9c7,tg:lhpa:614,Materials,1,sov NOT FOUND IN: materiaal_types.csv
3829cf8d-29c4-5185-b9f0-8f8110b6eea6,tg:lhpa:244,Materials,1,sov NOT FOUND IN: materiaal_types.csv
2b80a214-979e-55dd-9d5a-c4fbd7a3efda,tg:lhpa:9641,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
160a7106-d5cc-5865-b3c5-b9412ce70250,tg:lhpa:497,Materials,1,sov NOT FOUND IN: materiaal_types.csv
039ddcea-8312-5fe5-94df-265477f92e76,tg:lhpa:9568,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
039ddcea-8312-5fe5-94df-265477f92e76,tg:lhpa:9568,Materials,2,pencils (drawing and writing equipment)
039ddcea-8312-5fe5-94df-265477f92e76,tg:lhpa:9568,Materials,3,wax crayons
0f922a55-40bd-54e3-8a61-c8c9d5399a55,tg:lhpa:35,Materials,1,sov NOT FOUND IN: materiaal_types.csv
755eca23-bf16-57b7-a576-b51cbbbd3a2a,tg:lhpa:9587,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
7ea3c0c5-120b-5d36-8c9b-ead77cb032b6,tg:lhpa:478,Materials,1,sov NOT FOUND IN: materiaal_types.csv
06afa0cc-152e-5cd9-bb8c-7935ef96c533,tg:lhpr:10388,Materials,1,felt-tip pens
7f2b98fc-7fe0-5254-9768-02d11729bfdb,tg:lhpr:10367,Materials,1,zat NOT FOUND IN: materiaal_types.csv
79506c84-1ceb-509b-b287-ee19c2310858,tg:lhpr:8593,Materials,1,ink
0f742601-0979-5e55-867f-f3a6b1a9931c,tg:lhpr:8602,Materials,1,ink
0158faf4-e832-54a8-91a3-99271964214f,tg:lhpr:8012,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
4f918569-ccd6-5a73-8b51-9e276e18dbd1,tg:lhpr:10424,Materials,1,ink
f80df81e-18ce-5f02-a565-07166c57b2e0,tg:lhpr:7758,Materials,1,zdn NOT FOUND IN: materiaal_types.csv
f80df81e-18ce-5f02-a565-07166c57b2e0,tg:lhpr:7758,Materials,2,pencils (drawing and writing equipment)
a82a7fa2-07d9-5fd7-9000-1d43644780db,tg:lhpr:10598,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
fb6e888d-fd94-559b-9fd6-a7f37a3780d5,tg:lhpr:8141,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
f5f6a648-edae-5837-9783-f6f37fe7173a,tg:lhpr:10609,Materials,1,mixed media
8a126d20-ca99-5cc5-9732-c384de3dd6c5,tg:lhpr:10384,Materials,1,zat NOT FOUND IN: materiaal_types.csv
04283425-dea6-5365-b27b-e3f7be7a6748,tg:lhpr:10804,Materials,1,colored pencils
705c05ff-b35a-5400-9a1b-21b942beed3e,tg:lhpr:9265,Materials,1,pens (drawing and writing implements)
ec486f9b-400b-5465-b95f-f54714bbbdac,tg:lhpr:3845,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
21ecba7a-f4b1-569c-b1c9-6ea33ccf2da6,tg:lhpr:10629,Materials,1,mixed media
02c18db7-2c9c-5a65-9396-82d4bd76e8ff,tg:lhpr:2184,Materials,1,zat NOT FOUND IN: materiaal_types.csv
f952398b-3d87-5786-a187-19a802fee607,tg:lhpr:4154,Materials,1,zat NOT FOUND IN: materiaal_types.csv
16ff913b-a63c-591d-ade4-9702883aaa56,tg:lhpr:10404,Materials,1,mixed media
37e1d33c-c3d9-576e-b374-a6d694ceb705,tg:lhpr:10613,Materials,1,mixed media
88d8fe97-a9fd-570a-9c87-5a74096ef859,tg:lhpr:5381,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
84212f7b-e1af-50c1-a06a-ab94f8589db1,tg:lhpr:2444,Materials,1,Conté crayon (TM)
9c32b816-7b6e-553a-9053-08074b2dad9b,tg:lhpr:6,Materials,1,zdn NOT FOUND IN: materiaal_types.csv
9c32b816-7b6e-553a-9053-08074b2dad9b,tg:lhpr:6,Materials,2,wax crayons
a834816f-c473-5fd6-927f-5038908adedc,tg:lhpr:10594,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
98b23e05-61af-5d5c-838a-e83357d8b0fd,tg:lhpr:6411,Materials,1,zat NOT FOUND IN: materiaal_types.csv
718a301a-8c4a-56be-90c3-7916aedb2af8,tg:lhpr:10595,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
b53db54d-3a12-5036-8d31-f80b0b9d8121,tg:lhpr:4303,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
f6615a6f-876a-51b6-98bd-2a57122f8532,tg:lhpr:4196,Materials,1,zdn NOT FOUND IN: materiaal_types.csv
