ResourceID,brocade.id,card,order,Colour
5833d6ef-0a76-5fa6-b24a-8f53b8057ef2,tg:lhpa:9745,Colours,1,gray (color)
e89a864f-a3ba-57b3-aa4a-fc426813636b,tg:lhpa:9600,Colours,1,black (color)
71228c96-29af-5e1d-8b33-c49baf38e4b0,tg:lhpa:9483,Colours,1,ivory (color)
f0d3e6c9-46a8-54a1-84fe-4a7f800fbf30,tg:lhpa:9196,Colours,1,white (color)
b22830e2-1cea-5d3a-9b28-c8b1dbe562bc,tg:lhpa:9616,Colours,1,black (color)
8b2d9019-8c54-5a7f-b0e9-45e57643b338,tg:lhpa:9704,Colours,1,black (color)
2b80a214-979e-55dd-9d5a-c4fbd7a3efda,tg:lhpa:9641,Colours,1,black (color)
755eca23-bf16-57b7-a576-b51cbbbd3a2a,tg:lhpa:9587,Colours,1,black (color)
459362f1-942f-5ec6-b2db-7865af34f3c6,tg:lhpr:2833,Colours,1,beige (color)
99742ffd-080b-543b-bd18-cebf6b3b6884,tg:lhpr:12423,Colours,1,brown (color)
dcb1cf8a-17de-5c7c-b38c-35733dc2f397,tg:lhpr:8497,Colours,1,white (color)
4917fced-ea38-527a-a7ac-46c6085c63c5,tg:lhpr:1659,Colours,1,white (color)
4f5a3cc2-782e-5385-9f86-2a0bea1bb13d,tg:lhpr:9639,Colours,1,ivory (color)
06afa0cc-152e-5cd9-bb8c-7935ef96c533,tg:lhpr:10388,Colours,1,cream (color)
06afa0cc-152e-5cd9-bb8c-7935ef96c533,tg:lhpr:10388,Colours,1,black (color)
06afa0cc-152e-5cd9-bb8c-7935ef96c533,tg:lhpr:10388,Colours,1,black (color)
286a43bf-00d1-5480-9864-7855ab3f70d2,tg:lhpr:9510,Colours,1,ivory (color)
286a43bf-00d1-5480-9864-7855ab3f70d2,tg:lhpr:9510,Colours,1,black (color)
9cf147bd-13ca-507d-bf9e-3c294bc86b00,tg:lhpr:11599,Colours,1,green (color)
9cf147bd-13ca-507d-bf9e-3c294bc86b00,tg:lhpr:11599,Colours,1,blue (color)
1245d80f-8ad2-51be-b9a1-b57b3c087192,tg:lhpr:11576,Colours,1,green (color)
1245d80f-8ad2-51be-b9a1-b57b3c087192,tg:lhpr:11576,Colours,1,blue (color)
74b5a7a1-a1b0-53d3-af2d-bef9c96364e0,tg:lhpr:9455,Colours,1,ivory (color)
74b5a7a1-a1b0-53d3-af2d-bef9c96364e0,tg:lhpr:9455,Colours,1,black (color)
597d2c4e-92fe-5491-8883-bd9a52bc954c,tg:lhpr:11825,Colours,1,green (color)
dc76b1f7-3852-5315-a42d-2e4b7760aa8c,tg:lhpr:2167,Colours,1,beige (color)
6efb7f25-28d5-53b4-8da3-e19aae4dfb4e,tg:lhpr:11464,Colours,1,ksg NOT FOUND IN: kleur_types.csv
4f7413f8-8efc-53db-b64a-c22a2d324d70,tg:lhpr:12618,Colours,1,blue (color)
058698e4-6fff-59bd-9658-e35d9d098c59,tg:lhpr:12248,Colours,1,pink (color)
b0eb7a0d-514f-57f3-a391-698f9961a39a,tg:lhpr:11872,Colours,1,beige (color)
b0eb7a0d-514f-57f3-a391-698f9961a39a,tg:lhpr:11872,Colours,1,black (color)
6c1e1489-dbfc-5434-a6c5-30930e847d47,tg:lhpr:4660,Colours,1,black (color)
d96a15ac-ab40-528c-9065-7a69d733e69e,tg:lhpr:12527,Colours,1,brown (color)
79506c84-1ceb-509b-b287-ee19c2310858,tg:lhpr:8593,Colours,1,brown (color)
e11884d0-88b5-5322-ba55-ee1b30f01cf1,tg:lhpr:11921,Colours,1,blue (color)
8a562b40-c1b0-5e14-bc61-260602580e15,tg:lhpr:9414,Colours,1,white (color)
8a562b40-c1b0-5e14-bc61-260602580e15,tg:lhpr:9414,Colours,1,blue (color)
8a562b40-c1b0-5e14-bc61-260602580e15,tg:lhpr:9414,Colours,1,red (color)
5e43a04c-8ed6-5736-80f3-53978f08a0d5,tg:lhpr:10776,Colours,1,beige (color)
25117190-4554-5763-886f-685efcaa106a,tg:lhpr:11864,Colours,1,brown (color)
c3929dfe-833f-5bd4-8ad7-aed1a9771311,tg:lhpr:12435,Colours,1,beige (color)
c3929dfe-833f-5bd4-8ad7-aed1a9771311,tg:lhpr:12435,Colours,1,brown (color)
9e4a57f9-07c1-5cd1-bdbe-c82253e08cd8,tg:lhpr:9290,Colours,1,white (color)
9e4a57f9-07c1-5cd1-bdbe-c82253e08cd8,tg:lhpr:9290,Colours,1,black (color)
c1041e4a-aa65-5409-be7f-2596b171cf40,tg:lhpr:11649,Colours,1,green (color)
ab25ed1c-ca5e-5e67-b5cd-b7d09d858440,tg:lhpr:2433,Colours,1,ocher (color)
bb834eaf-520e-5dd5-b124-d12e52f39a66,tg:lhpr:8194,Colours,1,gold (color)
562e6aba-5b44-5786-88d7-c5bc75d5422f,tg:lhpr:9506,Colours,1,ivory (color)
562e6aba-5b44-5786-88d7-c5bc75d5422f,tg:lhpr:9506,Colours,1,black (color)
c59aa486-4c33-5d75-8efa-d9a67e589497,tg:lhpr:10664,Colours,1,white (color)
c59aa486-4c33-5d75-8efa-d9a67e589497,tg:lhpr:10664,Colours,1,black (color)
0b3d8f52-db51-5431-a449-5013196149aa,tg:lhpr:12659,Colours,1,blue (color)
856d3afa-460a-5c85-aee5-e10625f880bc,tg:lhpr:11976,Colours,1,blue (color)
0f742601-0979-5e55-867f-f3a6b1a9931c,tg:lhpr:8602,Colours,1,brown (color)
fa4eb696-3ae5-5cd0-8deb-9ccd31613268,tg:lhpr:11833,Colours,1,ksg NOT FOUND IN: kleur_types.csv
7b10f946-b700-5c55-8544-1a5326cb6dc5,tg:lhpr:9910,Colours,1,yellow (color)
7b10f946-b700-5c55-8544-1a5326cb6dc5,tg:lhpr:9910,Colours,1,white (color)
5aab9f76-7f46-5b0f-a03d-46d575508426,tg:lhpr:9443,Colours,1,ivory (color)
5aab9f76-7f46-5b0f-a03d-46d575508426,tg:lhpr:9443,Colours,1,black (color)
0320d3fb-8f1d-5cf6-a54a-470d6a1c4b63,tg:lhpr:9654,Colours,1,gray (color)
3e7d9923-4258-5b00-b403-19478ac9c158,tg:lhpr:11327,Colours,1,blue (color)
3e7d9923-4258-5b00-b403-19478ac9c158,tg:lhpr:11327,Colours,1,black (color)
5323b130-6dc0-56b3-aa19-305bf861e833,tg:lhpr:8045,Colours,1,white (color)
5323b130-6dc0-56b3-aa19-305bf861e833,tg:lhpr:8045,Colours,1,black (color)
58972004-0adf-5f43-8606-7faa1d3e81c6,tg:lhpr:10536,Colours,1,ivory (color)
58972004-0adf-5f43-8606-7faa1d3e81c6,tg:lhpr:10536,Colours,1,black (color)
05629cff-daa8-5113-9f6a-60f336147114,tg:lhpr:8100,Colours,1,gray (color)
7c503b33-8d06-52d9-98fd-7e4fb3562c4c,tg:lhpr:10473,Colours,1,ivory (color)
579aefb7-c42a-5a44-a34f-e0ca65567163,tg:lhpr:9592,Colours,1,ivory (color)
6a3d4de0-5d4e-56a1-a9a5-5b385aacf76d,tg:lhpr:9438,Colours,1,ivory (color)
6a3d4de0-5d4e-56a1-a9a5-5b385aacf76d,tg:lhpr:9438,Colours,1,black (color)
bc2f9990-8c04-583c-ba22-84c4f09f9afb,tg:lhpr:12272,Colours,1,brown (color)
001e9a8c-297c-5939-bc7c-8b4dea784130,tg:lhpr:11370,Colours,1,blue (color)
7654bd32-5cd2-5a24-917b-78ba067a544e,tg:lhpr:9603,Colours,1,ivory (color)
4f918569-ccd6-5a73-8b51-9e276e18dbd1,tg:lhpr:10424,Colours,1,cream (color)
a6dd99e9-a698-5053-86ad-c7b783fcc28e,tg:lhpr:10648,Colours,1,cream (color)
dd77b93a-9eff-54f8-98f5-41bf05a3e203,tg:lhpr:11409,Colours,1,brown (color)
e62cd6fb-3474-5a59-b9d1-bf727ee31092,tg:lhpr:9615,Colours,1,ivory (color)
094a43b8-5c9d-5f1c-ae69-06f1a7f8a308,tg:lhpr:10577,Colours,1,white (color)
a82a7fa2-07d9-5fd7-9000-1d43644780db,tg:lhpr:10598,Colours,1,ivory (color)
d753157b-cbe9-5b2a-bc12-f5734b3fa429,tg:lhpr:10432,Colours,1,cream (color)
b4d5e370-8e11-56ff-8650-6ac17532f080,tg:lhpr:12376,Colours,1,blue (color)
3332a7b7-cc67-57b0-8e1f-af21c4fa163b,tg:lhpr:9479,Colours,1,ivory (color)
3332a7b7-cc67-57b0-8e1f-af21c4fa163b,tg:lhpr:9479,Colours,1,black (color)
e6b1cde9-b39b-530c-a293-466ee2229d36,tg:lhpr:9496,Colours,1,ivory (color)
e6b1cde9-b39b-530c-a293-466ee2229d36,tg:lhpr:9496,Colours,1,black (color)
ce542109-4d75-5a7e-8330-b99d90692bbd,tg:lhpr:2720,Colours,1,gray (color)
33c08e2f-6e85-5674-a301-0b182c989669,tg:lhpr:9642,Colours,1,ivory (color)
33c08e2f-6e85-5674-a301-0b182c989669,tg:lhpr:9642,Colours,1,bronze (color)
33c08e2f-6e85-5674-a301-0b182c989669,tg:lhpr:9642,Colours,2,gray (color)
33c08e2f-6e85-5674-a301-0b182c989669,tg:lhpr:9642,Colours,1,black (color)
3db8d042-c6e8-5291-8d2b-387fa4ad2e33,tg:lhpr:8116,Colours,1,gray (color)
9e07b7ed-f559-5a80-9224-da3d9ca129cd,tg:lhpr:9584,Colours,1,ivory (color)
784a6994-54bc-584a-87d4-2cdea914c75b,tg:lhpr:2262,Colours,1,black (color)
6991ef3a-c626-5aba-94e0-37da0184f4ca,tg:lhpr:12264,Colours,1,brown (color)
5f260c92-27bb-57e0-9984-395c5119bd88,tg:lhpr:12634,Colours,1,blue (color)
269e8e0f-f8b8-5982-b668-c17aa4dd33f8,tg:lhpr:12643,Colours,1,beige (color)
269e8e0f-f8b8-5982-b668-c17aa4dd33f8,tg:lhpr:12643,Colours,1,brown (color)
8a126d20-ca99-5cc5-9732-c384de3dd6c5,tg:lhpr:10384,Colours,1,cream (color)
8cab4b9f-103e-532c-843b-76b74cc234d8,tg:lhpr:11829,Colours,1,brown (color)
597b5af0-c46d-5243-84be-aead1c38bd88,tg:lhpr:3404,Colours,1,black (color)
c2245b82-533b-5ade-8e0f-8a1bb59d9237,tg:lhpr:9459,Colours,1,ivory (color)
90804fb7-acf9-5e7d-94b9-3a03e7d92cf0,tg:lhpr:9635,Colours,1,ivory (color)
86b7babf-535e-5388-b1d0-0109458f8079,tg:lhpr:11346,Colours,1,pink (color)
86b7babf-535e-5388-b1d0-0109458f8079,tg:lhpr:11346,Colours,1,red (color)
fa337e76-daa3-5c70-9f66-af4a6de44f75,tg:lhpr:10557,Colours,1,beige (color)
fa337e76-daa3-5c70-9f66-af4a6de44f75,tg:lhpr:10557,Colours,1,blue (color)
ce2d234d-f15a-57a9-87e9-4ed64ada7845,tg:lhpr:12090,Colours,1,brown (color)
4894b5c0-0306-5d26-954a-084dc0edc75f,tg:lhpr:11192,Colours,1,brown (color)
62b35887-b692-5c82-8485-b6772302e56e,tg:lhpr:11038,Colours,1,yellow (color)
68f92513-4ab6-5e52-a29a-d6b930833c5c,tg:lhpr:10445,Colours,1,cream (color)
cf1c4734-04ff-5cc2-a6b7-bed9512a59a3,tg:lhpr:10500,Colours,1,ivory (color)
ad871a5d-19ab-5789-b431-7b475b4088fd,tg:lhpr:12497,Colours,1,brown (color)
2b833bc9-59db-5785-ae6c-0fe41c7a1c81,tg:lhpr:1497,Colours,1,black (color)
546b07b3-5c8b-5439-9efc-c50d2ddeeda4,tg:lhpr:12252,Colours,1,beige (color)
546b07b3-5c8b-5439-9efc-c50d2ddeeda4,tg:lhpr:12252,Colours,1,black (color)
77130146-fd38-5f78-b70c-c9097630c6fa,tg:lhpr:2741,Colours,1,kjg NOT FOUND IN: kleur_types.csv
77130146-fd38-5f78-b70c-c9097630c6fa,tg:lhpr:2741,Colours,1,gold (color)
77130146-fd38-5f78-b70c-c9097630c6fa,tg:lhpr:2741,Colours,1,black (color)
90e3b46a-67e0-544c-8cfa-1b0aafae80dd,tg:lhpr:12194,Colours,1,yellow (color)
3bdbb1e9-632b-58a6-b9ef-58d90a8dfa24,tg:lhpr:10453,Colours,1,cream (color)
accd5cb8-72fa-5356-9573-8d93e9158bd0,tg:lhpr:3296,Colours,1,beige (color)
8a414963-4417-507a-ba1e-3721a4e40658,tg:lhpr:11757,Colours,1,blue (color)
8a414963-4417-507a-ba1e-3721a4e40658,tg:lhpr:11757,Colours,1,white (color)
fb0d7464-9245-5ec5-8734-bf0aef2ab900,tg:lhpr:12481,Colours,1,gold (color)
d7e46df6-e789-5f93-b4b8-5a313b8d3e1c,tg:lhpr:10516,Colours,1,beige (color)
c2bbe54d-1c08-56b3-a45d-1c9b7f56772b,tg:lhpr:10392,Colours,1,cream (color)
a8e0d04f-a67d-57db-bc16-48d41afdad45,tg:lhpr:12655,Colours,1,black (color)
a8e0d04f-a67d-57db-bc16-48d41afdad45,tg:lhpr:12655,Colours,1,red (color)
d0fdba13-1a76-5c93-beb9-5811ea238e46,tg:lhpr:10668,Colours,1,white (color)
d0fdba13-1a76-5c93-beb9-5811ea238e46,tg:lhpr:10668,Colours,1,black (color)
e29851cd-915a-558c-818f-bc78035d4635,tg:lhpr:12340,Colours,1,beige (color)
a274deb7-61b1-53c0-994d-ed9ff04c8f2f,tg:lhpr:12086,Colours,1,brown (color)
51867cdb-e2b2-554e-a2dc-a377fd8197cd,tg:lhpr:11700,Colours,1,beige (color)
51867cdb-e2b2-554e-a2dc-a377fd8197cd,tg:lhpr:11700,Colours,1,red (color)
748f2ac4-6de8-5910-ba74-4a9416851899,tg:lhpr:9623,Colours,1,ivory (color)
b53c0aa6-9792-5d2a-9e54-8084a94b2a50,tg:lhpr:9434,Colours,1,ivory (color)
b53c0aa6-9792-5d2a-9e54-8084a94b2a50,tg:lhpr:9434,Colours,1,black (color)
a6eae620-7d60-5afb-9cab-b77815000c98,tg:lhpr:11147,Colours,1,blue (color)
8d7b397f-aeba-52e5-b04a-24f74ccd9ca2,tg:lhpr:11844,Colours,1,yellow (color)
8d7b397f-aeba-52e5-b04a-24f74ccd9ca2,tg:lhpr:11844,Colours,1,blue (color)
b1b858f3-a34e-5809-a2c2-80bf158c9eef,tg:lhpr:9571,Colours,1,ivory (color)
d0d47b6a-004a-58b1-a9de-b96b0d96d0ba,tg:lhpr:1511,Colours,1,black (color)
66e8792d-ffa4-5ff3-8597-c5267267e99c,tg:lhpr:10490,Colours,1,beige (color)
84212f7b-e1af-50c1-a06a-ab94f8589db1,tg:lhpr:2444,Colours,1,brown (color)
84212f7b-e1af-50c1-a06a-ab94f8589db1,tg:lhpr:2444,Colours,1,white (color)
58458a28-beb1-5837-b46b-74e777073907,tg:lhpr:11281,Colours,1,blue (color)
81933b7b-ff0f-5b04-b404-d0a50afe7f90,tg:lhpr:9463,Colours,1,ivory (color)
45f3dc21-f47d-52e7-a618-e165f51d90ad,tg:lhpr:11055,Colours,1,red (color)
45f3dc21-f47d-52e7-a618-e165f51d90ad,tg:lhpr:11055,Colours,1,black (color)
5be6fc9e-3700-50a0-8e6d-ecdd32a4c78f,tg:lhpr:11405,Colours,1,gray (color)
5be6fc9e-3700-50a0-8e6d-ecdd32a4c78f,tg:lhpr:11405,Colours,1,black (color)
1651570c-ab7b-5d48-8a1e-4d9098f8e22e,tg:lhpr:9526,Colours,1,ivory (color)
7bf72adf-b15b-5428-b356-2b4140ebb2a6,tg:lhpr:10644,Colours,1,cream (color)
d090c327-8636-550c-a350-75cf8a40526a,tg:lhpr:12383,Colours,1,brown (color)
430a5cac-4dc7-5346-9e61-9071ca75d52b,tg:lhpr:12229,Colours,1,blue (color)
5bc7acd1-524a-5b86-a2d9-feb50946d21d,tg:lhpr:5505,Colours,1,brown (color)
e899c40f-0dc0-5667-a951-d2412059863c,tg:lhpr:12100,Colours,1,white (color)
e899c40f-0dc0-5667-a951-d2412059863c,tg:lhpr:12100,Colours,1,pink (color)
4f4d0662-0fe7-53d8-9b4a-aa8d8636701f,tg:lhpr:11239,Colours,1,blue (color)
fa38652e-72d6-5496-b581-9ed7f9eb09ff,tg:lhpr:9475,Colours,1,ivory (color)
0e94b95e-8b1c-52cd-b7a8-ff8c7dde26c6,tg:lhpr:11413,Colours,1,blue (color)
cf9665c6-b31f-5412-a174-00b27e574d17,tg:lhpr:9530,Colours,1,ivory (color)
94948949-218e-55a7-8872-b6f1fa734bbd,tg:lhpr:12546,Colours,1,brown (color)
ed47d216-a1af-5ed2-9ff7-f36f96052ec2,tg:lhpr:12116,Colours,1,brown (color)
c05b446c-6912-5b14-82f0-8d33bbae826d,tg:lhpr:9619,Colours,1,ivory (color)
9001a4b5-e50e-521e-beaa-4f2f12c4824a,tg:lhpr:1696,Colours,1,black (color)
a834816f-c473-5fd6-927f-5038908adedc,tg:lhpr:10594,Colours,1,ivory (color)
49e490df-fbfd-563b-b668-e4c5090b5c58,tg:lhpr:12287,Colours,1,brown (color)
ba6a9247-a8c4-5aa3-95d0-033d8c40f2c4,tg:lhpr:11852,Colours,1,gray (color)
ba6a9247-a8c4-5aa3-95d0-033d8c40f2c4,tg:lhpr:11852,Colours,1,blue (color)
62ffea6b-96b2-5f75-98d8-2a12721bd9dc,tg:lhpr:9588,Colours,1,ivory (color)
de108af2-1d4e-5ef8-8b56-4357471b2b9b,tg:lhpr:9567,Colours,1,ivory (color)
610bc21c-34ba-55ae-a628-83c56427f6a0,tg:lhpr:11444,Colours,1,red (color)
610bc21c-34ba-55ae-a628-83c56427f6a0,tg:lhpr:11444,Colours,1,black (color)
66b96389-1dfd-52f0-873d-144129567737,tg:lhpr:12268,Colours,1,blue (color)
3cec5e61-bd88-574f-9874-0396fca4bb19,tg:lhpr:2281,Colours,1,black (color)
693f1683-f212-516f-991e-f18d076c2b00,tg:lhpr:10486,Colours,1,ivory (color)
9118c388-d2c2-5e21-8294-23cb218493aa,tg:lhpr:12511,Colours,1,green (color)
9118c388-d2c2-5e21-8294-23cb218493aa,tg:lhpr:12511,Colours,1,black (color)
29b7ea40-9208-5288-b71e-31f6f54016b3,tg:lhpr:10469,Colours,1,ivory (color)
3e60b861-21da-57a9-9a96-ddb7d21d64b0,tg:lhpr:3306,Colours,1,beige (color)
e3a0ad33-0826-537e-a241-fce24f1304eb,tg:lhpr:11628,Colours,1,blue (color)
e3a0ad33-0826-537e-a241-fce24f1304eb,tg:lhpr:11628,Colours,2,gray (color)
e3a0ad33-0826-537e-a241-fce24f1304eb,tg:lhpr:11628,Colours,1,red (color)
44462370-93b1-59ae-aaee-70a49eafe829,tg:lhpr:11782,Colours,1,black (color)
44462370-93b1-59ae-aaee-70a49eafe829,tg:lhpr:11782,Colours,1,blue (color)
b938931f-3c0b-5194-bda8-31fd5f1b0690,tg:lhpr:11296,Colours,1,green (color)
b938931f-3c0b-5194-bda8-31fd5f1b0690,tg:lhpr:11296,Colours,2,ksg NOT FOUND IN: kleur_types.csv
b938931f-3c0b-5194-bda8-31fd5f1b0690,tg:lhpr:11296,Colours,1,orange (color)
e48736fc-6326-5ec2-8113-75c3f32aa697,tg:lhpr:12140,Colours,1,blue (color)
2054fbe7-9aa1-588c-9933-b464d3aebb61,tg:lhpr:10487,Colours,1,ivory (color)
854a3eed-e4c4-511e-8563-0d8fe7b31f94,tg:lhpr:12510,Colours,1,red (color)
854a3eed-e4c4-511e-8563-0d8fe7b31f94,tg:lhpr:12510,Colours,1,black (color)
48c43526-dfcc-527b-bac2-e7d60b5c495f,tg:lhpr:11279,Colours,1,blue (color)
bb55f098-c5a1-52bf-9398-23f00b713be2,tg:lhpr:12286,Colours,1,red (color)
bb55f098-c5a1-52bf-9398-23f00b713be2,tg:lhpr:12286,Colours,2,black (color)
bb55f098-c5a1-52bf-9398-23f00b713be2,tg:lhpr:12286,Colours,1,yellow (color)
2f5ed795-fc90-5e23-9db4-e57c29cc97a2,tg:lhpr:11853,Colours,1,gray (color)
af5307fe-ffac-5ccc-9664-a3e18ca16fd0,tg:lhpr:9589,Colours,1,ivory (color)
c8803088-1cd4-5b17-b2ba-5fe1112f4cf1,tg:lhpr:9423,Colours,1,ivory (color)
dbb7410c-b8de-5dc2-98f9-51a2f0540d59,tg:lhpr:11445,Colours,1,blue (color)
8d4c58ff-c296-5b76-ba9b-5f1918c8a658,tg:lhpr:9566,Colours,1,ivory (color)
5dbafffa-1b9d-574d-a5b7-70bdeec48003,tg:lhpr:11916,Colours,1,blue (color)
82244f03-8537-5e20-b794-d1df72b77e44,tg:lhpr:12639,Colours,1,blue (color)
5f1efce1-301a-5499-987c-900770648342,tg:lhpr:12547,Colours,1,brown (color)
2d0ec4ab-1f3b-5f5f-b9e0-ede1bacb0dc6,tg:lhpr:12117,Colours,1,blue (color)
7baab152-fd77-5052-ba72-308c0990a749,tg:lhpr:9618,Colours,1,ivory (color)
1502d7e3-edda-50e7-868d-1dda9e89bc04,tg:lhpr:4495,Colours,1,yellow (color)
718a301a-8c4a-56be-90c3-7916aedb2af8,tg:lhpr:10595,Colours,1,ivory (color)
779a2d05-a3dd-5539-8743-dc1e09ecc816,tg:lhpr:9474,Colours,1,ivory (color)
dc5515c0-145e-591c-aa21-0bf1319fbedb,tg:lhpr:10203,Colours,1,kjg NOT FOUND IN: kleur_types.csv
db29aa66-0475-5cc2-882d-49606ea710b8,tg:lhpr:12394,Colours,1,blue (color)
43a29484-66be-5bfa-a240-9ed3ada7c8ba,tg:lhpr:9531,Colours,1,ivory (color)
a8099b3b-8500-5ee4-9eb3-eaa5dbd57370,tg:lhpr:11412,Colours,1,red (color)
ab7c5666-ec60-538a-a136-e633f41b210e,tg:lhpr:11042,Colours,1,gold (color)
ab7c5666-ec60-538a-a136-e633f41b210e,tg:lhpr:11042,Colours,1,black (color)
e331f105-d6cf-5c2e-8460-0ef0996f4c8a,tg:lhpr:2941,Colours,1,black (color)
98b0fe50-58ce-594e-810c-04f380b5bb68,tg:lhpr:12101,Colours,1,pink (color)
98b0fe50-58ce-594e-810c-04f380b5bb68,tg:lhpr:12101,Colours,1,black (color)
805b40a5-b2b1-568d-a132-b5f081766aa9,tg:lhpr:12551,Colours,1,brown (color)
d6038750-d507-5790-90fe-fd059eacebc5,tg:lhpr:12414,Colours,1,cream (color)
a1318213-eb8a-57dd-a479-5e8ba86940a9,tg:lhpr:10429,Colours,1,cream (color)
5281d9e9-6440-50fa-8357-e022ef2cc8ad,tg:lhpr:4483,Colours,1,brown (color)
a5035a10-fee6-5720-9898-c1db71389bdf,tg:lhpr:11668,Colours,1,brown (color)
f52dc3b2-8e1f-5910-b7b0-6bc923a5a418,tg:lhpr:11812,Colours,1,red (color)
a932b875-b1f7-54a7-9450-94fc854d54f4,tg:lhpr:9198,Colours,1,white (color)
af3231a6-7fe3-58db-979a-20c1e90f378c,tg:lhpr:9462,Colours,1,ivory (color)
698a38b9-14a0-52fd-9d16-fcb4b43cd1ee,tg:lhpr:11054,Colours,1,gold (color)
698a38b9-14a0-52fd-9d16-fcb4b43cd1ee,tg:lhpr:11054,Colours,1,black (color)
005b33fe-e9cd-5186-b4f5-785b810c3734,tg:lhpr:9527,Colours,1,ivory (color)
f2e1dc40-c1f8-56df-b9a6-861540be81d6,tg:lhpr:10645,Colours,1,cream (color)
25fe530a-f5df-5248-86e5-0587dc6fe607,tg:lhpr:5504,Colours,1,brown (color)
29703582-adf1-5d10-a565-7a415b963ef8,tg:lhpr:12506,Colours,1,black (color)
29703582-adf1-5d10-a565-7a415b963ef8,tg:lhpr:12506,Colours,1,blue (color)
5329c103-5dcd-545b-9223-fce67e1a81c7,tg:lhpr:10491,Colours,1,ivory (color)
8905f5e7-fc84-51fe-bc1b-61fbda7cb9f0,tg:lhpr:2445,Colours,1,gray (color)
5edf09af-b47f-5e7c-b510-c21ea0ab5982,tg:lhpr:12156,Colours,1,ksg NOT FOUND IN: kleur_types.csv
bc22790e-e2f0-5c46-aed4-c08e5f248803,tg:lhpr:11280,Colours,1,blue (color)
911cf95e-6ed6-5a48-ac42-11d671db3665,tg:lhpr:10887,Colours,1,beige (color)
7402c100-6ec5-50ee-9ea7-63cce801f994,tg:lhpr:9435,Colours,1,ivory (color)
7402c100-6ec5-50ee-9ea7-63cce801f994,tg:lhpr:9435,Colours,1,black (color)
3b65a9ef-a5fa-590d-b00b-1e84d32c8d10,tg:lhpr:11146,Colours,1,brown (color)
76685b55-d4c9-5bef-9893-9be903995342,tg:lhpr:11845,Colours,1,black (color)
76685b55-d4c9-5bef-9893-9be903995342,tg:lhpr:11845,Colours,1,brown (color)
a94dce5c-978e-5e0a-ae88-3e43011d45fd,tg:lhpr:2279,Colours,1,beige (color)
edee466c-f148-5f83-9e27-e557ff3c2c64,tg:lhpr:12290,Colours,1,brown (color)
0fb08acb-37b3-5451-9cc8-7fe158ebbdf4,tg:lhpr:8731,Colours,1,white (color)
8aeb2d2d-2e05-5c61-8954-b72fcbf42fc3,tg:lhpr:11900,Colours,1,brown (color)
8aeb2d2d-2e05-5c61-8954-b72fcbf42fc3,tg:lhpr:11900,Colours,1,blue (color)
4d31d2fa-4886-5a6a-9c4b-6dd027952745,tg:lhpr:9570,Colours,1,ivory (color)
bb5cfb9b-d309-53ca-991a-1f6e23a558fe,tg:lhpr:2982,Colours,1,kjg NOT FOUND IN: kleur_types.csv
bb5cfb9b-d309-53ca-991a-1f6e23a558fe,tg:lhpr:2982,Colours,1,ksg NOT FOUND IN: kleur_types.csv
32496f0e-28b4-5086-aed2-4e186b94f1df,tg:lhpr:12087,Colours,1,brown (color)
386f0227-637f-57f3-99f6-af2779986c7a,tg:lhpr:9622,Colours,1,ivory (color)
83e4f936-f02c-57e8-be9b-877451db8cdd,tg:lhpr:11701,Colours,1,beige (color)
056b8498-a60a-5330-810c-0bfe087cc5d8,tg:lhpr:10239,Colours,1,white (color)
601d2930-70c6-5b3f-befa-f93c1014360f,tg:lhpr:10393,Colours,1,white (color)
8db7b7aa-528c-5b65-9af9-48984df5d0f1,tg:lhpr:10669,Colours,1,white (color)
8db7b7aa-528c-5b65-9af9-48984df5d0f1,tg:lhpr:10669,Colours,1,black (color)
c08e4e1a-8e64-508f-87e5-97e32eb53df6,tg:lhpr:12341,Colours,1,red (color)
c08e4e1a-8e64-508f-87e5-97e32eb53df6,tg:lhpr:12341,Colours,1,black (color)
b753bb3a-05b0-535e-a9d7-4bf99f583459,tg:lhpr:11994,Colours,1,blue (color)
d2a2ab5e-4855-5239-8d97-7a280ba76440,tg:lhpr:12195,Colours,1,kjg NOT FOUND IN: kleur_types.csv
aaf9772a-fc33-5138-a893-05702331b4fa,tg:lhpr:10452,Colours,1,cream (color)
22621110-669e-5f26-8c9d-cf5b35760e9e,tg:lhpr:10901,Colours,1,black (color)
22621110-669e-5f26-8c9d-cf5b35760e9e,tg:lhpr:10901,Colours,1,brown (color)
f09f1fd3-ae38-57c6-b91a-3dd7d847ef4f,tg:lhpr:11756,Colours,1,brown (color)
f09f1fd3-ae38-57c6-b91a-3dd7d847ef4f,tg:lhpr:11756,Colours,1,white (color)
083fc04f-ab92-5d71-8fbc-8bb05c8703f8,tg:lhpr:8064,Colours,1,white (color)
083fc04f-ab92-5d71-8fbc-8bb05c8703f8,tg:lhpr:8064,Colours,1,gray (color)
e3f87db5-0cc0-5396-a7ee-061bf81326d7,tg:lhpr:7391,Colours,1,brown (color)
ec1bc945-e066-5f47-ba1f-c6b2f2d68967,tg:lhpr:12480,Colours,1,beige (color)
0b970b04-657a-5b89-94f7-9d2b3fee6e2f,tg:lhpr:11869,Colours,1,red (color)
6263be1f-d9ac-513d-a9e9-b5448ee3acfe,tg:lhpr:10444,Colours,1,cream (color)
ad43f8fc-a46e-5839-8c5d-9ff787363854,tg:lhpr:10501,Colours,1,ivory (color)
