ResourceID,card,order,source_field,Description,Description Type,Description Language
003701c3-6b70-5568-84a6-9e227cef098b,Descriptions,1,id.desc,Luisterspel van Martin Walser. Uit het Duits vertaald door Ward Ruyslinck,descriptive note,Nederlands
6c2a7a45-0d7d-525c-bd59-af14351367b2,Descriptions,1,id.desc,Door Theo Luysterburg,descriptive note,Nederlands
15c47a6d-d8b8-5f84-9ae3-cba93007cc1e,Descriptions,1,id.desc,Door Jo Hanns Rösler,descriptive note,Nederlands
96ee4668-4a87-5000-a23e-41837da63e7a,Descriptions,1,id.desc,Door John Buydens,descriptive note,Nederlands
e2cde8f6-154b-55a7-80d9-6d7781af91e2,Descriptions,1,id.desc,Ie deel: Peter is ziek door Lidy van Haerlem,descriptive note,Nederlands
353ef644-089e-59ab-beaa-6c03a25959e1,Descriptions,1,id.desc,Door Anton Tsjechov,descriptive note,Nederlands
6d39442b-3f94-5e53-ae08-c7d03ac59648,Descriptions,1,id.desc,Door P.H. Fruithof,descriptive note,Nederlands
b81f6b31-739c-5c6d-a95e-abfa115230e0,Descriptions,1,id.desc,Gevariëerd luisterspel,descriptive note,Nederlands
fc75df6e-cbd4-52a7-b4eb-ac68346b36a7,Descriptions,1,id.desc,Door Willy Corsari en J.W. Hofstra,descriptive note,Nederlands
4873f67d-5fd5-5d4f-9bba-4aa61f4f3e23,Descriptions,1,id.desc,"Luisterspel door Christian Bock. Nederlandse vertaling:  
Andre Waterschoot",descriptive note,Nederlands
fa2985ef-799d-5b24-b59a-7de22672bcb5,Descriptions,1,id.desc,"Drama in drie minute door Ferdinand Altenkirch. Uit het Duitsch door  
Leo Persijn.",descriptive note,Nederlands
590ad22c-24c2-569e-aa68-cd60e60f89ac,Descriptions,1,id.desc,Een luisterspel van Fernand Handpoorter,descriptive note,Nederlands
bbc829d4-9f06-53b2-a9d4-c430c2ecbcc9,Descriptions,1,id.desc,"Een hoorspel in de serie rondom de menselijke stem in opdracht van  
BRT-3. Auteur: Gie Laenen",descriptive note,Nederlands
1b8b1f4b-6f36-55c0-9970-2bc17c33ff3c,Descriptions,1,id.desc,Mengelluisterspel door Lia Lucassen,descriptive note,Nederlands
9341b3a8-7409-5880-b59d-f2a1969a79eb,Descriptions,1,id.desc,Door Lieve Willems,descriptive note,Nederlands
570d9f88-cafb-5a8c-8f54-de7f7ecd8d90,Descriptions,1,id.desc,Door Jan Vrijman,descriptive note,Nederlands
4de02260-68d1-5ef1-9ab8-32fc9a715456,Descriptions,1,id.desc,Luisterspel voor de jeugd door Mary Manco,descriptive note,Nederlands
fe4bcb45-93a8-5c93-aa00-b3ee145d6be5,Descriptions,1,id.desc,Door Friedrich Feld,descriptive note,Nederlands
9c00c956-e41c-54b0-b2ea-f356c2b5f7e7,Descriptions,1,id.desc,Door Elisabeth T'Seyen,descriptive note,Nederlands
e119c8cf-0abc-5258-bb8f-846d669c51c5,Descriptions,1,id.desc,Luisterspel door Juliette Nieweg,descriptive note,Nederlands
8026b5a5-66a5-5430-a8ff-08e829c2b9ea,Descriptions,1,id.desc,Auteur: Lajos Måroti,descriptive note,Nederlands
cbbbaeaf-8e5a-56e5-9e59-6af689dffe4a,Descriptions,1,id.desc,Luisterspel door André Praga,descriptive note,Nederlands
706a05ff-21b2-5232-8714-b101a4e04aef,Descriptions,1,id.desc,Door Reginald Rose,descriptive note,Nederlands
e47a11d0-fbd4-5d88-b4b6-95761fe398dc,Descriptions,1,id.desc,Door Gale Peddrick. nederlands vertaling: Jos De Haes,descriptive note,Nederlands
402f4dcc-d974-50d1-95e4-1e6da740a2ee,Descriptions,1,id.desc,"door Peter Handke  
Nederlandse vertaling: Jacq.F.Vogelaar",descriptive note,Nederlands
1c3758e0-d40d-5152-b23e-755726b67c28,Descriptions,1,id.desc,Gevariëerd luisterspel door Lia Lucassen,descriptive note,Nederlands
f053c647-6edc-5ba2-84eb-b4d79de8ef1b,Descriptions,1,id.desc,"Tsjechisch luisterspel van Ludvik Askenazy. Nederlands vertaling:  
Jan Van De Weghe",descriptive note,Nederlands
f4f548df-df13-56f8-b65e-39ce9aac9173,Descriptions,1,id.desc,Koken is geen kunst doçor Wout Wellinck.,descriptive note,Nederlands
9398cad1-d835-51a2-828a-af14672c490d,Descriptions,1,id.desc,Luisterspel door Hanns G. Lustig en Geza L. Weisz. vertaald door J. Joha,descriptive note,Nederlands
5b7ddf09-91b1-5837-b491-1ded17afc175,Descriptions,1,id.desc,Deel III: Plannen in België zelf.,descriptive note,Nederlands
c5247955-fbf1-5a1c-8533-01850edbdec8,Descriptions,1,id.desc,Luisterspel van Adriaan Venema,descriptive note,Nederlands
f7fbe28a-e041-5bb1-aaf0-2de43c0d3134,Descriptions,1,id.desc,Door Luc Vanparijs,descriptive note,Nederlands
7af2aa9f-ad61-5195-b936-767aa5093657,Descriptions,1,id.desc,Door Jan Peeters,descriptive note,Nederlands
5aff5fad-4792-5104-8b3a-1bc6ef2b140b,Descriptions,1,id.desc,"Luisterspeelwedstrijd 1952  
Cyriel De Corel",descriptive note,Nederlands
23b5c436-9bb8-54ba-aa0d-f39bdf5ae1b4,Descriptions,1,id.desc,Luisterspel van Ben Caldwell. Vertaling: Coert Poort,descriptive note,Nederlands
d33265d9-d38e-564e-a75f-e7dece88904f,Descriptions,1,id.desc,"Luisterspel van Hans Magnus Enzensberger. Nederlandse vertaling:  
W. Wielek-Berg",descriptive note,Nederlands
e7426d08-d2d2-559d-b401-8c9024395244,Descriptions,1,id.desc,Luisterspel van Gerard Braunisch,descriptive note,Nederlands
a8649bde-a8f7-56a0-a240-348af30e8e5f,Descriptions,1,id.desc,"Een luisterspel voor zeven stemmen van Endre Veszi. nederlands vertaling:  
Rose Gronon",descriptive note,Nederlands
90b3aace-7886-5a1d-bd98-7352d763aeda,Descriptions,1,id.desc,Sprookje in hoorspelvorm geschreven door Jan Moraal,descriptive note,Nederlands
3402340f-81ae-51b6-b326-37cc105b8444,Descriptions,1,id.desc,"Door F.F. Ramuz  
Vertaald door M. Nijhoff",descriptive note,Nederlands
572ad6a9-9d91-5d3d-8708-622d293b8a2a,Descriptions,1,id.desc,Deel IV door Catherina van Eysden,descriptive note,Nederlands
10f6e71c-5147-5f79-89d7-5d5a9104843a,Descriptions,1,id.desc,Door Friedrich Feld,descriptive note,Nederlands
83b3ada3-0e1b-5fb2-aedb-01567ff7e433,Descriptions,1,id.desc,"Een hoorspel in twee bedrijven door   
Lola le provost en Michele-Huguette Rozenberg  
Vertaling uit het Fransch door Blanca Gijselen",descriptive note,Nederlands
3064a16d-ae1a-5af5-bd2b-14c2c7c38661,Descriptions,1,id.desc,"Luisterspel door Marran Gosow. Uit het Duits vertaald door prof. J.PH.A.  
Hoeck",descriptive note,Nederlands
5d39b5c3-384d-5367-8915-e272b8d37cfc,Descriptions,1,id.desc,Radiomontage door Aster Berkhof,descriptive note,Nederlands
d8aa5409-8ef9-5140-951a-b8ffd271698a,Descriptions,1,id.desc,"luisterspel door Jean Morris  
Uit het Engels vertaald door Bernard Kemp",descriptive note,Nederlands
4c337f41-2b6e-5cc7-82f9-172766e9d7df,Descriptions,1,id.desc,"Een luisterspel van Alan Gosling. Uit het Engels vertaald door  
Mark Staels",descriptive note,Nederlands
b1700869-79cf-5b86-8a73-384bb96cb965,Descriptions,1,id.desc,"Catalogus van tentoonstelling in Cabinet Maldodor (hotel Ravenstein) , georganiseerd door de literaire avant-garde vereniging La Lanterne Sourde met werk van Baugniet, Flouquet, Gailliard en Servranckx",descriptive note,Nederlands
b6fd0568-8fe2-52d5-9676-eed017f26292,Descriptions,1,id.desc,radioschets door Frans Demers,descriptive note,Nederlands
7899cfe0-62b7-5fc8-942b-fdfd8e28480b,Descriptions,1,id.desc,De favoriete van Lodewijk XIV. Luisterspel door Julia Tulkens,descriptive note,Nederlands
9e967dbd-2c8e-5895-a70c-efc7026ed5ef,Descriptions,1,id.desc,Door A.J.F. Paternotte,descriptive note,Nederlands
29bb89e8-40c7-5f56-8efd-89d5959a11c4,Descriptions,1,id.desc,Luisterspel in zes delen door Jenny Smelik-Kiggen,descriptive note,Nederlands
82ce4692-9ba5-57cc-b1fc-fdfc89a8da19,Descriptions,1,id.desc,Hoorspel door Richard Van Eijck,descriptive note,Nederlands
02e62a07-be29-5c79-a429-17aeddb76fbe,Descriptions,1,id.desc,Blijspel in vijf bedrijven en in verzen van Moliere,descriptive note,Nederlands
5321923c-ce2f-52e4-a2b1-1b70dfc2f0d1,Descriptions,1,id.desc,"Uit bundel gedemonteerde stukken. Documenten, stukken over het leven en de werken van Jacob Jordaens",descriptive note,Nederlands
34a089ee-211e-5cc2-85dd-d4ae20a4e7bd,Descriptions,1,id.desc,"Luisterspel door Charles bertin, uit het Frans vertaald door Raymond  
Herreman",descriptive note,Nederlands
a36c1467-738a-5d7d-a9e1-abdc4bafde93,Descriptions,1,id.desc,"Een hoorspel, met de muziek als bedding. teskst en regie: Gie Laenen",descriptive note,Nederlands
a9994eff-549d-592c-ad42-1e3a7a834e08,Descriptions,1,id.desc,"Dramatische legende door Friedrich Feld   
Vertaald door Jos De Haes",descriptive note,Nederlands
7e4c0d68-58e2-505a-8693-390c5ff6b443,Descriptions,1,id.desc,"Een luisterspel door Lydia Ragosin. Uit het Engels vertaald door  
Willy Courteaux",descriptive note,Nederlands
9b51f9d7-c606-5b00-81cd-e62d50152d17,Descriptions,1,id.desc,"Een luisterspel van Kiyokazu Yamamoto. Nederlandse bewerking: Flor  
Stein",descriptive note,Nederlands
b30987c6-2039-5a90-956b-143ba47aa920,Descriptions,1,id.desc,"Luisterspel geschreven door T.C. Lengyel naar een oosters sprookje.  
Uit  het Amerikaans vertaald door Andrea Petersen. Nederlandse  
bewerking: Tony Van looy",descriptive note,Nederlands
83c88920-d6d8-5f27-94d8-2282feaca5fb,Descriptions,1,id.desc,Televisiespel van Ervard Uwents naar de roman van Jos Vandeloo,descriptive note,Nederlands
6bd10ce7-9dd9-5fd7-a77c-bfc8beefa7ae,Descriptions,1,id.desc,"Luisterspel voor de jeugd, naar een Chinees verhaal door Jan Van  
Calsteren",descriptive note,Nederlands
db7bbb1e-bc6a-5003-982b-3b0c1cb185f4,Descriptions,1,id.desc,"Hugo Grimberger   
Luisterspelwedstrijd 1952",descriptive note,Nederlands
0a061257-746c-5ff8-9954-f18001774c52,Descriptions,1,id.desc,Door Mary Manco,descriptive note,Nederlands
0a570ec8-e5cf-5910-9809-8bfb8a26402a,Descriptions,1,id.desc,Luisterspel van Don Haworth. Uit het Engels vertaald door Nora Snyers,descriptive note,Nederlands
79d7ff6b-498d-562a-8cf1-746b9d80eaa9,Descriptions,1,id.desc,Een hoorspel voor zes wolwassen-en zes kinderstemmen,descriptive note,Nederlands
aae9d45d-77ac-570d-b249-8c150bbeaa10,Descriptions,1,id.desc,Luisterspel van Wim Ramaker,descriptive note,Nederlands
11fd5a9f-dc67-51ba-bf27-a3cbf2b6ab40,Descriptions,1,id.desc,Luisterspel door Andries Poppe,descriptive note,Nederlands
edd98bb4-2a0e-59e8-83c9-84401b065989,Descriptions,1,id.desc,Fantasie voor drie stemmen met muzikale begeleiding door Andries Poppe,descriptive note,Nederlands
a08b5c94-bf6b-535c-a38c-07c850cafd1c,Descriptions,1,id.desc,Luisterspel door Adrian Rhys. uit het Engels vertaald door Ben Cami,descriptive note,Nederlands
3d731912-f2a5-5f19-b542-51d2cdaf5f90,Descriptions,1,id.desc,Door Jo Briels,descriptive note,Nederlands
f427bc1c-9ff0-534e-8fa1-655f14693bff,Descriptions,1,id.desc,"Door Karel van De Woestijne   
Voor de radio bewerkt door Florent Denert",descriptive note,Nederlands
a751f603-fb07-587f-94a2-6a8e4eaea924,Descriptions,1,id.desc,"Deel 1   
Door Jos Janssen   
Voor de radio bewerkt door Frans Roggen",descriptive note,Nederlands
9b11ba27-8539-52cc-8915-9b996774f32d,Descriptions,1,id.desc,Door Edith Mikeleitis; uit Duits vertaald door Pieter G. Buckinx,descriptive note,Nederlands
14c9b20e-9907-599a-96e9-43110943932f,Descriptions,1,id.desc,Een spelletje toneel door Megan Terry,descriptive note,Nederlands
448cfd2d-9aa9-5c57-860b-db7833f770e8,Descriptions,1,id.desc,voor de radio bewerkt door Maria Verheyen,descriptive note,Nederlands
7974c1df-1c22-5ca8-a494-73fccbde28b0,Descriptions,1,id.desc,Luisterspel door Julia Tulkens,descriptive note,Nederlands
18b610f1-f848-50df-9c71-3d3f54122214,Descriptions,1,id.desc,Hoorspel door Maias Corfe,descriptive note,Nederlands
ca31ec67-0b9d-5854-8b73-7c39164e3256,Descriptions,1,id.desc,Luisterspel van Hans Peter Breuer. Nederlandse vertaling Therèse Cornips,descriptive note,Nederlands
97fd27dd-7b8c-5cc0-a798-faf50f735441,Descriptions,1,id.desc,Door Dimitri Merezjkovski,descriptive note,Nederlands
97fab368-fa9f-5191-903c-e0838d0b87e2,Descriptions,1,id.desc,Door Saartje Bot,descriptive note,Nederlands
9b0f7e63-fedd-50c0-b151-4d8cae244610,Descriptions,1,id.desc,Door René Metzemaekers,descriptive note,Nederlands
e3b24eda-b928-59e8-b664-4812dfc3945b,Descriptions,1,id.desc,Luisterspel voor de kleintjes,descriptive note,Nederlands
6d49b476-d318-5eca-9676-ef88c0bce125,Descriptions,1,id.desc,Luisterspel door Hjalmar Bergman,descriptive note,Nederlands
a1df8e22-0af5-5f2b-9863-1e4005c92e09,Descriptions,1,id.desc,Door Gerard Pilger,descriptive note,Nederlands
8ec36bad-733d-53bd-aa3b-4f07868c6a8b,Descriptions,1,id.desc,"Een luisterspel door Goirgio Manganelli. Uit het Duits vertaald door  
Jeroen Brouwers",descriptive note,Nederlands
46bb8a13-b999-5f20-b75e-be7c5b623e5c,Descriptions,1,id.desc,Luisterspel door Hans Kasper; uit het Duits vertaald door Hubert Lampo,descriptive note,Nederlands
aaadf5bf-3f9a-5151-aa2e-43e2757579d2,Descriptions,1,id.desc,Door Antonia Ridge,descriptive note,Nederlands
9d3573da-62bc-5b10-950b-7c810d61a7c5,Descriptions,1,id.desc,Inschrijvingsformulier voor de publicatie Bulletin - Rubens,descriptive note,Nederlands
84d955d9-960e-5698-844f-ac4c9b40ba41,Descriptions,1,id.desc,Luisterspel voor kinderen door Victor Lucas,descriptive note,Nederlands
2b246c86-13fd-53c6-89c1-4f80dc43382e,Descriptions,1,id.desc,Uit bundel gedemonteerde stukken.,descriptive note,Nederlands
0e48c3f9-9952-52d6-b68e-eabf9de3dcac,Descriptions,1,id.desc,Uit bundel gedemonteerde stukken. Financiële stukken en briefwisseling aan Rooses.,descriptive note,Nederlands
97eaeb96-01e5-51ad-a2b3-60c913207158,Descriptions,1,id.desc,"Radiophonische schets door M. Mostkova-Lamblot   
Naar Avertchenko",descriptive note,Nederlands
857396bd-8815-5224-ad96-a001e596fca9,Descriptions,1,id.desc,Luisterspel van Vaclav Havel. Uit het Tsjechisch vertaald door Hans Krijt,descriptive note,Nederlands
f5da09fc-a8b8-50d1-8771-9c0bd6809995,Descriptions,1,id.desc,Een Tsjechisch Luisterspel door Karel Cop,descriptive note,Nederlands
adf1307b-c472-5f6e-9512-be5834ba9c02,Descriptions,1,id.desc,"Een luisterspel van Dieter Waldmann. Uit het Duits vertaald door  
Dries Janssen",descriptive note,Nederlands
cb101ad6-9e6e-57af-8932-c8b9b7f80e49,Descriptions,1,id.desc,Door Luisa Treves,descriptive note,Nederlands
6cfc0a58-4c53-5b57-b87b-3bde57eb7a1a,Descriptions,1,id.desc,Luisterspel door Anne Tölle-Honekamp,descriptive note,Nederlands
5859e531-9d33-5cac-98f7-44f8e3b77d26,Descriptions,1,id.desc,Door Jenny Kiggen,descriptive note,Nederlands
bc53e444-ab2b-555a-90cd-3303c685ee96,Descriptions,1,id.desc,Deel II 1910. Boek 3,descriptive note,Nederlands
88f8369c-5877-5e33-a4d0-2ff63676107f,Descriptions,1,id.desc,De aanhouding door Jaroslav Hasek,descriptive note,Nederlands
ba33b444-ec2c-57bd-a0da-cee415e382ca,Descriptions,1,id.desc,Door Theo Luysterburg,descriptive note,Nederlands
3df2a720-ab96-5904-9a7c-ffa3ba5d3926,Descriptions,1,id.desc,"Blijspel in vier bedrijven van André Roussin. Vertaald en bewerkt  
door Sander ter Voort.",descriptive note,Nederlands
f15c382a-0add-5fb1-ab04-80afeff2173a,Descriptions,1,id.desc,"Luisterspel door Rodney Quest. Uit het Engels vertaald door Ria  
Scarphout",descriptive note,Nederlands
5fa551bb-29d4-5621-815e-8ed0e8e106b0,Descriptions,1,id.desc,"Een radio-comedie door Herbert A. Walton, uit het Engels vertaald door  
Jozef Contryn",descriptive note,Nederlands
5b6fb909-0091-53b6-9996-4a3f94ce323e,Descriptions,1,id.desc,"Jos De Haes  
Naar Möricke's beroemde verhaal",descriptive note,Nederlands
e5da516d-af52-5401-bdb5-fb77460c2239,Descriptions,1,id.desc,In drie bedrijven,descriptive note,Nederlands
1996dce4-aed2-50ba-acee-0cee9c40a024,Descriptions,1,id.desc,Door Karel Van Deuren door de auteur voor de radio bewerkt,descriptive note,Nederlands
16e28b46-ca2f-5950-a5e2-9f5048c13624,Descriptions,1,id.desc,"Historisch luisterspel door Rudolf Jeremias Kreutz  
Uit het Dutsch vertaald door Dries Neerman",descriptive note,Nederlands
ad6b7b4c-6273-5aff-bb24-e1bd77da6ce9,Descriptions,1,id.desc,"Luisterspel van Jan Locher  
Vertaling door Johan Winkler",descriptive note,Nederlands
e54ddd2b-1b39-5722-a450-503c158c8f61,Descriptions,1,id.desc,"Een radioscene  door Fr. Rosenfeld voor de microfoon bewerkt door  
Martien Beversluis",descriptive note,Nederlands
555a1622-3898-5ae6-a625-8fe66572c6c1,Descriptions,1,id.desc,TV-spel naar novelle van H. Lang door A. Van Calsteren,descriptive note,Nederlands
aef48732-bdc1-5500-aa94-9cfadfa8a093,Descriptions,1,id.desc,Door Louise Vervloet,descriptive note,Nederlands
6e37cb37-3990-582c-a038-85cbf9216c94,Descriptions,1,id.desc,"Door L. du Garde Peach  
Uit het Engels vertaald door Gust De Muynck",descriptive note,Nederlands
55677b16-52ff-5ca9-8652-6cae55e147f3,Descriptions,1,id.desc,Door Xaveer Janssens,descriptive note,Nederlands
56632919-9175-5454-a083-fcc3dca2e350,Descriptions,1,id.desc,Door Mary Manco,descriptive note,Nederlands
f4dc1b59-68fd-551e-a652-25c72ee14726,Descriptions,1,id.desc,Door Theo Luysterburg,descriptive note,Nederlands
21f3a70b-0c94-5cc6-b54c-1307835aadc6,Descriptions,1,id.desc,"Door Molière
Luisterspel",descriptive note,Nederlands
1ca898fd-0bcb-5e72-a6fe-91f703d76268,Descriptions,1,id.desc,Luisterspel van Barry Bermange. Vertaling: Kees Broos,descriptive note,Nederlands
0e2e06eb-bc85-5936-acc5-aa440df86745,Descriptions,1,id.desc,Door Guut Betlem,descriptive note,Nederlands
5720229b-0943-5f7e-b504-30dc845a2129,Descriptions,1,id.desc,Voor radio bewerkt door: Leen Van Marcke,descriptive note,Nederlands
106c2e62-a758-5e2a-a787-ef8473d9f5f4,Descriptions,1,id.desc,Gevariëerd luisterspel,descriptive note,Nederlands
ac9e7646-736a-56be-8358-8a5ce09ea306,Descriptions,1,id.desc,Luisterspel door Andries Poppe,descriptive note,Nederlands
29f8e1ce-a563-522b-980b-a5085f9d434a,Descriptions,1,id.desc,Programma van het Concerto delle Varieta in Rome,descriptive note,Nederlands
08282b2f-f269-5fad-b6d2-a7a10fe488a1,Descriptions,1,id.desc,"Luisterspel van Zvonimir Bajsic. Nederlandse vertaling: Maggy Van  
Herrenweghe",descriptive note,Nederlands
d1d7d09c-a4c1-509a-b3c0-bd3adcb4ac70,Descriptions,1,id.desc,"Door R.F. Delderfield, uit het Engels vertaald door René Verbeeck",descriptive note,Nederlands
7c07233f-f9dc-5d5c-86c1-e05e720a5f17,Descriptions,1,id.desc,Een luisterspel door Aster Berkhof,descriptive note,Nederlands
c2d32712-299d-50cc-a210-67c2a5043c53,Descriptions,1,id.desc,Luisterspel door Lia Lucassen ter gelegenheid van de anti-alcoholdag,descriptive note,Nederlands
8d1d25d4-a741-59bf-b25c-5058b7d792af,Descriptions,1,id.desc,"Luisterspel van Wright  
Uit het Engels vertaalt door René Verbeeck",descriptive note,Nederlands
0b921ea4-6e5e-50d5-b26a-a91351c6c722,Descriptions,1,id.desc,"Door Nasreddin, de Perische",descriptive note,Nederlands
7056f054-5285-5b75-b76d-2eab201dabda,Descriptions,1,id.desc,Door Luc Sillis,descriptive note,Nederlands
d36f6d26-3ea9-5fbf-be4b-63705aab0d26,Descriptions,1,id.desc,"Luisterspel door Jean Marcus, Nederlandse vertaling: Jos de Haes",descriptive note,Nederlands
0ffa8ae3-adb2-58c7-8c14-b5ee9ec695cb,Descriptions,1,id.desc,door Shakespeare,descriptive note,Nederlands
b584ee08-ebb2-5c8b-afad-a8fde5640b98,Descriptions,1,id.desc,"Komedie in drie bedrijven van Giolio Scarnacci en Renzo Tarabusi.  
Nederlands van: Koen De Ruyter",descriptive note,Nederlands
2e646b11-371d-5853-ba69-c14c8ec54360,Descriptions,1,id.desc,Luisterspel van Colin Finbow. Uit het Engels vertaald door Germaine Blondeau,descriptive note,Nederlands
ae93224a-c61d-5850-b578-51961c8ef1c1,Descriptions,1,id.desc,Luisterspel van Eduard König. Vertaling: Tineke Maenen,descriptive note,Nederlands
1bccb80b-a92e-54d0-ac66-3a1d7f5e0ed3,Descriptions,1,id.desc,Door Norman Edwards,descriptive note,Nederlands
bde76bef-43f8-5948-8e94-72e5e683f4fb,Descriptions,1,id.desc,Auteur: Mark De Bie,descriptive note,Nederlands
35e63ea6-8c98-5e36-a0bc-1e9c231ee4ad,Descriptions,1,id.desc,Een oorspronkelijk luisterspel door André Waterschoot,descriptive note,Nederlands
4e48d2f6-7800-54d3-a07e-066f01c199ff,Descriptions,1,id.desc,Televisie Mysteriespel van Jan D.M de Kock,descriptive note,Nederlands
a9cffdba-695a-5d8b-8752-7f30f96eda7e,Descriptions,1,id.desc,Door A. Avertschenko,descriptive note,Nederlands
9cc72a0f-d12e-5e89-adc2-c08eea4f9381,Descriptions,1,id.desc,Aflevering 2,descriptive note,Nederlands
57ea3cea-9f34-5ca0-a491-255f19866c7f,Descriptions,1,id.desc,Door Théo Luysterburg,descriptive note,Nederlands
480ad8b2-decc-5647-951e-e17675c42919,Descriptions,1,id.desc,Dramatische uitzendingen,descriptive note,Nederlands
0568b0fd-f243-5336-8f62-a5df84e03f92,Descriptions,1,id.desc,Door Friedrich Feld,descriptive note,Nederlands
746a96d8-14da-5247-b053-6b6d394a10b6,Descriptions,1,id.desc,Door Godelieve Verdoodt,descriptive note,Nederlands
6758ad86-c0df-59b7-87cb-62462030965d,Descriptions,1,id.desc,Radiosketch door Karel H. Ghys,descriptive note,Nederlands
3a51644b-e13e-5658-a228-16c327521049,Descriptions,1,id.desc,"Aankondiging geïllustreerde volksuitgave De fanfare """"De St Jansvrienden"""" in opdracht van *N.V. Standaard-Boekhandel*.",descriptive note,Nederlands
54dc8c98-cd53-56f0-b998-0231e3242190,Descriptions,1,id.desc,Luisterspel voor de jeugd door R. Struelens,descriptive note,Nederlands
d2aaefd2-df1f-5186-a32d-3616d74dd4f3,Descriptions,1,id.desc,"Luisterspel door Poalo Levi
Uit het Duits vertaald door Jeroen Brouwers",descriptive note,Nederlands
cdeb717c-7e0d-5d3d-90b6-3b313a0a8cbc,Descriptions,1,id.desc,Gevariëerd luisterspel door Lia Lucassen,descriptive note,Nederlands
f783ec5c-be98-5514-a7c5-ffdee0597936,Descriptions,1,id.desc,Programma van het Théâtre d'Appel(?),descriptive note,Nederlands
09f75d44-5d76-5e64-b12a-7b8985734b85,Descriptions,1,id.desc,"Een treurspel in vijf bedrijven door Johan Wolfgang Goethe.  
Vertaling: Stefan Felsenthal",descriptive note,Nederlands
fb264093-cbfe-5ab4-b2a1-ff8088283f58,Descriptions,1,id.desc,Door Evert Lutz,descriptive note,Nederlands
6df5b70c-4b29-5bd8-93ac-5875a22c3a0c,Descriptions,1,id.desc,"Luisterspel van Jan Locher, vertaling Johan Winkler",descriptive note,Nederlands
57fb35aa-cbd0-5add-b092-2c5abf027c1e,Descriptions,1,id.desc,"Een luisterspel van Ernest Milton
Uit het Engels vertaald door Jan Geysen",descriptive note,Nederlands
c3330923-5318-590b-a1de-932e1e0c2726,Descriptions,1,id.desc,Luisterspel van Wilhelm Genazino,descriptive note,Nederlands
ed6ecc82-5a15-5e1e-b516-6f97dabc4090,Descriptions,1,id.desc,Een dramatische gril door: J.W. Von Goethe,descriptive note,Nederlands
c6c573d8-b400-5c8f-8fa5-61324155ba32,Descriptions,1,id.desc,Televisiespel van Samuel Beckett,descriptive note,Nederlands
cb51166a-c601-59b9-8729-2870b79c5e36,Descriptions,1,id.desc,"Een luisterspel door Hans Rehfisch. Uit het Duits vertaald door  
Christne d'Haen",descriptive note,Nederlands
1ebda2e2-abda-505b-a413-3b166970b7b7,Descriptions,1,id.desc,Auteur: Marc De Bie,descriptive note,Nederlands
473ce0c6-c27c-56c7-8048-3398145181a1,Descriptions,1,id.desc,Dramatische schets door Justus van Maurik,descriptive note,Nederlands
c29ef471-ebb9-5ae7-8549-073aa3fa27b1,Descriptions,1,id.desc,Door Jenny Smelik-Kiggen,descriptive note,Nederlands
9146f81d-128d-55a3-8dbf-ca15397aa63c,Descriptions,1,id.desc,Luisterspel van Saul Bellow,descriptive note,Nederlands
55ebd061-bb39-5670-a03c-bd3b406953d6,Descriptions,1,id.desc,Luisterspel voor de jeugd door Willy Roodens,descriptive note,Nederlands
58b806e9-10b0-5eb6-bd2e-51a108345f4b,Descriptions,1,id.desc,Een luisterspel van Achilles Gautier,descriptive note,Nederlands
1c5c5e79-46b8-586b-baaa-1fe2aa06519f,Descriptions,1,id.desc,Door Slavimir Mrozek,descriptive note,Nederlands
3f377b41-3d20-5a45-b35c-1a5b81e86a9c,Descriptions,1,id.desc,"Een Fins luisterspel van Pirkko Jaakola. Nederlandse vertaling:  
Ghislaine Langskens",descriptive note,Nederlands
f9c5e4af-53b2-5539-9a90-5e827e596974,Descriptions,1,id.desc,Regie: greet Pernet,descriptive note,Nederlands
f430e033-b6ad-5c3b-a64f-08c03a87a7c2,Descriptions,1,id.desc,Programma van het Eldorado in Parijs,descriptive note,Nederlands
b1be10ac-4cb1-55a4-b7b5-b8e0a2fe34e9,Descriptions,1,id.desc,"Ruzie in de lente of Appels versus pepernoten  
Een microfoon-verhaal met geluids-illustraties door: T.O. Sickens",descriptive note,Nederlands
80fd8a60-e746-5d96-9dfd-53e92b3081bc,Descriptions,1,id.desc,"(Musik am Hauptbahnhof) Luisterspel voor kinderen door Friedrich  
Feld. Nederlandse bewerking: Karel Ruyssinck",descriptive note,Nederlands
5786907f-9e65-5f82-be11-bd1ffb5c8cfb,Descriptions,1,id.desc,"Een luisterspel van Jean de Coune, uit het Frans vertaald door  
Hubert van Herreweghen",descriptive note,Nederlands
1f10a26d-9a96-5942-9edc-cc3e015145e8,Descriptions,1,id.desc,Door Al. Bogaerts en A. Cotard,descriptive note,Nederlands
29b351c3-56cd-50d5-8e20-94e46910396d,Descriptions,1,id.desc,Bewerkt naar Miguel de Cervantes door Karel Jonckheere,descriptive note,Nederlands
3861c946-5b2e-556b-8eb2-748ade21a728,Descriptions,1,id.desc,TV drama door Aster Berkhof,descriptive note,Nederlands
1f60f1e3-e57c-502d-a712-0dd4fb472c88,Descriptions,1,id.desc,Door Godelieve Verdoodt,descriptive note,Nederlands
c48dc6da-950f-53d9-bf2e-2e4c7b601aa7,Descriptions,1,id.desc,Ie deel luisterspel voor de jeugd door Mary Manco,descriptive note,Nederlands
