ResourceID,Record ID,Administrative Area ID,URL,Maintainer,Name Language,Public,Name,Name Type,Administrative Area Name,Administrative Area Type,Administrative Area,Object Identifier,Geospatial Coordinates
501525ac-401b-536b-9f03-063c5cde1f16,au::100324,au::100323,https://anet.be/record/isaarlh/au::100324/N,LH,Nederlands,True,Waterschei,Deelgemeente,Genk,Gemeente,"[{""resourceId"": ""96de4950-d505-599a-95b7-c9af87ce1c47"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6f47a059-9ecf-4d82-85db-5eaa124b1ba8"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/501525ac-401b-536b-9f03-063c5cde1f16,GEOMETRYCOLLECTION (POINT (51.00336 5.522749999999999))
2d7b24a2-0bac-5783-afb3-118551350d1d,au::102319,au::102309,https://anet.be/record/isaarlh/au::102319/N,LH,Nederlands,True,Diez,Gemeente,Rijnland-Pfalz,Deelstaat,"[{""resourceId"": ""30264cc7-ac8e-5c80-84a1-d7a5381964f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0b5d43c5-3ad0-48b3-9667-c9ccdb7c0740"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/2d7b24a2-0bac-5783-afb3-118551350d1d,GEOMETRYCOLLECTION (POINT (50.3706368 8.016054))
55ea1af3-3ccf-53fc-a706-c840a88bde18,au::105576,au::105544,https://anet.be/record/isaarlh/au::105576/N,LH,Nederlands,True,Tutova,Gemeente,Roemenië,Land,"[{""resourceId"": ""673d47e3-3eb1-5fd2-8dc5-16d0ab5d8cd5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""319a5bd7-41f7-4ab9-9aa7-bfd8d258f1b5"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/55ea1af3-3ccf-53fc-a706-c840a88bde18,GEOMETRYCOLLECTION (POINT (46.1168001 27.5552495))
139e1351-e475-509e-8277-21a2d3857966,au::100774,au::100755,https://anet.be/record/isaarlh/au::100774/N,LH,Nederlands,True,Sint-Niklaas,Gemeente,Sint-Niklaas,Arrondissement,"[{""resourceId"": ""4d4a5e9f-d5ff-50e9-a991-eba2f2c760fa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c36fcc09-163b-42b1-9317-559c4708c320"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/139e1351-e475-509e-8277-21a2d3857966,GEOMETRYCOLLECTION (POINT (51.1558839 4.154440999999999))
bb83392d-ffce-58d6-a170-f63606bcbf9b,au::102749,au::102748,https://anet.be/record/isaarlh/au::102749/N,LH,Nederlands,True,Dampierre-sur-Salon,Gemeente,Haute-Saône,Departement,"[{""resourceId"": ""301387b3-6529-5b97-abcb-e83a637fe390"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ce4455a-3831-4b2f-bbfd-a02b5eac52e7"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/bb83392d-ffce-58d6-a170-f63606bcbf9b,GEOMETRYCOLLECTION (POINT (47.556501 5.678166))
2608b197-5cd7-59d5-bb1d-b29c2a8b0ee1,au::101866,au::101864,https://anet.be/record/isaarlh/au::101866/N,LH,Nederlands,True,Havana,Gemeente,Cuba,Land,"[{""resourceId"": ""285d3cfd-f13a-563d-b03f-3ce7ecfb5772"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ea36c54-145e-4035-909e-70fb5e278d58"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/2608b197-5cd7-59d5-bb1d-b29c2a8b0ee1,GEOMETRYCOLLECTION (POINT (23.1135925 -82.3665956))
b237d884-9f06-554b-ad2f-cdb23c06d2a4,au::104737,au::104663,https://anet.be/record/isaarlh/au::104737/N,LH,Nederlands,True,Landerd,Gemeente,Noord-Brabant,Provincie,"[{""resourceId"": ""75e6d646-9bef-58fa-b2e7-bd18f94db7df"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8227c2ca-2828-43ca-98bc-039e0e8d6b4c"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/b237d884-9f06-554b-ad2f-cdb23c06d2a4,GEOMETRYCOLLECTION (POINT (51.7267746 5.6594923))
d97dc28b-36c4-5ab6-aab0-ff678d2b1400,au::105825,au::105706,https://anet.be/record/isaarlh/au::105825/N,LH,Nederlands,True,Valencia,Regio,Spanje,Land,"[{""resourceId"": ""b9d7ab9c-bf01-57e0-adb9-660562f4177e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d13c4e0d-8238-45fb-8f9a-c15fbc5acec2"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/d97dc28b-36c4-5ab6-aab0-ff678d2b1400,GEOMETRYCOLLECTION (POINT (39.4699075 -0.3762881))
0c25ba3b-03fa-5ff4-8412-5b5d64e72c22,au::103508,au::103471,https://anet.be/record/isaarlh/au::103508/N,LH,Nederlands,True,Madras,Gemeente,India,Land,"[{""resourceId"": ""6ce5103f-466d-5c8c-829d-b481135f9ede"", ""ontologyProperty"": """", ""resourceXresourceId"": ""678d1ab8-cabd-4f65-b21c-ea8e4f5539ff"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/0c25ba3b-03fa-5ff4-8412-5b5d64e72c22,GEOMETRYCOLLECTION (POINT (13.0826802 80.2707184))
7032955d-84b0-5c15-a752-b0c0c9c5241f,au::101535,au::101505,https://anet.be/record/isaarlh/au::101535/N,LH,Nederlands,True,Muno,Arrondissement,Luxemburg,Provincie,"[{""resourceId"": ""e574c45e-76f7-5158-a517-3929147ab039"", ""ontologyProperty"": """", ""resourceXresourceId"": ""13337338-8376-4b1f-b9f9-57c5b6bbc12d"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/7032955d-84b0-5c15-a752-b0c0c9c5241f,GEOMETRYCOLLECTION (POINT (49.7163845 5.1751412))
b55c78a6-0b78-58a9-b281-24f2c6521c34,au::111866,au::102009,https://anet.be/record/isaarlh/au::111866/N,UA,Nederlands,False,Dettelbach,Gemeente,Kitzingen,Gemeente,"[{""resourceId"": ""4101cdd9-8d8e-5514-b5cc-2fdf8130bd4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""495057df-8f2e-41db-8da2-f03b512d0014"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/b55c78a6-0b78-58a9-b281-24f2c6521c34,GEOMETRYCOLLECTION (POINT (49.8037832 10.165725))
7230fadb-a7b8-5151-8e6d-4ce774b3cb28,au::104367,au::104366,https://anet.be/record/isaarlh/au::104367/N,LH,Nederlands,True,Berlikum,Deelgemeente,Menaldumadeel,Gemeente,"[{""resourceId"": ""a98513da-a7b3-5ddf-b191-047f0b9f0e93"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3521a2f-78a6-48a8-873a-612b95b0b5dd"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/7230fadb-a7b8-5151-8e6d-4ce774b3cb28,GEOMETRYCOLLECTION (POINT (53.2445169 5.6533376))
769323b3-30af-54c0-86b3-679fe2a5704c,au::103158,au::103157,https://anet.be/record/isaarlh/au::103158/N,LH,Nederlands,True,Boulogne,Gemeente,Vendée,Departement,"[{""resourceId"": ""217a148f-1b42-5a60-bff2-bdb246082fed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ef3271c-c5a4-41e0-a5fd-a875ad60305d"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/769323b3-30af-54c0-86b3-679fe2a5704c,GEOMETRYCOLLECTION (POINT (46.794617 -1.320679))
ebbf95cb-d460-5964-9530-58a1d91f8d8e,au::101165,au::101164,https://anet.be/record/isaarlh/au::101165/N,LH,Nederlands,True,Heestert,Deelgemeente,Zwevegem,Gemeente,"[{""resourceId"": ""0e9b74bb-c485-5fe9-8442-2b28010926bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""222133bf-4346-4549-b72e-236236569f4b"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/ebbf95cb-d460-5964-9530-58a1d91f8d8e,GEOMETRYCOLLECTION (POINT (50.7826441 3.410366))
b3eb7c07-4266-52bb-84c6-1a4c192b85d5,au::102460,,https://anet.be/record/isaarlh/au::102460/N,LH,Nederlands,False,El Salvador,Land,,,,data.digipolis.be/ark:/NAAN/b3eb7c07-4266-52bb-84c6-1a4c192b85d5,
65d1eb49-1340-5f83-9ed7-58f5e2faacbd,au::102030,au::101978,https://anet.be/record/isaarlh/au::102030/N,LH,Nederlands,True,Possenhofen,Gemeente,Beieren,Deelstaat,"[{""resourceId"": ""f01f6eb1-bff8-577a-b33d-38e4770e67e2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c153ba44-6b01-4d57-92f1-d56918d837c6"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/65d1eb49-1340-5f83-9ed7-58f5e2faacbd,GEOMETRYCOLLECTION (POINT (47.95938109999999 11.311983))
bcfeea8e-d50e-5cef-914c-705e7240dd22,au::102899,au::102889,https://anet.be/record/isaarlh/au::102899/N,LH,Nederlands,True,Saint-Clair-sur-Epte,Gemeente,Val-d'Oise,Departement,"[{""resourceId"": ""2044294d-e70b-5763-8cdc-967722d74c0b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9723461a-bf9d-4e9f-af09-d0d7f0acb213"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/bcfeea8e-d50e-5cef-914c-705e7240dd22,GEOMETRYCOLLECTION (POINT (49.20673 1.679768))
d2fbb9a2-2a38-5cd8-9222-644d46de1c7f,au::106073,au::106062,https://anet.be/record/isaarlh/au::106073/N,LH,Nederlands,True,West Yorkshire,County,Yorkshire en Humberside,Regio,"[{""resourceId"": ""51b9f91b-f5fa-5cce-8d01-f170ee36c622"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d415d04-56d0-44ea-9bea-b4165a98a922"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/d2fbb9a2-2a38-5cd8-9222-644d46de1c7f,GEOMETRYCOLLECTION (POINT (53.6550801 -1.5194081))
9a084610-4b72-521e-9a12-eda77d546ac9,au::103271,au::103264,https://anet.be/record/isaarlh/au::103271/N,LH,Nederlands,True,Rebouillon,Gemeente,Var,Departement,"[{""resourceId"": ""f92f73e7-7587-5366-acdd-241f6eeeb755"", ""ontologyProperty"": """", ""resourceXresourceId"": ""582576f4-f353-4339-822a-01d4b1de1b17"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/9a084610-4b72-521e-9a12-eda77d546ac9,GEOMETRYCOLLECTION (POINT (43.5758908 6.4245568))
02c78f56-32a9-5793-956c-4ef17ff68858,au::106589,au::106570,https://anet.be/record/isaarlh/au::106589/N,LH,Nederlands,True,Umeå,Gemeente,Zweden,Land,"[{""resourceId"": ""b61afafb-f7b7-5812-885e-325edbb6d281"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4acb7895-bf6b-4d83-8c6b-a4cc91d90c4a"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/02c78f56-32a9-5793-956c-4ef17ff68858,GEOMETRYCOLLECTION (POINT (63.8258471 20.2630354))
695b76a6-151d-5bef-a9d0-93efd1f8bae8,au::106423,au::106409,https://anet.be/record/isaarlh/au::106423/N,LH,Nederlands,True,Niagara,Gemeente,New York State,Staat,"[{""resourceId"": ""645d3967-3a14-5d6d-a1b0-0c6d857752ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""81221f11-9ee1-4042-8b17-d5b1d579cc76"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/695b76a6-151d-5bef-a9d0-93efd1f8bae8,GEOMETRYCOLLECTION (POINT (43.115326 -78.9853813))
d23e7715-b132-593f-845d-3470c0c13e18,au::102933,au::102928,https://anet.be/record/isaarlh/au::102933/N,LH,Nederlands,True,Manduel,Gemeente,Gard,Departement,"[{""resourceId"": ""16891de4-a5c8-5495-aa3c-9b7a405c2bfe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c2b84502-6de5-4f61-b05e-8e3aab55ff19"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/d23e7715-b132-593f-845d-3470c0c13e18,GEOMETRYCOLLECTION (POINT (43.818898 4.473614))
cb4aabb3-11ef-5442-af24-1768fd05a7e0,au::103621,au::103601,https://anet.be/record/isaarlh/au::103621/N,LH,Nederlands,True,Masada,Gemeente,Israël,Land,"[{""resourceId"": ""d507ed4c-b221-5aa1-97e5-81b1bd07eaf6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1886489f-1139-4364-858d-1fdf768e83cc"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/cb4aabb3-11ef-5442-af24-1768fd05a7e0,GEOMETRYCOLLECTION (POINT (31.3114167 35.36269550000001))
363bbfcb-483a-5339-b0f7-67190e69a255,au::101309,au::101301,https://anet.be/record/isaarlh/au::101309/N,LH,Nederlands,True,Monceau-sur-Sambre,Deelgemeente,Charleroi,Gemeente,"[{""resourceId"": ""aa38bf23-08ce-5cc8-a529-3e520a374d96"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26895a15-e570-46db-a497-b3acae9be24d"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/363bbfcb-483a-5339-b0f7-67190e69a255,GEOMETRYCOLLECTION (POINT (50.4166487 4.376359))
cec0a501-3b82-5d0a-a016-192f36a9d8e8,au::103334,au::103286,https://anet.be/record/isaarlh/au::103334/N,LH,Nederlands,False,Savoie,Departement,Rhône-Alpes,Regio,"[{""resourceId"": ""df981554-ea41-5648-b38a-a195ff0f9bff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9621f7f4-546c-4868-9c1e-f7201e043a7c"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/cec0a501-3b82-5d0a-a016-192f36a9d8e8,GEOMETRYCOLLECTION (POINT (45.4932045 6.472399999999999))
3df6ad38-ee07-5d55-b67a-afbd633bd984,au::106136,au::106134,https://anet.be/record/isaarlh/au::106136/N,LH,Nederlands,True,Barley,Gemeente,Hertfordshire,County,"[{""resourceId"": ""68ff0e45-f0a6-595a-a437-6a5b0aafbf9b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""81e96a42-3c3e-4dc4-9580-a33bd5abc81e"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/3df6ad38-ee07-5d55-b67a-afbd633bd984,GEOMETRYCOLLECTION (POINT (52.026853 0.0410919))
a5ffa9fa-6822-5948-8cd2-521386c2d497,au::102876,au::102875,https://anet.be/record/isaarlh/au::102876/N,LH,Nederlands,True,Arcueil,Gemeente,Val-de-Marne,Departement,"[{""resourceId"": ""178c8f7c-1775-5a37-902d-cb40f544018a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df0ac3a7-8c5f-4d9d-a320-29bb6c000511"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/a5ffa9fa-6822-5948-8cd2-521386c2d497,GEOMETRYCOLLECTION (POINT (48.80486 2.334955))
bc08a8fc-5cb9-5551-bab1-cd445eb0e7e9,au::101759,au::101758,https://anet.be/record/isaarlh/au::101759/N,LH,Nederlands,True,Qualicum,Gemeente,Brits Columbië,Provincie,"[{""resourceId"": ""bff849d1-d60e-5f05-87f8-7467755c3c00"", ""ontologyProperty"": """", ""resourceXresourceId"": ""60a45b54-fb75-4aab-a708-94bb552941ee"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/bc08a8fc-5cb9-5551-bab1-cd445eb0e7e9,GEOMETRYCOLLECTION (POINT (49.3482346 -124.4428262))
e09e7435-9050-53f5-bbb3-a85757a2d515,au::103764,au::103754,https://anet.be/record/isaarlh/au::103764/N,LH,Nederlands,True,San Giulio,Gemeente,Piëmont,Regio,"[{""resourceId"": ""8db06e23-808b-53cd-b50c-b27829492b8c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3cfce638-fa6f-490e-8380-b9c39d0af175"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/e09e7435-9050-53f5-bbb3-a85757a2d515,GEOMETRYCOLLECTION (POINT (45.7967444 8.4162194))
1dd9db78-e433-5cb2-9ccc-195caa0519cb,au::102525,au::102515,https://anet.be/record/isaarlh/au::102525/N,LH,Nederlands,True,Navarra,Gemeente,Pyrénées-Atlantiques,Departement,"[{""resourceId"": ""795bdb66-7f6c-57f2-a83e-4c4fb564bd76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f516ee45-73fc-4e1e-8cda-731572f5dceb"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/1dd9db78-e433-5cb2-9ccc-195caa0519cb,GEOMETRYCOLLECTION (POINT (42.6953909 -1.6760691))
e7481599-2c27-502b-bcd6-ff231e66542e,au::100518,au::100505,https://anet.be/record/isaarlh/au::100518/N,LH,Nederlands,True,Erpe-Mere,Gemeente,Aalst,Arrondissement,"[{""resourceId"": ""db903ec6-f11a-551b-a105-95fb5d4e2d36"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ff33f830-5659-493f-a10c-454406251a2c"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/e7481599-2c27-502b-bcd6-ff231e66542e,GEOMETRYCOLLECTION (POINT (50.914137 3.9568328))
e97137d2-bb62-5e71-ae29-bd7b958003e3,au::104808,au::104804,https://anet.be/record/isaarlh/au::104808/N,LH,Nederlands,True,Amstelveen,Gemeente,Noord-Holland,Provincie,"[{""resourceId"": ""1e816e40-5116-5154-99ca-ec250ce2fce5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b9d43bee-9cd7-4b3e-8046-f81002cab569"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/e97137d2-bb62-5e71-ae29-bd7b958003e3,GEOMETRYCOLLECTION (POINT (52.2942064 4.841993599999999))
d9851394-c91e-5155-9435-a1229c785dab,au::106835,au::106308,https://anet.be/record/isaarlh/au::106835/N,LH,Nederlands,False,Norwalk,Gemeente,Connecticut,Staat,"[{""resourceId"": ""73ea6f2a-2bdc-5e6d-94ab-63484fc959a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d61536a0-391c-4670-9b91-4a1993a7126a"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/d9851394-c91e-5155-9435-a1229c785dab,GEOMETRYCOLLECTION (POINT (41.11774399999999 -73.4081575))
97136c59-d851-5d72-b56f-fa025c1dfe68,au::102175,au::102134,https://anet.be/record/isaarlh/au::102175/N,LH,Nederlands,True,Osnabrück,Gemeente,Nedersaksen,Deelstaat,"[{""resourceId"": ""d94f6728-cbea-5eae-bede-278c853b411f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3e238f8-27a2-4bd4-8bd7-bb4e8641f92d"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/97136c59-d851-5d72-b56f-fa025c1dfe68,GEOMETRYCOLLECTION (POINT (52.2799112 8.0471788))
9807032f-af3c-56ea-b691-afdd207d8485,au::100148,au::100141,https://anet.be/record/isaarlh/au::100148/N,LH,Nederlands,True,Ekeren,Deelgemeente,Antwerpen,Gemeente,"[{""resourceId"": ""81ac4db9-1e25-55a3-9b28-97c03f96b4ab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c53ad7d9-9b73-4ad1-8d76-ea9abd35d725"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/9807032f-af3c-56ea-b691-afdd207d8485,GEOMETRYCOLLECTION (POINT (51.2773404 4.418141299999999))
1d428ece-53ae-5c63-a266-5b57845143be,au::105425,,https://anet.be/record/isaarlh/au::105425/N,LH,Nederlands,False,Polen,Land,,,,data.digipolis.be/ark:/NAAN/1d428ece-53ae-5c63-a266-5b57845143be,
20b325a2-6c06-52f9-b50e-afa25d8ef7d8,au::101935,au::101915,https://anet.be/record/isaarlh/au::101935/N,LH,Nederlands,True,Freudenstadt,Gemeente,Baden-Württemberg,Deelstaat,"[{""resourceId"": ""9575ee30-91fb-5aff-bf11-3cfd785b5827"", ""ontologyProperty"": """", ""resourceXresourceId"": ""177e51c4-e441-4d81-8294-aa083b96f1cb"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/20b325a2-6c06-52f9-b50e-afa25d8ef7d8,GEOMETRYCOLLECTION (POINT (48.4644796 8.4179988))
39c6fbc2-07d1-5c8e-ac78-331571b49110,au::103908,au::103903,https://anet.be/record/isaarlh/au::103908/N,LH,Nederlands,True,Nairobi,Gemeente,Kenia,Land,"[{""resourceId"": ""d98a1c1c-ecee-5ea3-a96f-c6cbcd20d94d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b783ba3-ee00-4823-ab1c-4bfb8e3ec22f"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/39c6fbc2-07d1-5c8e-ac78-331571b49110,GEOMETRYCOLLECTION (POINT (-1.2920659 36.8219462))
6d50850f-45fc-53e2-b266-c8a5b7d1700b,au::100627,au::100626,https://anet.be/record/isaarlh/au::100627/N,LH,Nederlands,True,Aalter,Gemeente,Gent,Arrondissement,"[{""resourceId"": ""d9c28b0b-a361-56d9-befd-dcfa507bb122"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ae329a7-ce1e-48d5-820d-b9e7ad83f957"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/6d50850f-45fc-53e2-b266-c8a5b7d1700b,GEOMETRYCOLLECTION (POINT (51.087349 3.448371))
2aa9919a-c5a4-59e4-a755-1829be295619,au::105075,au::105025,https://anet.be/record/isaarlh/au::105075/N,LH,Nederlands,True,Verdronken Land van Saeftinghe,Gemeente,Zeeland,Provincie,"[{""resourceId"": ""adaf6f1f-1122-584c-ac25-e2dceecbb379"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7deb1dd7-59ad-4a21-8fe9-f502835f2087"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/2aa9919a-c5a4-59e4-a755-1829be295619,GEOMETRYCOLLECTION (POINT (51.3283923 4.1474179))
7699968f-5647-59cc-af6f-73402387b3b6,au::108647,au::104689,https://anet.be/record/isaarlh/au::108647/N,AP-KC,Nederlands,False,Hugten,Kern,Cranendonck,Gemeente,"[{""resourceId"": ""727a8e7b-4ac7-5cc2-bd4a-58ac9a7af1d1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""56266e37-3d64-423f-879b-47aa843c5671"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/7699968f-5647-59cc-af6f-73402387b3b6,GEOMETRYCOLLECTION (POINT (51.3198764 5.660701400000001))
c96a75be-95ea-57aa-8f74-b185e6f05e66,au::100277,au::100275,https://anet.be/record/isaarlh/au::100277/N,LH,Nederlands,True,Meerle,Deelgemeente,Hoogstraten,Gemeente,"[{""resourceId"": ""da318993-9861-5f41-9a39-18b2cb29b514"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5dce94a9-6610-47f6-9599-4a9a6d5ee385"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/c96a75be-95ea-57aa-8f74-b185e6f05e66,GEOMETRYCOLLECTION (POINT (51.4733516 4.803769))
94d396ea-0442-5974-b6f0-8f1a7c1fafb2,au::104234,au::104231,https://anet.be/record/isaarlh/au::104234/N,LH,Nederlands,True,Tampico,Gemeente,Tamaulipas,Deelstaat,"[{""resourceId"": ""84e9d870-dbc8-5fd7-a98f-90fd022086bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fa529f0c-73d1-4621-884b-6afeadf39314"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/94d396ea-0442-5974-b6f0-8f1a7c1fafb2,GEOMETRYCOLLECTION (POINT (22.2331041 -97.861099))
7a5cd4b5-4941-57f5-b68e-a6b9a3bc2c90,au::106209,au::106208,https://anet.be/record/isaarlh/au::106209/N,LH,Nederlands,True,Avebury,Gemeente,Wiltshire,County,"[{""resourceId"": ""6b1f188b-de87-5c21-9536-ca4bf13d82a3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2f8d6c0f-240e-4ea5-9836-4acbdc6b62c3"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/7a5cd4b5-4941-57f5-b68e-a6b9a3bc2c90,GEOMETRYCOLLECTION (POINT (51.42945599999999 -1.853046))
a11a4566-4f71-50d6-8be3-3f40f60f001d,au::110627,au::101389,https://anet.be/record/isaarlh/au::110627/N,LH,Nederlands,False,Hennuyères,Deelgemeente,'s-Gravenbrakel,Gemeente,"[{""resourceId"": ""6dc20a96-e8a3-5a54-b5f0-df21d2afb495"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d19f79a3-eacd-41a4-825e-bbd0966e2c61"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/a11a4566-4f71-50d6-8be3-3f40f60f001d,GEOMETRYCOLLECTION (POINT (50.63843 4.1696))
47e4b725-9c13-5f09-a1ca-f59cc83b63e6,au::101036,au::101032,https://anet.be/record/isaarlh/au::101036/N,LH,Nederlands,True,Oostkerke,Deelgemeente,Damme,Gemeente,"[{""resourceId"": ""8eae6a17-353a-52d9-bf08-b038f2ea6ab5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8f79ab0f-b87e-41ce-8d63-4c0ef05f6c23"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/47e4b725-9c13-5f09-a1ca-f59cc83b63e6,GEOMETRYCOLLECTION (POINT (51.27855419999999 3.2938857))
147fe529-3906-556d-a58c-a9682e52d817,au::105976,au::105972,https://anet.be/record/isaarlh/au::105976/N,LH,Nederlands,True,El Manteco,Gemeente,Venezuela,Land,"[{""resourceId"": ""b05165e0-962b-591a-a680-1885e16ce7c2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f544909b-eebe-4b12-af65-a7da32e2c415"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/147fe529-3906-556d-a58c-a9682e52d817,GEOMETRYCOLLECTION (POINT (7.351681 -62.5355518))
86f3b625-9d5b-567c-b311-14c33f62a530,au::104664,au::104663,https://anet.be/record/isaarlh/au::104664/N,LH,Nederlands,True,Aalburg,Gemeente,Noord-Brabant,Provincie,"[{""resourceId"": ""75e6d646-9bef-58fa-b2e7-bd18f94db7df"", ""ontologyProperty"": """", ""resourceXresourceId"": ""34948163-0a63-4a85-a79a-7fd6c395520b"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/86f3b625-9d5b-567c-b311-14c33f62a530,GEOMETRYCOLLECTION (POINT (51.75129399999999 5.0570848))
855332d5-51ca-5298-8234-fc3737863738,au::106659,au::106657,https://anet.be/record/isaarlh/au::106659/N,LH,Nederlands,False,Mythen,Gemeente,Schwyz,Kanton,"[{""resourceId"": ""61b1a114-5b07-55dd-92ad-83f53a44be61"", ""ontologyProperty"": """", ""resourceXresourceId"": ""307693c4-3943-4948-96ee-9eaaed6a4cfc"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/855332d5-51ca-5298-8234-fc3737863738,GEOMETRYCOLLECTION (POINT (47.03129329999999 8.6890979))
