Object Number,Record Type,URL,ResourceID,Reference Number,Temporary Location Note,Production Technique Keywords,Carrier Colour,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Condition State Note,Condition State Notes Type,Condition State Notes Language,Description,Description Type,Description Language,Genre Type,Illustration Type,Illustration URL,Signature Note,Signature Note Type,Signature Note  Language,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Registration Number value,Location Number,Archive Note,Warehouse Location (begin),Source Note,Serial Number,Warehouse Location (ende),Source Note Language,Source Note Type,Object Type,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity,Title,Title Type,Title Language,Comment,UserID,Legacy Comment Type
,,,58793a7e-9836-522b-8b8a-1017729be7dc,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:548,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},vb,Persoon,Lode Sebregts,In Verband Met,,,,,,,,,,,,,,,,,,,,,,
,,,58793a7e-9836-522b-8b8a-1017729be7dc,,,,,,,,,,,,,,1,Items,tg:lhob:548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7740,200981,S 5621 / E,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,58793a7e-9836-522b-8b8a-1017729be7dc,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medailles,,,,,,,,,,,
,,,58793a7e-9836-522b-8b8a-1017729be7dc,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ereteken met lauwerkrans aan wit/paars lint met rozet,Titel,Nederlands,,,
tg:lhsc:5736,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:5736/N,588ed434-8cdc-5aa9-94d4-b9db39f8e369,BE-ANN07/sc/000000742,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/588ed434-8cdc-5aa9-94d4-b9db39f8e369'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,3,Annotations,tg:lhsc:5736,,,,note.lhherkomst,"Geschonken door het districtshuis Berchem, via Ann Jansen (CS/MBE/EGC erfgoedcel). 
Afkomstig uit het patrimonium van de vroegere gemeente Berchem.",Herkomst,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,2,Conditions,tg:lhsc:5736,,,,note.lhconditie,,,,,,,"26/07/2005: Goed, enkele afgeschaafde stukjes aan de baard.",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:5736,,,,,,,,,,,,,,,,,Buste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:5736,au::5403,{'url': 'https://anet.be/record/isaarlh/au::5403'},ar,Persoon,Hildebert Derre,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:5736,au::4333,{'url': 'https://anet.be/record/isaarlh/au::4333'},kw,Persoon,Hendrik Conscience,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,1,Images,tg:lhsc:5736,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83945'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,2,Images,tg:lhsc:5736,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89638'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,1,Inscriptions,,,,,,,,,,,,,,,,,,,,,Voorzijde: _Hendrik Conscience,Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,1,Items,tg:lhsc:5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202321,K2 B 57 A,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/3ad1befa-f53e-5f3e-8c83-515e86cd3c2f'},au::5403,Hildebert Derre,Kunstenaar,,,,,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hendrik Conscience,Titel,Nederlands,,,
,,,588ed434-8cdc-5aa9-94d4-b9db39f8e369,,,,,,,,,,,,,,1,Users,tg:lhsc:5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Een bijkomende voorwaarde van de schenker is dat bij het tentoonstellen volgende tekst vermeld wordt: Afkomstig uit het patrimonium van de vroegere gemeente Berchem.,usystem,Commentaar gebruiker
tg:lhsc:1040,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:1040/N,58a0ace5-53bb-589f-93d1-90411451de73,BE-ANN07/sc/000000423,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/58a0ace5-53bb-589f-93d1-90411451de73'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,1,Acquisitions,tg:lhsc:1040,tr:lh:6202,Schenking van Stadsbibliotheek,{'url':'https://id.letterenhuis.be/ark:/24970/58a0ace5-53bb-589f-93d1-90411451de73'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,3,Conditions,tg:lhsc:1040,,,,note.lhconditie,,,,,,,"* opp.vuil

(11/09/2001)",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,"Op aangegeoten asummetrische, kussenvormige steunrand, waarin het hoofd (met oren) half verzonken is.",Detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:1040,,,,,,,,,,,,,,,,,Dodenmasker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1040,au::11174,{'url': 'https://anet.be/record/isaarlh/au::11174'},ar,Persoon,Dolf Ledel,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1040,au::6197,{'url': 'https://anet.be/record/isaarlh/au::6197'},kw,Persoon,Georges Eekhoud,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,1,Images,tg:lhsc:1040,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83640'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,2,Images,tg:lhsc:1040,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89331'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,2,Inscriptions,,,,,,,,,,,,,,,,,,,,,"Linkerzijde: _Moulé / filialement / le 30-V-1927 par / Dolf Ledel / toute
reproduction interdite_",Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,1,Items,tg:lhsc:1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:6202,144083,K2 B 48 G,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/20737696-8250-514f-ab3e-63769c0ab40c'},au::11174,Dolf Ledel,Kunstenaar,,,,,,,
,,,58a0ace5-53bb-589f-93d1-90411451de73,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodenmasker van Georges Eekhoud,Titel,Nederlands,,,
tg:lhob:327,Object,https://anet.be/record/opaclhobj/tg:lhob:327/N,58dcba6e-aa07-5f45-b343-aec8655eff90,BE-ANN07/ob/000000265,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/58dcba6e-aa07-5f45-b343-aec8655eff90'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58dcba6e-aa07-5f45-b343-aec8655eff90,,,,,,,,,,,,,,1,Acquisitions,tg:lhob:327,tr:lh:7224,Archief van Emanuel Hiel,{'url':'https://id.letterenhuis.be/ark:/24970/58dcba6e-aa07-5f45-b343-aec8655eff90'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58dcba6e-aa07-5f45-b343-aec8655eff90,,,,,,,,,,,,,,1,Archives,tg:lhob:327,,,,,,,,isad:lh:134273,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/58dcba6e-aa07-5f45-b343-aec8655eff90'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58dcba6e-aa07-5f45-b343-aec8655eff90,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,"Ijzeren montuur en ovaalvormige glazen, met plooibare veren. In een kartonnen brillenkoker.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58dcba6e-aa07-5f45-b343-aec8655eff90,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:327,au::8849,{'url': 'https://anet.be/record/isaarlh/au::8849'},kw,Persoon,Emanuel Hiel,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,58dcba6e-aa07-5f45-b343-aec8655eff90,,,,,,,,,,,,,,1,Items,tg:lhob:327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7224,82350,H 635 / V,isad:lh:134273,V3 B 1 A1,Doos 14 / 8,,,Nederlands,Noot,,,,,,,,,,,,
,,,58dcba6e-aa07-5f45-b343-aec8655eff90,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brillen,,,,,,,,,,,
,,,58dcba6e-aa07-5f45-b343-aec8655eff90,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bril van Emanuel Hiel,Titel,Nederlands,,,
tg:lhsc:1154,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:1154/N,58fd2cf5-8849-59d7-abff-44c65ea57e26,BE-ANN07/sc/000000536,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/58fd2cf5-8849-59d7-abff-44c65ea57e26'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,1,Acquisitions,tg:lhsc:1154,tr:lh:515,Archief van Domien Sleeckx,{'url':'https://id.letterenhuis.be/ark:/24970/58fd2cf5-8849-59d7-abff-44c65ea57e26'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,1,Archives,tg:lhsc:1154,,,,,,,,isad:lh:96733,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/58fd2cf5-8849-59d7-abff-44c65ea57e26'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,3,Conditions,tg:lhsc:1154,,,,note.lhconditie,,,,,,,"* opp.vuil

* lacunes: ontbrekende neuspunt, onderste knoopgat, linker en
rechterbenedenkant, zijkant sokkel

* lacunes in de afwerkingslaag

(30/08/01)",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Voetstuk gevormd door vijf gestapelde boeken. Hoofd lichtjes naar rechts.,Detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:1154,,,,,,,,,,,,,,,,,Buste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1154,au::17959,{'url': 'https://anet.be/record/isaarlh/au::17959'},ar,Persoon,Pierre François Swiggers,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1154,au::17056,{'url': 'https://anet.be/record/isaarlh/au::17056'},kw,Persoon,Domien Sleeckx,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,1,Images,tg:lhsc:1154,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83753'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,2,Images,tg:lhsc:1154,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89444'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,2,Inscriptions,,,,,,,,,,,,,,,,,,,,,Van achter: _F Swiggers_,Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,1,Items,tg:lhsc:1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:515,10319/1,K2 C 5,isad:lh:96733,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/c16272c4-c584-5ae3-9e4b-d34b8088c4bb'},au::17959,Pierre François Swiggers,Kunstenaar,,,,,,,
,,,58fd2cf5-8849-59d7-abff-44c65ea57e26,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domien Sleeckx,Titel,Nederlands,,,
tg:lhob:715,Object,https://anet.be/record/opaclhobj/tg:lhob:715/N,59ab917d-da2b-5659-a9c5-525c5bb8702b,BE-ANN07/ob/000000616,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/59ab917d-da2b-5659-a9c5-525c5bb8702b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59ab917d-da2b-5659-a9c5-525c5bb8702b,,,,,,,,,,,,,,1,Archives,tg:lhob:715,,,,,,,,isad:lh:148559,Poëzie,{'url':'https://id.letterenhuis.be/ark:/24970/59ab917d-da2b-5659-a9c5-525c5bb8702b'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59ab917d-da2b-5659-a9c5-525c5bb8702b,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Kussensloop met gedicht van Diane Broeckhoven 'Voor Chris 1953 - 2009',Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59ab917d-da2b-5659-a9c5-525c5bb8702b,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:715,au::2931,{'url': 'https://anet.be/record/isaarlh/au::2931'},kw,Persoon,Diane Broeckhoven,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,59ab917d-da2b-5659-a9c5-525c5bb8702b,,,,,,,,,,,,,,1,Images,tg:lhob:715,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:720239'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59ab917d-da2b-5659-a9c5-525c5bb8702b,,,,,,,,,,,,,,2,Images,tg:lhob:715,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:720261'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59ab917d-da2b-5659-a9c5-525c5bb8702b,,,,,,,,,,,,,,1,Items,tg:lhob:715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB 210 / V,isad:lh:148559,V3 B,In verwerking,,,Nederlands,Noot,,,,,,,,,,,,
,,,59ab917d-da2b-5659-a9c5-525c5bb8702b,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Textielmaterialen,,,,,,,,,,,
,,,59ab917d-da2b-5659-a9c5-525c5bb8702b,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kussensloop met gedicht 'Voor Chris 1953 - 2009',Titel,Nederlands,,,
tg:lhob:127,Object,https://anet.be/record/opaclhobj/tg:lhob:127/N,59c4ca31-6cdb-5c75-8fae-ae424eadb004,BE-ANN07/ob/000000085,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/59c4ca31-6cdb-5c75-8fae-ae424eadb004'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59c4ca31-6cdb-5c75-8fae-ae424eadb004,,,,,,,,,,,,,,1,Acquisitions,tg:lhob:127,tr:lh:7185,Nalatenschap van Lode Baekelmans,{'url':'https://id.letterenhuis.be/ark:/24970/59c4ca31-6cdb-5c75-8fae-ae424eadb004'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59c4ca31-6cdb-5c75-8fae-ae424eadb004,,,,,,,,,,,,,,1,Archives,tg:lhob:127,,,,,,,,isad:lh:134504,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/59c4ca31-6cdb-5c75-8fae-ae424eadb004'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59c4ca31-6cdb-5c75-8fae-ae424eadb004,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:127,au::930,{'url': 'https://anet.be/record/isaarlh/au::930'},kw,Persoon,Lode Baekelmans,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,59c4ca31-6cdb-5c75-8fae-ae424eadb004,,,,,,,,,,,,,,1,Items,tg:lhob:127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7185,,,isad:lh:134504,V3 B 1 A1,,Doos 3 / 17,,Nederlands,Noot,,,,,,,,,,,,
,,,59c4ca31-6cdb-5c75-8fae-ae424eadb004,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schrijfbenodigdheden,,,,,,,,,,,
,,,59c4ca31-6cdb-5c75-8fae-ae424eadb004,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stempel van Lode Baekelmans,Titel,Nederlands,,,
tg:lhob:106,Object,https://anet.be/record/opaclhobj/tg:lhob:106/N,59d33f40-92ae-5770-99c0-ae4869d5fcbb,BE-ANN07/ob/000000065,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/59d33f40-92ae-5770-99c0-ae4869d5fcbb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59d33f40-92ae-5770-99c0-ae4869d5fcbb,,,,,,,,,,,,,,1,Acquisitions,tg:lhob:106,tr:lh:6294,Archief van Georges Eekhoud,{'url':'https://id.letterenhuis.be/ark:/24970/59d33f40-92ae-5770-99c0-ae4869d5fcbb'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59d33f40-92ae-5770-99c0-ae4869d5fcbb,,,,,,,,,,,,,,1,Archives,tg:lhob:106,,,,,,,,isad:lh:134442,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/59d33f40-92ae-5770-99c0-ae4869d5fcbb'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59d33f40-92ae-5770-99c0-ae4869d5fcbb,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Vier inktpennen,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59d33f40-92ae-5770-99c0-ae4869d5fcbb,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:106,au::6197,{'url': 'https://anet.be/record/isaarlh/au::6197'},kw,Persoon,Georges Eekhoud,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,59d33f40-92ae-5770-99c0-ae4869d5fcbb,,,,,,,,,,,,,,1,Items,tg:lhob:106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:6294,,,isad:lh:134442,V3 B 1 A1,,Doos 2 / 23-26,,Nederlands,Noot,,,,,,,,,,,,
,,,59d33f40-92ae-5770-99c0-ae4869d5fcbb,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schrijfbenodigdheden,,,,,,,,,,,
,,,59d33f40-92ae-5770-99c0-ae4869d5fcbb,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennen van Georges Eekhoud,Titel,Nederlands,,,
tg:lhsc:708,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:708/N,59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,BE-ANN07/sc/000000110,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,,,,,,,,,,,,,,1,Acquisitions,tg:lhsc:708,tr:lh:4207,Archief van August Vermeylen,{'url':'https://id.letterenhuis.be/ark:/24970/59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,,,,,,,,,,,,,,3,Annotations,tg:lhsc:708,,,,note.lhherkomst,Geschonken door Piet Vermeylen op 24.6.1969,Herkomst,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,,,,,,,,,,,,,,1,Archives,tg:lhsc:708,,,,,,,,isad:lh:96722,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
