ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Type,0,source_field
839cf30f-e509-5f0b-b1ea-09c80794debd,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2617,default_restriction
8d8416e6-ab10-5371-ba54-9ef57ef605cc,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2641,default_restriction
a182423b-dd22-5922-9e27-cdf5dfcc7788,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2619,default_restriction
bb6347fe-3651-5f9a-bdf4-3b4a870093ef,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:3283,default_restriction
3ac99a10-14b5-56e2-b1f0-b960ec33ed93,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:4641,default_restriction
7fdc3a92-d820-5f53-b01a-8a3fe4bb2e74,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:691,default_restriction
5c925377-dc50-505b-bbe4-e7d501d35009,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2301,default_restriction
a92134b5-0ae2-5049-83e8-8a59785c8357,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2433,default_restriction
4d7fe1c5-01ec-59ed-a087-5726bab1f73b,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:4015,default_restriction
a460f5bc-5af8-5916-846d-89494f7e7e3e,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2348,default_restriction
a2348c10-9923-5dfd-9f2c-7aa3c0fe6f0a,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:1945,default_restriction
248fd077-40fa-5978-a103-71d6b813317d,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2192,default_restriction
2dbd966d-6a33-5ca1-8f03-5e064659fc13,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:3402,default_restriction
9bf2387e-4aa1-5d5b-9f20-fb5632d1a1ff,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2361,default_restriction
ca06bcaf-7ff5-59f3-95fd-bfd14fc5b30a,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2660,default_restriction
a112c1f9-4daf-54bf-8ea7-7af2f895f229,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2640,default_restriction
52b7229d-bfb4-5fdc-b35a-30c2b1065ed4,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2180,default_restriction
f7148c33-b41c-588e-9389-7bfcf722f3e8,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:4184,default_restriction
a830ccbb-dc63-5696-8553-07133fb63f56,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:3589,default_restriction
e55979f7-091f-5581-a971-1079137bee29,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:3277,default_restriction
57a86521-224c-565c-a6d3-a170094b045d,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:1283,default_restriction
85daac65-0bdc-5c07-9bb9-8ebb1d060295,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:866,default_restriction
25c5020e-dfec-5c26-a5be-30666d904a1c,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2263,default_restriction
21b98523-1953-5222-bf58-55dc47fb9c51,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:1747,default_restriction
d5ab01e5-834f-5d86-93ed-bd48d18a7b4a,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2687,default_restriction
1b592d00-21b3-5f2c-960a-602561c351d0,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2084,default_restriction
1c09a48b-507d-58e6-9466-6cd5c0d36557,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:228,default_restriction
4c314289-44b9-59b5-905b-3a3e104ba145,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2655,default_restriction
ab3430f9-2422-52ca-a718-eb3c7f591e25,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2316,default_restriction
14859b3f-1d1a-587d-b1c8-84dfa9030e4a,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2585,default_restriction
c1b85e00-2ffd-548f-97d8-4ee8cd9ea41a,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2504,default_restriction
13ab5829-c40a-5ec3-8ed3-86320ba5f147,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2513,default_restriction
dd716db3-acb4-5860-baa3-44900cc45ba0,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:749,default_restriction
2d4b88db-7254-575e-b513-28fbf5484354,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2509,default_restriction
31c8eee5-d8d9-5bbe-b4df-9b6b073f0838,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:4787,default_restriction
2fb1321d-d223-5774-b87d-b7e11754b904,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2306,default_restriction
c975d680-fd4e-5a3f-bd11-4980b875bb40,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:1148,default_restriction
931e776c-4cde-5a59-8092-a24eb9b837bb,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:1395,default_restriction
baf2ad8d-1419-58c4-8346-df539430454e,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:4661,default_restriction
cdbb4d33-a044-5a24-b3cf-3ff1e03dd09a,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:2446,default_restriction
e70c7306-8412-58aa-8bd7-db2c66f18832,nan,e73_CreationTimeSpans,nan,nan,permission required,tg:rubgr:751,default_restriction
