Record ID,Record Type,Keeper Name,URL,ResourceID,Object Number value,Stage Type,Format Dimension,Format Type,Sheet Numbers,Sheeet Type,Page Numbers,Page Type,Object Identifier,Record Identifier Type,URL Type,Object Identifier Type,Object Number Type,order,card,brocade.id,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,External Relation Type,External Relation URL,External Relation URL Type,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Archive Note,Warehouse Location (begin),Warehouse Location (ende),Source Note,Serial Number,Source Note Language,Source Note Type,id/place.place,Production Place ID,Production Place Identifier,Production Place Name,Title,Title Type,Title Language
,,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje klein formaat (5),Titel,Nederlands
tg:rubhs:184,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:184/N,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,BE-ANN14/hs/RA001/122/121,Handgeschreven,17 x 11 x 2,Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/9bf33f5e-af29-5d24-9ccd-c31c35e18a45'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,1,Annotations,tg:rubhs:184,note.rubalg,Komt uit de Rubensdocumentatie: LB 992/3.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,1,Archives,tg:rubhs:184,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/9bf33f5e-af29-5d24-9ccd-c31c35e18a45'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:184,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,1,Items,tg:rubhs:184,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,121,Nederlands,Noot,,,,,,,
,,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"La Pucelle""""",Titel,Nederlands
tg:rubhs:175,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:175/N,9d985d63-cbb7-5c4a-aa79-18748d76f47e,BE-ANN14/hs/RA001/122/112,Handgeschreven,"17,5 x 11,5 x 1,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/9d985d63-cbb7-5c4a-aa79-18748d76f47e'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,1,Archives,tg:rubhs:175,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/9d985d63-cbb7-5c4a-aa79-18748d76f47e'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje met aantekeningen betreffende bezoeken aan collecties, o.a. in Basel en Nederland.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:175,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,1,Items,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,112,Nederlands,Noot,,,,,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,1,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106648', 'uuid': '347b7148-f3c2-5372-9f5a-b08d516f77e7'}]",au::106648,id.rubenianum.be//ark:/86530/347b7148-f3c2-5372-9f5a-b08d516f77e7,Luzern,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,2,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106603', 'uuid': '7d690bf1-e8e0-5de9-9603-56fad282a65d'}]",au::106603,id.rubenianum.be//ark:/86530/7d690bf1-e8e0-5de9-9603-56fad282a65d,Bazel,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,3,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106600', 'uuid': '0507f3bf-73c9-5218-b9e8-19134882f616'}]",au::106600,id.rubenianum.be//ark:/86530/0507f3bf-73c9-5218-b9e8-19134882f616,Arlesheim,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,4,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::104810', 'uuid': '636962b7-6ad0-5b44-83b4-9eb0958ecb76'}]",au::104810,id.rubenianum.be//ark:/86530/636962b7-6ad0-5b44-83b4-9eb0958ecb76,Amsterdam,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,5,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::104840', 'uuid': '07da369f-17bd-5896-af3a-b8514f58dee8'}]",au::104840,id.rubenianum.be//ark:/86530/07da369f-17bd-5896-af3a-b8514f58dee8,Haarlem,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,6,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,7,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::105989', 'uuid': 'c445a8f1-54a6-5659-82c0-354a23caeeba'}]",au::105989,id.rubenianum.be//ark:/86530/c445a8f1-54a6-5659-82c0-354a23caeeba,Cambridge,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,8,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102018', 'uuid': '8ec95506-7f81-5c3c-b061-9aa8478ebe4b'}]",au::102018,id.rubenianum.be//ark:/86530/8ec95506-7f81-5c3c-b061-9aa8478ebe4b,München,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,9,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,10,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",au::100654,id.rubenianum.be//ark:/86530/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,11,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::101023', 'uuid': 'a27575bb-282d-5cfe-9356-05a49b29067f'}]",au::101023,id.rubenianum.be//ark:/86530/a27575bb-282d-5cfe-9356-05a49b29067f,Brugge,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,12,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,13,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100229', 'uuid': 'f97bb3c8-a795-5e52-817b-dbb8c3310c33'}]",au::100229,id.rubenianum.be//ark:/86530/f97bb3c8-a795-5e52-817b-dbb8c3310c33,Lier,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,14,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100231', 'uuid': '8edb9f04-ad85-5c4a-aa2c-b4e509be84f2'}]",au::100231,id.rubenianum.be//ark:/86530/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2,Mechelen,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,15,Places,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel,,,
,,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Juni 1948: Basel - Nederland""""",Titel,Nederlands
tg:rubhs:94,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:94/N,a3efe53b-777c-5c27-8fac-b2ab7e054028,BE-ANN14/hs/RA001/122/044,Handgeschreven,16 x 10 x 1,Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a3efe53b-777c-5c27-8fac-b2ab7e054028'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a3efe53b-777c-5c27-8fac-b2ab7e054028,,,,,,,,,,,,,,1,Archives,tg:rubhs:94,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a3efe53b-777c-5c27-8fac-b2ab7e054028'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a3efe53b-777c-5c27-8fac-b2ab7e054028,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende een bezoek aan het Albertina te Wenen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a3efe53b-777c-5c27-8fac-b2ab7e054028,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:94,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,a3efe53b-777c-5c27-8fac-b2ab7e054028,,,,,,,,,,,,,,1,Items,tg:rubhs:94,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,44,Nederlands,Noot,,,,,,,
,,,,a3efe53b-777c-5c27-8fac-b2ab7e054028,,,,,,,,,,,,,,1,Places,tg:rubhs:94,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::105373', 'uuid': '9c50f346-b863-5aa6-9ed1-b294a3aba428'}]",au::105373,id.rubenianum.be//ark:/86530/9c50f346-b863-5aa6-9ed1-b294a3aba428,Wenen,,,
,,,,a3efe53b-777c-5c27-8fac-b2ab7e054028,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Albertina, Wenen""""",Titel,Nederlands
tg:rubhs:78,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:78/N,a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,BE-ANN14/hs/RA001/122/028,Handgeschreven,"16,5 x 10,5 x 0,3",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,,,,,,,,,,,,,,1,Archives,tg:rubhs:78,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende Rubenswerk in het Louvre te Parijs.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:78,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,,,,,,,,,,,,,,1,Items,tg:rubhs:78,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,28,Nederlands,Noot,,,,,,,
,,,,a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,,,,,,,,,,,,,,1,Places,tg:rubhs:78,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102849', 'uuid': '826b2ba0-7ecc-592c-877e-efeef61aeecb'}]",au::102849,id.rubenianum.be//ark:/86530/826b2ba0-7ecc-592c-877e-efeef61aeecb,Parijs,,,
,,,,a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Rubens in Parijs""""",Titel,Nederlands
tg:rubhs:172,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:172/N,a5f10b42-d12b-566f-a7b3-0de3687cc628,BE-ANN14/hs/RA001/122/109,Handgeschreven,"16,5 x 10,5 x 0,7",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a5f10b42-d12b-566f-a7b3-0de3687cc628'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a5f10b42-d12b-566f-a7b3-0de3687cc628,,,,,,,,,,,,,,1,Archives,tg:rubhs:172,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a5f10b42-d12b-566f-a7b3-0de3687cc628'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a5f10b42-d12b-566f-a7b3-0de3687cc628,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a5f10b42-d12b-566f-a7b3-0de3687cc628,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:172,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,a5f10b42-d12b-566f-a7b3-0de3687cc628,,,,,,,,,,,,,,1,Items,tg:rubhs:172,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,109,Nederlands,Noot,,,,,,,
,,,,a5f10b42-d12b-566f-a7b3-0de3687cc628,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje varia,Titel,Nederlands
tg:rubhs:9,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:9/N,a6f753c8-f1e2-57f2-bcd7-0745988c4e23,BE-ANN14/hs/RA001/001/5,Handgeschreven,"13,3 x 8,4 x 0,6",Maximum,70,Circa,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a6f753c8-f1e2-57f2-bcd7-0745988c4e23'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a6f753c8-f1e2-57f2-bcd7-0745988c4e23,,,,,,,,,,,,,,1,Annotations,tg:rubhs:9,note.rubalg,"Geen agenda met voorgedrukte data. Het betreft een notaboekje waarin de dagen van het jaar met de hand zijn genoteerd. Achtereen bevindt er zich een adressenbestand, alfabetisch geordend.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a6f753c8-f1e2-57f2-bcd7-0745988c4e23,,,,,,,,,,,,,,1,Archives,tg:rubhs:9,,,,,isad:rub:314,Agenda's,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a6f753c8-f1e2-57f2-bcd7-0745988c4e23'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a6f753c8-f1e2-57f2-bcd7-0745988c4e23,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1919 en het begin van het jaar 1920.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a6f753c8-f1e2-57f2-bcd7-0745988c4e23,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:9,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,a6f753c8-f1e2-57f2-bcd7-0745988c4e23,,,,,,,,,,,,,,1,Items,tg:rubhs:9,,,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,5,Nederlands,Noot,,,,,,,
,,,,a6f753c8-f1e2-57f2-bcd7-0745988c4e23,,,,,,,,,,,,,,1,Places,tg:rubhs:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn,,,
,,,,a6f753c8-f1e2-57f2-bcd7-0745988c4e23,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1919 - 1920,Titel,Nederlands
tg:rubhs:118,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:118/N,a7b7dfe7-8bff-58b8-b9a6-7d85258ad951,BE-ANN14/hs/RA001/122/059,Handgeschreven,"7 x 11 x 0,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a7b7dfe7-8bff-58b8-b9a6-7d85258ad951'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a7b7dfe7-8bff-58b8-b9a6-7d85258ad951,,,,,,,,,,,,,,1,Archives,tg:rubhs:118,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a7b7dfe7-8bff-58b8-b9a6-7d85258ad951'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a7b7dfe7-8bff-58b8-b9a6-7d85258ad951,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a7b7dfe7-8bff-58b8-b9a6-7d85258ad951,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:118,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,a7b7dfe7-8bff-58b8-b9a6-7d85258ad951,,,,,,,,,,,,,,1,Items,tg:rubhs:118,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,59,Nederlands,Noot,,,,,,,
,,,,a7b7dfe7-8bff-58b8-b9a6-7d85258ad951,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje klein formaat (2),Titel,Nederlands
tg:rubhs:208,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:208/N,a928c7a8-04c3-5484-9d94-e11d0e2c2f4b,BE-ANN14/hs/RA001/122/138,Handgeschreven,"23,5 x 17,5 x 4",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a928c7a8-04c3-5484-9d94-e11d0e2c2f4b'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a928c7a8-04c3-5484-9d94-e11d0e2c2f4b,,,,,,,,,,,,,,1,Annotations,tg:rubhs:208,note.rubalg,Bevat losse notities en correspondentie uit de jaren 1935.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a928c7a8-04c3-5484-9d94-e11d0e2c2f4b,,,,,,,,,,,,,,1,Archives,tg:rubhs:208,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/a928c7a8-04c3-5484-9d94-e11d0e2c2f4b'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a928c7a8-04c3-5484-9d94-e11d0e2c2f4b,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje betreffende werken uit de collectie van keurvorst Lothar Franz von Schönborn (1655-1729).,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,a928c7a8-04c3-5484-9d94-e11d0e2c2f4b,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:208,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,a928c7a8-04c3-5484-9d94-e11d0e2c2f4b,,,,,,,,,,,,,,1,Items,tg:rubhs:208,,,,,,,,,,,,,,,,,,,,,isad:rub:911,,,RA 001 / 122,138,Nederlands,Noot,,,,,,,
,,,,a928c7a8-04c3-5484-9d94-e11d0e2c2f4b,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje betreffende Schönborn,Titel,Nederlands
tg:rubhs:136,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:136/N,afcbab71-31c7-506c-b51b-433c89feac93,BE-ANN14/hs/RA001/122/077,Handgeschreven,16 x 10 x 2,Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/afcbab71-31c7-506c-b51b-433c89feac93'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,1,Archives,tg:rubhs:136,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/afcbab71-31c7-506c-b51b-433c89feac93'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:136,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,1,Items,tg:rubhs:136,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,77,Nederlands,Noot,,,,,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,1,Places,tg:rubhs:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,2,Places,tg:rubhs:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,3,Places,tg:rubhs:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100290', 'uuid': 'bf6f3c72-2ebd-5a79-9685-9c0b6c8d8776'}]",au::100290,id.rubenianum.be//ark:/86530/bf6f3c72-2ebd-5a79-9685-9c0b6c8d8776,Lille,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,4,Places,tg:rubhs:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::103088', 'uuid': '8559f378-e576-5c55-8772-63fcc0b5a763'}]",au::103088,id.rubenianum.be//ark:/86530/8559f378-e576-5c55-8772-63fcc0b5a763,Rijsel,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,5,Places,tg:rubhs:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100106', 'uuid': '986276d8-f3d2-54b7-8b88-4fcdc05f444c'}]",au::100106,id.rubenianum.be//ark:/86530/986276d8-f3d2-54b7-8b88-4fcdc05f444c,Laken,,,
,,,,afcbab71-31c7-506c-b51b-433c89feac93,,,,,,,,,,,,,,6,Places,tg:rubhs:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100229', 'uuid': 'f97bb3c8-a795-5e52-817b-dbb8c3310c33'}]",au::100229,id.rubenianum.be//ark:/86530/f97bb3c8-a795-5e52-817b-dbb8c3310c33,Lier,,,
