ResourceID,brocade.id,card,order,kenmerken.rubobjnrgr,isaad,Associated Archive Relation
81be7b70-fe80-56de-9d5f-d915b2cc5a1a,tg:rubgr:4825,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
9e0b08d7-3029-52e7-8ccf-dccee3a31feb,tg:rubgr:3749,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
d057c7fb-3b75-5fc0-8366-284fd467d6d5,tg:rubgr:1774,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
7344a1d3-1998-50b6-891f-8669963dd777,tg:rubgr:3460,AssociatedArchives,2,AFG_045,isad:rub:2975,https://data.rubenianum.be/ead/ark:/86530/2cbf22a3-dfb8-56f8-926b-ff0158efbc3f
45b76251-a6a9-5151-ad79-66d0bbdbbcbd,tg:rubgr:72,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
d78909a7-12de-5551-ae39-96115d53276e,tg:rubgr:4258,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
f3ae4cb5-5704-5252-8736-1031693c64b9,tg:rubgr:4608,AssociatedArchives,2,AFG_045,isad:rub:2975,https://data.rubenianum.be/ead/ark:/86530/2cbf22a3-dfb8-56f8-926b-ff0158efbc3f
28e4c13a-fe89-5863-aa90-d2e195b0683e,tg:rubgr:2119,AssociatedArchives,2,AFG_013,isad:rub:2943,https://data.rubenianum.be/ead/ark:/86530/6b256723-5571-534f-a505-2a1815bd0174
9c053ce6-049c-5a81-8ef8-0358bfeb933f,tg:rubgr:3708,AssociatedArchives,2,AFG_097,isad:rub:3021,https://data.rubenianum.be/ead/ark:/86530/8a403a78-a2c2-5a7f-9916-e93385553408
30fe9a6d-1147-5706-8982-9e8caef262a5,tg:rubgr:4537,AssociatedArchives,2,AFG_031,isad:rub:2961,https://data.rubenianum.be/ead/ark:/86530/3f732982-e435-583f-8a42-8fdfdf69b2b1
e531bff2-2161-5eb5-8e34-4bca207005d5,tg:rubgr:4472,AssociatedArchives,2,AFG_009,isad:rub:2939,https://data.rubenianum.be/ead/ark:/86530/27a57e60-280a-5f8f-9a79-de721fa9a643
e5cddfeb-7705-5286-8ad2-4a34066b3222,tg:rubgr:4130,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
2c8e078c-c461-5e8d-b10d-35d42160f2f5,tg:rubgr:4976,AssociatedArchives,2,AFG_013,isad:rub:2943,https://data.rubenianum.be/ead/ark:/86530/6b256723-5571-534f-a505-2a1815bd0174
70cb7a77-7261-5159-bee0-077372763c4e,tg:rubgr:3476,AssociatedArchives,2,AFG_007,isad:rub:2937,https://data.rubenianum.be/ead/ark:/86530/b0de98c3-2012-5532-a25f-5638b142d769
e91bde13-8cc5-587c-83d6-47584c9c0c61,tg:rubgr:4281,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
43520eee-2028-5c2c-81e1-1cd3a63e6e74,tg:rubgr:2355,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
071597be-295e-5c7e-91c5-4c7afda178c2,tg:rubgr:4147,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
dd61b6fb-062a-5b0f-b7f8-4be0fb1c26fa,tg:rubgr:5078,AssociatedArchives,2,AFG_050,isad:rub:2980,https://data.rubenianum.be/ead/ark:/86530/ad45d758-1188-59d2-96d1-05c4bf9790c9
1ccd7bbf-0293-5076-a73a-919160919ca7,tg:rubgr:5214,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
2e61b5d7-dd25-5729-8748-7426cbf91d4f,tg:rubgr:4540,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
3cdff989-6b95-5ce5-a496-44753f4ceb05,tg:rubgr:777,AssociatedArchives,2,AFG_016,isad:rub:2946,https://data.rubenianum.be/ead/ark:/86530/e550af5b-b030-58f1-baa1-3850ebb9b55d
6db5d985-b0bc-577d-85b5-fc67f1a3d3a3,tg:rubgr:5351,AssociatedArchives,2,AFG_010,isad:rub:2940,https://data.rubenianum.be/ead/ark:/86530/0b0926d5-bcda-5383-be61-b96eb86fe671
f02141e9-66f2-52c7-b398-a2105e7d5dd2,tg:rubgr:5347,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
f03a4ad3-0e9f-587e-a2c5-ecfb94f4ec83,tg:rubgr:1304,AssociatedArchives,2,AFG_037,isad:rub:2967,https://data.rubenianum.be/ead/ark:/86530/00d4c7a9-3933-5940-b6c2-a10f2558e0c9
c5eb3d9b-8f43-5b7f-8e46-3dfca0e41dfb,tg:rubgr:3047,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
dc0e943f-468d-5278-8cca-742c578b5bd4,tg:rubgr:4782,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
4a8a25a8-42b4-5acb-a4d6-43096a9cac64,tg:rubgr:4014,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
8b0347e7-74f0-50b9-bcb7-cdafadb3588b,tg:rubgr:4501,AssociatedArchives,2,AFG_019,isad:rub:2949,https://data.rubenianum.be/ead/ark:/86530/a2831777-5bc3-554f-9665-14ef4be7053d
35d99b6f-cb33-5ce3-a1e5-54355877c1e0,tg:rubgr:4151,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
9a37cdce-5e7c-5104-a810-42c8c24ff25b,tg:rubgr:4346,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
00055374-fc1d-5219-9dee-6ae68900dac0,tg:rubgr:4203,AssociatedArchives,2,AFG_060,isad:rub:2990,https://data.rubenianum.be/ead/ark:/86530/7b469c66-9635-5b1d-a0e5-f98af4951af7
c6d2cd5d-42ef-5b9a-b874-c7837a861341,tg:rubgr:5150,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
44c0d88a-b4c1-5525-b79a-08d77cde2825,tg:rubgr:1406,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
d08ca021-5470-58f1-a507-ed269350d0a3,tg:rubgr:2103,AssociatedArchives,2,AFG_014,isad:rub:2944,https://data.rubenianum.be/ead/ark:/86530/ebd0b9f2-4ffe-5716-a026-a4089452127e
9d062136-556c-5c11-bafe-1223e97243be,tg:rubgr:4487,AssociatedArchives,2,AFG_004,isad:rub:2934,https://data.rubenianum.be/ead/ark:/86530/16df42a9-12b0-5440-8a47-5ecf1a6559d9
e0a7589a-f6c2-5836-932f-d4884e731c07,tg:rubgr:5146,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
ab970d60-8e44-57a8-8d28-b429adad04e3,tg:rubgr:4307,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
ebe52e5c-a417-56c9-adc4-be9062c43dd2,tg:rubgr:2400,AssociatedArchives,2,AFG_044,isad:rub:2974,https://data.rubenianum.be/ead/ark:/86530/b9be9768-7480-5e92-a83e-1208dfd73c6c
7ac858dc-1f30-57fe-ad29-c59d88e0a897,tg:rubgr:4350,AssociatedArchives,2,AFG_009,isad:rub:2939,https://data.rubenianum.be/ead/ark:/86530/27a57e60-280a-5f8f-9a79-de721fa9a643
ba2f60cd-dadd-50a7-8533-5309d60c6655,tg:rubgr:1765,AssociatedArchives,2,AFG_036,isad:rub:2966,https://data.rubenianum.be/ead/ark:/86530/0d737893-927c-5c01-9199-52ef14ed26b4
d7178d5d-45f4-5529-88fc-748a8b21fbf9,tg:rubgr:4137,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
cb034c1a-951f-5f2e-8b9e-f5803fdd531c,tg:rubgr:4422,AssociatedArchives,2,AFG_049,isad:rub:2979,https://data.rubenianum.be/ead/ark:/86530/3fdbcd2b-5f60-5161-b607-2437b8863a2c
d64b76fa-38ef-508e-be7d-2c4d1adb3d2e,tg:rubgr:1948,AssociatedArchives,2,AFG_016,isad:rub:2946,https://data.rubenianum.be/ead/ark:/86530/e550af5b-b030-58f1-baa1-3850ebb9b55d
d1e68103-fe5c-5a29-8cbb-b2d37cb04781,tg:rubgr:707,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
726e5b22-7801-5dd7-a85e-82ad82b8d337,tg:rubgr:4530,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
24023497-2966-5c48-81a2-b1f9dbee718f,tg:rubgr:5321,AssociatedArchives,2,AFG_019,isad:rub:2949,https://data.rubenianum.be/ead/ark:/86530/a2831777-5bc3-554f-9665-14ef4be7053d
721d1dd4-816b-5f97-9a8b-8646b5eff169,tg:rubgr:4926,AssociatedArchives,2,AFG_010,isad:rub:2940,https://data.rubenianum.be/ead/ark:/86530/0b0926d5-bcda-5383-be61-b96eb86fe671
251a7cce-6da2-592f-9474-2c1f736430d2,tg:rubgr:212,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
c27c85db-b6b8-5d7f-ab19-f52ff7df6d01,tg:rubgr:4475,AssociatedArchives,2,AFG_019,isad:rub:2949,https://data.rubenianum.be/ead/ark:/86530/a2831777-5bc3-554f-9665-14ef4be7053d
6ef22733-1758-5589-a778-05b99adb4f09,tg:rubgr:2364,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
83af9e4e-f126-5269-8156-597c1d14490b,tg:rubgr:2108,AssociatedArchives,2,AFG_083,isad:rub:3013,https://data.rubenianum.be/ead/ark:/86530/b4466abb-bae2-5a1c-9645-36e3140a907c
2d2abbbd-81ba-5c66-9344-ed74ae23e41d,tg:rubgr:4930,AssociatedArchives,2,AFG_031,isad:rub:2961,https://data.rubenianum.be/ead/ark:/86530/3f732982-e435-583f-8a42-8fdfdf69b2b1
a6154225-e0a1-5ce6-a47d-db1b686f4747,tg:rubgr:480,AssociatedArchives,2,AFG_006,isad:rub:2936,https://data.rubenianum.be/ead/ark:/86530/60e66e6f-9215-5084-a0bb-5c64fd44667a
cae64196-cb81-57ef-87fb-7f4a9da50529,tg:rubgr:3488,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
84b31b34-c8a3-56d1-89da-056565455008,tg:rubgr:3467,AssociatedArchives,2,AFG_024,isad:rub:2954,https://data.rubenianum.be/ead/ark:/86530/1f85698f-fffc-5dd3-8512-f96ac74b47d3
0f42892b-7735-5600-89e1-bd9d5a4eccf8,tg:rubgr:4208,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
3a2f60ee-87ea-5d4a-8bb0-4e37001a7740,tg:rubgr:4623,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
6791a5f3-408c-519a-92b7-9a42d881583e,tg:rubgr:4766,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
e4dbef3d-ce47-5c67-9628-3a097762794c,tg:rubgr:4674,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
4822e3f9-0a96-5d8d-beb9-c64548384ddd,tg:rubgr:443,AssociatedArchives,2,AFG_041,isad:rub:2971,https://data.rubenianum.be/ead/ark:/86530/82a5d593-b715-5f6c-bc85-7abbdc74cabd
5e6a190b-86a5-56ad-8ae8-0e2a27a4a6da,tg:rubgr:5209,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
1ebdd626-d536-5ae2-92e5-ff6a949956ed,tg:rubgr:3762,AssociatedArchives,2,AFG_019,isad:rub:2949,https://data.rubenianum.be/ead/ark:/86530/a2831777-5bc3-554f-9665-14ef4be7053d
8d1974ef-7734-5fd7-b74a-adf820ec5f75,tg:rubgr:1030,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
ebff6eb1-f518-5931-844c-1cdd809851b7,tg:rubgr:4377,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
08708583-6da2-516d-816f-83afaae22f71,tg:rubgr:639,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
beef0d32-ecd0-5f2f-a4b1-f3fbf6f52d25,tg:rubgr:4770,AssociatedArchives,2,AFG_044,isad:rub:2974,https://data.rubenianum.be/ead/ark:/86530/b9be9768-7480-5e92-a83e-1208dfd73c6c
c7b8f774-fa14-5ee2-bbcb-38aeeb232844,tg:rubgr:1339,AssociatedArchives,2,AFG_035,isad:rub:2965,https://data.rubenianum.be/ead/ark:/86530/a0063b68-54b3-579c-9976-64e47aa4b08f
c58e2cd9-da37-558c-a036-223badd3ee74,tg:rubgr:1769,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
dc0b9471-feca-5b08-b4b3-81fb012698b6,tg:rubgr:4838,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
75341812-b2bd-53c1-a780-e63c8bc85644,tg:rubgr:2903,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
5589b7bd-94c4-5ca7-980c-a6de41694465,tg:rubgr:5053,AssociatedArchives,2,AFG_036,isad:rub:2966,https://data.rubenianum.be/ead/ark:/86530/0d737893-927c-5c01-9199-52ef14ed26b4
00c385af-5f31-55ba-94fc-682f65e03da8,tg:rubgr:5157,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
f9f1b463-6353-5832-94e5-0245aabae672,tg:rubgr:4316,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
f3e2de7b-93b6-5a81-9d55-e042f057f40e,tg:rubgr:3742,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
f0ace935-ca58-54f7-9a08-bfdf4eea4cea,tg:rubgr:4341,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
bfa2451b-42eb-510a-9bc5-d88b5b64da5e,tg:rubgr:4013,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
b8a7db69-adf9-54a1-8b13-8d93ffa3340c,tg:rubgr:2578,AssociatedArchives,2,AFG_018,isad:rub:2948,https://data.rubenianum.be/ead/ark:/86530/7f3ae116-5b5c-550e-9a80-eee29eb7679d
4269d7c6-abe0-59b0-a081-f1458e457676,tg:rubgr:3693,AssociatedArchives,2,AFG_097,isad:rub:3021,https://data.rubenianum.be/ead/ark:/86530/8a403a78-a2c2-5a7f-9916-e93385553408
20e91f9d-3c1c-5757-bc10-36945ebe5e5e,tg:rubgr:4785,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
fa3ad629-f7ff-58e4-8bcf-29d92bdf899e,tg:rubgr:4290,AssociatedArchives,2,AFG_015,isad:rub:2945,https://data.rubenianum.be/ead/ark:/86530/914d1358-bfcf-568d-9cb0-0958a0a8bf0d
5d4b0507-cdc6-5681-824e-8e7ca685804b,tg:rubgr:5340,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
1d6e35a8-dcd0-5597-8d1c-8b0933c01fbe,tg:rubgr:4382,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
e6670971-ad88-5b53-8ed7-01535fb9d5f6,tg:rubgr:1929,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
fac1809c-c8a8-552b-84ea-ecf3757b91b3,tg:rubgr:1495,AssociatedArchives,2,AFG_024,isad:rub:2954,https://data.rubenianum.be/ead/ark:/86530/1f85698f-fffc-5dd3-8512-f96ac74b47d3
6d3d26db-05c7-5af1-a971-3f104130fa6f,tg:rubgr:320,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
f82c244a-e845-5a4c-9de8-c9bc0e37f7dd,tg:rubgr:1196,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
0c4d0d8d-a354-5751-b324-c0de48d1109e,tg:rubgr:4005,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
d60be965-c5d4-5af2-a2bc-a5b58777763a,tg:rubgr:1342,AssociatedArchives,2,AFG_035,isad:rub:2965,https://data.rubenianum.be/ead/ark:/86530/a0063b68-54b3-579c-9976-64e47aa4b08f
89db168b-fa94-5227-975d-c576abf36dd5,tg:rubgr:4454,AssociatedArchives,2,AFG_009,isad:rub:2939,https://data.rubenianum.be/ead/ark:/86530/27a57e60-280a-5f8f-9a79-de721fa9a643
a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,tg:rubgr:1343,AssociatedArchives,2,AFG_035,isad:rub:2965,https://data.rubenianum.be/ead/ark:/86530/a0063b68-54b3-579c-9976-64e47aa4b08f
077ba14e-1f95-5d14-b052-aa5a092a6ed7,tg:rubgr:4842,AssociatedArchives,2,AFG_040,isad:rub:2970,https://data.rubenianum.be/ead/ark:/86530/29cedf70-4253-5566-ab93-c358a218414e
7b7e482a-2294-57ed-b405-0e07b4738758,tg:rubgr:5212,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
16dab7ed-5f7f-5254-a395-89c9c79b6d26,tg:rubgr:4679,AssociatedArchives,2,AFG_007,isad:rub:2937,https://data.rubenianum.be/ead/ark:/86530/b0de98c3-2012-5532-a25f-5638b142d769
fa246823-1e3d-5e49-80ad-dade3639c4f9,tg:rubgr:3915,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
1679b9d9-c946-544a-8c24-d4df52735949,tg:rubgr:788,AssociatedArchives,2,AFG_016,isad:rub:2946,https://data.rubenianum.be/ead/ark:/86530/e550af5b-b030-58f1-baa1-3850ebb9b55d
026db684-13e6-5f28-8981-6d2fdd13d3c5,tg:rubgr:5341,AssociatedArchives,2,AFG_016,isad:rub:2946,https://data.rubenianum.be/ead/ark:/86530/e550af5b-b030-58f1-baa1-3850ebb9b55d
fc9766d8-446d-5055-b65f-b1b8e00d3b88,tg:rubgr:4784,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
41bf980b-ff48-53d2-945f-6c4f70d45ebc,tg:rubgr:1586,AssociatedArchives,2,AFG_009,isad:rub:2939,https://data.rubenianum.be/ead/ark:/86530/27a57e60-280a-5f8f-9a79-de721fa9a643
092ac8ab-2606-5f77-90d7-8cc6d9c5bd0c,tg:rubgr:2129,AssociatedArchives,2,AFG_050,isad:rub:2980,https://data.rubenianum.be/ead/ark:/86530/ad45d758-1188-59d2-96d1-05c4bf9790c9
2cfcb6ef-0afb-5fc3-8f19-8321c7fb5cce,tg:rubgr:2579,AssociatedArchives,2,AFG_034,isad:rub:2964,https://data.rubenianum.be/ead/ark:/86530/9247fce9-de4b-53a6-96b4-4edc48208edb
d52b878a-909d-5696-a147-ed518e4ef94e,tg:rubgr:198,AssociatedArchives,2,AFG_013,isad:rub:2943,https://data.rubenianum.be/ead/ark:/86530/6b256723-5571-534f-a505-2a1815bd0174
13c34e08-6485-5ecd-872a-7676aa4a7671,tg:rubgr:5156,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
9c6e6c77-20e5-5ece-a6a6-88b15a30bdd8,tg:rubgr:1545,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
1f302d08-b445-53cb-b5ae-c2371a007712,tg:rubgr:5140,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
68c633f2-be37-5cf0-8607-b464ddcfc64c,tg:rubgr:5005,AssociatedArchives,2,AFG_031,isad:rub:2961,https://data.rubenianum.be/ead/ark:/86530/3f732982-e435-583f-8a42-8fdfdf69b2b1
2a0d2162-5e16-5825-aff4-4a59d0742b48,tg:rubgr:4478,AssociatedArchives,2,AFG_093,isad:rub:3019,https://data.rubenianum.be/ead/ark:/86530/8d80b7b1-336d-5bf2-a3a2-cc6401a17f73
0836d6ab-b868-50f6-8c3d-f3f86a952fa2,tg:rubgr:2406,AssociatedArchives,2,AFG_001,isad:rub:2930,https://data.rubenianum.be/ead/ark:/86530/232883ae-1d65-5082-8020-8f39afe8e5a5
0c26eca6-f92d-5d69-992d-5e99d4b597c4,tg:rubgr:5052,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
a40f9dc4-fb2e-5d19-8762-b12e2769776d,tg:rubgr:1338,AssociatedArchives,2,AFG_035,isad:rub:2965,https://data.rubenianum.be/ead/ark:/86530/a0063b68-54b3-579c-9976-64e47aa4b08f
c245ffdc-04e5-5fa6-8dd6-5867959fc7cd,tg:rubgr:1768,AssociatedArchives,2,AFG_028,isad:rub:2958,https://data.rubenianum.be/ead/ark:/86530/4e1a68b1-2d2f-591f-9d32-95bb6bea6cca
dafff81e-1ebe-5c00-9f1d-4685cccfcc2a,tg:rubgr:4839,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
0400e619-cc94-5f0b-9ad7-c3c752b3b5c0,tg:rubgr:395,AssociatedArchives,2,AFG_004,isad:rub:2934,https://data.rubenianum.be/ead/ark:/86530/16df42a9-12b0-5440-8a47-5ecf1a6559d9
240b2d31-5b21-5739-957a-33a8edcb656b,tg:rubgr:4008,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
5fec4c70-f03a-56b9-85a7-a35c60f216df,tg:rubgr:2099,AssociatedArchives,2,AFG_041,isad:rub:2971,https://data.rubenianum.be/ead/ark:/86530/82a5d593-b715-5f6c-bc85-7abbdc74cabd
2be24e52-fa1d-5745-873f-b1025756429f,tg:rubgr:3372,AssociatedArchives,2,AFG_050,isad:rub:2980,https://data.rubenianum.be/ead/ark:/86530/ad45d758-1188-59d2-96d1-05c4bf9790c9
7d212121-7b1b-5d35-8758-5efed8f119cf,tg:rubgr:4321,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
7749af04-f311-55eb-9bd8-3d55d5687aaa,tg:rubgr:4771,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
e6c55704-509c-523f-856d-bb29b21ee914,tg:rubgr:5160,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
a764073d-66fb-5474-a4fb-369f368d0ee2,tg:rubgr:5137,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
49bbdc1e-4018-5b5e-93fa-5f7d311b5512,tg:rubgr:4376,AssociatedArchives,2,AFG_042,isad:rub:2972,https://data.rubenianum.be/ead/ark:/86530/a6399082-cb2f-5773-b94e-8bba88ba3987
e06e8d94-0f4d-52bf-a65f-4ae74b01ff98,tg:rubgr:5208,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
aa861560-2118-5953-9c43-1ea57d727e10,tg:rubgr:3763,AssociatedArchives,2,AFG_097,isad:rub:3021,https://data.rubenianum.be/ead/ark:/86530/8a403a78-a2c2-5a7f-9916-e93385553408
676e5139-911d-5598-9166-979512bbeade,tg:rubgr:3919,AssociatedArchives,2,AFG_044,isad:rub:2974,https://data.rubenianum.be/ead/ark:/86530/b9be9768-7480-5e92-a83e-1208dfd73c6c
