ResourceID,brocade.id,card,order,ire.isaar.uuid,Creation ISAAR Brocade ID,Creation Actor Role,Creation Actor Note,Artistic Actor Widget,Creation Actor Identifier
8493fde0-3829-57c9-8deb-26bfa65fdae0,tg:lhhs:15718,ImmaterialContent,1,978afd13-1056-545c-ab83-987be846b0ad,au::3953,authors,,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
590acf97-ea04-5e37-a16d-5671fa1709cb,tg:lhhs:8439,ImmaterialContent,1,de8eee39-08c0-5e61-a403-8cbf08b5809e,au::8184,authors,,"dlod={""name"":""Christine D' haen"",""ark"":""ark:/83110/x0/de8eee39-08c0-5e61-a403-8cbf08b5809e"",""uri"":""/agents/people/61929"",""id"":""au::8184"",""nameWithContext"":[""Wega Vandelier"",""Christine Beelaert"",""Anne Ostrov""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/de8eee39-08c0-5e61-a403-8cbf08b5809e
dec498b5-89fd-58ac-93b5-8fd785f77cbd,tg:lhhs:12527,ImmaterialContent,1,39df1214-c7d6-5407-ba5b-05744f69f42b,au::19777,authors,,"dlod={""name"":""Jan Verroken"",""ark"":""ark:/83110/x0/39df1214-c7d6-5407-ba5b-05744f69f42b"",""uri"":""/agents/people/56837"",""id"":""au::19777"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/39df1214-c7d6-5407-ba5b-05744f69f42b
387e58c7-af2c-5202-89f8-37fa0c417f9c,tg:lhhs:4949,ImmaterialContent,1,57de364e-fd36-55c2-9736-b6efc6e4f347,au::21789,authors,,"dlod={""name"":""Frans Zielens"",""ark"":""ark:/83110/x0/57de364e-fd36-55c2-9736-b6efc6e4f347"",""uri"":""/agents/people/56576"",""id"":""au::21789"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/57de364e-fd36-55c2-9736-b6efc6e4f347
0bcef063-bee1-5cf6-a07e-5193a18d7acf,tg:lhhs:6974,ImmaterialContent,1,2863ec8b-7ba9-51b4-a635-bf2715942822,au::3846,authors,,"dlod={""name"":""André Gerard Christiaens"",""ark"":""ark:/83110/x0/2863ec8b-7ba9-51b4-a635-bf2715942822"",""uri"":""/agents/people/80556"",""id"":""au::3846"",""nameWithContext"":[""N.A. Drojine""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2863ec8b-7ba9-51b4-a635-bf2715942822
8417364b-b529-5a26-aff7-07e4a7143465,tg:lhhs:18080,ImmaterialContent,1,ad252954-835a-5d62-8bf6-41392bde11f0,au::3926,authors,,"dlod={""name"":""Herman J. Claeys"",""ark"":""ark:/83110/x0/ad252954-835a-5d62-8bf6-41392bde11f0"",""uri"":""/agents/people/84044"",""id"":""au::3926"",""nameWithContext"":[""Mànkeli""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ad252954-835a-5d62-8bf6-41392bde11f0
26e0ec13-3ede-5245-b4ec-23783fe9a2f9,tg:lhhs:7666,ImmaterialContent,1,3f4f961c-c09f-5fa2-aeee-79ef08370030,au::21268,authors,,"dlod={""name"":""Albert Westerlinck"",""ark"":""ark:/83110/x0/3f4f961c-c09f-5fa2-aeee-79ef08370030"",""uri"":""/agents/people/57201"",""id"":""au::21268"",""nameWithContext"":[""José Aerts""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3f4f961c-c09f-5fa2-aeee-79ef08370030
28f56069-573a-55f2-a24e-a4b67dbc81c0,tg:lhhs:17375,ImmaterialContent,1,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,authors,,"dlod={""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/75531"",""id"":""au::2268"",""nameWithContext"":[""H.P."",""Havelingk"",""Ernest d' Hooghe"",""Jan Baptist Janssens"",""Mane"",""Alfried Mendel"",""P.H."",""Daniel Quilp"",""W. Steenackers"",""Thekel"",""G.J van Stockstraeten"",""Karel van Mander"",""Nand Verdonck"",""Dr. Kwabbes"",""Mac Adam"",""Th. van Hauwaert"",""J. Fr. Liebrechts"",""Alfried Mandel"",""H. Ambeloke"",""Bob Calefoot"",""Cheops"",""Colum-Massa"",""Massa"",""Elinor"",""Louis Frisé"",""Piet Palings"",""L. Fré"",""Hatteras"",""Shandy"",""Tsjitsjikoff"",""Louis Trisé""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
e60fd4d4-2707-542e-9b4b-817e3c64c28e,tg:lhhs:20006,ImmaterialContent,1,194e700f-690d-58d8-93ad-482462939da5,au::18583,authors,,"dlod={""name"":""Fernand V. Toussaint van Boelaere"",""ark"":""ark:/83110/x0/194e700f-690d-58d8-93ad-482462939da5"",""uri"":""/agents/people/74597"",""id"":""au::18583"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/194e700f-690d-58d8-93ad-482462939da5
c2f580cf-b372-5c92-9592-18be0331cb06,tg:lhhs:8069,ImmaterialContent,1,29148995-6e9b-515f-bc29-42c22e44c6af,au::20922,authors,,"dlod={""name"":""Yvonne Waegemans"",""ark"":""ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af"",""uri"":""/agents/people/50119"",""id"":""au::20922"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af
85799c12-e34f-530a-953a-3aa95fabb751,tg:lhhs:2464,ImmaterialContent,1,6fb1cc97-da78-59d5-85ea-69d1aedd0b91,au::878,authors,,"dlod={""name"":""Herman Baccaert"",""ark"":""ark:/83110/x0/6fb1cc97-da78-59d5-85ea-69d1aedd0b91"",""uri"":""/agents/people/59750"",""id"":""au::878"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6fb1cc97-da78-59d5-85ea-69d1aedd0b91
067df979-b1d0-510f-a307-952082aa9df2,tg:lhhs:6427,ImmaterialContent,1,7c0cd2d8-5df8-5bc2-8ec1-008b4ed83f36,au::21592,authors,,"dlod={""name"":""Dirk de Witte"",""ark"":""ark:/83110/x0/7c0cd2d8-5df8-5bc2-8ec1-008b4ed83f36"",""uri"":""/agents/people/79310"",""id"":""au::21592"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7c0cd2d8-5df8-5bc2-8ec1-008b4ed83f36
c8e6e64a-c440-5932-9e95-940ede4b4d6b,tg:lhhs:14109,ImmaterialContent,1,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,authors,,"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
063ee1a0-b6a2-5607-9f32-8a03c92c0fff,tg:lhhs:16134,ImmaterialContent,1,978afd13-1056-545c-ab83-987be846b0ad,au::3953,authors,,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
73e84826-297f-5eb4-898a-45343d85f04e,tg:lhhs:13336,ImmaterialContent,1,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,authors,,"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
dec5155e-c9ba-5052-a229-796416a1afbf,tg:lhhs:2937,ImmaterialContent,1,5256f348-6733-5940-baf6-33c6cee2adcc,au::1276,authors,,"dlod={""name"":""Jan van Beers"",""ark"":""ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc"",""uri"":""/agents/people/70239"",""id"":""au::1276"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc
c0693e73-d6a2-5314-acd6-f99204872cb8,tg:lhhs:18829,ImmaterialContent,1,ab06bfbb-aae0-5e69-89ca-8a2f6b9a7ca7,au::20749,authors,,"dlod={""name"":""Georges van Vrekhem"",""ark"":""ark:/83110/x0/ab06bfbb-aae0-5e69-89ca-8a2f6b9a7ca7"",""uri"":""/agents/people/80942"",""id"":""au::20749"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ab06bfbb-aae0-5e69-89ca-8a2f6b9a7ca7
781a9d7b-441a-5cb4-b623-c7784ce806b1,tg:lhhs:1618,ImmaterialContent,1,87b5c0fe-6a33-5a8a-a5e6-fab35c6b445a,au::52432,authors,,"dlod={""name"":""J. van Breemen"",""ark"":""ark:/83110/x0/87b5c0fe-6a33-5a8a-a5e6-fab35c6b445a"",""uri"":""/agents/people/92629"",""id"":""au::52432"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/87b5c0fe-6a33-5a8a-a5e6-fab35c6b445a
fac8d509-4532-5801-94cd-84b7273672f4,tg:lhhs:3625,ImmaterialContent,1,a6e0ad78-412a-50f3-b9f1-9227aec550a6,au::8649,authors,,"dlod={""name"":""Herwig Hensen"",""ark"":""ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6"",""uri"":""/agents/people/51021"",""id"":""au::8649"",""nameWithContext"":[""Flor Mielants"",""Diogenes""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6
893b21d5-427e-5c9a-adcb-c7b86ed1e445,tg:lhhs:18983,ImmaterialContent,1,21cdf1bf-4af1-560a-afcf-f294c434ad02,au::7528,authors,,"dlod={""name"":""René Gysen"",""ark"":""ark:/83110/x0/21cdf1bf-4af1-560a-afcf-f294c434ad02"",""uri"":""/agents/people/78322"",""id"":""au::7528"",""nameWithContext"":[""John Lamoureux""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/21cdf1bf-4af1-560a-afcf-f294c434ad02
9273c7e4-c40d-595d-a611-5227cae91cc8,tg:lhhs:6077,ImmaterialContent,1,c987d600-4bab-5bec-b1cd-e1bd6a2b39d5,au::21016,authors,,"dlod={""name"":""Gerard Walschap"",""ark"":""ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5"",""uri"":""/agents/people/53528"",""id"":""au::21016"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5
b813f297-e18f-5e03-ab08-b24f76900096,tg:lhhs:14559,ImmaterialContent,1,e006ecc4-0517-5419-84f1-0a08bc74c7e2,au::11260,authors,,"dlod={""name"":""Victor Legley"",""ark"":""ark:/83110/x0/e006ecc4-0517-5419-84f1-0a08bc74c7e2"",""uri"":""/agents/people/83431"",""id"":""au::11260"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e006ecc4-0517-5419-84f1-0a08bc74c7e2
b813f297-e18f-5e03-ab08-b24f76900096,tg:lhhs:14559,ImmaterialContent,2,1112ca5e-3c9b-5dfa-824b-bc90e4dc017e,au::18890,authors,,"dlod={""name"":""Jos Vandeloo"",""ark"":""ark:/83110/x0/1112ca5e-3c9b-5dfa-824b-bc90e4dc017e"",""uri"":""/agents/people/48686"",""id"":""au::18890"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1112ca5e-3c9b-5dfa-824b-bc90e4dc017e
dfc44e20-3000-5c64-9cfe-4c2e341bb5bb,tg:lhhs:16564,ImmaterialContent,1,37a0bdb3-0a66-5592-bc2c-1c7be150f5e7,au::12193,authors,,"dlod={""name"":""Teresa van Marcke"",""ark"":""ark:/83110/x0/37a0bdb3-0a66-5592-bc2c-1c7be150f5e7"",""uri"":""/agents/people/87911"",""id"":""au::12193"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/37a0bdb3-0a66-5592-bc2c-1c7be150f5e7
eb2cc128-5d69-5e0f-ae60-68b3d959ee40,tg:lhhs:9382,ImmaterialContent,1,bf4801e5-2388-5ebb-b3e7-bbafd64f52f0,au::2342,authors,,"dlod={""name"":""Albert Bontridder"",""ark"":""ark:/83110/x0/bf4801e5-2388-5ebb-b3e7-bbafd64f52f0"",""uri"":""/agents/people/60788"",""id"":""au::2342"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bf4801e5-2388-5ebb-b3e7-bbafd64f52f0
29099256-c831-5ee0-8e74-f766d05440c7,tg:lhhs:12874,ImmaterialContent,1,ec088980-6865-51bc-953c-71bb468e9977,au::16864,authors,,"dlod={""name"":""Michel Seuphor"",""ark"":""ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977"",""uri"":""/agents/people/82517"",""id"":""au::16864"",""nameWithContext"":[""Ferdinand Berckelaers""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977
6332662e-557b-5f10-9a40-dcd805f4a9be,tg:lhhs:10849,ImmaterialContent,1,1631f051-18a1-589c-ba21-fcddce61cbc5,au::59688,authors,,"dlod={""name"":""Anonyme"",""ark"":""ark:/83110/x0/1631f051-18a1-589c-ba21-fcddce61cbc5"",""uri"":""/agents/people/49846"",""id"":""au::59688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1631f051-18a1-589c-ba21-fcddce61cbc5
081414fb-4a7d-5c5d-81bc-f69101fadfbf,tg:lhhs:787,ImmaterialContent,1,da00885f-dddd-542c-9767-38420a17149f,au::7526,authors,,"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
7c3405c8-3129-5f2c-b122-5718af19c20e,tg:lhhs:9678,ImmaterialContent,1,4e3a453e-df54-56ee-bd78-2ce2cf25b592,au::2501,authors,,"dlod={""name"":""Jan Bosquet"",""ark"":""ark:/83110/x0/4e3a453e-df54-56ee-bd78-2ce2cf25b592"",""uri"":""/agents/people/75533"",""id"":""au::2501"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4e3a453e-df54-56ee-bd78-2ce2cf25b592
097a4b3c-2863-5e09-bb15-dc24839fee9f,tg:lhhs:13766,ImmaterialContent,1,be86345f-7ad0-53cd-9e3d-61858c528191,au::7350,authors,,"dlod={""name"":""Fred Germonprez"",""ark"":""ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191"",""uri"":""/agents/people/78641"",""id"":""au::7350"",""nameWithContext"":[""F. Deruyter"",""Yv. Vandewolve""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191
1bc7f986-7b8e-5e0c-bc3f-803f0f103891,tg:lhhs:1248,ImmaterialContent,1,4b3021f8-2fd7-5e06-b3cf-8c5bce9ea4fe,au::90,authors,,"dlod={""name"":""Prosper van Acker"",""ark"":""ark:/83110/x0/4b3021f8-2fd7-5e06-b3cf-8c5bce9ea4fe"",""uri"":""/agents/people/92805"",""id"":""au::90"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4b3021f8-2fd7-5e06-b3cf-8c5bce9ea4fe
50d1d375-f7dc-5cad-a17a-20cb609fed9d,tg:lhhs:3275,ImmaterialContent,1,26968f30-266a-5987-bd90-3919fcb9e2bd,au::53044,authors,,"dlod={""name"":""Manus Vanloo"",""ark"":""ark:/83110/x0/26968f30-266a-5987-bd90-3919fcb9e2bd"",""uri"":""/agents/people/65297"",""id"":""au::53044"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/26968f30-266a-5987-bd90-3919fcb9e2bd
eb6b6db5-a14d-59c2-a0c4-e1e5cde338f1,tg:lhhs:15061,ImmaterialContent,1,e8db4670-cad9-59d6-a330-5a5e4c88b746,au::6306,authors,,"dlod={""name"":""Willem Elsschot"",""ark"":""ark:/83110/x0/e8db4670-cad9-59d6-a330-5a5e4c88b746"",""uri"":""/agents/people/54867"",""id"":""au::6306"",""nameWithContext"":[""Alfons de Ridder""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e8db4670-cad9-59d6-a330-5a5e4c88b746
1c306a2e-7e91-541f-bbfd-2f82842eb34a,tg:lhhs:857,ImmaterialContent,1,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,authors,,"dlod={""name"":""Johan Daisne"",""ark"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""uri"":""/agents/people/73073"",""id"":""au::4855"",""nameWithContext"":[""Herman Thiery""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e
999504e5-87a0-5909-8d8a-7ac046ad75e1,tg:lhhs:5572,ImmaterialContent,1,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,authors,,"dlod={""name"":""Johan Daisne"",""ark"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""uri"":""/agents/people/73073"",""id"":""au::4855"",""nameWithContext"":[""Herman Thiery""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e
d5dfa4c6-e801-507d-874e-19d1fd981a75,tg:lhhs:18653,ImmaterialContent,1,0c23a403-4280-5a37-81ed-3f31a8ec2e60,au::4358,authors,,"dlod={""name"":""Marcel Coole"",""ark"":""ark:/83110/x0/0c23a403-4280-5a37-81ed-3f31a8ec2e60"",""uri"":""/agents/people/63979"",""id"":""au::4358"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0c23a403-4280-5a37-81ed-3f31a8ec2e60
4bd1591c-ee66-56e9-82a2-c35aaec5be67,tg:lhhs:5088,ImmaterialContent,1,77916ffc-a188-5ce7-b455-e7c30a887023,au::2096,authors,,"dlod={""name"":""Lodewijk van Boeckel"",""ark"":""ark:/83110/x0/77916ffc-a188-5ce7-b455-e7c30a887023"",""uri"":""/agents/people/51837"",""id"":""au::2096"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/77916ffc-a188-5ce7-b455-e7c30a887023
bb4691e8-d0c2-52da-85cd-19d25be3845f,tg:lhhs:1862,ImmaterialContent,1,b5ef3641-efa5-5dba-b5c0-82a4c9140099,au::457,authors,,"dlod={""name"":""Karel Angermille"",""ark"":""ark:/83110/x0/b5ef3641-efa5-5dba-b5c0-82a4c9140099"",""uri"":""/agents/people/82027"",""id"":""au::457"",""nameWithContext"":[""Geeraard Strijbos"",""Karel Thor"",""Zannekin""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b5ef3641-efa5-5dba-b5c0-82a4c9140099
4f366cc8-3cd6-51f6-a741-9d911e044f27,tg:lhhs:8340,ImmaterialContent,1,c6d51c0f-7601-5f25-9b80-426b13c84b59,au::20435,authors,,"dlod={""name"":""Vlaemsch Genootschap \""Geene Tael Geen Volk\"""",""ark"":""ark:/83110/x0/c6d51c0f-7601-5f25-9b80-426b13c84b59"",""uri"":""/agents/corporate_entities/17223"",""id"":""au::20435"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c6d51c0f-7601-5f25-9b80-426b13c84b59
3540045f-7057-5fe3-a083-0861fdc945af,tg:lhhs:10263,ImmaterialContent,1,2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662,au::21136,authors,,"dlod={""name"":""Andreas de Weerdt"",""ark"":""ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662"",""uri"":""/agents/people/92008"",""id"":""au::21136"",""nameWithContext"":[""De Wederstaander"",""Jan Baskul""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662
66c5d02e-1935-574a-8d99-25be080dc413,tg:lhhs:15431,ImmaterialContent,1,5e2182d8-f53a-5458-a31e-3b8df1776e93,au::14638,authors,aflevering tv-programma rond gedichten gekozen door Hugues C. Pernath,"dlod={""name"":""Hugues C. Pernath"",""ark"":""ark:/83110/x0/5e2182d8-f53a-5458-a31e-3b8df1776e93"",""uri"":""/agents/people/59631"",""id"":""au::14638"",""nameWithContext"":[""Hugo Wouters""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5e2182d8-f53a-5458-a31e-3b8df1776e93
adbbb083-b9b2-5377-80e6-e527c9da117a,tg:lhhs:5122,ImmaterialContent,1,e5a35079-e1f7-5973-ba4c-b6794fd3a3a2,au::2147,authors,,"dlod={""name"":""Daan Boens"",""ark"":""ark:/83110/x0/e5a35079-e1f7-5973-ba4c-b6794fd3a3a2"",""uri"":""/agents/people/52110"",""id"":""au::2147"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e5a35079-e1f7-5973-ba4c-b6794fd3a3a2
513aaa14-2555-53dc-8329-b32037729c26,tg:lhhs:18203,ImmaterialContent,1,91e2f36b-c98f-59b9-9de9-eb29265eb65e,au::3121,authors,,"dlod={""name"":""Frans de Bruyn"",""ark"":""ark:/83110/x0/91e2f36b-c98f-59b9-9de9-eb29265eb65e"",""uri"":""/agents/people/91390"",""id"":""au::3121"",""nameWithContext"":[""Walter de Winne""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/91e2f36b-c98f-59b9-9de9-eb29265eb65e
5746a96b-af75-54b8-88ff-0577bf67549c,tg:lhhs:8710,ImmaterialContent,1,1057fbc4-feac-521b-bc03-5f1f6c2474ff,au::54764,authors,,"dlod={""name"":""Sonja Kobbe"",""ark"":""ark:/83110/x0/1057fbc4-feac-521b-bc03-5f1f6c2474ff"",""uri"":""/agents/people/89149"",""id"":""au::54764"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1057fbc4-feac-521b-bc03-5f1f6c2474ff
bb8b5538-bcd1-5b08-8cf4-9893b8e7ac42,tg:lhhs:10633,ImmaterialContent,1,90fbe2b9-9439-591f-99bf-6e0b37caac7f,au::9731,authors,,"dlod={""name"":""Alfons Jeurissen"",""ark"":""ark:/83110/x0/90fbe2b9-9439-591f-99bf-6e0b37caac7f"",""uri"":""/agents/people/58755"",""id"":""au::9731"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/90fbe2b9-9439-591f-99bf-6e0b37caac7f
1379038c-6492-560d-a6e0-c74563b70e77,tg:lhhs:20285,ImmaterialContent,1,114b11a3-ec76-5eff-9a93-a03eca3a3b2a,au::7739,authors,,"dlod={""name"":""Korneel Goossens"",""ark"":""ark:/83110/x0/114b11a3-ec76-5eff-9a93-a03eca3a3b2a"",""uri"":""/agents/people/50183"",""id"":""au::7739"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/114b11a3-ec76-5eff-9a93-a03eca3a3b2a
f3cf4e05-2837-56d5-a932-09caefc18d6e,tg:lhhs:11921,ImmaterialContent,1,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,authors,,"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
f3cf4e05-2837-56d5-a932-09caefc18d6e,tg:lhhs:11921,ImmaterialContent,2,31dbe8ea-fb09-5c0b-bea3-9d54ad183d71,au::6567,authors,,"dlod={""name"":""Ben van Eysselsteijn"",""ark"":""ark:/83110/x0/31dbe8ea-fb09-5c0b-bea3-9d54ad183d71"",""uri"":""/agents/people/60042"",""id"":""au::6567"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31dbe8ea-fb09-5c0b-bea3-9d54ad183d71
68c7aae6-ea88-5988-b44a-1be943c4fb9b,tg:lhhs:9802,ImmaterialContent,1,a7cf3b58-a6bb-570c-8613-006ab0709abe,au::3042,authors,,"dlod={""name"":""Nic van Bruggen"",""ark"":""ark:/83110/x0/a7cf3b58-a6bb-570c-8613-006ab0709abe"",""uri"":""/agents/people/85838"",""id"":""au::3042"",""nameWithContext"":[""Nicolaas""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a7cf3b58-a6bb-570c-8613-006ab0709abe
9f918179-9acd-5efe-b83a-5b478b0a183e,tg:lhhs:11188,ImmaterialContent,1,2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662,au::21136,authors,,"dlod={""name"":""Andreas de Weerdt"",""ark"":""ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662"",""uri"":""/agents/people/92008"",""id"":""au::21136"",""nameWithContext"":[""De Wederstaander"",""Jan Baskul""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662
aa6bbac7-c2f0-51db-9320-b96740836cbf,tg:lhhs:14670,ImmaterialContent,1,5c555e86-7e3e-52f7-b7bb-5b68c8c101ae,au::7414,authors,,"dlod={""name"":""Emile Gevers"",""ark"":""ark:/83110/x0/5c555e86-7e3e-52f7-b7bb-5b68c8c101ae"",""uri"":""/agents/people/69305"",""id"":""au::7414"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5c555e86-7e3e-52f7-b7bb-5b68c8c101ae
