ResourceID,brocade.id,card,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language
fc61a197-ea05-5217-8b29-0d5be751c0f3,tg:lhhs:306,e73_CreationTimeSpans,1945,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
5ea888d8-52f0-5268-a8d0-92ddd8c07073,tg:lhhs:11697,e73_CreationTimeSpans,1983-11,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
01be9591-aca6-529f-948f-1feee80517e0,tg:lhhs:6834,e73_CreationTimeSpans,1937,nan,circa,nan,nan,nan,nan,nan,nan,nan
93e9e295-5841-58b2-8d9c-c0ac355584c0,tg:lhhs:15286,e73_CreationTimeSpans,1928,nan,circa,nan,nan,nan,nan,nan,nan,nan
d1d12530-cd1a-5a7e-880e-ebf6167af8c5,tg:lhhs:11833,e73_CreationTimeSpans,1997,nan,circa,nan,nan,nan,nan,nan,nan,nan
0c19ff75-dc9f-56ff-be31-08421e9f4908,tg:lhhs:18715,e73_CreationTimeSpans,1930,nan,circa,nan,nan,nan,nan,nan,nan,nan
e5252890-140b-5358-a93b-c8354350c920,tg:lhhs:2281,e73_CreationTimeSpans,1933-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
188a09f4-9a85-5769-b496-8f4149bae1cc,tg:lhhs:1872,e73_CreationTimeSpans,1968,nan,circa,nan,nan,nan,nan,nan,nan,nan
41a69718-49f2-568a-8158-968b4ee58aa0,tg:lhhs:1093,e73_CreationTimeSpans,1926,nan,circa,nan,nan,nan,nan,nan,nan,nan
ea494958-dd78-5900-b76c-2f80ee471d28,tg:lhhs:543,e73_CreationTimeSpans,1944-10-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
6308bd66-5291-52be-9eb9-c6554e675032,tg:lhhs:19367,e73_CreationTimeSpans,1948,nan,circa,nan,nan,nan,nan,nan,nan,nan
e3a7d077-bce7-5f32-ad83-03aa383c4727,tg:lhhs:2291,e73_CreationTimeSpans,1984,nan,nan,nan,nan,nan,nan,nan,nan,nan
c51e4b0f-9e4a-53f6-bb6f-a1078563eeff,tg:lhhs:18705,e73_CreationTimeSpans,1977,nan,datum vóór,nan,nan,nan,nan,nan,nan,nan
08248577-65c8-5bea-ad33-6d223f6d5793,tg:lhhs:16865,e73_CreationTimeSpans,1917,nan,nan,nan,nan,nan,nan,nan,nan,nan
ebb3fc45-67e4-5f67-8818-70fdb9e3703e,tg:lhhs:6824,e73_CreationTimeSpans,1945-05-15,1946-12-20,nan,nan,nan,nan,nan,nan,nan,nan
6491ec10-20e2-5a5c-a87e-79896664f470,tg:lhhs:16084,e73_CreationTimeSpans,1980,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
8789aab8-ea2e-5265-8848-03a638d0834e,tg:lhhs:19377,e73_CreationTimeSpans,nan,nan,zonder datum,nan,nan,nan,nan,nan,nan,nan
02f909b2-e8a8-5aac-8ff0-5b94587aaa41,tg:lhhs:1083,e73_CreationTimeSpans,1927,nan,circa,nan,nan,nan,nan,nan,nan,nan
eabe50a8-daf5-599d-80f7-2bca37ce3df4,tg:lhhs:9138,e73_CreationTimeSpans,1979-06-26,nan,nan,nan,nan,nan,nan,nan,nan,nan
a89f8d7d-fa43-5081-9ee9-7e6b00764a13,tg:lhhs:20924,e73_CreationTimeSpans,1979,nan,nan,nan,nan,nan,nan,nan,nan,nan
98debdcc-117a-5bbd-97d5-22b74f9418f0,tg:lhhs:19179,e73_CreationTimeSpans,1977,nan,circa,nan,nan,nan,nan,nan,nan,nan
1d53ff7e-acb0-55c0-b0e9-bacc9cc229cd,tg:lhhs:5838,e73_CreationTimeSpans,1964,nan,nan,nan,nan,nan,nan,nan,nan,nan
72e4bd88-87c6-5bde-8998-40c1b1a2e8b5,tg:lhhs:18473,e73_CreationTimeSpans,1996,nan,nan,nan,nan,nan,nan,nan,nan,nan
524edc4b-dec2-540b-8332-306ff1a12967,tg:lhhs:19001,e73_CreationTimeSpans,nan,nan,zonder datum,nan,nan,nan,nan,nan,nan,nan
a0df2c0c-11e0-57bd-85cb-c0e880788cab,tg:lhhs:3595,e73_CreationTimeSpans,1944,nan,nan,nan,nan,nan,nan,nan,nan,nan
d9631caa-1207-5826-a218-91f6eb7148c4,tg:lhhs:15901,e73_CreationTimeSpans,1895,nan,circa,nan,nan,nan,nan,nan,nan,nan
56a097d7-1327-567d-b5f0-9d7209ebf5cf,tg:lhhs:5940,e73_CreationTimeSpans,1968,nan,circa,nan,nan,nan,nan,nan,nan,nan
32e09310-a5f1-553c-a90c-03a19cdcb43c,tg:lhhs:19998,e73_CreationTimeSpans,1996-06,nan,nan,nan,nan,nan,nan,nan,nan,nan
bcc9c61e-b370-5433-be4d-d0609dcf9b23,tg:lhhs:14592,e73_CreationTimeSpans,2006-10-26,nan,nan,nan,nan,nan,nan,nan,nan,nan
8d322a82-0fcc-59fb-9487-1f0a040ddc11,tg:lhhs:625,e73_CreationTimeSpans,1964,nan,nan,nan,nan,nan,nan,nan,nan,nan
897ed7fb-d0dc-507a-9440-ed98ed91c43d,tg:lhhs:2906,e73_CreationTimeSpans,1969,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
09082faf-dc92-52c0-9777-b28c462d0da3,tg:lhhs:15098,e73_CreationTimeSpans,1947-10-30,nan,nan,nan,nan,nan,nan,nan,nan,nan
042b4055-477b-5766-a647-caf820ff4f50,tg:lhhs:12947,e73_CreationTimeSpans,1984-12-17,1984-12-19,nan,nan,nan,nan,nan,nan,nan,nan
bdbd0cf0-75e7-578e-a29a-23f4e5ce8fdc,tg:lhhs:19169,e73_CreationTimeSpans,nan,nan,zonder datum,nan,nan,nan,nan,nan,nan,nan
d963c2a0-6b80-57dc-9eca-abf4455df5d2,tg:lhhs:20934,e73_CreationTimeSpans,1980,nan,nan,nan,nan,nan,nan,nan,nan,nan
a1a81aa0-b762-5dcd-8f5f-0d5c2ec52578,tg:lhhs:9128,e73_CreationTimeSpans,1977-01-12,1977-03-06,nan,nan,nan,nan,nan,nan,nan,nan
1e5ea340-5dcd-5eaa-b6d1-c5cdda88634c,tg:lhhs:17790,e73_CreationTimeSpans,1970,nan,nan,nan,nan,nan,nan,nan,nan,nan
97ebb093-f860-57b9-bfb2-23a3818f5cb0,tg:lhhs:15869,e73_CreationTimeSpans,1961,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
e958ce41-d76c-5789-9fdf-9312b11ed32c,tg:lhhs:18463,e73_CreationTimeSpans,1969,1983,nan,nan,nan,nan,nan,nan,nan,nan
4b579226-5c93-5b38-b102-f839a8356a7a,tg:lhhs:14582,e73_CreationTimeSpans,1869-01-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
e3942100-c162-55f2-b545-9999a42e2c29,tg:lhhs:19988,e73_CreationTimeSpans,1931-11,nan,nan,nan,nan,nan,nan,nan,nan,nan
5ee4575f-524b-5a0c-b959-e3ee946bebf2,tg:lhhs:12957,e73_CreationTimeSpans,1970,nan,circa,nan,nan,nan,nan,nan,nan,nan
36df1c4f-1dd5-5c64-9460-f8e29c0a1ed1,tg:lhhs:2916,e73_CreationTimeSpans,1956,nan,circa,nan,nan,nan,nan,nan,nan,nan
148ca935-d768-5f5b-9170-35c73ffe19c1,tg:lhhs:19011,e73_CreationTimeSpans,1950,nan,nan,nan,nan,nan,nan,nan,nan,nan
24e32f09-221f-55e7-8d29-bf866ea02d73,tg:lhhs:5950,e73_CreationTimeSpans,1966-07-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
fb0d2b61-8ccc-52db-8eae-8ad6fedb9906,tg:lhhs:15911,e73_CreationTimeSpans,1925,nan,circa,nan,nan,nan,nan,nan,nan,nan
d47ace49-2ba8-527a-a170-50bbf71f8317,tg:lhhs:8267,e73_CreationTimeSpans,1921-08-29,nan,nan,nan,nan,nan,nan,nan,nan,nan
75b71a13-4078-56dc-948f-b3c555adff97,tg:lhhs:891,e73_CreationTimeSpans,1972-02-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
35f51b7b-4e11-5fbc-8df1-2692e34d43c3,tg:lhhs:18226,e73_CreationTimeSpans,1915-09-16,nan,nan,nan,nan,nan,nan,nan,nan,nan
f68f4f23-cead-5bc2-8f4f-5c85c90722b1,tg:lhhs:10193,e73_CreationTimeSpans,1886-02-27,nan,nan,nan,nan,nan,nan,nan,nan,nan
4cc73a83-6dec-5353-a91c-9f9804422f17,tg:lhhs:108,e73_CreationTimeSpans,1945-10,nan,nan,nan,nan,nan,nan,nan,nan,nan
47a4077d-648c-5f8b-9ded-9114af8db645,tg:lhhs:11499,e73_CreationTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
928d9884-8c24-51ae-9978-f317d5b9504f,tg:lhhs:10972,e73_CreationTimeSpans,1885-06-26,nan,nan,nan,nan,nan,nan,nan,nan,nan
fac4a391-419b-56cd-9039-27ec613ea0fb,tg:lhhs:13381,e73_CreationTimeSpans,1945,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
d2660d44-8ddf-5611-a697-99017c6c4c0b,tg:lhhs:19654,e73_CreationTimeSpans,1926-06,nan,nan,nan,nan,nan,nan,nan,nan,nan
6b68d731-79a5-588a-ab38-8de1dbd9fdc9,tg:lhhs:17934,e73_CreationTimeSpans,1879-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
925d7e0b-21f4-560e-9031-443748bda27a,tg:lhhs:4386,e73_CreationTimeSpans,1951,nan,circa,nan,nan,nan,nan,nan,nan,nan
d0b857d3-f965-5698-b5ec-12ae3d35ab3b,tg:lhhs:20790,e73_CreationTimeSpans,1939,nan,nan,nan,nan,nan,nan,nan,nan,nan
0fa7254d-fba5-54ef-87fa-da4eecbbc995,tg:lhhs:10183,e73_CreationTimeSpans,1886-01-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
1d630b85-2b8b-5628-be58-5200265802d0,tg:lhhs:11489,e73_CreationTimeSpans,1984,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
0664e0d5-4b6b-5b53-987e-b90c313cafd3,tg:lhhs:118,e73_CreationTimeSpans,1965,nan,circa,nan,nan,nan,nan,nan,nan,nan
64a500d1-93ab-509e-ada8-b7b290afb818,tg:lhhs:18236,e73_CreationTimeSpans,1961-05-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
1fa9c8ac-8901-5cec-8c91-b4fed9e6d3b1,tg:lhhs:8277,e73_CreationTimeSpans,1894,nan,circa,nan,nan,nan,nan,nan,nan,nan
59d11241-aee7-57c1-a783-f2aaeff2310d,tg:lhhs:881,e73_CreationTimeSpans,1958-01-09,1958-09-18,nan,nan,nan,nan,nan,nan,nan,nan
5c485977-a10f-544d-96bb-e4526e61bc53,tg:lhhs:7965,e73_CreationTimeSpans,1943,nan,nan,nan,nan,nan,nan,nan,nan,nan
f1f268de-fbd6-5cf2-a9c9-df5e1d94c9f4,tg:lhhs:4396,e73_CreationTimeSpans,1969,nan,circa,nan,nan,nan,nan,nan,nan,nan
0bdac98a-be0e-55b5-820e-6aa53ba389a9,tg:lhhs:17924,e73_CreationTimeSpans,1864,1864-08-22,nan,nan,nan,nan,nan,nan,nan,nan
51e32dcc-f192-592f-93b3-cadb80198e07,tg:lhhs:10962,e73_CreationTimeSpans,1885-04-27,nan,nan,nan,nan,nan,nan,nan,nan,nan
82302230-5e5f-5b25-b69f-17c6549cdc66,tg:lhhs:13391,e73_CreationTimeSpans,1950,nan,circa,nan,nan,nan,nan,nan,nan,nan
1e495600-6020-5961-97f3-7beaec1a85ef,tg:lhhs:19644,e73_CreationTimeSpans,1915-11-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
db61be4a-7efc-51b4-ac3c-7838ae7e9e1b,tg:lhhs:5118,e73_CreationTimeSpans,1900-01-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
0661ca29-461c-521c-9209-6d7e4636bd53,tg:lhhs:12886,e73_CreationTimeSpans,1978-10-01,1979-10-01,circa,circa,nan,nan,nan,nan,nan,nan
43f277dd-3ed3-57d1-8a20-b16eb3e60bc7,tg:lhhs:11275,e73_CreationTimeSpans,1988-03-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
1749aa42-7f7e-5698-a041-7aacd0c44ec7,tg:lhhs:1234,e73_CreationTimeSpans,1912,nan,nan,nan,nan,nan,nan,nan,nan,nan
6e656354-00e4-5945-ba84-3605caa29b6d,tg:lhhs:15159,e73_CreationTimeSpans,1974-01-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
920d68a4-e42a-5905-b194-c2d9ae31f4d9,tg:lhhs:14453,e73_CreationTimeSpans,1936,nan,nan,nan,nan,nan,nan,nan,nan,nan
80af0e6c-39eb-5b7b-b334-19980b486b65,tg:lhhs:20004,e73_CreationTimeSpans,1917-07,1917-12-04,nan,nan,nan,nan,nan,nan,nan,nan
34f24ff8-4c8c-5fad-aa14-af0aeee6cc39,tg:lhhs:19859,e73_CreationTimeSpans,1931-07-14,1944-07-11,nan,nan,nan,nan,nan,nan,nan,nan
700b7c4a-4366-5945-9776-7d569895ae7b,tg:lhhs:4412,e73_CreationTimeSpans,1946,nan,circa,nan,nan,nan,nan,nan,nan,nan
053f30ed-0dda-5c1d-a4af-602bbf495403,tg:lhhs:17739,e73_CreationTimeSpans,1948-11,nan,nan,nan,nan,nan,nan,nan,nan,nan
2f5846fb-f789-527d-8f28-1799e76cbd8c,tg:lhhs:9181,e73_CreationTimeSpans,1876,nan,nan,nan,nan,nan,nan,nan,nan,nan
2f8a9ef1-f46f-590a-81bb-be152ae78a22,tg:lhhs:7778,e73_CreationTimeSpans,1939,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
44cef8d9-bd8a-5456-a41b-27858a4a4cd2,tg:lhhs:13415,e73_CreationTimeSpans,1980-07-30,1981-11-28,nan,nan,nan,nan,nan,nan,nan,nan
cf1d42ec-c775-5bc2-b281-910ebf33ff5b,tg:lhhs:15021,e73_CreationTimeSpans,1938-01,1938-03,nan,nan,nan,nan,nan,nan,nan,nan
5823f74b-17e4-56a0-914e-8ac43abd5d6c,tg:lhhs:5060,e73_CreationTimeSpans,1947,nan,nan,nan,nan,nan,nan,nan,nan,nan
a7434895-90e6-50ec-b345-839d5d8987d1,tg:lhhs:19921,e73_CreationTimeSpans,1925,nan,nan,nan,nan,nan,nan,nan,nan,nan
6fbd754e-ddbb-593c-ab54-626877a47df0,tg:lhhs:2026,e73_CreationTimeSpans,1874-11-27,1874-12-29,nan,nan,nan,nan,nan,nan,nan,nan
53438859-9713-500b-880d-21fd89b5b66a,tg:lhhs:12067,e73_CreationTimeSpans,1947,nan,circa,nan,nan,nan,nan,nan,nan,nan
1c399f06-3cc0-5042-8dc5-53ea54ba5fca,tg:lhhs:7600,e73_CreationTimeSpans,1951,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
cc30b609-a271-55fb-af06-6fb5f37b53d3,tg:lhhs:17641,e73_CreationTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
acd390c1-409f-59e0-b337-bd6f9ba55ae1,tg:lhhs:5891,e73_CreationTimeSpans,1966,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
7d03b172-9da1-5042-bcf1-c60b8274f73e,tg:lhhs:7768,e73_CreationTimeSpans,1939-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
3447e0c5-7ace-5250-83ad-1d9ebdf1daa2,tg:lhhs:13405,e73_CreationTimeSpans,1944,nan,circa,nan,nan,nan,nan,nan,nan,nan
6dd7ffa7-6d7d-504f-91b8-e2b1f886111c,tg:lhhs:3444,e73_CreationTimeSpans,1951,nan,circa,nan,nan,nan,nan,nan,nan,nan
ddc06824-7285-5c30-b55f-078bac4c4539,tg:lhhs:9191,e73_CreationTimeSpans,1950-06-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
d8dfe487-7b32-5093-91c7-e3385052096d,tg:lhhs:17729,e73_CreationTimeSpans,1930-02,1930-02-28,nan,nan,nan,nan,nan,nan,nan,nan
ae1c4a9f-51b7-5b08-85ed-99a13027932b,tg:lhhs:15149,e73_CreationTimeSpans,1968,1969,reconstructie,reconstructie,nan,nan,nan,nan,nan,nan
c777952c-09dc-5ae4-a409-fcad0f683c0d,tg:lhhs:5108,e73_CreationTimeSpans,1902,nan,nan,nan,nan,nan,nan,nan,nan,nan
607cec4e-b63a-52e5-a135-914e44bee406,tg:lhhs:19849,e73_CreationTimeSpans,1936,nan,circa,nan,nan,nan,nan,nan,nan,nan
7061bf85-9d45-5632-8fb8-1d5ade57feeb,tg:lhhs:20014,e73_CreationTimeSpans,1912,nan,nan,nan,nan,nan,nan,nan,nan,nan
98a0a7d3-7a8e-5945-9d68-eec84277a547,tg:lhhs:12077,e73_CreationTimeSpans,1903,nan,circa,nan,nan,nan,nan,nan,nan,nan
be6705ca-58b9-5c43-8c16-ef7f01d28b16,tg:lhhs:2036,e73_CreationTimeSpans,1960-06,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
7116e39e-58ed-5422-bc01-4de7e82f6f29,tg:lhhs:17651,e73_CreationTimeSpans,1942,nan,circa,nan,nan,nan,nan,nan,nan,nan
e449446b-aa2c-5f73-b6e8-342bf15fd94a,tg:lhhs:7610,e73_CreationTimeSpans,1981,nan,nan,nan,nan,nan,nan,nan,nan,nan
f37dac02-b2f4-5ab2-852a-a38678adfd2e,tg:lhhs:15031,e73_CreationTimeSpans,1957-01-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
16f39699-e2b0-50f6-a54a-d61df5581486,tg:lhhs:19931,e73_CreationTimeSpans,1926-04,1926-05,nan,nan,nan,nan,nan,nan,nan,nan
12702c4d-96d1-5230-9cf6-69e33117c0c5,tg:lhhs:10617,e73_CreationTimeSpans,1942-08-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
378e74e7-d60f-50a7-b03c-d5ebdd866257,tg:lhhs:1461,e73_CreationTimeSpans,1946-09-12,nan,circa,nan,nan,nan,nan,nan,nan,nan
449642d0-a275-5901-9fb3-cafa77c5756d,tg:lhhs:11420,e73_CreationTimeSpans,1968-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
05d4a1d6-cdf2-5f75-81ad-b8007cd04f84,tg:lhhs:20651,e73_CreationTimeSpans,1985,nan,circa,nan,nan,nan,nan,nan,nan,nan
68aab50c-4070-5060-b8ef-4d67aa845154,tg:lhhs:14206,e73_CreationTimeSpans,1954,nan,nan,nan,nan,nan,nan,nan,nan,nan
ca7e53d9-1be4-52c1-9860-d8035fd55934,tg:lhhs:16466,e73_CreationTimeSpans,1881,nan,nan,nan,nan,nan,nan,nan,nan,nan
3647060c-fc66-584e-977d-1184c007411f,tg:lhhs:828,e73_CreationTimeSpans,1956-01-07,1962-03-24,nan,nan,nan,nan,nan,nan,nan,nan
43b11389-c332-584f-9fb1-8ba61e5caf86,tg:lhhs:13240,e73_CreationTimeSpans,1982-09-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
dfd8bc5b-a20e-517e-8781-20f6b3c29b32,tg:lhhs:19795,e73_CreationTimeSpans,1910,nan,nan,nan,nan,nan,nan,nan,nan,nan
f01c74be-3ce8-55a7-9e49-ad39d24feaa3,tg:lhhs:3201,e73_CreationTimeSpans,1952,nan,nan,nan,nan,nan,nan,nan,nan,nan
8d4bfeb6-1cd4-5157-baaf-7b152266dbfd,tg:lhhs:11558,e73_CreationTimeSpans,1944,nan,nan,nan,nan,nan,nan,nan,nan,nan
453d00d8-e42a-5b64-8b35-7fd1482b1976,tg:lhhs:5635,e73_CreationTimeSpans,1963,nan,nan,nan,nan,nan,nan,nan,nan,nan
1f5125fe-fae6-5f1c-8e15-d662637d55d5,tg:lhhs:15674,e73_CreationTimeSpans,1909,nan,circa,nan,nan,nan,nan,nan,nan,nan
a4a6b6c1-8833-5742-b5c5-1b81dd4d0709,tg:lhhs:1519,e73_CreationTimeSpans,1923-10-04,1923-11-27,nan,nan,nan,nan,nan,nan,nan,nan
095e5d9d-61d4-52fb-9def-1674b13cebcb,tg:lhhs:20729,e73_CreationTimeSpans,2000-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
6f107ef9-5b62-58bb-9953-9f22ccb92ddc,tg:lhhs:12632,e73_CreationTimeSpans,1930-01-29,1930-01-31,nan,nan,nan,nan,nan,nan,nan,nan
e608bd51-dd5e-59e7-899e-2d3a622171f0,tg:lhhs:950,e73_CreationTimeSpans,1968,nan,circa,nan,nan,nan,nan,nan,nan,nan
dba5fb4f-f911-5f68-afbc-57fe7f5555e7,tg:lhhs:17014,e73_CreationTimeSpans,1974,nan,nan,nan,nan,nan,nan,nan,nan,nan
e8eae2d2-e4ef-52a4-9658-572dabc3903f,tg:lhhs:3379,e73_CreationTimeSpans,1927,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
d76feff0-c7c2-58c4-b614-be281ffa457f,tg:lhhs:13338,e73_CreationTimeSpans,1953,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
661a45e7-0a59-56cd-bb3d-5f0e0dbc9e02,tg:lhhs:7055,e73_CreationTimeSpans,1967,nan,circa,nan,nan,nan,nan,nan,nan,nan
5fd3d2ab-850e-595a-8f82-f42094d577c8,tg:lhhs:16476,e73_CreationTimeSpans,1995-09,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
437ca7e3-5df1-5aef-9409-fab51d61d1f9,tg:lhhs:838,e73_CreationTimeSpans,1945,nan,circa,nan,nan,nan,nan,nan,nan,nan
f2d53a6c-0a59-5e48-a2c2-5dce52662336,tg:lhhs:3211,e73_CreationTimeSpans,1950-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
f1c911e4-fa14-5e51-ada0-8ccbb6b28394,tg:lhhs:13250,e73_CreationTimeSpans,1957,nan,nan,nan,nan,nan,nan,nan,nan,nan
d6d25a7b-a783-54b2-8025-b1b003587746,tg:lhhs:19785,e73_CreationTimeSpans,nan,nan,zonder datum,nan,nan,nan,nan,nan,nan,nan
9d89e70a-985f-56e0-a55a-5a7d35296825,tg:lhhs:11430,e73_CreationTimeSpans,1987-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
e15afbde-3bd0-53b1-96f2-ead9fb40affe,tg:lhhs:1471,e73_CreationTimeSpans,1946-11-27,nan,nan,nan,nan,nan,nan,nan,nan,nan
92e99fb8-85e2-5d23-8149-997777c057ca,tg:lhhs:20641,e73_CreationTimeSpans,1994-05-10,nan,nan,nan,nan,nan,nan,nan,nan,nan
6a8bc3b5-b13a-5688-89be-c2f7afe94cb8,tg:lhhs:4257,e73_CreationTimeSpans,1928-03-17,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
7c7e7e8b-21f4-5b92-b3e9-f87984e10870,tg:lhhs:940,e73_CreationTimeSpans,1950-06-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
3fce8d56-06f8-5c99-8453-653e191b24af,tg:lhhs:2663,e73_CreationTimeSpans,1964-11,1966-02-03,nan,nan,nan,nan,nan,nan,nan,nan
63d42534-3ffa-5a83-b353-6ed45f682c06,tg:lhhs:13328,e73_CreationTimeSpans,1981-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
f58f2716-f12a-5238-b1dd-a61ec8b0eb78,tg:lhhs:7045,e73_CreationTimeSpans,1945,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
dcc33700-4907-595a-a4ba-1f6361f2fb45,tg:lhhs:17004,e73_CreationTimeSpans,1958,nan,nan,nan,nan,nan,nan,nan,nan,nan
5206b5f5-76a2-5fd1-b6b2-0f6c1029e4aa,tg:lhhs:3369,e73_CreationTimeSpans,1969,nan,circa,nan,nan,nan,nan,nan,nan,nan
050cab28-8c19-54fc-ae85-2c35b2506d3f,tg:lhhs:15664,e73_CreationTimeSpans,1909,nan,circa,nan,nan,nan,nan,nan,nan,nan
e6d42f29-4f9d-55c8-b266-4e8238ea87a5,tg:lhhs:11548,e73_CreationTimeSpans,1947,1949,reconstructie,reconstructie,nan,nan,nan,nan,nan,nan
805fc550-8252-5526-941d-6fb624b46cfd,tg:lhhs:5625,e73_CreationTimeSpans,1962,nan,nan,nan,nan,nan,nan,nan,nan,nan
4bd2c16d-654e-5074-ac9b-9111ebcd254e,tg:lhhs:10042,e73_CreationTimeSpans,1888-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
53de2c42-5cff-5b5b-a530-a5f8a007b4b2,tg:lhhs:20739,e73_CreationTimeSpans,1967-01-04,1967-07-21,nan,nan,nan,nan,nan,nan,nan,nan
3e92e063-0ac9-54b0-b40f-a3cab738253e,tg:lhhs:3167,e73_CreationTimeSpans,1906,1907,nan,nan,nan,nan,nan,nan,nan,nan
97d1dfbe-ef40-5fc7-87db-0efadcc7e45b,tg:lhhs:16700,e73_CreationTimeSpans,1905,nan,nan,nan,nan,nan,nan,nan,nan,nan
2a09d372-99c9-55f3-9d9f-585d2310821c,tg:lhhs:6741,e73_CreationTimeSpans,1969,1972,circa,circa,nan,nan,nan,nan,nan,nan
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_CreationTimeSpans,1927-12,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
9f56210a-e5c3-5e3b-bfd2-14307f706f81,tg:lhhs:20537,e73_CreationTimeSpans,1948-08-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
0fd0d46f-5947-5538-b6b9-96e9c313f409,tg:lhhs:14160,e73_CreationTimeSpans,2004,2004-12-03,circa,nan,nan,nan,nan,nan,nan,nan
f46ada18-9b1f-5db2-bc39-796876c3d344,tg:lhhs:18860,e73_CreationTimeSpans,1966,nan,circa,nan,nan,nan,nan,nan,nan,nan
cff8679b-b636-57ac-9a32-794cd0d06670,tg:lhhs:11746,e73_CreationTimeSpans,1981,nan,nan,nan,nan,nan,nan,nan,nan,nan
b4b90b0f-a31e-5aa1-b1a0-a8c554866206,tg:lhhs:17372,e73_CreationTimeSpans,1888,nan,nan,nan,nan,nan,nan,nan,nan,nan
b897cc38-8d64-5d30-8d17-855ed937ce44,tg:lhhs:14981,e73_CreationTimeSpans,1941,nan,nan,nan,nan,nan,nan,nan,nan,nan
84a4f7b1-29e3-5007-b95d-adf9b4a3b28f,tg:lhhs:7333,e73_CreationTimeSpans,1965,nan,circa,nan,nan,nan,nan,nan,nan,nan
8a3fe337-c20f-5350-8f16-cc2787b63dcc,tg:lhhs:6639,e73_CreationTimeSpans,1950,nan,circa,nan,nan,nan,nan,nan,nan,nan
02dabf13-b4e9-548c-9d49-af862d749e3d,tg:lhhs:12554,e73_CreationTimeSpans,1944,nan,circa,nan,nan,nan,nan,nan,nan,nan
59ed8e3b-7f98-50c0-ad59-3441b2949bbe,tg:lhhs:16678,e73_CreationTimeSpans,1927,nan,nan,nan,nan,nan,nan,nan,nan,nan
b393b599-ae5b-5ee6-b92c-68f4592ceb07,tg:lhhs:5553,e73_CreationTimeSpans,1948,nan,reconstructie,nan,nan,nan,nan,nan,nan,nan
e2cba9d8-c10a-58df-8bbb-c996d3b83225,tg:lhhs:21145,e73_CreationTimeSpans,1963-12-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
ae0264bd-7d33-56b5-ab61-661f868e4460,tg:lhhs:15512,e73_CreationTimeSpans,1933,nan,nan,nan,nan,nan,nan,nan,nan,nan
c85d0231-f4ec-5db6-bbfa-6ab50466d82c,tg:lhhs:14170,e73_CreationTimeSpans,1951,nan,nan,nan,nan,nan,nan,nan,nan,nan
123eb311-b87b-54a9-9f31-b665cafbc65b,tg:lhhs:20527,e73_CreationTimeSpans,1972-08-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
