ResourceID,brocade.id,card,order,source_field,Page Numbers,Format Unit Type,Format Number Type,Sheet Numbers,Format Unit Qualifier
0b535ed4-b1e0-5486-bbeb-b575f856fbbd,tg:lhhs:7575,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
0b535ed4-b1e0-5486-bbeb-b575f856fbbd,tg:lhhs:7575,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
10084cee-812b-50bb-96c2-b1013da14db8,tg:lhhs:5548,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,59,
78b172e4-8cdd-5ccc-a2b5-9ad654616964,tg:lhhs:1858,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
78b172e4-8cdd-5ccc-a2b5-9ad654616964,tg:lhhs:1858,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
06a74418-1918-52a9-8f82-41ce6a623045,tg:lhhs:18669,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,80,ca
06a74418-1918-52a9-8f82-41ce6a623045,tg:lhhs:18669,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,83,pages,written,,
7bbc4a76-0db5-552e-950e-a2e2f690d015,tg:lhhs:2777,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
cfcb8d75-ce46-55ce-8805-4827ceb271db,tg:lhhs:12264,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
cfcb8d75-ce46-55ce-8805-4827ceb271db,tg:lhhs:12264,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
eea7efc3-6bc7-5e04-b004-fb1ec5bce718,tg:lhhs:10259,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
eea7efc3-6bc7-5e04-b004-fb1ec5bce718,tg:lhhs:10259,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
b24e1a70-2268-5960-b31d-afd2fa94b5ce,tg:lhhs:20745,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,105,
b24e1a70-2268-5960-b31d-afd2fa94b5ce,tg:lhhs:20745,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,210,pages,written,,
d7aef389-9ecf-5671-85b7-7bd04b26263c,tg:lhhs:7125,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
db61be4a-7efc-51b4-ac3c-7838ae7e9e1b,tg:lhhs:5118,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
bf5c7a17-ba49-57e9-aeea-31039a6dd6f6,tg:lhhs:2327,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,5,
bf5c7a17-ba49-57e9-aeea-31039a6dd6f6,tg:lhhs:2327,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,5,pages,written,,
5483abf2-cbe5-5728-9bc1-0d46cd8ae66d,tg:lhhs:18239,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,13,
5483abf2-cbe5-5728-9bc1-0d46cd8ae66d,tg:lhhs:18239,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,48,pages,written,,
33e614d0-81d8-51db-acd5-da78d63bf552,tg:lhhs:36,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
33e614d0-81d8-51db-acd5-da78d63bf552,tg:lhhs:36,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
cd28f812-b7ae-56c3-95d7-567d2565d2c2,tg:lhhs:13926,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,5,
cd28f812-b7ae-56c3-95d7-567d2565d2c2,tg:lhhs:13926,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,5,pages,written,,
a112acd4-a282-510a-a6f0-431d24f94a51,tg:lhhs:9838,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,77,ca
a112acd4-a282-510a-a6f0-431d24f94a51,tg:lhhs:9838,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,77,pages,written,,
b1c36a30-8ee7-57aa-9d16-25ec3e9c0414,tg:lhhs:12634,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
b1c36a30-8ee7-57aa-9d16-25ec3e9c0414,tg:lhhs:12634,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
69894efa-710d-55ab-852d-6e92899d8ae4,tg:lhhs:10609,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,84,
69894efa-710d-55ab-852d-6e92899d8ae4,tg:lhhs:10609,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,84,pages,written,,
fccca15a-51f7-5b8f-9950-fceed0f57c24,tg:lhhs:17965,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
fccca15a-51f7-5b8f-9950-fceed0f57c24,tg:lhhs:17965,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
27784d4e-b67c-5622-94a6-50545e1bff6f,tg:lhhs:15958,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,5,
497b4946-f5ef-5b48-8717-defe99496195,tg:lhhs:16677,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
497b4946-f5ef-5b48-8717-defe99496195,tg:lhhs:16677,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
c651aed5-b0fd-5a35-acf1-d2394e6c0a5b,tg:lhhs:9091,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,229,
c651aed5-b0fd-5a35-acf1-d2394e6c0a5b,tg:lhhs:9091,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,227,pages,written,,
6ed2e9e1-b8f0-5d93-b77f-6dd34d30e9a1,tg:lhhs:4359,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
6ed2e9e1-b8f0-5d93-b77f-6dd34d30e9a1,tg:lhhs:4359,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
b851ae6f-658b-52cc-91f6-369df386caea,tg:lhhs:19582,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,13,
b851ae6f-658b-52cc-91f6-369df386caea,tg:lhhs:19582,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,33,pages,written,,
e3f73987-d41f-5156-be3b-f685ef54b4d6,tg:lhhs:6364,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,10,
b0ae0805-0dd3-5e58-b4a3-023f862ed504,tg:lhhs:3166,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,80,
b0ae0805-0dd3-5e58-b4a3-023f862ed504,tg:lhhs:3166,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,80,pages,written,,
5d4e0e36-9f0e-5437-88e9-6382c056c54d,tg:lhhs:19078,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
5d4e0e36-9f0e-5437-88e9-6382c056c54d,tg:lhhs:19078,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
520a4c38-28da-5171-9f0f-79eec929a9f5,tg:lhhs:494,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,10,
520a4c38-28da-5171-9f0f-79eec929a9f5,tg:lhhs:494,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
00cab17f-2332-51b6-933c-fe032c9c33e7,tg:lhhs:11448,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,7,
00cab17f-2332-51b6-933c-fe032c9c33e7,tg:lhhs:11448,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
b3d33c7c-472c-560d-9a97-98b8a4c232ac,tg:lhhs:13475,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
b3d33c7c-472c-560d-9a97-98b8a4c232ac,tg:lhhs:13475,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
fedb6709-050f-5861-b7f9-9bec3e3746b4,tg:lhhs:16227,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,39,
fedb6709-050f-5861-b7f9-9bec3e3746b4,tg:lhhs:16227,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,39,pages,written,,
0f0ccfd9-0b2e-51c1-96d1-bfb4f4adf679,tg:lhhs:21154,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
0f0ccfd9-0b2e-51c1-96d1-bfb4f4adf679,tg:lhhs:21154,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
8dbb5834-c2ca-5322-9eb3-6baffe5e97fc,tg:lhhs:7826,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,140,
8dbb5834-c2ca-5322-9eb3-6baffe5e97fc,tg:lhhs:7826,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,136,pages,written,,
2dcf6720-ddb6-5f56-b87f-d6476f332877,tg:lhhs:4709,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
96d4bac6-ea91-545a-907d-6de05110c43a,tg:lhhs:6734,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
5fe9f1ab-4861-595e-aac9-d9610df891e7,tg:lhhs:3536,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,8,
5fe9f1ab-4861-595e-aac9-d9610df891e7,tg:lhhs:3536,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,8,pages,written,,
ae0220ef-c9dd-5719-9b8c-5deb6c601b55,tg:lhhs:11018,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
ae0220ef-c9dd-5719-9b8c-5deb6c601b55,tg:lhhs:11018,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
018faf53-d146-501c-858b-9608f7fe888b,tg:lhhs:13025,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,60,ca
018faf53-d146-501c-858b-9608f7fe888b,tg:lhhs:13025,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,42,pages,written,,
5eda68a0-6094-5f93-abe2-56a72b09bd43,tg:lhhs:4284,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,20,
5eda68a0-6094-5f93-abe2-56a72b09bd43,tg:lhhs:4284,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,20,pages,written,,
2dce3c95-df2a-5fa7-af76-c4e6987d43f8,tg:lhhs:3541,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,37,
2dce3c95-df2a-5fa7-af76-c4e6987d43f8,tg:lhhs:3541,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,37,pages,written,,
849d852b-74c2-5f14-9e4b-33f8ad328bd5,tg:lhhs:15885,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,83,
849d852b-74c2-5f14-9e4b-33f8ad328bd5,tg:lhhs:15885,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,83,pages,written,,
273276d0-498e-5301-94c5-f2e272faa740,tg:lhhs:13052,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,438,
273276d0-498e-5301-94c5-f2e272faa740,tg:lhhs:13052,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,438,pages,written,,
b1394909-1a10-5a20-85d7-8a9f7789f719,tg:lhhs:549,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
c1b3ddac-cb8a-55ae-89a2-a75f3ca878b4,tg:lhhs:7851,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
c1b3ddac-cb8a-55ae-89a2-a75f3ca878b4,tg:lhhs:7851,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
69851b69-52d4-55ee-ab67-d649851eefbd,tg:lhhs:1086,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
71f9d379-697c-5953-b769-cc6581c29564,tg:lhhs:6743,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
71f9d379-697c-5953-b769-cc6581c29564,tg:lhhs:6743,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
bb9774b3-0a61-5ae8-86a8-62ae75e465de,tg:lhhs:3111,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,163,pages,written,,
af9323e9-b4db-5d1e-8f5e-d3f7010ccdad,tg:lhhs:13402,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
af9323e9-b4db-5d1e-8f5e-d3f7010ccdad,tg:lhhs:13402,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
eb484035-98cb-5784-ab7c-cf7438bc1455,tg:lhhs:21089,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,4,
eb484035-98cb-5784-ab7c-cf7438bc1455,tg:lhhs:21089,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
eae7c952-b0a8-5b85-a297-4cb905b98951,tg:lhhs:119,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,200,
698bd735-3283-5c44-90b7-4d0a5244ec47,tg:lhhs:16600,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
698bd735-3283-5c44-90b7-4d0a5244ec47,tg:lhhs:16600,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
4b6e5377-6ef0-5ce7-a752-b44ab83c8498,tg:lhhs:6313,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
ad7515e2-5e9f-54a9-ad7f-b562feda1c59,tg:lhhs:2350,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
cfe5a8e7-92b9-5f0e-8422-9f053f043e98,tg:lhhs:5495,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
cfe5a8e7-92b9-5f0e-8422-9f053f043e98,tg:lhhs:5495,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
f4dffafc-c367-5577-b226-cb6dd28f8b4e,tg:lhhs:41,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
f4dffafc-c367-5577-b226-cb6dd28f8b4e,tg:lhhs:41,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
a186a95e-7c20-5278-91ed-39182f7a7eaf,tg:lhhs:13951,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
a186a95e-7c20-5278-91ed-39182f7a7eaf,tg:lhhs:13951,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
ededda92-d901-5051-aed9-38ba2010c2de,tg:lhhs:12643,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
ededda92-d901-5051-aed9-38ba2010c2de,tg:lhhs:12643,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,18,pages,written,,
5c9c8e49-21f3-5070-87be-9c243394d150,tg:lhhs:17441,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,64,
5c9c8e49-21f3-5070-87be-9c243394d150,tg:lhhs:17441,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,64,pages,written,,
0518a8c3-98a5-583e-8951-52aed3c83aad,tg:lhhs:10384,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,7,
0518a8c3-98a5-583e-8951-52aed3c83aad,tg:lhhs:10384,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
e1791ee2-8252-561a-9a40-9bf3942c6e9f,tg:lhhs:20732,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,17,
e1791ee2-8252-561a-9a40-9bf3942c6e9f,tg:lhhs:20732,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,17,pages,written,,
a6859b14-7dba-5ebb-b925-607d51c9358b,tg:lhhs:1985,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
a6859b14-7dba-5ebb-b925-607d51c9358b,tg:lhhs:1985,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
a3005155-bb0b-5662-b643-9f8c3ae1fbe1,tg:lhhs:7152,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
a3005155-bb0b-5662-b643-9f8c3ae1fbe1,tg:lhhs:7152,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
14718cba-d283-56e0-87c5-1c7b0030dd7e,tg:lhhs:3812,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
70ae7a19-6d1d-5ad3-9550-555694fe24b5,tg:lhhs:2700,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,53,
70ae7a19-6d1d-5ad3-9550-555694fe24b5,tg:lhhs:2700,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,101,pages,written,,
18498503-857c-5813-b8a3-0d261dc71d9f,tg:lhhs:12213,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
18498503-857c-5813-b8a3-0d261dc71d9f,tg:lhhs:12213,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
675500a0-86d3-5556-882b-28d34176afa8,tg:lhhs:20698,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,30,ca
675500a0-86d3-5556-882b-28d34176afa8,tg:lhhs:20698,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,30,pages,written,,
677e53b9-d64f-5cec-830c-843822262ec6,tg:lhhs:20362,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
677e53b9-d64f-5cec-830c-843822262ec6,tg:lhhs:20362,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
278dc9b1-1d04-5c79-a21a-10d416f30a37,tg:lhhs:7502,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
278dc9b1-1d04-5c79-a21a-10d416f30a37,tg:lhhs:7502,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
133509a2-324d-5a40-97a9-ec435b7ff90a,tg:lhhs:15539,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
133509a2-324d-5a40-97a9-ec435b7ff90a,tg:lhhs:15539,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
c8a08bfb-f465-592b-a7f4-9c93bb87de46,tg:lhhs:20677,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
c8a08bfb-f465-592b-a7f4-9c93bb87de46,tg:lhhs:20677,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
80bcebda-3c84-55ae-afc5-cca7ed0ce419,tg:lhhs:7017,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
80bcebda-3c84-55ae-afc5-cca7ed0ce419,tg:lhhs:7017,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
ed4893e6-cb85-5360-91a8-fbee0fcfa9cb,tg:lhhs:2215,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,7,
ed4893e6-cb85-5360-91a8-fbee0fcfa9cb,tg:lhhs:2215,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
fab75461-e85c-53fe-a0d7-cea9947c2448,tg:lhhs:13814,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
fab75461-e85c-53fe-a0d7-cea9947c2448,tg:lhhs:13814,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
6237865d-efa2-512c-9cf3-8dfbe5f2fed5,tg:lhhs:11829,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,430,
6237865d-efa2-512c-9cf3-8dfbe5f2fed5,tg:lhhs:11829,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,430,pages,written,,
2ef6741b-7736-5c00-a593-22a5d87bbd4a,tg:lhhs:8618,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
2ef6741b-7736-5c00-a593-22a5d87bbd4a,tg:lhhs:8618,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
d459267a-9c27-5e09-9faf-0ff441d408a4,tg:lhhs:12706,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,17,
d459267a-9c27-5e09-9faf-0ff441d408a4,tg:lhhs:12706,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,17,pages,written,,
10bc4ca3-a0c0-5ead-92f6-5ba9b222981d,tg:lhhs:20227,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,38,
10bc4ca3-a0c0-5ead-92f6-5ba9b222981d,tg:lhhs:20227,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,38,pages,written,,
ec294868-293e-5a18-a43c-6620615e4597,tg:lhhs:11983,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
ec294868-293e-5a18-a43c-6620615e4597,tg:lhhs:11983,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
c8873b01-5807-5a8e-a11d-466bdae23ef6,tg:lhhs:10691,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,58,
c8873b01-5807-5a8e-a11d-466bdae23ef6,tg:lhhs:10691,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,58,pages,written,,
f92f6e99-0eae-59f4-957f-1649a75c90a9,tg:lhhs:15169,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
72fb34a3-f50c-5456-b104-9e55e8a3ec89,tg:lhhs:17154,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
72fb34a3-f50c-5456-b104-9e55e8a3ec89,tg:lhhs:17154,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
e852f7ab-6bb6-554f-a9f5-c3c9b3fb415a,tg:lhhs:7447,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,33,
e852f7ab-6bb6-554f-a9f5-c3c9b3fb415a,tg:lhhs:7447,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,66,pages,written,,
13505d85-52a6-5853-b586-82bea349cf92,tg:lhhs:3957,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
13505d85-52a6-5853-b586-82bea349cf92,tg:lhhs:3957,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
607cec4e-b63a-52e5-a135-914e44bee406,tg:lhhs:19849,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,46,
607cec4e-b63a-52e5-a135-914e44bee406,tg:lhhs:19849,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,46,pages,written,,
fc1cb2cb-5749-59eb-aba0-9a44308edde3,tg:lhhs:5180,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
cde8a8ac-20a8-51c5-8d3d-c67abe036078,tg:lhhs:12356,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,42,
cde8a8ac-20a8-51c5-8d3d-c67abe036078,tg:lhhs:12356,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,50,pages,written,,
6f8fcca7-56f0-5414-a928-14eb05ccf127,tg:lhhs:8248,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
6f8fcca7-56f0-5414-a928-14eb05ccf127,tg:lhhs:8248,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
99ff3d4b-0f20-52c1-8c17-c633e185477e,tg:lhhs:16315,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,114,
99ff3d4b-0f20-52c1-8c17-c633e185477e,tg:lhhs:16315,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,114,pages,written,,
5183afa5-25f3-539c-89cf-c7abb41fd83e,tg:lhhs:14328,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,142,
5183afa5-25f3-539c-89cf-c7abb41fd83e,tg:lhhs:14328,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,142,pages,written,,
90e32034-886a-59e7-8154-cbd1d8ecf2de,tg:lhhs:21066,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,46,
90e32034-886a-59e7-8154-cbd1d8ecf2de,tg:lhhs:21066,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,46,pages,written,,
25b9937d-72af-530d-b25b-84e2b3f36af7,tg:lhhs:5929,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
17bf2f6a-cd34-5996-a0b0-a6e0a4e37a47,tg:lhhs:7914,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,252,
17bf2f6a-cd34-5996-a0b0-a6e0a4e37a47,tg:lhhs:7914,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,250,pages,written,,
1bb26743-5ac2-5d28-8b5a-68b9802bc153,tg:lhhs:6606,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,268,
1bb26743-5ac2-5d28-8b5a-68b9802bc153,tg:lhhs:6606,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,268,pages,written,,
a6da79a3-a855-57c5-a76d-1ddd5e97bc59,tg:lhhs:3404,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,19,pages,written,,
25eb691d-053b-5d7c-8884-cd8037674d5a,tg:lhhs:1439,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,8,
25eb691d-053b-5d7c-8884-cd8037674d5a,tg:lhhs:1439,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,22,pages,written,,
bcf57f83-354a-5a69-a18f-e3189c98db33,tg:lhhs:13117,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,186,
bcf57f83-354a-5a69-a18f-e3189c98db33,tg:lhhs:13117,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,150,pages,written,,
363ff7f1-0fd8-5a83-8f8a-5240aa9dcf0f,tg:lhhs:9009,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
363ff7f1-0fd8-5a83-8f8a-5240aa9dcf0f,tg:lhhs:9009,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
