ResourceID,brocade.id,card,order,source_code,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier
61503651-00da-52d5-bb8f-e09b970df1ce,tg:lhhs:4068,e73_ConnectedSubjects,2,ow,cbc296c1-289f-5892-9649-60a4815f1fc0,au::9379,subjects (content of works),"dlod={""name"":""Instituut voor Journalisten"",""ark"":""ark:/83110/x0/cbc296c1-289f-5892-9649-60a4815f1fc0"",""uri"":""/agents/corporate_entities/16524"",""id"":""au::9379"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cbc296c1-289f-5892-9649-60a4815f1fc0
667913ee-642d-585e-bcaf-0ac305f210e2,tg:lhhs:13261,e73_ConnectedSubjects,2,ow,33d95c0f-b589-5043-931c-a6a46ce740b3,au::55659,subjects (content of works),"dlod={""name"":""Marcelle Cahn"",""ark"":""ark:/83110/x0/33d95c0f-b589-5043-931c-a6a46ce740b3"",""uri"":""/agents/people/47687"",""id"":""au::55659"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/33d95c0f-b589-5043-931c-a6a46ce740b3
8c4e643d-7a86-55e1-b19e-924ff575a999,tg:lhhs:14227,e73_ConnectedSubjects,2,ow,2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662,au::21136,subjects (content of works),"dlod={""name"":""Andreas de Weerdt"",""ark"":""ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662"",""uri"":""/agents/people/92008"",""id"":""au::21136"",""nameWithContext"":[""De Wederstaander"",""Jan Baskul""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662
c5ea4cc5-672e-520c-9231-6d20ac89f126,tg:lhhs:8387,e73_ConnectedSubjects,2,ow,6cd9f150-6781-5241-a222-cf2c89375756,au::14607,subjects (content of works),"dlod={""name"":""Het Pennoen"",""ark"":""ark:/83110/x0/6cd9f150-6781-5241-a222-cf2c89375756"",""uri"":""/agents/corporate_entities/17864"",""id"":""au::14607"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6cd9f150-6781-5241-a222-cf2c89375756
c5ea4cc5-672e-520c-9231-6d20ac89f126,tg:lhhs:8387,e73_ConnectedSubjects,3,ow,cfb965f9-b6fa-59d4-bd0e-865b20ace1c5,au::54637,subjects (content of works),"dlod={""name"":""Vlaamsche Studentenbond"",""ark"":""ark:/83110/x0/cfb965f9-b6fa-59d4-bd0e-865b20ace1c5"",""uri"":""/agents/corporate_entities/25666"",""id"":""au::54637"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cfb965f9-b6fa-59d4-bd0e-865b20ace1c5
40efe203-8012-5f86-af2c-8033ba81f5aa,tg:lhhs:20660,e73_ConnectedSubjects,2,ow,be251812-66e7-5b10-af72-125afac2b47f,au::6523,subjects (content of works),"dlod={""name"":""Pieter Nicolaas van Eyck"",""ark"":""ark:/83110/x0/be251812-66e7-5b10-af72-125afac2b47f"",""uri"":""/agents/people/62872"",""id"":""au::6523"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be251812-66e7-5b10-af72-125afac2b47f
f0c6dd11-4529-520d-a6b9-832c63278e76,tg:lhhs:7885,e73_ConnectedSubjects,2,ow,26843548-c18c-52e2-b138-1966c3834b31,au::1714,subjects (content of works),"dlod={""name"":""Gaston Bertrand"",""ark"":""ark:/83110/x0/26843548-c18c-52e2-b138-1966c3834b31"",""uri"":""/agents/people/88961"",""id"":""au::1714"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/26843548-c18c-52e2-b138-1966c3834b31
f1114aa9-2072-5e29-bbf8-0e049a88c4f7,tg:lhhs:1450,e73_ConnectedSubjects,2,ow,ba8d76b6-5af2-5f58-aaf9-44463120fd18,au::7468,subjects (content of works),"dlod={""name"":""Henri Ghéon"",""ark"":""ark:/83110/x0/ba8d76b6-5af2-5f58-aaf9-44463120fd18"",""uri"":""/agents/people/63022"",""id"":""au::7468"",""nameWithContext"":[""Henri Vanghéon""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ba8d76b6-5af2-5f58-aaf9-44463120fd18
9778004c-f7d1-5b51-ae1a-cbf2a3987b3a,tg:lhhs:11411,e73_ConnectedSubjects,2,ow,bc1f42be-cc3f-5061-8c91-6e0360d8c3f8,au::17472,subjects (content of works),"dlod={""name"":""De Standaard"",""ark"":""ark:/83110/x0/bc1f42be-cc3f-5061-8c91-6e0360d8c3f8"",""uri"":""/agents/corporate_entities/15898"",""id"":""au::17472"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bc1f42be-cc3f-5061-8c91-6e0360d8c3f8
9778004c-f7d1-5b51-ae1a-cbf2a3987b3a,tg:lhhs:11411,e73_ConnectedSubjects,3,ow,a80164ae-fff9-58d8-a7f4-c25242240067,au::3985,subjects (content of works),"dlod={""name"":""Louis de Clerck"",""ark"":""ark:/83110/x0/a80164ae-fff9-58d8-a7f4-c25242240067"",""uri"":""/agents/people/54760"",""id"":""au::3985"",""nameWithContext"":[""Lou de Clerck""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a80164ae-fff9-58d8-a7f4-c25242240067
ccf3c6bb-6b20-5ecc-98ea-c9e6025b0cf4,tg:lhhs:13271,e73_ConnectedSubjects,2,ow,f7e2634a-948a-5032-bd81-5fd1450f7bef,au::56107,subjects (content of works),"dlod={""name"":""Mikhail Fiodorovich Larionov"",""ark"":""ark:/83110/x0/f7e2634a-948a-5032-bd81-5fd1450f7bef"",""uri"":""/agents/people/67746"",""id"":""au::56107"",""nameWithContext"":[""Michel Larionov""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f7e2634a-948a-5032-bd81-5fd1450f7bef
44778ff3-e429-5280-aee0-576e5d9d9f73,tg:lhhs:11569,e73_ConnectedSubjects,2,ow,e5d3cedf-6cad-5482-9d81-3628421eb959,au::47378,subjects (content of works),"dlod={""name"":""Audrey de Vlieger"",""ark"":""ark:/83110/x0/e5d3cedf-6cad-5482-9d81-3628421eb959"",""uri"":""/agents/people/77277"",""id"":""au::47378"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e5d3cedf-6cad-5482-9d81-3628421eb959
5fc21c90-ad65-5014-8162-d3ef53af1176,tg:lhhs:13309,e73_ConnectedSubjects,2,ow,b5c10744-ce8a-57b5-ac2a-4cbc4aff884c,au::55871,subjects (content of works),"dlod={""name"":""Aurélie Nemours"",""ark"":""ark:/83110/x0/b5c10744-ce8a-57b5-ac2a-4cbc4aff884c"",""uri"":""/agents/people/60052"",""id"":""au::55871"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b5c10744-ce8a-57b5-ac2a-4cbc4aff884c
4984c95b-6b1c-5a1c-bb42-b9093af497d1,tg:lhhs:13434,e73_ConnectedSubjects,5,ow,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,subjects (content of works),"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
6bfd1ba6-ab05-5d21-94f9-daf93d5aefcb,tg:lhhs:19878,e73_ConnectedSubjects,3,ow,bd35939f-93e9-560e-8130-41cfdacf0305,au::11754,subjects (content of works),"dlod={""name"":""Minus van Looi"",""ark"":""ark:/83110/x0/bd35939f-93e9-560e-8130-41cfdacf0305"",""uri"":""/agents/people/53541"",""id"":""au::11754"",""nameWithContext"":[""Benjamin van der Voort""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bd35939f-93e9-560e-8130-41cfdacf0305
df516673-13c8-521f-8838-6a50ea2fa840,tg:lhhs:17660,e73_ConnectedSubjects,3,ow,d5282c70-f348-55e7-8692-6074bc86a69e,au::16900,subjects (content of works),"dlod={""name"":""William Shakespeare"",""ark"":""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""uri"":""/agents/people/83716"",""id"":""au::16900"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e
df516673-13c8-521f-8838-6a50ea2fa840,tg:lhhs:17660,e73_ConnectedSubjects,4,ow,6522eea5-c419-5a12-891c-8535c2ce5041,au::9099,subjects (content of works),"dlod={""name"":""Adriaan van der Horst"",""ark"":""ark:/83110/x0/6522eea5-c419-5a12-891c-8535c2ce5041"",""uri"":""/agents/people/78501"",""id"":""au::9099"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6522eea5-c419-5a12-891c-8535c2ce5041
df516673-13c8-521f-8838-6a50ea2fa840,tg:lhhs:17660,e73_ConnectedSubjects,5,ow,56a0609f-2cd0-58be-81a0-0e26ee842bb7,au::7781,subjects (content of works),"dlod={""name"":""Eduard Gorlé"",""ark"":""ark:/83110/x0/56a0609f-2cd0-58be-81a0-0e26ee842bb7"",""uri"":""/agents/people/50149"",""id"":""au::7781"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56a0609f-2cd0-58be-81a0-0e26ee842bb7
df516673-13c8-521f-8838-6a50ea2fa840,tg:lhhs:17660,e73_ConnectedSubjects,6,ow,636176fe-268d-5c45-90bb-5be3cd5ee1f1,au::15737,subjects (content of works),"dlod={""name"":""Karel van Rijn"",""ark"":""ark:/83110/x0/636176fe-268d-5c45-90bb-5be3cd5ee1f1"",""uri"":""/agents/people/81464"",""id"":""au::15737"",""nameWithContext"":[""John Taylor""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/636176fe-268d-5c45-90bb-5be3cd5ee1f1
710ab98c-9cae-5310-b9b9-ec462b1ad143,tg:lhhs:7621,e73_ConnectedSubjects,10,ow,8407d1c1-818d-5e9a-ae99-afc6fb7fd635,au::19081,subjects (content of works),"dlod={""name"":""M. Vasalis"",""ark"":""ark:/83110/x0/8407d1c1-818d-5e9a-ae99-afc6fb7fd635"",""uri"":""/agents/people/84811"",""id"":""au::19081"",""nameWithContext"":[""Margaretha Drooglever Fortuyn-Leenmans""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8407d1c1-818d-5e9a-ae99-afc6fb7fd635
710ab98c-9cae-5310-b9b9-ec462b1ad143,tg:lhhs:7621,e73_ConnectedSubjects,11,ow,fee666bb-aa19-54ac-a3d8-05345facd452,au::2400,subjects (content of works),"dlod={""name"":""Ferdinand Bordewijk"",""ark"":""ark:/83110/x0/fee666bb-aa19-54ac-a3d8-05345facd452"",""uri"":""/agents/people/73773"",""id"":""au::2400"",""nameWithContext"":[""Emile Mandeau"",""Ton Ven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fee666bb-aa19-54ac-a3d8-05345facd452
710ab98c-9cae-5310-b9b9-ec462b1ad143,tg:lhhs:7621,e73_ConnectedSubjects,7,ow,20534545-fb86-5d44-9854-f209a335814c,au::10553,subjects (content of works),"dlod={""name"":""Anthonie Koolhaas"",""ark"":""ark:/83110/x0/20534545-fb86-5d44-9854-f209a335814c"",""uri"":""/agents/people/93548"",""id"":""au::10553"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/20534545-fb86-5d44-9854-f209a335814c
710ab98c-9cae-5310-b9b9-ec462b1ad143,tg:lhhs:7621,e73_ConnectedSubjects,8,ow,f1d32788-3efd-5fc7-8bc4-a42181cf8049,au::16064,subjects (content of works),"dlod={""name"":""Maria Rosseels"",""ark"":""ark:/83110/x0/f1d32788-3efd-5fc7-8bc4-a42181cf8049"",""uri"":""/agents/people/68454"",""id"":""au::16064"",""nameWithContext"":[""Elisabeth van Dijck"",""Emma M. Vervliet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f1d32788-3efd-5fc7-8bc4-a42181cf8049
710ab98c-9cae-5310-b9b9-ec462b1ad143,tg:lhhs:7621,e73_ConnectedSubjects,9,ow,6a58c365-a222-5438-83cf-cb4fdb1486b9,au::16500,subjects (content of works),"dlod={""name"":""Arthur van Schendel"",""ark"":""ark:/83110/x0/6a58c365-a222-5438-83cf-cb4fdb1486b9"",""uri"":""/agents/people/81760"",""id"":""au::16500"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6a58c365-a222-5438-83cf-cb4fdb1486b9
4179627f-328b-51b5-b89c-93617917c89d,tg:lhhs:19099,e73_ConnectedSubjects,2,ow,9f9ad815-9323-5752-9705-37c2d793dd73,au::4481,subjects (content of works),"dlod={""name"":""Arthur Henry Cornette"",""ark"":""ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73"",""uri"":""/agents/people/83714"",""id"":""au::4481"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73
4d5beeef-2cfd-5eca-88fa-69dc7a04ad23,tg:lhhs:2007,e73_ConnectedSubjects,2,ow,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,au::930,subjects (content of works),"dlod={""name"":""Lode Baekelmans"",""ark"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""uri"":""/agents/people/51395"",""id"":""au::930"",""nameWithContext"":[""Hendrik Rossauw"",""Sander Stroobandt"",""Willem Verboven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b
aeaae09d-a493-5289-bc0e-75f754d276d1,tg:lhhs:17708,e73_ConnectedSubjects,2,ow,bf56d5e1-3f10-5f6a-a8fd-b3afa175c0c8,au::19850,subjects (content of works),"dlod={""name"":""Edmond Verstraeten"",""ark"":""ark:/83110/x0/bf56d5e1-3f10-5f6a-a8fd-b3afa175c0c8"",""uri"":""/agents/people/75603"",""id"":""au::19850"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bf56d5e1-3f10-5f6a-a8fd-b3afa175c0c8
aeaae09d-a493-5289-bc0e-75f754d276d1,tg:lhhs:17708,e73_ConnectedSubjects,3,ow,5c401a9c-07dd-5b8e-b13a-b90e44052108,au::10465,subjects (content of works),"dlod={""name"":""Koninklijk Kunstverbond Antwerpen"",""ark"":""ark:/83110/x0/5c401a9c-07dd-5b8e-b13a-b90e44052108"",""uri"":""/agents/corporate_entities/19595"",""id"":""au::10465"",""nameWithContext"":[""Cercle Royal Artistique, Littéraire et Scientifique d'Anvers"",""Verbond van Kunsten, Letteren en Wetenschappen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5c401a9c-07dd-5b8e-b13a-b90e44052108
56c2d5bf-1242-5bbd-a9da-ff432099194e,tg:lhhs:17670,e73_ConnectedSubjects,2,ow,5edb1825-2097-53a6-806c-9a32ec4b6f58,au::2710,subjects (content of works),"dlod={""name"":""Henri de Braekeleer"",""ark"":""ark:/83110/x0/5edb1825-2097-53a6-806c-9a32ec4b6f58"",""uri"":""/agents/people/86363"",""id"":""au::2710"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5edb1825-2097-53a6-806c-9a32ec4b6f58
edd5f137-b94b-50f9-b113-6c1c6fc7df4c,tg:lhhs:7954,e73_ConnectedSubjects,2,ow,8e008781-a35b-5a77-b6a4-ff531e9c71f2,au::21109,subjects (content of works),"dlod={""name"":""Marcel Wauters"",""ark"":""ark:/83110/x0/8e008781-a35b-5a77-b6a4-ff531e9c71f2"",""uri"":""/agents/people/90326"",""id"":""au::21109"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8e008781-a35b-5a77-b6a4-ff531e9c71f2
8fb96db0-53ae-5362-ba70-71d6df526056,tg:lhhs:18217,e73_ConnectedSubjects,2,ow,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141,subjects (content of works),,
8fb96db0-53ae-5362-ba70-71d6df526056,tg:lhhs:18217,e73_ConnectedSubjects,3,ow,2a63f3f2-ca2a-5958-b3b0-ee480a61ae1e,au::9845,subjects (content of works),"dlod={""name"":""Jacob Jordaens"",""ark"":""ark:/83110/x0/2a63f3f2-ca2a-5958-b3b0-ee480a61ae1e"",""uri"":""/agents/people/67275"",""id"":""au::9845"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2a63f3f2-ca2a-5958-b3b0-ee480a61ae1e
4b9697f4-aa44-522d-85b2-c071886c64b4,tg:lhhs:9624,e73_ConnectedSubjects,2,ow,631dc586-1411-587d-95e5-3624007a5350,au::18412,subjects (content of works),"dlod={""name"":""Tijl Uilenspiegel"",""ark"":""ark:/83110/x0/631dc586-1411-587d-95e5-3624007a5350"",""uri"":""/agents/corporate_entities/26138"",""id"":""au::18412"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/631dc586-1411-587d-95e5-3624007a5350
cb7707cd-ce8f-58b6-95f6-a3750dda8385,tg:lhhs:17905,e73_ConnectedSubjects,2,ow,9c53aa39-8ef9-5c43-a270-c114a8205394,au::2326,subjects (content of works),"dlod={""name"":""Lodewijk de Boninge"",""ark"":""ark:/83110/x0/9c53aa39-8ef9-5c43-a270-c114a8205394"",""uri"":""/agents/people/59233"",""id"":""au::2326"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9c53aa39-8ef9-5c43-a270-c114a8205394
cb7707cd-ce8f-58b6-95f6-a3750dda8385,tg:lhhs:17905,e73_ConnectedSubjects,3,ow,08781501-b867-5195-9729-8a9235713b69,au::11633,subjects (content of works),"dlod={""name"":""Frans van der Linden"",""ark"":""ark:/83110/x0/08781501-b867-5195-9729-8a9235713b69"",""uri"":""/agents/people/94276"",""id"":""au::11633"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/08781501-b867-5195-9729-8a9235713b69
8c5af382-8436-5eed-853a-53392b2b51d4,tg:lhhs:12187,e73_ConnectedSubjects,2,ow,fae1e204-5cba-57a0-9e6c-4d54f3a8075d,au::10539,subjects (content of works),"dlod={""name"":""Koninklijke Vlaamse Academie voor Taal- en Letterkunde"",""ark"":""ark:/83110/x0/fae1e204-5cba-57a0-9e6c-4d54f3a8075d"",""uri"":""/agents/corporate_entities/24663"",""id"":""au::10539"",""nameWithContext"":[""Koninklijke Academie voor Nederlandse Taal- en Letterkunde"",""KANTL"",""Koninklijke Academie voor Nederlandse taal en Letteren""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fae1e204-5cba-57a0-9e6c-4d54f3a8075d
a874c6bf-0025-52cb-94ba-559b90b63919,tg:lhhs:7698,e73_ConnectedSubjects,2,ow,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,subjects (content of works),"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
fa6c2216-5dda-5e64-b1f6-cd42799d049f,tg:lhhs:18442,e73_ConnectedSubjects,2,ow,3425ab19-bef3-5a85-bf4d-9e3418580cf3,au::20167,subjects (content of works),"dlod={""name"":""Het Vlaamse Volkstoneel"",""ark"":""ark:/83110/x0/3425ab19-bef3-5a85-bf4d-9e3418580cf3"",""uri"":""/agents/corporate_entities/25232"",""id"":""au::20167"",""nameWithContext"":[""Het Vlaamsch Volkstooneel"",""Het Vlaamsche Volkstooneel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3425ab19-bef3-5a85-bf4d-9e3418580cf3
1373d3f4-1669-531a-8a08-21fe21915597,tg:lhhs:12197,e73_ConnectedSubjects,2,ow,a4f521aa-26c3-548c-af7f-16d0721f0a3b,au::23462,subjects (content of works),"dlod={""name"":""Benelux"",""ark"":""ark:/83110/x0/a4f521aa-26c3-548c-af7f-16d0721f0a3b"",""uri"":""/agents/corporate_entities/16257"",""id"":""au::23462"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a4f521aa-26c3-548c-af7f-16d0721f0a3b
e3b8b58b-0dc1-5d69-accb-09004ebfa319,tg:lhhs:7688,e73_ConnectedSubjects,2,ow,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,subjects (content of works),"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
7d33bc10-4bd9-5a38-bcff-7bbc34971705,tg:lhhs:12976,e73_ConnectedSubjects,2,ow,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141,subjects (content of works),,
f4d0c0af-7ea9-55e5-9daa-301b813e6ffe,tg:lhhs:8775,e73_ConnectedSubjects,2,ow,1e3f060e-4a59-5023-9abd-e7e15d9e427f,au::18046,subjects (content of works),"dlod={""name"":""Rabindranath Tagore"",""ark"":""ark:/83110/x0/1e3f060e-4a59-5023-9abd-e7e15d9e427f"",""uri"":""/agents/people/55477"",""id"":""au::18046"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1e3f060e-4a59-5023-9abd-e7e15d9e427f
d41f7741-843f-5145-8a12-55e345a048fc,tg:lhhs:7496,e73_ConnectedSubjects,2,ow,f05e70c1-5b8e-59ea-9eb1-4c74fa7aa05c,au::16858,subjects (content of works),"dlod={""name"":""Herman Servotte"",""ark"":""ark:/83110/x0/f05e70c1-5b8e-59ea-9eb1-4c74fa7aa05c"",""uri"":""/agents/people/84803"",""id"":""au::16858"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f05e70c1-5b8e-59ea-9eb1-4c74fa7aa05c
4993cbce-beab-5840-8c95-6cc0d0f33056,tg:lhhs:4820,e73_ConnectedSubjects,2,ow,254bf431-3523-56cb-9592-3cd4fab797c8,au::5915,subjects (content of works),"dlod={""name"":""Emmanuel van Driessche"",""ark"":""ark:/83110/x0/254bf431-3523-56cb-9592-3cd4fab797c8"",""uri"":""/agents/people/79382"",""id"":""au::5915"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/254bf431-3523-56cb-9592-3cd4fab797c8
4f746edc-ccea-5f68-ba48-b81d4b1c47d9,tg:lhhs:3087,e73_ConnectedSubjects,2,ow,1b58e57e-260e-5977-bd09-d006bcab0dac,au::21554,subjects (content of works),"dlod={""name"":""Karel de Winter"",""ark"":""ark:/83110/x0/1b58e57e-260e-5977-bd09-d006bcab0dac"",""uri"":""/agents/people/70939"",""id"":""au::21554"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1b58e57e-260e-5977-bd09-d006bcab0dac
806ab530-717b-519c-b2e9-fb8ce0f459b2,tg:lhhs:2411,e73_ConnectedSubjects,2,ow,c561ef11-90b2-589c-817c-5d8806e95375,au::1591,subjects (content of works),"dlod={""name"":""Jacques Bergeyck"",""ark"":""ark:/83110/x0/c561ef11-90b2-589c-817c-5d8806e95375"",""uri"":""/agents/people/51010"",""id"":""au::1591"",""nameWithContext"":[""Jaak Theuws""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c561ef11-90b2-589c-817c-5d8806e95375
2b77cc9f-8d6e-5362-a34d-f2abd773e442,tg:lhhs:18964,e73_ConnectedSubjects,2,ow,20ed4a5e-19c2-5def-a81f-e058802e8e09,au::58,subjects (content of works),"dlod={""name"":""Académie Royale des Sciences, des Lettres et des Beaux-Arts de Belgique"",""ark"":""ark:/83110/x0/20ed4a5e-19c2-5def-a81f-e058802e8e09"",""uri"":""/agents/corporate_entities/26108"",""id"":""au::58"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/20ed4a5e-19c2-5def-a81f-e058802e8e09
ff375843-4ea2-5e31-bd25-8cb2960323ff,tg:lhhs:21129,e73_ConnectedSubjects,2,ow,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,subjects (content of works),"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
8f61fad7-557c-5c76-b949-025032c5701e,tg:lhhs:12205,e73_ConnectedSubjects,2,ow,72d84727-6cac-58a9-b1bc-1f4935090b0a,au::15920,subjects (content of works),"dlod={""name"":""Romain Rolland"",""ark"":""ark:/83110/x0/72d84727-6cac-58a9-b1bc-1f4935090b0a"",""uri"":""/agents/people/50123"",""id"":""au::15920"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/72d84727-6cac-58a9-b1bc-1f4935090b0a
37d57fd8-021b-54e1-95ae-d3f939294e24,tg:lhhs:7472,e73_ConnectedSubjects,3,ow,161fb97c-41b8-5929-94c8-d522c3747d1c,au::13268,subjects (content of works),"dlod={""name"":""Multatuli"",""ark"":""ark:/83110/x0/161fb97c-41b8-5929-94c8-d522c3747d1c"",""uri"":""/agents/people/59019"",""id"":""au::13268"",""nameWithContext"":[""Eduard Douwes Dekker""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/161fb97c-41b8-5929-94c8-d522c3747d1c
9c76d6e4-daeb-524a-96fd-62f52943fa71,tg:lhhs:10703,e73_ConnectedSubjects,2,ow,194e700f-690d-58d8-93ad-482462939da5,au::18583,subjects (content of works),"dlod={""name"":""Fernand V. Toussaint van Boelaere"",""ark"":""ark:/83110/x0/194e700f-690d-58d8-93ad-482462939da5"",""uri"":""/agents/people/74597"",""id"":""au::18583"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/194e700f-690d-58d8-93ad-482462939da5
