ResourceID,brocade.id,card,order,volgnummer,title,note
59914892-0e29-56f8-8acf-ba3a11468973,tg:lhdc:2644_#1,e22_OtherIdentifiers,1,R 134 / 2040,,
59914892-0e29-56f8-8acf-ba3a11468973,tg:lhdc:2644_#1,e22_OtherIdentifiers,1,,De geest van den gelen stroom,
02fa3bf4-ce80-58a6-8e5e-322fe18d7989,tg:lhdc:4270_#1,e22_OtherIdentifiers,1,R 134 / 3648,,
02fa3bf4-ce80-58a6-8e5e-322fe18d7989,tg:lhdc:4270_#1,e22_OtherIdentifiers,1,,Buurman vijlders neemt ontslag,
8dae47bd-6ed8-57c6-8be6-499c35f686ea,tg:lhdc:1456_#1,e22_OtherIdentifiers,1,R 134 / 900,,
8dae47bd-6ed8-57c6-8be6-499c35f686ea,tg:lhdc:1456_#1,e22_OtherIdentifiers,1,,Djaka,
1733f492-4971-56de-aa50-b9c2aaa267fb,tg:lhdc:186_#1,e22_OtherIdentifiers,1,,Protest tegen inbeslagneming van Gangreen I,
836d6089-39df-5074-bd27-44fb01196cf9,tg:lhdc:3236_#1,e22_OtherIdentifiers,1,R 134 / 2622,,
836d6089-39df-5074-bd27-44fb01196cf9,tg:lhdc:3236_#1,e22_OtherIdentifiers,1,,Fezanten en konijntjes,
374d87c3-495e-5c89-9ff8-a258c0847149,tg:lhdc:2654_#1,e22_OtherIdentifiers,1,R 134 / 2049,,
374d87c3-495e-5c89-9ff8-a258c0847149,tg:lhdc:2654_#1,e22_OtherIdentifiers,1,,De waterman,
109b8a2b-8194-5990-892f-fc0757ca3dec,tg:lhdc:977_#1,e22_OtherIdentifiers,1,R 704 / 36,,
109b8a2b-8194-5990-892f-fc0757ca3dec,tg:lhdc:977_#1,e22_OtherIdentifiers,1,,,"R 704 / 36(2), 21 - 40"
109b8a2b-8194-5990-892f-fc0757ca3dec,tg:lhdc:977_#1,e22_OtherIdentifiers,1,,Uit bundel gedemonteerde stukken,
2db060b5-1348-5107-8b60-aaaae658b459,tg:lhdc:4318_#1,e22_OtherIdentifiers,1,R 134 / 3695,,
2db060b5-1348-5107-8b60-aaaae658b459,tg:lhdc:4318_#1,e22_OtherIdentifiers,1,,Herrie om navhttafeltje,
a04c3aea-5fa6-5bac-8502-79458a2235da,tg:lhdc:3226_#1,e22_OtherIdentifiers,1,R 134 / 2612,,
a04c3aea-5fa6-5bac-8502-79458a2235da,tg:lhdc:3226_#1,e22_OtherIdentifiers,1,,Daar heb ik nooit over nagedacht,
1407f225-0e5c-58bf-8791-543bdd829807,tg:lhdc:4260_#1,e22_OtherIdentifiers,1,R 134 / 3638,,
1407f225-0e5c-58bf-8791-543bdd829807,tg:lhdc:4260_#1,e22_OtherIdentifiers,1,,Notabelen van kraainest,
017557a5-e742-5c18-8b36-8bda6e59a595,tg:lhdc:1446_#1,e22_OtherIdentifiers,1,R 134 / 891,,
017557a5-e742-5c18-8b36-8bda6e59a595,tg:lhdc:1446_#1,e22_OtherIdentifiers,1,,De erfenis,
a8fbded0-5daf-5a9a-8b8c-9d07f55294f2,tg:lhdc:196_#1,e22_OtherIdentifiers,1,,planche 4 wandplan met schikking van de werken uit de privé-collectie Jacob Jozef Wuyts,
379a02d0-ba3d-5c50-87a1-164b5447b0fd,tg:lhdc:2988_#1,e22_OtherIdentifiers,1,R 134 / 2377,,
379a02d0-ba3d-5c50-87a1-164b5447b0fd,tg:lhdc:2988_#1,e22_OtherIdentifiers,1,,De kleine teen van de koning,
c2b56509-b7cd-5753-815d-f8e9b9acbd38,tg:lhdc:2011_#1,e22_OtherIdentifiers,1,R 134 / 1428,,
c2b56509-b7cd-5753-815d-f8e9b9acbd38,tg:lhdc:2011_#1,e22_OtherIdentifiers,1,,Vriendschap en liefde,
ab1946ff-be2a-56c5-afa1-ff36ca46a38e,tg:lhdc:4425_#1,e22_OtherIdentifiers,1,R 134 / 3802,,
ab1946ff-be2a-56c5-afa1-ff36ca46a38e,tg:lhdc:4425_#1,e22_OtherIdentifiers,1,,Ten huize van Bertus Aafjes,
81364fb8-0bb8-5e05-96a4-da9f04fc2784,tg:lhdc:3463_#1,e22_OtherIdentifiers,1,R 134 / 2846,,
81364fb8-0bb8-5e05-96a4-da9f04fc2784,tg:lhdc:3463_#1,e22_OtherIdentifiers,1,,Maar in de nacht,
f0232bb6-0d42-5d18-8d58-c6aac3ce3850,tg:lhdc:2169_#1,e22_OtherIdentifiers,1,R 704 / 57,,
f0232bb6-0d42-5d18-8d58-c6aac3ce3850,tg:lhdc:2169_#1,e22_OtherIdentifiers,1,,,"R 704 / 57(1), 1 - 8"
f0232bb6-0d42-5d18-8d58-c6aac3ce3850,tg:lhdc:2169_#1,e22_OtherIdentifiers,1,,Financiële stukken - Bulletin Rubens,
2b424c8b-9212-58cf-9c13-a93b07e1b876,tg:lhdc:2001_#1,e22_OtherIdentifiers,1,R 134 / 1418,,
2b424c8b-9212-58cf-9c13-a93b07e1b876,tg:lhdc:2001_#1,e22_OtherIdentifiers,1,,Winnaars,
00512d6f-530d-5dd9-aeba-c13c345fe480,tg:lhdc:2998_#1,e22_OtherIdentifiers,1,R 134 / 2387,,
00512d6f-530d-5dd9-aeba-c13c345fe480,tg:lhdc:2998_#1,e22_OtherIdentifiers,1,,Kwak en fee bij sinterklaas,
44d521e8-98f1-56fc-a784-ad488c1a111c,tg:lhdc:3473_#1,e22_OtherIdentifiers,1,R 134 / 2856,,
44d521e8-98f1-56fc-a784-ad488c1a111c,tg:lhdc:3473_#1,e22_OtherIdentifiers,1,,"Horen, zien en fantazeren",
d98ad707-e82d-5fcc-8c08-f260d6a6d742,tg:lhdc:2179_#1,e22_OtherIdentifiers,1,R 134 / 1592,,
d98ad707-e82d-5fcc-8c08-f260d6a6d742,tg:lhdc:2179_#1,e22_OtherIdentifiers,1,,Krakende schoenen,
ba6b89a1-c6a8-53b7-ab1a-aea833815f86,tg:lhdc:4435_#1,e22_OtherIdentifiers,1,R 134 / 3812,,
ba6b89a1-c6a8-53b7-ab1a-aea833815f86,tg:lhdc:4435_#1,e22_OtherIdentifiers,1,,Ten huize van dr. Etienne Sabbe,
ec34cbb3-2b85-5feb-b016-fdf6fded8eb6,tg:lhdc:1213_#1,e22_OtherIdentifiers,1,R 134 / 675,,
ec34cbb3-2b85-5feb-b016-fdf6fded8eb6,tg:lhdc:1213_#1,e22_OtherIdentifiers,1,,Zeven zwarte katten,
9059ff20-2e22-5a1e-b6e5-eb0ca7234741,tg:lhdc:3579_#1,e22_OtherIdentifiers,1,R 134 / 2961,,
9059ff20-2e22-5a1e-b6e5-eb0ca7234741,tg:lhdc:3579_#1,e22_OtherIdentifiers,1,,De paasvrede,
7add4316-e1d0-5498-a2d0-f260d605d054,tg:lhdc:2073_#1,e22_OtherIdentifiers,1,R 134 / 1490,,
7add4316-e1d0-5498-a2d0-f260d605d054,tg:lhdc:2073_#1,e22_OtherIdentifiers,1,,De glimlach van juffrouw Segerius,
be0a8d50-a382-5291-a017-f6884e819fc0,tg:lhdc:1319_#1,e22_OtherIdentifiers,1,R 134 / 772,,
be0a8d50-a382-5291-a017-f6884e819fc0,tg:lhdc:1319_#1,e22_OtherIdentifiers,1,,De hoofdrol,
cb4bb43e-d44f-51b9-8f2e-1a38e4ce639e,tg:lhdc:3401_#1,e22_OtherIdentifiers,1,R 134 / 2786,,
cb4bb43e-d44f-51b9-8f2e-1a38e4ce639e,tg:lhdc:3401_#1,e22_OtherIdentifiers,1,,Robinson Crusoe (naar Daniel Defou),
d5b6333a-be13-5da9-8e75-cc6a4720746d,tg:lhdc:4447_#1,e22_OtherIdentifiers,1,R 134 / 3824,,
d5b6333a-be13-5da9-8e75-cc6a4720746d,tg:lhdc:4447_#1,e22_OtherIdentifiers,1,,Ten huize van Maurice Gilliams,
2e52770a-67ba-5432-bd38-002df5175435,tg:lhdc:1261_#1,e22_OtherIdentifiers,1,R 134 / 714,,
2e52770a-67ba-5432-bd38-002df5175435,tg:lhdc:1261_#1,e22_OtherIdentifiers,1,,Jellen en mietje,
31cfc097-7353-5429-9708-6be1ed0a0fe1,tg:lhdc:1309_#1,e22_OtherIdentifiers,1,R 134 / 762,,
31cfc097-7353-5429-9708-6be1ed0a0fe1,tg:lhdc:1309_#1,e22_OtherIdentifiers,1,,De vrede overwint,
5be5650c-0837-565b-95e6-c243e67fa09a,tg:lhdc:3569_#1,e22_OtherIdentifiers,1,R 134 / 2951,,
5be5650c-0837-565b-95e6-c243e67fa09a,tg:lhdc:3569_#1,e22_OtherIdentifiers,1,,Het scheepje van Joachim,
74b37a4a-142e-5ea0-8904-c405d575f70c,tg:lhdc:2063_#1,e22_OtherIdentifiers,1,R 134 / 1480,,
74b37a4a-142e-5ea0-8904-c405d575f70c,tg:lhdc:2063_#1,e22_OtherIdentifiers,1,,Dode bloesem,
abb51301-d72e-53c2-8927-e2ff6308fa43,tg:lhdc:4457_#1,e22_OtherIdentifiers,1,R 134 / 3834,,
abb51301-d72e-53c2-8927-e2ff6308fa43,tg:lhdc:4457_#1,e22_OtherIdentifiers,1,,Ten huize van Anton Pieck,
9e78762d-ee89-5924-8c61-2b90d8218730,tg:lhdc:1271_#1,e22_OtherIdentifiers,1,R 134 / 724,,
9e78762d-ee89-5924-8c61-2b90d8218730,tg:lhdc:1271_#1,e22_OtherIdentifiers,1,,Op den rand van de helling,
13dce3a6-9120-59c1-a942-b3fdb98e2b0c,tg:lhdc:2882_#1,e22_OtherIdentifiers,1,R 134 / 2272,,
13dce3a6-9120-59c1-a942-b3fdb98e2b0c,tg:lhdc:2882_#1,e22_OtherIdentifiers,1,,De geschiedenis van tinnen soldaatje,
d31ad5ff-b026-50bc-9557-91c47fd4ac76,tg:lhdc:3411_#1,e22_OtherIdentifiers,1,R 134 / 2796,,
d31ad5ff-b026-50bc-9557-91c47fd4ac76,tg:lhdc:3411_#1,e22_OtherIdentifiers,1,,Hoe sikje een nieuw huisje kreeg,
18d6f5b9-f733-5d63-b4d2-17be367305b3,tg:lhdc:905_#1,e22_OtherIdentifiers,1,R 134 / 419,,
18d6f5b9-f733-5d63-b4d2-17be367305b3,tg:lhdc:905_#1,e22_OtherIdentifiers,1,,Een schrijver pleegt zelfmoord,
51fe99f4-6eda-52f3-9232-a0330ff02bb5,tg:lhdc:2626_#1,e22_OtherIdentifiers,1,R 134 / 2022,,
51fe99f4-6eda-52f3-9232-a0330ff02bb5,tg:lhdc:2626_#1,e22_OtherIdentifiers,1,,Het hemd van een gelukkig man,
a7487159-8a07-547d-985a-65eb6f79f357,tg:lhdc:3254_#1,e22_OtherIdentifiers,1,R 134 / 2640,,
a7487159-8a07-547d-985a-65eb6f79f357,tg:lhdc:3254_#1,e22_OtherIdentifiers,1,,De witte bok,
bea2c517-0fd3-5e8f-8431-19baab5a6f5e,tg:lhdc:4212_#1,e22_OtherIdentifiers,1,R 134 / 3590,,
bea2c517-0fd3-5e8f-8431-19baab5a6f5e,tg:lhdc:4212_#1,e22_OtherIdentifiers,1,,De dag dat het kampioenschap van Belgie verreden werd,
afaa9557-87c0-59c6-b3b7-b8f08d9384c5,tg:lhdc:1434_#1,e22_OtherIdentifiers,1,R 134 / 880,,
afaa9557-87c0-59c6-b3b7-b8f08d9384c5,tg:lhdc:1434_#1,e22_OtherIdentifiers,1,,De muur,
2be7cb87-a0cf-5aab-9d8f-71bbaa783ccc,tg:lhdc:2636_#1,e22_OtherIdentifiers,1,R 134 / 2032,,
2be7cb87-a0cf-5aab-9d8f-71bbaa783ccc,tg:lhdc:2636_#1,e22_OtherIdentifiers,1,,"De wenschring van Hoecha, de booze koningin",
1d9b54ff-cbf0-5b31-89a5-b3e1eb53b7aa,tg:lhdc:915_#1,e22_OtherIdentifiers,1,R 134 / 428,,
1d9b54ff-cbf0-5b31-89a5-b3e1eb53b7aa,tg:lhdc:915_#1,e22_OtherIdentifiers,1,,De wonderdoktoor,
956942ff-5323-5960-a8c8-f843bbacd9fe,tg:lhdc:4202_#1,e22_OtherIdentifiers,1,R 134 / 3580,,
956942ff-5323-5960-a8c8-f843bbacd9fe,tg:lhdc:4202_#1,e22_OtherIdentifiers,1,,Een zekere Judas,
456fa82f-c30e-5612-afc6-96c4b596b30f,tg:lhdc:1424_#1,e22_OtherIdentifiers,1,R 134 / 872,,
456fa82f-c30e-5612-afc6-96c4b596b30f,tg:lhdc:1424_#1,e22_OtherIdentifiers,1,,kijk naar je broer,
afe3c94d-eca4-58ea-a50f-240c34541197,tg:lhdc:3244_#1,e22_OtherIdentifiers,1,R 134 / 2630,,
afe3c94d-eca4-58ea-a50f-240c34541197,tg:lhdc:3244_#1,e22_OtherIdentifiers,1,,Kwa Heri,
2fe30e38-d295-504d-a09f-09eb6d30dc94,tg:lhdc:2540_#1,e22_OtherIdentifiers,1,R 134 / 1937,,
2fe30e38-d295-504d-a09f-09eb6d30dc94,tg:lhdc:2540_#1,e22_OtherIdentifiers,1,,Het hotel van de angst,
0903b20d-6c2f-5d99-bdbc-2db824f25266,tg:lhdc:282_#1,e22_OtherIdentifiers,1,D 9653 / 39,,
0903b20d-6c2f-5d99-bdbc-2db824f25266,tg:lhdc:282_#1,e22_OtherIdentifiers,1,,Koninklyke Maetschappy van Tooneel- en Letterkunde - Yver en Broedermin - Tooneelletter- en Toonzetkundige Pryskamp - Programma,
e9f6074c-3121-5ec1-9448-f00b3df67f5f,tg:lhdc:4174_#1,e22_OtherIdentifiers,1,R 134 / 3552,,
e9f6074c-3121-5ec1-9448-f00b3df67f5f,tg:lhdc:4174_#1,e22_OtherIdentifiers,1,,het snoer der vreugden,
9733fc58-bcb7-5da5-92a0-185b131bb181,tg:lhdc:2438_#1,e22_OtherIdentifiers,1,R 134 / 1835,,
9733fc58-bcb7-5da5-92a0-185b131bb181,tg:lhdc:2438_#1,e22_OtherIdentifiers,1,,Partituur in decibels,
b74f8c4c-a627-5c23-a63a-0d39d7215cd4,tg:lhdc:3132_#1,e22_OtherIdentifiers,1,R 134 / 2521,,
b74f8c4c-a627-5c23-a63a-0d39d7215cd4,tg:lhdc:3132_#1,e22_OtherIdentifiers,1,,"Nuttige en schadelijke dieren in onze streken ""De Dwergmuis""",
d07195ec-cf3f-5b36-8f5e-6ca85e13a3c5,tg:lhdc:2550_#1,e22_OtherIdentifiers,1,R 134 / 1947,,
d07195ec-cf3f-5b36-8f5e-6ca85e13a3c5,tg:lhdc:2550_#1,e22_OtherIdentifiers,1,,Dialoog voor drie dames,
f3a9f6bb-0389-515c-bb9f-76eff741f9bc,tg:lhdc:2428_#1,e22_OtherIdentifiers,1,R 134 / 1825,,
f3a9f6bb-0389-515c-bb9f-76eff741f9bc,tg:lhdc:2428_#1,e22_OtherIdentifiers,1,,De zaak 69-3421,
964b9b56-fc1f-5ae8-be2b-239df3ff30fd,tg:lhdc:3122_#1,e22_OtherIdentifiers,1,R 134 / 2511,,
964b9b56-fc1f-5ae8-be2b-239df3ff30fd,tg:lhdc:3122_#1,e22_OtherIdentifiers,1,,"Beelden vertellen ""Willem Tell""",
f83cf9ba-f689-57dc-a634-0bd0999931c4,tg:lhdc:292_#1,e22_OtherIdentifiers,1,D 9653 / 39,,
f83cf9ba-f689-57dc-a634-0bd0999931c4,tg:lhdc:292_#1,e22_OtherIdentifiers,1,,De Maetschappy Broedermin en Taelyver te Gent - tooneel- en Letterkundige Pryskamp - Programma,
feae070f-fe10-5e29-8a7b-bb081ddcca0e,tg:lhdc:1742_#1,e22_OtherIdentifiers,1,R 134 / 1167,,
feae070f-fe10-5e29-8a7b-bb081ddcca0e,tg:lhdc:1742_#1,e22_OtherIdentifiers,1,,De hel ligt niet ver van de hemel,
471a1ee1-033c-5594-847c-cfcf6f82d7db,tg:lhdc:4164_#1,e22_OtherIdentifiers,1,R 134 / 3542,,
471a1ee1-033c-5594-847c-cfcf6f82d7db,tg:lhdc:4164_#1,e22_OtherIdentifiers,1,,"He, Joe",
e5c55e01-466f-51cb-a842-09b931f302c2,tg:lhdc:4659_#1,e22_OtherIdentifiers,1,R134 / 4024,,
e5c55e01-466f-51cb-a842-09b931f302c2,tg:lhdc:4659_#1,e22_OtherIdentifiers,1,,Hof van Assisen: 1882 (Deel II),
d4fd8f38-4c5b-5cc2-a7a3-a190cab12bf0,tg:lhdc:2315_#1,e22_OtherIdentifiers,1,R 134 / 1712,,
d4fd8f38-4c5b-5cc2-a7a3-a190cab12bf0,tg:lhdc:2315_#1,e22_OtherIdentifiers,1,,De ombudsman weet raad,
d418575a-83d8-5502-8aae-cda64114fec1,tg:lhdc:1107_#1,e22_OtherIdentifiers,1,R 134 / 580,,
d418575a-83d8-5502-8aae-cda64114fec1,tg:lhdc:1107_#1,e22_OtherIdentifiers,1,,Johan Sebastian Bach,
7ec51d55-2b03-5c8a-8637-cc593f91a105,tg:lhdc:4721_#1,e22_OtherIdentifiers,1,R134 / 4081,,
7ec51d55-2b03-5c8a-8637-cc593f91a105,tg:lhdc:4721_#1,e22_OtherIdentifiers,1,,Fiesta in Sevilla,
6e51399a-1a85-5fb0-b33a-14d3e616708e,tg:lhdc:3767_#1,e22_OtherIdentifiers,1,R 134 / 3149,,
6e51399a-1a85-5fb0-b33a-14d3e616708e,tg:lhdc:3767_#1,e22_OtherIdentifiers,1,,De zevensprong (13),
639c407c-6e11-51c4-98e6-0b62555380b9,tg:lhdc:2305_#1,e22_OtherIdentifiers,1,R 134 / 1702,,
639c407c-6e11-51c4-98e6-0b62555380b9,tg:lhdc:2305_#1,e22_OtherIdentifiers,1,,Afscheid van Roger,
8ede3d08-bcbf-59f7-925a-bb4052a63bdf,tg:lhdc:4649_#1,e22_OtherIdentifiers,1,R134 / 4017,,
8ede3d08-bcbf-59f7-925a-bb4052a63bdf,tg:lhdc:4649_#1,e22_OtherIdentifiers,1,,De zaak Ablay (Deel I),
8ac5a6a5-193a-54c1-a087-4ee8c618ff0b,tg:lhdc:3777_#1,e22_OtherIdentifiers,1,R 134 / 3159,,
8ac5a6a5-193a-54c1-a087-4ee8c618ff0b,tg:lhdc:3777_#1,e22_OtherIdentifiers,1,,Het derde been,
329f52a0-0234-51cc-8a41-b5c5ee048cfc,tg:lhdc:4731_#1,e22_OtherIdentifiers,1,R134 / 4090,,
329f52a0-0234-51cc-8a41-b5c5ee048cfc,tg:lhdc:4731_#1,e22_OtherIdentifiers,1,,"Beelde, uit het leven van een nietsnut (II)",
d0cccdeb-6b93-52e7-bd1c-15d20dc524e9,tg:lhdc:343_#1,e22_OtherIdentifiers,1,D 9653 / 39,,
d0cccdeb-6b93-52e7-bd1c-15d20dc524e9,tg:lhdc:343_#1,e22_OtherIdentifiers,1,,"Maetschappy van Vlaemsche Tael- en Tooneeloefening, onder kenspreuk: Moedertael en Broedermin, te Nevele - Pryskamp voor Letter- en Tooneeloefening - Programma",
035d6a11-e0b9-53a0-9562-6f25932f7b21,tg:lhdc:1693_#1,e22_OtherIdentifiers,1,R 134 / 1120,,
035d6a11-e0b9-53a0-9562-6f25932f7b21,tg:lhdc:1693_#1,e22_OtherIdentifiers,1,,Eduard en agrippien,
7c04a972-f44c-5ccf-906b-eefef83fd611,tg:lhdc:2481_#1,e22_OtherIdentifiers,1,R 134 / 1878,,
7c04a972-f44c-5ccf-906b-eefef83fd611,tg:lhdc:2481_#1,e22_OtherIdentifiers,1,,Een trein bleef staan,
0a97b1c4-9ec1-5f70-834e-9ca804220b56,tg:lhdc:3812_#1,e22_OtherIdentifiers,1,R 134 / 3193,,
0a97b1c4-9ec1-5f70-834e-9ca804220b56,tg:lhdc:3812_#1,e22_OtherIdentifiers,1,,Het stiertje Judocus (Deel 5),
752e8b77-f27d-538b-ba75-7cf9a91f8862,tg:lhdc:353_#1,e22_OtherIdentifiers,1,D 9653 / 39,,
752e8b77-f27d-538b-ba75-7cf9a91f8862,tg:lhdc:353_#1,e22_OtherIdentifiers,1,,"Maetschappy van tooneel- en Letterkunde, onder kenspreuk: Yver en Eendragt te Ronsse - Tooneel en Letterkundige Pryskamp, op zondag 15 juny 1851 - Programma",
4a596e4b-35de-5a1d-bdc6-112664cda7a1,tg:lhdc:1683_#1,e22_OtherIdentifiers,1,R 134 / 1110,,
4a596e4b-35de-5a1d-bdc6-112664cda7a1,tg:lhdc:1683_#1,e22_OtherIdentifiers,1,,"Dalton, het batist voor koningen",
173c832e-01d0-5e95-8c82-3dab0791e3ed,tg:lhdc:3802_#1,e22_OtherIdentifiers,1,R 134 / 3183,,
173c832e-01d0-5e95-8c82-3dab0791e3ed,tg:lhdc:3802_#1,e22_OtherIdentifiers,1,,Meneer Larsen vertelt,
ebe767e4-b411-501b-aa84-9c379547b7cc,tg:lhdc:2491_#1,e22_OtherIdentifiers,1,R 134 / 1888,,
ebe767e4-b411-501b-aa84-9c379547b7cc,tg:lhdc:2491_#1,e22_OtherIdentifiers,1,,Het onderscheid,
51612545-1cb9-5f55-b5d0-201707633dd6,tg:lhdc:516_#1,e22_OtherIdentifiers,1,R 134 / 64,,
51612545-1cb9-5f55-b5d0-201707633dd6,tg:lhdc:516_#1,e22_OtherIdentifiers,1,,Morgengebed,
45e0b7ac-18e5-51dd-abb3-7b5cdd78f481,tg:lhdc:1827_#1,e22_OtherIdentifiers,1,R 134 / 1246,,
45e0b7ac-18e5-51dd-abb3-7b5cdd78f481,tg:lhdc:1827_#1,e22_OtherIdentifiers,1,,De sloper,
c0bb4e67-6678-57b1-853d-72de13ac91d5,tg:lhdc:4798_#1,e22_OtherIdentifiers,1,DOC-GF-001,,
c0bb4e67-6678-57b1-853d-72de13ac91d5,tg:lhdc:4798_#1,e22_OtherIdentifiers,1,,Getuigschrift van corresponderend lid van het Tael- en Letterlievend genootschap De Dageraed te Turnhout,
66d07c8e-91d8-524a-9fa4-a9af4b9bb3ce,tg:lhdc:506_#1,e22_OtherIdentifiers,1,R 134 / 54,,
66d07c8e-91d8-524a-9fa4-a9af4b9bb3ce,tg:lhdc:506_#1,e22_OtherIdentifiers,1,,Wie snurkt daar in het bruidsbed?,
c1c9c393-f426-50c6-84bb-1613009bd087,tg:lhdc:4788_#1,e22_OtherIdentifiers,1,DOC-GF-001,,
c1c9c393-f426-50c6-84bb-1613009bd087,tg:lhdc:4788_#1,e22_OtherIdentifiers,1,,Getuigschrift van Ridder in de orde van Philips de Grootmoedige,
8b19033c-0e80-50dd-b0e6-0b974bf9a8ea,tg:lhdc:1837_#1,e22_OtherIdentifiers,1,R 134 / 1256,,
8b19033c-0e80-50dd-b0e6-0b974bf9a8ea,tg:lhdc:1837_#1,e22_OtherIdentifiers,1,,Visrijk water of de dagen van een held,
7edecc29-8126-562e-a363-3bc19571dbb1,tg:lhdc:2953_#1,e22_OtherIdentifiers,1,R 134 / 2342,,
7edecc29-8126-562e-a363-3bc19571dbb1,tg:lhdc:2953_#1,e22_OtherIdentifiers,1,,koning Ribbedebie en de wilde kat,
205dceaf-307c-5ec0-9322-67483ee0cb7c,tg:lhdc:670_#1,e22_OtherIdentifiers,1,R 134 / 201,,
205dceaf-307c-5ec0-9322-67483ee0cb7c,tg:lhdc:670_#1,e22_OtherIdentifiers,1,,De Nachtegaal,
da7b21e1-10c8-5a60-9250-cf1154570335,tg:lhdc:4586_#1,e22_OtherIdentifiers,1,R134 / 3958,,
da7b21e1-10c8-5a60-9250-cf1154570335,tg:lhdc:4586_#1,e22_OtherIdentifiers,1,,Maria Speermalie (2de aflevering),
4a5eaa33-df08-5760-b80f-e3ad65a2be7e,tg:lhdc:708_#1,e22_OtherIdentifiers,1,R 134 / 239,,
4a5eaa33-df08-5760-b80f-e3ad65a2be7e,tg:lhdc:708_#1,e22_OtherIdentifiers,1,,Gedecoreerd met de stem van Bethlehem,
dca7e047-c69a-5d2e-b099-2e0c282755ae,tg:lhdc:660_#1,e22_OtherIdentifiers,1,R 134 / 192,,
dca7e047-c69a-5d2e-b099-2e0c282755ae,tg:lhdc:660_#1,e22_OtherIdentifiers,1,,Het pleidooi van Reinaert De Vos,
4591b95d-82de-5b9c-8282-2ade5de7619d,tg:lhdc:2943_#1,e22_OtherIdentifiers,1,R 134 / 2332,,
4591b95d-82de-5b9c-8282-2ade5de7619d,tg:lhdc:2943_#1,e22_OtherIdentifiers,1,,Flap is zo dom nog niet,
04aa24ab-ee56-542d-9c67-cf9b1215b571,tg:lhdc:4596_#1,e22_OtherIdentifiers,1,R134 / 3967,,
04aa24ab-ee56-542d-9c67-cf9b1215b571,tg:lhdc:4596_#1,e22_OtherIdentifiers,1,,"Centraal station "" Poste restante """,
023f7ead-a0e5-5e24-8e21-85328f2d5ac2,tg:lhdc:718_#1,e22_OtherIdentifiers,1,R 134 / 249,,
023f7ead-a0e5-5e24-8e21-85328f2d5ac2,tg:lhdc:718_#1,e22_OtherIdentifiers,1,,Een bank in de schemering,
0c6370b5-8f10-5c18-ba42-15be1caf9af3,tg:lhdc:3395_#1,e22_OtherIdentifiers,1,R 134 / 2781,,
0c6370b5-8f10-5c18-ba42-15be1caf9af3,tg:lhdc:3395_#1,e22_OtherIdentifiers,1,,Van de vrouw die haar mond niet houden kon,
5ba32dfc-b583-5368-b1ca-36f0eb8253d7,tg:lhdc:3385_#1,e22_OtherIdentifiers,1,R 134 / 2771,,
5ba32dfc-b583-5368-b1ca-36f0eb8253d7,tg:lhdc:3385_#1,e22_OtherIdentifiers,1,,De Tovernaas,
ccf93589-cc14-52aa-a19d-f79330ba8e6b,tg:lhdc:1386_#1,e22_OtherIdentifiers,1,R 134 / 836,,
ccf93589-cc14-52aa-a19d-f79330ba8e6b,tg:lhdc:1386_#1,e22_OtherIdentifiers,1,,Van acht tot twaalf is vieruur,
fb5ec679-a50f-5241-8209-beaca231cd1b,tg:lhdc:656_#1,e22_OtherIdentifiers,1,R 134 / 188,,
fb5ec679-a50f-5241-8209-beaca231cd1b,tg:lhdc:656_#1,e22_OtherIdentifiers,1,,Het pad der glorie,
f655b2ee-541b-532e-b12d-560413c44894,tg:lhdc:2975_#1,e22_OtherIdentifiers,1,R 134 / 2364,,
f655b2ee-541b-532e-b12d-560413c44894,tg:lhdc:2975_#1,e22_OtherIdentifiers,1,,De goueden belletjes,
0b41c17a-a0e4-5d4b-a15d-703c191a71c4,tg:lhdc:2194_#1,e22_OtherIdentifiers,1,R 134 / 1605,,
0b41c17a-a0e4-5d4b-a15d-703c191a71c4,tg:lhdc:2194_#1,e22_OtherIdentifiers,1,,Eugene is dood,
1da23968-7d65-546c-83ba-e59bb3e9cea0,tg:lhdc:1396_#1,e22_OtherIdentifiers,1,R 134 / 844,,
1da23968-7d65-546c-83ba-e59bb3e9cea0,tg:lhdc:1396_#1,e22_OtherIdentifiers,1,,Het sombere slot,
d240d158-ba30-5eb4-8d71-2879994a7d43,tg:lhdc:2965_#1,e22_OtherIdentifiers,1,R 134 / 2354,,
d240d158-ba30-5eb4-8d71-2879994a7d43,tg:lhdc:2965_#1,e22_OtherIdentifiers,1,,Maja de kleine bij (2),
7452bf0e-1593-5bd7-ac83-5c90d1cc44c7,tg:lhdc:646_#1,e22_OtherIdentifiers,1,R 134 / 181,,
7452bf0e-1593-5bd7-ac83-5c90d1cc44c7,tg:lhdc:646_#1,e22_OtherIdentifiers,1,,Maria van Magdalena,
6f4357e6-d033-5c41-af66-6ed3f787d8a1,tg:lhdc:2184_#1,e22_OtherIdentifiers,1,R 704 / 57,,
6f4357e6-d033-5c41-af66-6ed3f787d8a1,tg:lhdc:2184_#1,e22_OtherIdentifiers,1,,,"R 704 / 57(4), 35 - 42"
6f4357e6-d033-5c41-af66-6ed3f787d8a1,tg:lhdc:2184_#1,e22_OtherIdentifiers,1,,Documenten Jordaenstentoonstelling,
b3e5f590-014d-53d8-bb04-a463506e1576,tg:lhdc:4093_#1,e22_OtherIdentifiers,1,R 134 / 3471,,
