card,order,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,ResourceID,brocade.id,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language
e22_Items,1,lhhs,tg:lhhs:10148_#1,isad:lh:90158,5553c25d-b258-57bb-a576-6a0e80bc5437,,5553c25d-b258-57bb-a576-6a0e80bc5437,tg:lhhs:10148_#1,56546,W 353 / H (10),tr:lh:2857,,,,
e22_Items,1,lhhs,tg:lhhs:4225_#1,isad:lh:87780,426fd970-f322-59ea-a0aa-4dfce41d9d6e,,426fd970-f322-59ea-a0aa-4dfce41d9d6e,tg:lhhs:4225_#1,71071/28,B 675 / H (1),tr:lh:3672,,,,
e22_Items,1,lhhs,tg:lhhs:17897_#1,isad:lh:150668,123c3457-56d1-550a-9556-8d216e39ee3d,,123c3457-56d1-550a-9556-8d216e39ee3d,tg:lhhs:17897_#1,23054,C 358 / H,tr:lh:1362,,,,
e22_Items,1,lhhs,tg:lhhs:14264_#1,isad:lh:158346,835ee78d-ed4b-545c-a1b6-73dc75fd3501,,835ee78d-ed4b-545c-a1b6-73dc75fd3501,tg:lhhs:14264_#1,218033/1-6,D 11413 / H (4),tr:lh:9839,,,,
e22_Items,1,lhhs,tg:lhhs:12650_#1,,665d5eca-2343-5931-ad67-a6e6fecc2e63,,665d5eca-2343-5931-ad67-a6e6fecc2e63,tg:lhhs:12650_#1,98171,V 486 / H (1),tr:lh:4927,,,,
e22_Items,1,lhhs,tg:lhhs:2611_#1,isad:lh:156844,750d54c8-5a75-575e-94a5-288940e3bf46,,750d54c8-5a75-575e-94a5-288940e3bf46,tg:lhhs:2611_#1,195714/22a-f,B 1705 / H (1),tr:lh:7360,,,,
e22_Items,1,lhhs,tg:lhhs:932_#1,isad:lh:86235,70cfb3f1-2778-5985-995d-c0c22b9503e1,,70cfb3f1-2778-5985-995d-c0c22b9503e1,tg:lhhs:932_#1,198053/2,"G 994 / H (Doos 2, map A)",tr:lh:7529,,,,
e22_Items,1,lhhs,tg:lhhs:17076_#1,isad:lh:135999,ee9b7811-08c6-5518-ab30-b8608d37d20c,L 5335 / 19,ee9b7811-08c6-5518-ab30-b8608d37d20c,tg:lhhs:17076_#1,149588,,tr:lh:6395,,,,
e22_Items,1,lhhs,tg:lhhs:7037_#1,isad:lh:164463,89e7316b-a002-5987-9c29-922563f14945,,89e7316b-a002-5987-9c29-922563f14945,tg:lhhs:7037_#1,82784/6,M 1529 / H (11),tr:lh:4268,,,,
e22_Items,1,lhhs,tg:lhhs:5657_#1,isad:lh:132612,24c71e8d-8fe2-561e-bdb1-81a4b08d2ce0,,24c71e8d-8fe2-561e-bdb1-81a4b08d2ce0,tg:lhhs:5657_#1,57642,V 1521 / H (14),tr:lh:2875,,,,
e22_Items,1,lhhs,tg:lhhs:15616_#1,isad:lh:118185,1f3cf3c1-ad13-5feb-b713-81632933967c,C 2756 / 64,1f3cf3c1-ad13-5feb-b713-81632933967c,tg:lhhs:15616_#1,,,tr:lh:110434,,,,
e22_Items,1,lhhs,tg:lhhs:10030_#1,isad:lh:90125,41da016e-a870-5e3a-82fa-5bf3abe1add2,,41da016e-a870-5e3a-82fa-5bf3abe1add2,tg:lhhs:10030_#1,164721,B 798 / H,tr:lh:6679,,,,
e22_Items,1,lhhs,tg:lhhs:11452_#1,isad:lh:90668,06b3e865-94e0-5c66-9547-dad12dc2d8e8,,06b3e865-94e0-5c66-9547-dad12dc2d8e8,tg:lhhs:11452_#1,200900/1-3,LL 23 / H (26),tr:lh:7712,,,,
e22_Items,1,lhhs,tg:lhhs:1413_#1,isad:lh:86594,54141ca2-198d-58fd-9308-2ca2ba1b6a82,,54141ca2-198d-58fd-9308-2ca2ba1b6a82,tg:lhhs:1413_#1,38707/12,A 242 / H,tr:lh:2039,,,,
e22_Items,1,lhhs,tg:lhhs:17887_#1,isad:lh:149536,9f8cc854-9de6-58bf-8da6-67f6dfefa627,,9f8cc854-9de6-58bf-8da6-67f6dfefa627,tg:lhhs:17887_#1,132680/19,D 154 / B2 (10),tr:lh:6005,,,,
e22_Items,1,lhhs,tg:lhhs:14274_#1,isad:lh:86220,1794db96-9916-5bdf-bc6e-2e01124c2f0e,,1794db96-9916-5bdf-bc6e-2e01124c2f0e,tg:lhhs:14274_#1,85945/2a-h,D 125 / H (29),tr:lh:4456,,,,
e22_Items,1,lhhs,tg:lhhs:10158_#1,isad:lh:90158,137be845-de92-5ada-9920-39d1e4ea7628,,137be845-de92-5ada-9920-39d1e4ea7628,tg:lhhs:10158_#1,56546,W 353 / H (10),tr:lh:2857,,,,
e22_Items,1,lhhs,tg:lhhs:4235_#1,isad:lh:87780,cddc3316-1d12-5fef-8e8a-b90d4b8ff402,,cddc3316-1d12-5fef-8e8a-b90d4b8ff402,tg:lhhs:4235_#1,71071/44-48,B 675 / H (1),tr:lh:3672,,,,
e22_Items,1,lhhs,tg:lhhs:12738_#1,isad:lh:91147,00c4c181-7081-5d43-97cd-1d4ff8907703,,00c4c181-7081-5d43-97cd-1d4ff8907703,tg:lhhs:12738_#1,24184,V 613 / H (1),tr:lh:1408,,,,
e22_Items,1,lhhs,tg:lhhs:6455_#1,isad:lh:88524,63b1649d-20ed-5f08-865c-8ee9b74b1feb,,63b1649d-20ed-5f08-865c-8ee9b74b1feb,tg:lhhs:6455_#1,202756/83,W 79135 / H (13),tr:lh:7333,,,,
e22_Items,1,lhhs,tg:lhhs:16414_#1,isad:lh:127237,07c4b042-af92-5680-a450-2f170cdf6feb,A 4857 / 245,07c4b042-af92-5680-a450-2f170cdf6feb,tg:lhhs:16414_#1,,,tr:lh:110510,,,,
e22_Items,1,lhhs,tg:lhhs:2779_#1,isad:lh:87248,bcb2f649-9181-5767-9319-37eeb5ebc663,,bcb2f649-9181-5767-9319-37eeb5ebc663,tg:lhhs:2779_#1,10095/5-9,B 995 / H (25),tr:lh:523,,,,
e22_Items,1,lhhs,tg:lhhs:3273_#1,isad:lh:87459,aaf88b2b-20df-5d14-bafe-8240d7f31bd1,,aaf88b2b-20df-5d14-bafe-8240d7f31bd1,tg:lhhs:3273_#1,152346/5c-k,W 256 / B2 ((Periode Ludo Simons 1969-1984) 32),tr:lh:6413,,,,
e22_Items,1,lhhs,tg:lhhs:13232_#1,isad:lh:91110,018e1045-6898-5a5b-a081-7913a3ec14aa,S 59 / 4209,018e1045-6898-5a5b-a081-7913a3ec14aa,tg:lhhs:13232_#1,210940/3a-c,,tr:lh:7870,,,,
e22_Items,1,lhhs,tg:lhhs:15606_#1,isad:lh:120177,9cd0ff29-6cd7-5e00-ad3b-f4a9f653f2b1,C 2756 / 52,9cd0ff29-6cd7-5e00-ad3b-f4a9f653f2b1,tg:lhhs:15606_#1,,,tr:lh:110462,,,,
e22_Items,1,lhhs,tg:lhhs:5647_#1,isad:lh:88272,3da489d0-f420-5696-88a6-66376e33aa6f,,3da489d0-f420-5696-88a6-66376e33aa6f,tg:lhhs:5647_#1,86074/10,V 1521 / H (13),tr:lh:4456,,,,
e22_Items,1,lhhs,tg:lhhs:10020_#1,isad:lh:90022,cbd732a7-6c23-5b78-bccf-4079eb2ed002,,cbd732a7-6c23-5b78-bccf-4079eb2ed002,tg:lhhs:10020_#1,200269,G 22445 / H,tr:lh:7701,,,,
e22_Items,1,lhhs,tg:lhhs:922_#1,isad:lh:86254,38da52fd-cd08-5b62-8a98-c10501ee88fc,,38da52fd-cd08-5b62-8a98-c10501ee88fc,tg:lhhs:922_#1,169120/9 - 12,"G 994 / H (Doos 15, map B)",tr:lh:6845,,,,
e22_Items,1,lhhs,tg:lhhs:12640_#1,isad:lh:91091,73ebf5e1-00f6-5b22-9834-74b153d02454,,73ebf5e1-00f6-5b22-9834-74b153d02454,tg:lhhs:12640_#1,38451,V 486 / H (1),tr:lh:2051,,,,
e22_Items,1,lhhs,tg:lhhs:18395_#1,isad:lh:153855,ed981005-9599-5fed-a2d5-8ce1560aa038,D 325/12,ed981005-9599-5fed-a2d5-8ce1560aa038,tg:lhhs:18395_#1,202511/1 - 202511/15,,tr:lh:7843,,,,
e22_Items,1,lhhs,tg:lhhs:7027_#1,isad:lh:88839,d76ff2e8-032a-55a3-8125-5b12f1831e0e,,d76ff2e8-032a-55a3-8125-5b12f1831e0e,tg:lhhs:7027_#1,82784/1,M 1529 / H (11),tr:lh:4268,,,,
e22_Items,1,lhhs,tg:lhhs:17066_#1,isad:lh:135687,9f063281-c5d8-5c9c-b8a5-f01d8ec1b007,L 5335 / 9,9f063281-c5d8-5c9c-b8a5-f01d8ec1b007,tg:lhhs:17066_#1,149448,,tr:lh:6395,,,,
e22_Items,1,lhhs,tg:lhhs:6210_#1,isad:lh:88432,346eba99-837a-5cec-a0d9-8957fe799d8c,,346eba99-837a-5cec-a0d9-8957fe799d8c,tg:lhhs:6210_#1,92438/140,W 79135 / H (9),tr:lh:4610,,,,
e22_Items,1,lhhs,tg:lhhs:11217_#1,isad:lh:90579,9437c4f2-47e0-5d0b-a15e-2e3bac4e99dd,,9437c4f2-47e0-5d0b-a15e-2e3bac4e99dd,tg:lhhs:11217_#1,203479,S 725 / H (2),tr:lh:7682,,,,
e22_Items,1,lhhs,tg:lhhs:786_#1,isad:lh:86246,ff338b86-de01-555d-ba5b-8f9eeda138e8,,ff338b86-de01-555d-ba5b-8f9eeda138e8,tg:lhhs:786_#1,141465,"G 994 / H (Doos 12, map C)",tr:lh:6136,,,,
e22_Items,1,lhhs,tg:lhhs:1256_#1,isad:lh:86480,a16c0618-24a0-5810-b06c-d5c15874d09b,,a16c0618-24a0-5810-b06c-d5c15874d09b,tg:lhhs:1256_#1,118832/1A-G,A 1859 / H,tr:lh:5777,,,,
e22_Items,1,lhhs,tg:lhhs:14431_#1,isad:lh:91798,3dee3773-1b7a-56b0-8138-140aacee380c,,3dee3773-1b7a-56b0-8138-140aacee380c,tg:lhhs:14431_#1,218544/1b,N 135 / B1,tr:lh:9070,,,,
e22_Items,1,lhhs,tg:lhhs:4470_#1,isad:lh:87814,37d09dc7-b7d9-5a87-a1ee-7b37cae7eafe,,37d09dc7-b7d9-5a87-a1ee-7b37cae7eafe,tg:lhhs:4470_#1,38/b,C 34 / H (48),tr:lh:1,,,,
e22_Items,1,lhhs,tg:lhhs:20066_#1,isad:lh:169149,70a6c964-1314-55fb-99f5-95d3e724c56b,,70a6c964-1314-55fb-99f5-95d3e724c56b,tg:lhhs:20066_#1,161067,T 394 / H (15),tr:lh:6533,,,,
e22_Items,1,lhhs,tg:lhhs:2044_#1,isad:lh:86849,a4efbb93-f755-5876-8f93-bba9cf67757d,,a4efbb93-f755-5876-8f93-bba9cf67757d,tg:lhhs:2044_#1,35327/e-h,A 355 / H (3),tr:lh:1944,,,,
e22_Items,1,lhhs,tg:lhhs:8591_#1,isad:lh:163620,43c3fb5c-ac46-5b0d-b59b-f376371b8742,,43c3fb5c-ac46-5b0d-b59b-f376371b8742,tg:lhhs:8591_#1,202974/a-j,,tr:lh:7853,,,,
e22_Items,1,lhhs,tg:lhhs:16329_#1,isad:lh:126279,04f93e6a-ef9e-5c6b-a516-b280669117a0,A 4857 / 153,04f93e6a-ef9e-5c6b-a516-b280669117a0,tg:lhhs:16329_#1,,,tr:lh:110510,,,,
e22_Items,1,lhhs,tg:lhhs:6368_#1,isad:lh:88402,b6c2faef-11d6-59e6-978a-c3ffa3b22811,,b6c2faef-11d6-59e6-978a-c3ffa3b22811,tg:lhhs:6368_#1,202755/3,W 79135 / H (11),tr:lh:7333,,,,
e22_Items,1,lhhs,tg:lhhs:12005_#1,isad:lh:90847,2ea3b36b-88a4-5abe-9207-6ddc2c4afab7,,2ea3b36b-88a4-5abe-9207-6ddc2c4afab7,tg:lhhs:12005_#1,200835,M 6864 / H,tr:lh:7745,,,,
e22_Items,1,lhhs,tg:lhhs:20887_#1,isad:lh:178437,8a428bb7-2dd7-5654-9894-f26e7f6716ae,L 179 /,8a428bb7-2dd7-5654-9894-f26e7f6716ae,tg:lhhs:20887_#1,,,tr:lh:140162,,,,
e22_Items,1,lhhs,tg:lhhs:7662_#1,isad:lh:86792,f8959910-c5d2-5772-8a3a-acf656821eef,,f8959910-c5d2-5772-8a3a-acf656821eef,tg:lhhs:7662_#1,118968/1a-i,W 555 / H (12),tr:lh:5777,,,,
e22_Items,1,lhhs,tg:lhhs:17623_#1,isad:lh:140428,aa6c9688-c7aa-5ac2-b017-cb6a63a99a9c,B 708 / 249,aa6c9688-c7aa-5ac2-b017-cb6a63a99a9c,tg:lhhs:17623_#1,,,tr:lh:3402,,,,
e22_Items,1,lhhs,tg:lhhs:15043_#1,isad:lh:88146,df8df45d-5040-5c50-9f5a-71b490c9d8c8,E 285 / 39,df8df45d-5040-5c50-9f5a-71b490c9d8c8,tg:lhhs:15043_#1,,,tr:lh:9330,,,,
e22_Items,1,lhhs,tg:lhhs:5002_#1,isad:lh:88060,17ba9574-2ad8-56d7-a101-5cd02ffab45b,,17ba9574-2ad8-56d7-a101-5cd02ffab45b,tg:lhhs:5002_#1,196509/14,Z 3165 / H,tr:lh:7412,,,,
e22_Items,1,lhhs,tg:lhhs:4508_#1,isad:lh:87825,c82690a9-1729-5d3f-9727-02028f220070,,c82690a9-1729-5d3f-9727-02028f220070,tg:lhhs:4508_#1,25768,M 446 / H (1),tr:lh:1372,,,,
e22_Items,1,lhhs,tg:lhhs:19943_#1,isad:lh:168627,8b4ac801-589a-5424-9058-59a754701c9c,,8b4ac801-589a-5424-9058-59a754701c9c,tg:lhhs:19943_#1,86489/13,,tr:lh:4489,,,,
e22_Items,1,lhhs,tg:lhhs:10665_#1,isad:lh:90449,7884f7af-10a1-54eb-ad64-451b152b731c,,7884f7af-10a1-54eb-ad64-451b152b731c,tg:lhhs:10665_#1,47064,T 262 / H (2),tr:lh:2439,,,,
e22_Items,1,lhhs,tg:lhhs:14549_#1,isad:lh:91884,4d4e679d-d9f3-5c91-ac01-bee186fcd462,,4d4e679d-d9f3-5c91-ac01-bee186fcd462,tg:lhhs:14549_#1,219375/a-c,T 3128 / H,,,,,
e22_Items,1,lhhs,tg:lhhs:9902_#1,isad:lh:90033,9c83f3b2-c64d-5486-9e47-3ddceb473c4f,,9c83f3b2-c64d-5486-9e47-3ddceb473c4f,tg:lhhs:9902_#1,142572/1,B 8596 / H (2),tr:lh:6174,,,,
e22_Items,1,lhhs,tg:lhhs:796_#1,isad:lh:86305,69ee3cb1-1ab1-5268-a04b-2f6bbd33172a,,69ee3cb1-1ab1-5268-a04b-2f6bbd33172a,tg:lhhs:796_#1,35623/1-6,D 125 / H (30),tr:lh:1953,,,,
e22_Items,1,lhhs,tg:lhhs:1246_#1,isad:lh:86476,92ae3510-fd9e-52be-8912-dfaf49c49fcb,,92ae3510-fd9e-52be-8912-dfaf49c49fcb,tg:lhhs:1246_#1,J264/26/26,A 1849 / H,,,,,
e22_Items,1,lhhs,tg:lhhs:11207_#1,isad:lh:90577,e8429df8-12da-50db-9e07-4cd3c2d5be5c,,e8429df8-12da-50db-9e07-4cd3c2d5be5c,tg:lhhs:11207_#1,56546,W 353 / H (13),tr:lh:2857,,,,
e22_Items,1,lhhs,tg:lhhs:20076_#1,isad:lh:120176,f5554831-a582-5000-8944-e83d64f42a11,C 2756 / 461,f5554831-a582-5000-8944-e83d64f42a11,tg:lhhs:20076_#1,,,tr:lh:110434,,,,
e22_Items,1,lhhs,tg:lhhs:4460_#1,isad:lh:87814,27f131bb-430a-5458-8dab-a95bc3327067,,27f131bb-430a-5458-8dab-a95bc3327067,tg:lhhs:4460_#1,38,C 34 / H (47),tr:lh:1,,,,
e22_Items,1,lhhs,tg:lhhs:14421_#1,isad:lh:91790,411ecba3-7728-56c1-a229-26fe91777597,,411ecba3-7728-56c1-a229-26fe91777597,tg:lhhs:14421_#1,219279/1-77,C 2635 / H,tr:lh:9974,,,,
e22_Items,1,lhhs,tg:lhhs:16241_#1,isad:lh:124361,206bbc50-b826-59c3-a5c7-763ccc4888c2,,206bbc50-b826-59c3-a5c7-763ccc4888c2,tg:lhhs:16241_#1,118510/1,D 9653 / H (2),tr:lh:517,,,,
e22_Items,1,lhhs,tg:lhhs:6200_#1,isad:lh:88432,e7e54afe-aac5-5fc9-9c2a-9920f11e0752,,e7e54afe-aac5-5fc9-9c2a-9920f11e0752,tg:lhhs:6200_#1,92438/130,W 79135 / H (9),tr:lh:4610,,,,
e22_Items,1,lhhs,tg:lhhs:5012_#1,isad:lh:88070,251bd86f-1445-5e3b-b741-e98759b758be,,251bd86f-1445-5e3b-b741-e98759b758be,tg:lhhs:5012_#1,43735/2,Z 317 / H ( 1 ),tr:lh:2310,,,,
e22_Items,1,lhhs,tg:lhhs:15053_#1,isad:lh:88146,a5b0d41c-d644-5cfd-9ccb-aa699a3cdaae,E 285 / 44,a5b0d41c-d644-5cfd-9ccb-aa699a3cdaae,tg:lhhs:15053_#1,,,tr:lh:9330,,,,
e22_Items,1,lhhs,tg:lhhs:9912_#1,isad:lh:90034,cdd3dca9-d512-52ea-9779-70c96ccc6d34,,cdd3dca9-d512-52ea-9779-70c96ccc6d34,tg:lhhs:9912_#1,199377,G 22445 / H,tr:lh:7649,,,,
e22_Items,1,lhhs,tg:lhhs:14559_#1,isad:lh:91894,a0302390-60a6-5c4d-8be6-6ac5e84475e6,,a0302390-60a6-5c4d-8be6-6ac5e84475e6,tg:lhhs:14559_#1,219446,L 3725 / H,tr:lh:9051,,,,
e22_Items,1,lhhs,tg:lhhs:19953_#1,isad:lh:168616,8573f0e7-477c-5432-87ff-89f6eb390e9d,,8573f0e7-477c-5432-87ff-89f6eb390e9d,tg:lhhs:19953_#1,15467/1,,tr:lh:843,,,,
e22_Items,1,lhhs,tg:lhhs:4518_#1,isad:lh:87826,2722d07b-f940-5044-bb97-6aedc91a874d,,2722d07b-f940-5044-bb97-6aedc91a874d,tg:lhhs:4518_#1,135765/10,M 446 / H (1),tr:lh:6049,,,,
e22_Items,1,lhhs,tg:lhhs:10675_#1,isad:lh:90456,5c4eb8b2-ca6d-57ba-b45c-d7bdcdfb0f78,,5c4eb8b2-ca6d-57ba-b45c-d7bdcdfb0f78,tg:lhhs:10675_#1,42582,K 313 / H,tr:lh:2243,,,,
e22_Items,1,lhhs,tg:lhhs:6378_#1,isad:lh:88512,0953f7f7-d702-51cb-b2db-6b0890bfe828,,0953f7f7-d702-51cb-b2db-6b0890bfe828,tg:lhhs:6378_#1,202756/7,W 79135 / H (11),tr:lh:7333,,,,
e22_Items,1,lhhs,tg:lhhs:12015_#1,isad:lh:92169,22c7f49d-6a12-5047-9d96-6c4005ae3821,,22c7f49d-6a12-5047-9d96-6c4005ae3821,tg:lhhs:12015_#1,87037,T 176 / H (5),tr:lh:4530,,,,
e22_Items,1,lhhs,tg:lhhs:2054_#1,isad:lh:86867,9cc9bd5c-62fb-5acd-8a3d-205610851add,,9cc9bd5c-62fb-5acd-8a3d-205610851add,tg:lhhs:2054_#1,202629,T 48399 / H,tr:lh:7847,,,,
e22_Items,1,lhhs,tg:lhhs:16339_#1,isad:lh:126313,7f04395a-0115-5544-9397-e6656a1585a0,A 4857 / 163,7f04395a-0115-5544-9397-e6656a1585a0,tg:lhhs:16339_#1,,,tr:lh:110510,,,,
e22_Items,1,lhhs,tg:lhhs:8581_#1,isad:lh:89520,5cc6f28a-8fb4-55f1-8512-15dba10c5342,,5cc6f28a-8fb4-55f1-8512-15dba10c5342,tg:lhhs:8581_#1,123566/aa-ab,V 729 / H,tr:lh:5832,,,,
e22_Items,1,lhhs,tg:lhhs:17633_#1,isad:lh:135604,59199ea7-2f4c-55ec-b2e0-7757f6bfcdb6,,59199ea7-2f4c-55ec-b2e0-7757f6bfcdb6,tg:lhhs:17633_#1,134.819/1-17,B 708 / 240,tr:lh:3402,,,,
e22_Items,1,lhhs,tg:lhhs:7672_#1,isad:lh:89092,d837fb17-4dc1-5413-aa44-ec6654839287,,d837fb17-4dc1-5413-aa44-ec6654839287,tg:lhhs:7672_#1,117999/1-192,W 555 / H (14),tr:lh:5755,,,,
e22_Items,1,lhhs,tg:lhhs:20897_#1,isad:lh:179197,4d0ce686-a198-5a45-9603-9699d1835760,G 3633 / H (3),4d0ce686-a198-5a45-9603-9699d1835760,tg:lhhs:20897_#1,,,tr:lh:140276,,,,
e22_Items,1,lhhs,tg:lhhs:5796_#1,isad:lh:184279,95e8062e-a7d6-5dd2-8ac1-777f6124ab13,,95e8062e-a7d6-5dd2-8ac1-777f6124ab13,tg:lhhs:5796_#1,202740/1,R 8963 / H (14),tr:lh:7333,,,,
e22_Items,1,lhhs,tg:lhhs:10868_#1,isad:lh:90139,555b1016-4bbc-5a77-8f0b-319b6c2c826b,,555b1016-4bbc-5a77-8f0b-319b6c2c826b,tg:lhhs:10868_#1,56546,W 353 / H (4),tr:lh:2857,,,,
e22_Items,1,lhhs,tg:lhhs:8205_#1,isad:lh:89357,71da26ff-c41f-5dba-92ea-d64ae808cf70,,71da26ff-c41f-5dba-92ea-d64ae808cf70,tg:lhhs:8205_#1,32258/5,W 173 / H (6),tr:lh:1804,,,,
e22_Items,1,lhhs,tg:lhhs:12791_#1,isad:lh:91160,efd9e8ee-6919-5dc8-9985-661e69621929,S 59 / 4312,efd9e8ee-6919-5dc8-9985-661e69621929,tg:lhhs:12791_#1,186836/1-174,,tr:lh:7336,,,,
e22_Items,1,lhhs,tg:lhhs:18244_#1,isad:lh:152917,1b766b48-852e-5143-b854-4ffbe3b25493,B 9325 / 43,1b766b48-852e-5143-b854-4ffbe3b25493,tg:lhhs:18244_#1,85843,,tr:lh:4455,,,,
e22_Items,1,lhhs,tg:lhhs:17956_#1,isad:lh:150153,51622770-54b9-556f-9762-d4ae0eabd01d,G 3625 / H 9,51622770-54b9-556f-9762-d4ae0eabd01d,tg:lhhs:17956_#1,96 977,,tr:lh:23,,,,
e22_Items,1,lhhs,tg:lhhs:10089_#1,isad:lh:90181,c2401e00-4e6b-5834-b4fa-8111405dfc57,,c2401e00-4e6b-5834-b4fa-8111405dfc57,tg:lhhs:10089_#1,137051,B 7992 / H (1),tr:lh:6067,,,,
e22_Items,1,lhhs,tg:lhhs:7917_#1,isad:lh:89224,6827b7ed-7ff9-5d76-b748-36195a3e043b,,6827b7ed-7ff9-5d76-b748-36195a3e043b,tg:lhhs:7917_#1,202794,W 303 / H (3),tr:lh:7333,,,,
e22_Items,1,lhhs,tg:lhhs:11583_#1,isad:lh:90690,78bbf5c2-8f20-51dc-8b67-ff3b970cec66,,78bbf5c2-8f20-51dc-8b67-ff3b970cec66,tg:lhhs:11583_#1,201038/9a-b,W 754 / H (2),tr:lh:7756,,,,
e22_Items,1,lhhs,tg:lhhs:9677_#1,isad:lh:89871,9213c4dc-3321-5d06-b118-eaa32c3bbdaa,,9213c4dc-3321-5d06-b118-eaa32c3bbdaa,tg:lhhs:9677_#1,170839/2-6,B 7649 / H (1),tr:lh:6899,,,,
e22_Items,1,lhhs,tg:lhhs:10910_#1,isad:lh:90505,be04e9b1-5edc-5457-9227-28d61653a07b,,be04e9b1-5edc-5457-9227-28d61653a07b,tg:lhhs:10910_#1,195869,S 6225 / H (2),tr:lh:7379,,,,
e22_Items,1,lhhs,tg:lhhs:19636_#1,isad:lh:86402,3affc85e-2c5a-5211-9c44-588912b094fb,,3affc85e-2c5a-5211-9c44-588912b094fb,tg:lhhs:19636_#1,,O 3945 / H (7),tr:lh:140276,,,,
e22_Items,1,lhhs,tg:lhhs:6584_#1,isad:lh:88591,8048cfdc-b019-500c-acd1-21d1c90e71a4,,8048cfdc-b019-500c-acd1-21d1c90e71a4,tg:lhhs:6584_#1,50432,W 7423 / H (8),tr:lh:2558,,,,
e22_Items,1,lhhs,tg:lhhs:10878_#1,isad:lh:90139,4bf8df45-c894-5d30-b487-84ea1da7bf78,,4bf8df45-c894-5d30-b487-84ea1da7bf78,tg:lhhs:10878_#1,56546,W 353 / H (4),tr:lh:2857,,,,
e22_Items,1,lhhs,tg:lhhs:12781_#1,isad:lh:89785,f2e6bce5-da88-52ea-aff9-f67f8085496c,S 59 / 4419,f2e6bce5-da88-52ea-aff9-f67f8085496c,tg:lhhs:12781_#1,186859/1-13,,tr:lh:7336,,,,
e22_Items,1,lhhs,tg:lhhs:8215_#1,isad:lh:89358,0e71cd1f-f700-5332-8c4e-81ec51713d19,,0e71cd1f-f700-5332-8c4e-81ec51713d19,tg:lhhs:8215_#1,32255/6,W 173 / H (6),tr:lh:1804,,,,
e22_Items,1,lhhs,tg:lhhs:5786_#1,isad:lh:88357,1e337131-5510-52a2-aef5-a2232968377a,,1e337131-5510-52a2-aef5-a2232968377a,tg:lhhs:5786_#1,138368,W 745 / H (2),tr:lh:6077,,,,
e22_Items,1,lhhs,tg:lhhs:10900_#1,isad:lh:166506,06050ace-46da-5b7e-8300-2bf785247330,,06050ace-46da-5b7e-8300-2bf785247330,tg:lhhs:10900_#1,79672,S 6225 / H (1),tr:lh:4105,,,,
e22_Items,1,lhhs,tg:lhhs:19626_#1,isad:lh:184208,f103714c-d533-5e1d-819f-09514dd08dce,H 416 / H,f103714c-d533-5e1d-819f-09514dd08dce,tg:lhhs:19626_#1,5319,,tr:lh:5156,,,,
e22_Items,1,lhhs,tg:lhhs:9667_#1,isad:lh:89860,80c9cfb1-ffac-5a5d-b51e-32261a4df42a,,80c9cfb1-ffac-5a5d-b51e-32261a4df42a,tg:lhhs:9667_#1,87899/16,B 74177 / H (2),tr:lh:4581,,,,
e22_Items,1,lhhs,tg:lhhs:6594_#1,isad:lh:88559,7e3d0861-4f6d-57ad-8272-151bcfe56a4c,,7e3d0861-4f6d-57ad-8272-151bcfe56a4c,tg:lhhs:6594_#1,202767,W 7423 / H (5),tr:lh:7333,,,,
e22_Items,1,lhhs,tg:lhhs:7907_#1,isad:lh:89221,7a94c0df-8b77-5b5c-8b0a-eaf9ba529aba,,7a94c0df-8b77-5b5c-8b0a-eaf9ba529aba,tg:lhhs:7907_#1,84621/6,W 303 / H (2),tr:lh:4396,,,,
e22_Items,1,lhhs,tg:lhhs:17946_#1,isad:lh:150126,315ae5d9-4efa-5e05-9a95-b7a7680f2de9,G 3625 / H 34,315ae5d9-4efa-5e05-9a95-b7a7680f2de9,tg:lhhs:17946_#1,49 381,,tr:lh:23,,,,
e22_Items,1,lhhs,tg:lhhs:11593_#1,isad:lh:90690,0c553f78-fd3f-5358-83f8-0a52d3ce0c25,,0c553f78-fd3f-5358-83f8-0a52d3ce0c25,tg:lhhs:11593_#1,201038/18a-d,W 754 / H (2),tr:lh:7756,,,,
e22_Items,1,lhhs,tg:lhhs:14488_#1,isad:lh:91818,25b3fa4e-badf-5bba-a30a-331b65c4a5c6,,25b3fa4e-badf-5bba-a30a-331b65c4a5c6,tg:lhhs:14488_#1,219168,M 595 / H,tr:lh:9062,,,,
e22_Items,1,lhhs,tg:lhhs:19882_#1,isad:lh:168071,71e35717-42a3-50e3-bb83-63e5811a5884,,71e35717-42a3-50e3-bb83-63e5811a5884,tg:lhhs:19882_#1,79711/7,G 455 / H (8),tr:lh:4109,,,,
e22_Items,1,lhhs,tg:lhhs:20946_#1,isad:lh:180124,18d8feb9-8dec-510e-8f62-96873c858e16,L 179 /,18d8feb9-8dec-510e-8f62-96873c858e16,tg:lhhs:20946_#1,,,tr:lh:140162,,,,
e22_Items,1,lhhs,tg:lhhs:2185_#1,isad:lh:86956,ec7e0106-0ba3-5a8b-aa62-3ef6b1a6362e,,ec7e0106-0ba3-5a8b-aa62-3ef6b1a6362e,tg:lhhs:2185_#1,99139/32a-b,A 38115 / H (3),tr:lh:5002,,,,
