card,order,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,Volgnummer,Source Note Type,Source Note Language
e22_Items,1,lhbr,,tg:lhbr:170603_#1,163808/32,isad:lh:69314,G 395 / B2,aeead420-35ac-5df8-b6ba-87d75a53b06c,aeead420-35ac-5df8-b6ba-87d75a53b06c,tg:lhbr:170603_#1,,,
e22_Items,1,lhbr,tr:lh:4995,tg:lhbr:162262_#1,98971/4,isad:lh:66299,W 7355 / B,1784dbf7-bca6-57c7-a63f-2a1c65d50d7c,1784dbf7-bca6-57c7-a63f-2a1c65d50d7c,tg:lhbr:162262_#1,,,
e22_Items,1,lhbr,tr:lh:5479,tg:lhbr:288729_#1,107680,isad:lh:168642,,babc474d-735e-5242-946d-74f4253d96af,babc474d-735e-5242-946d-74f4253d96af,tg:lhbr:288729_#1,R 1476 / 173,,
e22_Items,1,lhbr,tr:lh:5834,tg:lhbr:17545_#1,122686/15,isad:lh:9187,B 7615 / B,cfb536ed-dac4-5929-863c-da060b544681,cfb536ed-dac4-5929-863c-da060b544681,tg:lhbr:17545_#1,,,
e22_Items,1,lhbr,tr:lh:5259,tg:lhbr:144254_#1,104661,isad:lh:59983,T 403 / B,41562f93-20a8-5b74-a913-211091113899,41562f93-20a8-5b74-a913-211091113899,tg:lhbr:144254_#1,,,
e22_Items,1,lhbr,tr:lh:7870,tg:lhbr:228141_#1,211767,isad:lh:82197,S 59 / Archief P,0177bf03-1fb6-5b2a-aa5d-1b35771c320f,0177bf03-1fb6-5b2a-aa5d-1b35771c320f,tg:lhbr:228141_#1,,,
e22_Items,1,lhbr,tr:lh:5248,tg:lhbr:156635_#1,103354/723,isad:lh:7793,F 2771 / B (1970-1972),814de107-3750-5af0-8ceb-b25553967d50,814de107-3750-5af0-8ceb-b25553967d50,tg:lhbr:156635_#1,,,
e22_Items,1,lhbr,tr:lh:3456,tg:lhbr:250277_#1,68176,isad:lh:143039,A 493 / B2,e3d0b8fd-8912-522b-813f-8a39ae23eb27,e3d0b8fd-8912-522b-813f-8a39ae23eb27,tg:lhbr:250277_#1,,,
e22_Items,1,lhbr,,tg:lhbr:253884_#1,,isad:lh:145019,M 58 / 3,ca4f1004-75c8-5778-b177-26741db6f6b6,ca4f1004-75c8-5778-b177-26741db6f6b6,tg:lhbr:253884_#1,,,
e22_Items,1,lhbr,tr:lh:7478,tg:lhbr:180592_#1,197231/358,isad:lh:72075,M 224 / B,1b58eea2-485e-50cc-b080-9d65abfbb939,1b58eea2-485e-50cc-b080-9d65abfbb939,tg:lhbr:180592_#1,,,
e22_Items,1,lhbr,tr:lh:3382,tg:lhbr:66955_#1,66865/56,isad:lh:30595,G 975 / B,2033de5a-04d4-5106-b3f3-f989b53f8d19,2033de5a-04d4-5106-b3f3-f989b53f8d19,tg:lhbr:66955_#1,,,
e22_Items,1,lhbr,tr:lh:4744,tg:lhbr:3628_#1,92373/50,isad:lh:2618,A 493 / B,2e710a5c-e9d0-5bf2-a2f4-e0dc13a859d9,2e710a5c-e9d0-5bf2-a2f4-e0dc13a859d9,tg:lhbr:3628_#1,,,
e22_Items,1,lhbr,tr:lh:6598,tg:lhbr:198426_#1,166196/3259a-b,isad:lh:75000,B 417 / B2,49177038-9aae-5e86-aa72-7641acd20431,49177038-9aae-5e86-aa72-7641acd20431,tg:lhbr:198426_#1,,,
e22_Items,1,lhbr,tr:lh:7601,tg:lhbr:222494_#1,198957/318,isad:lh:80384,G 9947 / B2,1d765e95-300a-5d81-89e9-95ed5831e9f7,1d765e95-300a-5d81-89e9-95ed5831e9f7,tg:lhbr:222494_#1,,,
e22_Items,1,lhbr,tr:lh:5678,tg:lhbr:201284_#1,114691/397,isad:lh:75229,T 48399 / B (1969),10db60fb-359a-5c30-82f0-59b0fae405d0,10db60fb-359a-5c30-82f0-59b0fae405d0,tg:lhbr:201284_#1,,,
e22_Items,1,lhbr,tr:lh:7571,tg:lhbr:202877_#1,198334/86,isad:lh:75276,M 224 / B,c31fc845-e84e-5a26-a1c6-67147e92256a,c31fc845-e84e-5a26-a1c6-67147e92256a,tg:lhbr:202877_#1,,,
e22_Items,1,lhbr,tr:lh:7478,tg:lhbr:181098_#1,197231/361a-i,isad:lh:72147,M 224 / B,8cef9c77-e566-51ff-9b17-f478b053630c,8cef9c77-e566-51ff-9b17-f478b053630c,tg:lhbr:181098_#1,,,
e22_Items,1,lhbr,tr:lh:2349,tg:lhbr:116854_#1,44909/41,isad:lh:49593,P 651 / B,ee4b1d0a-38c9-5670-80cb-3ae2afe183ed,ee4b1d0a-38c9-5670-80cb-3ae2afe183ed,tg:lhbr:116854_#1,,,
e22_Items,1,lhbr,tr:lh:2374,tg:lhbr:81883_#1,44996/97,isad:lh:35760,B 7118 / B2,844a4a21-db95-56dd-8b02-a894255b69b7,844a4a21-db95-56dd-8b02-a894255b69b7,tg:lhbr:81883_#1,,,
e22_Items,1,lhbr,,tg:lhbr:82270_#1,,isad:lh:35895,K 341 / B,02de4ebb-5fc6-599a-9916-9bc8ff71dd64,02de4ebb-5fc6-599a-9916-9bc8ff71dd64,tg:lhbr:82270_#1,,,
e22_Items,1,lhbr,tr:lh:6004,tg:lhbr:90611_#1,132153,isad:lh:38755,R 512 / B,cfd410f5-f7dc-5b71-b402-f4dcc6b95e87,cfd410f5-f7dc-5b71-b402-f4dcc6b95e87,tg:lhbr:90611_#1,,,
e22_Items,1,lhbr,tr:lh:110330,tg:lhbr:273467_#1,,isad:lh:115155,,24d7a865-8649-5402-bdd4-553f6435e40c,24d7a865-8649-5402-bdd4-553f6435e40c,tg:lhbr:273467_#1,R 8963 / 878,,
e22_Items,1,lhbr,tr:lh:9770,tg:lhbr:261006_#1,,isad:lh:149651,,59620118-809a-5cce-989a-5f03e02e1b6b,59620118-809a-5cce-989a-5f03e02e1b6b,tg:lhbr:261006_#1,J 416 / 77,,
e22_Items,1,lhbr,tr:lh:7063,tg:lhbr:175025_#1,177313/798,isad:lh:2460,D 125 / B2,6efbeec5-8fce-55d8-93f1-99d6fbaa0d0b,6efbeec5-8fce-55d8-93f1-99d6fbaa0d0b,tg:lhbr:175025_#1,,,
e22_Items,1,lhbr,tr:lh:7336,tg:lhbr:219330_#1,186409/62,isad:lh:79515,S 59 / Archief B,b58bef7a-cc93-5063-a943-6139fd2ac629,b58bef7a-cc93-5063-a943-6139fd2ac629,tg:lhbr:219330_#1,,,
e22_Items,1,lhbr,tr:lh:2586,tg:lhbr:34355_#1,51079/23,isad:lh:16402,C 34 / B1,bc95c460-56ac-59c6-b781-6d63e2dd5b15,bc95c460-56ac-59c6-b781-6d63e2dd5b15,tg:lhbr:34355_#1,,,
e22_Items,1,lhbr,tr:lh:5863,tg:lhbr:99937_#1,124394/738,isad:lh:42469,M 6323 / B,e2d8c082-f479-5af9-ad7c-2250342abc39,e2d8c082-f479-5af9-ad7c-2250342abc39,tg:lhbr:99937_#1,,,
e22_Items,1,lhbr,tr:lh:7314,tg:lhbr:26734_#1,,isad:lh:12987,FVCA / B (1933-1940),6433061c-dce2-58ca-886a-ec38e3517a7d,6433061c-dce2-58ca-886a-ec38e3517a7d,tg:lhbr:26734_#1,,,
e22_Items,1,lhbr,tr:lh:1010,tg:lhbr:2322_#1,18654/115,isad:lh:898,V 632 / B (Brievenboek),bdf1a82b-d44a-5171-adcd-fe7db713aa92,bdf1a82b-d44a-5171-adcd-fe7db713aa92,tg:lhbr:2322_#1,,,
e22_Items,1,lhbr,,tg:lhbr:292964_#1,,isad:lh:70606,P 272639 / B2,7572d654-30c3-5037-8594-2e9a5eccbeec,7572d654-30c3-5037-8594-2e9a5eccbeec,tg:lhbr:292964_#1,,,
e22_Items,1,lhbr,,tg:lhbr:153013_#1,,isad:lh:63038,V 518 / B,8cf94cbc-e896-55b2-90fc-03fcc515ea38,8cf94cbc-e896-55b2-90fc-03fcc515ea38,tg:lhbr:153013_#1,,,
e22_Items,1,lhbr,tr:lh:5257,tg:lhbr:141472_#1,103824/29,isad:lh:58813,K 9769 / B,7c92719a-9095-5a4b-9c4d-d0e48930450e,7c92719a-9095-5a4b-9c4d-d0e48930450e,tg:lhbr:141472_#1,,,
e22_Items,1,lhbr,,tg:lhbr:291397_#1,,isad:lh:173546,,6ff4389d-defc-5a99-ab51-9a7cef7d195d,6ff4389d-defc-5a99-ab51-9a7cef7d195d,tg:lhbr:291397_#1,R 5419 / 262,,
e22_Items,1,lhbr,tr:lh:7063,tg:lhbr:186947_#1,177317/66,isad:lh:35419,D 125 / B2,fb88e310-e85c-580d-8592-d92ce0f1293e,fb88e310-e85c-580d-8592-d92ce0f1293e,tg:lhbr:186947_#1,,,
e22_Items,1,lhbr,,tg:lhbr:139744_#1,,isad:lh:58112,S 995 / B,2026cb3c-b26b-50eb-9637-c71d8d8019f4,2026cb3c-b26b-50eb-9637-c71d8d8019f4,tg:lhbr:139744_#1,,,
e22_Items,1,lhbr,tr:lh:9770,tg:lhbr:255451_#1,,isad:lh:145825,,bd706865-baa8-5c77-b359-8b57ce7d94f2,bd706865-baa8-5c77-b359-8b57ce7d94f2,tg:lhbr:255451_#1,J 416 / 56,,
e22_Items,1,lhbr,tr:lh:6303,tg:lhbr:53808_#1,146158/17,isad:lh:24275,M 385 / B,1d825634-454c-5e24-8157-f7b5b3cc1c8a,1d825634-454c-5e24-8157-f7b5b3cc1c8a,tg:lhbr:53808_#1,,,
e22_Items,1,lhbr,tr:lh:6276,tg:lhbr:78434_#1,145831/2,isad:lh:34514,I 7055 / B,f9873e86-4f2f-5adb-ab79-eb4b5047738f,f9873e86-4f2f-5adb-ab79-eb4b5047738f,tg:lhbr:78434_#1,,,
e22_Items,1,lhbr,tr:lh:6203,tg:lhbr:12363_#1,143787/17,isad:lh:7062,T 4045 / B2,4a278ab3-01fb-5410-803d-a7015d83c6df,4a278ab3-01fb-5410-803d-a7015d83c6df,tg:lhbr:12363_#1,,,
e22_Items,1,lhbr,tr:lh:6155,tg:lhbr:31_#1,141939,,S 2143 / B,72c8eb28-82dd-59eb-8697-63f63436ed29,72c8eb28-82dd-59eb-8697-63f63436ed29,tg:lhbr:31_#1,,,
e22_Items,1,lhbr,tr:lh:2317,tg:lhbr:11990_#1,45548/35,isad:lh:6929,B 645 / B,26546ef3-dbf6-5af1-91db-4a8251d043b7,26546ef3-dbf6-5af1-91db-4a8251d043b7,tg:lhbr:11990_#1,,,
e22_Items,1,lhbr,tr:lh:3124,tg:lhbr:130862_#1,62721,isad:lh:54885,S 3572 / B,db6a66df-50c9-5996-8a8e-503c5a2ebf87,db6a66df-50c9-5996-8a8e-503c5a2ebf87,tg:lhbr:130862_#1,,,
e22_Items,1,lhbr,tr:lh:5850,tg:lhbr:133291_#1,123806/420a,isad:lh:4286,W 686 / B (13),420c2079-12d9-5ece-9c4b-97e052ba428b,420c2079-12d9-5ece-9c4b-97e052ba428b,tg:lhbr:133291_#1,,,
e22_Items,1,lhbr,tr:lh:4529,tg:lhbr:224841_#1,87410/55,isad:lh:81178,H 546 / B2,ae1ac304-f0be-5c85-a735-27270cf99aa8,ae1ac304-f0be-5c85-a735-27270cf99aa8,tg:lhbr:224841_#1,,,
e22_Items,1,lhbr,tr:lh:5479,tg:lhbr:289223_#1,107680,isad:lh:168792,,72817ff9-83e9-580e-a9c9-013865f888b9,72817ff9-83e9-580e-a9c9-013865f888b9,tg:lhbr:289223_#1,R 1476 / 174,,
e22_Items,1,lhbr,tr:lh:3477,tg:lhbr:163768_#1,68562/720,isad:lh:66807,Z 27 / B,e197df61-9913-5769-aa7b-2eb52075fd88,e197df61-9913-5769-aa7b-2eb52075fd88,tg:lhbr:163768_#1,,,
e22_Items,1,lhbr,tr:lh:7204,tg:lhbr:171309_#1,179322/10,isad:lh:69433,T 2741 / B2,7ea07306-7f2d-509a-ab89-b20b58c3d02b,7ea07306-7f2d-509a-ab89-b20b58c3d02b,tg:lhbr:171309_#1,,,
e22_Items,1,lhbr,tr:lh:7314,tg:lhbr:30079_#1,,isad:lh:14607,FVCA / B (1919-1932),9c17ff72-3129-50f7-9a51-0b2994ac03c1,9c17ff72-3129-50f7-9a51-0b2994ac03c1,tg:lhbr:30079_#1,,,
e22_Items,1,lhbr,tr:lh:5286,tg:lhbr:22418_#1,104021/91,isad:lh:11359,B 97565 / B,0755a927-ed9d-59c1-a5ca-c10486ab52f2,0755a927-ed9d-59c1-a5ca-c10486ab52f2,tg:lhbr:22418_#1,,,
e22_Items,1,lhbr,tr:lh:5800,tg:lhbr:60580_#1,120825/27,isad:lh:26711,G 49435 / B,2fb7b587-a34b-56a4-b4d3-1d8ded21b25c,2fb7b587-a34b-56a4-b4d3-1d8ded21b25c,tg:lhbr:60580_#1,,,
e22_Items,1,lhbr,tr:lh:6305,tg:lhbr:13701_#1,148977,isad:lh:7710,B 68628 / B,f570d859-c59d-5a24-aea9-4f2655a4fab0,f570d859-c59d-5a24-aea9-4f2655a4fab0,tg:lhbr:13701_#1,,,
e22_Items,1,lhbr,tr:lh:4529,tg:lhbr:79056_#1,87557/175,isad:lh:34729,S 8717 / B,567df809-66a2-59be-ae50-83c797fa1a34,567df809-66a2-59be-ae50-83c797fa1a34,tg:lhbr:79056_#1,,,
e22_Items,1,lhbr,tr:lh:5872,tg:lhbr:51699_#1,137073,isad:lh:23500,E 398 / B,db0b6789-7212-504f-a4af-a0ae4fa012df,db0b6789-7212-504f-a4af-a0ae4fa012df,tg:lhbr:51699_#1,,,
e22_Items,1,lhbr,tr:lh:6598,tg:lhbr:195944_#1,166196/1787,isad:lh:74689,B 417 / B2,3d1179e5-d535-5eaa-97a6-f7a9bc0cf29a,3d1179e5-d535-5eaa-97a6-f7a9bc0cf29a,tg:lhbr:195944_#1,,,
e22_Items,1,lhbr,tr:lh:5800,tg:lhbr:138326_#1,120921/3,isad:lh:57657,M 544 / B,4c34e4ec-fa23-5a4b-adc6-ae601d63b298,4c34e4ec-fa23-5a4b-adc6-ae601d63b298,tg:lhbr:138326_#1,,,
e22_Items,1,lhbr,,tg:lhbr:254033_#1,,isad:lh:145080,M 58 / 3,6b19124f-2e41-58c8-82ac-b4d33eaa195b,6b19124f-2e41-58c8-82ac-b4d33eaa195b,tg:lhbr:254033_#1,,,
e22_Items,1,lhbr,tr:lh:126473,tg:lhbr:246452_#1,,isad:lh:130190,,f5c71c0e-f90e-5256-a4e9-de1937aeb942,f5c71c0e-f90e-5256-a4e9-de1937aeb942,tg:lhbr:246452_#1,D 9653 / 22 (86),,
e22_Items,1,lhbr,tr:lh:4397,tg:lhbr:102188_#1,84656/43,isad:lh:43291,M 763 / B,a11ffadb-f991-5512-9133-a3c33e012483,a11ffadb-f991-5512-9133-a3c33e012483,tg:lhbr:102188_#1,,,
e22_Items,1,lhbr,,tg:lhbr:281967_#1,,isad:lh:161999,,5a037bfb-74d8-58e5-b63a-66c164df2b04,5a037bfb-74d8-58e5-b63a-66c164df2b04,tg:lhbr:281967_#1,L 1833 / 133,,
e22_Items,1,lhbr,tr:lh:5898,tg:lhbr:140010_#1,137757/7,isad:lh:58221,S 9975 / B,cecb54c8-4369-5c8a-9a42-2d94ff53e707,cecb54c8-4369-5c8a-9a42-2d94ff53e707,tg:lhbr:140010_#1,,,
e22_Items,1,lhbr,tr:lh:3729,tg:lhbr:152471_#1,72568/4,isad:lh:62781,V 4835 / B,2b5cbd6c-4fde-5eee-bc9f-b6dc09d2786e,2b5cbd6c-4fde-5eee-bc9f-b6dc09d2786e,tg:lhbr:152471_#1,,,
e22_Items,1,lhbr,tr:lh:126473,tg:lhbr:282394_#1,,isad:lh:130328,,c27a3a53-b5fc-5f6e-8f3b-924abc8b7606,c27a3a53-b5fc-5f6e-8f3b-924abc8b7606,tg:lhbr:282394_#1,D 9653 / 149 (56),,
e22_Items,1,lhbr,,tg:lhbr:73583_#1,,isad:lh:33146,H 679 / B,bb47ee0d-b39c-582a-a947-0809fef4afd9,bb47ee0d-b39c-582a-a947-0809fef4afd9,tg:lhbr:73583_#1,,,
e22_Items,1,lhbr,,tg:lhbr:237842_#1,219372/7,isad:lh:85318,T 3128 / B2,abf59503-381d-5153-8236-a454ebfde13b,abf59503-381d-5153-8236-a454ebfde13b,tg:lhbr:237842_#1,,,
e22_Items,1,lhbr,tr:lh:5479,tg:lhbr:288641_#1,,isad:lh:168555,,728286a7-128c-5095-877c-cf17b5adf31a,728286a7-128c-5095-877c-cf17b5adf31a,tg:lhbr:288641_#1,R 1476 / 173,,
e22_Items,1,lhbr,tr:lh:9943,tg:lhbr:264748_#1,,isad:lh:123281,,4c20f556-f45e-530d-a6d4-fe78939418f3,4c20f556-f45e-530d-a6d4-fe78939418f3,tg:lhbr:264748_#1,G 21795 / 916,,
e22_Items,1,lhbr,tr:lh:7843,tg:lhbr:276329_#1,202504/60a-b,isad:lh:157683,,bcacb5f0-a58b-58e0-8667-692bf8d7513d,bcacb5f0-a58b-58e0-8667-692bf8d7513d,tg:lhbr:276329_#1,D 325 / 420,,
e22_Items,1,lhbr,,tg:lhbr:92880_#1,150196,isad:lh:39638,F 162 / B2,e5761a2c-bd95-5541-9313-b9721ec14236,e5761a2c-bd95-5541-9313-b9721ec14236,tg:lhbr:92880_#1,,,
e22_Items,1,lhbr,tr:lh:5850,tg:lhbr:91273_#1,123806/304,isad:lh:691,W 686 / B (5 quater),0b7f841e-def0-582b-b723-57d682145343,0b7f841e-def0-582b-b723-57d682145343,tg:lhbr:91273_#1,,,
e22_Items,1,lhbr,,tg:lhbr:83612_#1,51093/1,,K 489 / B,aadbe4a8-3f96-5597-b74e-4316c83684e8,aadbe4a8-3f96-5597-b74e-4316c83684e8,tg:lhbr:83612_#1,,,
e22_Items,1,lhbr,tr:lh:126,tg:lhbr:9295_#1,3923/16,isad:lh:5673,B 435 / B,09d97359-a63c-5394-a684-eadb3eba1af1,09d97359-a63c-5394-a684-eadb3eba1af1,tg:lhbr:9295_#1,,,
e22_Items,1,lhbr,tr:lh:2046,tg:lhbr:105857_#1,39549/128,isad:lh:45006,M 896 / B,a65fd878-c7cc-5db6-97e0-b9beade8fca8,a65fd878-c7cc-5db6-97e0-b9beade8fca8,tg:lhbr:105857_#1,,,
e22_Items,1,lhbr,tr:lh:6465,tg:lhbr:212287_#1,158602/98,isad:lh:77756,S 7904 / B2 (1976),9de16c95-03ef-5413-8e64-14b9db6faeef,9de16c95-03ef-5413-8e64-14b9db6faeef,tg:lhbr:212287_#1,,,
e22_Items,1,lhbr,tr:lh:3477,tg:lhbr:228029_#1,69042/116,isad:lh:82151,R 462 / B2,36f6833b-ca23-5f1b-a6d4-3966a24c7c98,36f6833b-ca23-5f1b-a6d4-3966a24c7c98,tg:lhbr:228029_#1,,,
e22_Items,1,lhbr,tr:lh:6465,tg:lhbr:211874_#1,158599/54,isad:lh:77751,S 7904 / B2 (1973-1974-1975),f0703e53-6656-5b3a-9d01-33790daa6cf2,f0703e53-6656-5b3a-9d01-33790daa6cf2,tg:lhbr:211874_#1,,,
e22_Items,1,lhbr,tr:lh:6323,tg:lhbr:3740_#1,147676/2,isad:lh:2670,A 493 / B,68887584-db90-52e0-a5ee-365a939b42b0,68887584-db90-52e0-a5ee-365a939b42b0,tg:lhbr:3740_#1,,,
e22_Items,1,lhbr,tr:lh:7314,tg:lhbr:27356_#1,,isad:lh:13284,FVCA / B (1933-1940),b4fd7482-e86c-5410-8fc1-8b0f26a84bf7,b4fd7482-e86c-5410-8fc1-8b0f26a84bf7,tg:lhbr:27356_#1,,,
e22_Items,1,lhbr,tr:lh:5604,tg:lhbr:35737_#1,128009/3,isad:lh:16950,E 279 / B,c8a940ab-d867-5955-bbb5-cf7133276684,c8a940ab-d867-5955-bbb5-cf7133276684,tg:lhbr:35737_#1,,,
e22_Items,1,lhbr,tr:lh:7165,tg:lhbr:174447_#1,178890/49,isad:lh:7707,R 286 / B2,1c06b1af-f6cd-5372-8b31-869d2078ce7e,1c06b1af-f6cd-5372-8b31-869d2078ce7e,tg:lhbr:174447_#1,,,
e22_Items,1,lhbr,tr:lh:7336,tg:lhbr:218752_#1,186434/14,isad:lh:79377,S 59 / Archief A,16c86709-5164-50c7-960a-5a66d376b554,16c86709-5164-50c7-960a-5a66d376b554,tg:lhbr:218752_#1,,,
e22_Items,1,lhbr,tr:lh:4015,tg:lhbr:166026_#1,76700/616,isad:lh:67753,HH 9 / B,3d5ab0b2-d63d-5870-82d4-14d2227c359d,3d5ab0b2-d63d-5870-82d4-14d2227c359d,tg:lhbr:166026_#1,,,
e22_Items,1,lhbr,tr:lh:9770,tg:lhbr:260464_#1,,isad:lh:149023,,56dc4926-e52f-5f6a-ba87-fec1b8a9a9c8,56dc4926-e52f-5f6a-ba87-fec1b8a9a9c8,tg:lhbr:260464_#1,J 416 / 76,,
e22_Items,1,lhbr,,tg:lhbr:272005_#1,,isad:lh:85776,,f70e3fdc-d666-56e1-9552-8b99d3391e26,f70e3fdc-d666-56e1-9552-8b99d3391e26,tg:lhbr:272005_#1,W 213 / 159,,
e22_Items,1,lhbr,tr:lh:126473,tg:lhbr:243274_#1,,isad:lh:130165,,16e53598-0848-5bac-90a1-eb685d11ba0d,16e53598-0848-5bac-90a1-eb685d11ba0d,tg:lhbr:243274_#1,D 9653 / 11 (59),,
e22_Items,1,lhbr,tr:lh:1843,tg:lhbr:240887_#1,34506/5,isad:lh:22764,E 147 / B,97091bcf-f7ed-56e0-8c8a-b7cb10b299e5,97091bcf-f7ed-56e0-8c8a-b7cb10b299e5,tg:lhbr:240887_#1,,,
e22_Items,1,lhbr,,tg:lhbr:193591_#1,163838/23,isad:lh:74390,G 395 / B2,c6ea2dad-d289-5c57-8663-d56e5aa156d5,c6ea2dad-d289-5c57-8663-d56e5aa156d5,tg:lhbr:193591_#1,,,
e22_Items,1,lhbr,tr:lh:4796,tg:lhbr:157257_#1,95565/47,isad:lh:458,H 722 / B (1967-70),a7da3d24-2175-5c75-897d-353f5db3db39,a7da3d24-2175-5c75-897d-353f5db3db39,tg:lhbr:157257_#1,,,
e22_Items,1,lhbr,tr:lh:5961,tg:lhbr:145636_#1,136586/2a-b,isad:lh:60428,V 15195 / B,6a75d9e3-66a5-5bb1-9e0b-4f93e3be7496,6a75d9e3-66a5-5bb1-9e0b-4f93e3be7496,tg:lhbr:145636_#1,,,
e22_Items,1,lhbr,tr:lh:7817,tg:lhbr:229523_#1,202184/8,isad:lh:82621,M 945 / B2 (16 december 1956),6df0b420-75b8-5315-8049-8d45296a97d4,6df0b420-75b8-5315-8049-8d45296a97d4,tg:lhbr:229523_#1,,,
e22_Items,1,lhbr,tr:lh:815,tg:lhbr:82318_#1,15062/25,isad:lh:35917,K 347 / B,b5b84de3-ab35-563d-8315-c095d768613e,b5b84de3-ab35-563d-8315-c095d768613e,tg:lhbr:82318_#1,,,
e22_Items,1,lhbr,,tg:lhbr:16127_#1,,isad:lh:8733,D 125 / B2,a153a7df-82e0-5516-adbb-1b88fc704457,a153a7df-82e0-5516-adbb-1b88fc704457,tg:lhbr:16127_#1,,,
e22_Items,1,lhbr,tr:lh:3586,tg:lhbr:90779_#1,69816/144,isad:lh:38813,M 2789 / B2,eef7f7cb-ac26-5f23-b31d-0ff0a7294b30,eef7f7cb-ac26-5f23-b31d-0ff0a7294b30,tg:lhbr:90779_#1,,,
e22_Items,1,lhbr,tr:lh:7336,tg:lhbr:219258_#1,187277,isad:lh:79505,S 59 / Archief B,b21d316a-3d9d-5532-af41-070fdf3d4647,b21d316a-3d9d-5532-af41-070fdf3d4647,tg:lhbr:219258_#1,,,
e22_Items,1,lhbr,,tg:lhbr:231497_#1,,isad:lh:83188,HH 82 / B (Michaut),4d5d065f-6ead-55e7-bcd8-99d84700e2bd,4d5d065f-6ead-55e7-bcd8-99d84700e2bd,tg:lhbr:231497_#1,,,
e22_Items,1,lhbr,tr:lh:4175,tg:lhbr:199044_#1,80714/84,isad:lh:75042,B 417 / B2,911833c0-b3ed-59d3-9341-d0e6c8a75a43,911833c0-b3ed-59d3-9341-d0e6c8a75a43,tg:lhbr:199044_#1,,,
e22_Items,1,lhbr,tr:lh:9770,tg:lhbr:258933_#1,,isad:lh:148172,,f202deb7-91bd-5acf-ae23-8d04c2ee70e7,f202deb7-91bd-5acf-ae23-8d04c2ee70e7,tg:lhbr:258933_#1,J 416 / 69,,
e22_Items,1,lhbr,tr:lh:6045,tg:lhbr:75956_#1,135263/a-b,isad:lh:34129,H 9614 / B,923bb8d1-9396-5cc2-8513-0a1bb5504129,923bb8d1-9396-5cc2-8513-0a1bb5504129,tg:lhbr:75956_#1,,,
e22_Items,1,lhbr,tr:lh:1102,tg:lhbr:103482_#1,19962/14,isad:lh:43855,M 882 / B,a9961d4a-78f7-51f9-9837-8ce1b231ea0c,a9961d4a-78f7-51f9-9837-8ce1b231ea0c,tg:lhbr:103482_#1,,,
e22_Items,1,lhbr,tr:lh:2279,tg:lhbr:247158_#1,,isad:lh:139907,,fd4308d7-ff56-5fc2-821a-9306db587987,fd4308d7-ff56-5fc2-821a-9306db587987,tg:lhbr:247158_#1,C 3622 / 21,,
e22_Items,1,lhbr,tr:lh:9770,tg:lhbr:255539_#1,,isad:lh:145926,,e88660cc-1633-5b13-bd67-df886ffe1c36,e88660cc-1633-5b13-bd67-df886ffe1c36,tg:lhbr:255539_#1,J 416 / 56,,
e22_Items,1,lhbr,,tg:lhbr:86034_#1,,isad:lh:37153,L 16136 / B,21d6edf8-67dd-515b-b553-400e866c272d,21d6edf8-67dd-515b-b553-400e866c272d,tg:lhbr:86034_#1,,,
e22_Items,1,lhbr,tr:lh:6099,tg:lhbr:94455_#1,140067/3,isad:lh:40303,M 386 / B2,e1121227-84b4-5d47-a35c-7aebd5631ff2,e1121227-84b4-5d47-a35c-7aebd5631ff2,tg:lhbr:94455_#1,,,
e22_Items,1,lhbr,tr:lh:5863,tg:lhbr:50393_#1,124897/1,isad:lh:22965,E 252 / B,4b7d7a12-fc0c-54d3-9b2d-b5c08d92a260,4b7d7a12-fc0c-54d3-9b2d-b5c08d92a260,tg:lhbr:50393_#1,,,
e22_Items,1,lhbr,,tg:lhbr:53960_#1,,isad:lh:24341,F 446 / B,eb58ffcb-566c-5c3b-b229-83f5e9b4d133,eb58ffcb-566c-5c3b-b229-83f5e9b4d133,tg:lhbr:53960_#1,,,
e22_Items,1,lhbr,tr:lh:7356,tg:lhbr:172892_#1,195608/46,isad:lh:70074,D 3405 / B2,6a06d858-8f37-535b-88ce-23fd04ab767e,6a06d858-8f37-535b-88ce-23fd04ab767e,tg:lhbr:172892_#1,,,
e22_Items,1,lhbr,tr:lh:4853,tg:lhbr:163600_#1,112773,isad:lh:66734,Y 455 / B,e9662982-186c-5700-b243-a30c439a0c03,e9662982-186c-5700-b243-a30c439a0c03,tg:lhbr:163600_#1,,,
e22_Items,1,lhbr,tr:lh:4529,tg:lhbr:224929_#1,87146/28,isad:lh:4652,H 546 / B2,0bf5c2fb-130f-5d64-8784-c07dd7d0d603,0bf5c2fb-130f-5d64-8784-c07dd7d0d603,tg:lhbr:224929_#1,,,
e22_Items,1,lhbr,tr:lh:6895,tg:lhbr:171261_#1,170766/2,isad:lh:69411,L 645 / B2,7fc86cce-2752-520a-9bcc-0eae4832b98d,7fc86cce-2752-520a-9bcc-0eae4832b98d,tg:lhbr:171261_#1,,,
e22_Items,1,lhbr,tr:lh:168,tg:lhbr:121798_#1,2499/1,isad:lh:51672,R 977 / B,df700d2d-e9c4-51ff-a6c9-838573afc296,df700d2d-e9c4-51ff-a6c9-838573afc296,tg:lhbr:121798_#1,,,
