ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,dataset,External Relation Note,External Relation,External Relation URL,External Relation URL Type,External Relation Note Language,External Relation Note Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type
8ecca11f-ea34-57c8-a6f5-680b307c86f0,tg:mpmbr:968,e73_CreationActors,2,,,,,,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,,,,recipients (people),,"dlod={""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/80505"",""id"":""au::106906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ecca11f-ea34-57c8-a6f5-680b307c86f0,tg:mpmbr:968,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,15760308,,,,,,,,,,,,,,,,,,,,,
8ecca11f-ea34-57c8-a6f5-680b307c86f0,tg:mpmbr:968,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1576-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ecca11f-ea34-57c8-a6f5-680b307c86f0,tg:mpmbr:968,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,
8ecca11f-ea34-57c8-a6f5-680b307c86f0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000953,referentienummer,False,,,,,,,
8ecca11f-ea34-57c8-a6f5-680b307c86f0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:968,brocade id,False,,,,,,,
8ecca11f-ea34-57c8-a6f5-680b307c86f0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:968/N,brocade url,False,,,,,,,
8ecca11f-ea34-57c8-a6f5-680b307c86f0,tg:mpmbr:968,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""70a04938-704e-53dd-8b10-162f8cbb2ff3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be188a83-6eb9-434c-a7bc-a368da4cced0"", ""inverseOntologyProperty"": """"}]",,,,
8f3f85bb-6602-556a-b728-a358881d97ee,tg:mpmbr:642,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:642,https://data.museumplantinmoretus.be/ark:/11975/8f3f85bb-6602-556a-b728-a358881d97ee,Brieven
8f3f85bb-6602-556a-b728-a358881d97ee,tg:mpmbr:642,e73_CreationActors,1,,,,,,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,,,,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f3f85bb-6602-556a-b728-a358881d97ee,tg:mpmbr:642,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f3f85bb-6602-556a-b728-a358881d97ee,tg:mpmbr:642,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16401011,,,,,,,,,,,,,,,,,,,,,
8f3f85bb-6602-556a-b728-a358881d97ee,tg:mpmbr:642,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1640-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f3f85bb-6602-556a-b728-a358881d97ee,tg:mpmbr:642,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,
8f3f85bb-6602-556a-b728-a358881d97ee,tg:mpmbr:642,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:1831,image low resolution,False,,,,,,,
8f3f85bb-6602-556a-b728-a358881d97ee,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000627,referentienummer,False,,,,,,,
8f3f85bb-6602-556a-b728-a358881d97ee,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:642,brocade id,False,,,,,,,
8f3f85bb-6602-556a-b728-a358881d97ee,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:642/N,brocade url,False,,,,,,,
8f3f85bb-6602-556a-b728-a358881d97ee,tg:mpmbr:642,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""25817330-2a7a-5f07-ac8c-651578711138"", ""ontologyProperty"": """", ""resourceXresourceId"": ""269271da-201b-4d2f-8129-fca20c193e2e"", ""inverseOntologyProperty"": """"}]",,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,tg:mpmbr:1056,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1056,https://data.museumplantinmoretus.be/ark:/11975/8f5ab562-5cab-5db7-aa98-65e311f1e98d,Brieven
8f5ab562-5cab-5db7-aa98-65e311f1e98d,tg:mpmbr:1056,e73_CreationActors,1,,,,,,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,,,,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,tg:mpmbr:1056,e73_CreationActors,2,,,,,,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,,,,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,tg:mpmbr:1056,e73_CreationActors,3,,,,,,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,,,,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,tg:mpmbr:1056,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16750923,,,,,,,,,,,,,,,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,tg:mpmbr:1056,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1675-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,tg:mpmbr:1056,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,tg:mpmbr:1056,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:2806,image low resolution,False,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001040,referentienummer,False,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1056,brocade id,False,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1056/N,brocade url,False,,,,,,,
8f5ab562-5cab-5db7-aa98-65e311f1e98d,tg:mpmbr:1056,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5d7b8d34-03cd-5a90-a341-332e95e51ccf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""74df010f-bb7c-48ff-93fb-bb2a81cc8174"", ""inverseOntologyProperty"": """"}]",,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,tg:mpmbr:732,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:732,https://data.museumplantinmoretus.be/ark:/11975/8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,Brieven
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,tg:mpmbr:732,e73_CreationActors,1,,,,,,a72d23ac-0560-5b54-b4d1-14dce7559732,au::108847,,,,correspondents (correspondence writers),,"dlod={""name"":""Martina Plantijn"",""ark"":""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""uri"":""/agents/people/73804"",""id"":""au::108847"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,tg:mpmbr:732,e73_CreationActors,2,,,,,,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,,,,recipients (people),,"dlod={""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/80505"",""id"":""au::106906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,tg:mpmbr:732,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,15740906,,,,,,,,,,,,,,,,,,,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,tg:mpmbr:732,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1574-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,tg:mpmbr:732,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,tg:mpmbr:732,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:2284,image low resolution,False,,,,,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000718,referentienummer,False,,,,,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:732,brocade id,False,,,,,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:732/N,brocade url,False,,,,,,,
8f6d9c4c-44df-5ca2-960e-6da7b62b7c1c,tg:mpmbr:732,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ae0a43df-c1e5-5f84-997c-29313e1223f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""192b3bae-b54c-4278-9530-d889a75122ab"", ""inverseOntologyProperty"": """"}]",,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:582,https://data.museumplantinmoretus.be/ark:/11975/8f7af782-1a5c-57d1-8d0a-c522882c1505,Brieven
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,e73_CreationActors,1,,,,,,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,,,,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16400516,,,,,,,,,,,,,,,,,,,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1640-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:1733,image low resolution,False,,,,,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000569,referentienummer,False,,,,,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:582,brocade id,False,,,,,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:582/N,brocade url,False,,,,,,,
8f7af782-1a5c-57d1-8d0a-c522882c1505,tg:mpmbr:582,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""21f100fa-c97c-539a-aea0-955b4c415eae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""85f4a893-d4f7-43ae-8107-f600167df571"", ""inverseOntologyProperty"": """"}]",,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:467,https://data.museumplantinmoretus.be/ark:/11975/8fa034e0-f0cd-527b-86ab-b82ed95decd7,Brieven
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,e73_CreationActors,1,,,,,,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,,,,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16390519,,,,,,,,,,,,,,,,,,,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1639-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:1576,image low resolution,False,,,,,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000456,referentienummer,False,,,,,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:467,brocade id,False,,,,,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:467/N,brocade url,False,,,,,,,
8fa034e0-f0cd-527b-86ab-b82ed95decd7,tg:mpmbr:467,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8aa5c813-c767-5db6-b9ae-252966a84b10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ba9ec13-d750-4993-883b-6bbdf367a118"", ""inverseOntologyProperty"": """"}]",,,,
8fc47655-290d-5736-a9f5-2888a2713d6e,tg:mpmbr:937,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:937,https://data.museumplantinmoretus.be/ark:/11975/8fc47655-290d-5736-a9f5-2888a2713d6e,Brieven
8fc47655-290d-5736-a9f5-2888a2713d6e,tg:mpmbr:937,e73_CreationActors,1,,,,,,386d538a-1fb7-557f-aa84-db2aaa1b1a32,au::113415,,,,correspondents (correspondence writers),,"dlod={""name"":""Raymond Verdoye"",""ark"":""ark:/83110/x0/007fc968-f2a5-5d5f-b66b-018739e29558"",""uri"":""/agents/people/83061"",""id"":""au::113415"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/007fc968-f2a5-5d5f-b66b-018739e29558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc47655-290d-5736-a9f5-2888a2713d6e,tg:mpmbr:937,e73_CreationActors,2,,,,,,b03dd40d-6470-5373-baba-0a64aea212a7,au::106903,,,,recipients (people),,"dlod={""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/64640"",""id"":""au::106903"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc47655-290d-5736-a9f5-2888a2713d6e,tg:mpmbr:937,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16710907,,,,,,,,,,,,,,,,,,,,,
8fc47655-290d-5736-a9f5-2888a2713d6e,tg:mpmbr:937,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1671-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc47655-290d-5736-a9f5-2888a2713d6e,tg:mpmbr:937,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,
8fc47655-290d-5736-a9f5-2888a2713d6e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000923,referentienummer,False,,,,,,,
8fc47655-290d-5736-a9f5-2888a2713d6e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:937,brocade id,False,,,,,,,
8fc47655-290d-5736-a9f5-2888a2713d6e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:937/N,brocade url,False,,,,,,,
8fc47655-290d-5736-a9f5-2888a2713d6e,tg:mpmbr:937,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f5b5306a-f1f0-501e-bcb4-03ef9f714b5b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa89448f-28f5-4834-8110-0626b04578e3"", ""inverseOntologyProperty"": """"}]",,,,
8fdf9efb-2158-50ea-8907-7ce2f642e003,tg:mpmbr:953,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:953,https://data.museumplantinmoretus.be/ark:/11975/8fdf9efb-2158-50ea-8907-7ce2f642e003,Brieven
8fdf9efb-2158-50ea-8907-7ce2f642e003,tg:mpmbr:953,e73_CreationActors,1,,,,,,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,,,,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fdf9efb-2158-50ea-8907-7ce2f642e003,tg:mpmbr:953,e73_CreationActors,2,,,,,,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,,,,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fdf9efb-2158-50ea-8907-7ce2f642e003,tg:mpmbr:953,e73_CreationActors,3,,,,,,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,,,,recipients (people),,"dlod={""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/65972"",""id"":""au::106909"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fdf9efb-2158-50ea-8907-7ce2f642e003,tg:mpmbr:953,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16720213,,,,,,,,,,,,,,,,,,,,,
8fdf9efb-2158-50ea-8907-7ce2f642e003,tg:mpmbr:953,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1672-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fdf9efb-2158-50ea-8907-7ce2f642e003,tg:mpmbr:953,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,
8fdf9efb-2158-50ea-8907-7ce2f642e003,tg:mpmbr:953,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:2625,image low resolution,False,,,,,,,
8fdf9efb-2158-50ea-8907-7ce2f642e003,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000938,referentienummer,False,,,,,,,
8fdf9efb-2158-50ea-8907-7ce2f642e003,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:953,brocade id,False,,,,,,,
