Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhbr:88894,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:88894/N,ba1d932f-49a8-5b7b-bf12-385c04072a63,BE-ANN07/br/000083335,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ba1d932f-49a8-5b7b-bf12-385c04072a63,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:217364,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:217364/N,42daa220-775b-5dc0-93a9-101e539fe9d1,BE-ANN07/br/000206709,Letterenhuis,https://data.letterenhuis.be/ark:/24970/42daa220-775b-5dc0-93a9-101e539fe9d1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:72234,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:72234/N,503e518b-0265-553f-98c8-1d93c17b76a6,BE-ANN07/br/000069190,Letterenhuis,https://data.letterenhuis.be/ark:/24970/503e518b-0265-553f-98c8-1d93c17b76a6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:24454,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:24454/N,96fa8720-861e-553f-bec1-9b4f7c0df26a,BE-ANN07/br/000023444,Letterenhuis,https://data.letterenhuis.be/ark:/24970/96fa8720-861e-553f-bec1-9b4f7c0df26a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:59164,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:59164/N,e835a0b5-dfce-5a02-98b9-f4d4df2ba1d1,BE-ANN07/br/000056587,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e835a0b5-dfce-5a02-98b9-f4d4df2ba1d1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:92060,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:92060/N,d4af5f2d-8ba6-5fd0-a5da-4dc1a8a79738,BE-ANN07/br/000086382,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d4af5f2d-8ba6-5fd0-a5da-4dc1a8a79738,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:180058,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:180058/N,f98e50c9-9f65-5545-b33f-106a3f52c49d,BE-ANN07/br/000169871,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f98e50c9-9f65-5545-b33f-106a3f52c49d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:97798,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:97798/N,3d6b94b7-6ad5-510c-8cf5-90e6aecd0238,BE-ANN07/br/000091783,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3d6b94b7-6ad5-510c-8cf5-90e6aecd0238,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:275958,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:275958/N,1efcea37-8a1d-5b12-a041-95f2e71f7d24,BE-ANN07/br/000264575,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1efcea37-8a1d-5b12-a041-95f2e71f7d24,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:10808,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:10808/N,fc03b233-99c9-5d79-a4b9-a2f2e6546f38,BE-ANN07/br/000010251,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fc03b233-99c9-5d79-a4b9-a2f2e6546f38,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:149161,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:149161/N,3b28206c-f626-5daf-94df-625998a9767b,BE-ANN07/br/000140583,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3b28206c-f626-5daf-94df-625998a9767b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:182065,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:182065/N,300a2344-ec1e-53e4-825c-f41b2aaf521c,BE-ANN07/br/000171857,Letterenhuis,https://data.letterenhuis.be/ark:/24970/300a2344-ec1e-53e4-825c-f41b2aaf521c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:277965,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:277965/N,b073ee51-d27d-575b-a5f6-9b706dd73f1d,BE-ANN07/br/000266572,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b073ee51-d27d-575b-a5f6-9b706dd73f1d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:134451,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:134451/N,c2aec888-b162-5bd6-b0e1-5eb794752f37,BE-ANN07/br/000126617,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c2aec888-b162-5bd6-b0e1-5eb794752f37,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:162231,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:162231/N,20816159-cfc0-5c1a-866b-6ce33158f3b6,BE-ANN07/br/000153211,Letterenhuis,https://data.letterenhuis.be/ark:/24970/20816159-cfc0-5c1a-866b-6ce33158f3b6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:23391,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:23391/N,6b173cce-7c99-5944-985c-ff997412686d,BE-ANN07/br/000022430,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6b173cce-7c99-5944-985c-ff997412686d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:12835,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:12835/N,84e3e9ef-f2da-5ff5-b83d-0dc8be318f3a,BE-ANN07/br/000012208,Letterenhuis,https://data.letterenhuis.be/ark:/24970/84e3e9ef-f2da-5ff5-b83d-0dc8be318f3a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:153995,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:153995/N,1a35e024-daa5-5cc3-9bb4-b0a051c5e9fd,BE-ANN07/br/000145289,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1a35e024-daa5-5cc3-9bb4-b0a051c5e9fd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:198891,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:198891/N,d2259bff-5f9d-5b00-b6c6-57ad56e6e594,BE-ANN07/br/000188471,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d2259bff-5f9d-5b00-b6c6-57ad56e6e594,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:243539,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:243539/N,c122154a-bc90-55c0-9e82-ec545d99af53,BE-ANN07/br/000232508,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c122154a-bc90-55c0-9e82-ec545d99af53,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:215359,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:215359/N,96f9fed7-76d1-5adf-810e-9993ddd1f532,BE-ANN07/br/000204795,Letterenhuis,https://data.letterenhuis.be/ark:/24970/96f9fed7-76d1-5adf-810e-9993ddd1f532,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:70209,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:70209/N,b7e734c9-6aa6-5c8e-bd5e-f5f47a5d6816,BE-ANN07/br/000067221,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b7e734c9-6aa6-5c8e-bd5e-f5f47a5d6816,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:26469,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:26469/N,f6f73c0c-0c6b-5202-bdcd-99531d3b51fb,BE-ANN07/br/000025412,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f6f73c0c-0c6b-5202-bdcd-99531d3b51fb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:268669,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:268669/N,57cf2626-bcf4-5d45-9110-6b339e2ddc0c,BE-ANN07/br/000257377,Letterenhuis,https://data.letterenhuis.be/ark:/24970/57cf2626-bcf4-5d45-9110-6b339e2ddc0c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:139849,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:139849/N,7a4d53d9-9315-5d94-b5de-63c0cf1064da,BE-ANN07/br/000131735,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7a4d53d9-9315-5d94-b5de-63c0cf1064da,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:195489,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:195489/N,145bcdf1-ed60-576f-8964-78ad74c1265b,BE-ANN07/br/000185108,Letterenhuis,https://data.letterenhuis.be/ark:/24970/145bcdf1-ed60-576f-8964-78ad74c1265b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:82349,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:82349/N,d654c101-4b18-5739-a1ad-99805bf2957d,BE-ANN07/br/000077433,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d654c101-4b18-5739-a1ad-99805bf2957d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:5533,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:5533/N,a93f6e2d-a10e-5081-8982-4b3ecb80280f,BE-ANN07/br/000005233,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a93f6e2d-a10e-5081-8982-4b3ecb80280f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:126745,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:126745/N,91252b29-8277-5d34-9613-a1cb2a1245b5,BE-ANN07/br/000119258,Letterenhuis,https://data.letterenhuis.be/ark:/24970/91252b29-8277-5d34-9613-a1cb2a1245b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:170125,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:170125/N,d7d98158-563a-5307-8a94-719903bc79fe,BE-ANN07/br/000160270,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d7d98158-563a-5307-8a94-719903bc79fe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:31085,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:31085/N,a685bf58-d554-50ad-84e2-be74a5a8ef7c,BE-ANN07/br/000029989,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a685bf58-d554-50ad-84e2-be74a5a8ef7c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:190371,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:190371/N,95b36c03-643f-5658-b933-eb0955e4dede,BE-ANN07/br/000180039,Letterenhuis,https://data.letterenhuis.be/ark:/24970/95b36c03-643f-5658-b933-eb0955e4dede,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:285825,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:285825/N,9d336ee3-90a5-58ea-8f3d-2f2244c84201,BE-ANN07/br/000274354,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9d336ee3-90a5-58ea-8f3d-2f2244c84201,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:124778,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:124778/N,f0733bfe-534c-501d-9cec-2348b0361ec5,BE-ANN07/br/000117432,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f0733bfe-534c-501d-9cec-2348b0361ec5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:172118,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:172118/N,ffe390e7-3273-5391-b06e-a4f116500fd8,BE-ANN07/br/000162007,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ffe390e7-3273-5391-b06e-a4f116500fd8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:200788,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:200788/N,4c653839-9624-5820-8154-b35b8501ac73,BE-ANN07/br/000190354,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4c653839-9624-5820-8154-b35b8501ac73,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:159248,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:159248/N,cf0106b0-1511-5c22-acaa-321364d9a117,BE-ANN07/br/000150306,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cf0106b0-1511-5c22-acaa-321364d9a117,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:287818,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:287818/N,cdde367b-b5fb-5112-b682-847dd51e508f,BE-ANN07/br/000276337,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cdde367b-b5fb-5112-b682-847dd51e508f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:278540,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:278540/N,b0b8562a-691b-5370-89cd-50dca7576e35,BE-ANN07/br/000267144,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b0b8562a-691b-5370-89cd-50dca7576e35,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:80374,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:80374/N,1b5f89df-ff28-5ba7-9d5c-b1457824935a,BE-ANN07/br/000075580,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1b5f89df-ff28-5ba7-9d5c-b1457824935a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:253610,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:253610/N,72f18b2b-4e05-5a87-a6ec-0fd8879aac52,BE-ANN07/br/000242419,Letterenhuis,https://data.letterenhuis.be/ark:/24970/72f18b2b-4e05-5a87-a6ec-0fd8879aac52,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:205070,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:205070/N,bea94bc6-fd2c-562a-a527-c68baa4c1588,BE-ANN07/br/000194607,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bea94bc6-fd2c-562a-a527-c68baa4c1588,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:121080,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:121080/N,fcd4dac8-6ab4-56c5-b8e3-34042540b3f8,BE-ANN07/br/000113881,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fcd4dac8-6ab4-56c5-b8e3-34042540b3f8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:60120,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:60120/N,95ebb5dd-b007-50d6-86d8-2eaaa57a9b20,BE-ANN07/br/000057507,Letterenhuis,https://data.letterenhuis.be/ark:/24970/95ebb5dd-b007-50d6-86d8-2eaaa57a9b20,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:36740,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:36740/N,f8b68ea7-1ede-5cce-99ed-56ad429d9ddf,BE-ANN07/br/000035478,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f8b68ea7-1ede-5cce-99ed-56ad429d9ddf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:37852,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:37852/N,3a4442ed-7b15-5a53-b815-ec04022df5e5,BE-ANN07/br/000036505,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3a4442ed-7b15-5a53-b815-ec04022df5e5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:147256,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:147256/N,9dbc41d6-fbc2-5757-829f-c559fde209de,BE-ANN07/br/000138725,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9dbc41d6-fbc2-5757-829f-c559fde209de,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:252902,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:252902/N,1fc2b208-0c01-563e-a4e7-ce6a90634d44,BE-ANN07/br/000241721,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1fc2b208-0c01-563e-a4e7-ce6a90634d44,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:111436,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:111436/N,c09a1222-0323-561f-a425-fc1ec8a72edb,BE-ANN07/br/000104926,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c09a1222-0323-561f-a425-fc1ec8a72edb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:50596,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:50596/N,59910085-5ca1-5b7f-90fb-b3ac0694333e,BE-ANN07/br/000048729,Letterenhuis,https://data.letterenhuis.be/ark:/24970/59910085-5ca1-5b7f-90fb-b3ac0694333e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:284737,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:284737/N,566ca330-a98d-5e5a-a82d-212eb931ef12,BE-ANN07/br/000273281,Letterenhuis,https://data.letterenhuis.be/ark:/24970/566ca330-a98d-5e5a-a82d-212eb931ef12,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:219053,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:219053/N,99188f81-c7d0-5b2a-bf1b-e175bcb63298,BE-ANN07/br/000208370,Letterenhuis,https://data.letterenhuis.be/ark:/24970/99188f81-c7d0-5b2a-bf1b-e175bcb63298,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:140593,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:140593/N,7e22bf28-4623-5df9-9ca7-52f59b50198f,BE-ANN07/br/000132463,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e22bf28-4623-5df9-9ca7-52f59b50198f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:57253,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:57253/N,e20a7cce-4f49-5528-8dc9-71e7817c5592,BE-ANN07/br/000054750,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e20a7cce-4f49-5528-8dc9-71e7817c5592,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:232303,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:232303/N,611a9fe8-0074-559f-8c84-8ab3e331e37a,BE-ANN07/br/000221506,Letterenhuis,https://data.letterenhuis.be/ark:/24970/611a9fe8-0074-559f-8c84-8ab3e331e37a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:264563,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:264563/N,355327ce-dea6-5d19-ada2-576746adf5ff,BE-ANN07/br/000253314,Letterenhuis,https://data.letterenhuis.be/ark:/24970/355327ce-dea6-5d19-ada2-576746adf5ff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:127857,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:127857/N,9de644b3-db4e-573d-8827-75ebeaba7251,BE-ANN07/br/000120344,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9de644b3-db4e-573d-8827-75ebeaba7251,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:247203,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:247203/N,97aabe07-5061-5eb2-ab6c-f247f3418da6,BE-ANN07/br/000236121,Letterenhuis,https://data.letterenhuis.be/ark:/24970/97aabe07-5061-5eb2-ab6c-f247f3418da6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:199853,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:199853/N,01db197d-5555-505f-b22b-0e6daf107b50,BE-ANN07/br/000189427,Letterenhuis,https://data.letterenhuis.be/ark:/24970/01db197d-5555-505f-b22b-0e6daf107b50,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:211463,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:211463/N,1101b7ff-af35-5ba1-8e05-f81bf5b822ba,BE-ANN07/br/000200938,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1101b7ff-af35-5ba1-8e05-f81bf5b822ba,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:152957,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:152957/N,59c2f0c3-b7a4-599a-a56f-22b5937238c2,BE-ANN07/br/000144278,Letterenhuis,https://data.letterenhuis.be/ark:/24970/59c2f0c3-b7a4-599a-a56f-22b5937238c2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:135493,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:135493/N,e5049b0e-9813-5328-8ca7-43655f07c342,BE-ANN07/br/000127552,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e5049b0e-9813-5328-8ca7-43655f07c342,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:74533,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:74533/N,ed48157c-e039-56ca-b42b-2fb0d349578e,BE-ANN07/br/000071348,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ed48157c-e039-56ca-b42b-2fb0d349578e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:22353,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:22353/N,4c7573b6-9ca5-593a-81cf-6036e335d51c,BE-ANN07/br/000021421,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4c7573b6-9ca5-593a-81cf-6036e335d51c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:94767,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:94767/N,93238f36-f1d8-5f3a-a911-0c1e7f2e5b07,BE-ANN07/br/000088899,Letterenhuis,https://data.letterenhuis.be/ark:/24970/93238f36-f1d8-5f3a-a911-0c1e7f2e5b07,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:184762,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:184762/N,9a6d9f4f-56d9-5341-bae6-78b834ec4f18,BE-ANN07/br/000174493,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9a6d9f4f-56d9-5341-bae6-78b834ec4f18,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:119006,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:119006/N,58124bc6-0d00-50b1-a4cf-f7db9faabd8c,BE-ANN07/br/000112061,Letterenhuis,https://data.letterenhuis.be/ark:/24970/58124bc6-0d00-50b1-a4cf-f7db9faabd8c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:132356,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:132356/N,5f8f91ec-08e5-5748-a9f4-f4f32f6d17c6,BE-ANN07/br/000124621,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5f8f91ec-08e5-5748-a9f4-f4f32f6d17c6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:227802,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:227802/N,2fe4d856-2de5-5e25-a272-c18fb8d83a04,BE-ANN07/br/000217044,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2fe4d856-2de5-5e25-a272-c18fb8d83a04,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:164536,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:164536/N,318ce054-26ee-54f6-b308-f53d35fff02d,BE-ANN07/br/000155204,Letterenhuis,https://data.letterenhuis.be/ark:/24970/318ce054-26ee-54f6-b308-f53d35fff02d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:25496,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:25496/N,286c2600-c8af-580b-a1d2-941c224a308a,BE-ANN07/br/000024450,Letterenhuis,https://data.letterenhuis.be/ark:/24970/286c2600-c8af-580b-a1d2-941c224a308a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:89856,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:89856/N,0f26937e-4197-5f17-aea0-301f1dc715f2,BE-ANN07/br/000084239,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f26937e-4197-5f17-aea0-301f1dc715f2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:42952,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:42952/N,fdde131c-9ed1-5b20-a299-2383a7da721b,BE-ANN07/br/000041397,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fdde131c-9ed1-5b20-a299-2383a7da721b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:816,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:816/N,e1d7b4ce-93ca-5fb3-b1ef-e9bf5f6ddfb5,BE-ANN07/br/000000758,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e1d7b4ce-93ca-5fb3-b1ef-e9bf5f6ddfb5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:97848,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:97848/N,3b10ff9a-f7c5-5740-bd79-f58b03e7d3e7,BE-ANN07/br/000091833,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3b10ff9a-f7c5-5740-bd79-f58b03e7d3e7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:275688,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:275688/N,45d3ee49-755d-5a2d-93ff-26cf2dc886c9,BE-ANN07/br/000264307,Letterenhuis,https://data.letterenhuis.be/ark:/24970/45d3ee49-755d-5a2d-93ff-26cf2dc886c9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:151678,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:151678/N,e11698d5-3d40-5dbd-b595-c8e4186ac984,BE-ANN07/br/000143083,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e11698d5-3d40-5dbd-b595-c8e4186ac984,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:107018,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:107018/N,38960ada-703c-5586-92f9-8b7362112b85,BE-ANN07/br/000100760,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38960ada-703c-5586-92f9-8b7362112b85,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
