ResourceID,brocade.id,card,order,source_field,Writing material
d0a10f12-60e5-5612-81da-772910e692fc,tg:lhbr:227414,WritingMaterials,1,kenmerken.lhschrijfhs,ink
f570565d-e4b0-5c77-bca4-981a5bb51333,tg:lhbr:258119,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9bd0dc1f-447b-58e8-8be2-0a5eb8f3239f,tg:lhbr:225429,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
9a505938-8112-5ac8-a209-4766decfb0f9,tg:lhbr:199445,WritingMaterials,1,kenmerken.lhschrijfhs,ink
a3b5852f-ce99-5ed7-ae01-8b355ca57121,tg:lhbr:210767,WritingMaterials,1,kenmerken.lhschrijfhs,felt-tip pens
7d89e700-c92c-5101-b316-5f1f58af3d9e,tg:lhbr:185466,WritingMaterials,1,kenmerken.lhschrijfhs,ink
779d1560-273f-5ad9-8867-c83eb16aea97,tg:lhbr:275237,WritingMaterials,1,kenmerken.lhschrijfhs,ink
afbba860-8a65-5a69-9f4e-ab3a39a3cdfc,tg:lhbr:244993,WritingMaterials,1,kenmerken.lhschrijfhs,ink
7ac35652-3784-5395-98ff-a153ee1aafd9,tg:lhbr:216719,WritingMaterials,1,kenmerken.lhschrijfhs,ink
03b742de-342b-5afe-8122-dd8b13d41276,tg:lhbr:240179,WritingMaterials,1,kenmerken.lhschrijfhs,ink
c0853229-1d0e-5b6a-a9b7-7fcae2fdc29f,tg:lhbr:209815,WritingMaterials,1,kenmerken.lhschrijfhs,ink
ba5bcbb4-0333-5113-b039-92adcf24f594,tg:lhbr:245681,WritingMaterials,1,kenmerken.lhschrijfhs,ink
aa821083-6f30-55fb-a007-717d11a8c710,tg:lhbr:183418,WritingMaterials,1,kenmerken.lhschrijfhs,ink
76f5f7b8-bcce-5dc0-8d49-bbd7ae5e3ee2,tg:lhbr:284388,WritingMaterials,1,kenmerken.lhschrijfhs,ink
2863dbc4-f281-5b0c-bf32-e0a45e6d559b,tg:lhbr:281470,WritingMaterials,1,kenmerken.lhschrijfhs,ink
7bc66d6e-02fd-57b1-8174-2b964d148df4,tg:lhbr:261624,WritingMaterials,1,kenmerken.lhschrijfhs,ink
f0c10de4-09e6-574e-82fa-ea7188d10f50,tg:lhbr:237044,WritingMaterials,1,kenmerken.lhschrijfhs,ink
bf0b8186-0c6d-515e-b73b-291170fa3153,tg:lhbr:248549,WritingMaterials,1,kenmerken.lhschrijfhs,ink
699ef3a2-e73e-5246-8c98-847a01dc39dd,tg:lhbr:263619,WritingMaterials,1,kenmerken.lhschrijfhs,ink
98839c24-cefc-5397-a3f3-d0a38f8332a1,tg:lhbr:230781,WritingMaterials,1,kenmerken.lhschrijfhs,ink
ba43aa98-69f8-5de0-a656-b3d2886512de,tg:lhbr:200337,WritingMaterials,1,kenmerken.lhschrijfhs,ink
aa21dc8e-e43c-5dce-a734-1ddebdee0a61,tg:lhbr:251292,WritingMaterials,1,kenmerken.lhschrijfhs,ink
80215403-0279-531d-a0a5-b4c8bfdcdf5c,tg:lhbr:175262,WritingMaterials,1,kenmerken.lhschrijfhs,ink
88c3a8b9-665c-511b-acbf-dd949bf99675,tg:lhbr:260936,WritingMaterials,1,kenmerken.lhschrijfhs,ink
1bf13e6f-c6c1-558d-a31c-963498f72268,tg:lhbr:195036,WritingMaterials,1,kenmerken.lhschrijfhs,ink
