ResourceID,brocade.id,card,order,ire.isaar.uuid,Artistic ISAAR Brocade ID,Artistic Actor Role,Artistic Actor Widget,Artistic Actor Identifier
ce798dc5-1f1d-5985-b68a-803e22a57913,tg:lhbr:66277,ArtisticContent,2,82bd4d5c-a99f-57e1-ab87-eac530d53789,au::14748,recipients (people),"dlod={""id"":""ark:/83110/x0/82bd4d5c-a99f-57e1-ab87-eac530d53789"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/82bd4d5c-a99f-57e1-ab87-eac530d53789
3a0425f0-856d-53ad-91ef-301da2a5f82a,tg:lhbr:228077,ArtisticContent,1,14603213-31c8-517c-a828-221368064891,au::56752,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/14603213-31c8-517c-a828-221368064891"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/14603213-31c8-517c-a828-221368064891
3a0425f0-856d-53ad-91ef-301da2a5f82a,tg:lhbr:228077,ArtisticContent,2,ec088980-6865-51bc-953c-71bb468e9977,au::16864,recipients (people),"dlod={""id"":""ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977
24d916ca-e73f-53e1-be3a-63e71830c15c,tg:lhbr:86023,ArtisticContent,1,5fa32b20-2867-5051-9a22-1925b517738d,au::10931,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/5fa32b20-2867-5051-9a22-1925b517738d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5fa32b20-2867-5051-9a22-1925b517738d
24d916ca-e73f-53e1-be3a-63e71830c15c,tg:lhbr:86023,ArtisticContent,2,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,au::930,recipients (people),"dlod={""id"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b
f93b8980-450a-5abc-9dc8-b59d2aebcd23,tg:lhbr:233791,ArtisticContent,1,aeaa7cf1-a2b7-5d44-9499-5bd6a4683166,au::5429,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/aeaa7cf1-a2b7-5d44-9499-5bd6a4683166"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/aeaa7cf1-a2b7-5d44-9499-5bd6a4683166
f93b8980-450a-5abc-9dc8-b59d2aebcd23,tg:lhbr:233791,ArtisticContent,2,25cc8b1d-19c2-5d3c-9796-4fdce6caf728,au::19005:::RDV.1,recipients (people),,
5e9ded12-87fe-560a-ba35-9112102e2c75,tg:lhbr:117761,ArtisticContent,1,46f9aaa6-4d50-5663-b766-d18a67f90200,au::15093,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/46f9aaa6-4d50-5663-b766-d18a67f90200"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/46f9aaa6-4d50-5663-b766-d18a67f90200
5e9ded12-87fe-560a-ba35-9112102e2c75,tg:lhbr:117761,ArtisticContent,2,2f757418-3a95-58a7-9fbf-fd532d951b74,au::3552,recipients (people),"dlod={""id"":""ark:/83110/x0/2f757418-3a95-58a7-9fbf-fd532d951b74"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f757418-3a95-58a7-9fbf-fd532d951b74
a23c399d-274b-5b7e-8b75-e553311170fc,tg:lhbr:141101,ArtisticContent,1,ef972a61-dd17-5022-a469-5db532c38da0,au::18123,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ef972a61-dd17-5022-a469-5db532c38da0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ef972a61-dd17-5022-a469-5db532c38da0
a23c399d-274b-5b7e-8b75-e553311170fc,tg:lhbr:141101,ArtisticContent,2,258d32ec-c1da-5746-89b2-0ecb38015298,au::4334,recipients (people),"dlod={""id"":""ark:/83110/x0/258d32ec-c1da-5746-89b2-0ecb38015298"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/258d32ec-c1da-5746-89b2-0ecb38015298
45488325-0741-58f9-b2f5-6e1fe9d463de,tg:lhbr:112099,ArtisticContent,1,abbf7b06-eac9-5024-a513-c24537e135b9,au::14269,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/abbf7b06-eac9-5024-a513-c24537e135b9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/abbf7b06-eac9-5024-a513-c24537e135b9
45488325-0741-58f9-b2f5-6e1fe9d463de,tg:lhbr:112099,ArtisticContent,2,23b251d6-30d5-5487-9edb-4e4676fda7e7,au::4446,recipients (people),"dlod={""id"":""ark:/83110/x0/23b251d6-30d5-5487-9edb-4e4676fda7e7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/23b251d6-30d5-5487-9edb-4e4676fda7e7
154b3ad6-c304-5c52-8727-8e9b87a57366,tg:lhbr:260609,ArtisticContent,1,f9cf5ee1-5b82-5af4-905f-d0991e07ef96,au::20668,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/f9cf5ee1-5b82-5af4-905f-d0991e07ef96"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f9cf5ee1-5b82-5af4-905f-d0991e07ef96
154b3ad6-c304-5c52-8727-8e9b87a57366,tg:lhbr:260609,ArtisticContent,2,9db23628-b2ea-5982-aebe-0b7e1f9b2541,au::9752,recipients (people),"dlod={""id"":""ark:/83110/x0/9db23628-b2ea-5982-aebe-0b7e1f9b2541"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9db23628-b2ea-5982-aebe-0b7e1f9b2541
5aed3a20-2b4f-5374-b52b-0cc0a3921706,tg:lhbr:236069,ArtisticContent,1,a1a03923-d030-5e0c-90e0-fc56aff6437d,au::33759,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/a1a03923-d030-5e0c-90e0-fc56aff6437d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a1a03923-d030-5e0c-90e0-fc56aff6437d
5aed3a20-2b4f-5374-b52b-0cc0a3921706,tg:lhbr:236069,ArtisticContent,2,496c666b-1299-5485-a8b8-a0dc40c03f99,au::19238,recipients (people),"dlod={""id"":""ark:/83110/x0/496c666b-1299-5485-a8b8-a0dc40c03f99"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/496c666b-1299-5485-a8b8-a0dc40c03f99
62f1d6fe-fd59-508c-8de1-90b8bdd9e5b3,tg:lhbr:78269,ArtisticContent,1,eea3560f-cbe7-5904-9e91-62a50893fa58,au::9361,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/eea3560f-cbe7-5904-9e91-62a50893fa58"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/eea3560f-cbe7-5904-9e91-62a50893fa58
62f1d6fe-fd59-508c-8de1-90b8bdd9e5b3,tg:lhbr:78269,ArtisticContent,2,2d38b0dd-4c5a-50df-a5a7-abee6e7e330f,au::8604,recipients (people),"dlod={""id"":""ark:/83110/x0/2d38b0dd-4c5a-50df-a5a7-abee6e7e330f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2d38b0dd-4c5a-50df-a5a7-abee6e7e330f
79d0ed7e-11b5-502b-a138-02db8c574431,tg:lhbr:51104,ArtisticContent,1,b78fcfbc-df09-5ce3-b1e3-040cafc1b347,au::34828:::SEV.1,correspondents (correspondence writers),,
79d0ed7e-11b5-502b-a138-02db8c574431,tg:lhbr:51104,ArtisticContent,2,7d2d1141-03b9-5e94-8694-da10e6042179,au::6360:::VZV.1,correspondents (correspondence writers),,
79d0ed7e-11b5-502b-a138-02db8c574431,tg:lhbr:51104,ArtisticContent,3,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,au::930,recipients (people),"dlod={""id"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b
bd8651f8-f26a-5828-a301-7b20c6c420b8,tg:lhbr:262634,ArtisticContent,1,a04e1768-d080-54ab-8a3b-91456f9ba539,au::14000,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/a04e1768-d080-54ab-8a3b-91456f9ba539"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a04e1768-d080-54ab-8a3b-91456f9ba539
bd8651f8-f26a-5828-a301-7b20c6c420b8,tg:lhbr:262634,ArtisticContent,2,6379ddb1-735e-560f-82ee-2288ed3505db,au::2621,recipients (people),"dlod={""id"":""ark:/83110/x0/6379ddb1-735e-560f-82ee-2288ed3505db"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6379ddb1-735e-560f-82ee-2288ed3505db
4342d6be-0300-5549-bd4d-a6228be247eb,tg:lhbr:234054,ArtisticContent,1,5a79f781-4c85-5112-8d82-fa2e96aa6eca,au::34027,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/5a79f781-4c85-5112-8d82-fa2e96aa6eca"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5a79f781-4c85-5112-8d82-fa2e96aa6eca
4342d6be-0300-5549-bd4d-a6228be247eb,tg:lhbr:234054,ArtisticContent,2,25cc8b1d-19c2-5d3c-9796-4fdce6caf728,au::19005:::RDV.1,recipients (people),,
39e1d1a5-bdc7-5796-9a89-9d09dd5b8b70,tg:lhbr:249564,ArtisticContent,1,5fcfada4-e544-5b45-82dc-65d6916d3927,au::4331,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/5fcfada4-e544-5b45-82dc-65d6916d3927"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5fcfada4-e544-5b45-82dc-65d6916d3927
39e1d1a5-bdc7-5796-9a89-9d09dd5b8b70,tg:lhbr:249564,ArtisticContent,2,ac8e79a1-53c8-5949-b8d5-37225ccc6fb4,au::850,recipients (people),"dlod={""id"":""ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4
683b435b-3e96-58b8-a883-8244232db92e,tg:lhbr:282460,ArtisticContent,1,52a46232-7e06-5482-98eb-4b72d417e9e2,au::16045,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/52a46232-7e06-5482-98eb-4b72d417e9e2"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/52a46232-7e06-5482-98eb-4b72d417e9e2
683b435b-3e96-58b8-a883-8244232db92e,tg:lhbr:282460,ArtisticContent,2,060aae26-2307-563b-8e03-f669281bea24,au::5281,recipients (people),"dlod={""id"":""ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24
5a5a7802-9d47-57a9-97a2-bbfaa5b22cd2,tg:lhbr:18868,ArtisticContent,1,5a9653b2-3bb8-55fd-b302-883f2a39bcf3,au::2751,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/5a9653b2-3bb8-55fd-b302-883f2a39bcf3"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5a9653b2-3bb8-55fd-b302-883f2a39bcf3
5a5a7802-9d47-57a9-97a2-bbfaa5b22cd2,tg:lhbr:18868,ArtisticContent,2,56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,au::16015,recipients (people),"dlod={""id"":""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f
20b65ecc-b73c-5286-9d43-e0cb7d836dc9,tg:lhbr:287398,ArtisticContent,1,9c3d79a1-1483-51dd-8260-6f640f12bb49,au::13155,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/9c3d79a1-1483-51dd-8260-6f640f12bb49"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9c3d79a1-1483-51dd-8260-6f640f12bb49
20b65ecc-b73c-5286-9d43-e0cb7d836dc9,tg:lhbr:287398,ArtisticContent,2,cae87965-f515-54ec-af1c-d66aaf63a928,au::8926,recipients (people),"dlod={""id"":""ark:/83110/x0/cae87965-f515-54ec-af1c-d66aaf63a928"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/cae87965-f515-54ec-af1c-d66aaf63a928
be096c01-8ce5-5ed4-a335-a4dff6f910fc,tg:lhbr:2976,ArtisticContent,1,0a5b3878-42bb-53d1-a93c-93dc96e516f2,au::689,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/0a5b3878-42bb-53d1-a93c-93dc96e516f2"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0a5b3878-42bb-53d1-a93c-93dc96e516f2
be096c01-8ce5-5ed4-a335-a4dff6f910fc,tg:lhbr:2976,ArtisticContent,2,c987d600-4bab-5bec-b1cd-e1bd6a2b39d5,au::21016,recipients (people),"dlod={""id"":""ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5
519aea73-8f65-5e05-99b3-3455c9e20446,tg:lhbr:188038,ArtisticContent,1,91e2f36b-c98f-59b9-9de9-eb29265eb65e,au::3121,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/91e2f36b-c98f-59b9-9de9-eb29265eb65e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/91e2f36b-c98f-59b9-9de9-eb29265eb65e
519aea73-8f65-5e05-99b3-3455c9e20446,tg:lhbr:188038,ArtisticContent,2,4e0bf2f8-50ec-5592-a468-42d6a64be3dd,au::10964:::RSV.1,recipients (people),,
61cab8bf-d73a-5599-b26c-ff1b9efb186e,tg:lhbr:118494,ArtisticContent,1,6a21ec3d-daad-52ee-bf0f-68ea12d36672,au::15283,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/6a21ec3d-daad-52ee-bf0f-68ea12d36672"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6a21ec3d-daad-52ee-bf0f-68ea12d36672
61cab8bf-d73a-5599-b26c-ff1b9efb186e,tg:lhbr:118494,ArtisticContent,2,ac598f88-ce58-55e9-a50c-4da3e3953e56,au::16450,recipients (people),"dlod={""id"":""ark:/83110/x0/ac598f88-ce58-55e9-a50c-4da3e3953e56"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ac598f88-ce58-55e9-a50c-4da3e3953e56
af918729-df91-55d1-aa87-cfe3fd5de149,tg:lhbr:59534,ArtisticContent,1,956f5a85-3a04-515a-9625-322f41df52ce,au::7576,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/956f5a85-3a04-515a-9625-322f41df52ce"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/956f5a85-3a04-515a-9625-322f41df52ce
af918729-df91-55d1-aa87-cfe3fd5de149,tg:lhbr:59534,ArtisticContent,2,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,recipients (people),"dlod={""id"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
e01072ba-b123-5811-a300-5b027a679520,tg:lhbr:92430,ArtisticContent,1,fc7d87bd-7d38-5484-b4a7-58cb7f98f7fb,au::11673,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/fc7d87bd-7d38-5484-b4a7-58cb7f98f7fb"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/fc7d87bd-7d38-5484-b4a7-58cb7f98f7fb
e01072ba-b123-5811-a300-5b027a679520,tg:lhbr:92430,ArtisticContent,2,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,recipients (people),"dlod={""id"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e
d2c89e28-76e8-5060-85bc-a109e24ecc63,tg:lhbr:217734,ArtisticContent,1,75072b92-00dc-5ffb-b4ff-b2363a0c76df,au::16673,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/75072b92-00dc-5ffb-b4ff-b2363a0c76df"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/75072b92-00dc-5ffb-b4ff-b2363a0c76df
d2c89e28-76e8-5060-85bc-a109e24ecc63,tg:lhbr:217734,ArtisticContent,2,2cbe0876-7f8d-595d-b3bb-4be0164ce8a0,au::8460:::DIV.1,recipients (people),,
68647431-7e16-5371-9b54-ba67a26a4ff6,tg:lhbr:241154,ArtisticContent,1,6e3881a6-7373-5b27-83c6-cebf7cdd4c8f,au::47321,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/6e3881a6-7373-5b27-83c6-cebf7cdd4c8f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6e3881a6-7373-5b27-83c6-cebf7cdd4c8f
68647431-7e16-5371-9b54-ba67a26a4ff6,tg:lhbr:241154,ArtisticContent,2,978afd13-1056-545c-ab83-987be846b0ad,au::3953,recipients (people),"dlod={""id"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
39f4fc8a-2ab4-5726-8555-4676e2388b05,tg:lhbr:24004,ArtisticContent,1,11aa14a5-9010-5695-a82f-fc810ad63527,au::3416:::VZV.1,correspondents (correspondence writers),,
39f4fc8a-2ab4-5726-8555-4676e2388b05,tg:lhbr:24004,ArtisticContent,2,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,recipients (people),"dlod={""id"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
ab043694-fc5f-5934-bb86-d47e18b47907,tg:lhbr:72664,ArtisticContent,1,f516229a-fb09-52ef-8614-bce687c53a19,au::8785,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/f516229a-fb09-52ef-8614-bce687c53a19"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f516229a-fb09-52ef-8614-bce687c53a19
ab043694-fc5f-5934-bb86-d47e18b47907,tg:lhbr:72664,ArtisticContent,2,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,au::930,recipients (people),"dlod={""id"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b
b280078f-f174-5ebf-9564-5e5ae500e438,tg:lhbr:180408,ArtisticContent,1,a6e0ad78-412a-50f3-b9f1-9227aec550a6,au::8649,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6
b280078f-f174-5ebf-9564-5e5ae500e438,tg:lhbr:180408,ArtisticContent,2,575e7fe4-34b7-5452-8d54-1c3b2d5108f0,au::12170:::DI.2,recipients (people),,
16ce3bf5-5bf8-5ea5-b2fd-0e364f224967,tg:lhbr:208838,ArtisticContent,1,71f46c5a-fae6-5f70-a6df-be2c10eb52eb,au::12170,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/71f46c5a-fae6-5f70-a6df-be2c10eb52eb"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/71f46c5a-fae6-5f70-a6df-be2c10eb52eb
16ce3bf5-5bf8-5ea5-b2fd-0e364f224967,tg:lhbr:208838,ArtisticContent,2,1112ca5e-3c9b-5dfa-824b-bc90e4dc017e,au::18890,recipients (people),"dlod={""id"":""ark:/83110/x0/1112ca5e-3c9b-5dfa-824b-bc90e4dc017e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1112ca5e-3c9b-5dfa-824b-bc90e4dc017e
05404d41-e056-5430-a419-7b6cfd54c917,tg:lhbr:162661,ArtisticContent,1,7786e0f1-a040-59ee-a492-db05f5f254d9,au::21571,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/7786e0f1-a040-59ee-a492-db05f5f254d9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7786e0f1-a040-59ee-a492-db05f5f254d9
05404d41-e056-5430-a419-7b6cfd54c917,tg:lhbr:162661,ArtisticContent,2,f6dec820-4a18-5d84-b392-cb5f993a4b7a,au::8726,recipients (people),"dlod={""id"":""ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a
d889d3f2-fcce-5934-ab35-b98fa569c67a,tg:lhbr:134001,ArtisticContent,1,82e3bfdc-4e65-5958-8366-a7c01f2ba7d3,au::16954,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/82e3bfdc-4e65-5958-8366-a7c01f2ba7d3"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/82e3bfdc-4e65-5958-8366-a7c01f2ba7d3
d889d3f2-fcce-5934-ab35-b98fa569c67a,tg:lhbr:134001,ArtisticContent,2,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,recipients (people),"dlod={""id"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
74bcf0de-20a2-57bf-ba6c-48edbba19947,tg:lhbr:246691,ArtisticContent,1,e8db4670-cad9-59d6-a330-5a5e4c88b746,au::6306,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/e8db4670-cad9-59d6-a330-5a5e4c88b746"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e8db4670-cad9-59d6-a330-5a5e4c88b746
7747b7f1-0c69-5561-8305-d69ae263c4f2,tg:lhbr:149531,ArtisticContent,1,0db071a0-9089-5710-9a58-5b6ff5e5ef32,au::19573,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/0db071a0-9089-5710-9a58-5b6ff5e5ef32"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0db071a0-9089-5710-9a58-5b6ff5e5ef32
7747b7f1-0c69-5561-8305-d69ae263c4f2,tg:lhbr:149531,ArtisticContent,2,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,au::930,recipients (people),"dlod={""id"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b
dcb62dda-7eac-5b55-a40c-838c116b5a0f,tg:lhbr:182435,ArtisticContent,1,5121b901-a654-5fdf-8b3f-92031e4a613c,au::8370,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/5121b901-a654-5fdf-8b3f-92031e4a613c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5121b901-a654-5fdf-8b3f-92031e4a613c
