ResourceID,brocade.id,card,order,Archive Note,Serial Number,Acquisition Note,adm.note,Registration Number value,Location Number,Warehouse Location (begin)
2888cc2a-c819-542f-9b13-01a5afbc0275,tg:lhdc:3193,Items,1,isad:lh:179110,R 134 / 2581,,,,,
59203a87-0ed8-5d13-9b18-b2da351196b9,tg:lhdc:2628,Items,1,isad:lh:179099,R 134 / 2024,,,,,
980e44af-952c-52d3-93c0-36cf56bf203e,tg:lhdc:1907,Items,1,isad:lh:174048,R 134 / 1326,,,,,
e6dd5cb5-60f7-5d2b-82e3-5792a3979a55,tg:lhdc:932,Items,1,isad:lh:174443,R 134 / 440,,,,,
594bf9e4-9c2f-5869-8d6e-ef24a078a5fd,tg:lhdc:2278,Items,1,isad:lh:174497,R 134 / 1675,,,,,
35f2ae41-45eb-5b96-ab17-ad775add73d9,tg:lhdc:898,Items,1,isad:lh:174437,R 134 / 412,,,,,
da08064f-f02f-5218-af5e-970985ba7573,tg:lhdc:2782,Items,1,isad:lh:179102,R 134 / 2172,,,,,
666a64ae-6b2e-52f5-92bd-f90b40e56bd6,tg:lhdc:3890,Items,1,isad:lh:179325,R 134 / 3271,,,,,
120d2a0b-9a52-5aea-895d-10a1c186b501,tg:lhdc:877,Items,1,isad:lh:174436,R 134 / 391,,,,,
ae03cd3f-e8ea-5a3e-b5b4-48cbf5381aa0,tg:lhdc:2297,Items,1,isad:lh:174452,R 134 / 1694,,,,,
786b5b6f-ab8e-52f9-8b15-0e8c0c11e578,tg:lhdc:1842,Items,1,isad:lh:174048,R 134 / 1261,,,,,
ae2b517a-0236-51d8-8c34-34056e648f11,tg:lhdc:3486,Items,1,isad:lh:179118,R 134 / 2869,,,,,
0f384ece-0c2f-5e50-8a0c-1a5d05bc16d7,tg:lhdc:4343,Items,1,isad:lh:181055,R 134 / 3720,,,,,
b81e4864-d29f-5e69-bf72-74210cbccea7,tg:lhdc:1141,Items,1,isad:lh:175046,R 134 / 613,,,,,
a79b9a77-00da-55ae-83ab-78dae570878f,tg:lhdc:524,Items,1,isad:lh:174018,R 134 / 72,,,,,
faffc7d6-40a4-51b0-9a3b-269a432fe525,tg:lhdc:4713,Items,1,isad:lh:182250,R134 / 4073,,,,,
8ffa2b59-fcb4-5cad-af1b-5a191aacd610,tg:lhdc:2014,Items,1,isad:lh:174447,R 134 / 1431,,,,,
01ff1fac-4851-5da4-b737-bf5e299bb528,tg:lhdc:2444,Items,1,isad:lh:178532,R 134 / 1841,,,,,
6de19895-a2c2-5f61-8d57-78211c8e4d5d,tg:lhdc:2917,Items,1,isad:lh:179105,R 134 / 2306,,,,,
92093135-9223-5f6b-830f-7d0080a694a3,tg:lhdc:3605,Items,1,isad:lh:179318,R 134 / 2987,,,,,
c8d5aa22-5d36-536f-bf01-a03374f6adfa,tg:lhdc:1638,Items,1,isad:lh:174428,R 134 / 1071,,,,,
1c1041f9-d984-57c3-b0ee-51f06ef57c1b,tg:lhdc:1792,Items,1,isad:lh:174446,R 134 / 1212,,,,,
54359428-b8a5-5b9f-bbfb-20fbfe7c47f3,tg:lhdc:3255,Items,1,isad:lh:179112,R 134 / 2641,,,,,
ca2ff07b-74e7-5baf-b178-91332219082c,tg:lhdc:1268,Items,1,isad:lh:175046,R 134 /,,,,,
c400c843-c3f3-583a-9001-d26f01f8d580,tg:lhdc:4590,Items,1,isad:lh:181955,R134 / 3961,,,,,
92cfbe82-83fb-5744-92f3-5f115693f37c,tg:lhdc:2852,Items,1,isad:lh:179104,R 134 / 2242,,,,,
fb4c6e67-927b-5cf0-b17e-15b294f2efb2,tg:lhdc:4085,Items,1,isad:lh:179646,R 134 / 3463,,,,,
d5574d19-67a2-5c36-82a1-8dadec6ec51d,tg:lhdc:3740,Items,1,isad:lh:179322,R 134 / 3122,,,,,
7c97baaf-f3d8-5868-98ef-34f3c219c640,tg:lhdc:1287,Items,1,isad:lh:174443,R 134 / 740,,,,,
dd04c304-63e6-5416-a2c1-4a97cfe3701e,tg:lhdc:748,Items,1,isad:lh:175046,R 134 / 278,,,,,
7da462c8-ed2c-552e-a4b4-fdfcb30691f4,tg:lhdc:3310,Items,1,isad:lh:179113,R 134 / 2696,,,,,
500e4ad3-1c08-57ff-9874-eac10535e834,tg:lhdc:318,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,
9fc65631-a773-5787-bc58-549218eb5c29,tg:lhdc:2151,Items,1,isad:lh:178534,R 134 / 1567,,,,,
8a18a1d7-df7b-57bb-bdf8-8830fae4f064,tg:lhdc:2501,Items,1,isad:lh:178531,R 134 / 1898,,,,,
63c01759-4012-5573-bb4f-ad336c24a7d0,tg:lhdc:2385,Items,1,isad:lh:178753,R 134 / 1782,,,,,
d8e11571-2e14-5b8a-966a-9f8c58ffd736,tg:lhdc:1950,Items,1,isad:lh:174015,R 134 / 1368,,,,,
f0d7b5e8-08a1-562d-9550-570e6fc04716,tg:lhdc:436,Items,1,isad:lh:130236,D 9653 / 54,tr:lh:126473,,,,
21b984a6-752d-50bd-9b86-90c58b03aa38,tg:lhdc:4601,Items,1,isad:lh:181953,R134 / 3972,,,,,
6fc00da6-ff0b-5de0-b8e5-f0e55f3952a0,tg:lhdc:1403,Items,1,isad:lh:174437,R 134 / 851,,,,,
639d5f39-85e2-59ed-945a-23830adbbf91,tg:lhdc:3594,Items,1,isad:lh:179318,R 134 / 2976,,,,,
9b6e7459-805b-54eb-b348-6d69d06d8f21,tg:lhdc:4251,Items,1,isad:lh:179649,R 134 / 3629,,,,,
be6e8765-4b7f-51dc-a6fd-4e06a16cad13,tg:lhdc:1053,Items,1,isad:lh:174442,R 134 / 531,,,,,
f1f222d1-38ae-5a38-87e9-de6468793e2f,tg:lhdc:1546,Items,1,isad:lh:178527,R 134 / 983,,,,,
be8b6be1-1116-5a58-b85c-991ff5be949a,tg:lhdc:573,Items,1,isad:lh:174021,R 134 / 115,,,,,
c83f80fc-f9d7-575f-9be5-c4c413cf61d8,tg:lhdc:4744,Items,1,isad:lh:182255,R134 / 4103,,,,,
e3144392-3b91-5141-8746-0a1789297e61,tg:lhdc:3081,Items,1,isad:lh:179108,R 134 / 2470,,,,,
d852e73f-6a86-574e-8600-f55f707c48bc,tg:lhdc:1116,Items,1,isad:lh:174439,R 134 / 589,,,,,
3f3c561f-e510-5dcc-a034-e6442f972515,tg:lhdc:123,Items,1,isad:lh:120531,CC 174 / 12,,,,,
5fd2d81b-7cc9-5f82-91da-f5b3689f2d03,tg:lhdc:4314,Items,1,,R 134 / 3691,,,,,
c4b55ef1-6050-5610-9429-8a7440e3a11a,tg:lhdc:2690,Items,1,isad:lh:179100,R 134 / 2082,,,,,
92e45105-e195-5f61-8a71-2f5aad10eab8,tg:lhdc:3982,Items,1,isad:lh:179650,R 134 / 3361,,,,,
b87b5638-a475-5da3-986e-b6810e51833c,tg:lhdc:1815,Items,1,isad:lh:174446,R 134 / 1234,,,,,
335a5fb0-d7a4-5c69-b3d8-3dfe27ddb378,tg:lhdc:3828,Items,1,isad:lh:179324,R 134 / 3209,,,,,
0cd1f2dd-15de-5be7-9471-bee5112af8a6,tg:lhdc:820,Items,1,isad:lh:174324,R 134 / 342,,,,,
73d77b99-acc7-5e3c-9a6e-ed9a64e3e6cd,tg:lhdc:3202,Items,1,isad:lh:179111,R 134 / 2589,,,,,
d54bffd2-9099-5221-ae60-d5e31792125e,tg:lhdc:2940,Items,1,isad:lh:179105,R 134 / 2329,,,,,
43653161-72f8-5a72-8f8f-07c3e17bbeb1,tg:lhdc:4197,Items,1,isad:lh:179657,R 134 / 3575,,,,,
fb9a1be8-d336-5feb-955f-195454085183,tg:lhdc:3652,Items,1,isad:lh:179319,R 134 / 3034,,,,,
9f7bb430-cdd9-5724-9d4a-e2316d6f91fa,tg:lhdc:1395,Items,1,isad:lh:174018,R 134 / 843,,,,,
fd920c55-b615-57d8-b636-fb928e93b8ab,tg:lhdc:2413,Items,1,isad:lh:175046,R 134 / 1810,,,,,
ca125f0e-58ca-58c4-8f91-682e846dc2d0,tg:lhdc:2043,Items,1,isad:lh:174020,R 134 / 1460,,,,,
d0f127e9-6a9e-5264-814e-b1721149e313,tg:lhdc:2556,Items,1,isad:lh:178531,R 134 / 1953,,,,,
39a703d5-57e2-5207-8f75-282f8d76c7dd,tg:lhdc:2106,Items,1,isad:lh:174451,R 134 / 1523,,,,,
c248cb52-882d-5fd2-b9b1-7a8b1eb3b372,tg:lhdc:4178,Items,1,isad:lh:179645,R 134 / 3556,,,,,
da2e1a39-8f38-5a2d-aedb-2305cb4036c1,tg:lhdc:1680,Items,1,isad:lh:174584,R 134 / 1107,,,,,
12dc82d3-724c-5c79-a94b-7b3a0b72e97c,tg:lhdc:3347,Items,1,isad:lh:179114,R 134 / 2733,,,,,
f7620957-14fc-5267-a96a-5609985d643c,tg:lhdc:4482,Items,1,isad:lh:179670,R 134 / 3860,,,,,
117f0cdc-8a2c-56c8-ac47-5a1a951a27dc,tg:lhdc:4528,Items,1,isad:lh:181360,R 134 / 3905,,,,,
4a032666-8c8b-50e1-9b02-7f09d3e4b975,tg:lhdc:2805,Items,1,isad:lh:179103,R 134 / 2195,,,,,
033ed3bd-5355-544a-acd6-d7e789f8857e,tg:lhdc:3717,Items,1,isad:lh:179321,R 134 / 3099,,,,,
3c431f6d-08f6-5fd9-a61d-b730504ed1c9,tg:lhdc:3078,Items,1,isad:lh:179108,R 134 / 2467,,,,,
03dde3b2-f303-513b-8b09-3191c3dea768,tg:lhdc:1045,Items,1,isad:lh:174441,R 134 / 523,,,,,
3923b975-f2d0-5cec-baff-1d09002bb22e,tg:lhdc:3582,Items,1,isad:lh:179318,R 134 / 2964,,,,,
7cf009d8-5eb9-5023-9860-96f936d01e76,tg:lhdc:4247,Items,1,isad:lh:179649,R 134 / 3625,,,,,
f53db229-7898-551c-812e-647c332a358a,tg:lhdc:3428,Items,1,isad:lh:179116,R 134 / 2813,,,,,
72b4f9c3-163b-5fe9-82d3-a2f7727dbc89,tg:lhdc:1415,Items,1,isad:lh:174437,R 134 / 863,,,,,
68e00680-cf8b-5182-91a1-2fd9a21ce98f,tg:lhdc:4617,Items,1,isad:lh:181954,R134 / 3987,,,,,
7eb45347-0357-5a50-b9f7-1f403d936396,tg:lhdc:420,Items,1,isad:lh:130224,D 9653 / 48,tr:lh:126473,,,,
5f8d1cf4-f218-5d80-a601-2488ea5c2cd1,tg:lhdc:1946,Items,1,isad:lh:175046,R 134 / 1364,,,,,
516b6c98-5af9-54ac-ac2f-0d560023a75e,tg:lhdc:2669,Items,1,isad:lh:179100,R 134 / 2062,,,,,
5afeb490-cc8e-57e9-a983-92e3cbe01821,tg:lhhs:3721,Items,1,isad:lh:87493,,tr:lh:1978,,36563/5,B 995 / H (22),
d60b5c1f-8e9c-529a-96e5-e517a2d14757,tg:lhhs:2833,Items,1,isad:lh:87271,,tr:lh:1978,,36566,B 995 / H (24),
d1346b06-06c9-5cd9-be9c-2e0853cfb994,tg:lhhs:13232,Items,1,isad:lh:91110,S 59 / 4209,tr:lh:7870,,210940/3a-c,,
3f9411db-812d-5e1b-bf65-dc2a94d7c248,tg:lhhs:729,Items,1,isad:lh:86302,D 325/10,tr:lh:7843,,202509/2a-c,,
09ef6e56-46fd-54dd-aa9b-2ac90a298d32,tg:lhhs:16030,Items,1,isad:lh:121663,C 2756 / 302,tr:lh:110434,,,,
6590b326-525f-569f-a17a-d21202abc47a,tg:lhhs:6523,Items,1,isad:lh:88564,,tr:lh:4550,,87370/1-20,S 7265 / H (3),
782d17f9-dfac-5e90-9378-e15be88c2b68,tg:lhhs:6489,Items,1,isad:lh:88546,,tr:lh:2558,,50438/1 - 3,W 7423 / H (3),
d54f61aa-638a-5cd6-a511-682a8c70a2c0,tg:lhhs:3371,Items,1,isad:lh:87489,,tr:lh:6413,,152430/1f,W 256 / B2 ((Periode Ludo Simons 1969-1984) 34),
bde477b9-7c4d-5ebe-81ec-09b31012da0a,tg:lhhs:683,Items,1,isad:lh:86236,,tr:lh:5353,,105687,"G 994 / H (Doos 13, map C)",
44cc7649-6db9-50d1-a4eb-f5673cab8ed1,tg:lhhs:12970,Items,1,isad:lh:91237,,tr:lh:7785,,202069/1-11,R 467 / H (25),
e17ad8dc-b129-585d-9150-3ee98656fc63,tg:lhhs:20801,Items,1,isad:lh:178470,,tr:lh:140162,,,,
7c693e1c-a038-5f44-974e-7660045f0589,tg:lhhs:379,Items,1,isad:lh:86233,,tr:lh:6845,,169123/1-2,"G 994 / H (Doos 3, map A)",
d25f5f96-a383-5b98-ac99-4c37f63a4adf,tg:lhhs:16460,Items,1,isad:lh:128188,HH 312 / 2,tr:lh:126477,,,,
158540f7-ee20-557b-9154-eb94a02cb69b,tg:lhhs:13398,Items,1,isad:lh:91341,,tr:lh:4420,,84824/1-5,L 179 / H (81),
dfd8bc5b-a20e-517e-8781-20f6b3c29b32,tg:lhhs:19795,Items,1,isad:lh:167009,,tr:lh:9902,,147066/2,,
1dc34227-2c53-5c35-ae88-c42821ac6483,tg:lhhs:6173,Items,1,isad:lh:88432,,tr:lh:4610,,92438/110,W 79135 / H (9),
6d97b1f3-e7b4-5d37-8a38-373a3c888c55,tg:lhhs:18887,Items,1,isad:lh:156444,,tr:lh:7601,,198833/a-z,,
ef8308b5-7f9e-5e62-b04c-8e5dffc291d0,tg:lhhs:2999,Items,1,isad:lh:87323,,tr:lh:9967,,130953/389,R 5845 / H (6),
6e14d3be-a1ee-5320-879b-3ad23373be13,tg:lhhs:2130,Items,1,isad:lh:86921,,tr:lh:1585,,28538/3,A 38115 / H (2),
d9566016-9591-5149-8dbb-2fdb82c419de,tg:lhhs:12423,Items,1,isad:lh:90958,,tr:lh:5657,,113760/B 1 tot B 7,T 176 / H (36),
99699b6b-a319-5fa6-9d55-3bf41ed54def,tg:lhhs:17621,Items,1,isad:lh:135549,B 708 / 251,tr:lh:3402,,,,
69eebb8e-d5c7-5e01-abc8-619d1a3b139b,tg:lhhs:20552,Items,1,isad:lh:175292,L 179 /,tr:lh:140162,,,,
e12f60d9-42f8-5c6e-a3e5-db71229eeb07,tg:lhhs:16933,Items,1,isad:lh:130176,,tr:lh:126473,,,D 9653 / 17 (68),
cc357418-e907-57dc-bdbf-1df6c8f1ed33,tg:lhhs:7332,Items,1,isad:lh:88975,,tr:lh:6445,,157874/9-18,B 6791 / H (3),
a6aa35c8-afd2-5060-837f-8f6d9f2f1aef,tg:lhhs:7298,Items,1,isad:lh:88966,,tr:lh:1954,,35607/124,B 6791 / H (2),
e76152a1-6ed2-5abd-b108-8c7c6f068e86,tg:lhhs:2560,Items,1,isad:lh:152244,,tr:lh:4727,,89851,B 1345 / H (1),
6446a276-6138-5707-8ac7-5cad04be4a51,tg:lhhs:12073,Items,1,isad:lh:90873,,tr:lh:6691,,165954,T 176 / H (14b),
601737a6-271f-518a-a1f4-b74dc13efcf0,tg:lhhs:16899,Items,1,isad:lh:130176,D 9653 / 17 (1),tr:lh:126473,,,,
f726911f-4124-53db-b8cc-c288d1d1b3e8,tg:lhhs:20102,Items,1,isad:lh:169630,,,,,T 394 / H (18),
af8a767b-6220-5f7d-85b2-90aff6a9d199,tg:lhhs:17271,Items,1,isad:lh:120613,,tr:lh:3086,,61674,W 803 / H (17B (456)),
aae9a626-8693-5155-ad9b-d590379a7f53,tg:lhhs:12589,Items,1,isad:lh:91062,,tr:lh:4871,,97318,V 5135 / H (1),
ab70cbd0-9491-58ed-a055-4ba93921b57b,tg:lhhs:8497,Items,1,isad:lh:163665,,tr:lh:7853,,203057/1-6,,
f37ef15b-f7e5-5972-b71a-1a6229227e87,tg:lhhs:18184,Items,1,isad:lh:152261,,,,,B 9272 / H (2),
b6bf9963-1e2b-5b55-bfd2-e67337fe47f9,tg:lhhs:7762,Items,1,isad:lh:89128,,tr:lh:7333,,202798/5,R 564 / H (1),
b0528a6f-fa42-5b27-bc0d-24d8b4bf95a8,tg:lhhs:6870,Items,1,isad:lh:88765,,tr:lh:1267,,21961/a-e,C 384 / H (2),
9dbe167c-8f5c-5812-9770-ff7762926de0,tg:lhhs:15759,Items,1,isad:lh:117892,G 21795 / 31,tr:lh:9943,,,,
7dbce934-61c1-5e86-936c-24c2900f472e,tg:lhhs:17764,Items,1,,,tr:lh:6876,,170035,BB 80 / H,
a70f76cb-fded-5b93-b517-9136434111e1,tg:lhhs:8182,Items,1,isad:lh:89348,,tr:lh:1804,,32925,W 173 / H (3),
65b74196-745d-5b6a-8f85-12d21736dfef,tg:lhhs:20417,Items,1,isad:lh:87290,,,,,B 365 / H (4),
335d3034-0a27-5dc2-93b9-6d534fa0584b,tg:lhhs:18491,Items,1,isad:lh:152133,B 8597 / 34,,,,,
7062e09d-0b08-5db1-adda-e69a21fe4eb2,tg:lhhs:7277,Items,1,isad:lh:88931,,tr:lh:7352,,195555/1-2,B 6781 / H,
45a12239-0dbe-5714-8b9c-78b7b53bb523,tg:lhhs:2075,Items,1,isad:lh:86881,,tr:lh:7847,,202638/a-c,T 48399 / H,
df8a726e-5335-52f2-955e-be4f020de40f,tg:lhhs:12566,Items,1,isad:lh:178930,,tr:lh:4085,,79881,L 179 / H (29),
6fb59e4a-111b-5b2e-8e2c-a734b70eaad7,tg:lhhs:8478,Items,1,isad:lh:162562,,tr:lh:7853,,203029,,
17295643-ba29-5915-b371-78b6e458297e,tg:lhhs:20047,Items,1,isad:lh:170044,,tr:lh:134028,,,T 394 / H (11),
3698a1a3-0d00-5a10-bd3a-812ed629f918,tg:lhhs:17334,Items,1,isad:lh:144706,,,,,A 2912 / H,
167b7ca6-fea7-51a1-a1bd-6ca2957f42bc,tg:lhhs:7627,Items,1,isad:lh:86792,,tr:lh:6060,,136461/a-s,W 555 / H (11),
4a8f4cce-4235-5545-95cb-bde2baae99d0,tg:lhhs:6935,Items,1,isad:lh:88782,,tr:lh:4096,,79339,C 384 / H (6),
45d0ebc8-d7fc-5f3f-88f5-c4a1bdcb94db,tg:lhhs:4908,Items,1,isad:lh:88023,,tr:lh:1408,,24180/4,B 655 / H (3),
578bf28b-78f7-56dd-a6f0-aea26e8fc9c2,tg:lhhs:2425,Items,1,isad:lh:86684,,tr:lh:5777,,118844/1A-G,A 4857 / H (2),
10c89015-1cac-5749-b266-caba0ab8b4a0,tg:lhhs:8028,Items,1,isad:lh:89308,,tr:lh:6861,,169817/8a-f,W 144 / H (2),
167a9900-7e17-5718-b13d-a050fc44f573,tg:lhhs:12136,Items,1,isad:lh:90861,,tr:lh:7785,,201789,R 467 / H (14),
0569d9f7-7725-51a2-bb87-6133c53a82bd,tg:lhhs:16175,Items,1,isad:lh:122161,,tr:lh:5904,,127495/a-d,W 803 / H (4 (139)),
2e2217ed-3f95-531d-b0e0-7f6b48d89761,tg:lhhs:14148,Items,1,,,,,221049,V 526 / H (1),
dad11e2f-6c14-591e-bb5e-74b164c56f93,tg:lhhs:8881,Items,1,isad:lh:139057,,tr:lh:4148,,80427/2,M 945 / H (13),
e3bc4ac1-724c-58cc-a020-dc019d9b583a,tg:lhhs:19280,Items,1,isad:lh:159791,,tr:lh:1328,,22477,,
2856a0a0-cfc6-59ec-a579-c00cefafca1c,tg:lhhs:6466,Items,1,isad:lh:88402,,tr:lh:7333,,202759,W 79135 / H (13),
a287348e-da44-5d66-a62c-4f4960afc44d,tg:lhhs:3664,Items,1,isad:lh:98320,,tr:lh:7578,,198387,H 518 / H (14),
de1a7545-2d76-5aaf-aa8e-9709eb6b66b6,tg:lhhs:1659,Items,1,isad:lh:86708,,tr:lh:6411,,150868/1,W 256 / B2 (Periode Westerlinck; 1945-1968 (2)),
d662ec5e-ad9b-5929-8c7b-bcac2202a6b0,tg:lhhs:18868,Items,1,isad:lh:156028,,tr:lh:7601,,198837/aq-as,G 9947 / H (15),
6343342f-f716-5c84-9ef9-219078c8bdd2,tg:lhhs:2976,Items,1,isad:lh:87315,,tr:lh:3054,,60830/4,B 366 / H,
316d24d4-aa32-529b-b858-99bfa2b377fd,tg:lhhs:13377,Items,1,isad:lh:179147,,tr:lh:4528,,88429/1-4,L 179 / H (34),
cdc69293-1823-59f4-889c-0d99ae633128,tg:lhhs:396,Items,1,isad:lh:86239,,tr:lh:7510,,197683/1a-1z,"G 994 / H (Doos 17, map A)",
5d5bf1c3-c1b9-5fc6-9494-8250b79bcb9c,tg:lhhs:16525,Items,1,isad:lh:128360,,tr:lh:9575,,,LL 5 / H (5),
73fd5f13-edf3-5c2c-ab02-64912e8e1abe,tg:lhhs:20944,Items,1,isad:lh:175292,,tr:lh:140162,,,,
b97aca93-8153-527b-a9fb-dc9de55a875f,tg:lhhs:14518,Items,1,isad:lh:91855,,tr:lh:9975,,219312/1,W 935 / H,
0791cbd8-04ac-5caa-96e5-a1866f4e7454,tg:lhhs:6036,Items,1,isad:lh:88432,,tr:lh:4610,,92438/19,W 79135 / H (9),
6a586f7b-7a30-5d09-8dfb-f26579b21fbe,tg:lhhs:1209,Items,1,isad:lh:86464,,tr:lh:5690,,115169,A 1835 / H,
a3dd1b7a-ccf0-52b3-8a46-e6d32cb02a80,tg:lhhs:13727,Items,1,isad:lh:175614,,tr:lh:7657,,217820/1-67,G 3145 / H (2),
7e52a98e-59bd-5f03-8219-9a6c04826523,tg:lhhs:9639,Items,1,isad:lh:103520,,tr:lh:5689,,115123,B 7195 / H (10),
f5119d7d-32e2-5c69-aa6a-912210a96cb4,tg:lhhs:10808,Items,1,isad:lh:90143,,tr:lh:2857,,57272,W 353 / H (2),
c7f2e9a5-0e76-50ea-8fde-e922928259a6,tg:lhhs:5533,Items,1,isad:lh:88250,,tr:lh:9967,,130702/173,W 213 / H (4),
5fabf137-52b3-54f3-8cb9-33f4cd8e10f5,tg:lhhs:816,Items,1,isad:lh:86326,,tr:lh:5991,,131375/1,"G 994 / H (Doos 2, map C)",
22632f5a-c74b-50b3-a77d-9af0895bb5d0,tg:lhhs:15020,Items,1,isad:lh:88142,E 285 / 14,tr:lh:9330,,,,
dc723326-ec66-57ae-a926-8bddc622ce2d,tg:lhhs:10222,Items,1,isad:lh:90192,,tr:lh:6067,,137047,B 7992 / H (3),
0b7f1456-2228-5c84-af8b-6ee3fbb45f76,tg:lhhs:8301,Items,1,isad:lh:86792,,tr:lh:6210,,144100/a-f,W 555 / H (21),
ebd6d177-f1bf-5653-8cb2-c8b680f340dd,tg:lhhs:20694,Items,1,isad:lh:175452,,,,,PP 91 H(4),
0f2b7f0f-eaa3-5d66-acf4-2c5c1e7685e4,tg:lhhs:19900,Items,1,isad:lh:168173,,tr:lh:4109,,79711/8,G 455 / H (9),
97bb848d-0a3d-5931-bae8-cae714e41b49,tg:lhhs:1823,Items,1,isad:lh:86755,,tr:lh:6411,,150982/3a-i,W 256 / B2 (Periode Westerlinck; 1945-1968 (4)),
9c9ef39c-68b3-5abe-a895-0bbd0defb57c,tg:lhhs:18612,Items,1,isad:lh:155198,,tr:lh:5832,,123440/a-g,,
9143a09e-6aef-53bb-a5c6-0df267fd7e05,tg:lhhs:1989,Items,1,isad:lh:86431,,tr:lh:5778,,119568,R 5845 / H (2),
63b65fe1-a553-5702-ab94-db75a921a9e1,tg:lhhs:5163,Items,1,isad:lh:88117,,tr:lh:3672,,71073/k2,B 675 / H (10),
a4dbdc50-f57e-5000-9ae7-bab58c7bf18a,tg:lhhs:10388,Items,1,isad:lh:152556,,tr:lh:7857,,203413,BB 230 / H (2),
5488cef8-5e3b-5efe-bc88-7a538785779e,tg:lhhs:15470,Items,1,isad:lh:102940,G 3978 / 38,,,,,
562f0269-92ec-5aee-9ecc-26d0d78f5b92,tg:lhhs:9843,Items,1,isad:lh:89981,,tr:lh:5270,,103696,B 857 / H (1),
813d617e-946d-5552-994a-f86cc9d2c818,tg:lhhs:11960,Items,1,isad:lh:90803,,tr:lh:4767,,93020,C 2638 / H (9),
fb607730-08c8-5a16-be10-94bf65b354cf,tg:lhhs:10672,Items,1,isad:lh:90454,,tr:lh:6838,,174339,K 313 / H,
2eee2e3f-331b-54b6-a9c8-bee430ed25e9,tg:lhhs:8751,Items,1,isad:lh:89626,,tr:lh:198,,3112/be,V 982 / H,
5c84d27a-4898-515b-ab92-4f279964a549,tg:lhhs:5499,Items,1,isad:lh:88247,,tr:lh:4117,,79841/2,C 34 / H (90),
a6afb95b-3287-5889-90a2-066e9cef1db7,tg:lhhs:18242,Items,1,isad:lh:152917,B 9325 / 42  B 9325 / 44,tr:lh:4455,,85843,,
29d7bb15-90cd-5bb0-bb16-e0e352922a93,tg:lhhs:4322,Items,1,isad:lh:87791,,tr:lh:3672,,71071/151,B 675 / H (2),
a9657bff-e5e4-5bbd-91c8-f0f5545c029f,tg:lhhs:15923,Items,1,isad:lh:120672,C 2756 / 176,tr:lh:110462,,,,
cbc61820-c00b-5de1-a856-b399038c4090,tg:lhhs:115,Items,1,isad:lh:86034,,tr:lh:746,,14056,B 917 / H (1),
87014621-3546-575c-bcd3-9ed7fbd623f1,tg:lhhs:11433,Items,1,isad:lh:90668,,tr:lh:7712,,200895/1-7,LL 23 / H (26),
856ed58d-db88-5941-b064-405256763444,tg:lhhs:21085,Items,1,isad:lh:182929,L 179 /,tr:lh:140162,,,,
5ee1653e-f1a1-5bd3-9cbd-e0fd7d7db936,tg:lhhs:19003,Items,1,isad:lh:156819,,tr:lh:7601,,198802/m-z,G 9947 / H (11),
ec116209-1a86-5a39-a18e-547579caf39c,tg:lhhs:1120,Items,1,isad:lh:86413,,tr:lh:7055,,178665,O 3945 / H (ringmap),
5f149902-0a4b-5660-8703-f59427584064,tg:lhhs:5860,Items,1,isad:lh:146787,,tr:lh:7333,,202744/d,W 213 / H (5),
9f4cf17b-9cd1-5aa1-86ba-f8d2d63a4d16,tg:lhhs:4772,Items,1,,,tr:lh:5158,,101717/8,B 5852 / H,
c3207ac9-7311-5c4b-9bdc-ccaa7910a560,tg:lhhs:11599,Items,1,isad:lh:90691,,tr:lh:7756,,201038/1a-b,W 754 / H (1),
fa14aa44-fb92-54ef-93fd-bd55a48b0409,tg:lhhs:14261,Items,1,isad:lh:91687,,tr:lh:9852,,218687,B 496515 / H,
23a3977c-16df-517d-b3ae-0125b2e476ec,tg:lhhs:545,Items,1,isad:lh:86273,,tr:lh:3171,,63179/1a - g,"G 994 / H (Doos 6, map B)",
4fe24531-2367-5017-bfc3-59ea6a5c7441,tg:lhhs:15889,Items,1,isad:lh:120818,C 2756 / 245,tr:lh:110434,,,,
2fb42f70-7386-5884-9343-041e9f6cf5e0,tg:lhhs:9140,Items,1,isad:lh:151121,,tr:lh:7140,,178236,B 716 / H (8),
5344d5ed-3e90-5555-82a1-50ddd071c34e,tg:lhhs:11063,Items,1,isad:lh:89990,,tr:lh:2857,,56546,W 353 / H (11),
11a2c2e5-4cd2-5d16-ad1f-4a335e3c800f,tg:lhhs:19453,Items,1,isad:lh:162304,,tr:lh:1944,,35472/1,,
332c02b6-4344-5dab-81e4-20f3150cf129,tg:lhhs:1570,Items,1,isad:lh:86681,,tr:lh:6090,,139358,A 315 / H (7),
15042a39-fd82-5afa-9c6c-f7800e95648f,tg:lhhs:11576,Items,1,isad:lh:90688,,tr:lh:7756,,201038/37a-b,W 754 / H (3),
ea19602d-05b7-53a9-bc55-50efe2d76cd7,tg:lhhs:1065,Items,1,isad:lh:86402,,tr:lh:139,,1950,O 3945 / H (ringmap),
694513d8-cb6f-5ec8-be28-14530e5b7d41,tg:lhhs:3058,Items,1,isad:lh:87350,,tr:lh:5777,,118848/1A-T,B 413 / H (1),
d64485b9-cba2-5195-89ed-49d991524464,tg:lhhs:19146,Items,1,isad:lh:130323,D 9653 / 143 (55),tr:lh:126473,,,,
