ResourceID,brocade.id,card,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language
a352badd-3266-50fb-87ca-2590c640bf50,tg:lhdc:3384,ProductionTimeSpans,1961-02-16,nan,nan,nan,nan,nan,nan
c655f475-af1b-52ad-a709-46b152f6136b,tg:lhdc:1643,ProductionTimeSpans,1969,nan,nan,nan,nan,nan,nan
97783ec4-017e-5b65-b254-d912e4bce8b4,tg:lhdc:4011,ProductionTimeSpans,1970,nan,nan,nan,nan,nan,nan
06610899-3c91-5305-8650-fb95602527f8,tg:lhdc:1213,ProductionTimeSpans,1946,nan,nan,nan,nan,nan,nan
420d9421-1d52-56f0-a344-f36d55b31bd8,tg:lhdc:1004,ProductionTimeSpans,1935,nan,nan,nan,nan,nan,nan
347a0f53-389a-58e7-9a62-d7727cdd6ceb,tg:lhdc:3039,ProductionTimeSpans,1953-10-15,nan,nan,nan,nan,nan,nan
240f186d-4cc9-5ea7-90ee-005fd8193da2,tg:lhdc:4206,ProductionTimeSpans,1976,nan,nan,nan,nan,nan,nan
6a2d239f-6669-568c-b266-3da1503195a5,tg:lhdc:1454,ProductionTimeSpans,1960,nan,nan,nan,nan,nan,nan
4bce1545-ea5f-5cf3-ba43-bb9a296ee5fd,tg:lhdc:3469,ProductionTimeSpans,1964-01-24,nan,nan,nan,nan,nan,nan
e9db1fa1-c0bc-5845-8090-06e0ba4e56d1,tg:lhdc:461,ProductionTimeSpans,1968,nan,1969,nan,nan,nan,nan
02ee8d41-856e-5f1a-b4d6-1ebb943aa500,tg:lhdc:4656,ProductionTimeSpans,1966-03-31,nan,nan,nan,nan,nan,nan
2888cc2a-c819-542f-9b13-01a5afbc0275,tg:lhdc:3193,ProductionTimeSpans,1956-11-16,nan,nan,nan,nan,nan,nan
59203a87-0ed8-5d13-9b18-b2da351196b9,tg:lhdc:2628,ProductionTimeSpans,1945-03-26,nan,nan,nan,nan,nan,nan
980e44af-952c-52d3-93c0-36cf56bf203e,tg:lhdc:1907,ProductionTimeSpans,1971,nan,nan,nan,nan,nan,nan
e6dd5cb5-60f7-5d2b-82e3-5792a3979a55,tg:lhdc:932,ProductionTimeSpans,1952,nan,nan,nan,nan,nan,nan
594bf9e4-9c2f-5869-8d6e-ef24a078a5fd,tg:lhdc:2278,ProductionTimeSpans,1985,nan,nan,nan,nan,nan,nan
35f2ae41-45eb-5b96-ab17-ad775add73d9,tg:lhdc:898,ProductionTimeSpans,1946,nan,nan,nan,nan,nan,nan
da08064f-f02f-5218-af5e-970985ba7573,tg:lhdc:2782,ProductionTimeSpans,1948-07-01,nan,nan,nan,nan,nan,nan
666a64ae-6b2e-52f5-92bd-f90b40e56bd6,tg:lhdc:3890,ProductionTimeSpans,1974-12-25,nan,nan,nan,nan,nan,nan
120d2a0b-9a52-5aea-895d-10a1c186b501,tg:lhdc:877,ProductionTimeSpans,1945,nan,nan,nan,nan,nan,nan
ae03cd3f-e8ea-5a3e-b5b4-48cbf5381aa0,tg:lhdc:2297,ProductionTimeSpans,1975,nan,nan,nan,nan,nan,nan
786b5b6f-ab8e-52f9-8b15-0e8c0c11e578,tg:lhdc:1842,ProductionTimeSpans,1971,nan,nan,nan,nan,nan,nan
ae2b517a-0236-51d8-8c34-34056e648f11,tg:lhdc:3486,ProductionTimeSpans,1964-03-09,nan,nan,nan,nan,nan,nan
0f384ece-0c2f-5e50-8a0c-1a5d05bc16d7,tg:lhdc:4343,ProductionTimeSpans,1958,nan,nan,nan,nan,nan,nan
a79b9a77-00da-55ae-83ab-78dae570878f,tg:lhdc:524,ProductionTimeSpans,1964,nan,nan,nan,nan,nan,nan
faffc7d6-40a4-51b0-9a3b-269a432fe525,tg:lhdc:4713,ProductionTimeSpans,1961-03-23,nan,nan,nan,nan,nan,nan
8ffa2b59-fcb4-5cad-af1b-5a191aacd610,tg:lhdc:2014,ProductionTimeSpans,1958,nan,nan,nan,nan,nan,nan
01ff1fac-4851-5da4-b737-bf5e299bb528,tg:lhdc:2444,ProductionTimeSpans,1982,nan,nan,nan,nan,nan,nan
6de19895-a2c2-5f61-8d57-78211c8e4d5d,tg:lhdc:2917,ProductionTimeSpans,1951-06-14,nan,nan,nan,nan,nan,nan
92093135-9223-5f6b-830f-7d0080a694a3,tg:lhdc:3605,ProductionTimeSpans,1967-11-29,nan,nan,nan,nan,nan,nan
c8d5aa22-5d36-536f-bf01-a03374f6adfa,tg:lhdc:1638,ProductionTimeSpans,1936,nan,nan,nan,nan,nan,nan
1c1041f9-d984-57c3-b0ee-51f06ef57c1b,tg:lhdc:1792,ProductionTimeSpans,1957,nan,nan,nan,nan,nan,nan
54359428-b8a5-5b9f-bbfb-20fbfe7c47f3,tg:lhdc:3255,ProductionTimeSpans,1958-04-03,nan,nan,nan,nan,nan,nan
c400c843-c3f3-583a-9001-d26f01f8d580,tg:lhdc:4590,ProductionTimeSpans,1978-05-26,nan,nan,nan,nan,nan,nan
92cfbe82-83fb-5744-92f3-5f115693f37c,tg:lhdc:2852,ProductionTimeSpans,1950-01-05,nan,nan,nan,nan,nan,nan
fb4c6e67-927b-5cf0-b17e-15b294f2efb2,tg:lhdc:4085,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan
d5574d19-67a2-5c36-82a1-8dadec6ec51d,tg:lhdc:3740,ProductionTimeSpans,1971-01-06,nan,nan,nan,nan,nan,nan
7c97baaf-f3d8-5868-98ef-34f3c219c640,tg:lhdc:1287,ProductionTimeSpans,1952,nan,nan,nan,nan,nan,nan
7da462c8-ed2c-552e-a4b4-fdfcb30691f4,tg:lhdc:3310,ProductionTimeSpans,1959-05-28,nan,nan,nan,nan,nan,nan
500e4ad3-1c08-57ff-9874-eac10535e834,tg:lhdc:318,ProductionTimeSpans,1855-05-11,nan,nan,nan,nan,nan,nan
9fc65631-a773-5787-bc58-549218eb5c29,tg:lhdc:2151,ProductionTimeSpans,1984,nan,nan,nan,nan,nan,nan
8a18a1d7-df7b-57bb-bdf8-8830fae4f064,tg:lhdc:2501,ProductionTimeSpans,1981,nan,nan,nan,nan,nan,nan
63c01759-4012-5573-bb4f-ad336c24a7d0,tg:lhdc:2385,ProductionTimeSpans,1990,nan,nan,nan,nan,nan,nan
d8e11571-2e14-5b8a-966a-9f8c58ffd736,tg:lhdc:1950,ProductionTimeSpans,1961,nan,nan,nan,nan,nan,nan
f0d7b5e8-08a1-562d-9550-570e6fc04716,tg:lhdc:436,ProductionTimeSpans,1842-01-01,circa,nan,nan,nan,nan,nan
21b984a6-752d-50bd-9b86-90c58b03aa38,tg:lhdc:4601,ProductionTimeSpans,1982,nan,nan,nan,nan,nan,nan
6fc00da6-ff0b-5de0-b8e5-f0e55f3952a0,tg:lhdc:1403,ProductionTimeSpans,1946,nan,nan,nan,nan,nan,nan
639d5f39-85e2-59ed-945a-23830adbbf91,tg:lhdc:3594,ProductionTimeSpans,1967-08-16,nan,nan,nan,nan,nan,nan
9b6e7459-805b-54eb-b348-6d69d06d8f21,tg:lhdc:4251,ProductionTimeSpans,1970,nan,nan,nan,nan,nan,nan
be6e8765-4b7f-51dc-a6fd-4e06a16cad13,tg:lhdc:1053,ProductionTimeSpans,1951,nan,nan,nan,nan,nan,nan
f1f222d1-38ae-5a38-87e9-de6468793e2f,tg:lhdc:1546,ProductionTimeSpans,1976,nan,nan,nan,nan,nan,nan
be8b6be1-1116-5a58-b85c-991ff5be949a,tg:lhdc:573,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan
c83f80fc-f9d7-575f-9be5-c4c413cf61d8,tg:lhdc:4744,ProductionTimeSpans,1957-11-04,nan,nan,nan,nan,nan,nan
e3144392-3b91-5141-8746-0a1789297e61,tg:lhdc:3081,ProductionTimeSpans,1954-08-26,nan,nan,nan,nan,nan,nan
d852e73f-6a86-574e-8600-f55f707c48bc,tg:lhdc:1116,ProductionTimeSpans,1948,nan,nan,nan,nan,nan,nan
3f3c561f-e510-5dcc-a034-e6442f972515,tg:lhdc:123,ProductionTimeSpans,1935,reconstructie,nan,nan,nan,nan,nan
5fd2d81b-7cc9-5f82-91da-f5b3689f2d03,tg:lhdc:4314,ProductionTimeSpans,1990,nan,nan,nan,nan,nan,nan
c4b55ef1-6050-5610-9429-8a7440e3a11a,tg:lhdc:2690,ProductionTimeSpans,1946-06-17,nan,nan,nan,nan,nan,nan
92e45105-e195-5f61-8a71-2f5aad10eab8,tg:lhdc:3982,ProductionTimeSpans,1971,nan,nan,nan,nan,nan,nan
b87b5638-a475-5da3-986e-b6810e51833c,tg:lhdc:1815,ProductionTimeSpans,1957,nan,nan,nan,nan,nan,nan
335a5fb0-d7a4-5c69-b3d8-3dfe27ddb378,tg:lhdc:3828,ProductionTimeSpans,1973-06-20,nan,nan,nan,nan,nan,nan
0cd1f2dd-15de-5be7-9471-bee5112af8a6,tg:lhdc:820,ProductionTimeSpans,1956,nan,nan,nan,nan,nan,nan
73d77b99-acc7-5e3c-9a6e-ed9a64e3e6cd,tg:lhdc:3202,ProductionTimeSpans,1957-01-24,nan,nan,nan,nan,nan,nan
d54bffd2-9099-5221-ae60-d5e31792125e,tg:lhdc:2940,ProductionTimeSpans,1951-11-22,nan,nan,nan,nan,nan,nan
43653161-72f8-5a72-8f8f-07c3e17bbeb1,tg:lhdc:4197,ProductionTimeSpans,1978,nan,nan,nan,nan,nan,nan
fb9a1be8-d336-5feb-955f-195454085183,tg:lhdc:3652,ProductionTimeSpans,1968-10-30,nan,nan,nan,nan,nan,nan
9f7bb430-cdd9-5724-9d4a-e2316d6f91fa,tg:lhdc:1395,ProductionTimeSpans,1964,nan,nan,nan,nan,nan,nan
ca125f0e-58ca-58c4-8f91-682e846dc2d0,tg:lhdc:2043,ProductionTimeSpans,1966,nan,nan,nan,nan,nan,nan
d0f127e9-6a9e-5264-814e-b1721149e313,tg:lhdc:2556,ProductionTimeSpans,1981,nan,nan,nan,nan,nan,nan
39a703d5-57e2-5207-8f75-282f8d76c7dd,tg:lhdc:2106,ProductionTimeSpans,1974,nan,nan,nan,nan,nan,nan
c248cb52-882d-5fd2-b9b1-7a8b1eb3b372,tg:lhdc:4178,ProductionTimeSpans,1967,nan,nan,nan,nan,nan,nan
da2e1a39-8f38-5a2d-aedb-2305cb4036c1,tg:lhdc:1680,ProductionTimeSpans,1978,nan,nan,nan,nan,nan,nan
12dc82d3-724c-5c79-a94b-7b3a0b72e97c,tg:lhdc:3347,ProductionTimeSpans,1960-03-31,nan,nan,nan,nan,nan,nan
4a032666-8c8b-50e1-9b02-7f09d3e4b975,tg:lhdc:2805,ProductionTimeSpans,1949-01-20,nan,nan,nan,nan,nan,nan
033ed3bd-5355-544a-acd6-d7e789f8857e,tg:lhdc:3717,ProductionTimeSpans,1970-06-03,nan,nan,nan,nan,nan,nan
3c431f6d-08f6-5fd9-a61d-b730504ed1c9,tg:lhdc:3078,ProductionTimeSpans,1954-07-29,nan,nan,nan,nan,nan,nan
03dde3b2-f303-513b-8b09-3191c3dea768,tg:lhdc:1045,ProductionTimeSpans,1950,nan,nan,nan,nan,nan,nan
3923b975-f2d0-5cec-baff-1d09002bb22e,tg:lhdc:3582,ProductionTimeSpans,1967-04-12,nan,nan,nan,nan,nan,nan
7cf009d8-5eb9-5023-9860-96f936d01e76,tg:lhdc:4247,ProductionTimeSpans,1970,nan,nan,nan,nan,nan,nan
f53db229-7898-551c-812e-647c332a358a,tg:lhdc:3428,ProductionTimeSpans,1962-03-22,nan,nan,nan,nan,nan,nan
72b4f9c3-163b-5fe9-82d3-a2f7727dbc89,tg:lhdc:1415,ProductionTimeSpans,1946,nan,nan,nan,nan,nan,nan
68e00680-cf8b-5182-91a1-2fd9a21ce98f,tg:lhdc:4617,ProductionTimeSpans,1977-05-27,nan,nan,nan,nan,nan,nan
7eb45347-0357-5a50-b9f7-1f403d936396,tg:lhdc:420,ProductionTimeSpans,1855-03-11,datum na,nan,nan,nan,nan,nan
516b6c98-5af9-54ac-ac2f-0d560023a75e,tg:lhdc:2669,ProductionTimeSpans,1946-01-28,nan,nan,nan,nan,nan,nan
5afeb490-cc8e-57e9-a983-92e3cbe01821,tg:lhhs:3721,ProductionTimeSpans,1917,reconstructie,nan,nan,nan,nan,nan
d1346b06-06c9-5cd9-be9c-2e0853cfb994,tg:lhhs:13232,ProductionTimeSpans,1981,nan,nan,nan,nan,nan,nan
3f9411db-812d-5e1b-bf65-dc2a94d7c248,tg:lhhs:729,ProductionTimeSpans,1975,circa,nan,nan,nan,nan,nan
09ef6e56-46fd-54dd-aa9b-2ac90a298d32,tg:lhhs:16030,ProductionTimeSpans,1989,reconstructie,nan,nan,nan,nan,nan
6590b326-525f-569f-a17a-d21202abc47a,tg:lhhs:6523,ProductionTimeSpans,1970,nan,1971,nan,nan,nan,nan
782d17f9-dfac-5e90-9378-e15be88c2b68,tg:lhhs:6489,ProductionTimeSpans,1901-09-22,nan,1901-09-23,nan,nan,nan,nan
d54f61aa-638a-5cd6-a511-682a8c70a2c0,tg:lhhs:3371,ProductionTimeSpans,1969,circa,nan,nan,nan,nan,nan
bde477b9-7c4d-5ebe-81ec-09b31012da0a,tg:lhhs:683,ProductionTimeSpans,1978,nan,nan,nan,nan,nan,nan
44cc7649-6db9-50d1-a4eb-f5673cab8ed1,tg:lhhs:12970,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
e17ad8dc-b129-585d-9150-3ee98656fc63,tg:lhhs:20801,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
7c693e1c-a038-5f44-974e-7660045f0589,tg:lhhs:379,ProductionTimeSpans,1965-12-31,nan,nan,nan,nan,nan,nan
d25f5f96-a383-5b98-ac99-4c37f63a4adf,tg:lhhs:16460,ProductionTimeSpans,1953,nan,nan,nan,nan,nan,nan
158540f7-ee20-557b-9154-eb94a02cb69b,tg:lhhs:13398,ProductionTimeSpans,1970,reconstructie,nan,nan,nan,nan,nan
dfd8bc5b-a20e-517e-8781-20f6b3c29b32,tg:lhhs:19795,ProductionTimeSpans,1910,nan,nan,nan,nan,nan,nan
1dc34227-2c53-5c35-ae88-c42821ac6483,tg:lhhs:6173,ProductionTimeSpans,1966,circa,nan,nan,nan,nan,nan
6d97b1f3-e7b4-5d37-8a38-373a3c888c55,tg:lhhs:18887,ProductionTimeSpans,1964,circa,nan,nan,nan,nan,nan
ef8308b5-7f9e-5e62-b04c-8e5dffc291d0,tg:lhhs:2999,ProductionTimeSpans,1956-12-11,nan,nan,nan,nan,nan,nan
99699b6b-a319-5fa6-9d55-3bf41ed54def,tg:lhhs:17621,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
69eebb8e-d5c7-5e01-abc8-619d1a3b139b,tg:lhhs:20552,ProductionTimeSpans,1987,nan,nan,nan,nan,nan,nan
e12f60d9-42f8-5c6e-a3e5-db71229eeb07,tg:lhhs:16933,ProductionTimeSpans,1852,nan,nan,nan,nan,nan,nan
e76152a1-6ed2-5abd-b108-8c7c6f068e86,tg:lhhs:2560,ProductionTimeSpans,1941,nan,1942,nan,nan,nan,nan
6446a276-6138-5707-8ac7-5cad04be4a51,tg:lhhs:12073,ProductionTimeSpans,1947,nan,nan,nan,nan,nan,nan
f726911f-4124-53db-b8cc-c288d1d1b3e8,tg:lhhs:20102,ProductionTimeSpans,1946-07-30,reconstructie,1946-07-31,reconstructie,nan,nan,nan
ab70cbd0-9491-58ed-a055-4ba93921b57b,tg:lhhs:8497,ProductionTimeSpans,1985,nan,nan,nan,nan,nan,nan
f37ef15b-f7e5-5972-b71a-1a6229227e87,tg:lhhs:18184,ProductionTimeSpans,1986,circa,1987,circa,nan,nan,nan
b6bf9963-1e2b-5b55-bfd2-e67337fe47f9,tg:lhhs:7762,ProductionTimeSpans,1878,reconstructie,nan,nan,nan,nan,nan
b0528a6f-fa42-5b27-bc0d-24d8b4bf95a8,tg:lhhs:6870,ProductionTimeSpans,1865,circa,nan,nan,nan,nan,nan
9dbe167c-8f5c-5812-9770-ff7762926de0,tg:lhhs:15759,ProductionTimeSpans,1966-11-20,nan,1967-12-28,nan,nan,nan,nan
a70f76cb-fded-5b93-b517-9136434111e1,tg:lhhs:8182,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
65b74196-745d-5b6a-8f85-12d21736dfef,tg:lhhs:20417,ProductionTimeSpans,1845-07-14,datum na,nan,nan,nan,nan,nan
7062e09d-0b08-5db1-adda-e69a21fe4eb2,tg:lhhs:7277,ProductionTimeSpans,1966,reconstructie,nan,nan,nan,nan,nan
45a12239-0dbe-5714-8b9c-78b7b53bb523,tg:lhhs:2075,ProductionTimeSpans,1957,nan,nan,nan,nan,nan,nan
df8a726e-5335-52f2-955e-be4f020de40f,tg:lhhs:12566,ProductionTimeSpans,1967,reconstructie,1968-02-16,nan,nan,nan,nan
6fb59e4a-111b-5b2e-8e2c-a734b70eaad7,tg:lhhs:8478,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
17295643-ba29-5915-b371-78b6e458297e,tg:lhhs:20047,ProductionTimeSpans,nan,nan,1944-09-04,nan,nan,nan,nan
3698a1a3-0d00-5a10-bd3a-812ed629f918,tg:lhhs:17334,ProductionTimeSpans,2016-08-25,nan,nan,nan,nan,nan,nan
167b7ca6-fea7-51a1-a1bd-6ca2957f42bc,tg:lhhs:7627,ProductionTimeSpans,1983,nan,nan,nan,nan,nan,nan
4a8f4cce-4235-5545-95cb-bde2baae99d0,tg:lhhs:6935,ProductionTimeSpans,1866-05-08,circa,nan,nan,nan,nan,nan
45d0ebc8-d7fc-5f3f-88f5-c4a1bdcb94db,tg:lhhs:4908,ProductionTimeSpans,1930-11-14,nan,nan,nan,nan,nan,nan
578bf28b-78f7-56dd-a6f0-aea26e8fc9c2,tg:lhhs:2425,ProductionTimeSpans,1977,circa,nan,nan,nan,nan,nan
10c89015-1cac-5749-b266-caba0ab8b4a0,tg:lhhs:8028,ProductionTimeSpans,1955,nan,nan,nan,nan,nan,nan
167a9900-7e17-5718-b13d-a050fc44f573,tg:lhhs:12136,ProductionTimeSpans,1939,reconstructie,nan,nan,nan,nan,nan
0569d9f7-7725-51a2-bb87-6133c53a82bd,tg:lhhs:16175,ProductionTimeSpans,1928,reconstructie,nan,nan,nan,nan,nan
2e2217ed-3f95-531d-b0e0-7f6b48d89761,tg:lhhs:14148,ProductionTimeSpans,1920,circa,1991-07-27,circa,nan,nan,nan
e3bc4ac1-724c-58cc-a020-dc019d9b583a,tg:lhhs:19280,ProductionTimeSpans,1941-04-04,circa,nan,nan,nan,nan,nan
a287348e-da44-5d66-a62c-4f4960afc44d,tg:lhhs:3664,ProductionTimeSpans,1967,circa,nan,nan,nan,nan,nan
d662ec5e-ad9b-5929-8c7b-bcac2202a6b0,tg:lhhs:18868,ProductionTimeSpans,1964,circa,nan,nan,nan,nan,nan
316d24d4-aa32-529b-b858-99bfa2b377fd,tg:lhhs:13377,ProductionTimeSpans,1972,reconstructie,nan,nan,nan,nan,nan
cdc69293-1823-59f4-889c-0d99ae633128,tg:lhhs:396,ProductionTimeSpans,1970,circa,nan,nan,nan,nan,nan
5d5bf1c3-c1b9-5fc6-9494-8250b79bcb9c,tg:lhhs:16525,ProductionTimeSpans,nan,reconstructie,nan,nan,nan,nan,nan
73fd5f13-edf3-5c2c-ab02-64912e8e1abe,tg:lhhs:20944,ProductionTimeSpans,1979,nan,nan,nan,nan,nan,nan
b97aca93-8153-527b-a9fb-dc9de55a875f,tg:lhhs:14518,ProductionTimeSpans,1972-12-16,nan,1972-12-18,nan,nan,nan,nan
0791cbd8-04ac-5caa-96e5-a1866f4e7454,tg:lhhs:6036,ProductionTimeSpans,1966,circa,nan,nan,nan,nan,nan
a3dd1b7a-ccf0-52b3-8a46-e6d32cb02a80,tg:lhhs:13727,ProductionTimeSpans,1964,nan,nan,nan,nan,nan,nan
f5119d7d-32e2-5c69-aa6a-912210a96cb4,tg:lhhs:10808,ProductionTimeSpans,1866,reconstructie,nan,nan,nan,nan,nan
c7f2e9a5-0e76-50ea-8fde-e922928259a6,tg:lhhs:5533,ProductionTimeSpans,1968-07-31,nan,nan,nan,nan,nan,nan
5fabf137-52b3-54f3-8cb9-33f4cd8e10f5,tg:lhhs:816,ProductionTimeSpans,1950,circa,nan,nan,nan,nan,nan
22632f5a-c74b-50b3-a77d-9af0895bb5d0,tg:lhhs:15020,ProductionTimeSpans,1957-01-22,nan,nan,nan,nan,nan,nan
0b7f1456-2228-5c84-af8b-6ee3fbb45f76,tg:lhhs:8301,ProductionTimeSpans,1984,reconstructie,nan,nan,nan,nan,nan
ebd6d177-f1bf-5653-8cb2-c8b680f340dd,tg:lhhs:20694,ProductionTimeSpans,2014-03-12,nan,nan,nan,nan,nan,nan
0f2b7f0f-eaa3-5d66-acf4-2c5c1e7685e4,tg:lhhs:19900,ProductionTimeSpans,1924,reconstructie,nan,nan,nan,nan,nan
9c9ef39c-68b3-5abe-a895-0bbd0defb57c,tg:lhhs:18612,ProductionTimeSpans,1952,circa,nan,nan,nan,nan,nan
63b65fe1-a553-5702-ab94-db75a921a9e1,tg:lhhs:5163,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
5488cef8-5e3b-5efe-bc88-7a538785779e,tg:lhhs:15470,ProductionTimeSpans,1954,nan,1961,nan,nan,nan,nan
562f0269-92ec-5aee-9ecc-26d0d78f5b92,tg:lhhs:9843,ProductionTimeSpans,1960,nan,nan,nan,nan,nan,nan
fb607730-08c8-5a16-be10-94bf65b354cf,tg:lhhs:10672,ProductionTimeSpans,1949,nan,nan,nan,nan,nan,nan
2eee2e3f-331b-54b6-a9c8-bee430ed25e9,tg:lhhs:8751,ProductionTimeSpans,1881-04-24,nan,nan,nan,nan,nan,nan
5c84d27a-4898-515b-ab92-4f279964a549,tg:lhhs:5499,ProductionTimeSpans,1864,reconstructie,nan,nan,nan,nan,nan
a6afb95b-3287-5889-90a2-066e9cef1db7,tg:lhhs:18242,ProductionTimeSpans,1965,circa,nan,nan,nan,nan,nan
a9657bff-e5e4-5bbd-91c8-f0f5545c029f,tg:lhhs:15923,ProductionTimeSpans,1956,reconstructie,nan,nan,nan,nan,nan
cbc61820-c00b-5de1-a856-b399038c4090,tg:lhhs:115,ProductionTimeSpans,nan,nan,1932-04-14,nan,nan,nan,nan
87014621-3546-575c-bcd3-9ed7fbd623f1,tg:lhhs:11433,ProductionTimeSpans,1988,nan,nan,nan,nan,nan,nan
856ed58d-db88-5941-b064-405256763444,tg:lhhs:21085,ProductionTimeSpans,1981,nan,nan,nan,nan,nan,nan
5ee1653e-f1a1-5bd3-9cbd-e0fd7d7db936,tg:lhhs:19003,ProductionTimeSpans,1956,nan,nan,nan,nan,nan,nan
ec116209-1a86-5a39-a18e-547579caf39c,tg:lhhs:1120,ProductionTimeSpans,1925,reconstructie,nan,nan,nan,nan,nan
5f149902-0a4b-5660-8703-f59427584064,tg:lhhs:5860,ProductionTimeSpans,1948,reconstructie,nan,nan,nan,nan,nan
9f4cf17b-9cd1-5aa1-86ba-f8d2d63a4d16,tg:lhhs:4772,ProductionTimeSpans,1815-05-09,nan,nan,nan,nan,nan,nan
fa14aa44-fb92-54ef-93fd-bd55a48b0409,tg:lhhs:14261,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan
23a3977c-16df-517d-b3ae-0125b2e476ec,tg:lhhs:545,ProductionTimeSpans,1945-01-22,nan,nan,nan,nan,nan,nan
4fe24531-2367-5017-bfc3-59ea6a5c7441,tg:lhhs:15889,ProductionTimeSpans,2004,reconstructie,nan,nan,nan,nan,nan
2fb42f70-7386-5884-9343-041e9f6cf5e0,tg:lhhs:9140,ProductionTimeSpans,1980-02-10,nan,nan,nan,nan,nan,nan
11a2c2e5-4cd2-5d16-ad1f-4a335e3c800f,tg:lhhs:19453,ProductionTimeSpans,1892-07-27,nan,nan,nan,nan,nan,nan
332c02b6-4344-5dab-81e4-20f3150cf129,tg:lhhs:1570,ProductionTimeSpans,1919-12-19,nan,1920-01-23,nan,nan,nan,nan
15042a39-fd82-5afa-9c6c-f7800e95648f,tg:lhhs:11576,ProductionTimeSpans,1944-03-03,nan,nan,nan,nan,nan,nan
ea19602d-05b7-53a9-bc55-50efe2d76cd7,tg:lhhs:1065,ProductionTimeSpans,1924,circa,nan,nan,nan,nan,nan
d64485b9-cba2-5195-89ed-49d991524464,tg:lhhs:19146,ProductionTimeSpans,1836-10-19,reconstructie,nan,nan,nan,nan,nan
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,ProductionTimeSpans,1921-03-03,circa,nan,nan,nan,nan,nan
a419dee8-f661-5109-95c0-6d6cdd8fc50d,tg:lhhs:14774,ProductionTimeSpans,1935,nan,nan,nan,nan,nan,nan
848d47cf-bff0-50b9-89da-7a6a35f781bb,tg:lhhs:16749,ProductionTimeSpans,1921,reconstructie,nan,nan,nan,nan,nan
78bdbcaf-8f6d-5ddc-8535-06ae946e1a43,tg:lhhs:19516,ProductionTimeSpans,1828,circa,nan,nan,nan,nan,nan
8c08f6a9-f546-5a0a-aed9-aba9ca81fa2c,tg:lhhs:3408,ProductionTimeSpans,1941,circa,nan,nan,nan,nan,nan
c7c774f5-f541-5266-aea6-955b93d1159d,tg:lhhs:7918,ProductionTimeSpans,1934,reconstructie,nan,nan,nan,nan,nan
30c8a8db-2d50-5796-b7bf-dc02eaf89490,tg:lhhs:5925,ProductionTimeSpans,1967,circa,nan,nan,nan,nan,nan
b5a4caa3-08d4-555b-86ae-175781b5d005,tg:lhhs:4637,ProductionTimeSpans,1956-12-10,nan,1957-02-18,nan,nan,nan,nan
2f5d1398-73a9-5a1a-8721-9baac831a75f,tg:lhhs:400,ProductionTimeSpans,nan,circa,nan,nan,nan,nan,nan
dbcfca9d-318f-536a-9d47-01f57e676a35,tg:lhhs:14324,ProductionTimeSpans,1975,reconstructie,nan,nan,nan,nan,nan
1a4d30fa-ff1c-5f69-8143-72b8f846acfa,tg:lhhs:16319,ProductionTimeSpans,1967,reconstructie,nan,nan,nan,nan,nan
002b48b1-16b1-58b1-ada4-fcdd1fc7dbc3,tg:lhhs:1966,ProductionTimeSpans,1874-03-12,nan,nan,nan,nan,nan,nan
a6c675d2-7df4-5a35-9454-389b63487076,tg:lhhs:19845,ProductionTimeSpans,1945-01-03,nan,nan,nan,nan,nan,nan
4f7b157f-95cb-5852-8cb0-4793f75c33e2,tg:lhhs:953,ProductionTimeSpans,1938-10-18,nan,nan,nan,nan,nan,nan
144ebd77-a285-55b0-8b82-26e994e8620a,tg:lhhs:17158,ProductionTimeSpans,1917,reconstructie,nan,nan,nan,nan,nan
cd059781-ddc8-56bb-ad1d-b73bbfe3edcf,tg:lhhs:15165,ProductionTimeSpans,1977-03-16,nan,nan,nan,nan,nan,nan
d664d293-0fb0-5b75-adf4-ecb53e815f71,tg:lhhs:20381,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
b58d6112-c6bd-5b64-92d4-103b24d27b28,tg:lhhs:8614,ProductionTimeSpans,1911,reconstructie,nan,nan,nan,nan,nan
8a18b25d-0f42-57be-9992-8adf19b6d0b5,tg:lhhs:10737,ProductionTimeSpans,1955,reconstructie,nan,nan,nan,nan,nan
541850de-445c-548f-a8e7-5b43a1c837a5,tg:lhhs:2219,ProductionTimeSpans,1956,circa,nan,nan,nan,nan,nan
4179e2a9-844a-5ddf-9801-5eaf102f7c11,tg:lhhs:18307,ProductionTimeSpans,1948,nan,1967,circa,nan,nan,nan
f9c66fae-fa6d-597b-b2e7-e00fca0e4eb8,tg:lhhs:5026,ProductionTimeSpans,1912-01-01,nan,nan,nan,nan,nan,nan
bd4f0fbf-8168-5c8c-93f2-ea8892b48c24,tg:lhhs:17508,ProductionTimeSpans,1938,nan,nan,nan,nan,nan,nan
