ResourceID,brocade.id,card,order,ire.isaar.uuid,Artistic ISAAR Brocade ID,Artistic Actor Role,Artistic Actor Note,Artistic Actor Widget,Artistic Actor Identifier
9f4cf17b-9cd1-5aa1-86ba-f8d2d63a4d16,tg:lhhs:4772,ArtisticContent,1,d5839ce9-3908-5f96-ba0a-5f8e01d2234d,au::1887,authors,,"dlod={""name"":""Willem Bilderdijk"",""ark"":""ark:/83110/x0/d5839ce9-3908-5f96-ba0a-5f8e01d2234d"",""uri"":""/agents/people/60876"",""id"":""au::1887"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d5839ce9-3908-5f96-ba0a-5f8e01d2234d
c3207ac9-7311-5c4b-9bdc-ccaa7910a560,tg:lhhs:11599,ArtisticContent,1,1b58e57e-260e-5977-bd09-d006bcab0dac,au::21554,authors,,"dlod={""name"":""Karel de Winter"",""ark"":""ark:/83110/x0/1b58e57e-260e-5977-bd09-d006bcab0dac"",""uri"":""/agents/people/70939"",""id"":""au::21554"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1b58e57e-260e-5977-bd09-d006bcab0dac
fa14aa44-fb92-54ef-93fd-bd55a48b0409,tg:lhhs:14261,ArtisticContent,1,312937c7-6780-597e-9892-a3ecf92dd3aa,au::1696,authors,,"dlod={""name"":""Kari Bert"",""ark"":""ark:/83110/x0/312937c7-6780-597e-9892-a3ecf92dd3aa"",""uri"":""/agents/people/51655"",""id"":""au::1696"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/312937c7-6780-597e-9892-a3ecf92dd3aa
23a3977c-16df-517d-b3ae-0125b2e476ec,tg:lhhs:545,ArtisticContent,1,da00885f-dddd-542c-9767-38420a17149f,au::7526,authors,,"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
4fe24531-2367-5017-bfc3-59ea6a5c7441,tg:lhhs:15889,ArtisticContent,1,978afd13-1056-545c-ab83-987be846b0ad,au::3953,authors,,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
2fb42f70-7386-5884-9343-041e9f6cf5e0,tg:lhhs:9140,ArtisticContent,1,b9f80848-302a-50db-83b9-1c0bcb8f72ec,au::2324,authors,,"dlod={""name"":""Armand Boni"",""ark"":""ark:/83110/x0/b9f80848-302a-50db-83b9-1c0bcb8f72ec"",""uri"":""/agents/people/50209"",""id"":""au::2324"",""nameWithContext"":[""Armand de Goede"",""Leen Vijver""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b9f80848-302a-50db-83b9-1c0bcb8f72ec
5344d5ed-3e90-5555-82a1-50ddd071c34e,tg:lhhs:11063,ArtisticContent,1,2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662,au::21136,authors,,"dlod={""name"":""Andreas de Weerdt"",""ark"":""ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662"",""uri"":""/agents/people/92008"",""id"":""au::21136"",""nameWithContext"":[""De Wederstaander"",""Jan Baskul""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662
11a2c2e5-4cd2-5d16-ad1f-4a335e3c800f,tg:lhhs:19453,ArtisticContent,1,b0a94b5a-fcaa-52d8-9393-28e8dd9712ac,au::486,authors,,"dlod={""name"":""Gentil Antheunis"",""ark"":""ark:/83110/x0/b0a94b5a-fcaa-52d8-9393-28e8dd9712ac"",""uri"":""/agents/people/61593"",""id"":""au::486"",""nameWithContext"":[""A. Noël""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b0a94b5a-fcaa-52d8-9393-28e8dd9712ac
332c02b6-4344-5dab-81e4-20f3150cf129,tg:lhhs:1570,ArtisticContent,1,62cae5c4-2af1-5f1c-9886-f5bf7d8a9ce9,au::409,authors,,"dlod={""name"":""Edward Amter"",""ark"":""ark:/83110/x0/62cae5c4-2af1-5f1c-9886-f5bf7d8a9ce9"",""uri"":""/agents/people/48665"",""id"":""au::409"",""nameWithContext"":[""C. Weymaere"",""Steven de Brabandere"",""E.A. Lanthaege"",""Frits Storke"",""Leo Meurrens""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/62cae5c4-2af1-5f1c-9886-f5bf7d8a9ce9
15042a39-fd82-5afa-9c6c-f7800e95648f,tg:lhhs:11576,ArtisticContent,1,1b58e57e-260e-5977-bd09-d006bcab0dac,au::21554,authors,,"dlod={""name"":""Karel de Winter"",""ark"":""ark:/83110/x0/1b58e57e-260e-5977-bd09-d006bcab0dac"",""uri"":""/agents/people/70939"",""id"":""au::21554"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1b58e57e-260e-5977-bd09-d006bcab0dac
ea19602d-05b7-53a9-bc55-50efe2d76cd7,tg:lhhs:1065,ArtisticContent,1,9c950d84-8040-59a3-b12d-e27abfc73250,au::14188,authors,,"dlod={""name"":""Paul van Ostaijen"",""ark"":""ark:/83110/x0/9c950d84-8040-59a3-b12d-e27abfc73250"",""uri"":""/agents/people/48785"",""id"":""au::14188"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9c950d84-8040-59a3-b12d-e27abfc73250
694513d8-cb6f-5ec8-be28-14530e5b7d41,tg:lhhs:3058,ArtisticContent,1,479fa7e2-9ef0-593f-b050-2f8b9154d25d,au::1349,authors,,"dlod={""name"":""Jozef L. de Belder"",""ark"":""ark:/83110/x0/479fa7e2-9ef0-593f-b050-2f8b9154d25d"",""uri"":""/agents/people/53084"",""id"":""au::1349"",""nameWithContext"":[""L. Uytendaele""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/479fa7e2-9ef0-593f-b050-2f8b9154d25d
d64485b9-cba2-5195-89ed-49d991524464,tg:lhhs:19146,ArtisticContent,1,1f83f1ff-c9d4-5c30-9ac2-2fdfbf73e91a,au::19881,authors,,"dlod={""name"":""Charles Auguste Vervier"",""ark"":""ark:/83110/x0/1f83f1ff-c9d4-5c30-9ac2-2fdfbf73e91a"",""uri"":""/agents/people/83446"",""id"":""au::19881"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1f83f1ff-c9d4-5c30-9ac2-2fdfbf73e91a
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,ArtisticContent,1,d82d5189-89c5-56c6-ba6a-718a958c1857,au::11389,authors,,"dlod={""name"":""Karel Leroux"",""ark"":""ark:/83110/x0/d82d5189-89c5-56c6-ba6a-718a958c1857"",""uri"":""/agents/people/70336"",""id"":""au::11389"",""nameWithContext"":[""P.C. Waerens"",""Paul Waerens""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d82d5189-89c5-56c6-ba6a-718a958c1857
a419dee8-f661-5109-95c0-6d6cdd8fc50d,tg:lhhs:14774,ArtisticContent,1,e84be24c-d075-511b-8f34-84c90fcb05de,au::3253,authors,,"dlod={""name"":""Gaston Burssens"",""ark"":""ark:/83110/x0/e84be24c-d075-511b-8f34-84c90fcb05de"",""uri"":""/agents/people/84582"",""id"":""au::3253"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e84be24c-d075-511b-8f34-84c90fcb05de
848d47cf-bff0-50b9-89da-7a6a35f781bb,tg:lhhs:16749,ArtisticContent,1,e61ca404-75cd-5a72-8fba-f0196619183c,au::21615,authors,,"dlod={""name"":""Walter Keersmans"",""ark"":""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""uri"":""/agents/people/75754"",""id"":""au::21615"",""nameWithContext"":[""Karel van de Woestijne"",""Peter van Becelaere"",""Erik Monck"",""Beaat Utenhove""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c
6f183175-cf9d-515d-afdc-6ccc4959930a,tg:lhhs:11126,ArtisticContent,1,2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662,au::21136,authors,,"dlod={""name"":""Andreas de Weerdt"",""ark"":""ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662"",""uri"":""/agents/people/92008"",""id"":""au::21136"",""nameWithContext"":[""De Wederstaander"",""Jan Baskul""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662
46ef0b3e-0ccf-5701-b967-7eccb7813e1e,tg:lhhs:9005,ArtisticContent,1,7eb119d2-78b2-5a78-83cd-7020d1db1fbd,au::2366,authors,,"dlod={""name"":""Louis-Paul Boon"",""ark"":""ark:/83110/x0/7eb119d2-78b2-5a78-83cd-7020d1db1fbd"",""uri"":""/agents/people/66559"",""id"":""au::2366"",""nameWithContext"":[""Boontje"",""Lew Waitmans""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7eb119d2-78b2-5a78-83cd-7020d1db1fbd
374e1cc2-1b91-54d5-bce7-3c1b7aaf1a26,tg:lhhs:1435,ArtisticContent,1,a69cd5c3-a426-5a7c-b5fa-009ffc66fc20,au::215,authors,,"dlod={""name"":""Albe"",""ark"":""ark:/83110/x0/a69cd5c3-a426-5a7c-b5fa-009ffc66fc20"",""uri"":""/agents/people/54959"",""id"":""au::215"",""nameWithContext"":[""Renaat Antoon Joostens"",""O.D. Decanus"",""Kapitein Zeldenthuis"",""Piet Punt"",""Robin Rhode"",""Broeder Abel"",""Gheselscap"",""Justus""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a69cd5c3-a426-5a7c-b5fa-009ffc66fc20
8c08f6a9-f546-5a0a-aed9-aba9ca81fa2c,tg:lhhs:3408,ArtisticContent,1,a6e0ad78-412a-50f3-b9f1-9227aec550a6,au::8649,authors,,"dlod={""name"":""Herwig Hensen"",""ark"":""ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6"",""uri"":""/agents/people/51021"",""id"":""au::8649"",""nameWithContext"":[""Flor Mielants"",""Diogenes""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6
c7c774f5-f541-5266-aea6-955b93d1159d,tg:lhhs:7918,ArtisticContent,1,f0057c4e-36dc-53de-b080-5ea5d6ef9bf3,au::21083,authors,,"dlod={""name"":""Omer Wattez"",""ark"":""ark:/83110/x0/f0057c4e-36dc-53de-b080-5ea5d6ef9bf3"",""uri"":""/agents/people/52792"",""id"":""au::21083"",""nameWithContext"":[""Louis Germain"",""Joost"",""Omer Pacha"",""Remo"",""Wouter""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f0057c4e-36dc-53de-b080-5ea5d6ef9bf3
30c8a8db-2d50-5796-b7bf-dc02eaf89490,tg:lhhs:5925,ArtisticContent,1,7c0cd2d8-5df8-5bc2-8ec1-008b4ed83f36,au::21592,authors,,"dlod={""name"":""Dirk de Witte"",""ark"":""ark:/83110/x0/7c0cd2d8-5df8-5bc2-8ec1-008b4ed83f36"",""uri"":""/agents/people/79310"",""id"":""au::21592"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7c0cd2d8-5df8-5bc2-8ec1-008b4ed83f36
b5a4caa3-08d4-555b-86ae-175781b5d005,tg:lhhs:4637,ArtisticContent,1,ca97b4ec-947f-505a-bd5d-ef45df53e4ca,au::20273,authors,,"dlod={""name"":""Vlaamse Bibliotheek"",""ark"":""ark:/83110/x0/ca97b4ec-947f-505a-bd5d-ef45df53e4ca"",""uri"":""/agents/corporate_entities/25686"",""id"":""au::20273"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ca97b4ec-947f-505a-bd5d-ef45df53e4ca
2f5d1398-73a9-5a1a-8721-9baac831a75f,tg:lhhs:400,ArtisticContent,1,da00885f-dddd-542c-9767-38420a17149f,au::7526,authors,,"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
dbcfca9d-318f-536a-9d47-01f57e676a35,tg:lhhs:14324,ArtisticContent,1,e579258f-0cfa-5a48-a561-30c473ef3f94,au::9868,authors,,"dlod={""name"":""Jet Jorssen"",""ark"":""ark:/83110/x0/e579258f-0cfa-5a48-a561-30c473ef3f94"",""uri"":""/agents/people/88856"",""id"":""au::9868"",""nameWithContext"":[""Mariette Jorssen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e579258f-0cfa-5a48-a561-30c473ef3f94
1a4d30fa-ff1c-5f69-8143-72b8f846acfa,tg:lhhs:16319,ArtisticContent,1,13c7b3bf-b980-5ed1-86e3-c353606056bc,au::832,authors,,"dlod={""name"":""Fernand van der Auwera"",""ark"":""ark:/83110/x0/13c7b3bf-b980-5ed1-86e3-c353606056bc"",""uri"":""/agents/people/71274"",""id"":""au::832"",""nameWithContext"":[""Fernand Auwera""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/13c7b3bf-b980-5ed1-86e3-c353606056bc
31840c5e-0518-567e-9d53-77bc01a455f7,tg:lhhs:8244,ArtisticContent,1,e2525a45-d4ad-5345-9147-a76327144386,au::20979,authors,,"dlod={""name"":""Aloïs Walgrave"",""ark"":""ark:/83110/x0/e2525a45-d4ad-5345-9147-a76327144386"",""uri"":""/agents/people/76267"",""id"":""au::20979"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e2525a45-d4ad-5345-9147-a76327144386
ca04c4ae-7e6f-58cf-9387-56f1dacb8645,tg:lhhs:10367,ArtisticContent,1,c822fa17-c203-57ac-a3ce-0f35c07253e2,au::1559,authors,,"dlod={""name"":""Jean-Marie Berckmans"",""ark"":""ark:/83110/x0/c822fa17-c203-57ac-a3ce-0f35c07253e2"",""uri"":""/agents/people/91712"",""id"":""au::1559"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c822fa17-c203-57ac-a3ce-0f35c07253e2
002b48b1-16b1-58b1-ada4-fcdd1fc7dbc3,tg:lhhs:1966,ArtisticContent,1,b0a94b5a-fcaa-52d8-9393-28e8dd9712ac,au::486,translators,,"dlod={""name"":""Gentil Antheunis"",""ark"":""ark:/83110/x0/b0a94b5a-fcaa-52d8-9393-28e8dd9712ac"",""uri"":""/agents/people/61593"",""id"":""au::486"",""nameWithContext"":[""A. Noël""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b0a94b5a-fcaa-52d8-9393-28e8dd9712ac
a6c675d2-7df4-5a35-9454-389b63487076,tg:lhhs:19845,ArtisticContent,1,9145a9f6-04fb-585f-905a-9c0264a94574,au::7531,authors,,"dlod={""name"":""Willem Gijssels"",""ark"":""ark:/83110/x0/9145a9f6-04fb-585f-905a-9c0264a94574"",""uri"":""/agents/people/87400"",""id"":""au::7531"",""nameWithContext"":[""Bruin de Beer"",""Pick"",""Piet"",""Salamander"",""Salisbury"",""W. Strybits"",""Willy Wielants""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9145a9f6-04fb-585f-905a-9c0264a94574
a6c675d2-7df4-5a35-9454-389b63487076,tg:lhhs:19845,ArtisticContent,3,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,au::930,dedicatees,,"dlod={""name"":""Lode Baekelmans"",""ark"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""uri"":""/agents/people/51395"",""id"":""au::930"",""nameWithContext"":[""Hendrik Rossauw"",""Sander Stroobandt"",""Willem Verboven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b
96d48aaf-92d6-5bee-8226-fc1ea7692338,tg:lhhs:18757,ArtisticContent,1,efed12b2-7990-506c-a223-58388de18648,au::4749,authors,,"dlod={""name"":""Frans van Cuyck"",""ark"":""ark:/83110/x0/efed12b2-7990-506c-a223-58388de18648"",""uri"":""/agents/people/83098"",""id"":""au::4749"",""nameWithContext"":[""Willem Vrij""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/efed12b2-7990-506c-a223-58388de18648
51dc6aa2-5c71-5984-a76d-6f85bc95970d,tg:lhhs:2649,ArtisticContent,1,881822a6-fa26-55aa-b10b-e8677fe6867f,au::1052,authors,,"dlod={""name"":""Jaak Ballings"",""ark"":""ark:/83110/x0/881822a6-fa26-55aa-b10b-e8677fe6867f"",""uri"":""/agents/people/83796"",""id"":""au::1052"",""nameWithContext"":[""B.A.J. Lings"",""Jacobus van Mindere""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/881822a6-fa26-55aa-b10b-e8677fe6867f
6079a0b5-f0f5-5768-a726-7b76fd273165,tg:lhhs:5476,ArtisticContent,1,c987d600-4bab-5bec-b1cd-e1bd6a2b39d5,au::21016,authors,,"dlod={""name"":""Gerard Walschap"",""ark"":""ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5"",""uri"":""/agents/people/53528"",""id"":""au::21016"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5
4f7b157f-95cb-5852-8cb0-4793f75c33e2,tg:lhhs:953,ArtisticContent,1,da00885f-dddd-542c-9767-38420a17149f,au::7526,authors,,"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
144ebd77-a285-55b0-8b82-26e994e8620a,tg:lhhs:17158,ArtisticContent,1,e61ca404-75cd-5a72-8fba-f0196619183c,au::21615,authors,,"dlod={""name"":""Walter Keersmans"",""ark"":""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""uri"":""/agents/people/75754"",""id"":""au::21615"",""nameWithContext"":[""Karel van de Woestijne"",""Peter van Becelaere"",""Erik Monck"",""Beaat Utenhove""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c
cd059781-ddc8-56bb-ad1d-b73bbfe3edcf,tg:lhhs:15165,ArtisticContent,1,da00885f-dddd-542c-9767-38420a17149f,au::7526,authors,,"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
d664d293-0fb0-5b75-adf4-ecb53e815f71,tg:lhhs:20381,ArtisticContent,1,4ae5df61-7251-5bdf-8d8c-3fed33f32998,au::8060,translators,Origineel van Richard B.B. Sheridan,"dlod={""name"":""Jan Oscar de Gruyter"",""ark"":""ark:/83110/x0/4ae5df61-7251-5bdf-8d8c-3fed33f32998"",""uri"":""/agents/people/54757"",""id"":""au::8060"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4ae5df61-7251-5bdf-8d8c-3fed33f32998
4f0d2ac8-6dd8-5d1c-a3ec-674e0ffea737,tg:lhhs:13818,ArtisticContent,1,be86345f-7ad0-53cd-9e3d-61858c528191,au::7350,authors,,"dlod={""name"":""Fred Germonprez"",""ark"":""ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191"",""uri"":""/agents/people/78641"",""id"":""au::7350"",""nameWithContext"":[""F. Deruyter"",""Yv. Vandewolve""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191
3807ac30-ea21-5ff0-bc11-d59c77ee13f8,tg:lhhs:9906,ArtisticContent,1,0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f,au::2864,authors,,"dlod={""name"":""Lucien van den Briele"",""ark"":""ark:/83110/x0/0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f"",""uri"":""/agents/people/53121"",""id"":""au::2864"",""nameWithContext"":[""Luc van den Briele""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f
b58d6112-c6bd-5b64-92d4-103b24d27b28,tg:lhhs:8614,ArtisticContent,1,a63ee4bc-43b9-52ac-a5af-fe4c1e84eca3,au::20534,authors,,"dlod={""name"":""Jozef de Voght"",""ark"":""ark:/83110/x0/a63ee4bc-43b9-52ac-a5af-fe4c1e84eca3"",""uri"":""/agents/people/54380"",""id"":""au::20534"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a63ee4bc-43b9-52ac-a5af-fe4c1e84eca3
8a18b25d-0f42-57be-9992-8adf19b6d0b5,tg:lhhs:10737,ArtisticContent,1,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,authors,,"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
541850de-445c-548f-a8e7-5b43a1c837a5,tg:lhhs:2219,ArtisticContent,1,1741ccaf-74b8-57b5-b151-ad49ccee619c,au::15847,authors,,"dlod={""name"":""Maurice Roelants"",""ark"":""ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c"",""uri"":""/agents/people/65586"",""id"":""au::15847"",""nameWithContext"":[""Maurice Minne"",""M.A. Minne"",""Jan van Opstal"",""Pervyse"",""De Zwerver""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c
4179e2a9-844a-5ddf-9801-5eaf102f7c11,tg:lhhs:18307,ArtisticContent,1,3174e57f-96b5-5d2f-b00c-8650e7e1678d,au::3178,authors,,"dlod={""name"":""Antoinette Buckinx-Luykx"",""ark"":""ark:/83110/x0/3174e57f-96b5-5d2f-b00c-8650e7e1678d"",""uri"":""/agents/people/73716"",""id"":""au::3178"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3174e57f-96b5-5d2f-b00c-8650e7e1678d
f9c66fae-fa6d-597b-b2e7-e00fca0e4eb8,tg:lhhs:5026,ArtisticContent,1,f100a5a7-26d8-5a2d-9c4d-da7000787868,au::21790,authors,,"dlod={""name"":""Lode Zielens"",""ark"":""ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868"",""uri"":""/agents/people/81376"",""id"":""au::21790"",""nameWithContext"":[""Brabo"",""Carolus"",""Neptuin"",""Fernand van Rooy"",""Scaldis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868
bd4f0fbf-8168-5c8c-93f2-ea8892b48c24,tg:lhhs:17508,ArtisticContent,1,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,authors,,"dlod={""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/75531"",""id"":""au::2268"",""nameWithContext"":[""H.P."",""Havelingk"",""Ernest d' Hooghe"",""Jan Baptist Janssens"",""Mane"",""Alfried Mendel"",""P.H."",""Daniel Quilp"",""W. Steenackers"",""Thekel"",""G.J van Stockstraeten"",""Karel van Mander"",""Nand Verdonck"",""Dr. Kwabbes"",""Mac Adam"",""Th. van Hauwaert"",""J. Fr. Liebrechts"",""Alfried Mandel"",""H. Ambeloke"",""Bob Calefoot"",""Cheops"",""Colum-Massa"",""Massa"",""Elinor"",""Louis Frisé"",""Piet Palings"",""L. Fré"",""Hatteras"",""Shandy"",""Tsjitsjikoff"",""Louis Trisé""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
d32277a6-b212-542d-b25a-6c2957288278,tg:lhhs:15535,ArtisticContent,1,e61ca404-75cd-5a72-8fba-f0196619183c,au::21615,authors,,"dlod={""name"":""Walter Keersmans"",""ark"":""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""uri"":""/agents/people/75754"",""id"":""au::21615"",""nameWithContext"":[""Karel van de Woestijne"",""Peter van Becelaere"",""Erik Monck"",""Beaat Utenhove""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c
9e0363c8-fa52-51c2-854c-aa94635fcd87,tg:lhhs:20155,ArtisticContent,1,978afd13-1056-545c-ab83-987be846b0ad,au::3953,authors,,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
