ResourceID,brocade.id,card,order,source_field,Page Numbers,Format Unit Type,Format Number Type,Sheet Numbers,Format Unit Qualifier
70181448-4d00-529f-af3f-b554251d4a67,tg:lhhs:2472,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
a80fe809-d010-56ff-8afa-361bac00898f,tg:lhhs:12161,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
a80fe809-d010-56ff-8afa-361bac00898f,tg:lhhs:12161,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
17867b78-365c-518e-a031-5827c85b1740,tg:lhhs:17699,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,12,
17867b78-365c-518e-a031-5827c85b1740,tg:lhhs:17699,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,12,pages,written,,
dd464801-e67b-585a-96da-938154150c7c,tg:lhhs:20010,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,13,
dd464801-e67b-585a-96da-938154150c7c,tg:lhhs:20010,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,13,pages,written,,
031b3d9b-2202-5a05-8236-e60a460a606c,tg:lhhs:17363,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
031b3d9b-2202-5a05-8236-e60a460a606c,tg:lhhs:17363,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
558f79a9-9a79-50ad-b463-635c365e2a99,tg:lhhs:8585,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
558f79a9-9a79-50ad-b463-635c365e2a99,tg:lhhs:8585,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
17f10e0c-b5a2-5b59-b18f-ced5a153df9a,tg:lhhs:18096,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
17f10e0c-b5a2-5b59-b18f-ced5a153df9a,tg:lhhs:18096,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
82737d7e-4414-5b9e-a349-fb9a900e2147,tg:lhhs:2188,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,10,
82737d7e-4414-5b9e-a349-fb9a900e2147,tg:lhhs:2188,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
31972da3-b081-5854-ad6f-b8e52005003f,tg:lhhs:7670,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,15,
31972da3-b081-5854-ad6f-b8e52005003f,tg:lhhs:7670,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,15,pages,written,,
9fd127bb-e32b-56e6-b5bb-3565efdfe4ac,tg:lhhs:6962,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,29,
9fd127bb-e32b-56e6-b5bb-3565efdfe4ac,tg:lhhs:6962,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,29,pages,written,,
e666f358-a4da-5fbb-aefc-9a0b1f32d8c4,tg:lhhs:2022,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
e666f358-a4da-5fbb-aefc-9a0b1f32d8c4,tg:lhhs:2022,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
9a11001c-09d5-52c7-abb2-ff872f7c293e,tg:lhhs:12531,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
9a11001c-09d5-52c7-abb2-ff872f7c293e,tg:lhhs:12531,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
78366354-4f52-5143-bd83-8d4db36b2380,tg:lhhs:17733,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
78366354-4f52-5143-bd83-8d4db36b2380,tg:lhhs:17733,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
5b98b356-4037-50e2-a9b4-e723a6f18c59,tg:lhhs:20440,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,129,
5b98b356-4037-50e2-a9b4-e723a6f18c59,tg:lhhs:20440,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,129,pages,written,,
f5fac154-43ff-5500-9516-abecd8bd3323,tg:lhhs:7220,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
f5fac154-43ff-5500-9516-abecd8bd3323,tg:lhhs:7220,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
1795a929-a06f-5657-899c-179c899c13d2,tg:lhhs:11034,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
1795a929-a06f-5657-899c-179c899c13d2,tg:lhhs:11034,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
4d8571ef-ccc7-5a29-8b1a-b173fb2d0210,tg:lhhs:13009,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,28,
4d8571ef-ccc7-5a29-8b1a-b173fb2d0210,tg:lhhs:13009,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,28,pages,written,,
3367dcc7-ec73-55d5-8571-a5f1ffc79973,tg:lhhs:9117,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,203,
3367dcc7-ec73-55d5-8571-a5f1ffc79973,tg:lhhs:9117,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,203,pages,written,,
c792b96f-6d83-5eb2-ba9a-2915cfaa4433,tg:lhhs:1527,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,10,
c792b96f-6d83-5eb2-ba9a-2915cfaa4433,tg:lhhs:1527,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,10,pages,written,,
f07cace3-2c17-58f7-8414-072e68c5da19,tg:lhhs:5837,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
f07cace3-2c17-58f7-8414-072e68c5da19,tg:lhhs:5837,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
69aceeca-7736-5f10-99ce-909317e8bef3,tg:lhhs:4725,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
7aee85e5-cc36-582c-bf73-fe48020d3699,tg:lhhs:6718,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
7aee85e5-cc36-582c-bf73-fe48020d3699,tg:lhhs:6718,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
f946bef8-428b-59df-8d14-52039c2a1232,tg:lhhs:512,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
28f98ef2-342d-5e55-ad8d-e77d55f242b3,tg:lhhs:14236,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,91,
28f98ef2-342d-5e55-ad8d-e77d55f242b3,tg:lhhs:14236,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,91,pages,written,,
fdb5f386-92bb-5601-9426-7f3738f43f84,tg:lhhs:11464,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,99,
fdb5f386-92bb-5601-9426-7f3738f43f84,tg:lhhs:11464,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,99,pages,written,,
c749f86e-430b-5538-bce8-a098da3485b9,tg:lhhs:13459,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,30,
c749f86e-430b-5538-bce8-a098da3485b9,tg:lhhs:13459,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,57,pages,written,,
bf84d254-e2f2-574a-8544-1fdc75c3884b,tg:lhhs:1177,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
bf84d254-e2f2-574a-8544-1fdc75c3884b,tg:lhhs:1177,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
03a62185-a25f-5bb7-b581-3a93568149db,tg:lhhs:19054,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
03a62185-a25f-5bb7-b581-3a93568149db,tg:lhhs:19054,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
d00992a5-f803-50ee-8346-ade3eec281f6,tg:lhhs:4375,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
d00992a5-f803-50ee-8346-ade3eec281f6,tg:lhhs:4375,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
45abb935-8cd5-5b29-9c50-be932dad9151,tg:lhhs:6348,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,39,
ce5849ed-717a-5f65-818a-2265baa3029e,tg:lhhs:15974,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,4,
ce5849ed-717a-5f65-818a-2265baa3029e,tg:lhhs:15974,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
41dab990-5ef2-5109-b711-81e144abb674,tg:lhhs:14666,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,145,
41dab990-5ef2-5109-b711-81e144abb674,tg:lhhs:14666,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,145,pages,written,,
44f40423-1467-596a-a501-798f6a9b74d9,tg:lhhs:142,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
d56e76f7-a759-5686-a135-e0610ac2f15f,tg:lhhs:20293,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,33,
d56e76f7-a759-5686-a135-e0610ac2f15f,tg:lhhs:20293,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,43,pages,written,,
67281f90-248f-5fb0-8a17-c09ddf5c5e77,tg:lhhs:11937,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,18,
67281f90-248f-5fb0-8a17-c09ddf5c5e77,tg:lhhs:11937,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,18,pages,written,,
3707b062-6917-5540-935d-72169b040d26,tg:lhhs:9814,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,29,
3707b062-6917-5540-935d-72169b040d26,tg:lhhs:9814,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,29,pages,written,,
7711674a-346a-5735-a39b-7c615007e5dc,tg:lhhs:8706,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
7711674a-346a-5735-a39b-7c615007e5dc,tg:lhhs:8706,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
1eb2fb15-e8fc-5d74-8d98-909728f34f1c,tg:lhhs:12618,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,47,ca
1eb2fb15-e8fc-5d74-8d98-909728f34f1c,tg:lhhs:12618,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,47,pages,written,,
45f00718-1486-5ea1-ae01-54cca6d33768,tg:lhhs:10625,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
45f00718-1486-5ea1-ae01-54cca6d33768,tg:lhhs:10625,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
f2485591-10e1-5952-9a56-1096c7e442b9,tg:lhhs:18215,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
f2485591-10e1-5952-9a56-1096c7e442b9,tg:lhhs:18215,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
dc05a924-d52f-5de4-be60-9040975db260,tg:lhhs:7109,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,5,
dc05a924-d52f-5de4-be60-9040975db260,tg:lhhs:7109,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
b149fabb-9e1a-5173-9d44-8de37899b670,tg:lhhs:5134,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,365,ca
b149fabb-9e1a-5173-9d44-8de37899b670,tg:lhhs:5134,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,365,pages,written,,
be173c6c-4f9d-58e7-8e6b-0b8998ff45ff,tg:lhhs:15427,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,7,
be173c6c-4f9d-58e7-8e6b-0b8998ff45ff,tg:lhhs:15427,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
49701d70-1b2d-5c19-baf9-e34ae479fb3e,tg:lhhs:20769,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
49701d70-1b2d-5c19-baf9-e34ae479fb3e,tg:lhhs:20769,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,21,pages,written,,
0eb91fdf-a600-54ad-9b5e-078b7eebf5a0,tg:lhhs:12248,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,4,
0eb91fdf-a600-54ad-9b5e-078b7eebf5a0,tg:lhhs:12248,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
836b3fad-591b-5ebf-8b6f-8e1978a7efc7,tg:lhhs:8356,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
836b3fad-591b-5ebf-8b6f-8e1978a7efc7,tg:lhhs:8356,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
66e1b636-92c1-58c7-9abd-51b032f7ac73,tg:lhhs:10275,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
66e1b636-92c1-58c7-9abd-51b032f7ac73,tg:lhhs:10275,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
19f9e0e3-59a9-59a0-8fff-86819ce3d9da,tg:lhhs:1874,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
19f9e0e3-59a9-59a0-8fff-86819ce3d9da,tg:lhhs:1874,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
8be18338-aaec-5ee0-9abc-602082cd2b12,tg:lhhs:3849,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,8,pages,written,,
a4e77d01-03d6-5b9d-8833-339a48c6da1e,tg:lhhs:19957,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
372e1c19-606a-5e56-a9a3-f369162a34f7,tg:lhhs:18645,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,5,
372e1c19-606a-5e56-a9a3-f369162a34f7,tg:lhhs:18645,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,5,pages,written,,
c3604d9d-5b48-534c-8456-e6a081969451,tg:lhhs:7559,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,15,
c3604d9d-5b48-534c-8456-e6a081969451,tg:lhhs:7559,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,15,pages,written,,
d6d35059-02de-5dd3-af62-0f90e760fcb8,tg:lhhs:5564,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
3092dfe6-e54f-5932-9c72-8cf498e67fce,tg:lhhs:20339,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,178,
3092dfe6-e54f-5932-9c72-8cf498e67fce,tg:lhhs:20339,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,356,pages,written,,
1c025657-7f0b-5fec-9940-046c544c84a8,tg:lhhs:841,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,72,
1c025657-7f0b-5fec-9940-046c544c84a8,tg:lhhs:841,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,68,pages,written,,
1ee843d8-c91f-556f-8097-bacb954beed5,tg:lhhs:15077,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,42,
91408ad7-aff8-5999-9bc9-75de75248dd2,tg:lhhs:5071,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,41,
91408ad7-aff8-5999-9bc9-75de75248dd2,tg:lhhs:5071,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,41,pages,written,,
8445de16-3c88-56c0-afd5-b2b51429e33c,tg:lhhs:15562,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,167,
8445de16-3c88-56c0-afd5-b2b51429e33c,tg:lhhs:15562,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,167,pages,written,,
64ee5dc4-5407-5c61-aaea-21857299de74,tg:lhhs:9951,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
64ee5dc4-5407-5c61-aaea-21857299de74,tg:lhhs:9951,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
7488fdc0-3145-5793-a212-a76f700aab79,tg:lhhs:11872,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
7488fdc0-3145-5793-a212-a76f700aab79,tg:lhhs:11872,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
09082faf-dc92-52c0-9777-b28c462d0da3,tg:lhhs:15098,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
09082faf-dc92-52c0-9777-b28c462d0da3,tg:lhhs:15098,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
05d868bf-7f81-56b7-8665-da6ee8a219ba,tg:lhhs:10760,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
05d868bf-7f81-56b7-8665-da6ee8a219ba,tg:lhhs:10760,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
a8ff524a-28ab-52f1-8081-b6eb14cd40d1,tg:lhhs:8643,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,13,
a8ff524a-28ab-52f1-8081-b6eb14cd40d1,tg:lhhs:8643,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,13,pages,written,,
f648dddd-79f4-5f08-ac44-e125cdf9ce24,tg:lhhs:18350,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,100,
f648dddd-79f4-5f08-ac44-e125cdf9ce24,tg:lhhs:18350,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,153,pages,written,,
541f46fd-0a90-52a5-b0d1-1d682de23619,tg:lhhs:5421,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,33,
541f46fd-0a90-52a5-b0d1-1d682de23619,tg:lhhs:5421,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,33,pages,written,,
59ab5acb-90a3-53cb-836a-c42826995ded,tg:lhhs:904,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
8ab0f055-6198-5626-871a-fe637a56c699,tg:lhhs:15132,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
5d39daea-6ce1-5fb5-8efd-a4152c4badd8,tg:lhhs:10330,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,4,
5d39daea-6ce1-5fb5-8efd-a4152c4badd8,tg:lhhs:10330,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
ff34bc2f-a8a1-5209-9ccf-3d5fa2cac26b,tg:lhhs:8213,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,75,
ff34bc2f-a8a1-5209-9ccf-3d5fa2cac26b,tg:lhhs:8213,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,34,pages,written,,
a468f31c-be28-5d77-bc6e-182aabf1f1af,tg:lhhs:20786,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,34,
a468f31c-be28-5d77-bc6e-182aabf1f1af,tg:lhhs:20786,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,34,pages,written,,
c057d191-bc12-56fa-94a5-c3d5ccd22792,tg:lhhs:19812,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,69,
c057d191-bc12-56fa-94a5-c3d5ccd22792,tg:lhhs:19812,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,138,pages,written,,
ee6cedfe-b670-5edb-8ed6-bfa46158023f,tg:lhhs:1931,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
22147066-78ad-5e87-9464-ee63049e9f40,tg:lhhs:5972,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
c964c0ff-d64c-5424-bc72-b94346250153,tg:lhhs:4660,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
05f191ea-97b2-5d96-b972-140a34cd09d3,tg:lhhs:1198,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
05f191ea-97b2-5d96-b972-140a34cd09d3,tg:lhhs:1198,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
e1a6e62f-ccd2-5416-b713-51b9bf45834a,tg:lhhs:14373,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,117,
e1a6e62f-ccd2-5416-b713-51b9bf45834a,tg:lhhs:14373,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,117,pages,written,,
283f3823-0360-5cb6-b315-65c3f88a352b,tg:lhhs:457,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
c8dcaf80-6aa6-5b87-90e9-ee0e1be86ab1,tg:lhhs:9052,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
c8dcaf80-6aa6-5b87-90e9-ee0e1be86ab1,tg:lhhs:9052,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
075ecdd3-cc34-54ea-9a1d-78b9141d3857,tg:lhhs:14689,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,30,
075ecdd3-cc34-54ea-9a1d-78b9141d3857,tg:lhhs:14689,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,30,pages,written,,
b41ef192-f050-52ce-a030-2644e76aa391,tg:lhhs:11171,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
b41ef192-f050-52ce-a030-2644e76aa391,tg:lhhs:11171,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
3b8de5a3-cd13-59ad-8738-994f7977fb20,tg:lhhs:19541,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,16,
3b8de5a3-cd13-59ad-8738-994f7977fb20,tg:lhhs:19541,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,16,pages,written,,
0388dd89-0702-5bf6-bbd1-b1c0c4639250,tg:lhhs:1462,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
321c78fc-e8b8-5b62-b46a-6e8083302f52,tg:lhhs:4230,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
f131bb32-fb89-5edf-beb7-1d191d0dece3,tg:lhhs:15831,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,68,
f131bb32-fb89-5edf-beb7-1d191d0dece3,tg:lhhs:15831,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,68,pages,written,,
1f83935c-d07c-556f-af0b-32d399bd7e7b,tg:lhhs:14723,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,250,ca
1f83935c-d07c-556f-af0b-32d399bd7e7b,tg:lhhs:14723,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,250,pages,written,,
703e63b4-f901-5f9e-b441-6a28868abcc4,tg:lhhs:9402,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,5,
703e63b4-f901-5f9e-b441-6a28868abcc4,tg:lhhs:9402,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,5,pages,written,,
27b75c3b-eac3-5b4f-8d92-62f86ef2a23e,tg:lhhs:11521,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,22,
27b75c3b-eac3-5b4f-8d92-62f86ef2a23e,tg:lhhs:11521,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
aa0ebb91-3f86-51ac-ac78-17fae0793bf8,tg:lhhs:19111,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
aa0ebb91-3f86-51ac-ac78-17fae0793bf8,tg:lhhs:19111,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
4c00a68b-a074-50fa-b17d-c2e69ac2660c,tg:lhhs:1032,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
4c00a68b-a074-50fa-b17d-c2e69ac2660c,tg:lhhs:1032,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
b3732776-227d-5d8e-867d-8a88142f3d57,tg:lhhs:13273,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
b3732776-227d-5d8e-867d-8a88142f3d57,tg:lhhs:13273,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
8fec63fb-01de-5a52-8ddd-56a80255da2a,tg:lhhs:292,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,67,
8fec63fb-01de-5a52-8ddd-56a80255da2a,tg:lhhs:292,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,67,pages,written,,
5108c78e-1bbd-588f-a166-9f2e8bd8617b,tg:lhhs:2872,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
5108c78e-1bbd-588f-a166-9f2e8bd8617b,tg:lhhs:2872,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,18,pages,written,,
1834f915-0bb0-5f6a-b91c-987eca640e4d,tg:lhhs:6098,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
3f9bb067-2681-5bb3-be24-a464328d13e3,tg:lhhs:3760,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
861ae456-79e1-5dd6-8685-f53439b20410,tg:lhhs:19384,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,8,
861ae456-79e1-5dd6-8685-f53439b20410,tg:lhhs:19384,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,16,pages,written,,
41e2af99-2ac2-56e6-8be5-6c64b8f5cba8,tg:lhhs:6562,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,64,
41e2af99-2ac2-56e6-8be5-6c64b8f5cba8,tg:lhhs:6562,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,64,pages,written,,
3c2327f8-824c-5135-bd14-35a63396efe4,tg:lhhs:8985,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,21,
3c2327f8-824c-5135-bd14-35a63396efe4,tg:lhhs:8985,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,21,pages,written,,
