ResourceID,brocade.id,card,order,source_field,Immaterial Record
30a2a4e1-9238-56bc-b581-d4443236bac5,tg:lhpr:11245_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""f625fed7-4d78-5663-9971-367d3bf0db76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b762c60-e278-4789-9d1f-9494e4321e4c"", ""inverseOntologyProperty"": """"}]"
f46d3679-9035-58db-ad1c-ff9762f0a45d,tg:lhpr:2496_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""e5fcb763-2812-5bfd-bec0-ccb996467db6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""391a8cf1-29af-4635-9ca0-70a46e0eb503"", ""inverseOntologyProperty"": """"}]"
d2e7820a-d525-59d7-a682-a69ccfb14a9b,tg:lhpr:2496_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""e5fcb763-2812-5bfd-bec0-ccb996467db6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f389a1eb-ea25-45e1-9dde-c396c1164340"", ""inverseOntologyProperty"": """"}]"
e8205940-6a71-52fe-9b0e-017901cd5a81,tg:lhpr:2496_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""e5fcb763-2812-5bfd-bec0-ccb996467db6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""20dba286-c7a2-48f4-bd6f-21bbd1e5cdbd"", ""inverseOntologyProperty"": """"}]"
147e3521-89f3-5d61-8292-a218f30f00c7,tg:lhpr:2880_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""7f494ab7-62e9-523e-953b-7674b0fd731c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eeee25e5-27e1-4e44-9a04-53b96997f17d"", ""inverseOntologyProperty"": """"}]"
bc3776de-a848-5723-b8cc-f76e3ac3dc91,tg:lhpr:2880_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""7f494ab7-62e9-523e-953b-7674b0fd731c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d83bcf3-bfe9-4abe-98fd-c8961f29f625"", ""inverseOntologyProperty"": """"}]"
90c7c59e-a43a-5074-a1ab-24a832e1f39d,tg:lhpr:2479_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""285864bb-c687-5dd8-933a-f468a617e6eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""70727f59-578f-4a6c-8cff-c2a80e0e6c91"", ""inverseOntologyProperty"": """"}]"
b3a81e7c-bf7c-55dc-81bc-3c3547ea4d41,tg:lhpr:2479_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""285864bb-c687-5dd8-933a-f468a617e6eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8be60b9d-2f9a-47a0-9de3-fc71f7d20f43"", ""inverseOntologyProperty"": """"}]"
5c6864ab-0711-592b-a887-80f54238b2bb,tg:lhpr:4145_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""60d901ba-2aa9-58f1-a234-92985d644d59"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a29aa26d-a190-4cd5-be5b-1f4bfa11eee1"", ""inverseOntologyProperty"": """"}]"
34ccd491-016a-5e45-b718-22f01ac6aa60,tg:lhpr:4145_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""60d901ba-2aa9-58f1-a234-92985d644d59"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c111788-6817-47ee-be31-89b857be0324"", ""inverseOntologyProperty"": """"}]"
37741ec2-e80a-5e17-8794-450e3353991b,tg:lhpr:9262_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""6eeae589-5813-5e5c-b330-e8b1b2f1a409"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee754c09-3685-40fc-a9e6-b3fd77007cca"", ""inverseOntologyProperty"": """"}]"
f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,tg:lhpr:9262_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""6eeae589-5813-5e5c-b330-e8b1b2f1a409"", ""ontologyProperty"": """", ""resourceXresourceId"": ""293e8b6a-6584-4a2e-af20-398e78aacda1"", ""inverseOntologyProperty"": """"}]"
723ce361-0a03-5d3a-9675-1733c163a5e5,tg:lhpr:6803_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""e73e1c5a-3920-5861-b62e-4c40247c4f71"", ""ontologyProperty"": """", ""resourceXresourceId"": ""53856b07-61a6-499e-add4-98ae2b17e014"", ""inverseOntologyProperty"": """"}]"
c84a68dc-285f-5274-8469-6607dde0415a,tg:lhpr:6803_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""e73e1c5a-3920-5861-b62e-4c40247c4f71"", ""ontologyProperty"": """", ""resourceXresourceId"": ""418a90c7-cb21-4496-8a0e-def1d1764500"", ""inverseOntologyProperty"": """"}]"
f3912089-2bd2-51cc-a20e-25ff6d1e23cb,tg:lhpr:6803_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""e73e1c5a-3920-5861-b62e-4c40247c4f71"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99b890a1-7a4e-438f-b195-0dcae7f2e176"", ""inverseOntologyProperty"": """"}]"
61dbcd30-1866-52e9-bcd4-48c18fdcbc86,tg:lhpr:9133_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""7233d6ca-b8f4-5e12-b054-f037865372f5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d73c815-bdfb-4990-b23a-162330c6bb21"", ""inverseOntologyProperty"": """"}]"
5aa12087-4124-57da-8e20-a2de7c5763ef,tg:lhpr:9133_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""7233d6ca-b8f4-5e12-b054-f037865372f5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1ec061b2-4003-4974-b8d7-ca8507f7e571"", ""inverseOntologyProperty"": """"}]"
68181e5d-2821-5d6a-a171-e72f72e33e03,tg:lhpr:1554_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""8218098a-5665-598e-b6f4-c0eca798e9eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eb22c945-af54-449f-acf4-0ff7b35b80f6"", ""inverseOntologyProperty"": """"}]"
a1e94099-5c2b-5823-85d4-ab7ed150dfed,tg:lhpr:1554_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""8218098a-5665-598e-b6f4-c0eca798e9eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e0e1e0f6-6d1c-4aa7-b47b-a6362cab2e17"", ""inverseOntologyProperty"": """"}]"
ae46f27a-f177-535a-b090-ffc79e3f886f,tg:lhpr:1554_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""8218098a-5665-598e-b6f4-c0eca798e9eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6f394fb7-95d4-4668-83d5-c0f5529f3881"", ""inverseOntologyProperty"": """"}]"
4d57faca-b7de-5a4d-a86f-2491bdddef70,tg:lhpr:1554_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""8218098a-5665-598e-b6f4-c0eca798e9eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""06933b8b-3e28-49a7-a880-4581a632a457"", ""inverseOntologyProperty"": """"}]"
d851c0c5-8549-5f79-99bf-b18cdff83667,tg:lhpr:2102_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""fa0fa8c7-d68f-5825-b3a6-923dffead566"", ""ontologyProperty"": """", ""resourceXresourceId"": ""83c181de-db20-4181-a640-35069717f664"", ""inverseOntologyProperty"": """"}]"
7beaf856-9d90-587e-be9b-c3ebaaf4cb21,tg:lhpr:2102_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""fa0fa8c7-d68f-5825-b3a6-923dffead566"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7a751bc7-71e6-4369-8adf-ea7885757c41"", ""inverseOntologyProperty"": """"}]"
9fce4525-09d5-5cba-aeb0-7229ece58b11,tg:lhpr:2102_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""fa0fa8c7-d68f-5825-b3a6-923dffead566"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da06f632-8083-43a1-bc91-6027b46794cb"", ""inverseOntologyProperty"": """"}]"
7498d873-58ae-531c-8e32-464f9b20976d,tg:lhpr:2417_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ad646b6b-b0b1-5348-9ccd-8071adc54b13"", ""ontologyProperty"": """", ""resourceXresourceId"": ""94dcdd25-ae22-4f49-8515-51e232d60f9e"", ""inverseOntologyProperty"": """"}]"
f891b1f2-f7e1-5668-9025-4a8aff6f4146,tg:lhpr:2417_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ad646b6b-b0b1-5348-9ccd-8071adc54b13"", ""ontologyProperty"": """", ""resourceXresourceId"": ""37d20bd1-a313-4921-9a2d-1133e29a076b"", ""inverseOntologyProperty"": """"}]"
305d8b41-35ff-5a8b-a807-cc012bd5b9f5,tg:lhpr:2417_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ad646b6b-b0b1-5348-9ccd-8071adc54b13"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4cd2d549-ba20-4fa4-af38-39e432f9e951"", ""inverseOntologyProperty"": """"}]"
23f1302c-1894-5856-8d34-016284974444,tg:lhpr:2417_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ad646b6b-b0b1-5348-9ccd-8071adc54b13"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cf679529-01a6-45b9-918e-534939e26666"", ""inverseOntologyProperty"": """"}]"
7528aaf3-3ee4-51a1-bdcf-36e9cd2a864b,tg:lhpr:2417_#5,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ad646b6b-b0b1-5348-9ccd-8071adc54b13"", ""ontologyProperty"": """", ""resourceXresourceId"": ""203fd500-1f21-47af-bb18-e7a675ee458a"", ""inverseOntologyProperty"": """"}]"
f5e89db7-fcdc-5c6d-a127-8cdf9fd018b6,tg:lhpr:2417_#6,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ad646b6b-b0b1-5348-9ccd-8071adc54b13"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78724443-161b-4a84-853a-5cebb3015808"", ""inverseOntologyProperty"": """"}]"
7af03644-96bc-56d0-a1a7-19675c830dfc,tg:lhpr:3178_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""06a92f6b-70ae-5009-bc99-a8002bb92aed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee10e518-8367-4b02-bad4-36f8130108b2"", ""inverseOntologyProperty"": """"}]"
80116232-6095-5f93-b0e9-e5e83577037e,tg:lhpr:3178_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""06a92f6b-70ae-5009-bc99-a8002bb92aed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47cffa63-d50e-4be5-802e-df0d24938109"", ""inverseOntologyProperty"": """"}]"
c5d2dc94-6f32-54f2-91a3-5a8c625af4e1,tg:lhpr:1903_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""c61c3d98-b4b9-558c-bff3-d875b64b3ff3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""683cd979-7759-4bfa-b648-ac5cbfe063aa"", ""inverseOntologyProperty"": """"}]"
065433c1-8c2f-5f5f-a52c-8a06d0df8d2a,tg:lhpr:1903_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""c61c3d98-b4b9-558c-bff3-d875b64b3ff3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4dd584f2-00bc-45a7-83c2-2c32bdd15818"", ""inverseOntologyProperty"": """"}]"
e7aac6ef-00f8-582f-87e5-4f043d4278ad,tg:lhpr:1903_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""c61c3d98-b4b9-558c-bff3-d875b64b3ff3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""38b562fb-cfb7-4a09-a1af-a8855ca00654"", ""inverseOntologyProperty"": """"}]"
64590f3d-6b6e-5bc0-9000-972f8dbf5fa0,tg:lhpr:3292_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""98e5b63d-3534-5af9-bc32-0929ef5cdf90"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c17a7bdb-33a5-4057-a8af-2582db3196f6"", ""inverseOntologyProperty"": """"}]"
7dd751b4-4846-5dbe-b9a4-4f6d69f9fa6b,tg:lhpr:3292_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""98e5b63d-3534-5af9-bc32-0929ef5cdf90"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9f6d380a-7822-477f-a785-3fa58d8d3131"", ""inverseOntologyProperty"": """"}]"
cd12e341-b547-55f4-9078-a8b665fbd12c,tg:lhpr:2600_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""679e5cef-2337-5cd5-b804-8da5e6e7b680"", ""ontologyProperty"": """", ""resourceXresourceId"": ""34aad87e-cd44-44d7-9ade-04400cd53ea8"", ""inverseOntologyProperty"": """"}]"
f77922bf-a0b9-5abc-aa8d-90a9075540cb,tg:lhpr:2600_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""679e5cef-2337-5cd5-b804-8da5e6e7b680"", ""ontologyProperty"": """", ""resourceXresourceId"": ""984d6ded-9d91-4267-8009-323aeda61678"", ""inverseOntologyProperty"": """"}]"
b1735fb5-eb24-5b4c-9023-cae863341bd1,tg:lhpr:2600_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""679e5cef-2337-5cd5-b804-8da5e6e7b680"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ab1a73e7-771d-4be1-a073-5333f3868fb7"", ""inverseOntologyProperty"": """"}]"
aa18a567-0c6c-5710-9b01-63c09d60bedc,tg:lhpr:8165_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""dc900fd9-050f-5ca0-ad05-2175a2ae8173"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0a9b4364-3081-45fe-8083-5a87ee2145d2"", ""inverseOntologyProperty"": """"}]"
a0cd7aec-f1bf-56ea-8440-5cf7ceb1a8cc,tg:lhpr:8165_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""dc900fd9-050f-5ca0-ad05-2175a2ae8173"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f8226323-5b41-4ab6-b7df-6a76cbda481c"", ""inverseOntologyProperty"": """"}]"
236152ca-fec5-5075-8519-6048ef0cd87c,tg:lhpr:2323_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""69887039-b047-5c94-84cc-504a3ad46549"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9453c184-b24f-4fe4-9d64-4bc16d4e0523"", ""inverseOntologyProperty"": """"}]"
176581c4-ca09-5540-9c34-8ab425b0b897,tg:lhpr:2323_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""69887039-b047-5c94-84cc-504a3ad46549"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b48c4330-bcdd-4a47-9bc8-1538e7ea6174"", ""inverseOntologyProperty"": """"}]"
880ffc88-ff8b-5227-83af-cb66a7579949,tg:lhpr:2323_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""69887039-b047-5c94-84cc-504a3ad46549"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8f96a19f-096a-4a8b-a034-1c0246d1c597"", ""inverseOntologyProperty"": """"}]"
0711b96f-0d8b-57bc-aa9d-252b33b18e0b,tg:lhpr:2323_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""69887039-b047-5c94-84cc-504a3ad46549"", ""ontologyProperty"": """", ""resourceXresourceId"": ""59bf3d3d-affb-4b0a-82ee-c0ed0491254e"", ""inverseOntologyProperty"": """"}]"
ca0b4534-8e99-5b6b-bbba-4c7ec2e01f4a,tg:lhpr:2323_#5,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""69887039-b047-5c94-84cc-504a3ad46549"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4141a269-7be1-4db5-b4cb-976bc0256ac8"", ""inverseOntologyProperty"": """"}]"
55349c66-7699-59b0-9644-787a8fa36a0a,tg:lhpr:2323_#6,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""69887039-b047-5c94-84cc-504a3ad46549"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee0c08bc-434c-48c9-96b2-b56abb2f8611"", ""inverseOntologyProperty"": """"}]"
07020285-407d-52e4-b1a5-1f9c5ba44010,tg:lhpr:2323_#7,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""69887039-b047-5c94-84cc-504a3ad46549"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5794432f-76d9-44ac-8e11-0fe707c0c798"", ""inverseOntologyProperty"": """"}]"
7a0652ce-016a-5456-9a28-e75573b39b90,tg:lhpr:2323_#8,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""69887039-b047-5c94-84cc-504a3ad46549"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e01156de-ec2a-4cd2-9784-cc434195302f"", ""inverseOntologyProperty"": """"}]"
7ce09c1e-e8f5-515b-a292-03586a1d5fcb,tg:lhpr:2323_#9,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""69887039-b047-5c94-84cc-504a3ad46549"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f79750e6-dbd5-474a-b97a-644243156433"", ""inverseOntologyProperty"": """"}]"
99ddf125-0ba4-5989-a3ac-769d7fa73bf5,tg:lhpr:10318_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""163660dc-2c72-51d6-8601-762af081e1c0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa709dfe-2d71-47f9-980f-5a0e11e09a13"", ""inverseOntologyProperty"": """"}]"
d2ff073e-e939-50f1-a6a0-f42dc90a9b50,tg:lhpr:10318_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""163660dc-2c72-51d6-8601-762af081e1c0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""37406e76-2366-40cd-b66f-a124903ed902"", ""inverseOntologyProperty"": """"}]"
d448ab7b-4034-5046-90cb-80e2f670787f,tg:lhpr:1558_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""b47f4024-b4bb-5c21-9a25-2002f3dcdd20"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50d08104-e404-4b8b-a3f4-665ddba77817"", ""inverseOntologyProperty"": """"}]"
195e4e89-3adb-5d16-ad7e-0f0323ece1b0,tg:lhpr:1558_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""b47f4024-b4bb-5c21-9a25-2002f3dcdd20"", ""ontologyProperty"": """", ""resourceXresourceId"": ""118d8d7e-0c13-4d8a-b14b-f55663d86824"", ""inverseOntologyProperty"": """"}]"
3f00257a-4894-5cab-b31e-2fb835fa2210,tg:lhpr:3565_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""13e2e06e-b95a-53df-aae2-38cd1dca678c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a4ffb49f-18fc-4716-abbf-ead16cd94e5d"", ""inverseOntologyProperty"": """"}]"
925df932-2b91-5ad0-85a6-7ab01397b482,tg:lhpr:3565_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""13e2e06e-b95a-53df-aae2-38cd1dca678c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0abd57cc-caaf-4bde-864f-6e423cfb50c0"", ""inverseOntologyProperty"": """"}]"
e370ea93-c531-5f6b-b9ee-e82449ff10d3,tg:lhpr:10267_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""9542356b-2c3c-50cd-a2f4-cd031abf3674"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ece24222-0882-449c-bd16-8ab8fb49990e"", ""inverseOntologyProperty"": """"}]"
965ebdbd-8c87-5153-986b-4cdd7f34a240,tg:lhpr:10267_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""9542356b-2c3c-50cd-a2f4-cd031abf3674"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1d016d34-f9fa-4136-8262-268ce88b310b"", ""inverseOntologyProperty"": """"}]"
dd737960-f804-5a56-be4d-f14bef1b74fd,tg:lhpr:10267_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""9542356b-2c3c-50cd-a2f4-cd031abf3674"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c9c1de1d-d0cf-4544-8333-cdb368a27cfb"", ""inverseOntologyProperty"": """"}]"
a3bef8ba-ec1b-54a3-9520-6727d2c5e288,tg:lhpr:2476_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""be07c720-c02b-50c0-b0c9-15d381365f96"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6dfeeb1b-8132-454a-8a22-b43c3e9e6ee8"", ""inverseOntologyProperty"": """"}]"
ba61d14f-aad9-545a-81bb-34d8af87248d,tg:lhpr:2476_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""be07c720-c02b-50c0-b0c9-15d381365f96"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be75005d-2d19-4a9b-8938-631ef412a6c5"", ""inverseOntologyProperty"": """"}]"
81f101c5-94e9-5d01-bc09-b156ceea3a15,tg:lhpr:1718_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""61d1a5a3-ba2a-50c9-9546-fb0d91697de2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b7c1f83b-1d50-4915-8268-8cc58871883a"", ""inverseOntologyProperty"": """"}]"
550fe451-db97-5635-806c-91b4da065094,tg:lhpr:1718_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""61d1a5a3-ba2a-50c9-9546-fb0d91697de2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f465bef7-21bf-4dfd-93f9-38afbb7bdefc"", ""inverseOntologyProperty"": """"}]"
65b64743-f662-5938-88c0-16d96479973d,tg:lhpr:8169_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dedafdee-69b8-4853-8783-6c8ab6ae45f1"", ""inverseOntologyProperty"": """"}]"
5cdca355-86ec-5dc0-bc55-6a94ffacc58e,tg:lhpr:8169_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0188a3e2-81cd-4a2c-bec9-6735c47e1a3a"", ""inverseOntologyProperty"": """"}]"
e6c0993f-f042-5fc2-aa8e-001697032780,tg:lhpr:1467_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""04a44421-c371-5bff-ab03-fdfa6ca172f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""390204c4-218c-4fd8-a984-9ffa29c71f2e"", ""inverseOntologyProperty"": """"}]"
1a57eab8-d086-539d-88f9-83e87848e0c4,tg:lhpr:1467_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""04a44421-c371-5bff-ab03-fdfa6ca172f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2e843c4e-6cf8-428c-b5b4-838c86bc09b0"", ""inverseOntologyProperty"": """"}]"
83a2845a-0b21-5387-ad24-c420897d9556,tg:lhpr:1467_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""04a44421-c371-5bff-ab03-fdfa6ca172f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c1bc1340-9082-4ac5-a90a-541424cedcae"", ""inverseOntologyProperty"": """"}]"
a18f6460-04c4-5f79-a5ab-10c0a30d96e4,tg:lhpr:2877_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""e85c88d3-ba74-5510-a01f-673b1357d61e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9d86ff7-201d-4c40-aaf9-ae47898923c0"", ""inverseOntologyProperty"": """"}]"
09013417-637d-5e40-9a6d-6860b590eaf2,tg:lhpr:2877_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""e85c88d3-ba74-5510-a01f-673b1357d61e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b2bd060-0a34-4e66-bbbf-0ad57a0b2499"", ""inverseOntologyProperty"": """"}]"
9f4a383e-c594-5159-b4f3-0ac5db6f3f67,tg:lhpr:9554_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3060c713-a580-51ea-8c5a-1ad0060b9c61"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a3fd2c0b-07da-4592-9803-25bc79fdea36"", ""inverseOntologyProperty"": """"}]"
dc6227b1-811e-531e-9aab-1dbb327c085d,tg:lhpr:9554_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3060c713-a580-51ea-8c5a-1ad0060b9c61"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f34296e-a9e0-4203-9e12-2b3365af9b55"", ""inverseOntologyProperty"": """"}]"
deda484f-2711-5ccc-81a0-934856a14451,tg:lhpr:2230_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""05862d52-d08d-52ad-8ac0-b892704b4b8b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4f33997d-9f52-482f-873b-311c5721c843"", ""inverseOntologyProperty"": """"}]"
207821e3-87cc-5e9e-80b5-24fd868082ec,tg:lhpr:2230_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""05862d52-d08d-52ad-8ac0-b892704b4b8b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7611f708-9837-4b1f-b3b0-2815b54c8be5"", ""inverseOntologyProperty"": """"}]"
9fd0bd45-5c55-525f-ae70-1f3ee2b31b30,tg:lhpr:5582_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""4b18b7a3-d900-5f2a-a219-e405b05134c2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b1e8988d-e8a4-4c41-aa35-791ac77a0978"", ""inverseOntologyProperty"": """"}]"
3e04be60-40d4-5f00-b283-fbdae1351e22,tg:lhpr:5582_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""4b18b7a3-d900-5f2a-a219-e405b05134c2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""70eb6868-75f4-4c8f-950e-61bcb3691860"", ""inverseOntologyProperty"": """"}]"
