ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number
6b825cb3-f7e9-5566-9334-468b0625879b,tg:lhpr:2325_#2,Items,1,,11888,Planex KP / M 762,,"(4) _Aan Mevrouw A. de Weert, de begaafde Kunstschilderes, met mijn beste
hulde._;(5) _""""Houdt u recht en ziet niet omme!"""" / """"Rust roest!"""" / Aan de
wakkere jongens van """"De Vlaamse Wacht"""" volgaarne, op hun vereerend verlangen,
voor hun nationaal """"pantheon"""" geschonken / 27 Februari '94-den tweede dag na
de hulde : aan Vader de Beucker._",,
5ab5d473-0f85-52ea-85ea-de3d36236c69,tg:lhpr:2325_#3,Items,1,tr:lh:1660,29604,Planex KP / M 762,,"(4) _Aan Mevrouw A. de Weert, de begaafde Kunstschilderes, met mijn beste
hulde._;(5) _""""Houdt u recht en ziet niet omme!"""" / """"Rust roest!"""" / Aan de
wakkere jongens van """"De Vlaamse Wacht"""" volgaarne, op hun vereerend verlangen,
voor hun nationaal """"pantheon"""" geschonken / 27 Februari '94-den tweede dag na
de hulde : aan Vader de Beucker._",,
b9962516-7d40-546c-b081-dc0a19704da9,tg:lhpr:2325_#4,Items,1,tr:lh:2790,57663/1,Planex KP / M 762,,"(4) _Aan Mevrouw A. de Weert, de begaafde Kunstschilderes, met mijn beste
hulde._;(5) _""""Houdt u recht en ziet niet omme!"""" / """"Rust roest!"""" / Aan de
wakkere jongens van """"De Vlaamse Wacht"""" volgaarne, op hun vereerend verlangen,
voor hun nationaal """"pantheon"""" geschonken / 27 Februari '94-den tweede dag na
de hulde : aan Vader de Beucker._",,
918af6a6-337a-5c50-8446-17ee264aaf80,tg:lhpr:2325_#5,Items,1,,72098,Planex KP / M 762,,"(4) _Aan Mevrouw A. de Weert, de begaafde Kunstschilderes, met mijn beste
hulde._;(5) _""""Houdt u recht en ziet niet omme!"""" / """"Rust roest!"""" / Aan de
wakkere jongens van """"De Vlaamse Wacht"""" volgaarne, op hun vereerend verlangen,
voor hun nationaal """"pantheon"""" geschonken / 27 Februari '94-den tweede dag na
de hulde : aan Vader de Beucker._",,
3cb38917-7369-5df1-acfe-17b71d69f41d,tg:lhpr:5233_#1,Items,1,tr:lh:7699,201679/1-7,S 932 / I (Doos 1),isad:lh:97229,,,
f3d7a172-3270-59e6-993d-fc247af5093b,tg:lhpr:5233_#2,Items,1,tr:lh:4674,89056/37,S 932 / Planex GT,,,,
c535f5bd-437b-5e22-8639-7781ef593715,tg:lhpr:2734_#1,Items,1,tr:lh:2010,38111/17,"planex GP / IX, 6",isad:lh:96437,,,
04c85d58-b12e-55fc-b2c7-3157baeba244,tg:lhpr:2734_#2,Items,1,tr:lh:2832,56160/1,"planex GP / IX, 6",,,,
b794d9a1-bfad-5f28-8c58-1145b5467ffc,tg:lhpr:1724_#1,Items,1,tr:lh:492,9553,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
0d697cf1-7eda-5ff4-83a0-cc3769030df9,tg:lhpr:1724_#2,Items,1,,12708,Planex KP / C 34,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
e06fb52d-7db3-59a0-ab9c-5c72eb96328e,tg:lhpr:1724_#3,Items,1,tr:lh:2832,56160/2,"Planex GP / IX, 3",,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
ae04629d-3c8c-5ade-a0c6-8846c5bc239b,tg:lhpr:1724_#4,Items,1,tr:lh:5492,122172,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
a0b809bb-f2dc-53cd-8c3c-d559c0d398b9,tg:lhpr:1724_#5,Items,1,tr:lh:6356,146173,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
0bea0305-0e2a-5500-bba5-91e0263dc3e9,tg:lhpr:1724_#6,Items,1,tr:lh:6960,173870,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
fa2cc098-d3e3-59b5-93be-a26eb9b1d442,tg:lhpr:1724_#7,Items,1,,220302,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
0f7d3e70-4e0e-5e73-a74c-fdaff0dc2a1c,tg:lhpr:2299_#1,Items,1,tr:lh:503,9676,Planex KP / M 6149,,,,
98e900f9-75fc-5c49-ad44-61441638e07b,tg:lhpr:2299_#2,Items,1,tr:lh:1364,23178/2,Planex KP / M 6149,,,,
75089d96-f7df-5c34-94e1-9e68c068329e,tg:lhpr:2299_#3,Items,1,tr:lh:3629,71527,Planex KP / M 6149,,,,
0a4e1ef1-ab33-5b5a-a860-d984591189a5,tg:lhpr:1460_#1,Items,1,tr:lh:4768,93664,Planex KP / B 365,isad:lh:96258,,,
f7a53970-cbb3-59df-a68e-5d0ebc2ac103,tg:lhpr:1460_#2,Items,1,tr:lh:6413,152361,Planex KP / B 365,isad:lh:96260,,,
18468c03-9802-525e-ad15-25c1bae98d41,tg:lhpr:6805_#1,Items,1,tr:lh:604,11656/F,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
3741a6ae-0f7c-54dc-8ab7-d1ca43fbd24a,tg:lhpr:6805_#2,Items,1,tr:lh:692,14401/F,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
ea853297-7098-59a2-829d-857dc067a830,tg:lhpr:6805_#3,Items,1,,86995/F,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
ca9fdc2a-6878-5403-80bd-cb45d2708e82,tg:lhpr:2515_#1,Items,1,tr:lh:3755,72203/2,"Planex GP / X, 2",isad:lh:96422,,,
cbeb7f76-324c-55d8-9f61-cde531ebe33f,tg:lhpr:2515_#2,Items,1,tr:lh:5939,129523/1,(1)SC 54 A 1,isad:lh:96422,,,
a58fd4a0-7b20-54f4-8941-e38f39ad1fb5,tg:lhpr:1552_#1,Items,1,tr:lh:692,14401/E,I 353/I Planex GT 353,isad:lh:96277,"**Publicatie** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
4d2402b3-3fd2-5c38-a2ac-86e951648e87,tg:lhpr:1552_#2,Items,1,tr:lh:1647,29571,I 353/I Planex GT 353,isad:lh:96277,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
da4b8882-b9bd-526f-89c0-0364cd9b8f46,tg:lhpr:1552_#3,Items,1,,86995/E,I 353/I Planex GT 353,isad:lh:96277,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
f81812d7-55a8-51cb-9619-1d1c2a8b0fbe,tg:lhpr:1552_#4,Items,1,tr:lh:139964,,,isad:lh:144190,,,S 935 / 471
481ead55-7f8b-52f3-b832-e39013532ed3,tg:lhpr:10345_#1,Items,1,tr:lh:2432,174053,D 1175 / I (Doos 10),isad:lh:127279,,,
2da9d22d-e2ff-58f9-b7d1-18cb0095b460,tg:lhpr:10345_#2,Items,1,tr:lh:2432,,,,,,
eeae209b-a009-5a3b-8b03-0bfe267f8fcf,tg:lhpr:1728_#1,Items,1,,102754/1,Planex KP / T 3465,isad:lh:96298,"**Publicatie** Timmermans, Felix - Pellens, Edward [ill.], _Boerenpsalm_. Antwerpen: De Papegaai, 1944, p. 13.",,
d6a19780-5996-544b-a048-3593d1df1b8b,tg:lhpr:1728_#2,Items,1,tr:lh:9854,218661,P 249 / I,isad:lh:96298,"**Publikatie:** Timmermans, Felix - Pellens, Edward [ill.], _Boerenpsalm_.
Antwerpen: De Papegaai, 1944, p. 13.",,
8f4cdcfe-941f-5dc8-893f-b56621577544,tg:lhpr:5696_#1,Items,1,tr:lh:1859,35610,M 546 / I (Doos II),isad:lh:96595,"**Publicatie** _De Ploeg_. 4de jaargang, nr. 39, 30-09-1922, p. 1.",,
6199f72a-6a63-5f2b-9962-61dd982c6da0,tg:lhpr:5696_#2,Items,1,tr:lh:2130,40290/1,M 546 / I (Doos II),isad:lh:96595,"**Publicatie:** _De Ploeg_. 4de jaargang, nr. 39, 30-09-1922, p. 1.",,
91f87400-183c-5c4c-aab9-7dc668a60e3c,tg:lhpr:2446_#1,Items,1,tr:lh:3579,69762,"Planex GP / IX, 1",,(1) Proefdruk.,,
dfe72e47-3891-5468-b795-7930cfb19a05,tg:lhpr:2446_#2,Items,1,,75279,"Planex GP / IX, 1",,(1) Proefdruk.,,
a4252db0-98b2-586d-adef-c3be7d2c297d,tg:lhpr:2597_#1,Items,1,tr:lh:1193,20473,"Planex GP / IX, 5",,Kunstenaar is Michel Estercam.,,
577ef2bd-bdb6-5a90-981d-c6acb493fcc3,tg:lhpr:2597_#2,Items,1,tr:lh:9596,,"Planex GP / IX, 5",isad:lh:176501,"Met opdracht van Willem Gijssels aan Theo Huet, dd. 11 juli 1939",,
b976bd79-b013-5c05-bf9d-640a8cadce0d,tg:lhpr:4290_#1,Items,1,,36408/2,R 1627 / I,isad:lh:96535,"**Publicatie** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine roman met één personage en zeven instrumenten zijnde een volledige slagwerk batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 60. Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op Hollands papier.",,
e196bda5-f765-5098-8fbc-d1b342c5aac2,tg:lhpr:4290_#2,Items,1,tr:lh:4053,77778/2,R 1627 / I,isad:lh:96535,"**Publikatie:** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine
roman met één personage en zeven instrumenten zijnde een volledige slagwerk
batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 60.

Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op
Hollands papier.",,
2923ef36-af78-563d-955b-41e27556f4eb,tg:lhpr:2190_#1,Items,1,,27381/49,Planex KP / H 847,,Artiest : Jan Wiericx,,
14f63383-8eba-5e75-b9da-0016236d77d8,tg:lhpr:2190_#2,Items,1,,52629,Planex KP / H 847,,Artiest : Jan Wiericx,,
5ba9b7ad-97ff-5db4-95b5-17b36e1cfc9e,tg:lhpr:1495_#1,Items,1,,27381/797,Planex KP / B 435,,,,
22506ab0-3504-5422-8efa-9fa9af57f5a1,tg:lhpr:1495_#2,Items,1,,52915,"Planex GP / IX, 2",,,,
53886432-41c9-5379-994d-7aca67919394,tg:lhpr:1495_#3,Items,1,tr:lh:2212,43545/3,"Planex GT / VI,5",,,,
8c5f8f05-105d-51ed-9d7b-391f2aa47b22,tg:lhpr:2493_#1,Items,1,tr:lh:332,7001,"Planex GP / IX, 3",,,,
465152f3-470a-5b57-a56e-f074f17ae471,tg:lhpr:2493_#2,Items,1,tr:lh:5009,99300,"Planex GP / IX, 3",isad:lh:96416,,,
ed6552b4-b35c-5fe4-876b-c0c34c3eb65e,tg:lhpr:2610_#1,Items,1,tr:lh:1442,25241,"Planex GP / IX, 5",,"Materiële toestand van 115779: goed

Magazijnplaats: H 965/I / Planex KP",,
6b573b28-d140-5bde-a315-78c4ab0d4767,tg:lhpr:2610_#2,Items,1,tr:lh:5712,115779,"Planex GP / IX, 5",isad:lh:96433,"Materiële toestand van 115779: goed

Magazijnplaats: H 965/I / Planex KP",,
b0d87dd7-0a47-5340-bc84-76ae22f07234,tg:lhpr:2240_#1,Items,1,tr:lh:355,7238,Planex KP / S 7255,,,,
f2ae580f-4dd3-5b54-b769-315ab073489b,tg:lhpr:2240_#2,Items,1,,27381/263,Planex KP / S 7255,,,,
2f1eb13f-1ae6-58b7-8ede-97280a076192,tg:lhpr:2240_#3,Items,1,tr:lh:1647,29584,Planex KP / S 7255,,,,
a53e5e25-fd13-5de0-83ea-775d403f5acd,tg:lhpr:2240_#4,Items,1,,37282,Planex KP / S 7255,,,,
80688dc9-7b51-5ff1-91dc-bfd508836f46,tg:lhpr:2217_#1,Items,1,tr:lh:536,10281/2,Planex KP / S 654,,,,
d17aaf7d-4b4b-5470-b967-99ecee0efa83,tg:lhpr:2217_#2,Items,1,tr:lh:1492,27493/224,Planex KP / S 654,,,,
4f5258bd-ea1d-5cc4-a7a5-9d9f6eb095de,tg:lhpr:2217_#3,Items,1,,123342,Planex KP / S 654,,,,
67ca6494-93f6-511a-8400-bf13849c1b06,tg:lhpr:2217_#4,Items,1,tr:lh:6439,157761,Planex KP / S 654,isad:lh:96272,,,
ceb881d9-faac-581c-b035-cb7751b2e336,tg:lhpr:2216_#1,Items,1,tr:lh:572,11198/2,Planex KP / S 654,isad:lh:96272,,,
546aedca-c961-566c-a92c-22a349b216b0,tg:lhpr:2216_#2,Items,1,tr:lh:1492,27571/30,Planex KP / S 654,,,,
02eb0629-9011-5b98-b079-238daa7f4f53,tg:lhpr:2216_#3,Items,1,tr:lh:2212,43550/1,Planex KP / S 654,,,,
78174cf3-d6ba-58e4-a383-2e61d28ff852,tg:lhpr:2216_#4,Items,1,tr:lh:2212,43556/5,Planex KP / S 654,,,,
2df49dc5-a1c0-5bfd-87c6-781913127410,tg:lhpr:2216_#5,Items,1,tr:lh:3340,66453,Planex KP / S 654,,,,
59288a09-bc1e-5058-bcf6-f1921a78c12c,tg:lhpr:2216_#6,Items,1,tr:lh:6439,157760,Planex KP / S 654,isad:lh:96272,,,
4dde5e72-6481-5b15-8d1b-3caba34cd6d0,tg:lhpr:2492_#1,Items,1,tr:lh:2212,43535/5,SC 53 E 2,,,,
4451a736-5e48-57ed-9999-0e2aa7b23377,tg:lhpr:2492_#2,Items,1,,221096,Planex GP / F 443,,,,
ff2a1190-130c-5538-99f1-18adafa27da8,tg:lhpr:2484_#1,Items,1,,9461,SC 53 D 2,,,,
33a6913d-1083-5735-a3dd-17f5be44d272,tg:lhpr:2484_#2,Items,1,,52284,Planex GP / C 3381,,,,
433ea582-4e92-5388-b293-00ad70b284a3,tg:lhpr:2650_#1,Items,1,tr:lh:503,9676,"Planex GP / IX, 7",,,,
63af8c9f-de77-5d0a-8445-a527b3b307a5,tg:lhpr:2650_#2,Items,1,,233170,"Planex GP / IX, 7",,,,
12e6c8a4-a3a4-574e-a198-80e09bc5b2a4,tg:lhpr:10344_#1,Items,1,tr:lh:2432,47442/186,D 1175 / I (Doos 10),isad:lh:127279,,,
49992c5e-9cb6-587d-8547-f8697e017af8,tg:lhpr:10344_#2,Items,1,tr:lh:2432,47442/251-251-253,,,,,
6eb36cfe-7a69-5489-9659-865b1723a238,tg:lhpr:6804_#1,Items,1,tr:lh:604,11656/c,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
bc97889f-3795-5c35-a90e-5ed5190ec90c,tg:lhpr:6804_#2,Items,1,tr:lh:692,14401/c1-2,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
25cae331-3467-5f68-ba3e-6556a5685836,tg:lhpr:6804_#3,Items,1,,86995/c,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
2c810147-968b-5ec8-9a4e-4025155bef69,tg:lhpr:2514_#1,Items,1,tr:lh:294,7456,"Planex GP / IX, 3",,,,
effc4827-46c2-5a5f-b969-665203630a63,tg:lhpr:2514_#2,Items,1,tr:lh:1194,20475,"Planex GP / IX, 3",,,,
ccc42dda-6ca2-5670-9892-08e7c28dd05a,tg:lhpr:2514_#3,Items,1,tr:lh:1362,23031/4,"Planex GP / IX, 3",isad:lh:96420,,,
fdb2f04c-5a94-59d1-8def-121cf2acbc69,tg:lhpr:2514_#4,Items,1,tr:lh:2021,37758/2,"Planex GP / IX, 3",,,,
90bab23d-40b0-54ea-8be3-b38572333209,tg:lhpr:3325_#1,Items,1,,129032,C 3843 / I,isad:lh:96371,,,
519e9921-b844-5e28-8f50-f97f42416978,tg:lhpr:3325_#2,Items,1,tr:lh:6278,147910/2,C 3843 / I,isad:lh:96476,,,
31983ca1-b18f-5028-a6cd-333ed42b4bdf,tg:lhpr:1748_#1,Items,1,tr:lh:1648,29552,Planex KP / C 34,,"Drukvel beschadigd (l. -en r.b.)  
r.b.: _Veiling cogels grav. gesch. D.G. N°1543_
",,
6dafec95-0b90-5474-a142-8355555b6723,tg:lhpr:1748_#2,Items,1,tr:lh:2544,49957,Planex KP / C 34,,,,
e58678ba-8d4c-5f1f-a92e-d949e8e1dd8a,tg:lhpr:1748_#3,Items,1,tr:lh:6356,146172,Planex KP / C 34,isad:lh:96263,,,
366e4310-bdba-5924-be63-fc16399f8786,tg:lhpr:1748_#4,Items,1,,31975,,,Gekleefd op karton 40 x 34,,
2c8da050-d9e5-589a-a74f-bb370d540f7f,tg:lhpr:10763_#1,Items,1,tr:lh:1750,,"D 89 / I ( Planex GT/VI,3 )",isad:lh:126323,,,
d55f2c30-93e6-5676-9321-7eab4826c95a,tg:lhpr:10763_#2,Items,1,tr:lh:5492,122173,Planex GP / C 34,,,,
cf886d51-0edd-54fe-95c8-d520dd47407c,tg:lhpr:2758_#1,Items,1,,28413,"Planex GP / X, 1",,,,
4c919c58-7fd0-5a83-8d38-e2544ff1c94b,tg:lhpr:2758_#2,Items,1,tr:lh:2212,43537/2,"Planex GP / X, 1",,,,
8cbae09b-936a-5ae2-b75d-69261d5d766d,tg:lhpr:2758_#3,Items,1,tr:lh:2413,47435/40,"Planex GP / X, 1",isad:lh:96352,,,
13837ff6-fc0e-57c1-be93-aac2b70bb6a8,tg:lhpr:2298_#1,Items,1,,106698,"Planex GP / IX, 8",,,,
378ba019-392a-56c7-8b07-0a209b5aa1fc,tg:lhpr:2298_#2,Items,1,tr:lh:5492,120297,"Planex GP / IX, 8",,,,
1248f8e3-381f-59b8-976f-75061e22092b,tg:lhpr:6776_#1,Items,1,,34689/2,D 4813 / H,isad:lh:167365,"D 4813 / 116  Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 7. Genummerd exemplaar, 29/35.

Nummer 132776 komt uit nr. 34/35.",,
09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,tg:lhpr:6776_#2,Items,1,tr:lh:6008,132776,D 4813 / H,isad:lh:167365,"Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 7. Genummerd exemplaar, 29/35.

Nummer 132776 komt uit nr. 34/35.",,
