ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Note,Copyright Note Type,Copyright Note Language,Copyright Type
a92c6919-0058-52ef-8cb4-2a67ec932bb5,tg:lhph:14421,e73_Copyrights,1910-03-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a180f6c0-8226-5985-b3b0-a4bcc39e852f,tg:lhph:48141,e73_Copyrights,1957-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2fe6c4c7-89a7-554b-8988-149d3e782dca,tg:lhph:6200,e73_Copyrights,1967-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f2a27177-db9c-5d1e-bf26-5b2aba764706,tg:lhph:33884,e73_Copyrights,1956-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6defc571-4f0d-55f0-a8be-13e7005c80f3,tg:lhph:42494,e73_Copyrights,1918-12-21,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0ece46b1-50d3-5b49-b163-df0384af1a19,tg:lhph:23960,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
45021d91-ee87-58ef-9b1b-c1a2fa96e849,tg:lhph:13467,e73_Copyrights,1930-03-09,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ef099277-c29a-5419-bd72-6d06b3eca660,tg:lhph:3426,e73_Copyrights,1961-08-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
fa652d92-ed83-5d7b-9f0e-433a60c76f9e,tg:lhph:27030,e73_Copyrights,1940-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0ca3d0cc-990b-53b6-9e61-c7d47379ba25,tg:lhph:35451,e73_Copyrights,1939-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
fb0fb332-1808-5476-afb9-66fe953e0a44,tg:lhph:33065,e73_Copyrights,1934-08-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c4ea66b9-8bd5-5815-97dc-f31a7c256241,tg:lhph:21404,e73_Copyrights,1928-08-07,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
00a1b942-66fa-51c9-b950-9102ff4d4abd,tg:lhph:5012,e73_Copyrights,1981-04-25,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
89118389-7d6f-5cf4-ba02-6b0b1a0bb1fb,tg:lhph:50814,e73_Copyrights,1904-05-23,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
eadaf8fe-4a59-5965-bd7d-4666d0f161c2,tg:lhph:37349,e73_Copyrights,1940-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a2c99195-1e28-5ec6-9b58-09288cf99e63,tg:lhph:8664,e73_Copyrights,1930-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f6f43145-d5b7-5df2-8050-e39989f60471,tg:lhph:24222,e73_Copyrights,1978-05-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e86d0e7d-8a59-589b-b75f-fb7451917694,tg:lhph:36643,e73_Copyrights,1955-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6116b1b4-60c5-5af9-bf73-babf0484e436,tg:lhph:14559,e73_Copyrights,1961-03-22,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3b592aa1-a173-54fc-b040-95dfa6925f36,tg:lhph:7597,e73_Copyrights,1901-09-13,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
62912906-cac1-5c01-92e1-ea1976d30d98,tg:lhph:4518,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e98bec2a-831a-59fb-b559-494b487f8156,tg:lhph:10675,e73_Copyrights,1954-08-26,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f61a7f8d-bd64-533c-99ed-a2a21196ef74,tg:lhph:6378,e73_Copyrights,1955-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
15123cfb-c9d8-5299-ba5c-6389ffb68efd,tg:lhph:33380,e73_Copyrights,1895-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
50504e17-a60b-551a-a930-8ab91c7cf236,tg:lhph:48039,e73_Copyrights,1969-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
59fbe22d-d461-53d0-b5d2-c87a6ff77617,tg:lhph:30973,e73_Copyrights,1908-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6259ee51-1dc9-58ba-9021-81c8a961053d,tg:lhph:6904,e73_Copyrights,1928-08-18,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f433ee6c-a9f8-54b2-a887-60866bd62596,tg:lhph:12015,e73_Copyrights,1953-09-27,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4ac1ba86-7630-5035-a4fb-258147e7134e,tg:lhph:32634,e73_Copyrights,1895-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
f82f9628-eb04-5ae5-a766-43155753a6b7,tg:lhph:2054,e73_Copyrights,1970-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4b7ddad4-67fd-5da9-94cf-8d99485226c0,tg:lhph:26442,e73_Copyrights,1902-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
6756d2b8-7d62-563d-9d3b-e41e7803b39f,tg:lhph:27148,e73_Copyrights,1910-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e3281c08-9644-510a-98d3-d3cdedf27528,tg:lhph:17633,e73_Copyrights,1942-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
534fa143-dda7-5c3d-bd77-5a03ac3a460e,tg:lhph:49533,e73_Copyrights,1952-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,e73_Copyrights,1955-08-26,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
67f83a01-f6e9-5409-8cac-97c751493100,tg:lhph:31605,e73_Copyrights,1962-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9d525d24-39ca-50bd-a640-b4e21f0ec0d1,tg:lhph:23264,e73_Copyrights,1965-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b171e36e-d33f-524d-89ef-199f8b03af63,tg:lhph:20897,e73_Copyrights,1954-01-21,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b66676fd-3759-5e30-be16-356c82c15f4f,tg:lhph:51487,e73_Copyrights,1913-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
032b7fef-ac90-51bc-9a6d-9c0585df0aaa,tg:lhph:40408,e73_Copyrights,1932-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
940b3c5d-3801-5856-b2c4-cfa42e31d586,tg:lhph:31818,e73_Copyrights,1952-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6a92d0ae-bfed-5ac2-92b0-f4f8ebb03ef1,tg:lhph:44724,e73_Copyrights,1969-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
bedba68f-1b2d-5f77-b459-9b5dcae281eb,tg:lhph:26023,e73_Copyrights,1925-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
bf313573-1322-54f3-8036-c1e45b37691b,tg:lhph:41102,e73_Copyrights,1985-03-11,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3cb1900c-8152-5457-9aec-4c427ca9d897,tg:lhph:39234,e73_Copyrights,1911-02-05,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9b06d535-b306-50da-84ab-780079d4e52c,tg:lhph:22973,e73_Copyrights,1909-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
09567aa0-6027-5ea6-8359-5d655f1e02e5,tg:lhph:5796,e73_Copyrights,1929-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
cc70c4d5-d1cc-5e05-b445-25db9cd2925f,tg:lhph:29035,e73_Copyrights,1952-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8b6d6b72-9ae4-5123-8008-9796fbb8391c,tg:lhph:10868,e73_Copyrights,1958-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
51ea4add-9842-5e9e-a266-89b9d9662816,tg:lhph:51303,e73_Copyrights,1901-04-07,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
6c19ee3c-1684-5525-9499-23c882b738eb,tg:lhph:43762,e73_Copyrights,1915-08-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,tg:lhph:31181,e73_Copyrights,1912-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4ee4a792-56c3-5bd9-ae7e-fd2a6212cd61,tg:lhph:8205,e73_Copyrights,1878-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
4f35d02f-7931-5d09-b8b3-54d2edf5fc2a,tg:lhph:46144,e73_Copyrights,1954-07-31,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
455fe097-f458-53f4-a218-61c9db4c3669,tg:lhph:15432,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
31d163f3-e68c-5953-a140-61e621e74c4f,tg:lhph:42268,e73_Copyrights,1933-03-19,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
386efebb-f053-5768-af8f-942022b6ffd5,tg:lhph:18244,e73_Copyrights,1922-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
63d0eb37-5837-5e20-87a7-e33cde89548a,tg:lhph:17956,e73_Copyrights,1974-05-07,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
706acf14-724d-5cf6-a925-586a8ffc4982,tg:lhph:27451,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
acc18d01-e1bb-5d14-a21d-17dc2a31c0ac,tg:lhph:40570,e73_Copyrights,1948-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
afa3547f-018f-5a88-b153-e84c3575bf9c,tg:lhph:32393,e73_Copyrights,1920-02-25,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
09f105df-a172-5fc6-b64c-28b5e4fdce2d,tg:lhph:31960,e73_Copyrights,1960-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
aece4413-b895-51af-bd1c-bc7ad25b924b,tg:lhph:7917,e73_Copyrights,1913-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ec730ddd-95a9-5e9d-92da-e460fc41fe2f,tg:lhph:11583,e73_Copyrights,1966-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
1c0c040f-b5d6-503a-a4eb-d5b180f39245,tg:lhph:33699,e73_Copyrights,1954-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3d47d377-1414-5c3a-8f2b-17761f44e477,tg:lhph:45356,e73_Copyrights,1929-12-17,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
97ccea48-0354-5946-bbef-cc6e7d5e5891,tg:lhph:9677,e73_Copyrights,1965-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
273832da-908a-5e18-aae9-c25f9d7f5f7f,tg:lhph:36926,e73_Copyrights,1967-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
07a5a343-53ed-5cdb-a37c-f0cb768e6eda,tg:lhph:28447,e73_Copyrights,1935-05-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e0efcacc-d8c5-5dc9-9186-6e899eb70d21,tg:lhph:42310,e73_Copyrights,1991-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4a50d058-44d7-5e2f-b40d-4aa4471efdf5,tg:lhph:22192,e73_Copyrights,1899-08-16,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
0d9ee2bc-f70d-5666-887c-e7a289da3e1b,tg:lhph:43772,e73_Copyrights,1985-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d7c646f5-d4c4-58b3-a46d-c8898f4318ef,tg:lhph:29025,e73_Copyrights,1881-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
c3b35a71-143d-56a3-bb6a-b917041628cd,tg:lhph:50619,e73_Copyrights,1963-09-03,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
541aaef1-bf9a-5593-8a5b-170563faf590,tg:lhph:18254,e73_Copyrights,1980-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5d88862f-ed9f-5dc2-a0d2-443d2694c7b6,tg:lhph:8215,e73_Copyrights,1882-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
c0356dc0-3ef2-5cca-813c-d26c1ab66641,tg:lhph:46154,e73_Copyrights,1954-07-31,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
efb3e20f-e398-5abf-a37e-6e44fb2fa457,tg:lhph:25925,e73_Copyrights,1979-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0626058b-740c-5990-a172-30c302e62216,tg:lhph:40418,e73_Copyrights,1860-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
b6f6bea1-370a-5603-97e0-d949b6ec303c,tg:lhph:31808,e73_Copyrights,1952-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d74deafe-d73f-54d6-a6f6-1658425e1fc1,tg:lhph:39224,e73_Copyrights,1966-03-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4c5f95fb-2dcf-511d-ad8d-41898c03d4c0,tg:lhph:41112,e73_Copyrights,1985-01-31,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,e73_Copyrights,1912-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9d481dd0-3853-54d8-b92d-1b97def055b2,tg:lhph:5786,e73_Copyrights,1946-03-16,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
038d6849-1f1b-572d-bac8-2724f2e865ab,tg:lhph:22963,e73_Copyrights,1918-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
83905669-6484-58f9-ae40-9c62573d8ff9,tg:lhph:16748,e73_Copyrights,1936-03-29,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f51ff1d7-6f65-575f-a692-e697650b25c1,tg:lhph:10900,e73_Copyrights,1921-05-01,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
41845d23-febf-5d62-99e6-795481c659d2,tg:lhph:19626,e73_Copyrights,1960-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
68402b67-100d-525e-a8e8-0dc7c7d8057c,tg:lhph:23488,e73_Copyrights,1915-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c3d1afe3-f02a-5518-80a5-2f78468bddd8,tg:lhph:36936,e73_Copyrights,1934-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f4dd71fd-dac8-52a2-aaed-a40b7721ceb6,tg:lhph:50761,e73_Copyrights,1995-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ac90fbc2-5372-56cf-a53a-edaf99a8ca7e,tg:lhph:28457,e73_Copyrights,1978-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3284fb51-6c5e-5c8b-9a4b-b7aca7a952b0,tg:lhph:10099,e73_Copyrights,1961-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
fccd6141-bd81-54e9-95d7-ed0d58e13e60,tg:lhph:38656,e73_Copyrights,1908-10-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2c63edf3-f60f-5b68-bb1e-66cb3dd2c083,tg:lhph:40560,e73_Copyrights,1933-04-17,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3e8b8887-ac70-59d4-bced-c7a361294c61,tg:lhph:1230,e73_Copyrights,1921-07-11,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
63e6acca-a263-5c49-99da-21e530f814c4,tg:lhph:7907,e73_Copyrights,1966-06-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
57459ee7-5815-5f79-8066-819b00c47321,tg:lhph:31970,e73_Copyrights,1994-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
491bd300-b989-591c-8887-8ca49d59a145,tg:lhph:35020,e73_Copyrights,1902-07-24,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
1d7904f5-c313-5f1c-9b0c-fc30e313f306,tg:lhph:45346,e73_Copyrights,1930-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
296fbd12-b26f-521d-a1b4-1be3238e4c83,tg:lhph:16630,e73_Copyrights,1900-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
c4fe2d97-7253-5d72-99c3-7c62a58b850d,tg:lhph:11593,e73_Copyrights,1966-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e48a7ce4-de72-53a3-a274-929b60654ec3,tg:lhph:33689,e73_Copyrights,1900-12-16,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
86fbbe21-be79-52aa-acd5-733080fafdae,tg:lhph:36792,e73_Copyrights,1957-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
63f52fe5-6a1b-5984-8ab2-53e58bed7551,tg:lhph:27900,e73_Copyrights,1933-08-20,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
715b79ed-96dd-5def-91d9-9447a19e618b,tg:lhph:14488,e73_Copyrights,1966-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
add4f37b-81ab-5131-89cf-fff9f6d46406,tg:lhph:3036,e73_Copyrights,1913-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
cb6bc91a-5850-5242-b423-beef143b6363,tg:lhph:19882,e73_Copyrights,1910-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8d37279c-b9a7-5312-8004-801e3ca07979,tg:lhph:7446,e73_Copyrights,1972-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e9513a60-97d8-54a2-8c4e-33b79ee08225,tg:lhph:39461,e73_Copyrights,1925-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
32dc76ab-57a0-59ff-a1f0-796c80475b9e,tg:lhph:41757,e73_Copyrights,1940-01-12,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6e851af4-6bc9-55ce-af05-d601a9068a12,tg:lhph:53336,e73_Copyrights,1965-03-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3285cedb-23aa-5f5c-9860-6c5742208cc1,tg:lhph:34217,e73_Copyrights,1948-03-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3e04589f-0bf3-56f0-81b3-c0d4d45ae755,tg:lhph:37298,e73_Copyrights,1947-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
cb251dd4-a521-5e0b-8a48-9abdde6f7988,tg:lhph:29660,e73_Copyrights,1928-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
04495524-0e37-52b1-b995-acd469083e1e,tg:lhph:18411,e73_Copyrights,1930-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
86242b54-b8a5-5ddd-99cb-0790b13ef273,tg:lhph:26593,e73_Copyrights,1930-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
34dc016c-835a-56bc-828b-72a0c931f594,tg:lhph:2185,e73_Copyrights,1951-12-02,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
03ceee36-50af-56cc-97d8-2061f716adb6,tg:lhph:8450,e73_Copyrights,1912-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
78cffccf-a32f-5ab9-92fc-9a561270f06e,tg:lhph:46711,e73_Copyrights,1943-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ef56ebac-2945-5af3-b9a3-de92c61b03b2,tg:lhph:15718,e73_Copyrights,1926-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e25bae23-511f-57f1-8f59-7a73a2957a4d,tg:lhph:38013,e73_Copyrights,1953-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9adb79ca-854e-5a64-b4e2-b8f928d0ce63,tg:lhph:40325,e73_Copyrights,1929-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
88c08561-f992-54fd-a606-1a17f9dd7101,tg:lhph:27878,e73_Copyrights,1919-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b2870f14-7c81-5655-a3c8-c3642a385caa,tg:lhph:44009,e73_Copyrights,1905-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
d4f5f200-ec4d-5a16-aa4b-b42e9b8a971f,tg:lhph:647,e73_Copyrights,1966-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d9e3e812-7d8c-58a0-86df-81b5d60367f4,tg:lhph:2964,e73_Copyrights,1980-05-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f3fb94cd-79d3-5d0b-b391-971da5e133d7,tg:lhph:1397,e73_Copyrights,1956-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
40ebf0a6-61f7-5ba0-83e1-88791b8c1400,tg:lhph:25781,e73_Copyrights,1968-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
60eb8ea8-2b14-5859-b44a-41f048c6f62e,tg:lhph:34913,e73_Copyrights,1917-11-12,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9dfc7f1b-04e2-5a24-915f-006020d6fed3,tg:lhph:4253,e73_Copyrights,1865-10-17,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
e1f4989e-9dd2-5f36-9609-b133c74de6d0,tg:lhph:45503,e73_Copyrights,1896-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
98d2226b-956a-5dd6-acd4-c436947252fa,tg:lhph:48909,e73_Copyrights,1907-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
719242f4-6689-53ed-be66-3d2b83c67859,tg:lhph:39519,e73_Copyrights,1875-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
9fa48e0b-d3d6-5852-86fa-0020a2228f10,tg:lhph:19063,e73_Copyrights,1930-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6738fab9-278d-59de-ad22-4fafaecf28fe,tg:lhph:29718,e73_Copyrights,1952-05-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
67315d34-eaab-50e6-b55c-d3daa3076be1,tg:lhph:44990,e73_Copyrights,1910-11-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ebe067f9-3a48-5b85-87da-e6d2ea5073ec,tg:lhph:47363,e73_Copyrights,1974-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a2d248d9-66bf-5217-acb4-3b9f173011d5,tg:lhph:46669,e73_Copyrights,1940-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
08e5b0f2-a867-5c50-9c29-7550a36a67c6,tg:lhph:8528,e73_Copyrights,1947-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
41f9a5b3-eaba-5748-bc9f-3b2444db6872,tg:lhph:15963,e73_Copyrights,1971-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2c9639ff-c316-5fb1-962d-84990abd2853,tg:lhph:33955,e73_Copyrights,1960-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f078cac2-0dc7-520f-8b77-a4f07329284a,tg:lhph:5922,e73_Copyrights,1950-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
896d86b3-a479-5acf-9bb8-8ee97248db9a,tg:lhph:48090,e73_Copyrights,1952-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e234d8e9-a9d4-56f2-a320-28383a49edd2,tg:lhph:28212,e73_Copyrights,1918-02-18,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
473fc10c-12b3-545d-a59b-9e63e3394683,tg:lhph:29670,e73_Copyrights,1942-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e602018a-1dd3-5501-aafb-9801c6028f08,tg:lhph:26261,e73_Copyrights,1923-04-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4cd3954c-85bc-57bc-9a0a-8d21f9606fa2,tg:lhph:27089,e73_Copyrights,1950-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8b5e82b3-0e12-5d52-aad2-16b21296a770,tg:lhph:2195,e73_Copyrights,1940-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c6510fc5-5bad-527f-b262-7f738b68bc64,tg:lhph:26583,e73_Copyrights,1955-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
db00d4ff-2618-575f-b402-302f687dea06,tg:lhph:8440,e73_Copyrights,1952-06-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5ed71215-6f4b-5387-bf25-1722f17e3673,tg:lhph:46701,e73_Copyrights,1940-12-22,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
33a6b95d-6933-5ca9-a3a4-a85186d1f534,tg:lhph:18401,e73_Copyrights,1980-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
15b70456-4a39-5da2-bb01-f42f5ee3df08,tg:lhph:19892,e73_Copyrights,1983-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e30b67e7-8558-5d47-b2b4-3eba073dbcf0,tg:lhph:36782,e73_Copyrights,1920-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
