ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,adm.isadPartOf,Location Number,Serial Number,adm.note,Warehouse Location (begin),Warehouse Location (ende)
ba5e94a3-e777-5b32-b0db-891518270789,tg:lhph:2649,Items,1,tr:lh:6603,163141/845,isad:lh:93324,G 395 / P,,,,
30a3a8ad-9ced-57e0-85d8-6d33a0e93b2f,tg:lhph:29909,Items,1,tr:lh:4197,82695/15,,G 9438 / P,,,,
177209c6-b99b-532a-b9ab-5ce7e534a04e,tg:lhph:36605,Items,1,tr:lh:5477,108874,,L 5384 / P,,,,
831e566c-b134-5746-9a8c-5a0d74371bdf,tg:lhph:34638,Items,1,tr:lh:1497,27320/23,,B 2778 / P,,,,
eef62522-1663-56e8-821f-945b9f82b949,tg:lhph:5476,Items,1,tr:lh:4863,97089/1-5,isad:lh:93760,A 499 / P,,,,
cffcf857-0b01-5c3b-99ed-c9bdd5ea74dc,tg:lhph:37917,Items,1,tr:lh:2782,54968/y,isad:lh:94317,M 1934 / P (A),,,,
bb16d8be-ba3b-5cbe-9af5-b47ff4b5948c,tg:lhph:42817,Items,1,tr:lh:7601,198979/27,isad:lh:93452,G 9947 / P,,,,
2b013083-148b-572c-9313-277dd85a0924,tg:lhph:22216,Items,1,,203715/35,isad:lh:92943,FVCA / P,,,,
ee68a11e-0b94-53f5-806e-8132c7686110,tg:lhph:41738,Items,1,,217186/1,,CC 9 / P,,,,
0581c06c-9a0d-54c4-943a-78b744a6b747,tg:lhph:17158,Items,1,tr:lh:2795,55267/6,isad:lh:94819,H 2807 / P,,,,
98b467f0-6a56-58df-9dd1-5b82c0ab60fc,tg:lhph:43705,Items,1,,219816,,C 397 / P,,,,
7b3b71c2-e665-53d0-adf0-f3df72c5e807,tg:lhph:15165,Items,1,tr:lh:6191,143201/28,isad:lh:93289,R 5842 / P,,,,
7f2a60d3-3222-557b-8144-385597e9ad56,tg:lhph:25479,Items,1,,8757/04,,O 33745 / P (Opvoeringen),,,,
902f410e-3391-5227-a12b-4cbb516472b0,tg:lhph:11825,Items,1,tr:lh:1364,23180/11,,L 126 / P,,,,
902f410e-3391-5227-a12b-4cbb516472b0,tg:lhph:11825,Items,2,tr:lh:4584,88324/2,,L 126 / P,,,,
902f410e-3391-5227-a12b-4cbb516472b0,tg:lhph:11825,Items,3,,235435,,L 126 / P,,,,
51650d69-6afb-5c7f-b66b-e86c7e304a1f,tg:lhph:20381,Items,1,tr:lh:7859,203626/1410,isad:lh:94873,M 224 / P (NEG0049/7/73),,,,
03f78f9b-7056-51f6-b826-8d464bffda0d,tg:lhph:13818,Items,1,,145287/a,,C 338975 / P,,,,
a97cf856-98d2-56fd-8afb-20a22dd0a106,tg:lhph:9906,Items,1,tr:lh:5479,107687,isad:lh:93246,R 1476 / P,,,,
60b7b80d-317c-51e2-9c7c-96064f3a7085,tg:lhph:27444,Items,1,tr:lh:3699,71555,isad:lh:93358,P 522 / P,,,,
27ab5069-4fa2-54ff-843b-a94f0e1e98e7,tg:lhph:40980,Items,1,tr:lh:6908,170997/1,isad:lh:95644,M 622 / P,,,,
6f3e0691-e7c3-5fe4-93b3-0a69f0891e0b,tg:lhph:8614,Items,1,tr:lh:2939,59355/34,isad:lh:93972,W 7072 / P,,,,
5b17eea3-23af-512f-aca3-f34a44ecc5c9,tg:lhph:41692,Items,1,tr:lh:7142,178460/6,isad:lh:93773,B 745 / P,,,,
bf2f625d-004d-59b8-92a7-8c2697fa1cac,tg:lhph:10737,Items,1,tr:lh:3151,62893/10,,B 1333 / P,,,,
f71a1bc4-b022-559a-a551-7d18861b7bb3,tg:lhph:46157,Items,1,tr:lh:3327,203857/22,isad:lh:109796,C 395 / ARC (374),,,,
55f6ddeb-31ad-5821-bbd1-26caf3263c06,tg:lhph:2219,Items,1,tr:lh:7327,185969/20,isad:lh:93182,L 5705 / P,,,,
c9e14aae-cf18-5a0c-baaa-38702b739915,tg:lhph:33057,Items,1,,233958,,VV 55 / P,,,,
6644e138-d0e3-5ac7-8752-c7555073a2d2,tg:lhph:18307,Items,1,tr:lh:6342,234704,,S 7865 / P,,,,
91025487-0599-5326-8bdb-ffc5e171f9ec,tg:lhph:34792,Items,1,tr:lh:3064,61016/2,,B 3267 / P,,,,
9f38ac26-b38a-5d9c-848f-799fa0e08ea2,tg:lhph:35880,Items,1,,38357/2,,L 4214 / P,,,,
d7b9b956-96b2-5614-a0fb-397d6b4b8435,tg:lhph:52544,Items,1,tr:lh:139964,,isad:lh:161170,,S 935 / 486,Bruikleen Vlaamse Gemeenschap - STR11147,,
7288d7f9-f418-5205-8853-1e34482a2eac,tg:lhph:50083,Items,1,tr:lh:139785,,isad:lh:142927,M 1529 / P,,,,
2799820b-7cb1-51c8-b492-7ba5b489540b,tg:lhph:36255,Items,1,tr:lh:5115,102029/5,isad:lh:93912,L 513 / P,,,,
41a5e08b-c4e1-53b6-85f4-f1644468d884,tg:lhph:5026,Items,1,tr:lh:6666,164356/147,isad:lh:93701,A 3885 / P,,,,
cc7efc17-a0d9-5eb9-94ff-ac5a07bab05c,tg:lhph:34268,Items,1,tr:lh:2457,47484/1,isad:lh:95421,W 173 / P,,,,
ab14708a-cb71-5d95-acbe-92049b77e7cb,tg:lhph:31590,Items,1,tr:lh:3839,73797/5,,J 3354 / P,,,,
4b584d99-caca-5637-94fe-68d8cfb11d8b,tg:lhph:17508,Items,1,tr:lh:3837,74454/5,,S 684 / P,,,,
79050eb3-a892-5675-a04f-42e43985b334,tg:lhph:41368,Items,1,tr:lh:1867,34763/7a,isad:lh:94467,O 295 / P (A1),,,,
90c40ff3-0b07-5df1-a09c-7946e479fe40,tg:lhph:23954,Items,1,tr:lh:4981,98856/1,isad:lh:93183,V 15224 / P,,,,
dcc95837-9820-5150-a434-9620453f346c,tg:lhph:44490,Items,1,tr:lh:9949,220715/1,isad:lh:95795,Z 157 / P,,,,
e691dbf1-658f-50b2-a1d3-7672414d05ee,tg:lhph:21969,Items,1,tr:lh:7859,203626/2021,isad:lh:94873,M 224 / P (NEG0069/6/35A),,,,
86db38d1-67aa-5cf0-b498-303b5c6566aa,tg:lhph:15535,Items,1,tr:lh:882,16079/55,isad:lh:93498,E 3173 / P,,,,
86db38d1-67aa-5cf0-b498-303b5c6566aa,tg:lhph:15535,Items,2,tr:lh:5824,122256/2,isad:lh:93641,E 3173 / P,,,,
689bf87b-de91-5e6b-85a0-37b28294de43,tg:lhph:43355,Items,1,,219630,isad:lh:95716,B 1183 / P,,,,
e2b10042-d5fc-547d-b693-fb516feee7f6,tg:lhph:25183,Items,1,tr:lh:4988,98850/115,isad:lh:93043,T 3465 / P,,,,
0713c9e9-6741-537d-acd7-88fbcfaf5d59,tg:lhph:22646,Items,1,tr:lh:1247,21390/3,,H 905 / P,,,,
0713c9e9-6741-537d-acd7-88fbcfaf5d59,tg:lhph:22646,Items,2,tr:lh:3898,74463/86,isad:lh:94176,H 905 / P,,,,
5ca19ac0-5897-5c01-9d0d-3d751d501053,tg:lhph:27690,Items,1,,103299/21,,V 36695 / P,,,,
66e32847-8c6d-5876-a70f-c84ea37c6263,tg:lhph:22168,Items,1,tr:lh:139964,,isad:lh:161170,,S 935 / 486,Bruikleen Vlaamse Gemeenschap - STR10993,,
a2948809-b19e-520b-824d-231e2216269e,tg:lhph:20155,Items,1,tr:lh:7859,203626/1291,isad:lh:94873,M 224 / P (NEG0046/6/27),,,,
1e950052-bdd8-5015-bcb2-bb4cc299fab4,tg:lhph:46383,Items,1,tr:lh:3327,203869/40,isad:lh:109797,C 395 / ARC (382),,,,
8227ca3f-bc50-5f0e-8e9a-86015fc4a3c8,tg:lhph:26982,Items,1,tr:lh:3845,73872/3,,P 2729 / P,,,,
b3e10f9b-e8db-5294-8333-358e10f9e2cc,tg:lhph:41446,Items,1,,179991/5,,O 295 / P,,,,
1ce09df9-c8c7-5b17-9efb-8a241c77c125,tg:lhph:17226,Items,1,tr:lh:3075,61136/104,isad:lh:93041,H 367 / P,,,,
35214279-083d-588b-bf7e-f5b3a5d168ff,tg:lhph:49076,Items,1,,,isad:lh:147072,H 7685 / P,,,,
56507055-9e36-5769-bcd1-872976fc155b,tg:lhph:34546,Items,1,tr:lh:6947,173392/60,isad:lh:95444,L 1628 / P,,,,
4f678508-a625-5009-ae53-f5f682a86a50,tg:lhph:5708,Items,1,,234798/130,,Y 952 / P,,,,
5b6d1b97-da3e-5f19-9ac3-37bc5b7a611c,tg:lhph:7735,Items,1,tr:lh:4001,76492/6,,V 4165 / P,,,,
5b6d1b97-da3e-5f19-9ac3-37bc5b7a611c,tg:lhph:7735,Items,2,tr:lh:6117,140707/4,isad:lh:93346,V 4165 / P,,,,
c26e3c27-1506-53f1-bde4-25a0c73829db,tg:lhph:28565,Items,1,tr:lh:7885,234094/7,isad:lh:93981,V 6152 / P,,,,
61a0471d-d1d0-5fbf-a6e6-2516700d3a75,tg:lhph:6827,Items,1,tr:lh:3033,60532,,M 525 / P,,,,
c3eaee14-25ab-524c-a28b-8c8aeeeb2173,tg:lhph:52790,Items,1,tr:lh:139964,,isad:lh:161173,,S 935 / 489,Bruikleen Vlaamse Gemeenschap - STR11758,,
d3a2fc1a-2d98-5404-a32b-6c9503944316,tg:lhph:30856,Items,1,,27381/999,,G 415 / P,,,,
d3a2fc1a-2d98-5404-a32b-6c9503944316,tg:lhph:30856,Items,2,tr:lh:2212,43558/2,,G 415 / P,,,,
d3a2fc1a-2d98-5404-a32b-6c9503944316,tg:lhph:30856,Items,3,tr:lh:5499,108210/13,isad:lh:93103,G 415 / P,,,,
d3a2fc1a-2d98-5404-a32b-6c9503944316,tg:lhph:30856,Items,4,,235106/1,,G 415 / P,,,,
d97a11d1-ad6e-5d68-b0a9-f57bdc071b90,tg:lhph:31744,Items,1,tr:lh:5428,106538/3,isad:lh:93298,J 3368 / P,,,,
0549cfbb-550c-530b-a8fc-f544cb790ed6,tg:lhph:36081,Items,1,tr:lh:3960,75439/1-2,,L 4323 / P,,,,
b8a35ac0-d5d5-58c3-a67b-8494aaf1669f,tg:lhph:33779,Items,1,tr:lh:3839,73995/4,,K 8875 / P,,,,
3485d573-ea33-5c52-bab9-3a2b4fde11b8,tg:lhph:2537,Items,1,tr:lh:6603,163141/438,isad:lh:93324,G 395 / P,,,,
7d2700d5-f4af-5b85-8ae4-bd9b590a5cb0,tg:lhph:18429,Items,1,tr:lh:7859,203626/250,isad:lh:94873,M 224 / P (NEG0008/1/6),,,,
2fcf4ce4-cf36-5381-a8e8-6c1d2770abeb,tg:lhph:43181,Items,1,,219336/3,isad:lh:95709,W 213 / P,,,,
507ccccc-f216-5f75-b9e7-5b9c97b8cc73,tg:lhph:46679,Items,1,tr:lh:3099,62186/30,isad:lh:95865,D 9565 / P,,,,
53e337e7-c7e2-55b0-9e83-08245c5bb42d,tg:lhph:10019,Items,1,,74059,,S 6225 / P,,,,
00cae4e2-d791-532c-b5c0-a1a141118129,tg:lhph:39374,Items,1,tr:lh:4315,83428/26,isad:lh:94227,M 335 / P,,,,
f06a3bb4-f9ac-5e5e-bfa9-ce0dd8afc2a2,tg:lhph:44644,Items,1,,220542/9 en 17,isad:lh:95745,F 1031 / P,,,,
ced6af36-013c-501d-b77c-ab70d7d8e31e,tg:lhph:12024,Items,1,tr:lh:3832,74291/2,,B 4808 / P,,,,
ecf6a9d9-f8a5-5692-91ec-e42202668c91,tg:lhph:22492,Items,1,tr:lh:6457,158523,isad:lh:94978,SS 110 / P,,,,
a8603694-6469-5f49-b169-75b901f07e48,tg:lhph:45956,Items,1,tr:lh:3327,203849/28,isad:lh:109783,C 395 / ARC (374),,,,
a8603694-6469-5f49-b169-75b901f07e48,tg:lhph:45956,Items,2,tr:lh:3327,203867/8,isad:lh:94146,C 395 / ARC (379),,,,
fbf4cc08-5423-5869-9f0d-c239949b01ff,tg:lhph:25357,Items,1,tr:lh:6462,158575/328,isad:lh:93743,V 3484 / P,,,,
c74b5db1-2528-5381-8608-c3a04517a87e,tg:lhph:17676,Items,1,tr:lh:7496,197381/1,isad:lh:94850,H 523 / P,,,,
2b11d253-334e-5a7f-97ec-c8db85db2c47,tg:lhph:41016,Items,1,tr:lh:5584,111577/110,isad:lh:93039,M 64 / P,,,,
23f813e7-6cae-518b-abd2-8c4f2776d6f0,tg:lhph:8090,Items,1,,203875,,C 397 / P,,,,
037c940d-2886-5885-834f-71bd3b845ef2,tg:lhph:16964,Items,1,tr:lh:4943,98855/1,,H 216 / P,,,,
31f2e063-bae3-56f6-9b87-4df49f382af9,tg:lhph:20505,Items,1,tr:lh:7859,203626/1475,isad:lh:94873,M 224 / P (NEG0052/1/4),,,,
6698dada-40ae-5a2c-9680-79cd6bd56e02,tg:lhph:14959,Items,1,tr:lh:3075,61136/60,isad:lh:93041,D 485 / P,,,,
506a3936-8f03-5167-8a66-620d8f2bd06d,tg:lhph:28135,Items,1,tr:lh:6350,148141/139a-i,,P 616 / P (P-R),,,,
506a3936-8f03-5167-8a66-620d8f2bd06d,tg:lhph:28135,Items,2,,233414/7,,P 616 / P (P-R),,,,
02d7dd48-64de-5673-b295-e32a618579b9,tg:lhph:5358,Items,1,tr:lh:5552,110076/31,isad:lh:93622,Z 396 / P,,,,
bd415bbd-4c08-5b8f-a6aa-4bd355dd01e9,tg:lhph:34116,Items,1,tr:lh:2037,38160/6,,K 99455 / P,,,,
8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,tg:lhph:49426,Items,1,,,isad:lh:95662,,W 909 / 4,,,
5b81e493-2593-572b-8afa-84c5e3a98f22,tg:lhph:18583,Items,1,tr:lh:7859,203626/339,isad:lh:94873,M 224 / P (NEG0012/1/1A),,,,
6c4415a7-7ed2-5b50-a3cf-97b3c90dbec4,tg:lhph:7365,Items,1,tr:lh:7166,178910/9,isad:lh:93851,V 1582 / P,,,,
197870cd-6089-5dcb-89c8-4a8de6575d64,tg:lhph:31314,Items,1,tr:lh:9510,218458/554,isad:lh:95309,B 1183 / P (NEG0052/2/27),,,,
ed7a30fe-5979-5594-991d-65fc4ce0bedd,tg:lhph:18079,Items,1,tr:lh:7827,202254/16,isad:lh:94871,R 286 / P,,,,
279d3483-3032-519b-85ca-2c200f33d703,tg:lhph:2167,Items,1,tr:lh:3834,74870/6,,W 5918 / P,,,,
b47b7f41-e70a-51fd-9370-3f2d85c0026a,tg:lhph:33329,Items,1,tr:lh:9510,218458/1015,isad:lh:95309,B 1183 / P (NEG00103/3/3),,,,
683df86c-8304-5751-87a6-bb1cb26f876d,tg:lhph:38836,Items,1,tr:lh:9510,218458/2686,isad:lh:95309,B 1183 / P (NEG00289/2/9),,,,
ca5623b5-d172-52d0-b945-86cd4637392b,tg:lhph:25707,Items,1,tr:lh:6462,158575/86,isad:lh:93743,V 3484 / P,,,,
51949cd3-4853-5791-a06a-c5ab0863ef23,tg:lhph:24815,Items,1,tr:lh:9762,235662/2,isad:lh:95068,NN 1 / P,,,,
9f73b3be-d625-5860-99e1-c7c9a109adfb,tg:lhph:10449,Items,1,tr:lh:3590,69890/2,isad:lh:94154,B 11927 / P,,,,
10876e20-0564-55d0-ae11-0c9148a6b193,tg:lhph:46229,Items,1,tr:lh:3327,203862/6,isad:lh:109794,C 395 / ARC (375),,,,
431b4ded-919e-56f6-80c4-856f14ea2f36,tg:lhph:12474,Items,1,tr:lh:4038,77286/18,isad:lh:94131,B 8757 / P,,,,
88e0e87f-2890-5e6e-ab81-bf9e531e67f5,tg:lhph:44214,Items,1,,219751/24,isad:lh:95753,C 2049 / P,,,,
1d3fa461-8302-59bd-be20-5181d36993d3,tg:lhph:39724,Items,1,tr:lh:2397,45603,isad:lh:93220,B 678 / P,,,,
7a6e04c3-d120-504f-b007-71d7d6a00815,tg:lhph:26828,Items,1,tr:lh:6788,168030/113,isad:lh:93841,V 454 / P,,,,
0d8dd524-43b9-5ac5-b10c-dfe1417e7936,tg:lhph:21744,Items,1,tr:lh:139964,,isad:lh:163248,,S 935 / 494,Bruikleen Vlaamse Gemeenschap - STR12846,,
7c3b260d-e4c4-5b18-8784-de54cc8f2c72,tg:lhph:26081,Items,1,tr:lh:7653,199436,,A 33905 / P,,,,
0686d19d-60a0-5e45-ae87-fafe6be12939,tg:lhph:23779,Items,1,tr:lh:2451,47303/25,isad:lh:95005,M 8235 / P (map I-II),,,,
d8991739-f30d-506b-851f-c2354886772b,tg:lhph:16437,Items,1,tr:lh:1492,27571/452,,G 8845 / P,,,,
610d4753-e0f2-5e7c-b4a5-b8bd0c62e3a3,tg:lhph:40257,Items,1,tr:lh:6989,174467/13,isad:lh:93721,M 43828 / P,,,,
c9a59051-7827-551c-a08b-7702caac5615,tg:lhph:20856,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P (1950-1952/125),,,,
b202e3bb-75e0-5461-a8f4-ee7c25f5047b,tg:lhph:47592,Items,1,tr:lh:103933,,isad:lh:105406,,P 272639 / 6,,V2 A 4 D2,V2 A 4 D2
451dd8d1-9d0d-5dd2-8981-16f389ba558b,tg:lhph:32492,Items,1,tr:lh:6444,158207/2ha,isad:lh:95362,J 422 / P (V),,,,
045328b0-a688-549d-8d9c-cb6b4e3bd94d,tg:lhph:6124,Items,1,,185958/1,,WW 55 / P,,,,
fa6cf3c6-7e80-5c89-8745-fbb7bcf5de84,tg:lhph:4119,Items,1,,198324,,B 523 / P,,,,
02ff40c3-d714-5768-96af-441bb6fa63c9,tg:lhph:35357,Items,1,tr:lh:9510,218458/1493,isad:lh:95309,B 1183 / P (NEG00159/1/12),,,,
50254896-0dc4-5475-a2a8-ba6343304bfb,tg:lhph:48667,Items,1,tr:lh:9579,,isad:lh:126771,C 30702 / P (Literaire vrienden),,,,
9d374371-20e4-5f06-9b45-a320d3941e22,tg:lhph:53181,Items,1,tr:lh:139964,,isad:lh:161020,,S 935 / 480,Bruikleen Vlaamse Gemeenschap - STR108,,
c2204cf3-d8d3-55b0-99e0-e31824a3b9ad,tg:lhph:29374,Items,1,tr:lh:6461,158560/9,isad:lh:94760,R 2325 / P,,,,
5cddb812-b29b-5f62-a9be-721a06297d49,tg:lhph:36982,Items,1,,216478/1,,L 713 / P,,,,
d99e0ba4-c3f2-5b0c-a557-3b47e0135c43,tg:lhph:51446,Items,1,tr:lh:139964,,isad:lh:182274,,S 935 / 1051,Bruikleen Vlaamse Gemeenschap - GLN000516,,
c6f6b95c-3d7d-5228-9dbd-facec1e30c08,tg:lhph:37690,Items,1,tr:lh:2432,47127/3,isad:lh:93230,B 438 / P,,,,
c6f6b95c-3d7d-5228-9dbd-facec1e30c08,tg:lhph:37690,Items,2,tr:lh:2480,48202/39,,B 438 / P,,,,
969ddf6b-0179-5070-8992-194fb9ee58d7,tg:lhph:19238,Items,1,tr:lh:7859,203626/752,isad:lh:94873,M 224 / P (NEG0028/3/4A),,,,
ce4f9a8a-dd85-5d2d-a1c8-565157423aad,tg:lhph:3326,Items,1,tr:lh:5991,131386/45,isad:lh:93287,G 994 / P,,,,
363ba473-f497-50d7-9915-c16df8ff3115,tg:lhph:32168,Items,1,,215861/29,,RR 20 / P,,,,
95ea4cb5-20c1-5982-a45c-0d4cd29f95f2,tg:lhph:30155,Items,1,,84306/2,,G 4965 / P,,,,
95ea4cb5-20c1-5982-a45c-0d4cd29f95f2,tg:lhph:30155,Items,2,tr:lh:6117,140721/27,isad:lh:93346,G 4965 / P,,,,
a92a0bbd-efe1-5cf6-bab2-f7ad6bfde50d,tg:lhph:13635,Items,1,tr:lh:4450,85757/2,isad:lh:93341,C 275 / P,,,,
086885bc-4912-5785-898c-345ac233a09e,tg:lhph:45055,Items,1,tr:lh:7281,179826/19,isad:lh:95185,P 223 / P,,,,
cb4fc34a-2ad0-5534-b2a0-a9fc403f9f2d,tg:lhph:38565,Items,1,tr:lh:9510,218458/2524,isad:lh:95309,B 1183 / P (NEG00269/3/10),,,,
d8e7fc11-cf54-503b-916f-fa30ef29919f,tg:lhph:42790,Items,1,tr:lh:7601,198979/23,isad:lh:93452,G 9947 / P,,,,
ab3ed52c-464c-5c28-b259-4c86fbd119f1,tg:lhph:11608,Items,1,tr:lh:1282,21983/1,,H 498 / P,,,,
00670a75-175f-51fb-99c6-cc56a3cd24fe,tg:lhph:47068,Items,1,tr:lh:5832,123650/11,isad:lh:93067,F 162 / P,,,,
1432fce4-8fa6-5a3f-9ea6-2644ac96e8cb,tg:lhph:24546,Items,1,,27381/302,,V 25072 / P,,,,
0c596cdd-ce0b-5eb5-b015-3896f44ce78b,tg:lhph:43882,Items,1,,161694/30,,S 5759 / P,,,,
b2b29c96-8970-5174-a375-23b5b96d7f25,tg:lhph:8839,Items,1,tr:lh:157,2181,isad:lh:93469,S 245 / P,,,,
b2b29c96-8970-5174-a375-23b5b96d7f25,tg:lhph:8839,Items,2,tr:lh:3200,63638/59,isad:lh:93059,S 245 / P,,,,
b2b29c96-8970-5174-a375-23b5b96d7f25,tg:lhph:8839,Items,3,tr:lh:4795,104042/7,isad:lh:93469,S 245 / P,,,,
ba4ab5fb-8bcb-5ca1-a0ac-c21e1371a715,tg:lhph:12927,Items,1,,20685,,C 2 / P,,,,
f76387f2-fb7a-5b14-a89d-928920771054,tg:lhph:23283,Items,1,tr:lh:2007,37306/7,isad:lh:93469,M 762 / P,,,,
f76387f2-fb7a-5b14-a89d-928920771054,tg:lhph:23283,Items,2,tr:lh:4795,104044/9,isad:lh:93469,M 762 / P,,,,
282e84ba-6823-5ba0-b273-eb4fc892f15a,tg:lhph:40607,Items,1,tr:lh:1492,27571/28,,M 555 / P,,,,
31ef6cd0-8073-5687-b097-f0a189c5e18c,tg:lhph:16067,Items,1,tr:lh:5800,120691/416,isad:lh:93071,R 776 / P,,,,
904fb73f-8aed-52c4-bea6-890d5690f991,tg:lhph:9681,Items,1,,232821/1,,S 587 / P,,,,
f0243cbd-3298-5918-862f-a97bb0b52417,tg:lhph:21314,Items,1,tr:lh:7885,234140,isad:lh:93241,H 747 / P,,,,
402b570d-582e-5ad4-99f1-efed886a33de,tg:lhph:43928,Items,1,tr:lh:3838,73794/4,isad:lh:93780,G 36985 / P,,,,
402b570d-582e-5ad4-99f1-efed886a33de,tg:lhph:43928,Items,2,tr:lh:9854,219752/26,isad:lh:93780,G 36985 / P,,,,
1b47bdf1-9f4e-5b9f-809a-f45820d1d2fb,tg:lhph:41915,Items,1,tr:lh:6916,171120/32,isad:lh:94934,B 75357 / P,,,,
f71f65ab-722b-542e-979c-834d95a0157b,tg:lhph:23329,Items,1,tr:lh:5960,130201/16,,T 265148 / P,,,,
f248b672-097c-5082-9a7d-385f032abb0d,tg:lhph:8993,Items,1,tr:lh:4250,82567/2,isad:lh:93039,R 5845 / P,,,,
e1c5e2df-b034-58ed-a994-85d93dc2b9af,tg:lhph:34815,Items,1,tr:lh:5978,130994,,B 339 / P,,,,
17fbdc35-7ec1-56ec-9a1f-9959b5fb84ad,tg:lhph:29724,Items,1,tr:lh:9510,218458/16,isad:lh:95309,B 1183 / P (NEG0002/2/1),,,,
8de01374-e35e-5464-ac86-b3c698ff1a30,tg:lhph:36828,Items,1,tr:lh:4543,87869/5,,L 618 / P,,,,
7b98d624-0255-5a33-ba74-069ec7280200,tg:lhph:19392,Items,1,tr:lh:7859,203626/841,isad:lh:94873,M 224 / P (NEG0032/3/7A),,,,
6fd29e19-e854-5960-9fc5-eaf12666f18f,tg:lhph:28836,Items,1,,62652/4,,V 3965 / P,,,,
ee9e52a1-80b3-5b9f-9993-280f9be4ed7d,tg:lhph:6574,Items,1,tr:lh:7586,198481/0171,isad:lh:93725,T 3465 / P,,,,
996ec998-31be-5a9f-9f5c-04b54772b647,tg:lhph:48237,Items,1,,,isad:lh:119760,,V 7576 / 161,,,
e8ca8995-bef0-5acb-bc77-6edbb7fb4cdf,tg:lhph:35707,Items,1,,102742/36,,L 323 / P,,,,
38ff6244-ea92-533c-be4d-a9e1103b0f37,tg:lhph:4549,Items,1,tr:lh:5006,99178/16,isad:lh:93600,A 2873 / P,,,,
4a0d02a3-2143-5983-8216-81fe988d0f7f,tg:lhph:32538,Items,1,tr:lh:6444,158225/11,isad:lh:93254,J 422 / P (VI),,,,
454f54d0-ec7d-5419-a513-4da6ee2c1621,tg:lhph:3776,Items,1,tr:lh:6476,158750/7b,isad:lh:92980,O 3945 / P,,,,
454f54d0-ec7d-5419-a513-4da6ee2c1621,tg:lhph:3776,Items,2,tr:lh:7836,202357/10,isad:lh:92982,O 3945 / P,,,,
9e02a08d-8eca-5157-91c5-fab38321f9da,tg:lhph:30505,Items,1,tr:lh:9510,218458/269,isad:lh:95309,B 1183 / P (NEG0025/3/4),,,,
c08dd8b6-927b-507e-9d0d-61e38e9c6bff,tg:lhph:51016,Items,1,tr:lh:139964,,isad:lh:182279,,S 935 / 1019,Bruikleen Vlaamse Gemeenschap - GLN000199,,
c08dd8b6-927b-507e-9d0d-61e38e9c6bff,tg:lhph:51016,Items,2,tr:lh:139964,,isad:lh:182279,,S 935 / 483,Bruikleen Vlaamse Gemeenschap - STR10412,,
7fc818d8-7cf1-5ac0-afc0-c5d96941279c,tg:lhph:2864,Items,1,tr:lh:6603,163141/651,isad:lh:93324,G 395 / P,,,,
505ff20d-0ccf-534a-8461-cfc4a4891fe0,tg:lhph:24116,Items,1,tr:lh:6902,170898/67,isad:lh:95010,V 15507 / P,,,,
f264767a-81e4-542d-aaa1-446049f6b0eb,tg:lhph:38135,Items,1,tr:lh:6376,148920/12c,,M 198 / P (A),,,,
0ac3b921-901f-5cd4-94f4-199cb9b9b0bd,tg:lhph:45405,Items,1,tr:lh:6511,160059/417,isad:lh:94488,D 2969 / P,,,,
ad256df8-2d28-5540-93fd-ac47a1c3ac91,tg:lhph:13265,Items,1,tr:lh:1122,19840/3,,B 9298 / P,,,,
4ae2ce6b-6885-55b3-9be0-6caa8dde7ac2,tg:lhph:284,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P (1910-1919/10),,,,
3bd154ee-1563-5694-8378-a59f21828ac9,tg:lhph:11258,Items,1,tr:lh:3151,62894/1,,B 1333 / P,,,,
3bd154ee-1563-5694-8378-a59f21828ac9,tg:lhph:11258,Items,2,,234410/1,,B 1333 / P,,,,
1ca7ee4a-fe0a-5202-9e1b-72f493ac152e,tg:lhph:51503,Items,1,tr:lh:139964,,isad:lh:182271,,S 935 / 1058,Bruikleen Vlaamse Gemeenschap - GLN000582,,
62386ba1-a805-5917-b3c9-b70c27f92fde,tg:lhph:30010,Items,1,tr:lh:7634,212163/3,,G 354 / P,,,,
ff12b65e-15b2-5235-b334-a421154fa2b2,tg:lhph:3263,Items,1,tr:lh:5991,131386/98,isad:lh:93287,G 994 / P,,,,
a3b44969-0042-505a-9877-981f315fbae0,tg:lhph:791,Items,1,tr:lh:6167,142298/12,isad:lh:93029,B 7307 / P,,,,
53de228f-ee1c-5270-9a94-e02d9b17e022,tg:lhph:38420,Items,1,tr:lh:9510,218458/2440,isad:lh:95309,B 1183 / P (NEG00260/3/8A),,,,
350b7166-fdee-5066-83c5-deeb6e49a684,tg:lhph:45110,Items,1,,234851/12,isad:lh:94529,D 239 / P,,,,
578e0f99-0518-52c5-aede-5980bfbdcf8f,tg:lhph:13770,Items,1,tr:lh:1752,31197,,C 3217 / P,,,,
13edd63b-2e15-55cd-845f-82f2cb588a38,tg:lhph:16088,Items,1,tr:lh:3100,62237,,R 7793 / P,,,,
8c6fe643-d8d0-5dbf-831f-528f3aaa03b0,tg:lhph:12862,Items,1,,239888,,C 1421 / P,,,,
08346503-5cb5-565d-bc10-48f87e9cea34,tg:lhph:24403,Items,1,,119967/18-19,,N 107 / P,,,,
ebb6822c-b2ce-5b75-9c2b-3e5c5cc2959f,tg:lhph:21601,Items,1,tr:lh:7314,203646/30,isad:lh:92943,FVCA / P (Familie),,,,
