ResourceID,brocade.id,card,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type
562c88fb-1102-5b83-acc1-a19deafd0bc0,tg:lhph:32550,e73_CreationTimeSpans,1958-10-uu,nan,nan,nan,nan,nan,nan
2dde2077-ae0d-5a78-a197-e611e6370631,tg:lhph:20131,e73_CreationTimeSpans,1941-09-06,circa,1941-10-06,nan,nan,nan,circa
5de434d6-9ddf-5312-94b3-e479c4b1aa5d,tg:lhph:28284,e73_CreationTimeSpans,1932-09-17,nan,nan,nan,nan,nan,nan
3d97491a-799a-5d8d-b491-7b86ec51719e,tg:lhph:30330,e73_CreationTimeSpans,1942-uu-uu,nan,nan,nan,nan,nan,nan
0a3a6737-f081-5861-ab6f-7d28e4dbb819,tg:lhph:22751,e73_CreationTimeSpans,1898-04-15,nan,nan,nan,nan,nan,nan
e999a179-faec-5f72-a369-8cd2fdefa77e,tg:lhph:6347,e73_CreationTimeSpans,1948-08-22,nan,nan,nan,nan,nan,nan
ab98ce7a-bc73-599d-b15f-922ef02d7932,tg:lhph:39136,e73_CreationTimeSpans,1935-uu-uu,circa,nan,nan,nan,nan,nan
ae660e47-a2f5-5068-a46b-38bd6d4fc5a9,tg:lhph:16306,e73_CreationTimeSpans,1960-uu-uu,circa,nan,nan,nan,nan,nan
2a73efea-66db-53a0-8b41-43719689a6ef,tg:lhph:44906,e73_CreationTimeSpans,1957-06-uu,nan,nan,nan,nan,nan,nan
5b5401e1-ede0-5213-a7df-9598f698c61c,tg:lhph:27177,e73_CreationTimeSpans,1928-02-11,nan,1928-02-13,nan,nan,nan,nan
08165087-e5de-52b5-9da0-8afc7e71e2ed,tg:lhph:35516,e73_CreationTimeSpans,1962-05-uu,nan,nan,nan,nan,nan,nan
7eee4f6d-4dcf-5235-976f-3e4a360e8197,tg:lhph:3561,e73_CreationTimeSpans,1970-11-14,nan,nan,nan,nan,nan,nan
6fb6ad72-ee22-59e3-a0f4-b48cd2bebdb1,tg:lhph:13520,e73_CreationTimeSpans,1965-uu-uu,circa,nan,nan,nan,nan,nan
99ef8db3-ede5-59d2-9e00-11c8416d9fc8,tg:lhph:24013,e73_CreationTimeSpans,1930-07-22,nan,nan,nan,nan,nan,nan
a333bd5d-71ab-5f46-8165-32fc09ca19e5,tg:lhph:47862,e73_CreationTimeSpans,1950-uu-uu,circa,1968-uu-uu,biografische gegevens,creation date note,Nederlands,nan
49731178-0c69-5c44-95ba-0c720cce9be4,tg:lhph:44291,e73_CreationTimeSpans,1965-uu-uu,circa,nan,nan,nan,nan,nan
8606b23d-f50c-51cd-994d-e4d56c0e9197,tg:lhph:4729,e73_CreationTimeSpans,1900-uu-uu,circa,nan,nan,nan,nan,nan
4161cbc1-b0c1-5931-b0cc-9e5d353ac4ff,tg:lhph:21635,e73_CreationTimeSpans,1899-uu-uu,circa,nan,nan,nan,nan,nan
7dce5946-ef46-5a7c-af75-3d5659d7ac47,tg:lhph:33254,e73_CreationTimeSpans,1973-uu-uu,circa,nan,nan,nan,nan,nan
b0c17f99-b72e-5d05-b8df-b2b08ffb64a3,tg:lhph:39781,e73_CreationTimeSpans,1930-uu-uu,circa,nan,nan,nan,nan,nan
ad3d4c77-58da-5a84-a2dd-47d4c32ab1fd,tg:lhph:25519,e73_CreationTimeSpans,1979-uu-uu,reconstructie,nan,nan,nan,nan,nan
67e650f9-2aa7-5a89-bb45-09c6ccd33bc6,tg:lhph:16891,e73_CreationTimeSpans,1918-uu-uu,nan,nan,nan,nan,nan,nan
640f697d-64cf-5001-8a96-039cebaefd80,tg:lhph:15262,e73_CreationTimeSpans,1899-uu-uu,nan,nan,nan,nan,nan,nan
521c910c-c279-5a0e-9a9e-04539e96c4ad,tg:lhph:27379,e73_CreationTimeSpans,1978-02-uu,circa,nan,nan,nan,nan,nan
66d77545-61a7-59d0-9c91-452f3e82322f,tg:lhph:35718,e73_CreationTimeSpans,1964-11-uu,circa,nan,nan,nan,nan,nan
42339646-5f4a-5d2f-b825-ae28dd48dbdb,tg:lhph:17402,e73_CreationTimeSpans,1966-12-18,nan,1966-12-19,nan,nan,nan,nan
9e437689-f6b1-56cb-a831-2a6731132c8a,tg:lhph:49702,e73_CreationTimeSpans,1949-uu-uu,nan,nan,nan,nan,nan,nan
b7fbf0ef-4a0c-5abc-ba38-59e3cc8aa2df,tg:lhph:31434,e73_CreationTimeSpans,1910-10-28,nan,nan,nan,nan,nan,nan
fc17bfd2-aee8-5845-94d0-722e7592ef89,tg:lhph:48208,e73_CreationTimeSpans,1968-uu-uu,nan,1969-uu-uu,nan,nan,nan,nan
d81de618-048e-58ea-9dc2-64da22e1ba57,tg:lhph:12224,e73_CreationTimeSpans,1933-06-20,nan,nan,nan,nan,nan,nan
d9b3fe22-810b-53af-83c5-012bc4eba7fe,tg:lhph:1896,e73_CreationTimeSpans,1993-01-30,nan,nan,nan,nan,nan,nan
9fa62c54-1840-5601-bee5-05a388d2500d,tg:lhph:2265,e73_CreationTimeSpans,1976-uu-uu,nan,nan,nan,nan,nan,nan
e7f0108c-499d-5b5e-ba8f-361adc0f056b,tg:lhph:26673,e73_CreationTimeSpans,1934-06-21,nan,nan,nan,nan,nan,nan
b9200e75-18e4-5027-a3ec-cff1e1fc2a17,tg:lhph:16108,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
0d749371-dcdc-5c83-9685-5745898d0e00,tg:lhph:32626,e73_CreationTimeSpans,2002-09-uu,nan,nan,nan,nan,nan,nan
03f46cd3-dea9-5e56-b484-dca5adddb62c,tg:lhph:4651,e73_CreationTimeSpans,1970-06-uu,nan,nan,nan,nan,nan,nan
7733f4f7-bc10-5e16-93e7-026c50b86e52,tg:lhph:14610,e73_CreationTimeSpans,1967-uu-uu,nan,nan,nan,nan,nan,nan
8ccd7fd3-3587-585f-a57c-8a68f8f1d1e8,tg:lhph:34031,e73_CreationTimeSpans,1926-uu-uu,nan,nan,nan,nan,nan,nan
23419d63-fffb-54ab-a69a-2dc38b77c79e,tg:lhph:37000,e73_CreationTimeSpans,1967-uu-uu,nan,nan,nan,nan,nan,nan
6a015ade-fde9-5d4b-a90e-cd4753a9afc0,tg:lhph:25461,e73_CreationTimeSpans,1932-10-02,nan,nan,nan,nan,nan,nan
6a5bb39d-7ed2-5440-bd17-32620289877a,tg:lhph:11036,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
6226d714-25a2-5e32-9103-96f7463e57a2,tg:lhph:35660,e73_CreationTimeSpans,1973-uu-uu,circa,nan,nan,nan,nan,nan
65cc7999-fca4-5ec9-8c3f-ffc434bd7798,tg:lhph:27201,e73_CreationTimeSpans,1916-uu-uu,circa,nan,nan,nan,nan,nan
dd72c28c-c28c-54ad-abfd-737d7135b3ce,tg:lhph:37999,e73_CreationTimeSpans,1901-uu-uu,circa,nan,nan,nan,nan,nan
588327e5-fa6d-50b9-aaa7-899cf6291375,tg:lhph:16070,e73_CreationTimeSpans,1914-uu-uu,nan,nan,nan,nan,nan,nan
3cbbaf2c-190f-5ed7-982f-5cf6c5024179,tg:lhph:46589,e73_CreationTimeSpans,1970-09-18,nan,nan,nan,nan,nan,nan
5545277d-3e45-57a3-bc58-3a539a61a37a,tg:lhph:6031,e73_CreationTimeSpans,1983-uu-uu,nan,nan,nan,nan,nan,nan
c333873a-097a-50c2-9f02-01ca859600ad,tg:lhph:30046,e73_CreationTimeSpans,1917-uu-uu,circa,nan,nan,nan,nan,nan
9097aae6-7f35-5dd4-8787-4deef9650606,tg:lhph:18689,e73_CreationTimeSpans,1967-uu-uu,nan,nan,nan,nan,nan,nan
73bb47b2-b5e5-5199-840c-e6503c4bd91f,tg:lhph:31424,e73_CreationTimeSpans,1960-03-uu,nan,nan,nan,nan,nan,nan
18ec8ce4-6387-5ddc-893b-1891498a4e90,tg:lhph:23045,e73_CreationTimeSpans,1967-uu-uu,nan,nan,nan,nan,nan,nan
e0a72c05-3743-5006-b9b1-31d68c414e80,tg:lhph:49712,e73_CreationTimeSpans,1957-uu-uu,nan,nan,nan,nan,nan,nan
734208cc-9f84-57eb-9260-758e63e78ee3,tg:lhph:7453,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
ac896183-a81d-5337-8b2d-09941fd355fa,tg:lhph:40834,e73_CreationTimeSpans,1957-uu-uu,circa,nan,nan,nan,nan,nan
e5e51aa7-3ffd-562b-a763-94cdb3fda64c,tg:lhph:29590,e73_CreationTimeSpans,1966-uu-uu,circa,nan,nan,nan,nan,nan
a8e981fb-3264-5117-b973-d022b3c88acf,tg:lhph:4380,e73_CreationTimeSpans,1941-uu-uu,nan,1942-uu-uu,nan,nan,nan,nan
b286e5fa-2e76-5ee1-a89a-3bc928e999b3,tg:lhph:35708,e73_CreationTimeSpans,1930-05-uu,nan,nan,nan,nan,nan,nan
031ea8f9-0fc9-5249-aaf6-c98792bb0ab5,tg:lhph:27369,e73_CreationTimeSpans,1941-uu-uu,circa,nan,nan,nan,nan,nan
5f66d371-c4cb-59f5-bee3-ac57cb67254e,tg:lhph:17412,e73_CreationTimeSpans,1976-02-13,nan,1976-06-05,nan,nan,nan,nan
3207f750-3185-547b-ab46-1cb6b67f29f0,tg:lhph:26663,e73_CreationTimeSpans,1931-11-05,nan,nan,nan,nan,nan,nan
122263b2-2dc0-53a4-bfe8-66a6315c0a0b,tg:lhph:34202,e73_CreationTimeSpans,1969-06-uu,nan,nan,nan,nan,nan,nan
1ba94deb-ee51-5243-822f-e131f35a878b,tg:lhph:1886,e73_CreationTimeSpans,1991-06-12,nan,nan,nan,nan,nan,nan
8b4670bc-e1d6-5cae-a5a6-4c40b4aaa40e,tg:lhph:2275,e73_CreationTimeSpans,1934-uu-uu,nan,nan,nan,nan,nan,nan
e364e1e5-2f5f-5ecf-9bc9-cc9097400c90,tg:lhph:54080,e73_CreationTimeSpans,1955-09-uu,nan,nan,nan,nan,nan,nan
9fc866f8-42ec-5aa3-a27b-65a9e5286c64,tg:lhph:16118,e73_CreationTimeSpans,1949-10-29,nan,1949-11-03,nan,nan,nan,nan
8e7927ed-d34d-59f2-a95e-aee7db3a4296,tg:lhph:48218,e73_CreationTimeSpans,1970-uu-uu,nan,1971-uu-uu,nan,nan,nan,nan
0a9cee33-42c5-5bfe-a1aa-72108dead6ce,tg:lhph:39474,e73_CreationTimeSpans,1905-uu-uu,circa,nan,nan,nan,nan,nan
e0d443fe-104e-5e64-a94b-d26c653344ee,tg:lhph:24003,e73_CreationTimeSpans,1929-12-uu,nan,nan,nan,nan,nan,nan
49cf867f-d0c9-5a33-8d87-f8455fb7b6f6,tg:lhph:36462,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
fc7aa5a3-16be-5c94-bfd6-fae290f694a8,tg:lhph:14778,e73_CreationTimeSpans,1966-02-uu,nan,nan,nan,nan,nan,nan
bd429849-bc3d-5d53-bf7f-5d52d3de30de,tg:lhph:47872,e73_CreationTimeSpans,1960-uu-uu,circa,1975-uu-uu,biografische gegevens,creation date note,Nederlands,nan
61d22292-519a-56c3-a78d-a26d1619327e,tg:lhph:44281,e73_CreationTimeSpans,1966-uu-uu,circa,nan,nan,nan,nan,nan
f294bba7-620d-52bf-9dd9-279e80150928,tg:lhph:37168,e73_CreationTimeSpans,1956-uu-uu,nan,nan,nan,nan,nan,nan
cd805e3c-6292-5f34-9499-017e0eaa1214,tg:lhph:25509,e73_CreationTimeSpans,1979-uu-uu,reconstructie,nan,nan,nan,nan,nan
23a6f767-2a0a-51ce-ab13-bbce9c0876c7,tg:lhph:16881,e73_CreationTimeSpans,1969-uu-uu,reconstructie,nan,nan,nan,nan,nan
23054201-4412-5076-80d7-f3bd5148d586,tg:lhph:5233,e73_CreationTimeSpans,1918-uu-uu,nan,nan,nan,nan,nan,nan
de11eaf8-82df-5aea-ab7a-bf76cc240572,tg:lhph:28903,e73_CreationTimeSpans,1950-uu-uu,nan,nan,nan,nan,nan,nan
80504038-813c-52f4-a52a-693f568490b1,tg:lhph:27211,e73_CreationTimeSpans,1933-10-17,nan,nan,nan,nan,nan,nan
c6105205-c480-5f47-ac89-f550c2f01f3e,tg:lhph:35670,e73_CreationTimeSpans,1959-04-07,nan,nan,nan,nan,nan,nan
97c20f62-99f2-5d23-b89e-94e00769c377,tg:lhph:47093,e73_CreationTimeSpans,1942-08-uu,nan,nan,nan,nan,nan,nan
90874b51-f553-5230-8ba8-b4bd21e6cd10,tg:lhph:29456,e73_CreationTimeSpans,1937-11-uu,nan,nan,nan,nan,nan,nan
acd64221-ef7b-5592-9f34-4374cc27bbd0,tg:lhph:30056,e73_CreationTimeSpans,1948-uu-uu,nan,nan,nan,nan,nan,nan
959f1908-3c75-5972-8a26-0a5c1d5bfd79,tg:lhph:22437,e73_CreationTimeSpans,1963-06-29,nan,nan,nan,nan,nan,nan
0381ba93-4b7d-5d58-9709-5324479b83cf,tg:lhph:48360,e73_CreationTimeSpans,1997-uu-uu,nan,1998-uu-uu,nan,nan,nan,nan
288da18a-dd1e-5a66-bb73-87321c8b5ac6,tg:lhph:6021,e73_CreationTimeSpans,1920-uu-uu,circa,1925-uu-uu,nan,nan,nan,nan
1035f8d5-747d-5cd1-b2fb-1e081550e36a,tg:lhph:1382,e73_CreationTimeSpans,1899-uu-uu,reconstructie,nan,nan,nan,nan,nan
7f5152e0-8b5a-5b47-826b-45c87f17dea5,tg:lhph:16060,e73_CreationTimeSpans,1967-11-28,nan,nan,nan,nan,nan,nan
fc7ca845-d581-5c0b-8e80-5bf125cf7b7b,tg:lhph:14600,e73_CreationTimeSpans,1966-01-uu,nan,nan,nan,nan,nan,nan
8f7aa8cd-f813-5797-8b10-b71287b0acde,tg:lhph:4641,e73_CreationTimeSpans,1980-uu-uu,nan,nan,nan,nan,nan,nan
d75f3f29-3cc5-58ea-8cac-40f1240a0d61,tg:lhph:32636,e73_CreationTimeSpans,1894-11-27,nan,1895-03-24,nan,nan,nan,nan
fd948bd7-ca55-53ba-9d35-4d8575e29f9f,tg:lhph:11026,e73_CreationTimeSpans,1970-uu-uu,nan,nan,nan,nan,nan,nan
2775c099-158b-56dc-8f4f-fa4d2160e1cb,tg:lhph:1067,e73_CreationTimeSpans,1900-uu-uu,circa,nan,nan,nan,nan,nan
043e3c03-07be-5e82-8194-a4b721e57185,tg:lhph:37010,e73_CreationTimeSpans,1940-uu-uu,circa,nan,nan,nan,nan,nan
4a70b8fe-43ba-5172-a386-0ab3c8a86983,tg:lhph:10211,e73_CreationTimeSpans,1928-uu-uu,circa,nan,nan,nan,nan,nan
608b0e20-e646-567c-a754-56a6019e1dfb,tg:lhph:51306,e73_CreationTimeSpans,1912-10-04,nan,nan,nan,nan,nan,nan
bacc6c49-9152-56e5-bc13-5ad442e7689b,tg:lhph:52389,e73_CreationTimeSpans,1924-uu-uu,nan,nan,nan,nan,nan,nan
03c6f351-cb32-5718-bab2-6770355f9c25,tg:lhph:24646,e73_CreationTimeSpans,1927-06-26,nan,nan,nan,nan,nan,nan
eef62522-1663-56e8-821f-945b9f82b949,tg:lhph:5476,e73_CreationTimeSpans,1967-09-11,nan,nan,nan,nan,nan,nan
3f38eb85-340d-56dc-b207-1c2388dfed96,tg:lhph:33401,e73_CreationTimeSpans,1966-03-uu,nan,nan,nan,nan,nan,nan
9a52bcdf-9683-5019-b5e9-944f652e0d4a,tg:lhph:21060,e73_CreationTimeSpans,1959-06-05,nan,1959-06-10,nan,nan,nan,nan
92b6d570-ad53-5504-8bbe-aeb712e35cbb,tg:lhph:43482,e73_CreationTimeSpans,1970-uu-uu,circa,nan,nan,nan,nan,nan
ed0c0a7d-4ba8-584f-b1aa-eb3dad9dffff,tg:lhph:31261,e73_CreationTimeSpans,1966-06-uu,nan,nan,nan,nan,nan,nan
ec839102-56f5-58e9-9b1e-4d794c8fff9a,tg:lhph:23600,e73_CreationTimeSpans,1968-uu-uu,nan,nan,nan,nan,nan,nan
ff5e7e4a-3a44-5a5d-b6b5-4c98cec38835,tg:lhph:32892,e73_CreationTimeSpans,1961-uu-uu,nan,nan,nan,nan,nan,nan
30e7d1ef-4ae2-595f-b2e9-86c7c3fa7203,tg:lhph:49157,e73_CreationTimeSpans,1957-uu-uu,nan,nan,nan,nan,nan,nan
d4bfa369-5422-5d31-a489-e2cd56960be1,tg:lhph:7216,e73_CreationTimeSpans,1952-03-uu,nan,nan,nan,nan,nan,nan
8a83690c-f0c3-59fc-a47b-af6ec541387a,tg:lhph:45857,e73_CreationTimeSpans,1967-06-uu,nan,nan,nan,nan,nan,nan
d27f1c90-64d7-507d-9373-771e13b4c07a,tg:lhph:34447,e73_CreationTimeSpans,1901-01-uu,nan,nan,nan,nan,nan,nan
2b8307ef-9886-5a21-95bc-b10706226b55,tg:lhph:2430,e73_CreationTimeSpans,1979-uu-uu,nan,nan,nan,nan,nan,nan
9a209658-b8e8-5296-8caf-1b387770bda2,tg:lhph:42188,e73_CreationTimeSpans,1894-uu-uu,nan,nan,nan,nan,nan,nan
5596b1b7-45f4-5216-906e-5e3feae58744,tg:lhph:12471,e73_CreationTimeSpans,1939-uu-uu,nan,nan,nan,nan,nan,nan
015da25a-11e4-5e17-9e55-759b7d19da18,tg:lhph:51802,e73_CreationTimeSpans,1945-uu-uu,nan,nan,nan,nan,nan,nan
57310bab-549e-5859-99e4-1433bcab8695,tg:lhph:4004,e73_CreationTimeSpans,1892-uu-uu,nan,nan,nan,nan,nan,nan
1d57eef5-4508-57cc-a0ee-c0c240500431,tg:lhph:32073,e73_CreationTimeSpans,1954-05-uu,nan,nan,nan,nan,nan,nan
efdbd533-c360-5e95-8d13-f162ccb7d023,tg:lhph:20412,e73_CreationTimeSpans,1969-08-uu,nan,nan,nan,nan,nan,nan
6ebe56b8-bc7a-5d9e-b542-bfa905f097c2,tg:lhph:11663,e73_CreationTimeSpans,1960-uu-uu,nan,nan,nan,nan,nan,nan
c1e9bfc6-fc5d-5387-9e60-e633f56f621e,tg:lhph:42969,e73_CreationTimeSpans,1977-uu-uu,nan,nan,nan,nan,nan,nan
c099b99d-8dd7-56d0-a27a-d2f83b695dce,tg:lhph:21118,e73_CreationTimeSpans,1969-10-uu,circa,nan,nan,nan,nan,nan
c08dd3e7-70ae-5cc7-9d32-dacb97bac6b7,tg:lhph:33579,e73_CreationTimeSpans,1931-uu-uu,nan,nan,nan,nan,nan,nan
39829582-2983-5911-86fd-8eb87fb10bf6,tg:lhph:18945,e73_CreationTimeSpans,1986-08-14,nan,nan,nan,nan,nan,nan
e7068571-4fd5-5da4-9c77-9cba768d9d2f,tg:lhph:8904,e73_CreationTimeSpans,1934-05-04,nan,nan,nan,nan,nan,nan
1f7cc3b7-bb8d-57ce-9c3c-4e49969bb8e7,tg:lhph:1622,e73_CreationTimeSpans,1900-uu-uu,circa,nan,nan,nan,nan,nan
76fd775d-6a1b-5c09-a259-a3c5fa76518e,tg:lhph:25234,e73_CreationTimeSpans,1942-uu-uu,nan,nan,nan,nan,nan,nan
b024cbf1-5f80-57a9-bf7e-229e23031292,tg:lhph:27454,e73_CreationTimeSpans,1962-08-uu,nan,nan,nan,nan,nan,nan
f6748e83-d496-5ba6-84b7-4c1123ef4b94,tg:lhph:3042,e73_CreationTimeSpans,1922-10-27,circa,nan,nan,nan,nan,nan
b9667080-8507-5425-8eb2-0b918acd9c60,tg:lhph:23778,e73_CreationTimeSpans,1918-06-uu,nan,nan,nan,nan,nan,nan
2d474206-3be4-5ccc-8346-debbaa03504a,tg:lhph:31319,e73_CreationTimeSpans,1917-uu-uu,circa,nan,nan,nan,nan,nan
eecf6291-1189-5f09-8c42-900c7abf1009,tg:lhph:32396,e73_CreationTimeSpans,1920-03-02,nan,nan,nan,nan,nan,nan
81a7f414-9676-568c-aba9-8ed8ff9daa1e,tg:lhph:39935,e73_CreationTimeSpans,1935-uu-uu,circa,nan,nan,nan,nan,nan
6396e05d-ab6f-5150-ad73-1647bbe42cc8,tg:lhph:12509,e73_CreationTimeSpans,1927-uu-uu,nan,nan,nan,nan,nan,nan
65caea26-ee44-51e6-b212-f90643186a03,tg:lhph:30613,e73_CreationTimeSpans,1965-uu-uu,circa,nan,nan,nan,nan,nan
1a706ec8-600e-56ef-998c-c71bfa46a65f,tg:lhph:22272,e73_CreationTimeSpans,1908-03-22,nan,nan,nan,nan,nan,nan
ba7c2532-d2cc-5c20-a1e5-9d7d978d008b,tg:lhph:21881,e73_CreationTimeSpans,1944-uu-uu,nan,nan,nan,nan,nan,nan
bc161e9a-fd94-5c1f-98a8-2a9c6b505d05,tg:lhph:16625,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
23aaec7b-c309-5461-b1df-192b68f30c3e,tg:lhph:2548,e73_CreationTimeSpans,1980-07-28,nan,nan,nan,nan,nan,nan
c3c4bb15-4cd6-5f72-9b38-a1a995f29070,tg:lhph:7206,e73_CreationTimeSpans,1945-10-13,nan,nan,nan,nan,nan,nan
43da1a16-319e-5878-aad4-20baa24d29dd,tg:lhph:23610,e73_CreationTimeSpans,1968-uu-uu,nan,nan,nan,nan,nan,nan
66fcc7ea-8a7b-5418-a81e-cbac17fca4ed,tg:lhph:31271,e73_CreationTimeSpans,1964-12-uu,nan,nan,nan,nan,nan,nan
1cad511b-3407-50dc-bb9c-8a6ce6198689,tg:lhph:32882,e73_CreationTimeSpans,1961-uu-uu,nan,nan,nan,nan,nan,nan
91701199-709b-571c-b650-e4d9100647b6,tg:lhph:12461,e73_CreationTimeSpans,1960-06-01,nan,nan,nan,nan,nan,nan
b9af5bf9-4617-5153-a573-6a9fa99fef6c,tg:lhph:42198,e73_CreationTimeSpans,1894-uu-uu,nan,nan,nan,nan,nan,nan
b33ad42c-0da9-56d7-8c7c-faa06ef7862a,tg:lhph:45847,e73_CreationTimeSpans,1961-uu-uu,circa,nan,nan,nan,nan,nan
be06eed7-6829-5086-9746-58af224aa6a7,tg:lhph:2420,e73_CreationTimeSpans,1980-uu-uu,nan,nan,nan,nan,nan,nan
b28b730c-e687-5999-92f3-34f1333e2953,tg:lhph:26036,e73_CreationTimeSpans,1969-uu-uu,nan,nan,nan,nan,nan,nan
634f8c83-7144-5165-a527-4350ffbb769d,tg:lhph:36237,e73_CreationTimeSpans,1963-11-uu,nan,1963-12-uu,nan,nan,nan,nan
b3cadba3-7aae-56b0-afb9-6b655ed58c00,tg:lhph:24656,e73_CreationTimeSpans,1967-uu-uu,nan,nan,nan,nan,nan,nan
6fb0637c-0d91-51f3-8001-7d72ac191c82,tg:lhph:10201,e73_CreationTimeSpans,1924-uu-uu,nan,nan,nan,nan,nan,nan
aaf4733b-ef10-5231-9f3b-a033a1bee72d,tg:lhph:42801,e73_CreationTimeSpans,1899-uu-uu,nan,nan,nan,nan,nan,nan
f478991e-e2d9-5957-91b3-87fdc72bdb75,tg:lhph:53693,e73_CreationTimeSpans,1943-12-19,nan,nan,nan,nan,nan,nan
b408b340-c6be-5d4d-ad23-095504bdf6fc,tg:lhph:21070,e73_CreationTimeSpans,1960-01-10,nan,nan,nan,nan,nan,nan
8c855876-5f72-596e-834f-3a8dd1682d90,tg:lhph:33411,e73_CreationTimeSpans,1930-uu-uu,datum vóór,nan,nan,nan,nan,nan
15441178-8cbc-53b1-b1a6-97db41faba2f,tg:lhph:5466,e73_CreationTimeSpans,1930-uu-uu,circa,nan,nan,nan,nan,nan
28616d03-9dd6-56c3-b72a-ddf265bb1173,tg:lhph:15427,e73_CreationTimeSpans,1969-12-uu,nan,nan,nan,nan,nan,nan
6a678cf8-a58c-5271-ab4d-52d19a85583f,tg:lhph:13013,e73_CreationTimeSpans,1933-uu-uu,nan,nan,nan,nan,nan,nan
ce7bd0a9-1e25-518a-a080-7474c4c64b21,tg:lhph:31309,e73_CreationTimeSpans,1922-03-03,nan,nan,nan,nan,nan,nan
7d6b4d8d-d899-5067-a951-cf807a7861bc,tg:lhph:23768,e73_CreationTimeSpans,1941-uu-uu,nan,nan,nan,nan,nan,nan
2d07b1cc-6ee7-5b6d-9d68-f3b12db17a93,tg:lhph:9587,e73_CreationTimeSpans,1935-03-22,nan,nan,nan,nan,nan,nan
abfadd88-ebe3-5bdd-8c2a-6ae1514a890e,tg:lhph:3052,e73_CreationTimeSpans,1913-05-12,nan,nan,nan,nan,nan,nan
8a2de2ee-3db8-5938-b897-d0664858cf53,tg:lhph:35025,e73_CreationTimeSpans,1902-07-15,nan,nan,nan,nan,nan,nan
60b7b80d-317c-51e2-9c7c-96064f3a7085,tg:lhph:27444,e73_CreationTimeSpans,1946-11-27,nan,nan,nan,nan,nan,nan
a220f07c-9d2c-58f4-ae61-da6b1bf11e99,tg:lhph:16635,e73_CreationTimeSpans,1901-uu-uu,nan,nan,nan,nan,nan,nan
83956040-fb9f-58d5-b40f-146170a9ffe7,tg:lhph:12519,e73_CreationTimeSpans,1927-10-uu,nan,nan,nan,nan,nan,nan
b9374307-8f94-5f50-af53-59e4f88a8082,tg:lhph:39925,e73_CreationTimeSpans,1950-uu-uu,nan,nan,nan,nan,nan,nan
16d84eae-9950-5863-8924-19f10b738022,tg:lhph:50481,e73_CreationTimeSpans,1989-uu-uu,nan,nan,nan,nan,nan,nan
d328b3ce-aa33-58c5-b3ed-ccdc863ad5e0,tg:lhph:22262,e73_CreationTimeSpans,1916-uu-uu,nan,nan,nan,nan,nan,nan
afaa8e7a-52cc-52d5-b7b6-d373f85604a6,tg:lhph:30603,e73_CreationTimeSpans,1961-04-uu,nan,nan,nan,nan,nan,nan
ca3dccf5-3dbc-5a6a-aba2-0bc031809130,tg:lhph:51812,e73_CreationTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
d1d74ab0-e6c8-5130-bd54-c0c0b417d38a,tg:lhph:40680,e73_CreationTimeSpans,1959-uu-uu,circa,nan,nan,nan,nan,nan
03e0a069-59bb-589e-aa8b-2707aaec628b,tg:lhph:20402,e73_CreationTimeSpans,1969-08-uu,nan,nan,nan,nan,nan,nan
dce5f7b8-898a-5619-82cc-77ec8aa83ae1,tg:lhph:32063,e73_CreationTimeSpans,2006-01-uu,nan,nan,nan,nan,nan,nan
9da0bb72-bfa5-5296-8aa5-58a02d247901,tg:lhph:14055,e73_CreationTimeSpans,1959-uu-uu,nan,nan,nan,nan,nan,nan
e61cdc3b-c9db-5b91-8eb1-f1ca6bb82c3c,tg:lhph:8914,e73_CreationTimeSpans,1928-uu-uu,nan,nan,nan,nan,nan,nan
3481f6db-29d6-5bc6-9dd9-a7496d9df554,tg:lhph:46029,e73_CreationTimeSpans,1948-07-31,nan,1948-08-01,nan,nan,nan,nan
b83207df-f246-574b-93c6-936f8cb61c3f,tg:lhph:37645,e73_CreationTimeSpans,1949-uu-uu,nan,nan,nan,nan,nan,nan
e69e5eaa-f4b9-5c09-8b90-75c83a8f3190,tg:lhph:25224,e73_CreationTimeSpans,1922-uu-uu,nan,nan,nan,nan,nan,nan
9a5da373-5bd5-56d9-8a43-2548352bf69d,tg:lhph:1632,e73_CreationTimeSpans,1900-uu-uu,circa,nan,nan,nan,nan,nan
334d7640-5ca9-547a-917d-87ccc9f2b117,tg:lhph:11673,e73_CreationTimeSpans,1960-05-05,nan,nan,nan,nan,nan,nan
b860a452-f5d3-56c7-bcaf-fd9493115b91,tg:lhph:33569,e73_CreationTimeSpans,1932-uu-uu,nan,nan,nan,nan,nan,nan
fed388c0-a2c0-52b6-900d-995c4fc015bd,tg:lhph:21108,e73_CreationTimeSpans,1969-10-uu,circa,nan,nan,nan,nan,nan
f221214d-5cc0-5109-ba43-07d0fe84fd02,tg:lhph:22187,e73_CreationTimeSpans,1903-uu-uu,nan,nan,nan,nan,nan,nan
