ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier
a28e5c3e-e0d7-5773-89c9-61df8b06456a,tg:lhph:41768,e73_CreationActors,1,be309ea6-cddf-5c88-b955-21d1a64bc791,au::54355,photographers,"dlod={""name"":""Graphopresse"",""ark"":""ark:/83110/x0/be309ea6-cddf-5c88-b955-21d1a64bc791"",""uri"":""/agents/corporate_entities/27218"",""id"":""au::54355"",""nameWithContext"":[""Beeken""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be309ea6-cddf-5c88-b955-21d1a64bc791
91540baa-2cd0-5dcc-bda4-b9f151721ad5,tg:lhph:2823,e73_CreationActors,1,1d278302-d14d-5159-a7a2-305b3f1b3777,au::11743,photographers,"dlod={""name"":""Firmijn van der Loo"",""ark"":""ark:/83110/x0/1d278302-d14d-5159-a7a2-305b3f1b3777"",""uri"":""/agents/people/56044"",""id"":""au::11743"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1d278302-d14d-5159-a7a2-305b3f1b3777
9c112702-74ab-5fa2-a085-3bccafc4c415,tg:lhph:51569,e73_CreationActors,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
71967915-4cf7-56bb-9686-f012014fcb1b,tg:lhph:19124,e73_CreationActors,1,10544dd9-b7b9-5f78-b4c6-6b2ad2b6a38b,au::15516,photographers,"dlod={""name"":""Flor van Reeth"",""ark"":""ark:/83110/x0/10544dd9-b7b9-5f78-b4c6-6b2ad2b6a38b"",""uri"":""/agents/people/91554"",""id"":""au::15516"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/10544dd9-b7b9-5f78-b4c6-6b2ad2b6a38b
1e23c421-a38f-5a47-a055-a7528e0c3794,tg:lhph:28355,e73_CreationActors,1,d0fc3f33-c5b8-5b36-bed6-a991f83e94d9,au::51042,photographers,"dlod={""name"":""Maurice Stern"",""ark"":""ark:/83110/x0/d0fc3f33-c5b8-5b36-bed6-a991f83e94d9"",""uri"":""/agents/people/83509"",""id"":""au::51042"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0fc3f33-c5b8-5b36-bed6-a991f83e94d9
a2ab7951-b0e4-5a75-9c5e-948f6cdf6a46,tg:lhph:42402,e73_CreationActors,1,9e4fb263-433b-5e0a-aa0a-331d6f588d59,au::56145,photographers,"dlod={""name"":""Chris Straetling"",""ark"":""ark:/83110/x0/9e4fb263-433b-5e0a-aa0a-331d6f588d59"",""uri"":""/agents/people/58645"",""id"":""au::56145"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9e4fb263-433b-5e0a-aa0a-331d6f588d59
6450c07a-059c-5e20-a429-50d73484ab96,tg:lhph:33812,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
b587678c-d0cf-5b8c-befd-5fdadfc380f8,tg:lhph:50882,e73_CreationActors,1,9aae011a-bbf9-59db-abdd-c83330288815,au::53209,photographers,"dlod={""name"":""Rikkes Voss"",""ark"":""ark:/83110/x0/9aae011a-bbf9-59db-abdd-c83330288815"",""uri"":""/agents/people/60851"",""id"":""au::53209"",""nameWithContext"":[""Jos Vossius""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9aae011a-bbf9-59db-abdd-c83330288815
8716dc2d-f8c2-5b8f-9577-8599f60d9f73,tg:lhph:39526,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
03a996a9-dbf6-52f2-9759-27be1a4e4979,tg:lhph:21492,e73_CreationActors,1,9db42b2c-eb8a-5f36-934b-28643fcb71c5,au::46706,photographers,"dlod={""name"":""Ferdinand Claes"",""ark"":""ark:/83110/x0/9db42b2c-eb8a-5f36-934b-28643fcb71c5"",""uri"":""/agents/people/51102"",""id"":""au::46706"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9db42b2c-eb8a-5f36-934b-28643fcb71c5
afb31006-855f-5010-b088-29b3b2491c3b,tg:lhph:31693,e73_CreationActors,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
4a45ada1-1755-54ae-8984-aad90281c12a,tg:lhph:46656,e73_CreationActors,1,36aa966a-5f73-52c7-ac53-b137510a69c5,au::54185,photographers,"dlod={""name"":""J.M. Mertens"",""ark"":""ark:/83110/x0/36aa966a-5f73-52c7-ac53-b137510a69c5"",""uri"":""/agents/people/77065"",""id"":""au::54185"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/36aa966a-5f73-52c7-ac53-b137510a69c5
a04acf67-a5a5-58d4-8ce8-1620f52ad792,tg:lhph:12083,e73_CreationActors,1,077f1e44-2b26-5969-b05e-4fc466570999,au::52643,photographers,"dlod={""name"":""A Lammens"",""ark"":""ark:/83110/x0/077f1e44-2b26-5969-b05e-4fc466570999"",""uri"":""/agents/people/50680"",""id"":""au::52643"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/077f1e44-2b26-5969-b05e-4fc466570999
a06ad739-9dab-514e-a9ff-b33122dbdf7b,tg:lhph:30399,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
b57ac2bf-5fb1-566c-89b7-cbc256c5eebd,tg:lhph:43118,e73_CreationActors,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
42d0a485-5f1b-56de-bca5-6c8ca35797be,tg:lhph:51579,e73_CreationActors,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
d8ac1c3d-ef41-581d-8403-cd3cc6611aee,tg:lhph:15834,e73_CreationActors,1,d0008866-6fe3-53a0-b822-9d9646615c48,au::46966,photographers,"dlod={""name"":""Anton Hardy"",""ark"":""ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48"",""uri"":""/agents/people/72241"",""id"":""au::46966"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48
ca4f2f16-3546-557f-8bd1-f258c7d65bcb,tg:lhph:50073,e73_CreationActors,1,4bdca89b-82be-5e8b-ba87-5ff98360f624,au::48050,photographers,"dlod={""name"":""Tony van den Broeck"",""ark"":""ark:/83110/x0/4bdca89b-82be-5e8b-ba87-5ff98360f624"",""uri"":""/agents/people/82391"",""id"":""au::48050"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4bdca89b-82be-5e8b-ba87-5ff98360f624
94be6408-160e-5f7b-bf61-4977f2076a62,tg:lhph:33802,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
8b28c0b2-6258-56cb-b4ea-982441d7c993,tg:lhph:22690,e73_CreationActors,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
cee326b2-9259-5b5c-9257-ae83f6ee4988,tg:lhph:32491,e73_CreationActors,1,6a263bee-3114-5952-a9a9-d55d9d8b2e92,au::9760,photographers,"dlod={""name"":""Marinus de Jong"",""ark"":""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""uri"":""/agents/people/52754"",""id"":""au::9760"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92
c69268d0-e522-55f8-8400-9c62f3d45d0c,tg:lhph:45454,e73_CreationActors,1,3875920c-ad7e-5f77-adf6-09e76c430d2c,au::47870,photographers,"dlod={""name"":""Henry"",""ark"":""ark:/83110/x0/3875920c-ad7e-5f77-adf6-09e76c430d2c"",""uri"":""/agents/people/82311"",""id"":""au::47870"",""nameWithContext"":[""Atelier Henry"",""Photographie Henry""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3875920c-ad7e-5f77-adf6-09e76c430d2c
f3003b70-4a3c-54f0-a5e6-c964601f8565,tg:lhph:710,e73_CreationActors,1,23bec98b-6703-528a-8468-297e883a9413,au::14947,photographers,"dlod={""name"":""Jos Polak"",""ark"":""ark:/83110/x0/23bec98b-6703-528a-8468-297e883a9413"",""uri"":""/agents/people/91038"",""id"":""au::14947"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/23bec98b-6703-528a-8468-297e883a9413
9ab76e0d-8b9c-5904-89eb-6bbdcb36de9d,tg:lhph:34844,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
49607481-6f3c-50b7-9c30-c2e2aa8cd7f9,tg:lhph:12872,e73_CreationActors,1,73c6090d-0fbb-5ff8-a355-142168cdc4c8,au::52701,photographers,"dlod={""name"":""René Lonthie"",""ark"":""ark:/83110/x0/73c6090d-0fbb-5ff8-a355-142168cdc4c8"",""uri"":""/agents/people/69695"",""id"":""au::52701"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73c6090d-0fbb-5ff8-a355-142168cdc4c8
b8c68c9f-551b-51f5-bce1-98590e2dd081,tg:lhph:41778,e73_CreationActors,1,f7aeb84a-67e9-543a-9a7b-9de4db0c4c53,au::46998,photographers,"dlod={""name"":""Et. KIF p.v.b.a."",""ark"":""ark:/83110/x0/f7aeb84a-67e9-543a-9a7b-9de4db0c4c53"",""uri"":""/agents/corporate_entities/15379"",""id"":""au::46998"",""nameWithContext"":[""Industriële en Publicitaire Fotografie"",""Studio voor Portretfotografie""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f7aeb84a-67e9-543a-9a7b-9de4db0c4c53
862669e5-5289-5340-8861-1cad87839334,tg:lhph:51401,e73_CreationActors,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
6e319799-97ef-524f-a9f0-2adb773bb2cb,tg:lhph:29737,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
00ef8da1-3578-542c-9fe6-eb5deac982aa,tg:lhph:31683,e73_CreationActors,1,04a9ac76-ab1b-5191-a2c9-7014ab5b2eb0,au::48109,photographers,"dlod={""name"":""Paul Lambert"",""ark"":""ark:/83110/x0/04a9ac76-ab1b-5191-a2c9-7014ab5b2eb0"",""uri"":""/agents/people/65656"",""id"":""au::48109"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/04a9ac76-ab1b-5191-a2c9-7014ab5b2eb0
6a824e11-c0ad-545a-b491-80505b71ca59,tg:lhph:30389,e73_CreationActors,1,64d4ea7a-6a5b-5634-963f-14f5082f795f,au::54041,photographers,"dlod={""name"":""Rensing Photo-Presse"",""ark"":""ark:/83110/x0/64d4ea7a-6a5b-5634-963f-14f5082f795f"",""uri"":""/agents/corporate_entities/25148"",""id"":""au::54041"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/64d4ea7a-6a5b-5634-963f-14f5082f795f
bd590e49-a86d-5b33-897e-273d1cf9e438,tg:lhph:46646,e73_CreationActors,1,6993e0e8-f3c7-5ad3-85b7-8e80d6191d54,au::55049,photographers,"dlod={""name"":""G. Halleux-Mertens"",""ark"":""ark:/83110/x0/6993e0e8-f3c7-5ad3-85b7-8e80d6191d54"",""uri"":""/agents/people/68174"",""id"":""au::55049"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6993e0e8-f3c7-5ad3-85b7-8e80d6191d54
58ad7212-ced9-544f-a81a-fd1b30e622f8,tg:lhph:44026,e73_CreationActors,1,64d4ea7a-6a5b-5634-963f-14f5082f795f,au::54041,photographers,"dlod={""name"":""Rensing Photo-Presse"",""ark"":""ark:/83110/x0/64d4ea7a-6a5b-5634-963f-14f5082f795f"",""uri"":""/agents/corporate_entities/25148"",""id"":""au::54041"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/64d4ea7a-6a5b-5634-963f-14f5082f795f
afbebf02-b86c-57df-94b6-142da601f873,tg:lhph:27857,e73_CreationActors,1,4bd7e24d-31b5-58a5-aea1-8cf52daeaff7,au::10994,photographers,"dlod={""name"":""Clemens de Landtsheer"",""ark"":""ark:/83110/x0/4bd7e24d-31b5-58a5-aea1-8cf52daeaff7"",""uri"":""/agents/people/77200"",""id"":""au::10994"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4bd7e24d-31b5-58a5-aea1-8cf52daeaff7
6f761d18-21b6-5da1-af74-d99814e837b5,tg:lhph:20188,e73_CreationActors,1,e84a3cf0-adb1-53d8-96a3-a6d72591f5df,au::27542,photographers,"dlod={""name"":""José Heerman"",""ark"":""ark:/83110/x0/e84a3cf0-adb1-53d8-96a3-a6d72591f5df"",""uri"":""/agents/people/71056"",""id"":""au::27542"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e84a3cf0-adb1-53d8-96a3-a6d72591f5df
90d6e6d5-dd81-512b-a53d-9f7ba34b0109,tg:lhph:39536,e73_CreationActors,1,b20b5100-4630-5fd4-ae4b-e1e7dc5ef5f2,au::1356,photographers,"dlod={""name"":""Belga [Persagentschap]"",""ark"":""ark:/83110/x0/b20b5100-4630-5fd4-ae4b-e1e7dc5ef5f2"",""uri"":""/agents/corporate_entities/15445"",""id"":""au::1356"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b20b5100-4630-5fd4-ae4b-e1e7dc5ef5f2
70402017-db39-5762-9296-78c79193cf50,tg:lhph:53261,e73_CreationActors,1,44f2def3-5cfe-5e5c-94b9-ed6d799b84c6,au::17346,photographers,"dlod={""name"":""Johan Spatz"",""ark"":""ark:/83110/x0/44f2def3-5cfe-5e5c-94b9-ed6d799b84c6"",""uri"":""/agents/people/62287"",""id"":""au::17346"",""nameWithContext"":[""Georges Spatz""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/44f2def3-5cfe-5e5c-94b9-ed6d799b84c6
2b06e3b8-7aa6-5c08-b240-a533a1c9010a,tg:lhph:41600,e73_CreationActors,1,efb27046-a8b0-5bf2-99f7-f81f9bc9430f,au::53955,photographers,"dlod={""name"":""Fred Salinas"",""ark"":""ark:/83110/x0/efb27046-a8b0-5bf2-99f7-f81f9bc9430f"",""uri"":""/agents/people/55590"",""id"":""au::53955"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/efb27046-a8b0-5bf2-99f7-f81f9bc9430f
29678c5f-1742-5e43-8e10-da0ec81d1f5a,tg:lhph:50892,e73_CreationActors,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
c6687850-9cc3-5f5a-a8e7-e5665cecd4e5,tg:lhph:5094,e73_CreationActors,1,75e13b77-5651-5815-8188-81d310c3d9d2,au::54297,photographers,"dlod={""name"":""Marcel Gastmans"",""ark"":""ark:/83110/x0/75e13b77-5651-5815-8188-81d310c3d9d2"",""uri"":""/agents/people/70062"",""id"":""au::54297"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/75e13b77-5651-5815-8188-81d310c3d9d2
c28a4889-91ee-5e16-9232-727d415f8af2,tg:lhph:21482,e73_CreationActors,1,89817142-8cb7-526d-a298-e8937586bd62,au::46701,photographers,"dlod={""name"":""Meeus-Verbeke"",""ark"":""ark:/83110/x0/89817142-8cb7-526d-a298-e8937586bd62"",""uri"":""/agents/corporate_entities/18484"",""id"":""au::46701"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/89817142-8cb7-526d-a298-e8937586bd62
632f5f7b-899a-5ea5-95a8-3c447560c537,tg:lhph:668,e73_CreationActors,1,23bec98b-6703-528a-8468-297e883a9413,au::14947,photographers,"dlod={""name"":""Jos Polak"",""ark"":""ark:/83110/x0/23bec98b-6703-528a-8468-297e883a9413"",""uri"":""/agents/people/91038"",""id"":""au::14947"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/23bec98b-6703-528a-8468-297e883a9413
ee557bdd-813a-5e75-b2a5-0cb46bc31999,tg:lhph:875,e73_CreationActors,1,623ad06b-7a7f-590f-9844-e0341c0b0b17,au::47085,photographers,"dlod={""name"":""Willy François"",""ark"":""ark:/83110/x0/623ad06b-7a7f-590f-9844-e0341c0b0b17"",""uri"":""/agents/people/50987"",""id"":""au::47085"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/623ad06b-7a7f-590f-9844-e0341c0b0b17
5366fb21-285d-5637-8a8c-969cce3a19ed,tg:lhph:12717,e73_CreationActors,1,458a8b3d-7f0d-52bb-9bbd-2c0374af1a41,au::50972,photographers,"dlod={""name"":""Piet Selhorst"",""ark"":""ark:/83110/x0/458a8b3d-7f0d-52bb-9bbd-2c0374af1a41"",""uri"":""/agents/people/76749"",""id"":""au::50972"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/458a8b3d-7f0d-52bb-9bbd-2c0374af1a41
635e8900-3cec-5f20-931f-bb90257f41f5,tg:lhph:51385,e73_CreationActors,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
a3e2228e-f5c6-51d6-9ac5-cd3ed662502b,tg:lhph:5710,e73_CreationActors,1,281d2417-40e8-5a23-9f86-5c09854d2ca9,au::29859,photographers,"dlod={""name"":""Het Nieuwsblad"",""ark"":""ark:/83110/x0/281d2417-40e8-5a23-9f86-5c09854d2ca9"",""uri"":""/agents/corporate_entities/20366"",""id"":""au::29859"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/281d2417-40e8-5a23-9f86-5c09854d2ca9
df3bc61b-5f4c-5604-af80-2ee9dd38d272,tg:lhph:30575,e73_CreationActors,1,2ecf44b4-3925-54d6-99bb-9ed11c3584a1,au::47050,photographers,"dlod={""name"":""Studio Verhassel"",""ark"":""ark:/83110/x0/2ecf44b4-3925-54d6-99bb-9ed11c3584a1"",""uri"":""/agents/corporate_entities/15002"",""id"":""au::47050"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2ecf44b4-3925-54d6-99bb-9ed11c3584a1
1fe0db70-d916-5d96-b74d-0ea933b8c2ac,tg:lhph:22114,e73_CreationActors,1,2ea0e219-8d25-53dc-804d-a53dcccf9249,au::46714,photographers,"dlod={""name"":""Frans van Camp-Totté"",""ark"":""ark:/83110/x0/2ea0e219-8d25-53dc-804d-a53dcccf9249"",""uri"":""/agents/people/64285"",""id"":""au::46714"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2ea0e219-8d25-53dc-804d-a53dcccf9249
8ca4640e-9fcc-5088-955c-f547ed55e7c1,tg:lhph:41965,e73_CreationActors,1,bfffeb73-80f6-53af-b1a7-6fd2ca02d44f,au::56468,photographers,"dlod={""name"":""Stan Kenis"",""ark"":""ark:/83110/x0/bfffeb73-80f6-53af-b1a7-6fd2ca02d44f"",""uri"":""/agents/people/69212"",""id"":""au::56468"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bfffeb73-80f6-53af-b1a7-6fd2ca02d44f
c0f5b7b9-4549-568b-b2d3-8ea417e42dff,tg:lhph:35353,e73_CreationActors,1,03a0cba9-52bc-536d-9cc0-0f5a070c2843,au::57884,photographers,"dlod={""name"":""Atelier de Photographie de Cornelis"",""ark"":""ark:/83110/x0/03a0cba9-52bc-536d-9cc0-0f5a070c2843"",""uri"":""/agents/corporate_entities/15373"",""id"":""au::57884"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/03a0cba9-52bc-536d-9cc0-0f5a070c2843
594e8508-690e-5bba-8ef3-7b329f228097,tg:lhph:7008,e73_CreationActors,1,13307cab-24a2-52ad-b0e9-fd31de76ed42,au::21617,photographers,"dlod={""name"":""Maxime van de Woestijne"",""ark"":""ark:/83110/x0/13307cab-24a2-52ad-b0e9-fd31de76ed42"",""uri"":""/agents/people/71169"",""id"":""au::21617"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/13307cab-24a2-52ad-b0e9-fd31de76ed42
1525c45f-1fca-5d20-9c7e-9f54ee0d9c58,tg:lhph:10996,e73_CreationActors,1,de1feef5-1554-5c9a-80a6-ce87f3ba38a9,au::1087,photographers,"dlod={""name"":""Edgar Barbaix"",""ark"":""ark:/83110/x0/de1feef5-1554-5c9a-80a6-ce87f3ba38a9"",""uri"":""/agents/people/91713"",""id"":""au::1087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/de1feef5-1554-5c9a-80a6-ce87f3ba38a9
bc166302-fe1c-5b3b-86b2-f2fe54ae0d8c,tg:lhph:1544,e73_CreationActors,1,d0008866-6fe3-53a0-b822-9d9646615c48,au::46966,photographers,"dlod={""name"":""Anton Hardy"",""ark"":""ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48"",""uri"":""/agents/people/72241"",""id"":""au::46966"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48
db7ddbf5-3587-5571-a368-a5aaef8ef9ff,tg:lhph:37533,e73_CreationActors,1,2afdf826-1004-5711-af59-073ccffee2f8,au::47936,photographers,"dlod={""name"":""Huis Franz"",""ark"":""ark:/83110/x0/2afdf826-1004-5711-af59-073ccffee2f8"",""uri"":""/agents/people/77381"",""id"":""au::47936"",""nameWithContext"":[""Atelier Franz""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2afdf826-1004-5711-af59-073ccffee2f8
42fb9b72-fb6b-5162-aef7-4d18dc545307,tg:lhph:15629,e73_CreationActors,1,ec8e8bb4-25fa-56a7-b4db-307def7621d7,au::13243,photographers,"dlod={""name"":""Walter de Mulder"",""ark"":""ark:/83110/x0/ec8e8bb4-25fa-56a7-b4db-307def7621d7"",""uri"":""/agents/people/87447"",""id"":""au::13243"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ec8e8bb4-25fa-56a7-b4db-307def7621d7
