card,order,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end)
e22_Items,1,tg:lhph:2769_#1,163141/449,G 395 / P,466cc3da-4a03-58d6-bfcb-1e283426ff04,466cc3da-4a03-58d6-bfcb-1e283426ff04,tg:lhph:2769_#1,tr:lh:6603,isad:lh:93324,,,,
e22_Items,1,tg:lhph:12728_#1,73932/4,B 9911 / P,c11b51c8-e116-5470-9794-4aef7f234046,c11b51c8-e116-5470-9794-4aef7f234046,tg:lhph:12728_#1,tr:lh:3849,,,,,
e22_Items,1,tg:lhph:28586_#1,174469/4,P 9564 / P,2de390cd-f5ac-56dd-81f5-6149c4a04fce,2de390cd-f5ac-56dd-81f5-6149c4a04fce,tg:lhph:28586_#1,tr:lh:6989,isad:lh:92953,,,,
e22_Items,1,tg:lhph:41822_#1,21559/a-d,W 7089 / P,98d63f8f-5933-54fd-a099-55ac70f2ec54,98d63f8f-5933-54fd-a099-55ac70f2ec54,tg:lhph:41822_#1,tr:lh:1253,isad:lh:95670,,,,
e22_Items,1,tg:lhph:48704_#1,,H 3838 / P,80da5eab-afee-5edb-9577-52e61ed7262b,80da5eab-afee-5edb-9577-52e61ed7262b,tg:lhph:48704_#1,tr:lh:9579,isad:lh:126771,,,,
e22_Items,1,tg:lhph:6445_#1,234798/95,Y 952 / P,5603c218-ec67-568f-a0a4-661b41098ccb,5603c218-ec67-568f-a0a4-661b41098ccb,tg:lhph:6445_#1,,,,,,
e22_Items,1,tg:lhph:30432_#1,84116/15e,G 3655 / P,a816ef9f-69de-5000-b0ac-c4221f5276c4,a816ef9f-69de-5000-b0ac-c4221f5276c4,tg:lhph:30432_#1,tr:lh:4351,isad:lh:95323,,,,
e22_Items,1,tg:lhph:22053_#1,92930/67,S 9981 / P,4eb50850-1dc4-5216-bfe0-fade09b2c027,4eb50850-1dc4-5216-bfe0-fade09b2c027,tg:lhph:22053_#1,tr:lh:4759,isad:lh:93149,,,,
e22_Items,3,tg:lhph:9054_#3,60198/59,S 39 / P,1547281b-f855-50de-8ddf-e77ff52c6f96,1547281b-f855-50de-8ddf-e77ff52c6f96,tg:lhph:9054_#3,tr:lh:2988,isad:lh:93789,,,,
e22_Items,2,tg:lhph:40754_#2,19889/5,B 7413 / P,79b5894c-b7fd-5f3f-82f6-5fe0b9faf9d5,79b5894c-b7fd-5f3f-82f6-5fe0b9faf9d5,tg:lhph:40754_#2,tr:lh:1102,isad:lh:93142,,,,
e22_Items,1,tg:lhph:13222_#1,27571/330,B 9666 / P,4dc22bd1-1c3f-550a-bbec-1c5b089ff052,4dc22bd1-1c3f-550a-bbec-1c5b089ff052,tg:lhph:13222_#1,tr:lh:1492,,,,,
e22_Items,1,tg:lhph:52949_#1,,,08674d7c-2faf-5f99-8966-6167ef7cf96a,08674d7c-2faf-5f99-8966-6167ef7cf96a,tg:lhph:52949_#1,tr:lh:139964,isad:lh:182568,S 935 / 490,Bruikleen Vlaamse Gemeenschap - STR12084,,
e22_Items,1,tg:lhph:23559_#1,45122/7,T 284 / P,cf175574-8818-52ab-8901-cbee544cf1f5,cf175574-8818-52ab-8901-cbee544cf1f5,tg:lhph:23559_#1,tr:lh:2381,isad:lh:184273,,,,
e22_Items,1,tg:lhph:31138_#1,218458/489,B 1183 / P (NEG0045/1/1A),2b50792c-8a71-5a97-bc9c-48eb85b3b537,2b50792c-8a71-5a97-bc9c-48eb85b3b537,tg:lhph:31138_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:3263_#1,131386/98,G 994 / P,a4b363e7-a075-5139-86fe-554aa912ddcb,a4b363e7-a075-5139-86fe-554aa912ddcb,tg:lhph:3263_#1,tr:lh:5991,isad:lh:93287,,,,
e22_Items,1,tg:lhph:27675_#1,75287/2,P 545 / P,7845afc1-cca9-5499-b090-accc918e38eb,7845afc1-cca9-5499-b090-accc918e38eb,tg:lhph:27675_#1,,,,,,
e22_Items,1,tg:lhph:35214_#1,74289/3,L 157 / P,966ca776-da67-5510-b333-2c4c80a0fd41,966ca776-da67-5510-b333-2c4c80a0fd41,tg:lhph:35214_#1,tr:lh:3832,,,,,
e22_Items,1,tg:lhph:46864_#1,147519/2,E 147 / P,a307af29-2b12-5bce-aa77-f779ac84b0b8,a307af29-2b12-5bce-aa77-f779ac84b0b8,tg:lhph:46864_#1,tr:lh:9923,,,,,
e22_Items,1,tg:lhph:25015_#1,16079/16,O 2845 / P,276de144-ba1e-5904-bae7-fba0f6d25c7a,276de144-ba1e-5904-bae7-fba0f6d25c7a,tg:lhph:25015_#1,tr:lh:882,isad:lh:93498,,,,
e22_Items,1,tg:lhph:37474_#1,148161/33,LL 54 / P,ca7d7bd9-2304-5e06-9a98-d560d94c181d,ca7d7bd9-2304-5e06-9a98-d560d94c181d,tg:lhph:37474_#1,tr:lh:6350,,,,,
e22_Items,1,tg:lhph:1403_#1,92511,T 176 / P,c5a0eb64-0499-5994-888a-ee99e813ec20,c5a0eb64-0499-5994-888a-ee99e813ec20,tg:lhph:1403_#1,tr:lh:4752,isad:lh:93000,,,,
e22_Items,1,tg:lhph:11442_#1,89592,C 1483 / P,bda4b8e5-0418-5aab-8080-7cc3aa6e3c11,bda4b8e5-0418-5aab-8080-7cc3aa6e3c11,tg:lhph:11442_#1,tr:lh:4707,,,,,
e22_Items,1,tg:lhph:21339_#1,217739/4,G 3145 / P,882bae0a-a9be-5802-b18e-08ce5f806a1a,882bae0a-a9be-5802-b18e-08ce5f806a1a,tg:lhph:21339_#1,tr:lh:7657,isad:lh:164067,,,,
e22_Items,1,tg:lhph:33758_#1,54903/6,K 878 / P,6ce1ad72-3fe2-5376-bce8-4afdd049a244,6ce1ad72-3fe2-5376-bce8-4afdd049a244,tg:lhph:33758_#1,tr:lh:2777,,,,,
e22_Items,1,tg:lhph:29915_#1,218458/71,B 1183 / P (NEG0008/1/1),cb4ade7e-b4e3-5e82-8d5b-35b4c83f0128,cb4ade7e-b4e3-5e82-8d5b-35b4c83f0128,tg:lhph:29915_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:10148_#1,148056/1,H 7653 / P,91c89c32-05a2-5a4e-ac25-0e0421cf67b5,91c89c32-05a2-5a4e-ac25-0e0421cf67b5,tg:lhph:10148_#1,tr:lh:6255,isad:lh:93630,,,,
e22_Items,1,tg:lhph:38787_#1,218458/2648,B 1183 / P (NEG00284/3/10A),3bcc17d4-79ab-5548-96f7-398ed758eb85,3bcc17d4-79ab-5548-96f7-398ed758eb85,tg:lhph:38787_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:32252_#1,158224/42,J 422 / P (III),d1b02717-6614-5c87-8d74-be0897f37054,d1b02717-6614-5c87-8d74-be0897f37054,tg:lhph:32252_#1,tr:lh:6444,isad:lh:93254,,,,
e22_Items,1,tg:lhph:20633_#1,,FVCA / P (1950-1952/34),b04768af-9714-55f6-b8ef-27899bb33c09,b04768af-9714-55f6-b8ef-27899bb33c09,tg:lhph:20633_#1,tr:lh:7314,isad:lh:92943,,,,
e22_Items,1,tg:lhph:4225_#1,75115/4,A 2335 / P,1920c9f6-ef82-5729-ac8b-a0a6b30c019d,1920c9f6-ef82-5729-ac8b-a0a6b30c019d,tg:lhph:4225_#1,tr:lh:3943,,,,,
e22_Items,1,tg:lhph:17897_#1,15918/2,S 7254 / P,2ac77d2e-9d86-5c33-8674-2f3d86940223,2ac77d2e-9d86-5c33-8674-2f3d86940223,tg:lhph:17897_#1,tr:lh:870,isad:lh:94242,,,,
e22_Items,1,tg:lhph:14264_#1,88963,D 2315 / P,53f1e693-896a-5b62-af76-4bb4911684b6,53f1e693-896a-5b62-af76-4bb4911684b6,tg:lhph:14264_#1,,,,,,
e22_Items,1,tg:lhph:12650_#1,74295/4,B 9272 / P,c6464341-a655-57d6-9cf2-73d96453b6c1,c6464341-a655-57d6-9cf2-73d96453b6c1,tg:lhph:12650_#1,tr:lh:3832,,,,,
e22_Items,1,tg:lhph:18385_#1,203626/223,M 224 / P (NEG0007/4/27),4ceb7602-2c22-5e26-996a-cce3b1e043bf,4ceb7602-2c22-5e26-996a-cce3b1e043bf,tg:lhph:18385_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,1,tg:lhph:46085_#1,203855/5,C 395 / ARC (374),7a6dd97a-4b0f-58a4-9860-870a04d9c037,7a6dd97a-4b0f-58a4-9860-870a04d9c037,tg:lhph:46085_#1,tr:lh:3327,isad:lh:109801,,,,
e22_Items,1,tg:lhph:2611_#1,163141/832,G 395 / P,cd4c481d-d9e9-5f86-8375-69382b6bddcf,cd4c481d-d9e9-5f86-8375-69382b6bddcf,tg:lhph:2611_#1,tr:lh:6603,isad:lh:93324,,,,
e22_Items,1,tg:lhph:932_#1,106191/2,G 8805 / P,0a5ebbd5-eb61-52e3-be4e-aa125fe90611,0a5ebbd5-eb61-52e3-be4e-aa125fe90611,tg:lhph:932_#1,tr:lh:5422,,,,,
e22_Items,1,tg:lhph:26207_#1,135244/42-43,O 4405 / P,719e14db-49b2-5199-bb67-8d149187306a,719e14db-49b2-5199-bb67-8d149187306a,tg:lhph:26207_#1,tr:lh:6044,isad:lh:95134,,,,
e22_Items,1,tg:lhph:34666_#1,173392/84,L 1628 / P,720e93d5-111b-5caf-aa05-f99596a7f224,720e93d5-111b-5caf-aa05-f99596a7f224,tg:lhph:34666_#1,tr:lh:6947,isad:lh:95444,,,,
e22_Items,1,tg:lhph:17076_#1,201124/8,S 5621 / P,5e400830-170c-57d9-9337-433dac0d0e3d,5e400830-170c-57d9-9337-433dac0d0e3d,tg:lhph:17076_#1,tr:lh:7740,isad:lh:94061,,,,
e22_Items,2,tg:lhph:3967_#2,50677/1,V 147 / P,6e3e1378-ccd8-55ee-be99-c4309c2fda45,6e3e1378-ccd8-55ee-be99-c4309c2fda45,tg:lhph:3967_#2,,,,,,
e22_Items,1,tg:lhph:52831_#1,,S 935 / GF,b1786ef6-cb40-5971-83a3-fe6bb08c8bfb,b1786ef6-cb40-5971-83a3-fe6bb08c8bfb,tg:lhph:52831_#1,tr:lh:139964,isad:lh:161459,,Bruikleen Vlaamse Gemeenschap - FOT100037,,
e22_Items,1,tg:lhph:49376_#1,,D 9275 / P,7d97167d-cf3a-501d-82a1-673e735736b2,7d97167d-cf3a-501d-82a1-673e735736b2,tg:lhph:49376_#1,,,,digitale acquisitie,,
e22_Items,1,tg:lhph:7037_#1,60263/3,V 115 / P,f277046c-3221-5d6f-aa98-30d6bf0a9a3a,f277046c-3221-5d6f-aa98-30d6bf0a9a3a,tg:lhph:7037_#1,tr:lh:2974,isad:lh:93369,,,,
e22_Items,1,tg:lhph:31040_#1,212361/4,B 1183 / P,8b3ed0d7-2ee6-5ea9-8671-f70331c80f23,8b3ed0d7-2ee6-5ea9-8671-f70331c80f23,tg:lhph:31040_#1,tr:lh:7634,isad:lh:95320,,,,
e22_Items,1,tg:lhph:23421_#1,66293/27,M 767 / P,22a21480-20a5-5823-acd4-c406d71cabfa,22a21480-20a5-5823-acd4-c406d71cabfa,tg:lhph:23421_#1,tr:lh:3269,isad:lh:93077,,,,
e22_Items,1,tg:lhph:33620_#1,92172/2,K 533 / P,ca2a0728-c91c-5959-986b-03e9468ae53c,ca2a0728-c91c-5959-986b-03e9468ae53c,tg:lhph:33620_#1,tr:lh:4743,isad:lh:93103,,,,
e22_Items,1,tg:lhph:21241_#1,203647/21,FVCA / P (Derden),1184ec90-62b1-5e63-9aff-5581b7aa615a,1184ec90-62b1-5e63-9aff-5581b7aa615a,tg:lhph:21241_#1,tr:lh:7314,isad:lh:92944,,,,
e22_Items,1,tg:lhph:5657_#1,234798/343,Y 952 / P,b4e80b1d-e088-560e-ad96-361932ff5c42,b4e80b1d-e088-560e-ad96-361932ff5c42,tg:lhph:5657_#1,,,,,,
e22_Items,2,tg:lhph:8021_#2,33567/3,W 803 / P,a1bc7c3f-c758-56ce-9fd0-9f994cf13eb8,a1bc7c3f-c758-56ce-9fd0-9f994cf13eb8,tg:lhph:8021_#2,tr:lh:1843,,,,,
e22_Items,2,tg:lhph:45993_#2,203868/9,C 395 / ARC (381),ecc639e0-de6f-54af-8aa4-7822415b64e2,ecc639e0-de6f-54af-8aa4-7822415b64e2,tg:lhph:45993_#2,tr:lh:3327,isad:lh:94147,,,,
e22_Items,1,tg:lhph:15616_#1,54679/2,E 325 / B,15a97396-b166-56d4-bf8c-c789d35fe568,15a97396-b166-56d4-bf8c-c789d35fe568,tg:lhph:15616_#1,tr:lh:2623,,,,,
e22_Items,1,tg:lhph:24467_#1,110081/9,V 15546 / P,c850ae79-079f-5faa-832f-348149599141,c850ae79-079f-5faa-832f-348149599141,tg:lhph:24467_#1,tr:lh:5552,isad:lh:93622,,,,
e22_Items,1,tg:lhph:36006_#1,103531/6,L 4312 / P,fbe9e575-87de-5cad-ac67-2a4d84ab1006,fbe9e575-87de-5cad-ac67-2a4d84ab1006,tg:lhph:36006_#1,tr:lh:5265,,,,,
e22_Items,2,tg:lhph:35089_#2,75280,L 246 / P,730ab854-debc-59cc-8cd0-b040845d7470,730ab854-debc-59cc-8cd0-b040845d7470,tg:lhph:35089_#2,,,,,,
e22_Items,1,tg:lhph:10030_#1,33583/33,S 622 / P,a65c03cd-c44f-5d8a-8826-4b381703a9ba,a65c03cd-c44f-5d8a-8826-4b381703a9ba,tg:lhph:10030_#1,,,,,,
e22_Items,1,tg:lhph:33748_#1,218458/1134,B 1183 / P (NEG00116/4/2),f4d03619-9cbd-5bdf-873a-75ccd5e08fc9,f4d03619-9cbd-5bdf-873a-75ccd5e08fc9,tg:lhph:33748_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:21329_#1,217724/1,G 3145 / P,fcd64c57-67c2-5790-b34c-591574077b8a,fcd64c57-67c2-5790-b34c-591574077b8a,tg:lhph:21329_#1,tr:lh:7657,isad:lh:144515,,,,
e22_Items,1,tg:lhph:46874_#1,147278/11,E 147 / P,4dd414fb-7aef-5ac2-bb74-d80c57e694d7,4dd414fb-7aef-5ac2-bb74-d80c57e694d7,tg:lhph:46874_#1,tr:lh:9919,isad:lh:93414,,,,
e22_Items,1,tg:lhph:45287_#1,160059/227,D 2969 / P,57a222dd-945e-57ea-898e-2cea0d915d93,57a222dd-945e-57ea-898e-2cea0d915d93,tg:lhph:45287_#1,tr:lh:6511,isad:lh:94488,,,,
e22_Items,1,tg:lhph:1413_#1,12460,S 9981 / P,8ca2c432-762a-5fa9-be67-dc9bd7579a42,8ca2c432-762a-5fa9-be67-dc9bd7579a42,tg:lhph:1413_#1,tr:lh:630,isad:lh:93100,,,,
e22_Items,1,tg:lhph:37464_#1,14348/32,LL 12 / P (II),0bea8ac4-4209-515b-9b51-2d432c39809d,0bea8ac4-4209-515b-9b51-2d432c39809d,tg:lhph:37464_#1,,,,,,
e22_Items,1,tg:lhph:25005_#1,96623/26,V 34378 / P,7a1ce241-6f2f-5495-8374-f36bc56c3292,7a1ce241-6f2f-5495-8374-f36bc56c3292,tg:lhph:25005_#1,tr:lh:4835,isad:lh:94783,,,,
e22_Items,1,tg:lhph:17887_#1,88124/53,S 714 / P,2d601b75-2310-58be-83a4-7ffc1e8e481c,2d601b75-2310-58be-83a4-7ffc1e8e481c,tg:lhph:17887_#1,,,,,,
e22_Items,1,tg:lhph:14274_#1,95588,D 2368 / P,70677705-847e-5224-af41-63df44304432,70677705-847e-5224-af41-63df44304432,tg:lhph:14274_#1,tr:lh:4796,isad:lh:94522,,,,
e22_Items,2,tg:lhph:3196_#2,78366,R 8963 / P,83108549-df74-5ad4-9991-a262123b883a,83108549-df74-5ad4-9991-a262123b883a,tg:lhph:3196_#2,tr:lh:4075,,,,,
e22_Items,1,tg:lhph:10158_#1,98234/13,H 7653 / P,abc1c086-6768-5167-a8fc-d100c8ece900,abc1c086-6768-5167-a8fc-d100c8ece900,tg:lhph:10158_#1,,,,,,
e22_Items,1,tg:lhph:29905_#1,82695/6,G 9438 / P,f8204241-0309-51f1-abfe-db9b6465a2ce,f8204241-0309-51f1-abfe-db9b6465a2ce,tg:lhph:29905_#1,tr:lh:4197,,,,,
e22_Items,1,tg:lhph:38797_#1,218458/2655,B 1183 / P (NEG00285/2/16),2bec9713-df17-5366-bcea-689bdd3e446c,2bec9713-df17-5366-bcea-689bdd3e446c,tg:lhph:38797_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:4235_#1,196397/2,A 2335 / P,657e7bad-d47f-5396-b340-0d578a6de56a,657e7bad-d47f-5396-b340-0d578a6de56a,tg:lhph:4235_#1,tr:lh:7411,isad:lh:92984,,,,
e22_Items,1,tg:lhph:20623_#1,148177/2,S 922 / P,d31429aa-db46-5ba6-940b-120e58547c2a,d31429aa-db46-5ba6-940b-120e58547c2a,tg:lhph:20623_#1,tr:lh:6350,,,,,
e22_Items,1,tg:lhph:32242_#1,158205/10,J 422 / P (III),7e7d7652-7597-56a1-a55b-b575743ac43a,7e7d7652-7597-56a1-a55b-b575743ac43a,tg:lhph:32242_#1,tr:lh:6444,isad:lh:93254,,,,
e22_Items,1,tg:lhph:41832_#1,27571/723,W 7421 / P,161ce74f-e479-5f93-899c-05af73c3d75a,161ce74f-e479-5f93-899c-05af73c3d75a,tg:lhph:41832_#1,tr:lh:1492,,,,,
e22_Items,1,tg:lhph:12738_#1,74188/2,B 9914 / P,b0c99398-df65-5f12-8eee-d0d904b3fd35,b0c99398-df65-5f12-8eee-d0d904b3fd35,tg:lhph:12738_#1,tr:lh:3826,,,,,
e22_Items,1,tg:lhph:28596_#1,234095/5,V 6152 / P,42a3d340-3abd-507e-9a31-44419056fe7c,42a3d340-3abd-507e-9a31-44419056fe7c,tg:lhph:28596_#1,tr:lh:7885,isad:lh:93241,,,,
e22_Items,1,tg:lhph:22043_#1,,FVCA / P (1910-1919/18),a2bf1f4c-8f81-5226-9c5f-c254a774f350,a2bf1f4c-8f81-5226-9c5f-c254a774f350,tg:lhph:22043_#1,tr:lh:7314,isad:lh:92944,,,,
e22_Items,1,tg:lhph:30422_#1,233831/1,G 36427 / P,94438653-8017-5fab-b5f5-cb2a45218db8,94438653-8017-5fab-b5f5-cb2a45218db8,tg:lhph:30422_#1,,,,,,
e22_Items,1,tg:lhph:48714_#1,,K 392 / P,f9855370-46a3-5f06-95f7-905c7e214cf8,f9855370-46a3-5f06-95f7-905c7e214cf8,tg:lhph:48714_#1,tr:lh:9579,isad:lh:126771,,,,
e22_Items,1,tg:lhph:6455_#1,234798/115,Y 952 / P,56745473-541e-51c5-bb5a-04ada9f91602,56745473-541e-51c5-bb5a-04ada9f91602,tg:lhph:6455_#1,,,,,,
e22_Items,1,tg:lhph:16414_#1,136815/1,G 82425 / P,4e5e5c7b-ab00-5bae-8975-ab8dd3b8eae8,4e5e5c7b-ab00-5bae-8975-ab8dd3b8eae8,tg:lhph:16414_#1,tr:lh:6065,isad:lh:94776,,,,
e22_Items,1,tg:lhph:2779_#1,163141/560,G 395 / P,a3b98d20-db7f-5117-8311-3b2f1caf367d,a3b98d20-db7f-5117-8311-3b2f1caf367d,tg:lhph:2779_#1,tr:lh:6603,isad:lh:93324,,,,
e22_Items,1,tg:lhph:35204_#1,53519/8,B 366 / P,519b29ff-a391-57ce-851b-201eb891dc4f,519b29ff-a391-57ce-851b-201eb891dc4f,tg:lhph:35204_#1,tr:lh:2713,isad:lh:93479,,,,
e22_Items,1,tg:lhph:27665_#1,200537/17,P 505 / P (IV),0fd9ecda-16e2-56fd-8260-421643010020,0fd9ecda-16e2-56fd-8260-421643010020,tg:lhph:27665_#1,tr:lh:7721,isad:lh:146741,,,,
e22_Items,1,tg:lhph:3273_#1,64409/19,G 994 / P,111c81a1-a0e1-5eac-af12-5ecf103eda1a,111c81a1-a0e1-5eac-af12-5ecf103eda1a,tg:lhph:3273_#1,tr:lh:3171,isad:lh:93287,,,,
e22_Items,1,tg:lhph:52959_#1,,,47c1f0c1-aea6-5df9-a374-d54b99ac463b,47c1f0c1-aea6-5df9-a374-d54b99ac463b,tg:lhph:52959_#1,tr:lh:139964,isad:lh:161176,S 935 / 491,Bruikleen Vlaamse Gemeenschap - STR12101,,
e22_Items,1,tg:lhph:13232_#1,33583/71,B 9746 / P,0b3a8c5f-952a-5f8b-8cfa-e65d3f4a8d1d,0b3a8c5f-952a-5f8b-8cfa-e65d3f4a8d1d,tg:lhph:13232_#1,,,,,,
e22_Items,1,tg:lhph:31128_#1,235125/1,G 734 / P,092d65db-21bc-5a71-9c76-b05421730611,092d65db-21bc-5a71-9c76-b05421730611,tg:lhph:31128_#1,,,,,,
e22_Items,1,tg:lhph:23549_#1,163919/13,I 557745 / P,cda3ad68-3897-5bc4-88f7-b0757e2afbbb,cda3ad68-3897-5bc4-88f7-b0757e2afbbb,tg:lhph:23549_#1,tr:lh:6630,isad:lh:93505,,,,
e22_Items,1,tg:lhph:15606_#1,72533,E 418 / P,ad130764-89de-5edf-bce5-a34f984e2561,ad130764-89de-5edf-bce5-a34f984e2561,tg:lhph:15606_#1,,,,,,
e22_Items,1,tg:lhph:5647_#1,178456/33,Y 952 / P,d4a73181-8c38-5e51-9a9a-556b7e530f44,d4a73181-8c38-5e51-9a9a-556b7e530f44,tg:lhph:5647_#1,tr:lh:7142,isad:lh:93671,,,,
e22_Items,1,tg:lhph:21251_#1,168456/7,S 9657 / P,9cb0e31c-3ffd-5aee-af31-5604fc404030,9cb0e31c-3ffd-5aee-af31-5604fc404030,tg:lhph:21251_#1,tr:lh:6807,isad:lh:93612,,,,
e22_Items,1,tg:lhph:33630_#1,95657/23,B 1333 / P,21d2d272-aa03-54ce-825d-5e1119900b66,21d2d272-aa03-54ce-825d-5e1119900b66,tg:lhph:33630_#1,tr:lh:4807,,,,,
e22_Items,1,tg:lhph:10020_#1,19646/1,S 6225 / P,4b16f6b2-c8a4-5297-b03b-4981fc92ba06,4b16f6b2-c8a4-5297-b03b-4981fc92ba06,tg:lhph:10020_#1,tr:lh:1108,isad:lh:94104,,,,
e22_Items,1,tg:lhph:36016_#1,233156,L 4312 / P,f4f272d5-d137-5d9d-b570-e2ae342ef922,f4f272d5-d137-5d9d-b570-e2ae342ef922,tg:lhph:36016_#1,,,,,,
e22_Items,1,tg:lhph:24477_#1,83267/6,V 15552 / P,080479cd-4c72-5794-802c-74ca7638515e,080479cd-4c72-5794-802c-74ca7638515e,tg:lhph:24477_#1,tr:lh:4297,,,,,
e22_Items,1,tg:lhph:46095_#1,203855/15,C 395 / ARC (374),d616c066-ad5d-5d6f-ae3a-982ed7b433e6,d616c066-ad5d-5d6f-ae3a-982ed7b433e6,tg:lhph:46095_#1,tr:lh:3327,isad:lh:109801,,,,
e22_Items,1,tg:lhph:2601_#1,163141/625,G 395 / P,48e01eae-49a0-5b51-9c51-86559f6bd8eb,48e01eae-49a0-5b51-9c51-86559f6bd8eb,tg:lhph:2601_#1,tr:lh:6603,isad:lh:93324,,,,
e22_Items,2,tg:lhph:41336_#2,83568,B 745 / P,523b3379-d0d0-5efb-a9c3-9eaa5b9f01da,523b3379-d0d0-5efb-a9c3-9eaa5b9f01da,tg:lhph:41336_#2,,,,,,
e22_Items,1,tg:lhph:12640_#1,174465/17,B 925 / P,12b9dc4f-d09c-5857-a336-c294204e4d53,12b9dc4f-d09c-5857-a336-c294204e4d53,tg:lhph:12640_#1,tr:lh:6989,isad:lh:92953,,,,
e22_Items,1,tg:lhph:18395_#1,202254/217,R 286 / P,11cd3347-1d7e-53e7-997b-8bab795a5db6,11cd3347-1d7e-53e7-997b-8bab795a5db6,tg:lhph:18395_#1,tr:lh:7827,isad:lh:94871,,,,
e22_Items,1,tg:lhph:52821_#1,,,d9cc2c6b-1a05-5827-b251-ebf9d2f7a528,d9cc2c6b-1a05-5827-b251-ebf9d2f7a528,tg:lhph:52821_#1,tr:lh:139964,isad:lh:161459,PH-GF-018,Bruikleen Vlaamse Gemeenschap - STR12620,,
e22_Items,1,tg:lhph:23431_#1,58825/1,I 405 / P,8b8e0de0-3ecd-515a-b19c-cc8383f915a8,8b8e0de0-3ecd-515a-b19c-cc8383f915a8,tg:lhph:23431_#1,tr:lh:2896,,,,,
e22_Items,1,tg:lhph:31050_#1,82984/5,G 605 / P,e3635351-6619-59d3-be9e-937d753986cb,e3635351-6619-59d3-be9e-937d753986cb,tg:lhph:31050_#1,tr:lh:4283,,,,,
e22_Items,1,tg:lhph:49366_#1,,,4ea318f4-a359-59bb-afad-357d20fad629,4ea318f4-a359-59bb-afad-357d20fad629,tg:lhph:49366_#1,,isad:lh:95662,w 909 / 4,,,
e22_Items,1,tg:lhph:7027_#1,120398/2,S 935 / P,c680dbc4-a407-5d9c-903d-f51a0a66f604,c680dbc4-a407-5d9c-903d-f51a0a66f604,tg:lhph:7027_#1,tr:lh:5796,isad:lh:93631,,,,
e22_Items,1,tg:lhph:17066_#1,122629/46,H 251 / P,80303b2f-a409-50ae-b94d-4c9ed7ce005d,80303b2f-a409-50ae-b94d-4c9ed7ce005d,tg:lhph:17066_#1,,,,,,
e22_Items,2,tg:lhph:3977_#2,63775/24,M 762 / P,1cdd6f7a-ee7a-576b-aacc-065b7128dc40,1cdd6f7a-ee7a-576b-aacc-065b7128dc40,tg:lhph:3977_#2,tr:lh:3204,isad:lh:93032,,,,
e22_Items,1,tg:lhph:22606_#1,11390/10,H 905 / P,413cba9a-12a5-5ecd-a6b2-02b0c79036a2,413cba9a-12a5-5ecd-a6b2-02b0c79036a2,tg:lhph:22606_#1,,,,,,
e22_Items,1,tg:lhph:30267_#1,235438/123,P 45 / P,f412136d-cb92-5cad-b756-52fe5ff8321a,f412136d-cb92-5cad-b756-52fe5ff8321a,tg:lhph:30267_#1,tr:lh:9946,isad:lh:93182,,,,
e22_Items,1,tg:lhph:33894_#1,218458/1170,B 1183 / P (NEG00120/4/10A),d397d2f4-e9b7-5930-9ea2-779fd59becff,d397d2f4-e9b7-5930-9ea2-779fd59becff,tg:lhph:33894_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:48151_#1,,,a7042d19-6cbb-56bc-ae62-d395ff4b2b76,a7042d19-6cbb-56bc-ae62-d395ff4b2b76,tg:lhph:48151_#1,,isad:lh:119533,V 7576 / 94,,,
e22_Items,1,tg:lhph:6210_#1,69249/1,Y 952 / P,db734179-a600-5af1-a722-5fd3e4f75477,db734179-a600-5af1-a722-5fd3e4f75477,tg:lhph:6210_#1,tr:lh:3527,isad:lh:93107,,,,
e22_Items,1,tg:lhph:42484_#1,100963/22,B 8202 / P,5e8fe791-b292-5356-bc57-cb3c9c1a8d78,5e8fe791-b292-5356-bc57-cb3c9c1a8d78,tg:lhph:42484_#1,tr:lh:5108,isad:lh:93659,,,,
e22_Items,1,tg:lhph:16251_#1,105225/1,R 89495 / P,6fe3b046-242a-56ae-991f-e9dd146e1edc,6fe3b046-242a-56ae-991f-e9dd146e1edc,tg:lhph:16251_#1,tr:lh:5350,,,,,
e22_Items,1,tg:lhph:35441_#1,158575/390,L 2971 / P,0e88acad-f9ad-5ac7-96da-f6c41bf9c335,0e88acad-f9ad-5ac7-96da-f6c41bf9c335,tg:lhph:35441_#1,tr:lh:6462,isad:lh:93803,,,,
e22_Items,1,tg:lhph:27020_#1,76411/7,P 2765 / P,408e7d82-728b-5607-b963-8f454d786c24,408e7d82-728b-5607-b963-8f454d786c24,tg:lhph:27020_#1,,,,,,
e22_Items,1,tg:lhph:3436_#1,233025/8,G 994 / P,ce619cd7-2936-5a64-8f6a-8fdf2a61a360,ce619cd7-2936-5a64-8f6a-8fdf2a61a360,tg:lhph:3436_#1,,,,,,
