ResourceID,brocade.id,card,order,volgnummer,note
26498375-3646-546e-81ec-3f7e1273eb51,tg:lhph:49243_#1,e22_OtherIdentifiers,1,,op achterkant van de foto staat 'mei 73'.
c8ba0470-6a2b-5af3-94df-89c1711614eb,tg:lhph:52904_#1,e22_OtherIdentifiers,1,S 935 / 490,
c8ba0470-6a2b-5af3-94df-89c1711614eb,tg:lhph:52904_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11985
23dd5e75-d6a6-5eaf-a484-6f06bd89ecf6,tg:lhph:53597_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap
20fc3f34-0794-5c78-a4a3-17ca7376da4c,tg:lhph:51012_#2,e22_OtherIdentifiers,2,S 935 / 482,
20fc3f34-0794-5c78-a4a3-17ca7376da4c,tg:lhph:51012_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10075
610ee130-6a10-51ff-ab3f-47accbc42683,tg:lhph:22166_#1,e22_OtherIdentifiers,1,S 935 / 492,
610ee130-6a10-51ff-ab3f-47accbc42683,tg:lhph:22166_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12
a8da4e6b-c441-5172-8d97-619c617eeb35,tg:lhph:50998_#1,e22_OtherIdentifiers,1,S 935 / 1017,
a8da4e6b-c441-5172-8d97-619c617eeb35,tg:lhph:50998_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN1000178
47d3ef68-dc79-52be-888b-ed7c814bf1ad,tg:lhph:21588_#1,e22_OtherIdentifiers,1,S 935 / 494,
47d3ef68-dc79-52be-888b-ed7c814bf1ad,tg:lhph:21588_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12834
bdaee9fa-f705-5e31-8c5d-17f3190f795f,tg:lhph:51473_#1,e22_OtherIdentifiers,1,S 935 / 1053,
bdaee9fa-f705-5e31-8c5d-17f3190f795f,tg:lhph:51473_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000534
72197304-8996-5925-a1cb-3b61dcc2cfc0,tg:lhph:52719_#1,e22_OtherIdentifiers,1,S 935 / 488,
72197304-8996-5925-a1cb-3b61dcc2cfc0,tg:lhph:52719_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11539
6c147a4b-953c-5a40-b056-6c9c444befdb,tg:lhph:53213_#1,e22_OtherIdentifiers,1,,Een foto uit een reeks van twee.
677e785b-b33f-5327-b5ab-23dfbbb9dc13,tg:lhph:48954_#1,e22_OtherIdentifiers,1,,Foto in apart 'schrift II'
823ebfdf-0e58-514a-aed8-3d756c1fea4c,tg:lhph:50988_#1,e22_OtherIdentifiers,1,S 935 / 1016,
823ebfdf-0e58-514a-aed8-3d756c1fea4c,tg:lhph:50988_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000164
46a63c08-e566-51ff-8c2e-f7c1d2628ea9,tg:lhph:21598_#1,e22_OtherIdentifiers,1,S 935 / 494,
46a63c08-e566-51ff-8c2e-f7c1d2628ea9,tg:lhph:21598_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12827
18c0b27f-9780-59f7-88f9-11bb5e887c59,tg:lhph:52709_#1,e22_OtherIdentifiers,1,S 935 / 488,
18c0b27f-9780-59f7-88f9-11bb5e887c59,tg:lhph:52709_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11520
723df5a0-6948-5072-b76f-547b5ca882ef,tg:lhph:52034_#1,e22_OtherIdentifiers,1,G 2932 / 212 (25),
566020c0-6ddb-5f16-89c2-1eb517c0300c,tg:lhph:49392_#1,e22_OtherIdentifiers,1,,"Op karton (36,2 x 42,2)"
98dd4c37-1b50-5e5f-aa21-53f3072895c0,tg:lhph:29110_#1,e22_OtherIdentifiers,1,,Pieter Verlinden componeerde de muziek bij de film *De komst van Joachim Stiller*.
af504621-b125-5a29-bb6f-4ed363641f02,tg:lhph:51226_#1,e22_OtherIdentifiers,1,S 935 / 1033,
af504621-b125-5a29-bb6f-4ed363641f02,tg:lhph:51226_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000332
a4731e35-961f-5a2d-bed1-3fb498f02d00,tg:lhph:53446_#1,e22_OtherIdentifiers,1,S 935 / 493,
a4731e35-961f-5a2d-bed1-3fb498f02d00,tg:lhph:53446_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12660
56744fce-8de0-5d75-94d8-86e9e296647c,tg:lhph:12439_#2,e22_OtherIdentifiers,2,,"Photografie J. Haesaerts  
Kunstlichtdruk G. Hermans"
cc9ae0f3-1077-5213-9707-80643f0c56f8,tg:lhph:47403_#1,e22_OtherIdentifiers,1,,Archief in verwerking.
3efd8e29-108c-5bc4-a5d9-fcf7f14ed973,tg:lhph:7659_#3,e22_OtherIdentifiers,3,S 935 / 485,
3efd8e29-108c-5bc4-a5d9-fcf7f14ed973,tg:lhph:7659_#3,e22_OtherIdentifiers,3,,Bruikleen Vlaamse Gemeenschap - STR10786
90677c75-4a77-5e5d-a0cf-64af82bf0e85,tg:lhph:53456_#1,e22_OtherIdentifiers,1,S 935 / 493,
90677c75-4a77-5e5d-a0cf-64af82bf0e85,tg:lhph:53456_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12684
af9fbef6-ecd8-5413-b22d-2df69198da25,tg:lhph:49382_#1,e22_OtherIdentifiers,1,PH-GF-008,
af9fbef6-ecd8-5413-b22d-2df69198da25,tg:lhph:49382_#1,e22_OtherIdentifiers,1,,Met opdracht aan de Société Royal d'Harmonie d'Anvers
dd65c852-249f-515c-a3f7-d659006bfb38,tg:lhph:53658_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap
72481323-207d-534c-9184-aa83fdf6553b,tg:lhph:52352_#1,e22_OtherIdentifiers,1,S 935 / 483,
72481323-207d-534c-9184-aa83fdf6553b,tg:lhph:52352_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10314
6f8d909f-1e67-592a-a0cc-a11050ccde2e,tg:lhph:53720_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap
eeffe354-4d0f-5d26-b6c9-126586849c7f,tg:lhph:51028_#1,e22_OtherIdentifiers,1,S 935 / 1021,
eeffe354-4d0f-5d26-b6c9-126586849c7f,tg:lhph:51028_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000219
319cc471-9fd8-56d1-bad8-def7f57ebf05,tg:lhph:53648_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap
e9fc826a-fbd5-5a89-806c-db3a31cc0d52,tg:lhph:52342_#1,e22_OtherIdentifiers,1,S 935 / 483,
e9fc826a-fbd5-5a89-806c-db3a31cc0d52,tg:lhph:52342_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10342
45695ef2-c806-5278-bab9-8b46f136cd76,tg:lhph:7138_#2,e22_OtherIdentifiers,2,S 935 / 491,
45695ef2-c806-5278-bab9-8b46f136cd76,tg:lhph:7138_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR12239
08128e1e-a4aa-5412-9db3-98fe0db62b10,tg:lhph:3037_#5,e22_OtherIdentifiers,5,S 935 / 1054,
08128e1e-a4aa-5412-9db3-98fe0db62b10,tg:lhph:3037_#5,e22_OtherIdentifiers,5,,Bruikleen Vlaamse Gemeenschap - GLN000545
97716058-e4ad-5384-bd23-5590992743e0,tg:lhph:52507_#1,e22_OtherIdentifiers,1,,digitale foto
33ab79d6-228d-5655-ab88-f85a141b70e4,tg:lhph:21796_#1,e22_OtherIdentifiers,1,S 935 / 484,
33ab79d6-228d-5655-ab88-f85a141b70e4,tg:lhph:21796_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10469
3a40552c-7da2-537c-b17a-c7f3159337d0,tg:lhph:53175_#1,e22_OtherIdentifiers,1,S 935 / 480,
3a40552c-7da2-537c-b17a-c7f3159337d0,tg:lhph:53175_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR68
2a6e321a-6221-5b1c-b85f-b3da3d887be0,tg:lhph:52517_#1,e22_OtherIdentifiers,1,S 935 / 486,
2a6e321a-6221-5b1c-b85f-b3da3d887be0,tg:lhph:52517_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11083
af498eb4-1b63-532f-a78e-f6035dd2fd24,tg:lhph:51598_#2,e22_OtherIdentifiers,2,S 935 / 485,
af498eb4-1b63-532f-a78e-f6035dd2fd24,tg:lhph:51598_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10816
6866c645-1590-523f-b2ed-f215b23d8220,tg:lhph:21786_#1,e22_OtherIdentifiers,1,S 935 / 493,
6866c645-1590-523f-b2ed-f215b23d8220,tg:lhph:21786_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12606
6b4ebecc-8966-5f9e-87f4-bf423f4f2ba9,tg:lhph:53165_#1,e22_OtherIdentifiers,1,S 935 / 480,
6b4ebecc-8966-5f9e-87f4-bf423f4f2ba9,tg:lhph:53165_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR158
56d04ba6-ecf7-5f31-bbc7-8d29a5f233d2,tg:lhph:51987_#1,e22_OtherIdentifiers,1,G 2932 / 212 (12),
8d199cc5-7e1d-5947-a400-503bb15073d0,tg:lhph:52374_#1,e22_OtherIdentifiers,1,S 935 / 483,
8d199cc5-7e1d-5947-a400-503bb15073d0,tg:lhph:52374_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10375
b7826d1c-b0a9-5ba0-9e29-91df22e4bf0e,tg:lhph:51166_#1,e22_OtherIdentifiers,1,S 935 / 1025,
b7826d1c-b0a9-5ba0-9e29-91df22e4bf0e,tg:lhph:51166_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000255
a1efc95e-7535-5862-9968-ace37de2890b,tg:lhph:50789_#2,e22_OtherIdentifiers,2,S 935 / 482,
a1efc95e-7535-5862-9968-ace37de2890b,tg:lhph:50789_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR010062
86c77127-c965-5ed4-8030-7ad41677b125,tg:lhph:51283_#2,e22_OtherIdentifiers,2,S 935 / 484,
86c77127-c965-5ed4-8030-7ad41677b125,tg:lhph:51283_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10761
32d69b0c-c137-5e36-90ac-f1068ac8c049,tg:lhph:7076_#2,e22_OtherIdentifiers,2,S 935 / 1077,
32d69b0c-c137-5e36-90ac-f1068ac8c049,tg:lhph:7076_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - GLN400425
7c9b4a57-5cdc-54f8-9a23-c4391ad99f44,tg:lhph:51997_#1,e22_OtherIdentifiers,1,G 2932 / 212 (15),
4220eb31-dac5-5336-979f-20a2252a3817,tg:lhph:52364_#1,e22_OtherIdentifiers,1,S 935 / 483,
4220eb31-dac5-5336-979f-20a2252a3817,tg:lhph:52364_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10347
4ead95d8-ceb5-52df-a6b0-3cf2716444ec,tg:lhph:21914_#1,e22_OtherIdentifiers,1,S 935 / 485,
4ead95d8-ceb5-52df-a6b0-3cf2716444ec,tg:lhph:21914_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10855
3a8478b6-f78d-531c-b869-a56538780291,tg:lhph:53716_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap
678eb299-146a-5bef-8aea-67ed271aad16,tg:lhph:50799_#2,e22_OtherIdentifiers,2,S 935 / 482,
678eb299-146a-5bef-8aea-67ed271aad16,tg:lhph:50799_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR010061
170e5553-d468-5a29-bfda-e90289ccb5c7,tg:lhph:51293_#2,e22_OtherIdentifiers,2,S 935 / 484,
170e5553-d468-5a29-bfda-e90289ccb5c7,tg:lhph:51293_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10709
e46d7072-560f-5979-8a5a-56e8ea1dcbba,tg:lhph:7066_#2,e22_OtherIdentifiers,2,S 935 / 1060,
e46d7072-560f-5979-8a5a-56e8ea1dcbba,tg:lhph:7066_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - GLN000604
993c7b98-d4ad-5f99-aa3e-affb2c0071c6,tg:lhph:51176_#1,e22_OtherIdentifiers,1,S 935 / 1026,
993c7b98-d4ad-5f99-aa3e-affb2c0071c6,tg:lhph:51176_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000266
ba706e0e-8a0f-572b-9ce6-06f14c3403c5,tg:lhph:52521_#1,e22_OtherIdentifiers,1,S 935 / 486,
ba706e0e-8a0f-572b-9ce6-06f14c3403c5,tg:lhph:52521_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11086
435be580-367a-5c60-93ba-06f03abcacd9,tg:lhph:50845_#2,e22_OtherIdentifiers,2,S 935 / 481,
435be580-367a-5c60-93ba-06f03abcacd9,tg:lhph:50845_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10021
73a04405-786f-54c9-bda2-3924124d196c,tg:lhph:1913_#1,e22_OtherIdentifiers,1,,(Fotodepot bovenste rek)
71c8f74a-3966-5f5d-a6bc-4f5f434f9948,tg:lhph:54115_#1,e22_OtherIdentifiers,1,V 254 / 44,
08bf7a7d-66fb-5de0-9406-4f4df2ea0288,tg:lhph:49687_#1,e22_OtherIdentifiers,1,W 909 / 9,
4b2b4d03-64a9-5a32-a19e-94a0d54ebfb7,tg:lhph:51733_#1,e22_OtherIdentifiers,1,B 798 / P,
54879a2f-59a7-5480-84c8-ad803c890f5c,tg:lhph:53153_#1,e22_OtherIdentifiers,1,S 935 / 493,
54879a2f-59a7-5480-84c8-ad803c890f5c,tg:lhph:53153_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12484
bd1ed4d6-ed5b-5665-992b-f89b39c4bbf1,tg:lhph:52459_#1,e22_OtherIdentifiers,1,S 935 / 486,
bd1ed4d6-ed5b-5665-992b-f89b39c4bbf1,tg:lhph:52459_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11016
46f6bf94-625e-5c19-b82e-1e06c1dbc0bc,tg:lhph:52531_#1,e22_OtherIdentifiers,1,S 935 / 486,
46f6bf94-625e-5c19-b82e-1e06c1dbc0bc,tg:lhph:52531_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11107
f75c030b-563c-5a9a-b779-604df53e5e52,tg:lhph:53143_#1,e22_OtherIdentifiers,1,S 935 / 492,
f75c030b-563c-5a9a-b779-604df53e5e52,tg:lhph:53143_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12465
dcf8652c-87c9-51f5-be87-c5d974dd6fd9,tg:lhph:52449_#1,e22_OtherIdentifiers,1,S 935 / 486,
dcf8652c-87c9-51f5-be87-c5d974dd6fd9,tg:lhph:52449_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10999
e50ca842-89fa-5397-a39d-8ab62a910725,tg:lhph:49697_#1,e22_OtherIdentifiers,1,W 909 / 9,
86c02d2c-39ad-5407-8198-74f8a9732097,tg:lhph:4350_#3,e22_OtherIdentifiers,3,,Afdruk gekleefd op karton (388 x 288)
a1c8d01e-0c34-5e0e-b390-9ce004ab043f,tg:lhph:49499_#1,e22_OtherIdentifiers,1,W 909 / 7,
dcc360ab-2773-52bd-ae77-f57d24bed32f,tg:lhph:48193_#1,e22_OtherIdentifiers,1,V 7576 / 130,
937d6764-27cc-583e-baab-b38ff75b2327,tg:lhph:49489_#1,e22_OtherIdentifiers,1,W 909 / 7,
f9851a80-5e7a-5c41-a8d3-7d5ebb05291b,tg:lhph:50037_#1,e22_OtherIdentifiers,1,PH-GF-011,
cdcff19b-36f8-5357-8244-79427c8e437f,tg:lhph:48183_#1,e22_OtherIdentifiers,1,V 7576 / 120,
0dc31e9f-ce52-5888-8e25-962476006a3e,tg:lhph:8082_#4,e22_OtherIdentifiers,4,,Met opdracht aan Franz de Backer
a563194f-67b5-5205-bf94-5f1368648420,tg:lhph:22531_#2,e22_OtherIdentifiers,2,S 935 / 486,
a563194f-67b5-5205-bf94-5f1368648420,tg:lhph:22531_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10965
c2bb3950-dbc5-522d-9370-d6f56e6f0d3c,tg:lhph:51445_#1,e22_OtherIdentifiers,1,S 935 / 1051,
c2bb3950-dbc5-522d-9370-d6f56e6f0d3c,tg:lhph:51445_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000515
518834fd-ca54-59c2-8332-8937674e6078,tg:lhph:53225_#1,e22_OtherIdentifiers,1,,Gesigneerd door Herman Thiery
437336c5-5a7c-516d-8c5e-451c1899a4fd,tg:lhph:30028_#2,e22_OtherIdentifiers,2,B 1183 / P,
b8a484e9-0f7c-5dec-94d5-6eb044946a5b,tg:lhph:52012_#1,e22_OtherIdentifiers,1,G 2932 / 212 (22),
a193b21b-564e-52f5-af19-d07e13696d62,tg:lhph:53518_#1,e22_OtherIdentifiers,1,S 935 / 494,
a193b21b-564e-52f5-af19-d07e13696d62,tg:lhph:53518_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12836
05ff6914-b6d4-5813-9e24-cbe632d3f947,tg:lhph:47435_#1,e22_OtherIdentifiers,1,S 796613/124,
49b9fca2-7127-5d20-a71a-ba138166820a,tg:lhph:51378_#1,e22_OtherIdentifiers,1,S 935 / 1047,
49b9fca2-7127-5d20-a71a-ba138166820a,tg:lhph:51378_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000479
44aecf26-0b14-534d-82c1-f69986f28b33,tg:lhph:53460_#1,e22_OtherIdentifiers,1,S 935 / 493,
44aecf26-0b14-534d-82c1-f69986f28b33,tg:lhph:53460_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12688
6aed1f13-1da4-55d3-9199-eba74b1d6874,tg:lhph:51200_#1,e22_OtherIdentifiers,1,S 935 / 1029,
6aed1f13-1da4-55d3-9199-eba74b1d6874,tg:lhph:51200_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000298
c46eb165-da05-530e-9cf9-79117dbf0f1c,tg:lhph:51368_#1,e22_OtherIdentifiers,1,S 935 / 1046,
c46eb165-da05-530e-9cf9-79117dbf0f1c,tg:lhph:51368_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000465
44789448-d64c-504a-bd11-9b770ee93a9f,tg:lhph:52002_#1,e22_OtherIdentifiers,1,G 2932 / 212 (16),
70f3ad9e-e12f-5a9d-b543-fc951696f733,tg:lhph:53508_#1,e22_OtherIdentifiers,1,S 935 / 494,
70f3ad9e-e12f-5a9d-b543-fc951696f733,tg:lhph:53508_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12787
f0d3322d-d103-5f67-97f3-0f27b7363136,tg:lhph:51210_#1,e22_OtherIdentifiers,1,S 935 / 1031,
f0d3322d-d103-5f67-97f3-0f27b7363136,tg:lhph:51210_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000311
044c42e7-5f7e-55aa-b636-d54e70cfc7d8,tg:lhph:31377_#2,e22_OtherIdentifiers,2,B 5948 / 309B,
044c42e7-5f7e-55aa-b636-d54e70cfc7d8,tg:lhph:31377_#2,e22_OtherIdentifiers,2,,Kleine afdruk (43 x 32 mm) in het archief van Clem Bittremieux
bd96aa13-7fb9-531b-9511-c8e6d9255c0b,tg:lhph:53470_#1,e22_OtherIdentifiers,1,S 935 / 486,
bd96aa13-7fb9-531b-9511-c8e6d9255c0b,tg:lhph:53470_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11148
3d618e41-adf0-5831-bd1f-80295a8b3517,tg:lhph:51594_#1,e22_OtherIdentifiers,1,S 935 / 1076,
3d618e41-adf0-5831-bd1f-80295a8b3517,tg:lhph:51594_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN400412
7bcf609f-1ec2-54af-a0ff-69062f7543c5,tg:lhph:49420_#1,e22_OtherIdentifiers,1,W 909 / 4,
2dd0d199-10b0-5a0e-bf52-f120e4a91f2a,tg:lhph:50907_#1,e22_OtherIdentifiers,1,S 935 / 1009,
2dd0d199-10b0-5a0e-bf52-f120e4a91f2a,tg:lhph:50907_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000091
7826df06-ee13-5e7a-9553-f0959936bd1a,tg:lhph:48052_#1,e22_OtherIdentifiers,1,V 7576 / 7,
7665f70f-2369-51f1-b76f-f16f9f1bd101,tg:lhph:22705_#1,e22_OtherIdentifiers,1,S 935 / 1010,
7665f70f-2369-51f1-b76f-f16f9f1bd101,tg:lhph:22705_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000111
ac1b6d2e-6b4b-5240-8ac8-e7aff90a618a,tg:lhph:49558_#1,e22_OtherIdentifiers,1,W 909 / 8,
68dabefb-d173-577d-ae2e-f3c9b1cbdee0,tg:lhph:52786_#1,e22_OtherIdentifiers,1,S 935 / 489,
68dabefb-d173-577d-ae2e-f3c9b1cbdee0,tg:lhph:52786_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11743
8028be9a-ab21-5482-9e82-ed77d19619b9,tg:lhph:50917_#1,e22_OtherIdentifiers,1,S 935 / 1010,
8028be9a-ab21-5482-9e82-ed77d19619b9,tg:lhph:50917_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000107
e4de7e79-d6fe-5b61-8882-390e62ac41a1,tg:lhph:51584_#1,e22_OtherIdentifiers,1,S 935 / 1074,
e4de7e79-d6fe-5b61-8882-390e62ac41a1,tg:lhph:51584_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000743
0c171a6d-10f0-5a53-8711-bfc27c81b1ae,tg:lhph:49430_#1,e22_OtherIdentifiers,1,W 909 / 4,
94a78735-efb5-5b94-8219-0d28828cd164,tg:lhph:52796_#1,e22_OtherIdentifiers,1,S 935 / 489,
94a78735-efb5-5b94-8219-0d28828cd164,tg:lhph:52796_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11768
187d4683-438e-539a-8ecd-eba8a40ed4c8,tg:lhph:22715_#1,e22_OtherIdentifiers,1,S 935 / 1079,
187d4683-438e-539a-8ecd-eba8a40ed4c8,tg:lhph:22715_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN800002
dfc4c8fc-292c-55c5-b83e-545b6dc4f8cd,tg:lhph:49548_#1,e22_OtherIdentifiers,1,W 909 / 8,
d0b67355-3207-567f-81fd-c5fad00a2f35,tg:lhph:52932_#1,e22_OtherIdentifiers,1,S 935 / 490,
d0b67355-3207-567f-81fd-c5fad00a2f35,tg:lhph:52932_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12016
7ecc32a7-cd14-55ae-bf2c-b7d0ae919ef9,tg:lhph:3085_#2,e22_OtherIdentifiers,2,S 935 / 1057,
7ecc32a7-cd14-55ae-bf2c-b7d0ae919ef9,tg:lhph:3085_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - GLN000573
7a3c94cc-5553-5e7d-9182-36fbf2feaced,tg:lhph:22038_#1,e22_OtherIdentifiers,1,S 935 / 489,
7a3c94cc-5553-5e7d-9182-36fbf2feaced,tg:lhph:22038_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11700
5f383498-75be-5936-981e-0f5ae0bd4e1b,tg:lhph:49265_#1,e22_OtherIdentifiers,1,w 909 / 4,
44ed83b8-2cf3-504f-9f9a-878bd0a51049,tg:lhph:52922_#1,e22_OtherIdentifiers,1,S 935 / 490,
44ed83b8-2cf3-504f-9f9a-878bd0a51049,tg:lhph:52922_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12003
825a362f-fc82-5446-82ba-e330ed08ead0,tg:lhph:46105_#2,e22_OtherIdentifiers,2,T 433 / 41,
af6c704e-e4a1-5a71-a164-d1f72b4307da,tg:lhph:49113_#1,e22_OtherIdentifiers,1,W 909 / 4,
eba97567-ecd9-51bf-89ee-b5e0fd611663,tg:lhph:48419_#1,e22_OtherIdentifiers,1,V 7576 / 255,
1c5a8394-b119-5f91-9bd4-ece892c39c0c,tg:lhph:17917_#2,e22_OtherIdentifiers,2,M 51648 / 380,
43b1d165-0840-5393-b172-f33a2f8fc39f,tg:lhph:48561_#1,e22_OtherIdentifiers,1,M 6147 / 430,
1ebb4251-5e05-5dd8-8ad2-cfd167ad8192,tg:lhph:49103_#1,e22_OtherIdentifiers,1,W 909 / 1,
38e05fc9-1004-52b0-9a7c-11bff473265a,tg:lhph:48409_#1,e22_OtherIdentifiers,1,V 7576 / 221,
02b77055-6651-555b-b7e3-ae87389c186a,tg:lhph:47682_#1,e22_OtherIdentifiers,1,P 272639 / 9,
a89153fd-a25f-52ae-8815-ca231aa8cffa,tg:lhph:52598_#1,e22_OtherIdentifiers,1,S 935 / 487,
a89153fd-a25f-52ae-8815-ca231aa8cffa,tg:lhph:52598_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11286
3cc34957-825b-5129-a40f-b3b5281b2f20,tg:lhph:51517_#2,e22_OtherIdentifiers,2,S 935 / 486,
3cc34957-825b-5129-a40f-b3b5281b2f20,tg:lhph:51517_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR11177
aa9e8aea-1c4f-5408-b6e3-375017c15793,tg:lhph:53092_#1,e22_OtherIdentifiers,1,S 935 / 491,
aa9e8aea-1c4f-5408-b6e3-375017c15793,tg:lhph:53092_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12287
8ecd300c-3515-5a3a-893f-38139a66ef2d,tg:lhph:50984_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10041
55e67838-7f5c-58cc-a931-ef762c82e6bd,tg:lhph:9386_#1,e22_OtherIdentifiers,1,PH-GF-008,
ebca9a24-9d20-5292-8164-23ce5e7050be,tg:lhph:48334_#1,e22_OtherIdentifiers,1,TT 93 / 9,
34d54795-204f-5859-b9da-688771013b4f,tg:lhph:21584_#2,e22_OtherIdentifiers,2,S 935 / 486,
34d54795-204f-5859-b9da-688771013b4f,tg:lhph:21584_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR11173
1bbd0d41-c060-5cb8-9b8b-0e6b6e7371a7,tg:lhph:50994_#2,e22_OtherIdentifiers,2,S 935 / 483,
1bbd0d41-c060-5cb8-9b8b-0e6b6e7371a7,tg:lhph:50994_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10379
