ResourceID,brocade.id,card,dataset,order,Creation Place Widget,Creation Place Note,Creation Place Note Type,Creation Place Note Language
32588d0e-29c8-5365-9885-84ac6b9d3458,tg:lhph:26505,Places,lhph,tg:lhph:26505,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
9886b00b-bb0d-54a1-8301-7ddac5626a45,tg:lhph:34164,Places,lhph,tg:lhph:34164,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
510667fa-48fe-52fe-818c-306d6da77bfb,tg:lhph:30248,Places,lhph,tg:lhph:30248,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6f90ed8a-efad-522f-b3be-e49664634a77,tg:lhph:38864,Places,lhph,tg:lhph:38864,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
fc4aa9c7-a1b4-56a4-97db-c95c5c2905c8,tg:lhph:31742,Places,lhph,tg:lhph:31742,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
5b6d1b97-da3e-5f19-9ac3-37bc5b7a611c,tg:lhph:7735,Places,lhph,tg:lhph:7735,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e0ec6cb6-bbfa-560a-9f36-7e9e46b529cf,tg:lhph:17774,Places,lhph,tg:lhph:17774,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
452f13e8-2ac9-5597-908e-0808556792bd,tg:lhph:3419,Places,lhph,tg:lhph:3419,"dlod={""name"":""New York City (New York State)"",""ark"":""ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4"",""uri"":""/subjects/9640"",""id"":""au::106421"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
93deed3f-dfb9-5b22-9645-001e1f60cdbc,tg:lhph:28161,Places,lhph,tg:lhph:28161,"dlod={""name"":""Berchem (Antwerpen)"",""ark"":""ark:/83110/x0/88fb03ff-2933-5472-b4a9-3260e54d3d1c"",""uri"":""/subjects/14740"",""id"":""au::100144"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
87a9cc81-d0ae-5a0f-9aa2-61ac2ef62458,tg:lhph:45595,Places,lhph,tg:lhph:45595,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
93736230-0d27-50c6-a244-ad26dcfc8741,tg:lhph:1301,Places,lhph,tg:lhph:1301,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c95e62bf-1c81-5ff8-a07e-3360e534cc8c,tg:lhph:37376,Places,lhph,tg:lhph:37376,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c9bf09c5-fe9c-5089-9cf2-23d236244995,tg:lhph:14566,Places,lhph,tg:lhph:14566,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
8284a2fb-b18a-51fa-bf8e-1384317cbf52,tg:lhph:38085,Places,lhph,tg:lhph:38085,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
197608a1-a925-56f4-881b-1a7a39d3d219,tg:lhph:43940,Places,lhph,tg:lhph:43940,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
ff35a7a5-ab3d-58b4-b87d-606eb8c9e846,tg:lhph:11982,Places,lhph,tg:lhph:11982,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
f916fe52-9dbd-5750-8fbd-859a48c89727,tg:lhph:4527,Places,lhph,tg:lhph:4527,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
562c88fb-1102-5b83-acc1-a19deafd0bc0,tg:lhph:32550,Places,lhph,tg:lhph:32550,"dlod={""name"":""Schelle (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/70fc541a-83a8-55c5-8d18-f6143ee002b8"",""uri"":""/subjects/10766"",""id"":""au::100190"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
2dde2077-ae0d-5a78-a197-e611e6370631,tg:lhph:20131,Places,lhph,tg:lhph:20131,"dlod={""name"":""Argentinië (Zuid-Amerika)"",""ark"":""ark:/83110/x0/7851885f-792b-5a55-a863-104e6fa036b7"",""uri"":""/subjects/15155"",""id"":""au::100035"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
5de434d6-9ddf-5312-94b3-e479c4b1aa5d,tg:lhph:28284,Places,lhph,tg:lhph:28284,"dlod={""name"":""Deinze (Arrondissement Gent)"",""ark"":""ark:/83110/x0/b8866217-57c2-5df9-8a77-7598e8b48a2c"",""uri"":""/subjects/14869"",""id"":""au::100632"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
3d97491a-799a-5d8d-b491-7b86ec51719e,tg:lhph:30330,Places,lhph,tg:lhph:30330,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
0a3a6737-f081-5861-ab6f-7d28e4dbb819,tg:lhph:22751,Places,lhph,tg:lhph:22751,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e999a179-faec-5f72-a369-8cd2fdefa77e,tg:lhph:6347,Places,lhph,tg:lhph:6347,"dlod={""name"":""Diksmuide (Diksmuide)"",""ark"":""ark:/83110/x0/830a9e57-7277-5247-b3e3-c98f68e337f6"",""uri"":""/subjects/10100"",""id"":""au::101062"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
2a73efea-66db-53a0-8b41-43719689a6ef,tg:lhph:44906,Places,lhph,tg:lhph:44906,"dlod={""name"":""Oostduinkerke (Koksijde)"",""ark"":""ark:/83110/x0/39ceadf0-d5dc-5fb4-a30e-b74d528dd498"",""uri"":""/subjects/11438"",""id"":""au::101247"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
08165087-e5de-52b5-9da0-8afc7e71e2ed,tg:lhph:35516,Places,lhph,tg:lhph:35516,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
7eee4f6d-4dcf-5235-976f-3e4a360e8197,tg:lhph:3561,Places,lhph,tg:lhph:3561,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
99ef8db3-ede5-59d2-9e00-11c8416d9fc8,tg:lhph:24013,Places,lhph,tg:lhph:24013,"dlod={""name"":""Kongo (Afrika)"",""ark"":""ark:/83110/x0/63e67da1-fbad-52e2-8899-50bd6ee6d347"",""uri"":""/subjects/15455"",""id"":""au::103913"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
8606b23d-f50c-51cd-994d-e4d56c0e9197,tg:lhph:4729,Places,lhph,tg:lhph:4729,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
b0c17f99-b72e-5d05-b8df-b2b08ffb64a3,tg:lhph:39781,Places,lhph,tg:lhph:39781,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
ad3d4c77-58da-5a84-a2dd-47d4c32ab1fd,tg:lhph:25519,Places,lhph,tg:lhph:25519,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
787e4eb3-b538-5356-ac30-95f2cc84ec7e,tg:lhph:37178,Places,lhph,tg:lhph:37178,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
640f697d-64cf-5001-8a96-039cebaefd80,tg:lhph:15262,Places,lhph,tg:lhph:15262,"dlod={""name"":""Bayreuth (Upper Franconia)"",""ark"":""ark:/83110/x0/b189b2e7-6c66-5631-b4dc-d5d887469de5"",""uri"":""/subjects/11476"",""id"":""au::101986"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
66d77545-61a7-59d0-9c91-452f3e82322f,tg:lhph:35718,Places,lhph,tg:lhph:35718,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
42339646-5f4a-5d2f-b825-ae28dd48dbdb,tg:lhph:17402,Places,lhph,tg:lhph:17402,"dlod={""name"":""Aalst (Aalst)"",""ark"":""ark:/83110/x0/5c27e0a4-3d50-5e3a-8c84-20cb8dd718b0"",""uri"":""/subjects/12462"",""id"":""au::100506"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
b7fbf0ef-4a0c-5abc-ba38-59e3cc8aa2df,tg:lhph:31434,Places,lhph,tg:lhph:31434,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
d81de618-048e-58ea-9dc2-64da22e1ba57,tg:lhph:12224,Places,lhph,tg:lhph:12224,"dlod={""name"":""La Roche-en-Ardenne (La Roche-En-Ardenne)"",""ark"":""ark:/83110/x0/5eae66df-0d8d-55e3-990e-59b627cf99a5"",""uri"":""/subjects/13214"",""id"":""au::101528"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e7f0108c-499d-5b5e-ba8f-361adc0f056b,tg:lhph:26673,Places,lhph,tg:lhph:26673,"dlod={""name"":""Lokeren (Arrondissement Sint-Niklaas)"",""ark"":""ark:/83110/x0/bc70b239-3215-5d8b-87c3-e90048839da0"",""uri"":""/subjects/14414"",""id"":""au::100767"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
0d749371-dcdc-5c83-9685-5745898d0e00,tg:lhph:32626,Places,lhph,tg:lhph:32626,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6a015ade-fde9-5d4b-a90e-cd4753a9afc0,tg:lhph:25461,Places,lhph,tg:lhph:25461,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
0915b0ed-405a-5fbd-b939-ca05c72dbb68,tg:lhph:13656,Places,lhph,tg:lhph:13656,"dlod={""name"":""Oostenrijk (Europa)"",""ark"":""ark:/83110/x0/72c9dd53-ea43-5bce-8b3a-2c76952f68dc"",""uri"":""/subjects/11026"",""id"":""au::105317"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
3023e5e4-7450-5953-84b4-7e713d2f6dbe,tg:lhph:3617,Places,lhph,tg:lhph:3617,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
dd72c28c-c28c-54ad-abfd-737d7135b3ce,tg:lhph:37999,Places,lhph,tg:lhph:37999,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
3cbbaf2c-190f-5ed7-982f-5cf6c5024179,tg:lhph:46589,Places,lhph,tg:lhph:46589,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c333873a-097a-50c2-9f02-01ca859600ad,tg:lhph:30046,Places,lhph,tg:lhph:30046,"dlod={""name"":""Göttingen (Landkreis Göttingen)"",""ark"":""ark:/83110/x0/2abe7c19-5a96-52ae-a037-1bc9e35f5d18"",""uri"":""/subjects/11457"",""id"":""au::102159"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e0a72c05-3743-5006-b9b1-31d68c414e80,tg:lhph:49712,Places,lhph,tg:lhph:49712,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
a8e981fb-3264-5117-b973-d022b3c88acf,tg:lhph:4380,Places,lhph,tg:lhph:4380,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
b286e5fa-2e76-5ee1-a89a-3bc928e999b3,tg:lhph:35708,Places,lhph,tg:lhph:35708,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
031ea8f9-0fc9-5249-aaf6-c98792bb0ab5,tg:lhph:27369,Places,lhph,tg:lhph:27369,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
5f66d371-c4cb-59f5-bee3-ac57cb67254e,tg:lhph:17412,Places,lhph,tg:lhph:17412,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
122263b2-2dc0-53a4-bfe8-66a6315c0a0b,tg:lhph:34202,Places,lhph,tg:lhph:34202,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
8b4670bc-e1d6-5cae-a5a6-4c40b4aaa40e,tg:lhph:2275,Places,lhph,tg:lhph:2275,"dlod={""name"":""Zichem (Scherpenheuvel-Zichem)"",""ark"":""ark:/83110/x0/486a3bd4-3b0e-53d6-8a89-ab6ba47bb38b"",""uri"":""/subjects/13757"",""id"":""au::100993"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e364e1e5-2f5f-5ecf-9bc9-cc9097400c90,tg:lhph:54080,Places,lhph,tg:lhph:54080,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
9fc866f8-42ec-5aa3-a27b-65a9e5286c64,tg:lhph:16118,Places,lhph,tg:lhph:16118,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
0a9cee33-42c5-5bfe-a1aa-72108dead6ce,tg:lhph:39474,Places,lhph,tg:lhph:39474,"dlod={""name"":""Ukkel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/5906338c-2fde-5593-bdba-fe5e5e3b06ca"",""uri"":""/subjects/14830"",""id"":""au::100123"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e0d443fe-104e-5e64-a94b-d26c653344ee,tg:lhph:24003,Places,lhph,tg:lhph:24003,"dlod={""name"":""Kongo (Afrika)"",""ark"":""ark:/83110/x0/63e67da1-fbad-52e2-8899-50bd6ee6d347"",""uri"":""/subjects/15455"",""id"":""au::103913"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
23a6f767-2a0a-51ce-ab13-bbce9c0876c7,tg:lhph:16881,Places,lhph,tg:lhph:16881,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
de11eaf8-82df-5aea-ab7a-bf76cc240572,tg:lhph:28903,Places,lhph,tg:lhph:28903,"dlod={""name"":""Ledeberg (Gent)"",""ark"":""ark:/83110/x0/9a585651-99e4-59d4-97fe-0312b61c9504"",""uri"":""/subjects/12167"",""id"":""au::100658"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
b3b6375b-9bab-51d4-a8b0-30a6859a6436,tg:lhph:39791,Places,lhph,tg:lhph:39791,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
80504038-813c-52f4-a52a-693f568490b1,tg:lhph:27211,Places,lhph,tg:lhph:27211,"dlod={""name"":""Broechem (Ranst)"",""ark"":""ark:/83110/x0/fef5f13b-3fb3-5888-b337-7a74feebc5a8"",""uri"":""/subjects/9610"",""id"":""au::100184"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c6105205-c480-5f47-ac89-f550c2f01f3e,tg:lhph:35670,Places,lhph,tg:lhph:35670,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
97c20f62-99f2-5d23-b89e-94e00769c377,tg:lhph:47093,Places,lhph,tg:lhph:47093,"dlod={""name"":""Eine (Oudenaarde)"",""ark"":""ark:/83110/x0/49457bd4-9c00-52a2-b552-743fbfd33f99"",""uri"":""/subjects/8167"",""id"":""au::100737"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
90874b51-f553-5230-8ba8-b4bd21e6cd10,tg:lhph:29456,Places,lhph,tg:lhph:29456,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
959f1908-3c75-5972-8a26-0a5c1d5bfd79,tg:lhph:22437,Places,lhph,tg:lhph:22437,"dlod={""name"":""Oudergem (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/794ce90b-5be0-59c1-8885-7feb7841724d"",""uri"":""/subjects/13417"",""id"":""au::100114"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6401261f-8a0c-547b-9128-ace120425eed,tg:lhph:37989,Places,lhph,tg:lhph:37989,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
1035f8d5-747d-5cd1-b2fb-1e081550e36a,tg:lhph:1382,Places,lhph,tg:lhph:1382,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c26395e9-2fb9-5059-a13d-44184efd5b5e,tg:lhph:46599,Places,lhph,tg:lhph:46599,"dlod={""name"":""Warschau (Warszawa)"",""ark"":""ark:/83110/x0/a0ec5676-e78f-5336-b2f7-ef49694e2dbb"",""uri"":""/subjects/12227"",""id"":""au::105472"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
fc7ca845-d581-5c0b-8e80-5bf125cf7b7b,tg:lhph:14600,Places,lhph,tg:lhph:14600,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
d75f3f29-3cc5-58ea-8cac-40f1240a0d61,tg:lhph:32636,Places,lhph,tg:lhph:32636,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
2775c099-158b-56dc-8f4f-fa4d2160e1cb,tg:lhph:1067,Places,lhph,tg:lhph:1067,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/13393"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
23d943d0-74ba-5ae6-a9f8-a73a59e4238b,tg:lhph:25471,Places,lhph,tg:lhph:25471,"dlod={""name"":""Sinaai (Sint-Niklaas)"",""ark"":""ark:/83110/x0/86ed8d62-51e4-58d5-b0e0-7ab86033e6aa"",""uri"":""/subjects/8772"",""id"":""au::100777"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
4a70b8fe-43ba-5172-a386-0ab3c8a86983,tg:lhph:10211,Places,lhph,tg:lhph:10211,"dlod={""name"":""Mortsel (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/96d29746-b93f-528a-abc8-8a08c7baed26"",""uri"":""/subjects/15357"",""id"":""au::100181"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
9a52bcdf-9683-5019-b5e9-944f652e0d4a,tg:lhph:21060,Places,lhph,tg:lhph:21060,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
