Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhph:22191,Foto's,https://anet.be/record/opaclhobj/tg:lhph:22191/N,34ef5433-0c38-5784-a893-6a9ea4e676b5,BE-ANN07/ph/000021211,Letterenhuis,https://data.letterenhuis.be/ark:/24970/34ef5433-0c38-5784-a893-6a9ea4e676b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:38965,Foto's,https://anet.be/record/opaclhobj/tg:lhph:38965/N,e4a66ee9-54d9-5d49-b5e5-78f7949ccf74,BE-ANN07/ph/000037726,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e4a66ee9-54d9-5d49-b5e5-78f7949ccf74,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:27669,Foto's,https://anet.be/record/opaclhobj/tg:lhph:27669/N,a0c4fd7b-ab2f-5c24-81b3-4accf727c95b,BE-ANN07/ph/000026601,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a0c4fd7b-ab2f-5c24-81b3-4accf727c95b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:52769,Foto's,https://anet.be/record/opaclhobj/tg:lhph:52769/N,4e927c9f-8857-539e-a3c7-25d8c9b0a253,BE-ANN07/ph/000050877,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e927c9f-8857-539e-a3c7-25d8c9b0a253,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:50754,Foto's,https://anet.be/record/opaclhobj/tg:lhph:50754/N,7ca8fab8-57a7-575b-bf1b-1256dd820623,BE-ANN07/ph/000048931,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7ca8fab8-57a7-575b-bf1b-1256dd820623,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:36582,Foto's,https://anet.be/record/opaclhobj/tg:lhph:36582/N,12075aa0-8d1a-5d0c-bb02-16460b590df8,BE-ANN07/ph/000035376,Letterenhuis,https://data.letterenhuis.be/ark:/24970/12075aa0-8d1a-5d0c-bb02-16460b590df8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:2034,Foto's,https://anet.be/record/opaclhobj/tg:lhph:2034/N,b746f23a-7604-544b-b451-74f042d83a35,BE-ANN07/ph/000001879,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b746f23a-7604-544b-b451-74f042d83a35,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:31247,Foto's,https://anet.be/record/opaclhobj/tg:lhph:31247/N,231315b9-d1f7-58d9-be5c-1a99c405fa2c,BE-ANN07/ph/000030151,Letterenhuis,https://data.letterenhuis.be/ark:/24970/231315b9-d1f7-58d9-be5c-1a99c405fa2c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:4949,Foto's,https://anet.be/record/opaclhobj/tg:lhph:4949/N,ab9cd9ec-570a-5665-a22c-12f5d0bcffea,BE-ANN07/ph/000004650,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ab9cd9ec-570a-5665-a22c-12f5d0bcffea,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:28436,Foto's,https://anet.be/record/opaclhobj/tg:lhph:28436/N,5ed1e1d3-dab3-54c5-8a8d-5788988d7a40,BE-ANN07/ph/000027368,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5ed1e1d3-dab3-54c5-8a8d-5788988d7a40,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:6974,Foto's,https://anet.be/record/opaclhobj/tg:lhph:6974/N,87efef45-23fc-546c-b6f4-3305d0e83fbf,BE-ANN07/ph/000006633,Letterenhuis,https://data.letterenhuis.be/ark:/24970/87efef45-23fc-546c-b6f4-3305d0e83fbf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:18080,Foto's,https://anet.be/record/opaclhobj/tg:lhph:18080/N,e928e687-fd37-5c0f-96aa-130e4a09bee7,BE-ANN07/ph/000017273,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e928e687-fd37-5c0f-96aa-130e4a09bee7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:36428,Foto's,https://anet.be/record/opaclhobj/tg:lhph:36428/N,162f80b5-83b9-5426-b007-89d576063f18,BE-ANN07/ph/000035223,Letterenhuis,https://data.letterenhuis.be/ark:/24970/162f80b5-83b9-5426-b007-89d576063f18,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:49125,Foto's,https://anet.be/record/opaclhobj/tg:lhph:49125/N,6ff6f335-0df2-5f22-b8e9-57c2e586ba5c,BE-ANN07/ph/000047359,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6ff6f335-0df2-5f22-b8e9-57c2e586ba5c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:17375,Foto's,https://anet.be/record/opaclhobj/tg:lhph:17375/N,f6d5f069-12ec-5f36-84a0-7d76703e3816,BE-ANN07/ph/000016594,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f6d5f069-12ec-5f36-84a0-7d76703e3816,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:41515,Foto's,https://anet.be/record/opaclhobj/tg:lhph:41515/N,23b87ef8-ad43-5961-85da-d1c9148999a6,BE-ANN07/ph/000040239,Letterenhuis,https://data.letterenhuis.be/ark:/24970/23b87ef8-ad43-5961-85da-d1c9148999a6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:8593,Foto's,https://anet.be/record/opaclhobj/tg:lhph:8593/N,4b8d844e-9ece-5553-a1e4-6b909f06e7c5,BE-ANN07/ph/000008228,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4b8d844e-9ece-5553-a1e4-6b909f06e7c5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:15348,Foto's,https://anet.be/record/opaclhobj/tg:lhph:15348/N,92b76412-639e-5558-a782-3666d8977ca8,BE-ANN07/ph/000014596,Letterenhuis,https://data.letterenhuis.be/ark:/24970/92b76412-639e-5558-a782-3666d8977ca8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:43528,Foto's,https://anet.be/record/opaclhobj/tg:lhph:43528/N,286bf092-d87a-56e0-b13c-903c465661de,BE-ANN07/ph/000042204,Letterenhuis,https://data.letterenhuis.be/ark:/24970/286bf092-d87a-56e0-b13c-903c465661de,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:20006,Foto's,https://anet.be/record/opaclhobj/tg:lhph:20006/N,1d576b2f-3628-5a50-9c54-d7d68da59186,BE-ANN07/ph/000019108,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1d576b2f-3628-5a50-9c54-d7d68da59186,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:25204,Foto's,https://anet.be/record/opaclhobj/tg:lhph:25204/N,34ad1267-fd20-51f7-be7d-908f1c5c4bd6,BE-ANN07/ph/000024158,Letterenhuis,https://data.letterenhuis.be/ark:/24970/34ad1267-fd20-51f7-be7d-908f1c5c4bd6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:47838,Foto's,https://anet.be/record/opaclhobj/tg:lhph:47838/N,68b3c567-b2f3-591c-a44a-ea76b28aed4c,BE-ANN07/ph/000046170,Letterenhuis,https://data.letterenhuis.be/ark:/24970/68b3c567-b2f3-591c-a44a-ea76b28aed4c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:45805,Foto's,https://anet.be/record/opaclhobj/tg:lhph:45805/N,3d348d54-cfa1-51f9-924c-fb4a981d3062,BE-ANN07/ph/000044250,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3d348d54-cfa1-51f9-924c-fb4a981d3062,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:27239,Foto's,https://anet.be/record/opaclhobj/tg:lhph:27239/N,e9b4e18e-6ea1-51ba-a254-94daabfb5493,BE-ANN07/ph/000026173,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e9b4e18e-6ea1-51ba-a254-94daabfb5493,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:12177,Foto's,https://anet.be/record/opaclhobj/tg:lhph:12177/N,5e109b3f-e240-56f8-85e5-cf4a81b79c33,BE-ANN07/ph/000011500,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5e109b3f-e240-56f8-85e5-cf4a81b79c33,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:8069,Foto's,https://anet.be/record/opaclhobj/tg:lhph:8069/N,9cbeec94-f7f8-5723-ba8a-d2667795edc3,BE-ANN07/ph/000007711,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9cbeec94-f7f8-5723-ba8a-d2667795edc3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:39227,Foto's,https://anet.be/record/opaclhobj/tg:lhph:39227/N,461e6fdc-4507-5723-b9b9-4265f02929fb,BE-ANN07/ph/000037986,Letterenhuis,https://data.letterenhuis.be/ark:/24970/461e6fdc-4507-5723-b9b9-4265f02929fb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:2464,Foto's,https://anet.be/record/opaclhobj/tg:lhph:2464/N,93974107-9b64-5373-b5fd-3a256d924912,BE-ANN07/ph/000002266,Letterenhuis,https://data.letterenhuis.be/ark:/24970/93974107-9b64-5373-b5fd-3a256d924912,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:31617,Foto's,https://anet.be/record/opaclhobj/tg:lhph:31617/N,3492ac03-c64b-5b56-b61f-f06159e39d27,BE-ANN07/ph/000030520,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3492ac03-c64b-5b56-b61f-f06159e39d27,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:30905,Foto's,https://anet.be/record/opaclhobj/tg:lhph:30905/N,4413411b-2b7d-5eb0-8c9c-168229b4a0bc,BE-ANN07/ph/000029813,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4413411b-2b7d-5eb0-8c9c-168229b4a0bc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:52339,Foto's,https://anet.be/record/opaclhobj/tg:lhph:52339/N,1c2c9b60-a8c2-551c-8a83-2c3ac2649a31,BE-ANN07/ph/000050459,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1c2c9b60-a8c2-551c-8a83-2c3ac2649a31,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:50304,Foto's,https://anet.be/record/opaclhobj/tg:lhph:50304/N,4a731997-1a3a-5782-8ae0-2df5f66e7d68,BE-ANN07/ph/000048492,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4a731997-1a3a-5782-8ae0-2df5f66e7d68,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:32938,Foto's,https://anet.be/record/opaclhobj/tg:lhph:32938/N,4896b2fd-ce28-52fd-9ecc-33bee093be96,BE-ANN07/ph/000031828,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4896b2fd-ce28-52fd-9ecc-33bee093be96,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:35654,Foto's,https://anet.be/record/opaclhobj/tg:lhph:35654/N,ea34215a-d275-5612-8118-9afb25a326be,BE-ANN07/ph/000034458,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ea34215a-d275-5612-8118-9afb25a326be,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:48364,Foto's,https://anet.be/record/opaclhobj/tg:lhph:48364/N,38cab154-1246-51d4-86e0-6bbb2b09bb35,BE-ANN07/ph/000046659,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38cab154-1246-51d4-86e0-6bbb2b09bb35,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:28965,Foto's,https://anet.be/record/opaclhobj/tg:lhph:28965/N,e842919a-6ebf-5a37-a7ec-0b255d3d8568,BE-ANN07/ph/000027893,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e842919a-6ebf-5a37-a7ec-0b255d3d8568,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:32191,Foto's,https://anet.be/record/opaclhobj/tg:lhph:32191/N,99bde047-f6bd-56f1-9e67-c959d5e7cfba,BE-ANN07/ph/000031092,Letterenhuis,https://data.letterenhuis.be/ark:/24970/99bde047-f6bd-56f1-9e67-c959d5e7cfba,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:6427,Foto's,https://anet.be/record/opaclhobj/tg:lhph:6427/N,57450d9c-183d-560b-af93-8bd2e7beddef,BE-ANN07/ph/000006092,Letterenhuis,https://data.letterenhuis.be/ark:/24970/57450d9c-183d-560b-af93-8bd2e7beddef,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:37669,Foto's,https://anet.be/record/opaclhobj/tg:lhph:37669/N,2d5047a5-281b-57de-a04a-8c47148f7a69,BE-ANN07/ph/000036450,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2d5047a5-281b-57de-a04a-8c47148f7a69,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:29677,Foto's,https://anet.be/record/opaclhobj/tg:lhph:29677/N,cdda7c70-b150-5f80-ac20-4d449885c3be,BE-ANN07/ph/000028601,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cdda7c70-b150-5f80-ac20-4d449885c3be,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:34946,Foto's,https://anet.be/record/opaclhobj/tg:lhph:34946/N,52ec90d5-b4d6-52c0-a979-72eca446bc35,BE-ANN07/ph/000033760,Letterenhuis,https://data.letterenhuis.be/ark:/24970/52ec90d5-b4d6-52c0-a979-72eca446bc35,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:53482,Foto's,https://anet.be/record/opaclhobj/tg:lhph:53482/N,b4d646e2-26ec-5feb-a817-09692e4f5b97,BE-ANN07/ph/000051589,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b4d646e2-26ec-5feb-a817-09692e4f5b97,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:26582,Foto's,https://anet.be/record/opaclhobj/tg:lhph:26582/N,f7ce3906-9e2c-595c-b252-3a95fcc180a4,BE-ANN07/ph/000025521,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f7ce3906-9e2c-595c-b252-3a95fcc180a4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:41846,Foto's,https://anet.be/record/opaclhobj/tg:lhph:41846/N,b3069661-f153-5ffb-bf65-1c5ff2ad182b,BE-ANN07/ph/000040570,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b3069661-f153-5ffb-bf65-1c5ff2ad182b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:21247,Foto's,https://anet.be/record/opaclhobj/tg:lhph:21247/N,123f10e5-8759-59ff-bf14-96ab40f92f71,BE-ANN07/ph/000020287,Letterenhuis,https://data.letterenhuis.be/ark:/24970/123f10e5-8759-59ff-bf14-96ab40f92f71,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:47091,Foto's,https://anet.be/record/opaclhobj/tg:lhph:47091/N,7b2ef021-0931-50eb-95f6-e05d14726a58,BE-ANN07/ph/000045519,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7b2ef021-0931-50eb-95f6-e05d14726a58,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:14109,Foto's,https://anet.be/record/opaclhobj/tg:lhph:14109/N,3ccf43b1-d27a-55a5-8bc8-859c74fabe07,BE-ANN07/ph/000013385,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3ccf43b1-d27a-55a5-8bc8-859c74fabe07,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:42769,Foto's,https://anet.be/record/opaclhobj/tg:lhph:42769/N,226e1d1d-a249-5376-8548-440856b567e7,BE-ANN07/ph/000041476,Letterenhuis,https://data.letterenhuis.be/ark:/24970/226e1d1d-a249-5376-8548-440856b567e7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:16134,Foto's,https://anet.be/record/opaclhobj/tg:lhph:16134/N,50be11ae-94c0-5b2b-bd54-b64ad119c2f9,BE-ANN07/ph/000015380,Letterenhuis,https://data.letterenhuis.be/ark:/24970/50be11ae-94c0-5b2b-bd54-b64ad119c2f9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:40754,Foto's,https://anet.be/record/opaclhobj/tg:lhph:40754/N,0a7492d5-dc54-5409-bece-1a818fc4deb5,BE-ANN07/ph/000039497,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0a7492d5-dc54-5409-bece-1a818fc4deb5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:42293,Foto's,https://anet.be/record/opaclhobj/tg:lhph:42293/N,89ded0a7-bdeb-5b9a-af2f-98c4111987d3,BE-ANN07/ph/000041007,Letterenhuis,https://data.letterenhuis.be/ark:/24970/89ded0a7-bdeb-5b9a-af2f-98c4111987d3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:22892,Foto's,https://anet.be/record/opaclhobj/tg:lhph:22892/N,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,BE-ANN07/ph/000021900,Letterenhuis,https://data.letterenhuis.be/ark:/24970/63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:13336,Foto's,https://anet.be/record/opaclhobj/tg:lhph:13336/N,340ba13f-fe44-5c14-9860-3298b932b5ac,BE-ANN07/ph/000012623,Letterenhuis,https://data.letterenhuis.be/ark:/24970/340ba13f-fe44-5c14-9860-3298b932b5ac,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:45556,Foto's,https://anet.be/record/opaclhobj/tg:lhph:45556/N,aef9344f-ee45-5459-b73b-26aee66d03ee,BE-ANN07/ph/000044006,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aef9344f-ee45-5459-b73b-26aee66d03ee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:9228,Foto's,https://anet.be/record/opaclhobj/tg:lhph:9228/N,79c01cbb-8d10-5380-8afc-bdf50e998412,BE-ANN07/ph/000008859,Letterenhuis,https://data.letterenhuis.be/ark:/24970/79c01cbb-8d10-5380-8afc-bdf50e998412,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:38066,Foto's,https://anet.be/record/opaclhobj/tg:lhph:38066/N,22f72890-ff4c-5fef-a045-d179dd2e4627,BE-ANN07/ph/000036842,Letterenhuis,https://data.letterenhuis.be/ark:/24970/22f72890-ff4c-5fef-a045-d179dd2e4627,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:23780,Foto's,https://anet.be/record/opaclhobj/tg:lhph:23780/N,5f851ae5-209c-5db8-b055-861c4dc5bb2f,BE-ANN07/ph/000022748,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5f851ae5-209c-5db8-b055-861c4dc5bb2f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:26078,Foto's,https://anet.be/record/opaclhobj/tg:lhph:26078/N,5a596a16-eb75-5071-abdb-c71cae4a87ed,BE-ANN07/ph/000025021,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5a596a16-eb75-5071-abdb-c71cae4a87ed,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:24045,Foto's,https://anet.be/record/opaclhobj/tg:lhph:24045/N,148b157e-fe28-5355-bc73-96cd5b7c4b11,BE-ANN07/ph/000023010,Letterenhuis,https://data.letterenhuis.be/ark:/24970/148b157e-fe28-5355-bc73-96cd5b7c4b11,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:2937,Foto's,https://anet.be/record/opaclhobj/tg:lhph:2937/N,f9bcc293-4d2f-5a93-8d2a-a1adf9fc9334,BE-ANN07/ph/000002720,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f9bcc293-4d2f-5a93-8d2a-a1adf9fc9334,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:18829,Foto's,https://anet.be/record/opaclhobj/tg:lhph:18829/N,c5ef7e8f-6397-51e7-925e-9c69c04a8bc3,BE-ANN07/ph/000017995,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c5ef7e8f-6397-51e7-925e-9c69c04a8bc3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:53178,Foto's,https://anet.be/record/opaclhobj/tg:lhph:53178/N,820673a4-163c-5b04-8576-24cda5275130,BE-ANN07/ph/000051284,Letterenhuis,https://data.letterenhuis.be/ark:/24970/820673a4-163c-5b04-8576-24cda5275130,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:1618,Foto's,https://anet.be/record/opaclhobj/tg:lhph:1618/N,ab7590e9-443e-5cd2-b1aa-9117020b197a,BE-ANN07/ph/000001489,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ab7590e9-443e-5cd2-b1aa-9117020b197a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:30456,Foto's,https://anet.be/record/opaclhobj/tg:lhph:30456/N,c2a0f254-d1f1-541a-b689-573818dda5b2,BE-ANN07/ph/000029372,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c2a0f254-d1f1-541a-b689-573818dda5b2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:37393,Foto's,https://anet.be/record/opaclhobj/tg:lhph:37393/N,7b532520-7f6b-5d73-a96b-1cfa6fa7bb7f,BE-ANN07/ph/000036175,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7b532520-7f6b-5d73-a96b-1cfa6fa7bb7f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:3625,Foto's,https://anet.be/record/opaclhobj/tg:lhph:3625/N,c2d13919-5c01-5e5d-a37d-ba7797a463cb,BE-ANN07/ph/000003382,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c2d13919-5c01-5e5d-a37d-ba7797a463cb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:29227,Foto's,https://anet.be/record/opaclhobj/tg:lhph:29227/N,3090e9d6-578d-5d94-aa5a-c2f0a2e8d77a,BE-ANN07/ph/000028153,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3090e9d6-578d-5d94-aa5a-c2f0a2e8d77a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:18983,Foto's,https://anet.be/record/opaclhobj/tg:lhph:18983/N,f806798a-7e25-5adb-b73f-49e748316f38,BE-ANN07/ph/000018141,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f806798a-7e25-5adb-b73f-49e748316f38,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:49826,Foto's,https://anet.be/record/opaclhobj/tg:lhph:49826/N,2443a3f9-c34c-539c-a3b7-7335e368189f,BE-ANN07/ph/000048026,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2443a3f9-c34c-539c-a3b7-7335e368189f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:48734,Foto's,https://anet.be/record/opaclhobj/tg:lhph:48734/N,70d42e15-0a2b-5d1a-b38b-b42e2732b3e8,BE-ANN07/ph/000047002,Letterenhuis,https://data.letterenhuis.be/ark:/24970/70d42e15-0a2b-5d1a-b38b-b42e2732b3e8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:35204,Foto's,https://anet.be/record/opaclhobj/tg:lhph:35204/N,65da215f-d8ea-5af1-a006-b52beb925c47,BE-ANN07/ph/000034015,Letterenhuis,https://data.letterenhuis.be/ark:/24970/65da215f-d8ea-5af1-a006-b52beb925c47,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:19691,Foto's,https://anet.be/record/opaclhobj/tg:lhph:19691/N,3592cf5b-2b69-512e-939f-8565007d3e6a,BE-ANN07/ph/000018803,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3592cf5b-2b69-512e-939f-8565007d3e6a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:37239,Foto's,https://anet.be/record/opaclhobj/tg:lhph:37239/N,c7de17db-32d2-5f5d-a9f9-40c1de253ef1,BE-ANN07/ph/000036021,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c7de17db-32d2-5f5d-a9f9-40c1de253ef1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:6077,Foto's,https://anet.be/record/opaclhobj/tg:lhph:6077/N,32515a05-e1c8-59da-90e3-072decccb159,BE-ANN07/ph/000005747,Letterenhuis,https://data.letterenhuis.be/ark:/24970/32515a05-e1c8-59da-90e3-072decccb159,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:20905,Foto's,https://anet.be/record/opaclhobj/tg:lhph:20905/N,c092ffe4-40dc-5de3-afc0-fbae2206509f,BE-ANN07/ph/000019962,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c092ffe4-40dc-5de3-afc0-fbae2206509f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:42339,Foto's,https://anet.be/record/opaclhobj/tg:lhph:42339/N,e784c940-741e-5e8f-b5ba-930dbfd2f029,BE-ANN07/ph/000041053,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e784c940-741e-5e8f-b5ba-930dbfd2f029,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:14559,Foto's,https://anet.be/record/opaclhobj/tg:lhph:14559/N,6116b1b4-60c5-5af9-bf73-babf0484e436,BE-ANN07/ph/000013811,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6116b1b4-60c5-5af9-bf73-babf0484e436,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:40304,Foto's,https://anet.be/record/opaclhobj/tg:lhph:40304/N,f1b0470e-35b9-5cdb-9b08-a71051daaf31,BE-ANN07/ph/000039049,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f1b0470e-35b9-5cdb-9b08-a71051daaf31,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:16564,Foto's,https://anet.be/record/opaclhobj/tg:lhph:16564/N,8389e5f1-5859-56a1-b17f-6576d5094900,BE-ANN07/ph/000015804,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8389e5f1-5859-56a1-b17f-6576d5094900,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
