ResourceID,card,order,Signature Note,Signature Note Type,Signature Note  Language
f9b73f84-d020-5318-a7de-cc6afbbebcbe,Inscriptions,2,"Rechtsonder: _A.V.DONGEN_

Rechts:_KAREL CANDAEL_",Signatuur,Nederlands
90d0435d-841b-5f6d-bdd3-08aece6d2659,Inscriptions,1,"Links: _Enfans. TENEZ TOUJOURS PAIX AMOUR & CONCORDE ENSEMBLE. _

Boven passer: _ LABOR ET CONSTANTIA_",Signatuur,Nederlands
65ea93a3-0f5d-5a4e-bf3c-d2c257a631e1,Inscriptions,2,"Rechtsonder: _Raf 1937_

Randschrift: _GRAMMENS_",Signatuur,Nederlands
4033c8db-8ba4-5d17-8c07-2a3200cf1814,Inscriptions,1,Achterkant: _E Vandenlinden _,Signatuur,Nederlands
9b580fe2-dedf-5aeb-b5b2-923133569e39,Inscriptions,2,Linksonder: _H. Ruyssen / Hulde van het / Willemsfonds / 1934_,Signatuur,Nederlands
135dde48-fde5-5082-a586-88de91fc0046,Inscriptions,2,"Linksonder: _LDu Bar_

Midden rechts: _J.E.Verschaffelt_ Midden links: _1931_",Signatuur,Nederlands
56453bf7-3f37-584d-a3fd-52b7586f9498,Inscriptions,2,"op de rechterschouderafsnede: _Pr. Reniers 1847_

op de voorzijde van de buste: _FELIX BOGAERTS_",Signatuur,Nederlands
29839ebe-7317-53b4-bd17-8cade0222af5,Inscriptions,1,_Em.Jespers / 1910_,Signatuur,Nederlands
6c66a023-b211-5d30-8131-f20b8e0704a7,Inscriptions,1,Achterzijde: _Peter Benoit_,Signatuur,Nederlands
5e114be4-606d-5013-a9a9-156222c4ee0f,Inscriptions,1,"Achteraan links: _GVandevoorde_

Boven: _1916_",Signatuur,Nederlands
e583a8bd-f9b3-5a25-93ff-bb1096f2d896,Inscriptions,1,"Achteraan: _Frans Huygelen_

Linkerzijde: _AAN MIJN VRIEND PAUL II, 1897_",Signatuur,Nederlands
89f6a345-1100-5d98-84c9-aa13d05e7716,Inscriptions,1,In holte hals: _DAEM_,Signatuur,Nederlands
210f738b-66cf-5a49-a052-f70560256b30,Inscriptions,1,Rechts: _Em.Jespers _,Signatuur,Nederlands
e8761c49-ddb8-5d6b-960d-08d9785e800a,Inscriptions,1,Onder links: _J.Dillens_,Signatuur,Nederlands
fc16b5b7-8e3e-5a44-9635-b5016bac122d,Inscriptions,2,Linksmidden: _E.v.d. Linden. / VR_,Signatuur,Nederlands
9ee6d884-cea2-5cad-b661-3bbdbb5c5603,Inscriptions,2,Rechts: _1947 / J.Ruymen _,Signatuur,Nederlands
34ea6a2a-a057-577f-8322-0f5477bf3990,Inscriptions,1,"Rechtrzijde: _L De Cuyper 1850_

Voor: _Lodewijk Gerrits_",Signatuur,Nederlands
a55eead7-0d64-5462-8bb1-13e7b1d7cc64,Inscriptions,2,rechts langs de halssnijlijn,Signatuur,Nederlands
563e89a4-2590-5e61-9c0f-c8e139c85567,Inscriptions,2,"Rechtsonder: _Raf_

Randschrift: _GRAMMENS_",Signatuur,Nederlands
a7afd071-e036-5c1c-958a-551cda78eb5d,Inscriptions,2,"Rechterschouderafsnede: _Dolf Ledel / 1920 _

Vooraan op sokkel: _A Georges / Eekhoud / Au vieux / chène / Debout_

Rechterzijde van de sokkel: _27 Mars 1920 _ Op de achterzijde gietersmerk:
_Fonderie Nat.le des Bronzes. Anc.ne Firme J. Petermann. St.-Gilles-Bruxelles_",Signatuur,Nederlands
67f732bf-8f5b-5da0-bdaa-80a3f7ee094d,Inscriptions,1,"Links onder: _L Du Bar_

Links: _MAURITS SABBE _",Signatuur,Nederlands
6059be3c-28c4-5a6c-a1d8-2b0c2d1c3376,Inscriptions,2,"Rechtsonder: _ARTURDUPON _

Onder: _SPQA_

Links: _STADSTORNOOI _

Rechts:_ LIEFHEBBERSTONEEL_",Signatuur,Nederlands
2e746cce-f1cf-51da-a6b9-df0237c68279,Inscriptions,1,Vooraan onder: A. Rodenbach<br> Linksonder: Hildebert Derre<br> Antwerpen<br>1956,Signatuur,Nederlands
c9c88d88-ce72-59bd-bd72-249ea73a4447,Inscriptions,1,"Rechterzijde: _ 1894 /_

Rechterzijde: _Alf. VAN BEURDEN _",Signatuur,Nederlands
472ede0f-28bc-51b7-9cfb-66c25d3a604a,Inscriptions,1,"Voorzijde: _Bartosik

_Op de zijkanten en achterzijde bevinden zich ook letters maar het geheel is
onleesbaar.",Signatuur,Nederlands
8868fbb7-c1c9-5632-8b92-e44faa8f5a78,Inscriptions,2,Op rug: _C. Schroevens_,Signatuur,Nederlands
5ad91390-612f-588c-bfd5-6828d7a7ac25,Inscriptions,1,R-onder: _ Fr. Joris_,Signatuur,Nederlands
e690fe1c-60cb-59c9-b326-8e4632801198,Inscriptions,2,"Rechts:

_G.VANDENMEERSCHE

1952",Signatuur,Nederlands
7ec13f4e-4965-5693-bd9e-78db3bc594ca,Inscriptions,1,Op linkerzijvlak: _Emile Poetou <i/><br>,Signatuur,Nederlands
34429990-f70a-5af9-9541-7ef726039b06,Inscriptions,2,Linkerkant hals: _Oscar / De Clerck / 1924 <i/><br>,Signatuur,Nederlands
944f30dc-217b-51b4-ba88-43ed19904fe5,Inscriptions,1,"Door de """"bomen"""" te lezen tekst:

_GESCHROKKEN VLUCHT-

TEN DE DIEREN NAAR

ALLE KANTEN. DE TWEE

EEKHOORNTJES KLOM-

MEN HAASTIG IN EEN

BOOM EN DE KONIJNTJES

DOKEN HALS OVER...


_Achteraan in het handschrift van van Maele, met zwarte alcoholstift:

_Wat ziet u in het bos?

13/30

'77 m.v.m.",Signatuur,Nederlands
ade66d13-6db4-57ea-9221-c641691de559,Inscriptions,1,"Achteraan: _A.MICHIELS / OOSTENDE _

Rand van rechts naar links: _NAT . VOORDRACHTWEDSTRIJD V.D. JEUGD DR. MAURITS
SABBE - JUWEEL_

Onder: _1958 - 1983 _",Signatuur,Nederlands
a298062f-86f9-5efe-a646-e110eaa94325,Inscriptions,2,"Linksonder: _L Du Bar_

Rechts: _HUGO VERRIEST _",Signatuur,Nederlands
bd991b15-b17a-5149-8523-aaf56f33850e,Inscriptions,1,"Rechts midden: _Braecke_ (niet duidelijk)

Onder: _P.GASSEE_",Signatuur,Nederlands
7e07d9b7-d34e-5e58-8247-f68f5240d82e,Inscriptions,2,"Op blok: _H.De Cuyper_

Rechts op hals, (moeilijk leesbaar): _H.De Cuyper_",Signatuur,Nederlands
f00a2bb4-3a5b-53eb-a3d2-e4c6b0117ab8,Inscriptions,1,"Op de linkerschouder, afsnede: _J.B.Dilis / 1854_",Signatuur,Nederlands
78552b1f-3594-50cd-a091-266796249e4b,Inscriptions,2,Achteraan hals: _Jan van Rijswijck_,Signatuur,Nederlands
22573d84-c9b6-5ca5-ae6c-782d46b1759c,Inscriptions,2,Rechtsonder: _Geo Verbanck '29_,Signatuur,Nederlands
50fd8afd-39ba-5142-97da-086bb8886d8e,Inscriptions,2,rechts boven de halsafsnede: [onleesbaar],Signatuur,Nederlands
c3ebd8fd-93ae-5f08-8d3a-d6f66f4ab8a7,Inscriptions,2,"Achteraan op de hals: _WAR VAN ASTEN 1927_

Vooraan : _OMER WATTEZ_",Signatuur,Nederlands
9ef760ec-09ad-5721-9269-5c964154d8c9,Inscriptions,2,"rechts op de hals: _J.Ruymen, 1947_",Signatuur,Nederlands
9e1290f4-22cb-51f5-a34a-b364908fc01d,Inscriptions,1,Op het rechterzijvlak van het voetstuk: _L. van Esbroeck 1937_,Signatuur,Nederlands
4310edf1-c502-5a7f-b4a8-650ae079495d,Inscriptions,2,"Onder: _Hilarion Thans

Minderbroeder

_ Linksboven: 1938_",Signatuur,Nederlands
68aef67f-e793-59ea-8520-36f55bf00ad9,Inscriptions,2,"Vooraan op sokkel:

_ De

Dankbare

Antwerpsche arbeiders

aan

Alfred Cools",Signatuur,Nederlands
3f24bb73-36e8-5112-909d-c5955599d0f6,Inscriptions,1,Rechtsonder: _M.Mazy_,Signatuur,Nederlands
78b7f5ba-1c32-5884-bf54-92e40e4b0ac1,Inscriptions,3,Achterzijde: Hildebert<br>Derre<br>Antwerpen<br>1951,Signatuur,Nederlands
22a62011-96bc-5f17-a7d9-afde16c0ded1,Inscriptions,1,L-zijde : _F.JORIS_,Signatuur,Nederlands
324ed6e8-c0e4-5dc3-aa16-d18ceec2d2d6,Inscriptions,2,Op het rechterzijvlak van het voetstuk: _Fr. Joris_,Signatuur,Nederlands
b4831efa-9318-5be7-9fa9-5a4ab1cff942,Inscriptions,2,Rechterzijde: _1955 / J.Ruymen_,Signatuur,Nederlands
1339bcd7-ca1f-517c-865e-dbec0993e264,Inscriptions,1,"Rechtsonder: _L. Sebregts_

Onder: _Dr.J.O. DE GRUYTER_",Signatuur,Nederlands
73c65e6f-a057-509a-8a6c-d223bdd4fdec,Inscriptions,1,"rechts: _A. Huylebroeck_

onderaan: _Arm. Preud'homme_",Signatuur,Nederlands
226f9620-ce6f-5b66-ad3d-69eaeaae8ce0,Inscriptions,2,"Rechterzijde: _W.KREITZ _

Achterzijde gietersmerk: _BATARDY.CIRE PERDUE, BRUXELLES_

Vooraan: _MINA DILIS-BEERSMAN / 1863-1935 / KNS: 1884-1924 / 1925 _",Signatuur,Nederlands
e941a9b5-2f15-5450-8983-1a63fd54a75b,Inscriptions,1,Op het rechterzijvlak van het voetstuk: _K. Schuermans_,Signatuur,Nederlands
c8250952-5817-5d45-a504-a747384087d3,Inscriptions,1,"Achter: _E.Melot of / janu.1840_

Zijkant: _CHARLES / 1 / Anne de / Boulyn / Revolution / de Bruxelles /
Bourgemeistre / Vander Werf / CHARLES / IX / LOUIS / XI / S /Antoine_

Vooraan: _GUSTAF / WAPPERS _",Signatuur,Nederlands
1cd6de33-e717-527f-a5bd-f99298d0a5e0,Inscriptions,2,Onder links: _BRUNO GERRITS_,Signatuur,Nederlands
11c2cecc-5f5d-5ca6-a678-0f2eecef98ed,Inscriptions,2,Vooraan: _J F WILLEMS_,Signatuur,Nederlands
ff0a0e0a-0ca8-564d-b33d-8ce77d4a77c9,Inscriptions,1,Achteraan boven de halsafsnede : _Em.Poetou_,Signatuur,Nederlands
7b9986b0-333e-5c5e-bf71-d12dd0b5ba0b,Inscriptions,1,L-onder: _8881 / 8491_,Signatuur,Nederlands
5b32d714-bc29-5e05-bfe6-6eed18ed7b1f,Inscriptions,1,"Vooraan: _ 1875 1942

Roza de Guchtenaere_",Signatuur,Nederlands
2ad77777-2e0a-5c8c-a523-450ea5def420,Inscriptions,2,Links achteraan op de sokkel: _L.V.ESBROECK_,Signatuur,Nederlands
831b5fa1-9554-5c81-b488-f2d5d6bd1b0e,Inscriptions,1,"Rechts onder: _L. Du Bar_

Links: _CYRIEL BUYSSE _",Signatuur,Nederlands
e0b081da-3b59-511f-8b66-552d3fd293b8,Inscriptions,2,"Rechts onder: _A.BAGGEN _

_1830 LOUIS / MATHOT 1895_

_LETTERKUNDIGE_",Signatuur,Nederlands
33da8209-b137-58ce-834e-a083564385f4,Inscriptions,2,"Rechtsonder: _J.B.Dilis_

Boven: _THEODOOR VAN RYSWYCK_",Signatuur,Nederlands
1356af1c-872f-54ca-921c-adc5e6a7fe5e,Inscriptions,1,Linksonder: _Fr van Ranst_,Signatuur,Nederlands
68fc9426-cca0-5fd0-8e7e-09303bf1f719,Inscriptions,2,op de rechterschouderafsnede: _Sch[roe]vens_,Signatuur,Nederlands
e2ae796c-4312-562a-85d4-23ebd830ab69,Inscriptions,1,"Onder de rechterschouderafsnede: _DICHTER / M. v.d. MOORTEL / Paul Hagon /
1915_",Signatuur,Nederlands
6b0cd9ab-ffbc-5385-998a-c4fd68ad7d48,Inscriptions,1,"Van boven naar beneden:

_Mechelen

1887-1912

AAN DEN GROOTEN BEIAARDIER

- JEF DENYN -",Signatuur,Nederlands
eb077197-c50b-5ca0-b291-c9e56ec5de62,Inscriptions,2,R-zijkant: _NEMON _,Signatuur,Nederlands
2ce52c2c-8731-53c4-945f-fc64725eb780,Inscriptions,1,"Onder: _LDu Bar_

Rechts: _JORIS EECKHOUT_",Signatuur,Nederlands
92c7b1ed-8adb-54fb-ac7c-ddd608e2168c,Inscriptions,1,Boven de halsafsnede: _W.Kreitz_,Signatuur,Nederlands
588ed434-8cdc-5aa9-94d4-b9db39f8e369,Inscriptions,1,Voorzijde: _Hendrik Conscience,Signatuur,Nederlands
f50e3aac-e193-5501-9c37-0b16d40f617a,Inscriptions,2,"Onder: _ C. Delbaere_

_HENDRIK CONSCIENCE_",Signatuur,Nederlands
6d68d0e0-7201-5f62-a961-6078e899a096,Inscriptions,1,op de bovenrand: _P.J. Mène_,Signatuur,Nederlands
42d6866a-0d15-5fbd-9692-c896e202b02e,Inscriptions,1,Op de onderzijde in potlood: _Lode Vleeshouwers_,Signatuur,Nederlands
79057b82-06d2-5349-94ff-650a09ae4414,Inscriptions,1,Achteraan: _JEF LESA_,Signatuur,Nederlands
e72f4c71-2266-5f11-8d1d-5226bcf0534a,Inscriptions,1,Onleesbaar,Signatuur,Nederlands
098aa89e-8a7f-59d6-8c7e-f76068a17aa5,Inscriptions,1,_ CESAR SCHROEVENS_,Signatuur,Nederlands
4890d686-2331-535b-85d3-384afea42da1,Inscriptions,1,"achteraan links in de hals: _JAN V.D.BRA[nde]/LIER_

onderaan rechts in de hals: monogram _JVB_",Signatuur,Nederlands
eb6ee117-8765-58af-8dad-59441c620b03,Inscriptions,1,"Rechts onder: _L.Sebregts_

Onder: _CONSCIENCE_",Signatuur,Nederlands
11c49844-c619-5736-8630-4f431a6c6c7d,Inscriptions,2,Midden links: _Jul.Lagae / 1923 _,Signatuur,Nederlands
2442f4ff-517a-596c-b491-419e5fcbc1d7,Inscriptions,1,"Rechterzijde:_ FR. JORIS_

Koperen plaarje: _FANFARE-TONEEL-ONDERLINGE BIJSTAND-LIEFDADIGE EN PENSIOEN
MAAT[SCHAP]PIJ / DE VEREENIGDE WEEZEN / 18 ONDER KENSPREUK """"DE WEES VOOR DE
WEES 86 / VADER CORNELIUS VAN RIJSWIJCK_",Signatuur,Nederlands
67b0d0cc-fdbf-5e06-a8b2-ca28ffd46948,Inscriptions,2,rechts langs de halssnijlijn,Signatuur,Nederlands
2abc0433-04b1-548b-9235-4b71c756033d,Inscriptions,1,Op de schouderafsnede: _L.Baggen._,Signatuur,Nederlands
11738061-c52f-5501-be24-b549099f3c8f,Inscriptions,2,"Op de rechterschouder: _Josuë Dupon, 1893_

Op het voetstuk: _""""Ons Volk moet herleven""""_",Signatuur,Nederlands
a4b74afd-b139-5ac1-bd0a-cbf1d0e77695,Inscriptions,2,"Links: _I DE RUDDER_

Boven: _ VERS L'ENTENTE_",Signatuur,Nederlands
439e9a5f-f6b6-5947-9e32-e14324849a17,Inscriptions,2,Rechts: A. BIJA 1928,Signatuur,Nederlands
3900526e-09a7-50fd-8c38-4ad6748c5bfa,Inscriptions,1,Linksonder: _ Fr. Joris_,Signatuur,Nederlands
ee59fd8a-1578-52a4-b0b7-f04d11dc5fd8,Inscriptions,1,"Midden rechts: _BijA _

Onderaan: _DES CLAEIJS_",Signatuur,Nederlands
ef997d04-d986-5bc6-9314-497b1b3a6470,Inscriptions,2,"Rechts vooraan: _Pol Stoffijn_

Achteraan links: _ Nestor de Tière / Pol Stoffijn / 1914_",Signatuur,Nederlands
705205be-6fd6-5b2f-8cf3-f46cb39a9ddd,Inscriptions,1,"Rechterschouder: _Robert Fabri_

Vooraan op de basis: _VONDEL_",Signatuur,Nederlands
ddf96abe-518e-5e7a-86d4-2f1721f815b1,Inscriptions,2,Op rechterzijkant: _Cesar Schroevens / Antw. 1901<i/><br>,Signatuur,Nederlands
3e30078a-692c-57b1-83ed-b68235df2480,Inscriptions,2,"Op de achtkantig gewelfde voet, op elke zijde in een effen rechthoek versierd
met ster, de naam van een dichter:_

T. VAN RYSWYCK / K. LEDEGANCK / J. VONDEL / J. CATS / F. HELMERS / VAN
MAERLAND / W. BILDERDYK / F. WILLEMS_

Gesigneerd op de plint:_ Lambrecht van Ryswyck._

Op een banderol, slingerend rondom:_

AEN / HENDRIK / CONSCIENCE / DE / MAETSCHAPPIJ / VOOR TAEL EN KUNST._Op de
voorzijde van het zwart marmeren voetstuk, in goud, op een ingegrifte hangende
rol:

_Ik geef en legateer aan / den heer JULIAAN HOSTE als / aandenken onzer goede
/ vriendschap den kelk mij / door Antwerpen geschonken / 18 Mei 1883 / H
CONSCIENCE'S uiterste wil._",Signatuur,Nederlands
4b9d7c35-e13c-5ee5-93f6-86c790165fcc,Inscriptions,1,"Links:_FR.JORIS_

Voor: _Uit vriendschap / en / verkleefdheid /aangeboden_",Signatuur,Nederlands
913dd508-74cc-5926-ad25-cde9f6cd86e7,Inscriptions,1,Linkerzijde: _De Bisschop / 1918<i/><br>,Signatuur,Nederlands
c1706a0a-bbea-5846-8c7d-7e7a53d4ac3a,Inscriptions,1,L-voor:_ OSCAR / DE CLERCK_,Signatuur,Nederlands
08ff3a3c-dd11-5a47-9d9f-ea3ec421bca1,Inscriptions,1,"Linkerzijde: _Bruno / GERRITS / B[eeldhou]WER / 1938_

Achterzijde: _ Monet / 1938_

Rechterzijde: _Cie / Des bronzes / Bruxelles_",Signatuur,Nederlands
920260a1-a05e-543e-aa3a-f1bf16fe6fd6,Inscriptions,2,"linkerzijde voetstuk: _Jules Anthone 1903_

op de voorzijde in vergulde letters: _CATHARINA BEERSMANS / 1844-1899_",Signatuur,Nederlands
bb6b17d7-1aa9-5090-bf44-a56fe1f93d7c,Inscriptions,1,"Op de achterzijde: _Th.J. Canneel, 1847_",Signatuur,Nederlands
f199cab2-4e33-5361-abc4-19ca16f1f84d,Inscriptions,1,Achterzijde: _Hild-Derre / MUIZENS 1 15 / ANTWERPEN_,Signatuur,Nederlands
032f1518-6a11-5a14-9900-3809e086adbd,Inscriptions,1,Linkerzijde basis: _O.Jespers / A'95_,Signatuur,Nederlands
5344f31d-224a-5bc3-b782-43a22a341e7b,Inscriptions,1,"Rechts: _Is.De Rudder_

Onder: _Mathilde à son amie Martha_",Signatuur,Nederlands
eec14c7b-5076-5a49-ad57-ed8608f363e3,Inscriptions,1,"onderaan: Guido Gezelle<br>


",Signatuur,Nederlands
68ce2698-3579-56ce-849b-1e0fd2827bbd,Inscriptions,1,Gedateerd in de holte aan de achterzijde: _april 1969_,Signatuur,Nederlands
25702644-7882-5a7e-ad09-7b46fda9aaac,Inscriptions,1,Op de linkerschouderafsnede: _Godefroid Leurs . 1881 . fecit_,Signatuur,Nederlands
8575eef5-6c62-575f-96f9-83eea94eee0e,Inscriptions,1,Midden links: _Jul.Lagae / 1923 _,Signatuur,Nederlands
c55d8e5c-0c32-5a84-b0ca-7f539e6c7c88,Inscriptions,1,"Middenonder: *JNKr PH. BLOMMAERT 1808-1871*
Boven wapenschild met devies: *post florem fructus*
Rechtsonder: *Fr. Deckers 1897*",Signatuur,Nederlands
b5fbbbda-0327-5228-a554-d79b4a7c8efa,Inscriptions,1,"Links: _HUGO_
Rechts: _VERRIEST_",Signatuur,Nederlands
679c49d9-39a9-5ede-a7be-6ad703b3f951,Inscriptions,1,"rechts op de armafsnijding: _Hildebert DERRE / ANTWERPEN / 1920_

vooraan: _1834 PETER BENOIT 1901_",Signatuur,Nederlands
1a4a4907-bdbb-5583-b920-1405a3816c62,Inscriptions,2,"Links: _HENDRIK_

Linksonder: _CONSCIONCE_

Midden rechts: _PETER _

Rechts: _BENOIT_",Signatuur,Nederlands
40df15a3-98e9-5829-bd2e-50f47c1f2434,Inscriptions,1,Midden links: _Jul.Lagae / 1923 _,Signatuur,Nederlands
67e61948-f05c-59fc-841b-23a767c0ebf6,Inscriptions,2,Rechts voor: _Ars.Matton_,Signatuur,Nederlands
5327884c-1110-50ff-a685-afd248897555,Inscriptions,1,L-schouder: _K.Schuermans_,Signatuur,Nederlands
e1e12bda-8bfa-5681-b90f-c2ff56793f19,Inscriptions,2,op de linkerschouderafsnede: _Joan.Coomans.1919_,Signatuur,Nederlands
96391bbf-50c9-5989-a1c2-2f0c41d04400,Inscriptions,2,Rechterzijkant hals: _Lode Vleeshouwers 1944_,Signatuur,Nederlands
9bf33940-f5c7-53d3-bc5a-3d8235624a23,Inscriptions,2,Achteraan: _FR.VAN DE WINKEL_,Signatuur,Nederlands
5dba41c9-21e0-59ce-905e-dd13a26b24d5,Inscriptions,1,Vooraan: _FRANS VAN KUYCK_,Signatuur,Nederlands
4433fa87-006f-568d-92f7-0689e5e943bf,Inscriptions,2,Op de rechterschouderafsnede: _Jean Parentani_,Signatuur,Nederlands
3083eebf-50ea-5927-b6b7-8bc11af15ff5,Inscriptions,2,"Rechterzijkant, onderaan:_ E.De Plyn_",Signatuur,Nederlands
fc22eec7-fd45-5249-ae03-973842ab198b,Inscriptions,2,"Vooraan, onder: _AM _

Vooraan:_ HULDE AAN / L. CRAEYBECKX / BURGEMEESTER / der stad Antwerpen / TER
GELEGENHEID VAN ZIJN / BEZOEK AAN 'DAMOF' / 4 september / 1947 _",Signatuur,Nederlands
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,Inscriptions,1,"Onder links: _Jul.Dillens_

Links: _ELOIJ_

Rechts:_ LEMAIRE_ Gietersmerk tegen de rand onderaan: _Fonrie Nle des Bronzes
J. Petermann, St. Gillis Bruxelles_",Signatuur,Nederlands
2ee3dd9e-5ef9-54aa-a74a-ce5cae6e3292,Inscriptions,1,Midden-rechts: _ALF. MAUQUOY_,Signatuur,Nederlands
973d4981-ed11-51ae-803d-b4d4189d40d5,Inscriptions,2,Rechts boven op de halsafsnede:_Lode Vleeshouwers_,Signatuur,Nederlands
0a9292f1-56e8-5b61-8f44-c115208c5601,Inscriptions,1,Rechts onder: _R.P_,Signatuur,Nederlands
16cd52ba-18f9-5427-b9ff-559d91e29a8f,Inscriptions,1,Linksonder: _Jan van Rijswijck_,Signatuur,Nederlands
1a154f31-f551-5563-8774-aab66c817a57,Inscriptions,2,L-zijde : _FR.JORIS_,Signatuur,Nederlands
4c6766be-1454-50f1-acd2-6d9de7282e87,Inscriptions,1,"Onder: _L.DVPVIS fecit_

Links: _PETER BENOIT_",Signatuur,Nederlands
4ca5a8df-ba54-501b-a719-3701cfbac826,Inscriptions,1,"Rechtsonder: _O. Van Dongen_

R-boven: _1853 1916 / EDWARD KEURVELS / 1853 8 MAART 1953_",Signatuur,Nederlands
23d5c9d7-06d4-55d4-8094-97930c23b8f9,Inscriptions,1,"Linksonder: _ Du Bar_

Rechts: _EUGEEN van OYE _",Signatuur,Nederlands
8bf3a2b3-09d4-52f2-8c92-36e864478583,Inscriptions,2,"Op achterzijde van boven naar beneden, een opdracht van Bert Peleman:_

""""Een rugstercke syn omgane leed...""""

Van harte!

Bert Peleman

winter 1949",Signatuur,Nederlands
2fe44fd3-3a3c-52cd-8d94-473787935ead,Inscriptions,1,"Rechts onder: _ Dupuis S. / 1911 _

Links: _ARTHUR VAN DEN NEST_ Rechts: _SENATOR_",Signatuur,Nederlands
1dd34fd5-86a6-5104-8f19-b46960f7025b,Inscriptions,2,"op het bovenvlak van het voetstuk, links achter: _LODEe VLEESHOUWERS, 1936_",Signatuur,Nederlands
18ce845c-6504-5aef-a969-85dedfe8886e,Inscriptions,1,"Achterzijde: _Van harte aan / dr Vital Celen den / gemoedelijken kempischen /
letterkundige / aangeboden / Floris / de Cuijper / Februari / 1936_",Signatuur,Nederlands
0d8253f6-eb52-5b57-9192-981e3dce9354,Inscriptions,2,Achteraan: _De Martelaere / Aimé 46_,Signatuur,Nederlands
03fabdcb-d5b7-5aff-8aec-9422f497d864,Inscriptions,1,"Vooraan: _ A / FRÉDÉRIC DELVAUX / SES AMIS POLITIQUES / JANVIER 1900<i/><br>
linkerzijde basis: FR. JORIS SC",Signatuur,Nederlands
31f09c6e-ef63-5c7e-8d3f-4bf99f2372a8,Inscriptions,1,"Linksonder op figuur: _Gérard Dom_

Onderaan: _PETER BENOIT_",Signatuur,Nederlands
8bab2d05-7b5f-52d2-9af1-606eb599ac1c,Inscriptions,1,Rechterzijde:_ FR. JORIS sc_,Signatuur,Nederlands
7b339770-6cc5-5328-8a88-295a03828862,Inscriptions,2,"Onder links: _DE DISTEL / AAN HAAR STICHTER / J.B. JANMOULLE / 1881-1906_

Rechts onder: _STEKELIG NIET HEKELIG_",Signatuur,Nederlands
3a4a2d91-5ea3-5e54-be68-2e4ef1d57ab3,Inscriptions,1,Achterzijde: _Van den Broek A._,Signatuur,Nederlands
434a257d-29dc-588a-9324-4cf2532c327a,Inscriptions,1,"Rechtsonder: _FR.JOR_

Onder: _Peter Benoit . Jan van Beers_",Signatuur,Nederlands
c344fa49-3a39-5794-bb9f-5220ea13b07c,Inscriptions,1,rechtsonder: Hildebert Derre 1956<br>Antwerpen,Signatuur,Nederlands
82368831-7662-5e52-a07b-eba091297e05,Inscriptions,2,"Rechts boven de halsafsnede _W. Kreitz_. Op dezelfde plaats het gietersmerk:
_Batardy, cire perdue, Bruxelles_",Signatuur,Nederlands
1fe6d00c-774b-50b6-9146-a7e88e5e870d,Inscriptions,1,Rechterzijde: _P.F.Swiggers 18(?)_,Signatuur,Nederlands
c13c3ee6-e2ef-5504-b04c-9272386aa314,Inscriptions,1,Vooraan: _hij beminde /zijnen/ god_,Signatuur,Nederlands
5b938c98-6d35-5cb8-9ff5-1968dedf8706,Inscriptions,1,Voorzijde: _G. Van den Meersche _,Signatuur,Nederlands
c3a8883c-1ba2-531b-b5dc-dac74020f333,Inscriptions,1,rechts op de zijkant,Signatuur,Nederlands
9c95c2ba-090b-5570-9063-969e1637b65a,Inscriptions,2,"Rechtsonder: _LDu Bar _

Linkerzijde: _LODE BAEKELMANS_",Signatuur,Nederlands
667e47e6-3f59-51de-8928-2c7c3e92f215,Inscriptions,1,linksonder schouder: _L. De Bruyne_,Signatuur,Nederlands
11507332-e461-583b-9d82-2932578876fa,Inscriptions,1,Op achterzijde links: _ JEF LAMBEAUX / BRUXELLES 1881_,Signatuur,Nederlands
353c748e-7678-56ee-89b3-8f9b99fa1947,Inscriptions,2,Op het rechterzijvlak van het voetstuk: _Fr. Joris_,Signatuur,Nederlands
51ae9a81-d71b-5aff-b940-04d3c28dce1d,Inscriptions,2,Achter: _E.PARADE_,Signatuur,Nederlands
927a17bb-1a18-5cdc-a282-69bb66ea451e,Inscriptions,2,"Onder: _L.DVPVIS fecit_

Links: _PETER BENOIT_",Signatuur,Nederlands
92a719ae-e1a9-50df-ba85-a89e6ab38c4a,Inscriptions,2,Linksonder: _J.J.Jaquet_,Signatuur,Nederlands
99130394-5b56-5587-a3dc-cb7a761fc666,Inscriptions,1,"Rechtsonder: _J. Tiberius_

Links: _PAUL _

Rechts: _GILSON _",Signatuur,Nederlands
205d53ec-60e7-57f1-a7e0-6a0419627781,Inscriptions,1,"Linkerzijkant: _L Dupuis Sculp / 1898_

Vooraan: _Aan Heere Em Rosseels_",Signatuur,Nederlands
70bf6ddd-f65c-5ba4-a6db-0a7873076c35,Inscriptions,1,Gesign. aan de binnenzijde in balpen: _P. Aerts_,Signatuur,Nederlands
cbde0ac5-0fab-5d6c-a868-a09f0da1eea6,Inscriptions,1,Rechts op de hals: _ALB POELS_,Signatuur,Nederlands
ab54ce8c-713f-5684-8f88-3f1a7793ec8b,Inscriptions,1,"Linkerzijde: _L. Dupuis fecit 1868 _

Vooraan: _JAN VAN BEERS_",Signatuur,Nederlands
eb8e80d8-3f0d-584a-a6e6-b74f2c296b96,Inscriptions,1,Duim: _M DUGUET_,Signatuur,Nederlands
7d9e0f6b-7fa3-5d1a-8808-cc1f44f74192,Inscriptions,2,"op de linkerschouderafsnede: _Hildebert DERRE / ANTWERPEN 1940_

op de rug: _B_

op de voorzijde van de borstafsnede: _Dr.A.Borms_",Signatuur,Nederlands
