ResourceID,brocade.id,card,order,note,Condition State Note,Condition State Notes Type,Condition State Notes Language
ad42c05a-6a77-55bb-aa7b-ae204fa375c1,tg:lhsc:963,Conditions,2,note.lhconditie,"* opp.vuil

* krassen

* schimmel",Materiële toestand,Nederlands
cf893d3b-6118-5783-9f27-fa5e4ec9ffa2,tg:lhsc:826,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: vooraan

(29/08/2001)",Materiële toestand,Nederlands
dd8c1201-96cb-5dc9-b50f-0ec47b8ec90e,tg:lhsc:1110,Conditions,2,note.lhconditie,"* op verschillende plaatsen reeds verlijmd. Breuknaden opgevuld met een
product van een andere kleur. * opp.vuil

* vlekken: lichtgrijze schimmel

* achteraan (tegen de sokkel)

* schimmel

Conditie van de sokkel

* opp.vuil

(05/09/2001)",Materiële toestand,Nederlands
8e9b5ca9-3d1d-56f7-919a-e2247de2d72e,tg:lhsc:1686,Conditions,2,note.lhconditie,Goed,Materiële toestand,Nederlands
69fba700-e4ff-578a-82b1-8e036f6d851d,tg:lhsc:719,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: kleine donker-grijze vlekjes (schimmel), witte vegen naast,
verlijming, resten plaaster

* lacunes: heel klein stukje van de neus is afgeschaafd

* rechtsonder kleeft een stukje bruin papier

(21/08/2001) Vroeger restauratie ingrepen: oude verlijming met plaaster, langs
achterzijde verstevigd met plaaster en jutte. Barst loopt van midden-bovenaan
naar middenrechts. De barst is duidelijk zichtbaar omdat er haast geen
retouche aanwezig is.

De afwerkingslaag is gecraqueleerd.",Materiële toestand,Nederlands
993d0d9f-90fb-5011-967a-7d8c0d70fc9b,tg:lhsc:975,Conditions,2,note.lhconditie,"* opp.vuil

* krassen

(07/09/2001)",Materiële toestand,Nederlands
b2642e64-cf40-534d-a085-d54d22e784c9,tg:lhsc:1043,Conditions,3,note.lhconditie,"* opp.vuil

(10/09/2001)",Materiële toestand,Nederlands
96889312-9663-58ed-b9ab-42b9b933c8e9,tg:lhsc:426,Conditions,3,note.lhconditie,"* opp.vuil

* lacunes: rechts vooraan, onderaan sokkel, deuk linkerkraag

(31/08/2001)",Materiële toestand,Nederlands
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,tg:lhsc:1106,Conditions,2,note.lhconditie,"* opp.vuil

* krassen: kleine op neus, linker kas van de bril

* inventaris nr.ingekrast

(29/08/2001)",Materiële toestand,Nederlands
f2af4128-948e-55cb-942b-0f2d9e052910,tg:lhsc:830,Conditions,3,note.lhconditie,"* opp.vuil

* losliggende delen: schilfer linkerzijkant

* afschilfering materiaal linkerzijkant, achterkant

* lacunes in de afwerkingslaag:

(30/08/2001)",Materiële toestand,Nederlands
3a671a3c-fabc-56f3-81ed-6dbaa19b91d0,tg:lhsc:1690,Conditions,2,note.lhconditie,"30/01/2007: Gebroken aan linkerslaap, hersteld met zwarte pleister.",Materiële toestand,Nederlands
f3851180-1925-5a42-b8c2-7cb3fef20b5f,tg:lhsc:1014,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: rechts de hals rond

* lacunes in de afwerkingslaag: links ..., rechts in de hals",Materiële toestand,Nederlands
e2ea8c56-b809-5924-9db2-cb8827748717,tg:lhsc:888,Conditions,3,note.lhconditie,"* opp.vuil

* lacunes: kleine links onder

* lacunes in de afwerkingslag: kleintjes op de baard

(23/08/2001)",Materiële toestand,Nederlands
75406f57-ce0e-5f7b-bf25-711a711c69e2,tg:lhsc:5057,Conditions,2,note.lhconditie,10/02/2005: goed.,Materiële toestand,Nederlands
52f35a6b-134e-5313-b4f1-cd3d68ec6b05,tg:lhsc:922,Conditions,2,note.lhconditie,(11/09/2001),Materiële toestand,Nederlands
b9167c06-2c95-544e-a177-13224fdae55c,tg:lhsc:867,Conditions,2,note.lhconditie,"* opp.vuil

* een aantal beige vlekken

* schimmel

(24/08/2001)",Materiële toestand,Nederlands
3a0b92f9-b086-5b3f-b984-86c719f399b4,tg:lhsc:1151,Conditions,3,note.lhconditie,"* opp.vuil

* barsten: linker en rechterpols, horizontaal

* lacunes: rechterarm en linkerzijkant

* ontbrekende delen: stukken wijs-, middel- en ringvinger rechterhand

* lacunes in de afwerkingslaag

(30/08/2001) Mag het museum pas verlaten na consolidatie van de barsten in de
polsen.",Materiële toestand,Nederlands
7208ac2f-b04e-5096-b134-0d4ff2736efb,tg:lhsc:6417,Conditions,3,note.lhconditie,"23/12/2005: Matig. Rechterbovenhoek is afgebroken en terug verlijmd. Driehoekvormig stuk, basis: 7 cm, hoogte: 3,5 cm. Afschilfering van de verflaag op de onderkaak.",Materiële toestand,Nederlands
79ad8444-ac08-5f31-97f4-c0eab7b07850,tg:lhsc:758,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: witte vlek op het voorhoofd in het haar

* lacunes in de afwerkingslaag: op de ran, drie kleine op het haar

(24/08/2001)",Materiële toestand,Nederlands
b690029a-e07f-538f-bdc7-940b3ed93852,tg:lhsc:685,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: oranje verfspat, rechterbeen zwarte vlek

* lacunes: L-arm / R-voorhoek / L-achterhoek van de basis

(03/09/2001)",Materiële toestand,Nederlands
6f242fa3-9c42-5ee5-8990-4c9dbda195a5,tg:lhsc:1126,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: kleintjes in het haar

* lacunes in de afwerkingslaag: aantal kleintjes

Conditie van sokkel

* oop.vuil

(04/09/2001)",Materiële toestand,Nederlands
9ee54047-4908-546f-a047-3871c0547230,tg:lhsc:810,Conditions,2,note.lhconditie,"* opp.vuil

(03/09/2001)",Materiële toestand,Nederlands
c2c74bc9-510f-5c46-9dfd-113244f98495,tg:lhsc:955,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: zwarte vlekken, rondom hand

(10/09/2001)",Materiële toestand,Nederlands
d6b3c6c4-1969-5973-a355-c214d231f892,tg:lhsc:1063,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: een verfvlek achteraan

* boven op hoofd sticker",Materiële toestand,Nederlands
e2a2eee2-520d-5e83-92aa-2f40b6bf77e6,tg:lhsc:778,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: onderaan

Conditie van de sokkel

* vlekken: lichtgrijs, schimmel

* schimmel

(28/08/2001)",Materiële toestand,Nederlands
5669f751-6913-51a5-9126-5f8c0ce95ca6,tg:lhsc:847,Conditions,2,note.lhconditie,"* opp.vuil

(27/08/2001)",Materiële toestand,Nederlands
1c4b92d9-55ec-5ee7-bde4-db9a4ca63ed2,tg:lhsc:1171,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: twee witte vlekken op het voorhoofd

* lacunes: schram op de neus

* krassn

(30/08/2001)",Materiële toestand,Nederlands
3003dd64-3fe9-502e-a599-ad5bb33f4143,tg:lhsc:7949,Conditions,2,note.lhconditie,"24/04/2007: matig, enkele lacunes in de afwerkingslaag op het voorhoofd, neus, wang en bril. Afgebroken stukje van de kraag aan de rechterzijde.",Materiële toestand,Nederlands
79c38a16-ce0a-5cbf-93f8-9fb4be5921df,tg:lhsc:9404,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag.
",Materiële toestand,Nederlands
ac31c0b7-2070-5b13-977c-839e3986dd5d,tg:lhsc:1034,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: veroorzaakt door schimmel

* schimmel

* lacunes in de afwerkingslaag: topje voor de neus

(07/09/2001)",Materiële toestand,Nederlands
c5450e9f-5510-5cf4-b184-53cf1aec1324,tg:lhsc:902,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: ronde kleine bruine schimmel

* schimmel

(22/08/2001)",Materiële toestand,Nederlands
20de7983-25a8-5336-97d5-4f809a279898,tg:lhsc:781,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: grijze vlekken, zwarte vingerafdruk l-zijkant, hoofd: rode vlek

* schimmel

* afschilfering van de afwerkingslaag: langs r-zijde

* lacunes in de afwerkingslaag

(04/09/2001)",Materiële toestand,Nederlands
92e16535-75bc-5b5d-92bf-a2a5a9c9ccf3,tg:lhsc:1167,Conditions,2,note.lhconditie,"* opp.vuil: veel

* vlekken: zwarte vlekjes, schimmel, zwarte verfvlek op rechterkaak, groene
vlek op de voorkant

(29/08/2001)",Materiële toestand,Nederlands
74151a4b-8454-5561-b737-3ab1b1bafb7b,tg:lhsc:851,Conditions,2,note.lhconditie,"* vlekken: gipsspatten linkeroor en op het hoofd

* lacunes: achterkant onder kraag grote lacune ( 10 cm )

* lacunes in de afwerkingslaag: een kleine op achterkant

(29/09/2001) Het hoofd is afgebroken geweest en slecht hersteld.",Materiële toestand,Nederlands
a4dfba83-f210-58f6-bd44-9be9c3a95f3d,tg:lhsc:914,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: rode verfvlek op baard, witte vegen

* lacunes: kleine lacunes onder de signatuur, randen van de bovenkant van de
basis zijn afgesleten rechterboven en linkeronderhoek zijn ook afgesloten

* lacunes in de afwerkingslaag: twee strepen op de basis voor het voorhoofd,
drie lacunes op het voorhoofd, twee lacunes op basis

(21/08/2001)",Materiële toestand,Nederlands
ecbdf1c7-5e39-577e-a42f-350f3b711300,tg:lhsc:1022,Conditions,1,note.lhconditie,"* opp.vuil

(07/09/2001)",Materiële toestand,Nederlands
6ce7d351-6e3a-57dc-873f-2c95224c5624,tg:lhsc:447,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: vooraan rechts in de basis, op de neus

* krassen

(05/09/2001)",Materiële toestand,Nederlands
3230cfbd-14fa-5474-99e0-4e24a9c827a5,tg:lhsc:1188,Conditions,3,note.lhconditie,"* opp.vuil

* barsten: drie horizontale, volledig rondom, aan de rechterzijde enkele
vermoedelijk losse delen (bij elkaar gehouden door de verf)

* afschilfering van de afwerkingslaag: op de buik

* lacunes in de afwerkingslaag: overal

Conditie van de sokkel

* opp.vuil

* vlekken: achteraan

* lacunes in de afwerkingslaag: linkerzijde

(10/09/2001)",Materiële toestand,Nederlands
5763e199-f3c3-5b74-9f41-005f7497e13d,tg:lhsc:693,Conditions,2,note.lhconditie,"* opp.vuil

* afschilfering van de afwerkingslaag: vooraan links

* twee kleine lacunes in de afwerkingslaag langs voor, vier langs achter

(03/09/2001)",Materiële toestand,Nederlands
d6e645e8-fe71-5a5f-af4e-f4509483ea92,tg:lhsc:739,Conditions,1,note.lhconditie,"* opp.vuil

* lacunes: rand

* verfvlekken afkomstig van ijzeren versteviging in gips

* lacunes in de afwerkingslaag: geconcentreerd onderaan / rand

* vochtschade

(28/08/2001)",Materiële toestand,Nederlands
c0c83a98-314a-59c9-9aa5-13ca5a0f50c9,tg:lhsc:806,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: zwarte vlek langs de achterkant

* lacunes in de afwerkingslaag: een aantal kleintjes

(31/08/2001)",Materiële toestand,Nederlands
3d67e26f-4655-5fce-b4e5-6b04882dbe74,tg:lhsc:1130,Conditions,3,note.lhconditie,"* opp.vuil

(04/09/2001)",Materiële toestand,Nederlands
4e4e7b45-a6bc-5609-aab4-c75e742c034a,tg:lhsc:410,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: zwarte vlekjes, achteraan

* lacunes; aan de rand

* krassen

(05/09/2001)",Materiële toestand,Nederlands
5bc31604-0b9b-53b9-970a-20bda3bc1bb7,tg:lhsc:1075,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: knopje en haar

* lacunes in de afwerkingslaag: neus

(31/08/2001)",Materiële toestand,Nederlands
8214bb15-4ade-5466-8647-110925e9a0ac,tg:lhsc:943,Conditions,2,note.lhconditie,"* opp.vuil

* barsten: ... van portret en achterkant

(11/09/2001)",Materiële toestand,Nederlands
4f64fa2e-1349-5460-bdfc-37db32b3c724,tg:lhsc:742,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken

* lacunes: klein rechts boven

* beeld zit vast in kader met roestende nagels, beschadiging achterkant

Condeitie van de sokkel

* oop.vuil

* vlekken: witte verfspatten en witte schimmel

* schimmel

* lacunes in de afwerkingslaag: kleine lacunes (24/08/2001)",Materiële toestand,Nederlands
4bf9587a-195a-531a-b797-48d33fd3f03e,tg:lhsc:892,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: boven op het haar een aantal kleine witte vlekjes

* lacunes in de afwerkingslaag: een aantal zeer kleine

(27/08/2001)",Materiële toestand,Nederlands
2046f21b-8cb3-5f0c-80cc-8f1043ea9ac8,tg:lhsc:938,Conditions,1,note.lhconditie,"* opp.vuil

(11/09/2001)",Materiële toestand,Nederlands
42b50203-c676-5008-8bfa-ec422156f497,tg:lhsc:715,Conditions,2,note.lhconditie,"* opp.vuil

(23/08/2001)",Materiële toestand,Nederlands
251a4c15-a4a5-52d9-99d1-ecd68f0039d9,tg:lhsc:1059,Conditions,2,note.lhconditie,"* opp.vuil

(29/08/2001)",Materiële toestand,Nederlands
c0668c9b-d5a4-58c1-88cf-60be1c49e8a1,tg:lhsc:980,Conditions,1,note.lhconditie,"* opp.vuil

* barsten: onder linker neusvleugel

* lacunes in de afwerkingslaag: linkse wang, rechtse ...

(07/09/2001)",Materiële toestand,Nederlands
0752d698-5559-5f26-9bc7-0c22f6cc4a98,tg:lhsc:1366,Conditions,3,note.lhconditie,goed,Materiële toestand,Nederlands
6aa05d40-8cfc-5161-9022-19303f4be3f3,tg:lhsc:1736,Conditions,2,note.lhconditie,Goed,Materiële toestand,Nederlands
f22e19d6-952c-5dc0-80f4-3876137d63fd,tg:lhsc:703,Conditions,2,note.lhconditie,"* vlekken: zwarte vlekken

* aantal kleine lacunes

(11/09/2001)",Materiële toestand,Nederlands
0b460bd8-9b8e-580d-bed5-38a05bd079fd,tg:lhsc:979,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: zwart-groen, schimmel, potloodstreep op het voorhoofd

* schimmel

* lacunes in de afwerkingslaag: drie kleine op het voorhoofd

(11/09/2001)",Materiële toestand,Nederlands
e45ccb0f-8b3d-5225-91ae-e7041a97d2d3,tg:lhsc:996,Conditions,1,note.lhconditie,"* opp.vuil

* krassen

* schimmel",Materiële toestand,Nederlands
e98844f2-7471-5e50-8f89-434e2287cff5,tg:lhsc:884,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: onder, witte vlekjes

(27/08/2001)",Materiële toestand,Nederlands
041882a6-2b28-57d2-a8cb-313cade7ff6a,tg:lhsc:1018,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: rechtse oor

* lacunes in de afwerkingslaag: topje neus, verspreid over object

(06/09/2001)",Materiële toestand,Nederlands
d09fb64f-8919-51d9-a359-d58b4c0e2d14,tg:lhsc:1019,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: gips is op, op sommige plaatsen verkleurd

(07/09/2001)",Materiële toestand,Nederlands
13e37524-f03c-591b-8dbf-7814a6fc95e2,tg:lhsc:31,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: gele op neus, rechterwang, mond, bruine vlekken, zwarte vegen

* lacunes in de afwerkingslaag

(31/08/2001)",Materiële toestand,Nederlands
a618abae-cf67-5ca5-b132-0189d503d307,tg:lhsc:755,Conditions,3,note.lhconditie,"* oop,vuil

* vlekken: links naast de nues, twee kleine witte vlekjes , schimmel

* barsten: van midden boven naar linds, kan bewogen worden

* lacunes in de afwerkingslaag: redelijk veel, witte gips zichtbaar

Condeitie van de sokkel

* opp.vuil

(27/08/2001)",Materiële toestand,Nederlands
c3dc0285-c5fe-5fdd-9596-0b8b065a8a5c,tg:lhsc:978,Conditions,1,note.lhconditie,"* opp.vuil

(11/09/2001)",Materiële toestand,Nederlands
a1e4552c-9140-5bd0-a6f6-349968958ddb,tg:lhsc:997,Conditions,1,note.lhconditie,"* opp.vuil

* krassen

(06/09/2001)",Materiële toestand,Nederlands
a7c16f34-4bcd-52a0-ba5a-87e865efb62d,tg:lhsc:4923,Conditions,2,note.lhconditie,"* opp.vuil

* vele lacunes: aan het oor, snor, wang kruin en de zijkanten. Rechtsonder is
er een stuk afgebroken.

(02/02/2005)",Materiële toestand,Nederlands
25294799-6b39-5a23-b237-1239fec67b37,tg:lhsc:1672,Conditions,3,note.lhconditie,Goed,Materiële toestand,Nederlands
f08984f3-e2fc-54da-9c61-78add09bfd5a,tg:lhsc:702,Conditions,2,note.lhconditie,"* opp.vuil

* afschilfering van de afwerkingslaag: in het haar

(11/09/2001)",Materiële toestand,Nederlands
b2d880a6-5fe2-56dd-9c45-26b83a820e58,tg:lhsc:1058,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: kleine linker hand

(06/09/2001)",Materiële toestand,Nederlands
9e2d2511-c461-5249-81e9-6fa358cb5ee2,tg:lhsc:981,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: schimmel

* krassen

* schimmel

(07/09/2001)",Materiële toestand,Nederlands
379e9880-69a2-5f6f-a7a0-0f09c8773834,tg:lhsc:714,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: kleine bruine, linksboven en onderaan, zwarte vegen

(21/08/2001)",Materiële toestand,Nederlands
2369319a-c50f-5def-a165-214f7df26017,tg:lhsc:939,Conditions,2,note.lhconditie,"* opp.vuil

(11/09/2001)",Materiële toestand,Nederlands
3bf6e521-9afd-56e9-a309-2eaa5b135385,tg:lhsc:743,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: lichtbruine en grijze vlekken, schimmel

* schimmel

(24/08/2001)",Materiële toestand,Nederlands
17d6cc59-4608-5f8b-a17f-df5e96c36d0e,tg:lhsc:807,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: een paar witte en zwarte

* krassen

(31/08/2001)",Materiële toestand,Nederlands
8a7b3b53-babc-58c4-aafc-1f1bd993e8c0,tg:lhsc:1131,Conditions,2,note.lhconditie,"* opp.vuil

(04/09/2001)",Materiële toestand,Nederlands
9cb1ea69-87e9-58c4-a753-0c476c73cbe8,tg:lhsc:1074,Conditions,2,note.lhconditie,"* opp.vuil

* vooraan sticker met gegevens

* lacunes in de afwerkingslaag: kleine

(04/09/2001)",Materiële toestand,Nederlands
9785ef83-ffab-5745-ad19-a502ebae52d8,tg:lhsc:942,Conditions,2,note.lhconditie,"* opp.vuil

* krassen

* schimmel

(11/09/2001)",Materiële toestand,Nederlands
289dfd9f-6ac6-59f6-934a-f1d3374408f0,tg:lhsc:692,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: twee kleine vooraan, vier achteraan

(03/09/2001)",Materiële toestand,Nederlands
caf56308-6bc0-5df9-b5a6-812476b29172,tg:lhsc:738,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: vervuiling in oppervlak

* lacunes: rechterbovenhoek / randen / kin

* degradetie van de materie

* vochtschade

(28/08/2001)",Materiële toestand,Nederlands
3a8db150-e483-582a-b619-65d30596b007,tg:lhsc:1648,Conditions,2,note.lhconditie,goed 9/09/2003,Materiële toestand,Nederlands
e625cf08-bf97-5160-bd2b-9865469d4c3e,tg:lhsc:1166,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: zwarte op de linkerschouder en linkerborst, groen op neuspunt,
potlood op rechterborst, zwarte stipjes, schimmel

(29/08/2001)",Materiële toestand,Nederlands
f2b3fb9e-a9fe-58df-aa11-70e64121904f,tg:lhsc:850,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: links vooraan, rode vlek

* kleine lacune vooraan

* lacunes in de afwerkingslaag: rechterschouder, kraag

(30/08/2001)",Materiële toestand,Nederlands
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,tg:lhsc:915,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: zwarte veeg

* lacunes: voorhoofd / linksonderaan

* krassen

* lacunes in de afwerkingslaag: krassen

(28/08/2001)",Materiële toestand,Nederlands
d38d9708-0516-521b-bb80-a809a561be78,tg:lhsc:9413,Conditions,2,note.lhconditie,Goed.,Materiële toestand,Nederlands
1000d161-923b-5ee5-a7c7-10c59cf2bded,tg:lhsc:1023,Conditions,1,note.lhconditie,"* opp.vuil

(07/09/2001)",Materiële toestand,Nederlands
fe58283f-d95f-536b-b453-f0e65d0c382d,tg:lhsc:1189,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: witte verfspatten

* afschilfering van de afwerkingslaag

* lacunes in de afwerkingslaag: op verschillende plaatsen

(11/09/2001)

* 26/10/2004: Afgebroken stuk van rechterkraag dat weer verlijmd is. De
breuklijnen zijn duidelijk zichtbaar.",Materiële toestand,Nederlands
3c1850cd-b5d2-5b36-92f7-4d93cac672a2,tg:lhsc:446,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: op de basis

* krassen: twee diepe krassen op de basis, rechts

(05/09/2001)",Materiële toestand,Nederlands
e63e61af-0b2e-5a83-b452-c4d7c0b747be,tg:lhsc:780,Conditions,3,note.lhconditie,"* opp.vuil

Conditie van de sokkel

* opp.vuil

* vlekken: witte vlekken, schimmel

* schimmel, voorkant

(28/08/2001)",Materiële toestand,Nederlands
ead2be40-f358-5426-861a-7acaf520ca74,tg:lhsc:846,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: vier roestkleurige vlekjes

(23/08/2001)",Materiële toestand,Nederlands
eef710d9-efd5-5bec-95ac-fc7b8799e862,tg:lhsc:1170,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: schram achteraan

* lacunes in de afwerkingslaag: kleine

(30/08/2001)",Materiële toestand,Nederlands
0037c8b2-625d-5e8e-a6f5-fef61711e8d9,tg:lhsc:1035,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: schimmel

* schimmel

(07/09/2001)",Materiële toestand,Nederlands
768c357c-5e80-57b4-806a-d12062ff20ad,tg:lhsc:9405,Conditions,2,note.lhconditie,"* opp.vuil
* lacunes",Materiële toestand,Nederlands
c8f585cb-9158-5a6f-b8b8-cb72f2a20c43,tg:lhsc:903,Conditions,3,note.lhconditie,"* opp.vuil

(22/08/2001)",Materiële toestand,Nederlands
14e6bdc2-e723-55a4-a090-6e6b5b099805,tg:lhsc:779,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: op achterkant, schimmel

* losliggende delen: linker-onderhoek

* schimmel

Conditie van de sokkel

* opp.vuil

* vlekken: grijze schimmel

* lacunes: midden, voor

* schimmel

(28/08/2001)",Materiële toestand,Nederlands
521e73eb-8182-5abc-85db-4ce8f68bb5a6,tg:lhsc:9393,Conditions,1,note.lhconditie,"23/05/2016: Goed. Oppervlaktevuil en dieper ingedrongen vuil. Beschadiging aan boord linker kraagdeel. Het fragment was aanwezig en werd verlijmd door het Letterenhuis op 23/05/2016. Beschadiging aan rechterschouder jas, fragment niet aanwezig.",Materiële toestand,Nederlands
b6a9e149-8ffb-558d-ad92-c2a949f5b4ba,tg:lhsc:796,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: aantal kleine

* lacunes in de afwerkingslaag: boven op het hoofd

(03/09/2001)",Materiële toestand,Nederlands
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: rode verfvlekken

* lacunes: kleine op de basis

* lacunes in de afwerkingslaag

(13/09/2001)",Materiële toestand,Nederlands
6a01793e-dcc5-50d8-8086-332ecf5619d4,tg:lhsc:1062,Conditions,1,note.lhconditie,"* opp.vuil

(05/09/2001)",Materiële toestand,Nederlands
310d02bc-b3f9-54a4-ba0f-f8b0dbf98efc,tg:lhsc:407,Conditions,3,note.lhconditie,"* opp.vuil

* lacunes: kleine, rechter-achterhoek

* lacunes in de afwerkingslaag: kleine

(28/08/2001)",Materiële toestand,Nederlands
2006b3d1-91a1-57c0-9a01-e100ab2edcf1,tg:lhsc:4149,Conditions,1,note.lhconditie,"03/10/2004: Lacunes bovenop de kruin, op het voorhoofd, rechteroog, neus, onderaan de buste en onderaan de sokkel.",Materiële toestand,Nederlands
6dc55640-b9fc-569d-beac-580b064e9b39,tg:lhsc:684,Conditions,3,note.lhconditie,"* opp.vuil

Conditie van de sokkel

* opp.vuil

(03/09/2001)",Materiële toestand,Nederlands
049e5824-e57f-5c45-8f22-69f0b1524d65,tg:lhsc:6416,Conditions,3,note.lhconditie,23/12/2005: Goed.,Materiële toestand,Nederlands
374c7807-9397-570e-b7ac-233b693074c3,tg:lhsc:759,Conditions,2,note.lhconditie,"* opp.vuil

(23/08/2001)",Materiële toestand,Nederlands
f9b73f84-d020-5318-a7de-cc6afbbebcbe,tg:lhsc:889,Conditions,3,note.lhconditie,"* opp.vuil

Conditie van de sokkel

* oop.vuil

* vlekken: witte vlekjes, witte vlekjes, schimmel

* schimmel

(27/08/2001)",Materiële toestand,Nederlands
90d0435d-841b-5f6d-bdd3-08aece6d2659,tg:lhsc:923,Conditions,2,note.lhconditie,"* vlekken: gele vlekken, schimmel

* schimmel

(11/09/2001)",Materiële toestand,Nederlands
65ea93a3-0f5d-5a4e-bf3c-d2c257a631e1,tg:lhsc:866,Conditions,3,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: twee kleintjes rechtsonder, een op de
linkerschouder, vijf op het hoofd

Conditie van de sokkel

* opp.vuil

* vlekken: onder, twee witte vlekken

* licht-grijze schimmel

(23/08/2001)",Materiële toestand,Nederlands
4033c8db-8ba4-5d17-8c07-2a3200cf1814,tg:lhsc:1150,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: potloodstrepen

* barsten: ... twee in de sokkel

* lacunes: sokkel

* afschilfering van de afwerkingslaag: veel, overal

* lacunes in de afwerkingslaag

(30/08/2001)",Materiële toestand,Nederlands
f72722ec-7527-5808-8921-9d0e5c2aac82,tg:lhsc:974,Conditions,2,note.lhconditie,* opp.vuil,Materiële toestand,Nederlands
f4ee596d-f2e6-58a3-9507-f813e4cb5f63,tg:lhsc:9188,Conditions,1,note.lhconditie,17/08/2009: Goed.,Materiële toestand,Nederlands
9b580fe2-dedf-5aeb-b5b2-923133569e39,tg:lhsc:1042,Conditions,3,note.lhconditie,"* opp.vuil

(10/09/2001)",Materiële toestand,Nederlands
65563560-4578-5289-9232-3aa692d4fb60,tg:lhsc:1107,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: witte verfspatten

Conditie van de sokkel

* opp.vuil

* vlekken: witte verfspatten, aan de achterkant oranje vlek

* krassen

* roestende nagels, (ter bevestiging van sokkel onder beeld)

(31/08/2001)",Materiële toestand,Nederlands
7a4b79ef-d578-582a-9018-18ed74224da7,tg:lhsc:831,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: witte verf achterhoofd

* lacunes in de afwerkingslaag: voorkant

(30/08/2001)",Materiële toestand,Nederlands
135dde48-fde5-5082-a586-88de91fc0046,tg:lhsc:718,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: zwarte vingerafdrukken

* beetje zwarte schimmelvorming

(23/08/2001)",Materiële toestand,Nederlands
56453bf7-3f37-584d-a3fd-52b7586f9498,tg:lhsc:431,Conditions,3,note.lhconditie,"* oop.vuil

* vlakken: zwarte vlek op rechterschouder

* krassen: schram op de neus en onderkant van de sokkel, overal krassen

* met potlood getekend in opschrift vooraan

(30/08/2001)",Materiële toestand,Nederlands
29839ebe-7317-53b4-bd17-8cade0222af5,tg:lhsc:1054,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: linker en rechteroor, rechteroogholte

(06/09/2001)",Materiële toestand,Nederlands
6c66a023-b211-5d30-8131-f20b8e0704a7,tg:lhsc:962,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: door verlijming vroegere breuk van pink

* lacunes: aan de hoeken v/d basis

* krassen

* mogelijk schimmel

(10/09/2001)",Materiële toestand,Nederlands
