ResourceID,brocade.id,card,order,Genre Type
68bfe4d0-81b3-5bfc-9d6d-e224eb66db06,tg:lhsc:1308,GenreTypes,1,Buste
76cb8230-0207-514d-80dc-2cd86e18392d,tg:lhsc:1021,GenreTypes,1,Masker
b5fbbbda-0327-5228-a554-d79b4a7c8efa,tg:lhsc:9411,GenreTypes,1,Medaillon
679c49d9-39a9-5ede-a7be-6ad703b3f951,tg:lhsc:444,GenreTypes,1,Buste
1a4a4907-bdbb-5583-b920-1405a3816c62,tg:lhsc:917,GenreTypes,1,Plaquette
40df15a3-98e9-5829-bd2e-50f47c1f2434,tg:lhsc:852,GenreTypes,1,Plaquette
67e61948-f05c-59fc-841b-23a767c0ebf6,tg:lhsc:1164,GenreTypes,1,Buste
f1172ab4-f619-5395-b771-2b5bb142f932,tg:lhsc:8191,GenreTypes,1,Oud-Grieks
5327884c-1110-50ff-a685-afd248897555,tg:lhsc:690,GenreTypes,1,Buste
e1e12bda-8bfa-5681-b90f-c2ff56793f19,tg:lhsc:413,GenreTypes,1,Buste
96391bbf-50c9-5989-a1c2-2f0c41d04400,tg:lhsc:1076,GenreTypes,1,Kop
9bf33940-f5c7-53d3-bc5a-3d8235624a23,tg:lhsc:1099,GenreTypes,1,Kop
5dba41c9-21e0-59ce-905e-dd13a26b24d5,tg:lhsc:1133,GenreTypes,1,Buste
4433fa87-006f-568d-92f7-0689e5e943bf,tg:lhsc:805,GenreTypes,1,Buste
3083eebf-50ea-5927-b6b7-8bc11af15ff5,tg:lhsc:741,GenreTypes,1,Medaillon
0a8eb4be-7ff6-5663-a2b5-b5cf0ec50342,tg:lhsc:1261,GenreTypes,1,Staande Figuur
fc22eec7-fd45-5249-ae03-973842ab198b,tg:lhsc:1148,GenreTypes,1,Plaquette
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,tg:lhsc:891,GenreTypes,1,Medaillon
2ee3dd9e-5ef9-54aa-a74a-ce5cae6e3292,tg:lhsc:716,GenreTypes,1,Medaillon
973d4981-ed11-51ae-803d-b4d4189d40d5,tg:lhsc:1689,GenreTypes,1,Kop
f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,tg:lhsc:1666,GenreTypes,1,Kop
1c8162a2-3043-5a35-84c7-ca0b4c2c81e3,tg:lhsc:1236,GenreTypes,1,Staande Figuur
60b14266-ffa6-502b-8e9a-70d6b8b3811f,tg:lhsc:829,GenreTypes,1,Kop
74ebc791-e2a7-5cb3-b346-7d0ed2f769f1,tg:lhsc:983,GenreTypes,1,Dodenmasker
d6e59309-3ec3-58ca-8584-834f7e0e04fa,tg:lhsc:1365,GenreTypes,1,Kop
0a9292f1-56e8-5b61-8f44-c115208c5601,tg:lhsc:1735,GenreTypes,1,Buste
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,GenreTypes,1,Plaquette
1a154f31-f551-5563-8774-aab66c817a57,tg:lhsc:1220,GenreTypes,1,Buste
4c6766be-1454-50f1-acd2-6d9de7282e87,tg:lhsc:4921,GenreTypes,1,Medaillon
26ae5af7-b963-5417-96f3-95f8469e3937,tg:lhsc:1109,GenreTypes,1,Buste
2c9edd25-5211-5861-b3b6-7e7c19d7ca32,tg:lhsc:995,GenreTypes,1,Dodenmasker
c9bea283-db59-5fd1-b8d0-d8a193b47e69,tg:lhsc:429,GenreTypes,1,Buste
82c544cb-c8f3-5489-9b73-99b9b99c7b46,tg:lhsc:9186,GenreTypes,1,Kop
4ca5a8df-ba54-501b-a719-3701cfbac826,tg:lhsc:757,GenreTypes,1,Plaquette
29f98a5e-4430-5e93-90d8-050c9d245949,tg:lhsc:8056,GenreTypes,1,Plaquette
23d5c9d7-06d4-55d4-8094-97930c23b8f9,tg:lhsc:868,GenreTypes,1,Medaillon
8bf3a2b3-09d4-52f2-8c92-36e864478583,tg:lhsc:9094,GenreTypes,1,Basreliëf
2fe44fd3-3a3c-52cd-8d94-473787935ead,tg:lhsc:887,GenreTypes,1,Medaillon
1dd34fd5-86a6-5104-8f19-b46960f7025b,tg:lhsc:409,GenreTypes,1,Figuur Ten Halven Lijve
0af52f4e-e38e-5f00-9c01-5d4cf6b2861b,tg:lhsc:1596,GenreTypes,1,Plaquette
18ce845c-6504-5aef-a969-85dedfe8886e,tg:lhsc:1083,GenreTypes,1,Buste
0d8253f6-eb52-5b57-9192-981e3dce9354,tg:lhsc:1129,GenreTypes,1,Kop
d5496666-b51c-594b-8783-3158093a8aee,tg:lhsc:1200,GenreTypes,1,Buste
03fabdcb-d5b7-5aff-8aec-9422f497d864,tg:lhsc:665,GenreTypes,1,Buste
efd035b6-e1e7-50e8-aa77-a6f19d93f94b,tg:lhsc:1715,GenreTypes,1,Zitbeeld; Zittende Figuur
31f09c6e-ef63-5c7e-8d3f-4bf99f2372a8,tg:lhsc:720,GenreTypes,1,Plaquette
8bab2d05-7b5f-52d2-9af1-606eb599ac1c,tg:lhsc:1191,GenreTypes,1,Staande Figuur
7b339770-6cc5-5328-8a88-295a03828862,tg:lhsc:848,GenreTypes,1,Basreliëf
3a4a2d91-5ea3-5e54-be68-2e4ef1d57ab3,tg:lhsc:1607,GenreTypes,1,Plaquette
3c3607df-3a80-5329-a342-9851eef7b3e1,tg:lhsc:1257,GenreTypes,1,Buste
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,GenreTypes,1,Plaquette
c344fa49-3a39-5794-bb9f-5220ea13b07c,tg:lhsc:9372,GenreTypes,1,Buste
82368831-7662-5e52-a07b-eba091297e05,tg:lhsc:1312,GenreTypes,1,Kop
1fe6d00c-774b-50b6-9146-a7e88e5e870d,tg:lhsc:1187,GenreTypes,1,Buste
c13c3ee6-e2ef-5504-b04c-9272386aa314,tg:lhsc:448,GenreTypes,1,Maquette
c2b6778f-53b8-568d-a04e-b07b714cb32b,tg:lhsc:1168,GenreTypes,1,Buste
5b938c98-6d35-5cb8-9ff5-1968dedf8706,tg:lhsc:1611,GenreTypes,1,Medaillon
66c7f586-9091-5bc8-baa6-a0207973df5c,tg:lhsc:2197,GenreTypes,1,Dodenmasker
af620ccf-378e-54b7-80e8-75946ec2b76a,tg:lhsc:8060,GenreTypes,1,Medaillon
c3a8883c-1ba2-531b-b5dc-dac74020f333,tg:lhsc:1304,GenreTypes,1,Buste
2188a431-8cf0-5a90-9d3a-aa15f69cc7b5,tg:lhsc:9364,GenreTypes,1,Staande Figuur
9c95c2ba-090b-5570-9063-969e1637b65a,tg:lhsc:761,GenreTypes,1,Medaillon
667e47e6-3f59-51de-8928-2c7c3e92f215,tg:lhsc:2206,GenreTypes,1,Plaquette
11507332-e461-583b-9d82-2932578876fa,tg:lhsc:809,GenreTypes,1,Buste
353c748e-7678-56ee-89b3-8f9b99fa1947,tg:lhsc:52,GenreTypes,1,Kop
51ae9a81-d71b-5aff-b940-04d3c28dce1d,tg:lhsc:1095,GenreTypes,1,Kop
927a17bb-1a18-5cdc-a282-69bb66ea451e,tg:lhsc:1216,GenreTypes,1,Medaillon
92a719ae-e1a9-50df-ba85-a89e6ab38c4a,tg:lhsc:736,GenreTypes,1,Medaillon
99130394-5b56-5587-a3dc-cb7a761fc666,tg:lhsc:872,GenreTypes,1,Medaillon
205d53ec-60e7-57f1-a7e0-6a0419627781,tg:lhsc:1144,GenreTypes,1,Buste
f053208f-5f5e-5cb6-8547-833a7164997f,tg:lhsc:1001,GenreTypes,1,Dodenmasker
70bf6ddd-f65c-5ba4-a6db-0a7873076c35,tg:lhsc:937,GenreTypes,1,Hand
e864017c-cfec-5faa-bc67-54323836dadd,tg:lhsc:1282,GenreTypes,1,Buste
ae856fa1-52ff-5598-b05b-6a4083563098,tg:lhsc:1328,GenreTypes,1,Staande Figuur
cbde0ac5-0fab-5d6c-a868-a09f0da1eea6,tg:lhsc:1113,GenreTypes,1,Kop
ab54ce8c-713f-5684-8f88-3f1a7793ec8b,tg:lhsc:825,GenreTypes,1,Buste
eb8e80d8-3f0d-584a-a6e6-b74f2c296b96,tg:lhsc:960,GenreTypes,1,Hand
7d9e0f6b-7fa3-5d1a-8808-cc1f44f74192,tg:lhsc:433,GenreTypes,1,Buste
ca503d79-4b86-5336-96ab-4887c7d15b25,tg:lhsc:1056,GenreTypes,1,Buste
d0efabc0-d7ab-56a2-80e6-9cf6d7822341,tg:lhsc:833,GenreTypes,1,Buste
47e36ebe-5d00-5355-b2e0-909ca20103ee,tg:lhsc:999,GenreTypes,1,Dodenmasker
d106c1d9-4207-5510-930b-869a6011195a,tg:lhsc:1105,GenreTypes,1,Kop
58a0ace5-53bb-589f-93d1-90411451de73,tg:lhsc:1040,GenreTypes,1,Dodenmasker
c0abd772-4d1c-51e7-b26a-e21943c3a65e,tg:lhsc:425,GenreTypes,1,Buste
4a601a10-bb90-5881-994a-97786443f8c5,tg:lhsc:976,GenreTypes,1,Dodenmasker
af7668ba-501e-52fc-9f74-2be22545f24a,tg:lhsc:1369,GenreTypes,1,Kop
ce533c49-8782-56eb-9f9f-bb2cc9ed8f08,tg:lhsc:1386,GenreTypes,1,Hand
5d608eeb-238a-5da3-a62a-39936f16790a,tg:lhsc:1152,GenreTypes,1,Buste
7eadb68c-d273-510a-b540-3106f6cf9ea7,tg:lhsc:864,GenreTypes,1,Medaillon
5b9d8fce-0972-5da6-86c8-fd2280054bd6,tg:lhsc:921,GenreTypes,1,Plaquette
55d35300-7394-5870-92ad-bbf64c2ecf55,tg:lhsc:1017,GenreTypes,1,Masker
7797b41c-285a-5620-808b-43a13e52a028,tg:lhsc:1159,GenreTypes,1,Buste
e68c69b7-eb93-52a6-915f-c9f07b0b62d7,tg:lhsc:880,GenreTypes,1,Medaillon
240e1a01-f930-5a33-9e66-b8672191a8b7,tg:lhsc:1620,GenreTypes,1,Plaquette
c8785856-42c4-5cad-80b9-693a51029d58,tg:lhsc:1270,GenreTypes,1,Buste
d8cc4508-f55b-5b80-bbe3-e70696620e11,tg:lhsc:992,GenreTypes,1,Dodenmasker
f3396b13-b343-5b6e-af9f-854a89a017e1,tg:lhsc:838,GenreTypes,1,Staande Figuur
eda025cc-1d04-5df6-9c03-99bdfca7c0f7,tg:lhsc:1227,GenreTypes,1,Kop
5489a611-b006-58ce-998d-a3164075c09e,tg:lhsc:1118,GenreTypes,1,Kop
75f2338a-6ca2-5374-be33-ae01a6a1543d,tg:lhsc:984,GenreTypes,1,Dodenmasker
0cfbdffe-3206-5910-8f33-84750c83fe8f,tg:lhsc:7189,GenreTypes,1,Plaquette
332768c8-f8e3-531d-b3f4-9d574010f062,tg:lhsc:438,GenreTypes,1,Medaillon
57a482a1-6870-56ad-8f3c-d72bbd982c1a,tg:lhsc:711,GenreTypes,1,Plaquette
364ef84b-738b-52a0-ace2-bf5a64f1be64,tg:lhsc:654,GenreTypes,1,Buste
df08d671-77f2-5b40-a336-a72b90719a19,tg:lhsc:1231,GenreTypes,1,Zitbeeld; Zittende Figuur
6c402319-7604-534d-ac80-c719da48318d,tg:lhsc:879,GenreTypes,1,Medaillon
82d5c0d7-6499-5b89-8ded-08fd6fe64a66,tg:lhsc:896,GenreTypes,1,Medaillon
8bbd667d-0bbe-55d6-8840-3ccc0ade6440,tg:lhsc:1323,GenreTypes,1,Kop
c6e4d6a1-8aa9-5c17-a3ad-ee814c70e888,tg:lhsc:1289,GenreTypes,1,Kop
09a7eeb8-e122-59b6-9eee-9578e4bc20ce,tg:lhsc:746,GenreTypes,1,Medaillon
48a58cb9-611f-5980-96a9-0376708a51a2,tg:lhsc:1266,GenreTypes,1,Staande Figuur
34b2c347-1c0b-5e1c-bae2-10618082c3fd,tg:lhsc:414,GenreTypes,1,Buste
50d950eb-4e24-56cd-a252-f3a42bbf9247,tg:lhsc:947,GenreTypes,1,Hand
8a0fba54-258a-5c6a-8863-38ace969e007,tg:lhsc:802,GenreTypes,1,Buste
4fb0b622-30bc-5749-917b-86e9dd2a602b,tg:lhsc:1134,GenreTypes,1,Buste
f7f0442f-19aa-5111-a920-f7466bd4b922,tg:lhsc:678,GenreTypes,1,Buste
c9b52083-14d8-5cf8-898f-d39e506fb827,tg:lhsc:9292,GenreTypes,1,Plaquette
03babb7e-b2b2-5c68-add6-8fddd44eb47d,tg:lhsc:697,GenreTypes,1,Medaillon
56d8e766-7b1e-5eae-8b7f-24ee08c51f1d,tg:lhsc:1708,GenreTypes,1,Zitbeeld; Zittende Figuur
08e65147-2901-5a48-9f1e-279842ed8614,tg:lhsc:910,GenreTypes,1,Medaillon
ad8e3d28-ae9c-521e-b5a4-386d3f5f9c6b,tg:lhsc:9416,GenreTypes,1,Hand
97f2d70d-8da6-5244-84b9-ad25e72431e2,tg:lhsc:1026,GenreTypes,1,Dodenmasker
7e2245ed-de1f-58b9-be59-5ba00b6ca82f,tg:lhsc:443,GenreTypes,1,Buste
6ee01e5a-1441-5ac1-8023-d8ea42dca6ff,tg:lhsc:1163,GenreTypes,1,Buste
9d24e234-d13a-5801-9e77-c882d064e03c,tg:lhsc:855,GenreTypes,1,Medaillon
6eafb6ec-f70f-5b4a-93b4-a20ef921cc6a,tg:lhsc:455,GenreTypes,1,Buste
b949af4c-0326-5fe1-a3e8-f84e4ae4bf22,tg:lhsc:1030,GenreTypes,1,Dodenmasker
dd1b3a93-027d-5d0f-afdc-4082658326e8,tg:lhsc:9400,GenreTypes,1,Hand
e06d13f1-24c5-5807-8335-aafdb23334ab,tg:lhsc:906,GenreTypes,1,Medaillon
bfa1c2f0-26d2-537e-a76c-db67eee1a50b,tg:lhsc:1175,GenreTypes,1,Staande Figuur
727e8e1d-b370-5015-aedf-779eab941f65,tg:lhsc:793,GenreTypes,1,Buste
c7a6f5f1-5e91-5ff6-a504-6c5bba12bd97,tg:lhsc:9396,GenreTypes,1,Buste
10be1bf9-91b6-59f1-b88c-1984c34ba8b9,tg:lhsc:951,GenreTypes,1,Hand
ca7e59d9-8750-59a9-8dfe-74aafe30e832,tg:lhsc:1067,GenreTypes,1,Buste
dbc7c187-c615-5aab-8bcd-2742527b46c3,tg:lhsc:1122,GenreTypes,1,Kop
2d6dcc83-5781-5eb5-9b03-bb4b78bf479b,tg:lhsc:1088,GenreTypes,1,Buste
c0f66727-3e77-5c28-a041-f18fc93a4d08,tg:lhsc:814,GenreTypes,1,Buste
ef68ab35-bc2c-53f6-98b8-1967ecdff281,tg:lhsc:681,GenreTypes,1,Buste
ed594d3d-4795-5f49-b5bb-059850fb6cd4,tg:lhsc:7202,GenreTypes,1,Kop
5487ed2c-a551-5d98-bc85-78172ad4a291,tg:lhsc:863,GenreTypes,1,Plaquette
2d3b1b85-eca0-54dd-9c39-d92a02e5752e,tg:lhsc:1505,GenreTypes,1,Kop
8c4e6b38-7a91-5033-aa4a-9f5709820e12,tg:lhsc:1155,GenreTypes,1,Buste
2bd66a03-306e-55dd-838b-309fb39af32e,tg:lhsc:1010,GenreTypes,1,Dodenmasker
bf96608d-753a-5c57-a9d0-a602f1e9057a,tg:lhsc:9420,GenreTypes,1,Staande Figuur
ced80353-fc78-53ab-a868-0d996703ca66,tg:lhsc:926,GenreTypes,1,Medaillon
30be87e9-c6f3-57c7-aad2-72ddba36db3d,tg:lhsc:1102,GenreTypes,1,Buste
a29b6cb8-ec94-5ddf-ab2c-1ae61f17d21c,tg:lhsc:834,GenreTypes,1,Buste
f978b41d-65a3-580b-ad16-e9195f0b9bf6,tg:lhsc:971,GenreTypes,1,Dodenmasker
4930a737-db76-5bf0-b204-1fe95c535cff,tg:lhsc:1047,GenreTypes,1,Buste
1ee11a6a-4b9d-5d94-a690-1450444c1921,tg:lhsc:422,GenreTypes,1,Hand
4ec4c0fb-1f98-5af3-bbe5-a8b5878c03e9,tg:lhsc:1682,GenreTypes,1,Kop
2bf45409-536a-54a1-bd7e-a5a993708d80,tg:lhsc:658,GenreTypes,1,Buste
d34d12cb-12b6-5f38-bda5-68cf24c2eb02,tg:lhsc:988,GenreTypes,1,Dodenmasker
8d4d8b88-12e9-574d-96b0-f27ace9b9d40,tg:lhsc:822,GenreTypes,1,Kop
e1cc6e01-67cd-5af9-8405-7a6da020b4d7,tg:lhsc:1114,GenreTypes,1,Kop
bc2444b5-5617-54a9-a1ff-7afa4721d382,tg:lhsc:434,GenreTypes,1,Buste
48e50e0a-b417-5fa5-9ade-89e5952a3bde,tg:lhsc:1051,GenreTypes,1,Kop
e139c953-86b0-5026-9242-677617f4d006,tg:lhsc:967,GenreTypes,1,Dodenmasker
071410d6-ebbc-555d-b462-d442afa25a32,tg:lhsc:1285,GenreTypes,1,Kop
66ec64aa-990e-5a1d-8c38-097336e45e54,tg:lhsc:1143,GenreTypes,1,Buste
494cd8c9-8e86-564e-83f5-6ada0f7dd08b,tg:lhsc:875,GenreTypes,1,Medaillon
61125567-20e3-5ca0-9475-76b3d557749d,tg:lhsc:930,GenreTypes,1,Plaquette
822b1bd2-6615-5745-809b-44d05804bd0e,tg:lhsc:1006,GenreTypes,1,Dodenmasker
ff7211c2-1047-5fc7-8798-08f247c29d23,tg:lhsc:674,GenreTypes,1,Buste
418183cc-9cf9-500b-b5fe-1df2f3cb30f8,tg:lhsc:1211,GenreTypes,1,Hand
30c4524e-873f-5b30-a6e0-30846cd8a04c,tg:lhsc:731,GenreTypes,1,Medaillon
8f33344a-cec6-542a-8ee4-021cb1b3f60c,tg:lhsc:418,GenreTypes,1,Buste
25ffd575-fdf3-5746-9060-223801077843,tg:lhsc:1138,GenreTypes,1,Kop
9b91bd9a-75c6-5780-8a81-51325fba0753,tg:lhsc:1092,GenreTypes,1,Staande Figuur
385ba6a8-570c-50ec-a69c-c458633fcbb4,tg:lhsc:55,GenreTypes,1,Buste
c0548f3e-555a-5fd6-80e1-d01a4b1d77e8,tg:lhsc:789,GenreTypes,1,Kop
2ae1f4b2-6010-5f95-a2d5-b60e3c5cb9d8,tg:lhsc:1246,GenreTypes,1,Buste
6e5534cc-2770-5192-8cad-eb5864daaba1,tg:lhsc:1303,GenreTypes,1,Kop
5b2e49b2-6e32-52a6-a327-1123bb323982,tg:lhsc:766,GenreTypes,1,Medaillon
5479cb3e-925c-54f4-9098-a319159c5b53,tg:lhsc:3017,GenreTypes,1,Medaillon
a65886d4-67d1-56cd-b8fb-dca67e7cd31d,tg:lhsc:859,GenreTypes,1,Medaillon
181b496c-459c-503e-8626-43638f131ada,tg:lhsc:770,GenreTypes,1,Plaquette
0fe73a8c-a072-55d8-90c0-50ae1428b55e,tg:lhsc:1315,GenreTypes,1,Kop
01173118-1065-5ac0-95a5-84cd3d650f70,tg:lhsc:1196,GenreTypes,1,Buste
79b01f37-1ec8-5a37-8bc7-b2a072d69267,tg:lhsc:459,GenreTypes,1,Kop
e5a28f1b-7f4c-5158-be75-65acacb94d34,tg:lhsc:5993,GenreTypes,1,Hand
557a2927-5f17-54c0-b50c-d4fb67153260,tg:lhsc:14,GenreTypes,1,Hand
bb089406-ca8d-503f-a8e4-ed5aa6f06b82,tg:lhsc:1207,GenreTypes,1,Masker
d20ac281-3634-5e90-a980-f1f69c72208e,tg:lhsc:662,GenreTypes,1,Buste
f355480b-50bd-539f-99b2-53bbdf47e328,tg:lhsc:727,GenreTypes,1,Plaquette
ca9ea5c1-11d4-5368-9ae2-eff758578042,tg:lhsc:818,GenreTypes,1,Zitbeeld; Zittende Figuur
7d828dde-5022-5185-b571-6507036f98e9,tg:lhsc:1084,GenreTypes,1,Kop
f4f4dd68-5b3e-51b9-b4dd-51029c6e60ef,tg:lhsc:819,GenreTypes,1,Buste
61ddb2c8-b2fb-5593-8449-1b7b9bba4641,tg:lhsc:1085,GenreTypes,1,Staande Figuur
33ba87ca-e3e2-5f0b-a0da-54800254fed4,tg:lhsc:1206,GenreTypes,1,Assemblage
5641ad3b-ccb3-5d97-8b18-08527fcbea95,tg:lhsc:663,GenreTypes,1,Buste
b140f157-2714-50d6-8112-c0a4026aee4b,tg:lhsc:726,GenreTypes,1,Plaquette
b51ea203-5cca-59d1-b80f-f4e8d27d89db,tg:lhsc:1713,GenreTypes,1,Kop
9f875d4f-ad0e-5eb4-ab94-01d977a19f3d,tg:lhsc:458,GenreTypes,1,Kop
5207c159-41bb-5b3f-8fd7-300dcee471c6,tg:lhsc:1197,GenreTypes,1,Buste
8660762f-2bf3-5489-8f2d-55b9b4102423,tg:lhsc:5707,GenreTypes,1,Buste
7c101a7d-60ca-5ee5-8925-2e643860ee68,tg:lhsc:771,GenreTypes,1,Plaquette
a80de244-ca2b-52b0-b5e1-dd744cdb32e0,tg:lhsc:1314,GenreTypes,1,Buste
a5a86fcf-1918-535a-adc5-b11ff70f0d0a,tg:lhsc:1181,GenreTypes,1,Staande Figuur
da4d26b9-3494-58eb-a3e5-fec736bdc5f2,tg:lhsc:858,GenreTypes,1,Medaillon
84ccb988-4a72-5044-bf7c-87edddc494b8,tg:lhsc:1247,GenreTypes,1,Kop
2ee9af4c-3202-503e-9945-831510b965dc,tg:lhsc:788,GenreTypes,1,Buste
ee802100-1988-5c02-8dbd-943734478623,tg:lhsc:1302,GenreTypes,1,Kop
261d88ba-04a0-5a5a-bbac-77a5473d9fec,tg:lhsc:767,GenreTypes,1,Plaquette
182c0fe6-dfbc-5b48-8ae3-4d9aea743a05,tg:lhsc:419,GenreTypes,1,Buste
19ec3288-d8d7-5790-9077-4d295ef130e5,tg:lhsc:1139,GenreTypes,1,Buste
156363b4-e6bc-576e-aa4e-6b592655c021,tg:lhsc:1093,GenreTypes,1,Buste
62f09597-12e3-5551-8219-0ce0c702e417,tg:lhsc:54,GenreTypes,1,Kop
487290e6-3ccc-5c9a-b92d-9dc2f9a9c9a3,tg:lhsc:675,GenreTypes,1,Buste
10e0f45c-f53f-548c-b41a-09fda63f9b51,tg:lhsc:1210,GenreTypes,1,Dodenmasker
3cf1398d-3f14-5a7b-a8cb-1f99815cbd7e,tg:lhsc:730,GenreTypes,1,Medaillon
515f8822-6212-53e2-8c27-6cab4174d8e7,tg:lhsc:1355,GenreTypes,1,Medaillon
be21c910-3883-52f6-b718-c0e5a54fb85e,tg:lhsc:1142,GenreTypes,1,Plaquette
b83b6896-2838-5115-924a-112638ad3fb9,tg:lhsc:874,GenreTypes,1,Medaillon
a19cfbbe-8987-5973-9112-fdb4ebf9138a,tg:lhsc:931,GenreTypes,1,Plaquette
6e2f4838-97e1-566b-ba55-c5f4eabcf369,tg:lhsc:1007,GenreTypes,1,Dodenmasker
a1db3141-1e78-5fbc-95c6-65cb8a994038,tg:lhsc:989,GenreTypes,1,Dodenmasker
f4a7f23b-c198-5519-8507-7bdf7a993d9c,tg:lhsc:823,GenreTypes,1,Buste
627eba14-0b50-5503-9960-9a918e747003,tg:lhsc:1115,GenreTypes,1,Staande Figuur
c977edf8-c801-5147-8c27-1c50f2100a3c,tg:lhsc:435,GenreTypes,1,Buste
2b6e455b-0af4-5c28-a6da-bd247487aa6c,tg:lhsc:1050,GenreTypes,1,Buste
562d1445-90c7-54f2-be37-7ddcfb2e369a,tg:lhsc:966,GenreTypes,1,Dodenmasker
8da4a8b2-f15c-5374-98ae-28505b1dcfe5,tg:lhsc:1103,GenreTypes,1,Kop
ddf74de8-9208-5fdc-94d0-5bf1b65d1c2f,tg:lhsc:835,GenreTypes,1,Basreliëf
dbe408b4-e5ef-57a7-b612-108b793f8e75,tg:lhsc:970,GenreTypes,1,Dodenmasker
b88877f8-c842-5ed4-a2dd-3b06eb77732f,tg:lhsc:1046,GenreTypes,1,Buste
46ad6b8c-ec36-5a2b-865a-5d003e27654c,tg:lhsc:423,GenreTypes,1,Hand
238a59d4-c5ea-5cc0-9fe2-1e1cae36270a,tg:lhsc:862,GenreTypes,1,Medaillon
58fd2cf5-8849-59d7-abff-44c65ea57e26,tg:lhsc:1154,GenreTypes,1,Buste
a75c5324-9424-5c3d-b879-a12d25b6833b,tg:lhsc:1011,GenreTypes,1,Dodenmasker
3ef02cd3-fb65-5708-9744-9972e4842114,tg:lhsc:927,GenreTypes,1,Medaillon
97fa0e1d-83e8-562a-837e-2f9911935313,tg:lhsc:950,GenreTypes,1,Hand
8e380887-3b7b-52e3-9a90-ed0622b19150,tg:lhsc:1066,GenreTypes,1,Kop
66b87bad-5e42-5cee-8df5-18b9e81d06fe,tg:lhsc:1123,GenreTypes,1,Kop
a8bdc25a-d444-56ae-af20-45e5561ab74d,tg:lhsc:1089,GenreTypes,1,Buste
5ddf167e-dbab-542e-946f-9d1f951cadb9,tg:lhsc:815,GenreTypes,1,Buste
0dd01bd3-ca78-5089-bc25-ba3f683414e8,tg:lhsc:792,GenreTypes,1,Kop
ff538795-2ac0-5511-a1ce-061eb74dc590,tg:lhsc:9397,GenreTypes,1,Dodenmasker
e2f3c7cb-1a0b-5b7c-af55-cd0cbdb2e4ef,tg:lhsc:7366,GenreTypes,1,Staande Figuur
22aed39c-4ba2-5a26-9f9c-5dc163a840f4,tg:lhsc:454,GenreTypes,1,Buste
d070a56f-93ff-5abe-a332-5e53ce35962a,tg:lhsc:9401,GenreTypes,1,Hand
6df47801-b992-5bb6-9924-b3681b9287fc,tg:lhsc:1031,GenreTypes,1,Dodenmasker
e858690f-d386-53cb-9308-befa24e1596e,tg:lhsc:907,GenreTypes,1,Medaillon
ab54441d-8e7a-56b5-81a0-565c53554e9b,tg:lhsc:842,GenreTypes,1,Plaquette
68bcd2cc-6f57-56be-b2ff-4a5bde444c70,tg:lhsc:1174,GenreTypes,1,Buste
31e68e27-5b44-5a5e-a8cd-2a75458fa02a,tg:lhsc:784,GenreTypes,1,Kop
102174a0-7b53-5909-b4b9-b88279f76911,tg:lhsc:9417,GenreTypes,1,Hand
fbdae5f8-1fe0-50b7-b9c2-f996c949ac13,tg:lhsc:442,GenreTypes,1,Buste
7d56d3ab-f34d-52f1-9d26-602f2328cc17,tg:lhsc:1162,GenreTypes,1,Buste
22fde1c5-d07d-51fb-ad0c-25f7208e2279,tg:lhsc:854,GenreTypes,1,Medaillon
3c6efece-48b3-572c-bdbc-1ffe415a5e7f,tg:lhsc:679,GenreTypes,1,Buste
55b579a6-bc8a-5bbe-a75b-53f859468548,tg:lhsc:696,GenreTypes,1,Medaillon
1f02a358-4e1f-5f24-8ee7-ca5994511f01,tg:lhsc:1359,GenreTypes,1,Kop
384c2094-ffdb-5e6b-a941-cc233144ea41,tg:lhsc:415,GenreTypes,1,Buste
a9e89f19-0cbf-5f85-a772-2f612fd51e67,tg:lhsc:1070,GenreTypes,1,Kop
d1e7fecc-653f-5a52-9291-4ac0926e2768,tg:lhsc:946,GenreTypes,1,Hand
0ebd8a68-dd1c-5d85-94b3-7e1c8ba53827,tg:lhsc:58,GenreTypes,1,Buste
681c09fb-3dc9-5711-ad95-118778ec78c8,tg:lhsc:803,GenreTypes,1,Buste
b96d9775-0aef-5c5c-9d48-e73cfb13e406,tg:lhsc:1135,GenreTypes,1,Buste
806fcaa1-5f42-5206-b414-973543930072,tg:lhsc:1322,GenreTypes,1,Basreliëf
8a4985e3-aacd-56cf-80c1-41606378f23d,tg:lhsc:747,GenreTypes,1,Medaillon
e5377af4-5fb9-5a0e-8e91-a15902842165,tg:lhsc:1288,GenreTypes,1,Buste
3379f8de-2255-5937-bfb8-517df923e0f3,tg:lhsc:1267,GenreTypes,1,Staande Figuur
4e7cba92-e390-52a4-b2b5-7e01bbd53f28,tg:lhsc:878,GenreTypes,1,Buste
20e3717c-6d30-5b69-9d9f-4c2733fc057f,tg:lhsc:897,GenreTypes,1,Medaillon
aa53c6dd-ce2e-57da-97d1-dbd783296a91,tg:lhsc:1725,GenreTypes,1,Kop
6bce3e71-4b30-5a88-b74b-ed7eb251210f,tg:lhsc:655,GenreTypes,1,Buste
36eeb357-d3a9-581a-b740-8d5ef5884338,tg:lhsc:1230,GenreTypes,1,Kop
