ResourceID,brocade.id,card,order,title,note,volgnummer
80f68d80-e63b-51d1-a064-5402524a7a8f,tg:lhob:168_#1,e22_OtherIdentifiers,1,Pennenschaal van Roger Avermaete,,
c224a9b9-988b-57ae-8f7f-5c7a2a6d9354,tg:lhob:382_#1,e22_OtherIdentifiers,1,,Doos 15 / 24,
c224a9b9-988b-57ae-8f7f-5c7a2a6d9354,tg:lhob:382_#1,e22_OtherIdentifiers,1,Dominokaarten van Frans Pont,,
3f814cbe-e650-5855-91ab-588f97f39826,tg:lhob:392_#1,e22_OtherIdentifiers,1,,Doos 15 / 36,
3f814cbe-e650-5855-91ab-588f97f39826,tg:lhob:392_#1,e22_OtherIdentifiers,1,Flesje olie van Jan Bols,,
1992f08f-5243-55f3-adc3-35e475924859,tg:lhob:416_#1,e22_OtherIdentifiers,1,"Gedenkpenning Inhuldiging Scheldetunnels, 1933",,
caeade13-c766-5cba-88f8-af75b3d7b7b1,tg:lhob:243_#1,e22_OtherIdentifiers,1,,Doos 11 / 21,
caeade13-c766-5cba-88f8-af75b3d7b7b1,tg:lhob:243_#1,e22_OtherIdentifiers,1,Pijp van Jan van Nijlen,,
1e5c8652-e886-559d-bb27-045f44398145,tg:lhob:253_#1,e22_OtherIdentifiers,1,,Doos 11 / 32,
1e5c8652-e886-559d-bb27-045f44398145,tg:lhob:253_#1,e22_OtherIdentifiers,1,Pijp van Anton van de Velde,,
ca9c2d6c-a996-581e-8743-e1dd5d552a57,tg:lhob:125_#1,e22_OtherIdentifiers,1,,,Doos 3 / 15
ca9c2d6c-a996-581e-8743-e1dd5d552a57,tg:lhob:125_#1,e22_OtherIdentifiers,1,Leesliniaal van Roger Avermaete,,
0dea05c0-7780-5287-ba0e-1e15b53aae27,tg:lhob:135_#1,e22_OtherIdentifiers,1,,Doos 2 / 5-7,
0dea05c0-7780-5287-ba0e-1e15b53aae27,tg:lhob:135_#1,e22_OtherIdentifiers,1,Pennen van Basiel de Craene,,
926d3968-1271-5a68-b264-aa2821f447a8,tg:lhob:608_#1,e22_OtherIdentifiers,1,"Prijspenning 'XIIIe Exposition de Bordeaux', 1895",,
fd9e1133-02fb-57fd-8b68-26ff7f959ae7,tg:lhob:618_#1,e22_OtherIdentifiers,1,Ereteken van de Koninklijke Academie voor Schone Kunsten van Antwerpen,,
6ed5788c-3975-526a-ab53-60ac938ed1df,tg:lhob:712_#1,e22_OtherIdentifiers,1,,In verwerking,
6ed5788c-3975-526a-ab53-60ac938ed1df,tg:lhob:712_#1,e22_OtherIdentifiers,1,Schrijfmachine Olympia,,
b534cfa3-c5f7-59db-aa40-13f13818383d,tg:lhob:702_#1,e22_OtherIdentifiers,1,Toverlantaarnplaat,,
5a6d5e19-3a61-5846-ae97-c2cd9c62d0b1,tg:lhob:147_#1,e22_OtherIdentifiers,1,,,Doos 4 / 14
5a6d5e19-3a61-5846-ae97-c2cd9c62d0b1,tg:lhob:147_#1,e22_OtherIdentifiers,1,Stempel van Pol de Mont,,
27932fa3-110c-5323-a1c6-5009f581f87b,tg:lhob:157_#1,e22_OtherIdentifiers,1,,Doos 4 / 24,
27932fa3-110c-5323-a1c6-5009f581f87b,tg:lhob:157_#1,e22_OtherIdentifiers,1,Stempel van Basiel De Craene,,
cb1be663-13a3-5e3d-bdeb-dde5a25ffbdd,tg:lhob:359_#1,e22_OtherIdentifiers,1,,Doos 15 / 1,
cb1be663-13a3-5e3d-bdeb-dde5a25ffbdd,tg:lhob:359_#1,e22_OtherIdentifiers,1,Bril,,
8d0a6733-5f41-5c54-80cf-3ae3f726cbd5,tg:lhob:231_#1,e22_OtherIdentifiers,1,,Doos 11 / 10,
8d0a6733-5f41-5c54-80cf-3ae3f726cbd5,tg:lhob:231_#1,e22_OtherIdentifiers,1,Pijp van Frans Masereel,,
78cb0c40-c862-5571-bd74-d73addfdd93f,tg:lhob:349_#1,e22_OtherIdentifiers,1,,Doos 14 / 30,
78cb0c40-c862-5571-bd74-d73addfdd93f,tg:lhob:349_#1,e22_OtherIdentifiers,1,Brilglazen van Basiel de Craene,,
06b0f784-7791-5dbe-95e6-a32be487f854,tg:lhob:298_#1,e22_OtherIdentifiers,1,,Doos 12 / 26,
06b0f784-7791-5dbe-95e6-a32be487f854,tg:lhob:298_#1,e22_OtherIdentifiers,1,Pijp van Charel Janssens,,
4a0ce91f-06e4-5b6e-b3cd-01796f09c227,tg:lhob:288_#1,e22_OtherIdentifiers,1,,,Doos 12 / 13
4a0ce91f-06e4-5b6e-b3cd-01796f09c227,tg:lhob:288_#1,e22_OtherIdentifiers,1,Pijp van Piet en Charel Janssens,,
21ea891b-6868-59db-9818-64ec6f9a5a7b,tg:lhob:593_#1,e22_OtherIdentifiers,1,"Eremedaille Stad Antwerpen - bevordering van de veiligheid en de gezondheid van het personeel, 1960",,
6e2a1cf0-6daf-5156-a93d-2a1eeecbb4dd,tg:lhob:583_#1,e22_OtherIdentifiers,1,Penning 'Wt Jonsten Versaemt',,
95cd9a94-705e-5d99-950f-3a2aa0972910,tg:lhob:207_#1,e22_OtherIdentifiers,1,Schrijfmachine van Basiel de Craene,,
ac724006-ed84-5c45-afc4-faf16795e5ba,tg:lhob:217_#1,e22_OtherIdentifiers,1,Schrijfmachine van Hubert Lampo,,
9c6d6f34-7035-5845-972e-0a3e92473217,tg:lhob:442_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Koningin Elisabethwedstrijd uitgereikt aan Jef Alpaerts, 1963.",,
8ebf115f-5491-51f7-b5b9-611a04e97282,tg:lhob:93_#1,e22_OtherIdentifiers,1,,Doos 1 / 22,
8ebf115f-5491-51f7-b5b9-611a04e97282,tg:lhob:93_#1,e22_OtherIdentifiers,1,Gom van Roger Avermaete,,
224b9444-4b64-5d6c-b733-e50a160f4d77,tg:lhob:161_#1,e22_OtherIdentifiers,1,,Doos 5 / 1,
224b9444-4b64-5d6c-b733-e50a160f4d77,tg:lhob:161_#1,e22_OtherIdentifiers,1,Pennenschaal van Roger Avermaete,,
9799c2b7-ae94-5aef-9a19-e52f795d8449,tg:lhob:171_#1,e22_OtherIdentifiers,1,,Doos 5 / 11,
9799c2b7-ae94-5aef-9a19-e52f795d8449,tg:lhob:171_#1,e22_OtherIdentifiers,1,Liniaal van Maurice Gilliams,,
f8d90d60-fd1c-59de-9395-65177b2fa2cc,tg:lhob:103_#1,e22_OtherIdentifiers,1,,,Doos 2 / 19
f8d90d60-fd1c-59de-9395-65177b2fa2cc,tg:lhob:103_#1,e22_OtherIdentifiers,1,Schrapper van Emanuel Hiel,,
58566948-f82a-56d5-8d1a-cb81557a2e54,tg:lhob:113_#1,e22_OtherIdentifiers,1,,,Doos 3 / 3
58566948-f82a-56d5-8d1a-cb81557a2e54,tg:lhob:113_#1,e22_OtherIdentifiers,1,Inktpot van Hugo Verriest,,
e5bbac05-df00-51ad-9782-3762ccea155f,tg:lhob:430_#1,e22_OtherIdentifiers,1,"Gedenkpenning Vlaggenfeest stad Antwerpen, 1895",,
3078f458-1559-5603-8340-0e03261e0375,tg:lhob:548_#1,e22_OtherIdentifiers,1,Ereteken met lauwerkrans aan wit/paars lint met rozet,,
92a95156-91b7-5299-8fa9-a938a251085b,tg:lhob:420_#1,e22_OtherIdentifiers,1,Hanger Liberale Vlaamsche Bond,,
92d549f4-0aed-5a0d-a9d9-037d4f296767,tg:lhob:558_#1,e22_OtherIdentifiers,1,Ereteken 'Zilveren Palmen der Kroonorde',,
3aa002b7-35f5-5fc2-ab6b-b7404d9a4a76,tg:lhob:265_#1,e22_OtherIdentifiers,1,,Doos 11 / 45,
3aa002b7-35f5-5fc2-ab6b-b7404d9a4a76,tg:lhob:265_#1,e22_OtherIdentifiers,1,Luciferhouder van Albert Daenens,,
4a8cd969-5558-571d-aadc-253aedc66b16,tg:lhob:499_#1,e22_OtherIdentifiers,1,Dirigeerstok van Marinus de Jong,,
0f196149-fbf1-50d7-93d7-d1d51089cc06,tg:lhob:697_#1,e22_OtherIdentifiers,1,Stempel Lyrisch Tooneel Middencomiteit Antwerpen,,
c6c975ee-3598-5961-958a-800433e62b13,tg:lhob:687_#1,e22_OtherIdentifiers,1,Commandeur in de Orde van de Verlosser (Griekenland),,
4e4315bf-a6d1-56d5-84ae-35acee99e4d6,tg:lhob:673_#1,e22_OtherIdentifiers,1,Ereteken Officier in de Kroonorde,,
754a00cd-eb87-58a2-9666-4950590c5a1f,tg:lhob:663_#1,e22_OtherIdentifiers,1,Grootofficier in de Kroonorde,,
e23452ea-bb21-5670-8779-26f52bf5db4e,tg:lhob:238_#1,e22_OtherIdentifiers,1,,Doos 11 / 15,
e23452ea-bb21-5670-8779-26f52bf5db4e,tg:lhob:238_#1,e22_OtherIdentifiers,1,Pijp van Jan de Roek,,
90e2b264-18ca-5514-9fa4-d6506a5b7917,tg:lhob:340_#1,e22_OtherIdentifiers,1,,,Doos 14 / 21
90e2b264-18ca-5514-9fa4-d6506a5b7917,tg:lhob:340_#1,e22_OtherIdentifiers,1,Bril van Leon Elaut,,
d6494a76-475e-56a8-ba22-85c632299052,tg:lhob:228_#1,e22_OtherIdentifiers,1,,Doos 11 / 7,
d6494a76-475e-56a8-ba22-85c632299052,tg:lhob:228_#1,e22_OtherIdentifiers,1,Pijp van Frans Masereel,,
d8677469-e8fb-57b1-8d06-09ed92bf66d3,tg:lhob:350_#1,e22_OtherIdentifiers,1,,,Doos 14 / 31
d8677469-e8fb-57b1-8d06-09ed92bf66d3,tg:lhob:350_#1,e22_OtherIdentifiers,1,Bril van Piet en Charel Janssens,,
0ca0b4b0-d72a-548d-a98d-192e50b4e042,tg:lhob:505_#1,e22_OtherIdentifiers,1,Pennen van Ivo Michiels,,
da9bfa05-ad1f-507e-ac70-3469d43825d3,tg:lhob:281_#1,e22_OtherIdentifiers,1,,Doos 12 / 12,
da9bfa05-ad1f-507e-ac70-3469d43825d3,tg:lhob:281_#1,e22_OtherIdentifiers,1,Pijp van Piet en Charel Janssens,,
3df67f4e-4d3f-5652-aa1b-a45c4b9e8caa,tg:lhob:291_#1,e22_OtherIdentifiers,1,,,Doos 12 / 20
3df67f4e-4d3f-5652-aa1b-a45c4b9e8caa,tg:lhob:291_#1,e22_OtherIdentifiers,1,Pijp,,
ab33fc38-19f4-55e4-b37c-151fc908c8bc,tg:lhob:195_#1,e22_OtherIdentifiers,1,,Doos 8 / 4,
ab33fc38-19f4-55e4-b37c-151fc908c8bc,tg:lhob:195_#1,e22_OtherIdentifiers,1,Stempel van Piet en Charel Janssens,,
f9bb275c-f484-5757-ae21-077242d1aa26,tg:lhob:77_#1,e22_OtherIdentifiers,1,,Doos 1 / 9,
f9bb275c-f484-5757-ae21-077242d1aa26,tg:lhob:77_#1,e22_OtherIdentifiers,1,Papiermes van Roger Avermaete,,
270a8745-4f42-5ff1-8530-443080503286,tg:lhob:577_#1,e22_OtherIdentifiers,1,Burgerlijke medaille 1e klas,,
d4093521-ca94-52ed-9a96-460608c56cd0,tg:lhob:567_#1,e22_OtherIdentifiers,1,Ereteken Lode Sebregts,,
102cb12c-0513-57a1-bd5a-e2fd374ed0b8,tg:lhob:322_#1,e22_OtherIdentifiers,1,,Doos 14 / 3,
102cb12c-0513-57a1-bd5a-e2fd374ed0b8,tg:lhob:322_#1,e22_OtherIdentifiers,1,Bril van Piet en Charel Janssens,,
13568ef6-b211-597e-a3f1-efad1ec4655c,tg:lhob:332_#1,e22_OtherIdentifiers,1,,Doos 14 / 13,
13568ef6-b211-597e-a3f1-efad1ec4655c,tg:lhob:332_#1,e22_OtherIdentifiers,1,Bril van Piet en Charel Janssens,,
c14ab0bc-f7d7-5dd5-875c-993ac428f525,tg:lhob:611_#1,e22_OtherIdentifiers,1,Portretpenning Nicaise Dekeyser,,
6e67467c-f659-58f0-b884-6838029b1b4c,tg:lhob:601_#1,e22_OtherIdentifiers,1,"Herdenkingspenning 150 jaar Stedelijk Onderwijs Antwerpen, 1969",,
52df57d8-2283-5afa-a729-27630e01aafa,tg:lhob:355_#1,e22_OtherIdentifiers,1,,,Doos 14 / 35
52df57d8-2283-5afa-a729-27630e01aafa,tg:lhob:355_#1,e22_OtherIdentifiers,1,,"Doos 14 / 35
",
52df57d8-2283-5afa-a729-27630e01aafa,tg:lhob:355_#1,e22_OtherIdentifiers,1,Bril,,
f714924c-a9a7-5d79-b27f-08f485cce451,tg:lhob:345_#1,e22_OtherIdentifiers,1,,Doos 14 / 26,
f714924c-a9a7-5d79-b27f-08f485cce451,tg:lhob:345_#1,e22_OtherIdentifiers,1,Toneelkijker van Anton van de Velde,,
91f5928d-c89b-5b92-a761-37d1d4149f90,tg:lhob:478_#1,e22_OtherIdentifiers,1,Bel van Anton van de Velde,,
2330c4a9-a5ab-517f-91b7-fee951f5b432,tg:lhob:500_#1,e22_OtherIdentifiers,1,Dirigeerstok van Lieven Duvosel,,
bf3d860a-b5d9-5db8-b0d9-b02e9ec3db3f,tg:lhob:666_#1,e22_OtherIdentifiers,1,Burgerlijke medaille 1e klas,,
1dd0b4a7-7704-5ff3-9329-c43993a3d9c0,tg:lhob:676_#1,e22_OtherIdentifiers,1,"Penning V.S.V.J. aan Cor Ria Leeman voor Shabonee, 1987",,
3649ca0a-f36b-5e26-9f1d-0b289409cba6,tg:lhob:284_#1,e22_OtherIdentifiers,1,,Doos 12 / 15,
3649ca0a-f36b-5e26-9f1d-0b289409cba6,tg:lhob:284_#1,e22_OtherIdentifiers,1,Pijp van Willem Benoy,,
039d5d9d-870d-5667-a033-374718061f69,tg:lhob:72_#1,e22_OtherIdentifiers,1,,Doos 1 / 4,
039d5d9d-870d-5667-a033-374718061f69,tg:lhob:72_#1,e22_OtherIdentifiers,1,Papiermes van Désiré Delcroix,,
95cc9989-07f7-5c24-af9a-e8d06bdd1b86,tg:lhob:62_#1,e22_OtherIdentifiers,1,,,Doos 1 / 10
95cc9989-07f7-5c24-af9a-e8d06bdd1b86,tg:lhob:62_#1,e22_OtherIdentifiers,1,Papiermes van Jan Baptist Corneel Adriaensen,,
946862fa-42f7-52e8-b7ec-35dd97ae51b0,tg:lhob:190_#1,e22_OtherIdentifiers,1,,Doos 7 / 9,
946862fa-42f7-52e8-b7ec-35dd97ae51b0,tg:lhob:190_#1,e22_OtherIdentifiers,1,Handtekeningstempel van Raf Verhulst,,
aa62c6e6-d858-5730-adef-744408691e21,tg:lhob:180_#1,e22_OtherIdentifiers,1,,Doos 6 / 5,
aa62c6e6-d858-5730-adef-744408691e21,tg:lhob:180_#1,e22_OtherIdentifiers,1,Veer van Karel Lodewijck Ledeganck,,
0b650c92-d45a-5d33-a9ee-755e9b50360e,tg:lhob:129_#1,e22_OtherIdentifiers,1,,,Doos 3 / 18
0b650c92-d45a-5d33-a9ee-755e9b50360e,tg:lhob:129_#1,e22_OtherIdentifiers,1,Stempel van Frits Sano,,
3ae5f281-65a9-50a2-b31e-74bce1f87a4f,tg:lhob:139_#1,e22_OtherIdentifiers,1,,Doos 4 / 6,
3ae5f281-65a9-50a2-b31e-74bce1f87a4f,tg:lhob:139_#1,e22_OtherIdentifiers,1,Stempel van Basiel De Craene,,
8555777c-b5ad-5b65-b233-a760b234ebe6,tg:lhob:604_#1,e22_OtherIdentifiers,1,Aandenken aangeboden door de Bestendige Deputatie van de Provinciale Raad van Antwerpen,,
5dadde53-d4a5-5fe8-babf-52539e65bdf5,tg:lhob:614_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning 'VI Exposicion Internacional d'Art de Barcelona', 1911",,
75d481e7-ae0a-5803-9fcc-5774c2aaef8e,tg:lhob:562_#1,e22_OtherIdentifiers,1,"Badge Nobele orde van de Papegaai, Groot Lint  N° 4",,
70d47824-5b6e-5554-a0cf-2f5f05f8a425,tg:lhob:572_#1,e22_OtherIdentifiers,1,Portretpenning Jean François Loos,,
757a934b-859f-50ef-a329-78546be6fc48,tg:lhob:337_#1,e22_OtherIdentifiers,1,,,Doos 14 / 18
757a934b-859f-50ef-a329-78546be6fc48,tg:lhob:337_#1,e22_OtherIdentifiers,1,Bril van Piet en Charel Janssens,,
1c821e32-6971-5547-9586-6924e105d95f,tg:lhob:327_#1,e22_OtherIdentifiers,1,,Doos 14 / 8,
1c821e32-6971-5547-9586-6924e105d95f,tg:lhob:327_#1,e22_OtherIdentifiers,1,Bril van Emanuel Hiel,,
0a7cafef-a631-546b-aefd-c367518a4293,tg:lhob:586_#1,e22_OtherIdentifiers,1,Goudkleurige speld met miniatuur eretekens,,
222636f8-7974-506a-ae83-8b12ab014405,tg:lhob:596_#1,e22_OtherIdentifiers,1,"Plaquette Het Gulden Boek, 1964",,
ee0dcf03-74c3-5ca0-81b6-927f9994850e,tg:lhob:659_#1,e22_OtherIdentifiers,1,Gelegenheidspenning Festival Oostende 1903,,
a858ae75-e38f-595b-a011-00bb2a6c3980,tg:lhob:649_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning 30-jarig jubelsfeest Zangmaatschappij De Nachtegaal, Ranst, 1903",,
e31d594e-8605-5a22-97a9-c50963862e39,tg:lhob:174_#1,e22_OtherIdentifiers,1,,Doos 5 / 15,
e31d594e-8605-5a22-97a9-c50963862e39,tg:lhob:174_#1,e22_OtherIdentifiers,1,Lakstempelhouder van Maurice Gilliams,,
574f26aa-4bde-575b-adc2-a5db8dd99508,tg:lhob:164_#1,e22_OtherIdentifiers,1,,Doos 5 / 4,
574f26aa-4bde-575b-adc2-a5db8dd99508,tg:lhob:164_#1,e22_OtherIdentifiers,1,Stempel van Basiel De Craene,,
d3401b15-a8f0-5f11-8973-0f575db145b4,tg:lhob:212_#1,e22_OtherIdentifiers,1,Inktstel van Julius Sabbe,,
86cd1806-7d14-5541-b966-674eebec2574,tg:lhob:202_#1,e22_OtherIdentifiers,1,,Doos 9 / 5,
86cd1806-7d14-5541-b966-674eebec2574,tg:lhob:202_#1,e22_OtherIdentifiers,1,Tekenmateriaal van Basiel De Craene,,
22bde159-c672-5131-b212-0dc47ca1fbd4,tg:lhob:447_#1,e22_OtherIdentifiers,1,"Plaquette opening Syndikaal Huis Gewest Antwerpen, 1933",,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_OtherIdentifiers,1,,doos 2 / 4,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_OtherIdentifiers,1,Pen van Hendrik van Tichelen,,
4da69565-5f9f-5de3-b2df-eac440c6b4a1,tg:lhob:86_#1,e22_OtherIdentifiers,1,,Doos 1 / 16,
4da69565-5f9f-5de3-b2df-eac440c6b4a1,tg:lhob:86_#1,e22_OtherIdentifiers,1,Naamstempel van Hilda Ram,,
e3f43a61-2dd7-5f1a-8d6a-4a53b4068624,tg:lhob:425_#1,e22_OtherIdentifiers,1,"Gedenkpenning Afstand der Noordergronden, Antwerpen, 1927",,
f906383d-4675-577a-8546-df5f80c72af6,tg:lhob:435_#1,e22_OtherIdentifiers,1,Gedenkpenning  Honderd jaar  - Nieuwe dokken en nieuwe kaaien.,,
132c6e68-db8d-55a0-a746-cebd508552d5,tg:lhob:270_#1,e22_OtherIdentifiers,1,,Doos 12 / 3,
132c6e68-db8d-55a0-a746-cebd508552d5,tg:lhob:270_#1,e22_OtherIdentifiers,1,Sigarettenhouder van Pol de Mont,,
a18f9927-20f6-5343-907b-e9475c13ad32,tg:lhob:308_#1,e22_OtherIdentifiers,1,,Doos 13 / 8,
a18f9927-20f6-5343-907b-e9475c13ad32,tg:lhob:308_#1,e22_OtherIdentifiers,1,Bril van Albert Daenens,,
0cb0eddc-a24d-5832-8d79-f3f2c2b1f840,tg:lhob:260_#1,e22_OtherIdentifiers,1,,Doos 11 / 34,
0cb0eddc-a24d-5832-8d79-f3f2c2b1f840,tg:lhob:260_#1,e22_OtherIdentifiers,1,Pijp van Basiel de Craene,,
01bca883-0aac-58ea-977a-7dd8639bf0df,tg:lhob:318_#1,e22_OtherIdentifiers,1,,,Doos 13 / 17
01bca883-0aac-58ea-977a-7dd8639bf0df,tg:lhob:318_#1,e22_OtherIdentifiers,1,Bril van Marnix Gijsen,,
9e006788-397e-5e2c-bc9b-d689735b2f5e,tg:lhob:116_#1,e22_OtherIdentifiers,1,,,Doos 3 / 5-6
9e006788-397e-5e2c-bc9b-d689735b2f5e,tg:lhob:116_#1,e22_OtherIdentifiers,1,Pennen van Basiel de Craene,,
1c10f6eb-f7bd-59de-af31-f9036fa0c742,tg:lhob:106_#1,e22_OtherIdentifiers,1,,,Doos 2 / 23-26
1c10f6eb-f7bd-59de-af31-f9036fa0c742,tg:lhob:106_#1,e22_OtherIdentifiers,1,Pennen van Georges Eekhoud,,
6109ef17-475c-538f-9c09-7415b981e1af,tg:lhob:682_#1,e22_OtherIdentifiers,1,"Commandeur in de Orde van de Kroon van Italië ( ""L'Ordine della Corona D'Italia"")",,
5f41d392-b93c-524d-a2b0-83e3c23ffe2f,tg:lhob:692_#1,e22_OtherIdentifiers,1,Ereteken De Redders van Antwerpen,,
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,e22_OtherIdentifiers,1,,,Doos 15 / 41
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,e22_OtherIdentifiers,1,Drie portretfoto's van de kinderen van Jan van Rijswijck,,
07180698-defe-5a59-8746-665352b244db,tg:lhob:387_#1,e22_OtherIdentifiers,1,,Dood 15 / 29,
07180698-defe-5a59-8746-665352b244db,tg:lhob:387_#1,e22_OtherIdentifiers,1,Speelgoed van Albert Daenens,,
089e8db0-9c3c-5abb-a370-4b6b111b2099,tg:lhob:189_#1,e22_OtherIdentifiers,1,,Doos 7 / 8,
089e8db0-9c3c-5abb-a370-4b6b111b2099,tg:lhob:189_#1,e22_OtherIdentifiers,1,Doosje van de pen van Eugène Baie,,
d10016ed-5e2d-58e1-8f42-d465c9991602,tg:lhob:199_#1,e22_OtherIdentifiers,1,,Doos 9 / 2,
d10016ed-5e2d-58e1-8f42-d465c9991602,tg:lhob:199_#1,e22_OtherIdentifiers,1,Pennenbak met schrijfbenodigdheden van Roger Avermaete,,
3cc44197-de9e-5163-9226-4a384b2b1094,tg:lhob:130_#1,e22_OtherIdentifiers,1,,,Doos 3 / 20 - 24
3cc44197-de9e-5163-9226-4a384b2b1094,tg:lhob:130_#1,e22_OtherIdentifiers,1,Linialen van Marinus de Jong,,
e79f5428-45b0-548d-a437-50cb4b2a02d4,tg:lhob:120_#1,e22_OtherIdentifiers,1,,,Doos 3 / 10
e79f5428-45b0-548d-a437-50cb4b2a02d4,tg:lhob:120_#1,e22_OtherIdentifiers,1,Stempel van Herman Teirlinck,,
88a7663f-a6dd-54fa-a371-9197c0a8dc0f,tg:lhob:403_#1,e22_OtherIdentifiers,1,,,Doos 15 / 47
88a7663f-a6dd-54fa-a371-9197c0a8dc0f,tg:lhob:403_#1,e22_OtherIdentifiers,1,Bikkels van Maurice Gilliams,,
f1cef472-efe8-56dd-9bf4-511f0a87b18c,tg:lhob:413_#1,e22_OtherIdentifiers,1,Stokpop - Poppenteater Joris Jozef,,
e51ff94c-1aac-5c86-bce8-65e799fe59d9,tg:lhob:256_#1,e22_OtherIdentifiers,1,,Doos 11 / 36,
e51ff94c-1aac-5c86-bce8-65e799fe59d9,tg:lhob:256_#1,e22_OtherIdentifiers,1,Pijp van Anton van de Velde,,
93dc35ef-ceb5-57b5-8094-51059bc4d0b6,tg:lhob:246_#1,e22_OtherIdentifiers,1,,Doos 11 / 25,
93dc35ef-ceb5-57b5-8094-51059bc4d0b6,tg:lhob:246_#1,e22_OtherIdentifiers,1,Pijp van Karel van den Oever,,
4675dda2-211d-52fb-9221-1e0848bd1e77,tg:lhob:224_#1,e22_OtherIdentifiers,1,,Doos 11 / 3,
4675dda2-211d-52fb-9221-1e0848bd1e77,tg:lhob:224_#1,e22_OtherIdentifiers,1,Pijp van Frans Masereel,,
39222c07-6940-5a64-addb-7091130f48ec,tg:lhob:519_#1,e22_OtherIdentifiers,1,"Portretpenning Henri Leys, Cercle Artistique Litteraire et Scientifique d'Anvers",,
b1fa1755-5c73-5c87-8169-09cec07d0879,tg:lhob:707_#1,e22_OtherIdentifiers,1,Bril van Edward Keurvels,,
0dd16c95-171b-5e1f-9fd6-90216fa243be,tg:lhob:152_#1,e22_OtherIdentifiers,1,,Doos 4 / 19,
0dd16c95-171b-5e1f-9fd6-90216fa243be,tg:lhob:152_#1,e22_OtherIdentifiers,1,Stempel van Jan van Droogenbroeck,,
1771f33c-3587-5d88-a0e0-6a233cfa8984,tg:lhob:142_#1,e22_OtherIdentifiers,1,,Doos 4 / 9,
1771f33c-3587-5d88-a0e0-6a233cfa8984,tg:lhob:142_#1,e22_OtherIdentifiers,1,Stempels van Basiel De Craene,,
919c7830-f589-5e37-828c-a8b5b86483d7,tg:lhob:544_#1,e22_OtherIdentifiers,1,"Zwitserland 20 rappen, 1939",,
532ee110-26fd-510d-b846-9fad072feec6,tg:lhob:554_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Openingsschieting D.A.S.  'Den Crans', Ter Doelen, Antwerpen, 1972",,
ab0e2f1c-3e8c-5fba-a29b-43946e74a2c7,tg:lhob:269_#1,e22_OtherIdentifiers,1,,Doos 12 / 2,
ab0e2f1c-3e8c-5fba-a29b-43946e74a2c7,tg:lhob:269_#1,e22_OtherIdentifiers,1,Sigarenhouder van Anton van de Velde,,
a5decdd3-42d9-51ae-90b3-105698f477b5,tg:lhob:311_#1,e22_OtherIdentifiers,1,,Doos 13 / 11,
a5decdd3-42d9-51ae-90b3-105698f477b5,tg:lhob:311_#1,e22_OtherIdentifiers,1,Bril van Paul Kenis,,
265fad94-6b8a-5e20-ba4d-d410455e2fb1,tg:lhob:279_#1,e22_OtherIdentifiers,1,,Doos 12 / 10,
265fad94-6b8a-5e20-ba4d-d410455e2fb1,tg:lhob:279_#1,e22_OtherIdentifiers,1,Sigarenhouder,,
4bc9951a-ae7c-5a72-93ac-b898f23af164,tg:lhob:301_#1,e22_OtherIdentifiers,1,,Doos 13 / 1,
4bc9951a-ae7c-5a72-93ac-b898f23af164,tg:lhob:301_#1,e22_OtherIdentifiers,1,Bril van Jan Baptist Corneel Adriaensen,,
79c992f3-b0df-5262-93fa-848b115112c8,tg:lhob:622_#1,e22_OtherIdentifiers,1,"Burgerlijke Ereteken voor moedige daad, toewijding en menslievendheid",,
4aa84851-4237-5ffd-ad84-dd9794a84c06,tg:lhob:632_#1,e22_OtherIdentifiers,1,Gedenkpenning 50ste verjaardag van de Inrichting van de Plantijnsche Aartsdrukkerij tot Openbaar Museum.,,
ae78e33b-034e-59e7-a1ee-1a386e2276bb,tg:lhob:54_#1,e22_OtherIdentifiers,1,,,C 395 / 28
ae78e33b-034e-59e7-a1ee-1a386e2276bb,tg:lhob:54_#1,e22_OtherIdentifiers,1,portefeuille Basiel de Craene,,
37b9ca11-63ad-5f3d-9ab9-3d6abd132171,tg:lhob:495_#1,e22_OtherIdentifiers,1,Dirigeerstok van Julius J.B. Schrey,,
e245e844-5d47-5300-aa6f-4df14fb0b77d,tg:lhob:44_#1,e22_OtherIdentifiers,1,Schrijfmachine Underwood van Marnix Gijsen,,
b8fa50c1-213e-595d-aaa6-fbac8a531368,tg:lhob:26_#1,e22_OtherIdentifiers,1,,3 exemplaren,
b8fa50c1-213e-595d-aaa6-fbac8a531368,tg:lhob:26_#1,e22_OtherIdentifiers,1,Medaille ter herinnering aan de Volkshulde aan Hendrik Conscience in 1881,,
fdf54714-d1b5-5683-85f1-625d453c1bdc,tg:lhob:738_#1,e22_OtherIdentifiers,1,,,L 179 /
d6ca6bfc-bfff-5c6a-b599-713f26c14f1e,tg:lhob:640_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Inhuldiging Buurtspoorweg Burcht, 1908",,
