ResourceID,brocade.id,card,dataset,colour_source,material_source,Colour,Material
8d1c70d9-f521-541a-a459-3b48651fc21e,tg:lhsc:1303_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
8d1c70d9-f521-541a-a459-3b48651fc21e,tg:lhsc:1303_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
99319768-969f-5090-a08c-30672e909c55,tg:lhsc:1313_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
ba8ab537-5e6a-5b23-8993-ad39ffc4b360,tg:lhsc:867_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
ba8ab537-5e6a-5b23-8993-ad39ffc4b360,tg:lhsc:867_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,silver (color),xpa NOT FOUND IN: materiaal_types.csv
3a2e9ab7-78f2-521e-b54b-cb861ffb3ae3,tg:lhsc:5712_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
885671dc-d849-5208-86d4-319bd8fded31,tg:lhsc:1325_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,wood (plant material)
a67afaf7-8804-5bef-91aa-4aa428a9d376,tg:lhsc:841_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
d302c9f2-58f2-5474-9b7f-bb81f4efdbf4,tg:lhsc:939_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d302c9f2-58f2-5474-9b7f-bb81f4efdbf4,tg:lhsc:939_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xpa NOT FOUND IN: materiaal_types.csv
167e75e3-7d39-5235-b90a-5553d963060e,tg:lhsc:851_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,pink (color),terracotta (clay material)
167e75e3-7d39-5235-b90a-5553d963060e,tg:lhsc:851_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xgs NOT FOUND IN: materiaal_types.csv
8b4d7f22-a6fe-579e-b828-3f40c754f973,tg:lhsc:929_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
8b4d7f22-a6fe-579e-b828-3f40c754f973,tg:lhsc:929_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
616ac272-25c3-59ed-bf29-e7d74852c847,tg:lhsc:1043_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
616ac272-25c3-59ed-bf29-e7d74852c847,tg:lhsc:1043_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
a5ee95e0-6922-5226-89f2-55c10b8e0661,tg:lhsc:1053_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
99548c29-495e-5dd5-a22d-1fe7ec588239,tg:lhsc:1182_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xpa NOT FOUND IN: materiaal_types.csv
e27289af-985c-58bd-84b7-1cd4d6b8dffe,tg:lhsc:1192_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
e27289af-985c-58bd-84b7-1cd4d6b8dffe,tg:lhsc:1192_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xpa NOT FOUND IN: materiaal_types.csv
985fbad5-f5ae-5edd-acb9-c1fcd09bbfd1,tg:lhsc:442_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
985fbad5-f5ae-5edd-acb9-c1fcd09bbfd1,tg:lhsc:442_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xgs NOT FOUND IN: materiaal_types.csv
efc31d8e-c303-5317-90a3-7da153ee6ca3,tg:lhsc:6935_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,bronze (color),gypsum
6d7b9088-6d0b-51ea-abfc-67d42a262902,tg:lhsc:724_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
47f588ec-2b2f-5110-86ba-b76dd3cad170,tg:lhsc:980_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
47f588ec-2b2f-5110-86ba-b76dd3cad170,tg:lhsc:980_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,gold (color),xpa NOT FOUND IN: materiaal_types.csv
c1b1433d-65d4-586e-abd0-6642db51db5c,tg:lhsc:990_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
6ffbfd41-35c4-5d60-bffe-fb528f9206ea,tg:lhsc:756_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
6ffbfd41-35c4-5d60-bffe-fb528f9206ea,tg:lhsc:756_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,silver (color),xpa NOT FOUND IN: materiaal_types.csv
e98d968e-dff1-599c-bf9e-5bc152ea3e7d,tg:lhsc:746_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
629e5f70-d083-554e-b264-ee69a1247cb5,tg:lhsc:430_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
629e5f70-d083-554e-b264-ee69a1247cb5,tg:lhsc:430_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xgs NOT FOUND IN: materiaal_types.csv
bf473d6a-6946-5a1a-9717-02c2ef7ad00c,tg:lhsc:1098_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,beige (color),gypsum
a4c84423-013b-5384-9f29-3ebaf0e851e8,tg:lhsc:420_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
0e9d71eb-fb4b-56fd-8352-be4afae257d6,tg:lhsc:1088_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
0e9d71eb-fb4b-56fd-8352-be4afae257d6,tg:lhsc:1088_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,gray (color),xpa NOT FOUND IN: materiaal_types.csv
48db387d-0825-5f71-a04e-64465bbcb6a0,tg:lhsc:9400_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
42b2007c-f7f0-5e2d-9317-f2d094541655,tg:lhsc:9410_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,beige (color),gypsum
a52b8f50-9fcb-5386-87ec-ff446eccceb0,tg:lhsc:1159_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
a52b8f50-9fcb-5386-87ec-ff446eccceb0,tg:lhsc:1159_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,black (color),xpa NOT FOUND IN: materiaal_types.csv
084ade90-8813-5335-ade8-60304261e763,tg:lhsc:1021_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
084ade90-8813-5335-ade8-60304261e763,tg:lhsc:1021_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,ivory (color),xpa NOT FOUND IN: materiaal_types.csv
10830ed2-b685-5707-b596-52373358b024,tg:lhsc:58_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
8b381bd3-6386-5d61-a568-d02c81258c58,tg:lhsc:1149_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
8b381bd3-6386-5d61-a568-d02c81258c58,tg:lhsc:1149_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xgs NOT FOUND IN: materiaal_types.csv
cd3e8e7f-5df9-5be3-83d1-d8d38a49a351,tg:lhsc:1031_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
7aabe644-db77-53e8-971c-e580261d7a14,tg:lhsc:823_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
7aabe644-db77-53e8-971c-e580261d7a14,tg:lhsc:823_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,black (color),xgs NOT FOUND IN: materiaal_types.csv
095a1acc-de82-57ec-8c68-282f38d13e6c,tg:lhsc:833_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
2b63f73c-d52f-5eea-badb-0c6b69b70a3a,tg:lhsc:697_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
2b63f73c-d52f-5eea-badb-0c6b69b70a3a,tg:lhsc:697_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
bd28f179-3f98-5fe9-94d3-85b01c521601,tg:lhsc:687_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,pink (color),gypsum
707acebe-3bc3-58c4-bc3a-0696bc4fe811,tg:lhsc:1357_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
707acebe-3bc3-58c4-bc3a-0696bc4fe811,tg:lhsc:1357_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
46544ad1-6cad-5216-a265-4ab1d36bee94,tg:lhsc:663_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
46544ad1-6cad-5216-a265-4ab1d36bee94,tg:lhsc:663_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xgs NOT FOUND IN: materiaal_types.csv
5f7eeaef-5132-5fd8-8f10-66393d3a90be,tg:lhsc:1690_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
46e545fa-36ca-58f0-8289-5acf0a635d26,tg:lhsc:1680_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,bronze (color),bronze (metal)
1abea5dd-7adf-5873-9812-5ff8928b1eb0,tg:lhsc:9370_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
1abea5dd-7adf-5873-9812-5ff8928b1eb0,tg:lhsc:9370_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xgs NOT FOUND IN: materiaal_types.csv
39f3d83f-920f-5733-942a-a81de88df7bb,tg:lhsc:9360_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
e07b2213-dca7-559d-948c-948f2af2a46d,tg:lhsc:1104_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
e07b2213-dca7-559d-948c-948f2af2a46d,tg:lhsc:1104_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,red (color),xpa NOT FOUND IN: materiaal_types.csv
1e22bd04-f42d-59dd-b56a-37192441c569,tg:lhsc:1114_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,red (color),gypsum
84c30054-f196-5857-affc-1bed316ba7e1,tg:lhsc:1272_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
db7ef971-3f9a-5f08-aacf-a3bc598d8524,tg:lhsc:906_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,beige (color),wood (plant material)
d49c8bad-fdd8-5559-834f-528fd23b63fd,tg:lhsc:916_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d49c8bad-fdd8-5559-834f-528fd23b63fd,tg:lhsc:916_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xpa NOT FOUND IN: materiaal_types.csv
1ce59d11-a493-5271-be47-334a66e78c68,tg:lhsc:964_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
1ce59d11-a493-5271-be47-334a66e78c68,tg:lhsc:964_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
acdbea09-d8a2-56a6-bc8a-df0e230a60a4,tg:lhsc:974_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
acdbea09-d8a2-56a6-bc8a-df0e230a60a4,tg:lhsc:974_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
2f0d36d2-6f35-5fd4-8c87-aedcb30225b3,tg:lhsc:1200_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,bronze (color),gypsum
6f5f6644-e7a7-57d8-a7c4-9294b79b789f,tg:lhsc:1210_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
7ea26d45-4da1-5ca0-8860-095d53e073e8,tg:lhsc:1368_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
7ea26d45-4da1-5ca0-8860-095d53e073e8,tg:lhsc:1368_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
566fbd02-d767-5cd6-b5ee-486f8cd14e7b,tg:lhsc:1166_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),marble (rock)
959e115b-cdd4-5d8f-9af2-ce24c54e9137,tg:lhsc:1176_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
959e115b-cdd4-5d8f-9af2-ce24c54e9137,tg:lhsc:1176_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xgs NOT FOUND IN: materiaal_types.csv
246e5219-1acc-500d-b405-14f2e9a6580e,tg:lhsc:1733_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,green (color),bronze (metal)
1f8c378c-fb89-5b91-8e12-6be086a2c7a3,tg:lhsc:769_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
da6f02e0-4a68-5e61-a203-6624ec505e16,tg:lhsc:779_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),mortar (filler)
da6f02e0-4a68-5e61-a203-6624ec505e16,tg:lhsc:779_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
d7eac552-6315-5b04-8ed9-01807e270cd5,tg:lhsc:666_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d7eac552-6315-5b04-8ed9-01807e270cd5,tg:lhsc:666_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
740d5137-8c1d-5294-ba38-1683af004796,tg:lhsc:676_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
740d5137-8c1d-5294-ba38-1683af004796,tg:lhsc:676_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,silver (color),xpa NOT FOUND IN: materiaal_types.csv
32a63082-dacf-5ff8-97b6-2bf3073ad9c8,tg:lhsc:1267_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
d31c4d95-fe9b-5d60-bac4-358dc7992ceb,tg:lhsc:913_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d31c4d95-fe9b-5d60-bac4-358dc7992ceb,tg:lhsc:913_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
fa6e9231-144f-5c4e-939e-18724e2142f5,tg:lhsc:903_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
fa6e9231-144f-5c4e-939e-18724e2142f5,tg:lhsc:903_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
9cc32598-56cc-5c09-a26e-5520ffa69ea9,tg:lhsc:1111_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),marble (rock)
dc9d8f74-ae8b-5288-b032-d465b2ad6612,tg:lhsc:1069_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
dc9d8f74-ae8b-5288-b032-d465b2ad6612,tg:lhsc:1069_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,black (color),xpa NOT FOUND IN: materiaal_types.csv
08d3afb9-5fe7-5b35-91b6-6c8daa077579,tg:lhsc:1101_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
08d3afb9-5fe7-5b35-91b6-6c8daa077579,tg:lhsc:1101_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xpa NOT FOUND IN: materiaal_types.csv
ac580614-11b2-558e-8628-815b7444700d,tg:lhsc:1079_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
ac580614-11b2-558e-8628-815b7444700d,tg:lhsc:1079_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xgs NOT FOUND IN: materiaal_types.csv
31e6e19b-c54e-5a70-b5e2-52a3b5b30bd9,tg:lhsc:1173_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
31e6e19b-c54e-5a70-b5e2-52a3b5b30bd9,tg:lhsc:1173_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
92b9ef41-703f-52c2-b24e-08ba487827a5,tg:lhsc:1163_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
92b9ef41-703f-52c2-b24e-08ba487827a5,tg:lhsc:1163_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
f4108403-7142-5f8d-ad8b-03bbcd6ac28f,tg:lhsc:1982_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,wood (plant material)
37f781ee-a7cd-54ab-9b74-3b57b984ea8c,tg:lhsc:1736_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gold (color),bronze (metal)
68b32ab3-b644-53b3-b1b8-38f07731897d,tg:lhsc:809_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
68b32ab3-b644-53b3-b1b8-38f07731897d,tg:lhsc:809_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
5b488534-7ae5-59c8-8fcf-ad20af3a51a0,tg:lhsc:971_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
d977e626-9ea1-56c0-8c9a-f00f7041d03c,tg:lhsc:819_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),gypsum
9909dd87-c5db-5dcb-832b-84404088a3d7,tg:lhsc:6416_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d43749c2-3836-596e-9310-4925be6ac270,tg:lhsc:961_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
6c1204ce-faad-5b52-a9d9-7af18caf71f9,tg:lhsc:1205_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
d0545f66-57a2-54f6-a680-b6f1978f9ef4,tg:lhsc:1056_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),gypsum
37c866bb-a0cb-5733-878d-0ac41a39eb21,tg:lhsc:1046_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
d9df8ebe-6174-5d4d-9c5d-83cf16f45056,tg:lhsc:1248_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,black (color),gypsum
b645793c-d84f-5bfa-a61c-d71fd449062f,tg:lhsc:1330_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),wood (plant material)
b8900495-633a-580e-b83f-c1204e952305,tg:lhsc:788_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
b8900495-633a-580e-b83f-c1204e952305,tg:lhsc:788_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
5e131038-6cbc-57de-b623-b64f9c45532c,tg:lhsc:1320_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
b0aedc37-3f14-5e4e-82d0-ff71d585c26a,tg:lhsc:854_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
b0aedc37-3f14-5e4e-82d0-ff71d585c26a,tg:lhsc:854_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,black (color),xgs NOT FOUND IN: materiaal_types.csv
8fd3a136-7775-5dde-a5a3-cb64f3e1e2ad,tg:lhsc:844_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
8fd3a136-7775-5dde-a5a3-cb64f3e1e2ad,tg:lhsc:844_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,orange (color),xpa NOT FOUND IN: materiaal_types.csv
168bc3f3-2fd5-5d44-aa3a-e68c4c0ef7e4,tg:lhsc:721_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
168bc3f3-2fd5-5d44-aa3a-e68c4c0ef7e4,tg:lhsc:721_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xpa NOT FOUND IN: materiaal_types.csv
5d60552f-11d8-52ef-bebb-10b798bbb33a,tg:lhsc:731_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
5d60552f-11d8-52ef-bebb-10b798bbb33a,tg:lhsc:731_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xpa NOT FOUND IN: materiaal_types.csv
a07fa8f9-8583-503f-8b87-d291485aac7a,tg:lhsc:995_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
215a1479-c138-50d7-a82d-fe1f23c23c3b,tg:lhsc:985_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,cream (color),gypsum
4ab2112c-af8b-52b7-bfe7-d9c40d9c0e56,tg:lhsc:1197_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),marble (rock)
c9052d05-f396-5706-8e88-78b3f26eaff2,tg:lhsc:447_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
c9052d05-f396-5706-8e88-78b3f26eaff2,tg:lhsc:447_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
