ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,adm.acquiredVia,adm.id_mat,adm.inv,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Material,Object Type,volgnummer,note,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier
770d49dc-dd92-5a7c-aefc-8fa3ee7f4c04,tg:lhbr:188062_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,ts,,,,,,,,,,,,,,,,,,,,,,typewriting,,,
771586db-a3bf-5023-a684-4952a4653bf5,tg:lhbr:156881_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:156881_#1,https://data.letterenhuis.be/ark:/24970/771586db-a3bf-5023-a684-4952a4653bf5
771586db-a3bf-5023-a684-4952a4653bf5,tg:lhbr:156881_#1,e22_AcquisitionNumbers,1,,,,82941/40,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
771586db-a3bf-5023-a684-4952a4653bf5,tg:lhbr:156881_#1,e22_Acquisitions,1,tr:lh:4279,"dlod={""name"":""Archiefstukken van Yvonne Waegemans"",""ark"":""ark:/24970/x0/6a721644-ed5b-550a-995f-7d5b8cfe08ff"",""uri"":""/repositories/11/accessions/19714"",""id"":""tr:lh:4279"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6a721644-ed5b-550a-995f-7d5b8cfe08ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771586db-a3bf-5023-a684-4952a4653bf5,tg:lhbr:156881_#1,e22_Archives,1,,,,,,,,,,,isad:lh:64543,"dlod={""name"":""Brieven aan (E.P.) de Neve"",""ark"":""ark:/24970/x0/03e9bd64-0895-5443-acb9-5fa01fe17b47"",""uri"":""/repositories/11/archival_objects/188440"",""id"":""isad:lh:64543"",""nameWithContext"":[""Briefwisseling"",""Brieven van Yvonne Waegemans per correspondent""],""resourceName"":""Archief van Yvonne Waegemans"",""resourceArk"":""ark:/24970/x0/204faf6c-2db9-5115-9513-70eaa514d87b"",""resourceURI"":""/repositories/11/resources/2382"",""resourceID"":""isad:lh:702"",""capacity"":""Brieven aan (E.P.) de Neve"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/03e9bd64-0895-5443-acb9-5fa01fe17b47,,,,,,,,,,,,,,,,,,,
771586db-a3bf-5023-a684-4952a4653bf5,tg:lhbr:156881_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:4279,tg:lhbr:156881_#1,82941/40,isad:lh:64543,W 144 / B,771586db-a3bf-5023-a684-4952a4653bf5,,,,,,,,,,,,
7743cd51-a8d1-5dc6-a35f-619a73c247ab,tg:lhbr:22053_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:22053_#1,https://data.letterenhuis.be/ark:/24970/7743cd51-a8d1-5dc6-a35f-619a73c247ab
7743cd51-a8d1-5dc6-a35f-619a73c247ab,tg:lhbr:22053_#1,e22_AcquisitionNumbers,1,,,,60972,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
7743cd51-a8d1-5dc6-a35f-619a73c247ab,tg:lhbr:22053_#1,e22_Acquisitions,1,tr:lh:3065,"dlod={""name"":""Oningeschreven gevonden in 1959"",""ark"":""ark:/24970/x0/af8ccfa3-41b4-5421-bcb1-02f4e9b0f27c"",""uri"":""/repositories/11/accessions/12754"",""id"":""tr:lh:3065"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/af8ccfa3-41b4-5421-bcb1-02f4e9b0f27c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7743cd51-a8d1-5dc6-a35f-619a73c247ab,tg:lhbr:22053_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:3065,tg:lhbr:22053_#1,60972,,B 9608 / B,7743cd51-a8d1-5dc6-a35f-619a73c247ab,,,,,,,,,,,,
7765a5c8-9d59-54e2-bb72-cf56188efea8,tg:lhbr:3638_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:3638_#1,https://data.letterenhuis.be/ark:/24970/7765a5c8-9d59-54e2-bb72-cf56188efea8
7765a5c8-9d59-54e2-bb72-cf56188efea8,tg:lhbr:3638_#1,e22_AcquisitionNumbers,1,,,,80265/234,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
7765a5c8-9d59-54e2-bb72-cf56188efea8,tg:lhbr:3638_#1,e22_Acquisitions,1,tr:lh:4035,"dlod={""name"":""Archiefstukken van Roger Avermaete"",""ark"":""ark:/24970/x0/c62961b7-6261-51f0-a9ab-32e8fd8fa284"",""uri"":""/repositories/11/accessions/19093"",""id"":""tr:lh:4035"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c62961b7-6261-51f0-a9ab-32e8fd8fa284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7765a5c8-9d59-54e2-bb72-cf56188efea8,tg:lhbr:3638_#1,e22_Archives,1,,,,,,,,,,,isad:lh:2624,"dlod={""name"":""Brieven aan Herman Closson"",""ark"":""ark:/24970/x0/aa796fc4-bfbb-5667-9952-d9752c84f231"",""uri"":""/repositories/11/archival_objects/228904"",""id"":""isad:lh:2624"",""nameWithContext"":[""Briefwisseling"",""Brieven van Roger Avermaete per correspondent""],""resourceName"":""Archief van Roger Avermaete"",""resourceArk"":""ark:/24970/x0/aadb1e20-a943-5fa3-9f77-0230c74c84c1"",""resourceURI"":""/repositories/11/resources/2956"",""resourceID"":""isad:lh:1004"",""capacity"":""Brieven aan Herman Closson"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/aa796fc4-bfbb-5667-9952-d9752c84f231,,,,,,,,,,,,,,,,,,,
7765a5c8-9d59-54e2-bb72-cf56188efea8,tg:lhbr:3638_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:4035,tg:lhbr:3638_#1,80265/234,isad:lh:2624,A 493 / B,7765a5c8-9d59-54e2-bb72-cf56188efea8,,,,,,,,,,,,
778264fb-947f-5132-9d73-ea401eaea005,tg:lhbr:164646_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:164646_#1,https://data.letterenhuis.be/ark:/24970/778264fb-947f-5132-9d73-ea401eaea005
778264fb-947f-5132-9d73-ea401eaea005,tg:lhbr:164646_#1,e22_AcquisitionNumbers,1,,,,133662/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
778264fb-947f-5132-9d73-ea401eaea005,tg:lhbr:164646_#1,e22_Acquisitions,1,tr:lh:6036,"dlod={""name"":""Archief van Luc Debaene"",""ark"":""ark:/24970/x0/b7e551ea-77cb-5d61-8941-5b8d6979a56a"",""uri"":""/repositories/11/accessions/17130"",""id"":""tr:lh:6036"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b7e551ea-77cb-5d61-8941-5b8d6979a56a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778264fb-947f-5132-9d73-ea401eaea005,tg:lhbr:164646_#1,e22_Archives,1,,,,,,,,,,,isad:lh:67167,"dlod={""name"":""Brieven van Brill, E.J. [Leiden (NL)]"",""ark"":""ark:/24970/x0/0bb10eac-5fc3-574f-8efb-804e5495ba0b"",""uri"":""/repositories/11/archival_objects/243142"",""id"":""isad:lh:67167"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Luc Debaene per correspondent""],""resourceName"":""Archief van Luc Debaene"",""resourceArk"":""ark:/24970/x0/04e061aa-5e49-5ea8-8d4b-4a85dfe87602"",""resourceURI"":""/repositories/11/resources/3172"",""resourceID"":""isad:lh:826"",""capacity"":""Brieven van Brill, E.J. [Leiden (NL)]"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/0bb10eac-5fc3-574f-8efb-804e5495ba0b,,,,,,,,,,,,,,,,,,,
778264fb-947f-5132-9d73-ea401eaea005,tg:lhbr:164646_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:6036,tg:lhbr:164646_#1,133662/1,isad:lh:67167,D 2195 / B2,778264fb-947f-5132-9d73-ea401eaea005,,,,,,,,,,,,
77873b95-bb47-5df6-9d51-64ee38ded18c,tg:lhbr:64191_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:64191_#1,https://data.letterenhuis.be/ark:/24970/77873b95-bb47-5df6-9d51-64ee38ded18c
77873b95-bb47-5df6-9d51-64ee38ded18c,tg:lhbr:64191_#1,e22_AcquisitionNumbers,1,,,,103610/123,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
77873b95-bb47-5df6-9d51-64ee38ded18c,tg:lhbr:64191_#1,e22_Acquisitions,1,tr:lh:5257,"dlod={""name"":""Archief van Korneel Goossens"",""ark"":""ark:/24970/x0/660fed38-ca7d-5907-99fe-c20ef9530b64"",""uri"":""/repositories/11/accessions/12548"",""id"":""tr:lh:5257"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/660fed38-ca7d-5907-99fe-c20ef9530b64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77873b95-bb47-5df6-9d51-64ee38ded18c,tg:lhbr:64191_#1,e22_Archives,1,,,,,,,,,,,isad:lh:29493,"dlod={""name"":""Brieven aan Eugene Slatter"",""ark"":""ark:/24970/x0/1cd1edc4-21b6-57b6-a12f-ca5bea306f0d"",""uri"":""/repositories/11/archival_objects/293333"",""id"":""isad:lh:29493"",""nameWithContext"":[""Briefwisseling"",""Brieven van Korneel Goossens per correspondent""],""resourceName"":""Archief van Korneel Goossens"",""resourceArk"":""ark:/24970/x0/efb5c1fd-2c75-52ed-9a54-d1b84c54bc38"",""resourceURI"":""/repositories/11/resources/3695"",""resourceID"":""isad:lh:1041"",""capacity"":""Brieven aan Eugene Slatter"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/1cd1edc4-21b6-57b6-a12f-ca5bea306f0d,,,,,,,,,,,,,,,,,,,
77873b95-bb47-5df6-9d51-64ee38ded18c,tg:lhbr:64191_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:5257,tg:lhbr:64191_#1,103610/123,isad:lh:29493,G 5643 / B,77873b95-bb47-5df6-9d51-64ee38ded18c,,,,,,,,,,,,
7793e244-9389-5157-872b-f2d87ca19fb1,tg:lhbr:49999_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:49999_#1,https://data.letterenhuis.be/ark:/24970/7793e244-9389-5157-872b-f2d87ca19fb1
7793e244-9389-5157-872b-f2d87ca19fb1,tg:lhbr:49999_#1,e22_AcquisitionNumbers,1,,,,40450/149,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793e244-9389-5157-872b-f2d87ca19fb1,tg:lhbr:49999_#1,e22_Acquisitions,1,tr:lh:2146,"dlod={""name"":""Schenking van Rik de Roover"",""ark"":""ark:/24970/x0/69fb2eb0-ef97-52df-8ec3-5de2bee09a25"",""uri"":""/repositories/11/accessions/14882"",""id"":""tr:lh:2146"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/69fb2eb0-ef97-52df-8ec3-5de2bee09a25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793e244-9389-5157-872b-f2d87ca19fb1,tg:lhbr:49999_#1,e22_Archives,1,,,,,,,,,,,isad:lh:22814,"dlod={""name"":""Brieven van Adolf Eekhoudt"",""ark"":""ark:/24970/x0/be38d535-4247-560c-aa72-95266fb5e3f2"",""uri"":""/repositories/11/archival_objects/190510"",""id"":""isad:lh:22814"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Landsfederatie voor Poppenspelers per correspondent""],""resourceName"":""Archief van Landsfederatie voor Poppenspelers"",""resourceArk"":""ark:/24970/x0/d79e7752-a403-5675-bfec-da173bc1a303"",""resourceURI"":""/repositories/11/resources/2413"",""resourceID"":""isad:lh:2997"",""capacity"":""Brieven van Adolf Eekhoudt"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/be38d535-4247-560c-aa72-95266fb5e3f2,,,,,,,,,,,,,,,,,,,
7793e244-9389-5157-872b-f2d87ca19fb1,tg:lhbr:49999_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:2146,tg:lhbr:49999_#1,40450/149,isad:lh:22814,L 193 / B2,7793e244-9389-5157-872b-f2d87ca19fb1,,,,,,,,,,,,
77aaac52-e792-5a7d-8b33-67f538fa32f0,tg:lhbr:55096_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:55096_#1,https://data.letterenhuis.be/ark:/24970/77aaac52-e792-5a7d-8b33-67f538fa32f0
77aaac52-e792-5a7d-8b33-67f538fa32f0,tg:lhbr:55096_#1,e22_AcquisitionNumbers,1,,,,159927/166,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
77aaac52-e792-5a7d-8b33-67f538fa32f0,tg:lhbr:55096_#1,e22_Acquisitions,1,tr:lh:6510,"dlod={""name"":""Archief van Herman J.L. van Fraechem"",""ark"":""ark:/24970/x0/f7033e45-c83f-546e-a929-3279372b816e"",""uri"":""/repositories/11/accessions/10181"",""id"":""tr:lh:6510"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f7033e45-c83f-546e-a929-3279372b816e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77aaac52-e792-5a7d-8b33-67f538fa32f0,tg:lhbr:55096_#1,e22_Archives,1,,,,,,,,,,,isad:lh:1635,"dlod={""name"":""Ontstaan"",""ark"":""ark:/24970/x0/7cc5cce3-a89a-5949-9b88-cc02b746340d"",""uri"":""/repositories/11/archival_objects/280497"",""id"":""isad:lh:1635"",""nameWithContext"":[""Briefwisseling"",""Thematisch""],""resourceName"":""Archief van Bladen voor de Poezie"",""resourceArk"":""ark:/24970/x0/9142aef3-b318-572a-90f1-27c5d1cfb9ab"",""resourceURI"":""/repositories/11/resources/3627"",""resourceID"":""isad:lh:1030"",""capacity"":""Ontstaan"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/7cc5cce3-a89a-5949-9b88-cc02b746340d,,,,,,,,,,,,,,,,,,,
77aaac52-e792-5a7d-8b33-67f538fa32f0,tg:lhbr:55096_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:6510,tg:lhbr:55096_#1,159927/166,isad:lh:1635,B 601 / B2 (Ontstaan),77aaac52-e792-5a7d-8b33-67f538fa32f0,,,,,,,,,,,,
77c32286-06b2-567c-b16b-64c6c8370ab0,tg:lhbr:250744_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:250744_#1,https://data.letterenhuis.be/ark:/24970/77c32286-06b2-567c-b16b-64c6c8370ab0
77c32286-06b2-567c-b16b-64c6c8370ab0,tg:lhbr:250744_#1,e22_AcquisitionNumbers,1,,,,68176,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
77c32286-06b2-567c-b16b-64c6c8370ab0,tg:lhbr:250744_#1,e22_Acquisitions,1,tr:lh:3456,"dlod={""name"":""Archiefstukken van Roger Avermaete"",""ark"":""ark:/24970/x0/c53d7f67-b8ad-5ffe-bfce-47e398023b12"",""uri"":""/repositories/11/accessions/18153"",""id"":""tr:lh:3456"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c53d7f67-b8ad-5ffe-bfce-47e398023b12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77c32286-06b2-567c-b16b-64c6c8370ab0,tg:lhbr:250744_#1,e22_Archives,1,,,,,,,,,,,isad:lh:40873,"dlod={""name"":""Brieven van Georges Marlier"",""ark"":""ark:/24970/x0/97196142-0044-5761-b464-debaaf99fd79"",""uri"":""/repositories/11/archival_objects/229379"",""id"":""isad:lh:40873"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Roger Avermaete per correspondent"",""Correspondenten M""],""resourceName"":""Archief van Roger Avermaete"",""resourceArk"":""ark:/24970/x0/aadb1e20-a943-5fa3-9f77-0230c74c84c1"",""resourceURI"":""/repositories/11/resources/2956"",""resourceID"":""isad:lh:1004"",""capacity"":""Brieven van Georges Marlier"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/97196142-0044-5761-b464-debaaf99fd79,,,,,,,,,,,,,,,,,,,
77c32286-06b2-567c-b16b-64c6c8370ab0,tg:lhbr:250744_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:3456,tg:lhbr:250744_#1,68176,isad:lh:40873,A 493 / B2,77c32286-06b2-567c-b16b-64c6c8370ab0,,,,,,,,,,,,
77c32286-06b2-567c-b16b-64c6c8370ab0,tg:lhbr:250744_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,ink,,,,,,,,
77c32286-06b2-567c-b16b-64c6c8370ab0,tg:lhbr:250744_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,
77c32286-06b2-567c-b16b-64c6c8370ab0,tg:lhbr:250744_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,handwriting,,,
77ed0440-c6d9-5873-804c-93c45325f09f,tg:lhbr:14549_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:14549_#1,https://data.letterenhuis.be/ark:/24970/77ed0440-c6d9-5873-804c-93c45325f09f
77ed0440-c6d9-5873-804c-93c45325f09f,tg:lhbr:14549_#1,e22_AcquisitionNumbers,1,,,,91483/5,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
77ed0440-c6d9-5873-804c-93c45325f09f,tg:lhbr:14549_#1,e22_Acquisitions,1,tr:lh:4743,"dlod={""name"":""Archief van Emmanuel de Bom"",""ark"":""ark:/24970/x0/36223697-db86-53a9-a707-c7578351a949"",""uri"":""/repositories/11/accessions/10815"",""id"":""tr:lh:4743"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/36223697-db86-53a9-a707-c7578351a949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77ed0440-c6d9-5873-804c-93c45325f09f,tg:lhbr:14549_#1,e22_Archives,1,,,,,,,,,,,isad:lh:8138,"dlod={""name"":""Brieven aan Victor de Meyere"",""ark"":""ark:/24970/x0/115e50bb-2a6e-5779-911d-9d536c15d502"",""uri"":""/repositories/11/archival_objects/181501"",""id"":""isad:lh:8138"",""nameWithContext"":[""Briefwisseling"",""Brieven van Emmanuel de Bom per correspondent""],""resourceName"":""Archief van Emmanuel de Bom"",""resourceArk"":""ark:/24970/x0/8de9b771-9a6d-5a9b-9aae-84e8cb0ef443"",""resourceURI"":""/repositories/11/resources/2352"",""resourceID"":""isad:lh:620"",""capacity"":""Brieven aan Victor de Meyere"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/115e50bb-2a6e-5779-911d-9d536c15d502,,,,,,,,,,,,,,,,,,,
77ed0440-c6d9-5873-804c-93c45325f09f,tg:lhbr:14549_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:4743,tg:lhbr:14549_#1,91483/5,isad:lh:8138,B 708 / B,77ed0440-c6d9-5873-804c-93c45325f09f,,,,,,,,,,,,
77ed665f-3abb-5ca6-b94a-f63d173d619d,tg:lhbr:96470_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:96470_#1,https://data.letterenhuis.be/ark:/24970/77ed665f-3abb-5ca6-b94a-f63d173d619d
77ed665f-3abb-5ca6-b94a-f63d173d619d,tg:lhbr:96470_#1,e22_AcquisitionNumbers,1,,,,124394/210,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
77ed665f-3abb-5ca6-b94a-f63d173d619d,tg:lhbr:96470_#1,e22_Acquisitions,1,tr:lh:5863,"dlod={""name"":""Archief van Jozef Goossenaerts"",""ark"":""ark:/24970/x0/f4cf7756-720d-5269-b761-2425e802c168"",""uri"":""/repositories/11/accessions/17905"",""id"":""tr:lh:5863"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f4cf7756-720d-5269-b761-2425e802c168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77ed665f-3abb-5ca6-b94a-f63d173d619d,tg:lhbr:96470_#1,e22_Archives,1,,,,,,,,,,,isad:lh:41122,"dlod={""name"":""Brieven van Alois Mathé"",""ark"":""ark:/24970/x0/3747b767-085f-56fd-8297-25bbe4447f02"",""uri"":""/repositories/11/archival_objects/291198"",""id"":""isad:lh:41122"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Jozef Goossenaerts per correspondent""],""resourceName"":""Archief van Jozef Goossenaerts"",""resourceArk"":""ark:/24970/x0/6f105fe7-075c-5775-b591-0660f67749d0"",""resourceURI"":""/repositories/11/resources/3692"",""resourceID"":""isad:lh:95"",""capacity"":""Brieven van Alois Mathé"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/3747b767-085f-56fd-8297-25bbe4447f02,,,,,,,,,,,,,,,,,,,
77ed665f-3abb-5ca6-b94a-f63d173d619d,tg:lhbr:96470_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:5863,tg:lhbr:96470_#1,124394/210,isad:lh:41122,M 307 / B,77ed665f-3abb-5ca6-b94a-f63d173d619d,,,,,,,,,,,,
77f1da1d-5d79-58a4-b121-e4d2b59dd34e,tg:lhbr:151340_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:151340_#1,https://data.letterenhuis.be/ark:/24970/77f1da1d-5d79-58a4-b121-e4d2b59dd34e
77f1da1d-5d79-58a4-b121-e4d2b59dd34e,tg:lhbr:151340_#1,e22_AcquisitionNumbers,1,,,,83917/17,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
77f1da1d-5d79-58a4-b121-e4d2b59dd34e,tg:lhbr:151340_#1,e22_Acquisitions,1,tr:lh:4344,"dlod={""name"":""Archief van Edward de Jans"",""ark"":""ark:/24970/x0/340a6bc1-68ed-5c06-b833-7e3583285c79"",""uri"":""/repositories/11/accessions/13102"",""id"":""tr:lh:4344"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/340a6bc1-68ed-5c06-b833-7e3583285c79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77f1da1d-5d79-58a4-b121-e4d2b59dd34e,tg:lhbr:151340_#1,e22_Archives,1,,,,,,,,,,,isad:lh:62513,"dlod={""name"":""Brieven van August Vermeylen aan Carlo de Jans"",""ark"":""ark:/24970/x0/faae460d-5b9d-5540-96aa-9f1c7ef9a4d8"",""uri"":""/repositories/11/archival_objects/220204"",""id"":""isad:lh:62513"",""nameWithContext"":[""Briefwisseling"",""Brieven van derden aan derden""],""resourceName"":""Archief van Edward de Jans"",""resourceArk"":""ark:/24970/x0/ac419920-0f87-54b8-9347-ca8fd5aad67e"",""resourceURI"":""/repositories/11/resources/2868"",""resourceID"":""isad:lh:6866"",""capacity"":""Brieven van August Vermeylen aan Carlo de Jans"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/faae460d-5b9d-5540-96aa-9f1c7ef9a4d8,,,,,,,,,,,,,,,,,,,
77f1da1d-5d79-58a4-b121-e4d2b59dd34e,tg:lhbr:151340_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:4344,tg:lhbr:151340_#1,83917/17,isad:lh:62513,V 4655 / B,77f1da1d-5d79-58a4-b121-e4d2b59dd34e,,,,,,,,,,,,
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:86517_#1,https://data.letterenhuis.be/ark:/24970/783cdebd-6347-5ccc-9c75-6822499d4c83
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,e22_AcquisitionNumbers,1,,,,72465/107,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,e22_Acquisitions,1,tr:lh:3772,"dlod={""name"":""Archief van Nieuw Vlaams Tijdschrift (1946 - 1983)"",""ark"":""ark:/24970/x0/e113ba52-4192-5aab-b688-6e057380b4aa"",""uri"":""/repositories/11/accessions/15701"",""id"":""tr:lh:3772"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e113ba52-4192-5aab-b688-6e057380b4aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,e22_Archives,1,,,,,,,,,,,isad:lh:450,"dlod={""name"":""1947"",""ark"":""ark:/24970/x0/2897467d-2c72-5500-8978-6d671f2d7471"",""uri"":""/repositories/11/archival_objects/323274"",""id"":""isad:lh:450"",""nameWithContext"":[""Briefwisseling"",""Chronologisch""],""resourceName"":""Archief van Nieuw Vlaams Tijdschrift"",""resourceArk"":""ark:/24970/x0/3f7dc09e-29b6-5f56-a6ab-de9ca98a362e"",""resourceURI"":""/repositories/11/resources/4037"",""resourceID"":""isad:lh:447"",""capacity"":""1947"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/2897467d-2c72-5500-8978-6d671f2d7471,,,,,,,,,,,,,,,,,,,
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,e22_DocumentStatus,1,,,,,,kenmerken.lhorighs,cc,,,,,,,carbon copies,,,,,,,,,,,,,,,,,,
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:3772,tg:lhbr:86517_#1,72465/107,isad:lh:450,T 48399 / B (1947),783cdebd-6347-5ccc-9c75-6822499d4c83,,,,,,,,,,,,
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,ts,,,,,,,,,,,,,,,,,,,,,,typewriting,,,
78808f02-1f5c-54d0-ba0e-6b1e2c90b179,tg:lhbr:45297_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:45297_#1,https://data.letterenhuis.be/ark:/24970/78808f02-1f5c-54d0-ba0e-6b1e2c90b179
78808f02-1f5c-54d0-ba0e-6b1e2c90b179,tg:lhbr:45297_#1,e22_AcquisitionNumbers,1,,,,84642/149,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
