ResourceID,brocade.id,Archive Brocade ID,card,order,Archive Name,Archive Identifier
8bfed621-23a1-58cf-af33-1788e468477b,tg:lhdc:4513,isad:lh:181359,Archives,1,De collega's,{'url':'https://id.letterenhuis.be/ark:/24970/8bfed621-23a1-58cf-af33-1788e468477b'}
8c08f6a9-f546-5a0a-aed9-aba9ca81fa2c,tg:lhhs:3408,isad:lh:87482,Archives,1,Handschriften van Herwig Hensen,{'url':'https://id.letterenhuis.be/ark:/24970/8c08f6a9-f546-5a0a-aed9-aba9ca81fa2c'}
8c0cb3d1-912f-5e5f-a4af-e577c7a328f6,tg:lhdc:3516,isad:lh:179315,Archives,1,1964,{'url':'https://id.letterenhuis.be/ark:/24970/8c0cb3d1-912f-5e5f-a4af-e577c7a328f6'}
8c3bf5e3-be88-5543-8591-c8620185f243,tg:lhbr:257829,isad:lh:147109,Archives,1,Brieven van Marnix Gijsen,{'url':'https://id.letterenhuis.be/ark:/24970/8c3bf5e3-be88-5543-8591-c8620185f243'}
8c5e401a-04d9-58b5-af85-9d56bde012b8,tg:lhdc:2941,isad:lh:179105,Archives,1,1951,{'url':'https://id.letterenhuis.be/ark:/24970/8c5e401a-04d9-58b5-af85-9d56bde012b8'}
8c74f559-74b1-5342-be42-06335e02c9c8,tg:lhhs:13789,isad:lh:174381,Archives,1,Stijn Streuvels,{'url':'https://id.letterenhuis.be/ark:/24970/8c74f559-74b1-5342-be42-06335e02c9c8'}
8c8a461f-0da5-5529-9d32-85c796e5eb29,tg:lhbr:254643,isad:lh:145504,Archives,1,Brieven van Archief en Museum voor het Vlaamse Cultuurleven,{'url':'https://id.letterenhuis.be/ark:/24970/8c8a461f-0da5-5529-9d32-85c796e5eb29'}
8cc18e31-d836-5adb-bfa3-abc7a3a3829a,tg:lhhs:8842,isad:lh:138984,Archives,1,1950 - Aan de voet van het Belfort,{'url':'https://id.letterenhuis.be/ark:/24970/8cc18e31-d836-5adb-bfa3-abc7a3a3829a'}
8ccb9540-c4a9-58fd-bed3-5fbd3de9401e,tg:lhbr:230502,isad:lh:82952,Archives,1,Brieven van Albert Coninx,{'url':'https://id.letterenhuis.be/ark:/24970/8ccb9540-c4a9-58fd-bed3-5fbd3de9401e'}
8ced8fb7-a7d1-5471-a32e-a45cfca1d386,tg:lhbr:34141,isad:lh:16315,Archives,1,Brieven van Fernand Collin,{'url':'https://id.letterenhuis.be/ark:/24970/8ced8fb7-a7d1-5471-a32e-a45cfca1d386'}
8cf497ac-7f29-52ce-9fc7-449244ff8739,tg:lhbr:7298,isad:lh:4681,Archives,1,Brieven van Willy Bang Kaup,{'url':'https://id.letterenhuis.be/ark:/24970/8cf497ac-7f29-52ce-9fc7-449244ff8739'}
8cfda5a1-cb37-5280-af8d-0d6ee252851b,tg:lhdc:3994,isad:lh:179654,Archives,1,1975,{'url':'https://id.letterenhuis.be/ark:/24970/8cfda5a1-cb37-5280-af8d-0d6ee252851b'}
8d0199f4-c3ac-5879-8caf-1f4110fd2200,tg:lhdc:3280,isad:lh:179112,Archives,1,1958,{'url':'https://id.letterenhuis.be/ark:/24970/8d0199f4-c3ac-5879-8caf-1f4110fd2200'}
8d08991a-7c4c-5312-915e-8cf3a1835883,tg:lhhs:13988,isad:lh:91332,Archives,1,Handschriften van Raf Verhulst,{'url':'https://id.letterenhuis.be/ark:/24970/8d08991a-7c4c-5312-915e-8cf3a1835883'}
8d2e29b6-9996-533f-9d05-7917c8ddf43f,tg:lhdc:267,isad:lh:130207,Archives,1,Aankondigingen van dicht- en declamatiewedstrijden bestemd voor Prudens van Duyse en Florimond van Duyse,{'url':'https://id.letterenhuis.be/ark:/24970/8d2e29b6-9996-533f-9d05-7917c8ddf43f'}
8d462def-02cf-5636-b191-acffddcccb57,tg:lhdc:4477,isad:lh:179670,Archives,1,Het Pleintje,{'url':'https://id.letterenhuis.be/ark:/24970/8d462def-02cf-5636-b191-acffddcccb57'}
8d55f709-62e5-5542-a207-f29a41379308,tg:lhdc:928,isad:lh:174439,Archives,1,1948,{'url':'https://id.letterenhuis.be/ark:/24970/8d55f709-62e5-5542-a207-f29a41379308'}
8d716af9-49d1-5357-98c7-79f81209786d,tg:lhdc:3537,isad:lh:179317,Archives,1,1966,{'url':'https://id.letterenhuis.be/ark:/24970/8d716af9-49d1-5357-98c7-79f81209786d'}
8d8a02db-1e51-514f-84d8-f0795261938e,tg:lhhs:9681,isad:lh:89872,Archives,1,2,{'url':'https://id.letterenhuis.be/ark:/24970/8d8a02db-1e51-514f-84d8-f0795261938e'}
8d8ab8be-d6d3-5f70-aeee-815f8696469b,tg:lhbr:290518,isad:lh:171570,Archives,1,Brieven van Maurice Casteels,{'url':'https://id.letterenhuis.be/ark:/24970/8d8ab8be-d6d3-5f70-aeee-815f8696469b'}
8dd23b0b-95df-52d6-b76c-c39077b57f50,tg:lhbr:43586,isad:lh:5924,Archives,1,40,{'url':'https://id.letterenhuis.be/ark:/24970/8dd23b0b-95df-52d6-b76c-c39077b57f50'}
8e3c699e-0b56-5d3f-9f6e-070f450ad2da,tg:lhhs:3218,isad:lh:87423,Archives,1,Handschriften van Mark van Tongele,{'url':'https://id.letterenhuis.be/ark:/24970/8e3c699e-0b56-5d3f-9f6e-070f450ad2da'}
8e5b5419-b3ca-5dd2-92bc-71150092d05a,tg:lhdc:4379,isad:lh:181055,Archives,1,Ten huize van,{'url':'https://id.letterenhuis.be/ark:/24970/8e5b5419-b3ca-5dd2-92bc-71150092d05a'}
8e5cc05f-a28f-504f-9729-c864eb7ad0d1,tg:lhbr:247080,isad:lh:135746,Archives,1,Briefwisseling met   Albert Kuyle,{'url':'https://id.letterenhuis.be/ark:/24970/8e5cc05f-a28f-504f-9729-c864eb7ad0d1'}
8e653ad4-4333-52b2-a573-51baf038163c,tg:lhhs:18468,isad:lh:152120,Archives,1,Okapi's,{'url':'https://id.letterenhuis.be/ark:/24970/8e653ad4-4333-52b2-a573-51baf038163c'}
8e6b849e-3f30-5a18-8740-8de7506364ba,tg:lhdc:2960,isad:lh:179106,Archives,1,1952,{'url':'https://id.letterenhuis.be/ark:/24970/8e6b849e-3f30-5a18-8740-8de7506364ba'}
8e73840d-ac58-587b-b2db-ae1081b28992,tg:lhdc:2560,isad:lh:178530,Archives,1,1980,{'url':'https://id.letterenhuis.be/ark:/24970/8e73840d-ac58-587b-b2db-ae1081b28992'}
8e9c0733-7a45-568f-893b-73fc0ebe59ba,tg:lhhs:1589,isad:lh:86684,Archives,1,Handschriften van Fernand van der Auwera,{'url':'https://id.letterenhuis.be/ark:/24970/8e9c0733-7a45-568f-893b-73fc0ebe59ba'}
8ed3f59a-8964-5a71-877d-079ff2155a18,tg:lhbr:94858,isad:lh:40454,Archives,1,Brieven van Dora Mahy,{'url':'https://id.letterenhuis.be/ark:/24970/8ed3f59a-8964-5a71-877d-079ff2155a18'}
8f533b93-a32e-5bcb-bc97-635bb3d74b7e,tg:lhhs:10977,isad:lh:90185,Archives,1,7,{'url':'https://id.letterenhuis.be/ark:/24970/8f533b93-a32e-5bcb-bc97-635bb3d74b7e'}
8f5f09db-614a-59ee-acac-c9759afd67b7,tg:lhdc:2490,isad:lh:178531,Archives,1,1981,{'url':'https://id.letterenhuis.be/ark:/24970/8f5f09db-614a-59ee-acac-c9759afd67b7'}
8f6a2a4f-047e-53f0-9542-68c292c85f79,tg:lhbr:118882,isad:lh:50497,Archives,1,Brieven van Julius Pée,{'url':'https://id.letterenhuis.be/ark:/24970/8f6a2a4f-047e-53f0-9542-68c292c85f79'}
8f6b6d01-9eec-5d97-b80d-a07d3506702a,tg:lhbr:53990,isad:lh:24354,Archives,1,Brieven van Fritz Francken,{'url':'https://id.letterenhuis.be/ark:/24970/8f6b6d01-9eec-5d97-b80d-a07d3506702a'}
8f8faff7-5df6-59e3-98da-38af81ce5a12,tg:lhhs:19238,isad:lh:159356,Archives,1,Handschriften van Jan Baptist David,{'url':'https://id.letterenhuis.be/ark:/24970/8f8faff7-5df6-59e3-98da-38af81ce5a12'}
8f94caa4-5012-52df-bdfb-93dab13ba155,tg:lhbr:244643,isad:lh:130176,Archives,1,Briefwisseling met Prudens van Duyse - A-W,{'url':'https://id.letterenhuis.be/ark:/24970/8f94caa4-5012-52df-bdfb-93dab13ba155'}
8f98c277-3a8f-5a80-b767-2011ea634f7c,tg:lhhs:5266,isad:lh:88105,Archives,1,Beschouwend proza / Non-fictie,{'url':'https://id.letterenhuis.be/ark:/24970/8f98c277-3a8f-5a80-b767-2011ea634f7c'}
8faa59e4-6f75-577e-96a3-84096b850048,tg:lhhs:20817,isad:lh:179346,Archives,1,Handschriften,{'url':'https://id.letterenhuis.be/ark:/24970/8faa59e4-6f75-577e-96a3-84096b850048'}
8fd44b6b-b0a8-59ef-9b8a-85a76b207449,tg:lhdc:134,isad:lh:120544,Archives,1,Portfolio 1,{'url':'https://id.letterenhuis.be/ark:/24970/8fd44b6b-b0a8-59ef-9b8a-85a76b207449'}
8fec63fb-01de-5a52-8ddd-56a80255da2a,tg:lhhs:292,isad:lh:86143,Archives,1,Handschriften van Filip de Pillecyn,{'url':'https://id.letterenhuis.be/ark:/24970/8fec63fb-01de-5a52-8ddd-56a80255da2a'}
8ffa2b59-fcb4-5cad-af1b-5a191aacd610,tg:lhdc:2014,isad:lh:174447,Archives,1,1958,{'url':'https://id.letterenhuis.be/ark:/24970/8ffa2b59-fcb4-5cad-af1b-5a191aacd610'}
8ffc9a2a-af62-5d5c-a794-bafd2b7ac897,tg:lhhs:4089,isad:lh:87722,Archives,1,Handschriften van Clementine Bertrand,{'url':'https://id.letterenhuis.be/ark:/24970/8ffc9a2a-af62-5d5c-a794-bafd2b7ac897'}
8ffcbc69-384c-5da7-8eb0-08251a67598e,tg:lhbr:248660,isad:lh:141004,Archives,1,Brieven van Karel Sluyterman,{'url':'https://id.letterenhuis.be/ark:/24970/8ffcbc69-384c-5da7-8eb0-08251a67598e'}
9007bcdf-ac9f-55cf-a68f-ffdcde111f9b,tg:lhhs:5289,isad:lh:88170,Archives,1,Handschriften van Marie Conscience,{'url':'https://id.letterenhuis.be/ark:/24970/9007bcdf-ac9f-55cf-a68f-ffdcde111f9b'}
900a5b0a-bb8e-5688-859e-e571666610c7,tg:lhbr:213632,isad:lh:77923,Archives,1,Brieven aan Frans van Isacker,{'url':'https://id.letterenhuis.be/ark:/24970/900a5b0a-bb8e-5688-859e-e571666610c7'}
900fce30-7498-55e3-870d-1d7bb6bcbffc,tg:lhhs:10218,isad:lh:90192,Archives,1,3,{'url':'https://id.letterenhuis.be/ark:/24970/900fce30-7498-55e3-870d-1d7bb6bcbffc'}
9014743d-fb2c-5cdb-8d59-5058f50474eb,tg:lhbr:124001,isad:lh:52532,Archives,1,Brieven van Gaston Rombaut aan Maurice Corveleyn,{'url':'https://id.letterenhuis.be/ark:/24970/9014743d-fb2c-5cdb-8d59-5058f50474eb'}
903a1787-5648-5e0f-bc86-ec5c0a946a94,tg:lhbr:241857,isad:lh:127175,Archives,1,Brieven van Simon Vinkenoog,{'url':'https://id.letterenhuis.be/ark:/24970/903a1787-5648-5e0f-bc86-ec5c0a946a94'}
903e9547-0b83-586c-8709-56411597794f,tg:lhbr:286566,isad:lh:129812,Archives,1,Brieven van  Jan Vercammen ,{'url':'https://id.letterenhuis.be/ark:/24970/903e9547-0b83-586c-8709-56411597794f'}
90695f8c-2e60-5403-8633-b5bbb84357ec,tg:lhdc:4529,isad:lh:181360,Archives,1,De paradijsvogels,{'url':'https://id.letterenhuis.be/ark:/24970/90695f8c-2e60-5403-8633-b5bbb84357ec'}
90751e79-fac7-5169-8bad-90fea2fb6fd7,tg:lhbr:293334,isad:lh:178525,Archives,1,Briefwisseling,{'url':'https://id.letterenhuis.be/ark:/24970/90751e79-fac7-5169-8bad-90fea2fb6fd7'}
90875f60-4ed0-5be5-9643-d80e3d44851c,tg:lhbr:230851,isad:lh:70573,Archives,1,Brieven van Felix Timmermans,{'url':'https://id.letterenhuis.be/ark:/24970/90875f60-4ed0-5be5-9643-d80e3d44851c'}
909a58d6-16e1-5e96-accd-b49f14005c77,tg:lhbr:266698,isad:lh:133441,Archives,1,Brieven van André Harlaire,{'url':'https://id.letterenhuis.be/ark:/24970/909a58d6-16e1-5e96-accd-b49f14005c77'}
909fa7dc-9107-50c9-b039-54e30cade1f9,tg:lhhs:1264,isad:lh:86493,Archives,1,Handschriften van Maria van Ackere-Doolaeghe,{'url':'https://id.letterenhuis.be/ark:/24970/909fa7dc-9107-50c9-b039-54e30cade1f9'}
90b18acf-d798-5697-8bb0-8b0fa0b1b85c,tg:lhbr:102426,isad:lh:43392,Archives,1,Brieven aan Piet van Assche,{'url':'https://id.letterenhuis.be/ark:/24970/90b18acf-d798-5697-8bb0-8b0fa0b1b85c'}
90d8b66c-3175-5e1b-b1d5-f2afeaec3d39,tg:lhhs:5159,isad:lh:88107,Archives,1,Losse gedichten,{'url':'https://id.letterenhuis.be/ark:/24970/90d8b66c-3175-5e1b-b1d5-f2afeaec3d39'}
90e22a85-fd0b-51a8-862d-b6d98e01d9f7,tg:lhhs:7758,isad:lh:89122,Archives,1,Handschriften van Albrecht Rodenbach,{'url':'https://id.letterenhuis.be/ark:/24970/90e22a85-fd0b-51a8-862d-b6d98e01d9f7'}
9111c33f-708d-528b-8e61-c11ace375041,tg:lhdc:2038,isad:lh:174449,Archives,1,1972,{'url':'https://id.letterenhuis.be/ark:/24970/9111c33f-708d-528b-8e61-c11ace375041'}
911e6df6-de1d-5f4b-9392-8ee4b23aaeca,tg:lhdc:3829,isad:lh:179324,Archives,1,1973,{'url':'https://id.letterenhuis.be/ark:/24970/911e6df6-de1d-5f4b-9392-8ee4b23aaeca'}
9121c4eb-2f66-5d4e-9618-3bba48b7d2b7,tg:lhbr:103688,isad:lh:2742,Archives,1,1951-56,{'url':'https://id.letterenhuis.be/ark:/24970/9121c4eb-2f66-5d4e-9618-3bba48b7d2b7'}
913fd09d-12de-5b2c-9d64-aad601b7fd20,tg:lhhs:5067,isad:lh:88103,Archives,1,3,{'url':'https://id.letterenhuis.be/ark:/24970/913fd09d-12de-5b2c-9d64-aad601b7fd20'}
91408ad7-aff8-5999-9bc9-75de75248dd2,tg:lhhs:5071,isad:lh:88069,Archives,1,Verhalend proza / Fictie,{'url':'https://id.letterenhuis.be/ark:/24970/91408ad7-aff8-5999-9bc9-75de75248dd2'}
9143a09e-6aef-53bb-a5c6-0df267fd7e05,tg:lhhs:1989,isad:lh:86431,Archives,1,Poëzie,{'url':'https://id.letterenhuis.be/ark:/24970/9143a09e-6aef-53bb-a5c6-0df267fd7e05'}
915c109f-1a88-56c0-81d4-893cd339acd9,tg:lhhs:9204,isad:lh:159692,Archives,1,Willem van Saeftinge,{'url':'https://id.letterenhuis.be/ark:/24970/915c109f-1a88-56c0-81d4-893cd339acd9'}
915d55f9-351e-5e51-92ca-1690465768da,tg:lhdc:4010,isad:lh:179649,Archives,1,1970,{'url':'https://id.letterenhuis.be/ark:/24970/915d55f9-351e-5e51-92ca-1690465768da'}
916d6e19-fa43-59b2-bad5-886a8d60b694,tg:lhdc:1049,isad:lh:174441,Archives,1,1950,{'url':'https://id.letterenhuis.be/ark:/24970/916d6e19-fa43-59b2-bad5-886a8d60b694'}
918e407c-5088-545f-9600-7455a2ad5ade,tg:lhdc:4267,isad:lh:179643,Archives,1,1965,{'url':'https://id.letterenhuis.be/ark:/24970/918e407c-5088-545f-9600-7455a2ad5ade'}
91b16930-de8e-55a0-bcfa-b1a417332eff,tg:lhbr:249421,isad:lh:141673,Archives,1,Brieven van Gabriel Belot,{'url':'https://id.letterenhuis.be/ark:/24970/91b16930-de8e-55a0-bcfa-b1a417332eff'}
91b246e4-88c3-5f21-89cb-294c38dde361,tg:lhbr:71418,isad:lh:32289,Archives,1,Brieven van Frans Hens,{'url':'https://id.letterenhuis.be/ark:/24970/91b246e4-88c3-5f21-89cb-294c38dde361'}
91d3baaf-961b-550e-b365-2d899fa52689,tg:lhdc:661,isad:lh:174441,Archives,1,1950,{'url':'https://id.letterenhuis.be/ark:/24970/91d3baaf-961b-550e-b365-2d899fa52689'}
91dec6be-671c-501f-86c4-19ccd8e00400,tg:lhbr:12073,isad:lh:6976,Archives,1,Brieven van Albert Blontrock,{'url':'https://id.letterenhuis.be/ark:/24970/91dec6be-671c-501f-86c4-19ccd8e00400'}
91fa0649-44ef-5677-a9bd-63c2ca3d8aa7,tg:lhhs:12966,isad:lh:91235,Archives,1,22,{'url':'https://id.letterenhuis.be/ark:/24970/91fa0649-44ef-5677-a9bd-63c2ca3d8aa7'}
92093135-9223-5f6b-830f-7d0080a694a3,tg:lhdc:3605,isad:lh:179318,Archives,1,1967,{'url':'https://id.letterenhuis.be/ark:/24970/92093135-9223-5f6b-830f-7d0080a694a3'}
9217783e-ee43-5912-adf4-f328807c83cc,tg:lhdc:3561,isad:lh:179317,Archives,1,1966,{'url':'https://id.letterenhuis.be/ark:/24970/9217783e-ee43-5912-adf4-f328807c83cc'}
92270524-ac41-5d77-91fe-27e759bea213,tg:lhhs:15036,isad:lh:98709,Archives,1,Pensioen,{'url':'https://id.letterenhuis.be/ark:/24970/92270524-ac41-5d77-91fe-27e759bea213'}
92368c61-8191-5c65-a49c-3d9bef272ae4,tg:lhhs:20378,isad:lh:174054,Archives,1,Albrecht Rodenbach - Gudrun,{'url':'https://id.letterenhuis.be/ark:/24970/92368c61-8191-5c65-a49c-3d9bef272ae4'}
923dec0e-188e-5ca2-ae19-c9c87516e2ce,tg:lhbr:176272,isad:lh:35371,Archives,1,Brieven van Paul Joostens,{'url':'https://id.letterenhuis.be/ark:/24970/923dec0e-188e-5ca2-ae19-c9c87516e2ce'}
9260ac3a-493b-5c96-8e8b-2c088046afcd,tg:lhdc:3058,isad:lh:179108,Archives,1,1954,{'url':'https://id.letterenhuis.be/ark:/24970/9260ac3a-493b-5c96-8e8b-2c088046afcd'}
9273c7e4-c40d-595d-a611-5227cae91cc8,tg:lhhs:6077,isad:lh:88199,Archives,1,Handschriften van Gerard Walschap,{'url':'https://id.letterenhuis.be/ark:/24970/9273c7e4-c40d-595d-a611-5227cae91cc8'}
92b1b8d9-a474-50e3-afec-b766a8b529b2,tg:lhdc:2350,isad:lh:178533,Archives,1,1983,{'url':'https://id.letterenhuis.be/ark:/24970/92b1b8d9-a474-50e3-afec-b766a8b529b2'}
92b1c4f4-5870-55b0-95ab-d70f94f43391,tg:lhdc:3468,isad:lh:179118,Archives,1,1964,{'url':'https://id.letterenhuis.be/ark:/24970/92b1c4f4-5870-55b0-95ab-d70f94f43391'}
92c6ab83-b97b-5d7b-9ca6-7fb84f5a4ade,tg:lhhs:4174,isad:lh:77757,Archives,1,Louis-Paul Boon,{'url':'https://id.letterenhuis.be/ark:/24970/92c6ab83-b97b-5d7b-9ca6-7fb84f5a4ade'}
92c89467-4148-5816-9aa0-639749d441eb,tg:lhdc:1727,isad:lh:178527,Archives,1,1976,{'url':'https://id.letterenhuis.be/ark:/24970/92c89467-4148-5816-9aa0-639749d441eb'}
92cfbe82-83fb-5744-92f3-5f115693f37c,tg:lhdc:2852,isad:lh:179104,Archives,1,1950,{'url':'https://id.letterenhuis.be/ark:/24970/92cfbe82-83fb-5744-92f3-5f115693f37c'}
92dc8e64-05e6-57e9-a990-736c554516ca,tg:lhbr:66298,isad:lh:30283,Archives,1,Brieven van Ludovic Grootaers,{'url':'https://id.letterenhuis.be/ark:/24970/92dc8e64-05e6-57e9-a990-736c554516ca'}
92e45105-e195-5f61-8a71-2f5aad10eab8,tg:lhdc:3982,isad:lh:179650,Archives,1,1971,{'url':'https://id.letterenhuis.be/ark:/24970/92e45105-e195-5f61-8a71-2f5aad10eab8'}
92e99fb8-85e2-5d23-8149-997777c057ca,tg:lhhs:20641,isad:lh:175151,Archives,1,Handschriften van Willy Vranckx,{'url':'https://id.letterenhuis.be/ark:/24970/92e99fb8-85e2-5d23-8149-997777c057ca'}
92f94cbe-5ba2-5c5c-b99b-99201f81438f,tg:lhdc:725,isad:lh:174430,Archives,1,1938,{'url':'https://id.letterenhuis.be/ark:/24970/92f94cbe-5ba2-5c5c-b99b-99201f81438f'}
93065a21-3867-5fe2-a29b-10fb2d74cc06,tg:lhhs:6827,isad:lh:88758,Archives,1,Romans uit vroegere schenkingen van Jonckheere,{'url':'https://id.letterenhuis.be/ark:/24970/93065a21-3867-5fe2-a29b-10fb2d74cc06'}
932a40fd-28e4-570d-abde-9afbff7b536e,tg:lhdc:4179,isad:lh:179657,Archives,1,1978,{'url':'https://id.letterenhuis.be/ark:/24970/932a40fd-28e4-570d-abde-9afbff7b536e'}
93416c5b-17b4-5314-8a0d-386b1663c609,tg:lhbr:29773,isad:lh:14468,Archives,1,Brieven aan Hubert Verwilghen,{'url':'https://id.letterenhuis.be/ark:/24970/93416c5b-17b4-5314-8a0d-386b1663c609'}
935f6f1a-80a1-5ba0-91bc-de74b62e8844,tg:lhbr:136895,isad:lh:57078,Archives,1,Brieven van Hildward van der Spurt,{'url':'https://id.letterenhuis.be/ark:/24970/935f6f1a-80a1-5ba0-91bc-de74b62e8844'}
9362c05b-45a4-502d-98f2-9c7ddafcf019,tg:lhbr:62664,isad:lh:28316,Archives,1,Brieven aan Oscar van Hauwaert,{'url':'https://id.letterenhuis.be/ark:/24970/9362c05b-45a4-502d-98f2-9c7ddafcf019'}
936e9644-3d3c-55ab-b7b5-57ea56d45db2,tg:lhbr:13232,isad:lh:7484,Archives,1,Brieven van Marcel Boereboom,{'url':'https://id.letterenhuis.be/ark:/24970/936e9644-3d3c-55ab-b7b5-57ea56d45db2'}
9373ed4b-9d1a-5f48-922b-09922f2429fc,tg:lhdc:590,isad:lh:174047,Archives,1,1970,{'url':'https://id.letterenhuis.be/ark:/24970/9373ed4b-9d1a-5f48-922b-09922f2429fc'}
93952e38-cc54-5abc-aefc-09c2ae8619fa,tg:lhhs:11235,isad:lh:90143,Archives,1,2,{'url':'https://id.letterenhuis.be/ark:/24970/93952e38-cc54-5abc-aefc-09c2ae8619fa'}
93b38d0d-36a6-55a0-b220-79baf9a783f9,tg:lhhs:13834,isad:lh:165745,Archives,1,Diverse werken,{'url':'https://id.letterenhuis.be/ark:/24970/93b38d0d-36a6-55a0-b220-79baf9a783f9'}
93c20821-740c-57aa-b257-1f09db09e6a0,tg:lhhs:14021,isad:lh:91531,Archives,1,2,{'url':'https://id.letterenhuis.be/ark:/24970/93c20821-740c-57aa-b257-1f09db09e6a0'}
93ffcee9-3198-5991-8a1f-f4bd6de1aca1,tg:lhdc:3234,isad:lh:179111,Archives,1,1957,{'url':'https://id.letterenhuis.be/ark:/24970/93ffcee9-3198-5991-8a1f-f4bd6de1aca1'}
944a7325-54bc-5b91-9dc0-00b69e300a1e,tg:lhbr:277820,isad:lh:158228,Archives,1,brieven van  Line de Belder-Lambert,{'url':'https://id.letterenhuis.be/ark:/24970/944a7325-54bc-5b91-9dc0-00b69e300a1e'}
9457c037-2f61-54c6-a5e8-07a9ab1e2b14,tg:lhhs:5362,isad:lh:88140,Archives,1,Antwerpsche Snapshots,{'url':'https://id.letterenhuis.be/ark:/24970/9457c037-2f61-54c6-a5e8-07a9ab1e2b14'}
947a5e3e-c713-56f7-b9ba-5d2cefae7d18,tg:lhdc:3629,isad:lh:179319,Archives,1,1968,{'url':'https://id.letterenhuis.be/ark:/24970/947a5e3e-c713-56f7-b9ba-5d2cefae7d18'}
948101e2-82de-5603-b307-7130b3a812a0,tg:lhhs:7037,isad:lh:164463,Archives,1,Gedichten gepubliceerd in tijdschriften,{'url':'https://id.letterenhuis.be/ark:/24970/948101e2-82de-5603-b307-7130b3a812a0'}
9482b859-3a73-5ae9-acf8-d8c97c492958,tg:lhbr:124451,isad:lh:52684,Archives,1,Brieven van Gust van Roosbroeck aan verschillende correspondenten,{'url':'https://id.letterenhuis.be/ark:/24970/9482b859-3a73-5ae9-acf8-d8c97c492958'}
948fd128-98f1-5f08-b197-2e88d990c717,tg:lhdc:1679,isad:lh:174584,Archives,1,1978,{'url':'https://id.letterenhuis.be/ark:/24970/948fd128-98f1-5f08-b197-2e88d990c717'}
94d6e26a-2587-5dfe-8e49-d11b427a8a25,tg:lhdc:568,isad:lh:174020,Archives,1,1966,{'url':'https://id.letterenhuis.be/ark:/24970/94d6e26a-2587-5dfe-8e49-d11b427a8a25'}
94e3ce5d-4755-583c-922a-930ee9b19c3e,tg:lhbr:147485,isad:lh:61109,Archives,1,Brieven aan Andries Lucas Broer,{'url':'https://id.letterenhuis.be/ark:/24970/94e3ce5d-4755-583c-922a-930ee9b19c3e'}
94eb7e8f-3e43-5e1d-a158-33de6b72963f,tg:lhhs:6958,isad:lh:88791,Archives,1,1975 - Verbrande brug,{'url':'https://id.letterenhuis.be/ark:/24970/94eb7e8f-3e43-5e1d-a158-33de6b72963f'}
94f0a93a-d111-5979-a3ee-f4b32c69a44e,tg:lhbr:150710,isad:lh:62435,Archives,1,Brieven aan Paul Buschmann,{'url':'https://id.letterenhuis.be/ark:/24970/94f0a93a-d111-5979-a3ee-f4b32c69a44e'}
94fba307-6120-5589-bc12-876756f83486,tg:lhhs:20840,isad:lh:175041,Archives,1,Radio- en televisieprogramma's,{'url':'https://id.letterenhuis.be/ark:/24970/94fba307-6120-5589-bc12-876756f83486'}
954f9616-2ad3-5d2c-abf2-5f04b0e35a5b,tg:lhdc:2653,isad:lh:179099,Archives,1,1945,{'url':'https://id.letterenhuis.be/ark:/24970/954f9616-2ad3-5d2c-abf2-5f04b0e35a5b'}
9553d137-4bc0-51bc-9ceb-30454b04f2e9,tg:lhdc:2306,isad:lh:178527,Archives,1,1976,{'url':'https://id.letterenhuis.be/ark:/24970/9553d137-4bc0-51bc-9ceb-30454b04f2e9'}
956d34a3-5e22-54ed-94ab-1e4f9a127519,tg:lhdc:2605,isad:lh:174448,Archives,1,1959,{'url':'https://id.letterenhuis.be/ark:/24970/956d34a3-5e22-54ed-94ab-1e4f9a127519'}
95897161-c1c9-5ea4-82bd-3383246fc6d0,tg:lhdc:3385,isad:lh:179115,Archives,1,1961,{'url':'https://id.letterenhuis.be/ark:/24970/95897161-c1c9-5ea4-82bd-3383246fc6d0'}
95ad420e-7fd0-5cec-ad15-47d6a9011589,tg:lhdc:3995,isad:lh:179654,Archives,1,1975,{'url':'https://id.letterenhuis.be/ark:/24970/95ad420e-7fd0-5cec-ad15-47d6a9011589'}
960dff64-9aac-5cc2-9ba6-36b42b6bf39e,tg:lhbr:213777,isad:lh:77940,Archives,1,Brieven aan Leonard Nolens,{'url':'https://id.letterenhuis.be/ark:/24970/960dff64-9aac-5cc2-9ba6-36b42b6bf39e'}
96194842-00e2-529d-992b-d6a3f8fcd416,tg:lhdc:1402,isad:lh:174437,Archives,1,1946,{'url':'https://id.letterenhuis.be/ark:/24970/96194842-00e2-529d-992b-d6a3f8fcd416'}
9639c651-267e-57a7-81d2-03f56d7943c0,tg:lhbr:124902,isad:lh:1681,Archives,1,1956,{'url':'https://id.letterenhuis.be/ark:/24970/9639c651-267e-57a7-81d2-03f56d7943c0'}
9669368e-c57b-56a2-ace5-2e80e9758ccf,tg:lhhs:314,isad:lh:86182,Archives,1,Handschriften van Maurice Speth,{'url':'https://id.letterenhuis.be/ark:/24970/9669368e-c57b-56a2-ace5-2e80e9758ccf'}
969212bd-907b-520d-94c6-3639b2dd6475,tg:lhhs:16572,isad:lh:125985,Archives,1,1997 Gaston's War,{'url':'https://id.letterenhuis.be/ark:/24970/969212bd-907b-520d-94c6-3639b2dd6475'}
