ResourceID,brocade.id,card,order,Writing material
14cc8cf8-03f4-5900-9cc9-736172f55a21,tg:lhbr:276698,WritingMaterials,1,Inkt
f39bc77a-59f9-5373-9aa7-f4375d88873d,tg:lhbr:268686,WritingMaterials,1,Inkt
6025ed6d-a163-599e-b34e-7e2dde15114d,tg:lhbr:187772,WritingMaterials,1,Inkt
d14e8bae-1df1-592a-8dae-2eee51b19b87,tg:lhbr:244213,WritingMaterials,1,Inkt
672c8cdd-943b-5f6d-99a3-fb8dfc740397,tg:lhbr:267573,WritingMaterials,1,Inkt
ff82ccc6-bdcc-5512-a0f1-7ae9c86c210c,tg:lhbr:188487,WritingMaterials,1,Inkt
d70604c9-9b00-5bc7-8b5d-cfc5b206fbfa,tg:lhbr:251912,WritingMaterials,1,Inkt
a049b20b-900c-55b9-bd54-ba3c11f5c03b,tg:lhbr:250600,WritingMaterials,1,Inkt
f081ab05-8a4b-5bca-bfe1-9a47398d94b2,tg:lhbr:206060,WritingMaterials,1,Inkt
c388072d-cd72-5885-9ac0-80c47a01c94b,tg:lhbr:193361,WritingMaterials,1,Inkt
c133c28e-fbca-5d1a-a0a1-ce7d6336f3b5,tg:lhbr:234541,WritingMaterials,1,Balpen
eadfe584-a3a8-547b-a7ff-5bb39c17b7bc,tg:lhbr:177875,WritingMaterials,1,Inkt
ad4bb3cb-5e14-5705-9ea5-2f43529eacea,tg:lhbr:282175,WritingMaterials,1,Inkt
7d43f0bd-4956-560f-83dc-a4504b8efa68,tg:lhbr:249071,WritingMaterials,1,Inkt
a3bf21f2-b48c-5303-9d5e-dd96f349cdd3,tg:lhbr:202920,WritingMaterials,1,Inkt
a5b9d2d9-f572-57d4-94d3-d4608f1f6920,tg:lhbr:175848,WritingMaterials,1,Balpen
730d437c-a958-5c0f-a1f1-dfb7c0aaf7f2,tg:lhbr:280148,WritingMaterials,1,Inkt
28abc09e-1c5f-500c-8320-756829b5502e,tg:lhbr:203632,WritingMaterials,1,Inkt
5f68239b-328f-5dc2-8760-b56195897238,tg:lhbr:228562,WritingMaterials,1,Inkt
3e94edd3-e843-56c8-904e-8003cb696bc1,tg:lhbr:252797,WritingMaterials,1,Inkt
b8d37f44-9bb2-5a51-83c9-087c70a713da,tg:lhbr:227697,WritingMaterials,1,Inkt
f5e722db-93f3-5ef2-8567-1e1059ae8802,tg:lhbr:179492,WritingMaterials,1,Inkt
7af2049c-5333-5d20-be18-c85fd22ec3de,tg:lhbr:276732,WritingMaterials,1,Inkt
b82b0755-b25a-5ce4-8bd7-a778fa758720,tg:lhbr:220152,WritingMaterials,1,Inkt
944a7325-54bc-5b91-9dc0-00b69e300a1e,tg:lhbr:277820,WritingMaterials,1,Inkt
5dd17a54-4352-50ad-a5af-5ca7fcd49d1c,tg:lhbr:182120,WritingMaterials,1,Inkt
532f97ff-d629-5315-893b-9e5a9088ad8b,tg:lhbr:241441,WritingMaterials,1,Viltstift
c46b1cc4-bf2e-5e35-8385-933871e04af3,tg:lhbr:239689,WritingMaterials,1,Inkt
314b9948-58bb-5492-992d-47e3bc33595d,tg:lhbr:259972,WritingMaterials,1,Inkt
fca913ea-587c-584d-a683-3d787d0118f2,tg:lhbr:187322,WritingMaterials,1,Inkt
8f94caa4-5012-52df-bdfb-93dab13ba155,tg:lhbr:244643,WritingMaterials,1,Inkt
c7ef309a-09c7-54f0-8bd8-5f3eb172b095,tg:lhbr:239373,WritingMaterials,1,Inkt
eb4cfa67-f38b-540f-b8ac-99051fe4c395,tg:lhbr:245951,WritingMaterials,1,Inkt
6e3f44f0-1171-5518-83d4-7c8434c6f2c3,tg:lhbr:291759,WritingMaterials,1,Inkt
cfecff8f-7c14-5a67-ac73-ab2c55ac4e96,tg:lhbr:273530,WritingMaterials,1,Balpen
feba788f-f0c1-5aa6-9724-6db8d1a684ae,tg:lhbr:293764,WritingMaterials,1,Inkt
b8cff181-0f79-5be0-82d5-01eee9f9708f,tg:lhbr:179168,WritingMaterials,1,Inkt
9e5601da-5fd5-5da3-bde3-d4317265dbcc,tg:lhbr:206430,WritingMaterials,1,Inkt
f6780216-4524-5aee-a355-621f393f392a,tg:lhbr:228098,WritingMaterials,1,Balpen
cf80faee-acd2-56c0-a69a-204206216e25,tg:lhbr:257595,WritingMaterials,1,Inkt
e6f180ba-1f64-5344-b2a4-436f3c60ec48,tg:lhbr:231743,WritingMaterials,1,Inkt
6462e2e2-2e79-5d4a-8ad2-d2d499abead7,tg:lhbr:236086,WritingMaterials,1,Inkt
e0a57947-73a4-5bfb-8491-0eca14fee7e3,tg:lhbr:278686,WritingMaterials,1,Inkt
b2f53240-23be-55d9-bf26-eaadffa319bb,tg:lhbr:177526,WritingMaterials,1,Inkt
016f671f-9952-59f2-b796-8ac25ff1b643,tg:lhbr:234812,WritingMaterials,1,Balpen
b8bfb0ed-c694-541f-bd02-21cb60d98ef6,tg:lhbr:202473,WritingMaterials,1,Inkt
48a3a08e-3e45-5482-888e-9be39026a52d,tg:lhbr:229723,WritingMaterials,1,Inkt
0b76056b-0de9-5a05-835c-0d92065b6a0f,tg:lhbr:228831,WritingMaterials,1,Inkt
d859e296-f4cc-5b69-8ecb-285029731446,tg:lhbr:219395,WritingMaterials,1,Inkt
9e87100a-88e1-566d-90f9-37e5b1537d8d,tg:lhbr:281309,WritingMaterials,1,Inkt
0c504cd4-f61d-593c-bb62-97b0001ca7b6,tg:lhbr:263160,WritingMaterials,1,Inkt
dc458502-c4d0-5f41-8966-aa2e1d5c297c,tg:lhbr:235700,WritingMaterials,1,Inkt
0ec5acac-e8c2-5b39-8259-25f1ca72a4de,tg:lhbr:279994,WritingMaterials,1,Inkt
909a58d6-16e1-5e96-accd-b49f14005c77,tg:lhbr:266698,WritingMaterials,1,Inkt
67ab3c76-c0c8-5483-900b-56092447c592,tg:lhbr:213798,WritingMaterials,1,Inkt
840d61e3-6e59-5033-baea-d828fd62a8f5,tg:lhbr:198487,WritingMaterials,1,Inkt
50415028-2a07-5375-ba4e-89e070a3e62c,tg:lhbr:241912,WritingMaterials,1,Inkt
9e2a1a07-a96d-50a4-8047-2f1aaa8c1d7f,tg:lhbr:272771,WritingMaterials,1,Balpen
bdfb21d3-fefc-5cd0-b091-76f02fb22ef7,tg:lhbr:224111,WritingMaterials,1,Potlood
74fd8b13-ba90-5bd2-a915-4600d6933e5c,tg:lhbr:259421,WritingMaterials,1,Inkt
e8acb809-67d8-511b-bfea-11e8ed04b071,tg:lhbr:178329,WritingMaterials,1,Inkt
2e743d06-d13d-5695-86fb-1045a2d7136c,tg:lhbr:277089,WritingMaterials,1,Inkt
8d8ab8be-d6d3-5f70-aeee-815f8696469b,tg:lhbr:290518,WritingMaterials,1,Inkt
e8db8390-ad3c-576e-8bdd-2d4487651144,tg:lhbr:245402,WritingMaterials,1,Inkt
2b8d7a86-389f-5ba7-8a66-2ba9ce4e0677,tg:lhbr:238132,WritingMaterials,1,Inkt
6c4711dd-082c-55e8-9bad-a5438a189953,tg:lhbr:186163,WritingMaterials,1,Inkt
d2457869-f8cc-5188-9f78-46316ebad8c7,tg:lhbr:189296,WritingMaterials,1,Inkt
c59db546-71a3-5460-a24a-b9cb01e97205,tg:lhbr:266362,WritingMaterials,1,Inkt
8ccb9540-c4a9-58fd-bed3-5fbd3de9401e,tg:lhbr:230502,WritingMaterials,1,Potlood
a17ae6a1-b282-5d84-b2a7-e132a0529fe7,tg:lhbr:192570,WritingMaterials,1,Inkt
f8f11d86-cf4c-5a5a-854e-ab4b71b190a7,tg:lhbr:251011,WritingMaterials,1,Inkt
d518d35d-3184-50fa-98f3-5eaba3e3d20e,tg:lhbr:232495,WritingMaterials,1,Inkt
8ffcbc69-384c-5da7-8eb0-08251a67598e,tg:lhbr:248660,WritingMaterials,1,Inkt
0ceec1f6-b3bb-5b2b-837c-009b5d4153d1,tg:lhbr:283764,WritingMaterials,1,Inkt
63dfc445-a82d-5096-a42a-2907e6038833,tg:lhbr:235350,WritingMaterials,1,Inkt
529b6f09-9318-57dd-8ebb-470e6ca7cc7d,tg:lhbr:263530,WritingMaterials,1,Inkt
c833cbd0-1341-5cca-9efe-2815a266a819,tg:lhbr:253186,WritingMaterials,1,Inkt
997a2e34-86a3-57d4-a997-e3377b18aa6f,tg:lhbr:197322,WritingMaterials,1,Inkt
5afca339-d8d7-54a7-9f35-b5a7b6da6c92,tg:lhbr:282876,WritingMaterials,1,Inkt
c668f159-4d7d-5d90-9047-3d2cded6e3f3,tg:lhbr:229373,WritingMaterials,1,Inkt
62bd37d1-b3d4-58a0-a632-87aee0e423f7,tg:lhbr:221743,WritingMaterials,1,Balpen
b14f0cff-58ab-52db-97ee-448d3435c4af,tg:lhbr:183731,WritingMaterials,1,Inkt
af1d2c38-e69c-529c-8c6d-e073fcaaf769,tg:lhbr:247595,WritingMaterials,1,Inkt
e0b47039-22d8-57ee-919c-124618efea3a,tg:lhbr:220851,WritingMaterials,1,Inkt
65f8e439-4ef8-53b5-956b-00c2406c0bff,tg:lhbr:238562,WritingMaterials,1,Inkt
de248af2-2828-5ba8-a0c6-3d4068a19c19,tg:lhbr:245052,WritingMaterials,1,Inkt
20b77041-78d3-5f1c-b607-eb7237864813,tg:lhbr:242797,WritingMaterials,1,Inkt
97c335ad-2a16-596d-87f2-b4c3e32e5b5d,tg:lhbr:186533,WritingMaterials,1,Inkt
6b1c0e2a-562a-5e58-a3d1-248d7a24a1e2,tg:lhbr:259071,WritingMaterials,1,Inkt
f2540f21-f514-5b32-8ff1-62c26e48cd82,tg:lhbr:224541,WritingMaterials,1,Inkt
a0161ba4-c6fb-5978-9b1c-dffbc82a70bc,tg:lhbr:272321,WritingMaterials,1,Inkt
73f04d1c-8409-518f-98d6-774df36623a7,tg:lhbr:223284,WritingMaterials,1,Viltstift
f457b123-ecef-5807-87de-2bb9dad64baa,tg:lhbr:267820,WritingMaterials,1,Balpen
79e68763-60df-5773-9e43-a65208e80821,tg:lhbr:256384,WritingMaterials,1,Inkt
61373ccf-43fd-56a8-8292-e4f551919c0b,tg:lhbr:251441,WritingMaterials,1,Inkt
f3c7e152-e1e3-5264-9a88-b0690050f89a,tg:lhbr:236985,WritingMaterials,1,Potlood
b313a6a7-25fc-5f72-b5c8-5a7b83f2338b,tg:lhbr:126529,WritingMaterials,1,Inkt
67420dab-d815-5953-8064-221e9631fa4a,tg:lhbr:230152,WritingMaterials,1,Inkt
f2dc0193-5c23-542d-a98b-484002ffbdaf,tg:lhbr:266732,WritingMaterials,1,Inkt
629eb15c-3508-5df9-8dc7-ccd081988431,tg:lhbr:272634,WritingMaterials,1,Inkt
9fc2cbbf-e74f-563a-b111-2077c1c835e1,tg:lhbr:198038,WritingMaterials,1,Inkt
639753ac-7bf4-567f-a320-0a11c4c62603,tg:lhbr:273926,WritingMaterials,1,Inkt
cae358b3-9a75-5852-90d7-b5e16befe49e,tg:lhbr:242282,WritingMaterials,1,Inkt
bd7cdf80-be7b-5ab6-aac2-ed3b3583fc8a,tg:lhbr:186026,WritingMaterials,1,Inkt
6b3e044e-7a7a-5d4f-8640-a83c0070cbf9,tg:lhbr:245547,WritingMaterials,1,Inkt
087304ea-3886-59a2-b7aa-ee0b0dad6f45,tg:lhbr:257983,WritingMaterials,1,Inkt
e418a87f-d4c5-5253-8096-073c64ac8dc0,tg:lhbr:230447,WritingMaterials,1,Inkt
8075eece-ef89-5da5-854d-e5df8d89a016,tg:lhbr:173973,WritingMaterials,1,Balpen
332d7cc7-463c-59f1-9f08-78efae3be366,tg:lhbr:266227,WritingMaterials,1,Inkt
845e6bac-1659-5aad-b97f-b9b4f3991705,tg:lhbr:207734,WritingMaterials,1,Balpen
c8443a9b-6d33-5580-8217-f312fc1b6314,tg:lhbr:218838,WritingMaterials,1,Balpen
3ca833d8-06ab-57d6-a744-d91a3ddd6c77,tg:lhbr:192435,WritingMaterials,1,Inkt
7f767cce-f696-529b-b5f6-28dfafeb6501,tg:lhbr:256691,WritingMaterials,1,Inkt
f29b271a-de34-5f96-86ea-4a94ddbe5a67,tg:lhbr:253169,WritingMaterials,1,Inkt
4b9c3969-e3d0-5066-981c-a0ffe2db340c,tg:lhbr:205709,WritingMaterials,1,Balpen
e1098461-0e6b-5bd0-ac99-7d96ec978a18,tg:lhbr:278239,WritingMaterials,1,Inkt
22965c51-6fd7-599d-bb34-0838a872fe02,tg:lhbr:282899,WritingMaterials,1,Inkt
c5d8cdbb-f666-5bcd-9f79-57780b3adefe,tg:lhbr:202536,WritingMaterials,1,Inkt
bb1dece2-7d6e-5439-b2c5-f8bc7d2a2834,tg:lhbr:253493,WritingMaterials,1,Inkt
41d43f91-50c6-56ea-bf82-9d0b0bf51cb1,tg:lhbr:177463,WritingMaterials,1,Potlood
85558fc4-7e34-53d0-b518-f243311ea3b5,tg:lhbr:234957,WritingMaterials,1,Inkt
b32669b3-f0c8-5a58-9763-346783fab725,tg:lhbr:197637,WritingMaterials,1,Inkt
592e7499-4b81-5ed0-a534-6f247b88166a,tg:lhbr:283271,WritingMaterials,1,Balpen
cdb28a35-7c9a-5735-a54c-98334ad5299d,tg:lhbr:189629,WritingMaterials,1,Inkt
96702a3c-a241-5773-bd7e-a8419de5d215,tg:lhbr:232180,WritingMaterials,1,Inkt
63ce97a6-e035-5152-9abb-021565eeb139,tg:lhbr:228974,WritingMaterials,1,Inkt
c375f5e9-b063-53bc-b96d-6cde485bf191,tg:lhbr:194918,WritingMaterials,1,Inkt
a1125840-165c-5d96-8bed-ec0452a70870,tg:lhbr:179884,WritingMaterials,1,Inkt
d53e8dfc-9bd5-5fcd-8cd7-d043412920b3,tg:lhbr:269428,WritingMaterials,1,Inkt
b0ba8edf-0c91-51a3-a378-17a358920cd7,tg:lhbr:216125,WritingMaterials,1,Inkt
3716fee8-2935-571d-be1a-8889111ab9bf,tg:lhbr:181219,WritingMaterials,1,Inkt
02987efd-f3fe-537f-bb04-fc796552f50c,tg:lhbr:226593,WritingMaterials,1,Balpen
a383a226-5a3d-5e28-8191-7c2d8c7ae565,tg:lhbr:221256,WritingMaterials,1,Inkt
cf3c1011-047f-5806-a03e-ca7e39717921,tg:lhbr:277436,WritingMaterials,1,Inkt
0dc177f6-921a-5fce-af1b-5e1585268200,tg:lhbr:178796,WritingMaterials,1,Inkt
056971ac-6ec0-55f3-b552-55d817d06529,tg:lhbr:245117,WritingMaterials,1,Inkt
dc27a7ad-a655-5da8-aa6a-9033f91f0740,tg:lhbr:238427,WritingMaterials,1,Potlood
51042989-6897-536d-99c2-8bd02ddd1b5b,tg:lhbr:259134,WritingMaterials,1,Inkt
b672e52c-dcbd-5b17-8297-d33dda832558,tg:lhbr:198468,WritingMaterials,1,Inkt
9cf8b061-bae2-5b29-a3cf-50e689ca0814,tg:lhbr:210858,WritingMaterials,1,Balpen
744245e3-83d2-5c73-b5e8-c41d0d4ac91d,tg:lhbr:251504,WritingMaterials,1,Inkt
a05c245f-bc7c-55ea-be0e-76a20b0a0e36,tg:lhbr:265958,WritingMaterials,1,Inkt
f2270cb1-e28b-533a-a578-49e7c6933652,tg:lhbr:190058,WritingMaterials,1,Balpen
37090424-5f10-5e82-a386-38f228b10466,tg:lhbr:188891,WritingMaterials,1,Inkt
062cb1ed-999d-50fb-acd9-9dbe95490720,tg:lhbr:192065,WritingMaterials,1,Balpen
c4ac841b-7627-5203-9349-9397e96bb797,tg:lhbr:189783,WritingMaterials,1,Balpen
14c7e904-0e57-513f-9064-728889f33535,tg:lhbr:266677,WritingMaterials,1,Inkt
87505cd0-3987-5b82-94cd-1201d19659b5,tg:lhbr:230017,WritingMaterials,1,Inkt
4c1d4d91-c9db-5f9e-8fb6-534117eae068,tg:lhbr:263475,WritingMaterials,1,Inkt
eac18024-d6bc-5f96-b912-f66e6246a32d,tg:lhbr:235215,WritingMaterials,1,Viltstift
02770941-2413-5f4b-bcdb-47b9a121b2b1,tg:lhbr:283621,WritingMaterials,1,Inkt
eb590de0-645d-57e1-9d5b-ba5b10f34b28,tg:lhbr:248725,WritingMaterials,1,Inkt
04b8ec4a-44a8-514c-85eb-616357fccd4b,tg:lhbr:189279,WritingMaterials,1,Inkt
cb70f2b4-0016-5e50-93d7-8200c5cdb71e,tg:lhbr:261448,WritingMaterials,1,Inkt
264a976d-b3de-5cd4-9add-bb8bc83ca827,tg:lhbr:202166,WritingMaterials,1,Balpen
55828a68-614e-546c-aa49-4ff774eb9f8a,tg:lhbr:254706,WritingMaterials,1,Inkt
e6730402-74da-5e7b-a0fd-f19fa1f0e043,tg:lhbr:218992,WritingMaterials,1,Inkt
fb05062b-a3c9-5ba0-a5c3-0d8194e5815a,tg:lhbr:278393,WritingMaterials,1,Inkt
29064eed-aa58-5870-8641-d2962aa75b91,tg:lhbr:249837,WritingMaterials,1,Inkt
d48d42e3-5b69-5d98-8df0-092d6e03d928,tg:lhbr:282933,WritingMaterials,1,Inkt
1c2962c0-6cd6-5d9b-8e9f-d01fa8fc1cfa,tg:lhbr:197267,WritingMaterials,1,Inkt
4ea308e7-eefe-56a8-8c8b-a61af1e9cc08,tg:lhbr:182966,WritingMaterials,1,Inkt
71bdce93-e324-5006-88c5-fe4fce8bd2c1,tg:lhbr:277066,WritingMaterials,1,Balpen
7144f43e-a930-5cef-99ef-f7d768f56315,tg:lhbr:221606,WritingMaterials,1,Inkt
25308b53-be8a-512d-8a15-2a69c208bf39,tg:lhbr:198192,WritingMaterials,1,Inkt
b2638bb4-bb55-5217-92cd-7aca0f1dd47f,tg:lhbr:242328,WritingMaterials,1,Inkt
1f5428ef-d4cc-50e4-8f99-a5c5f3dc1ac4,tg:lhbr:240315,WritingMaterials,1,Gemengd
5b966d3b-5b31-53c6-b2ff-cfb1fadb6c09,tg:lhbr:181649,WritingMaterials,1,Balpen
66f7170b-860d-5b28-b429-52372e1cacb0,tg:lhbr:225645,WritingMaterials,1,Inkt
2b23c60b-bbf9-59be-a137-a2dbbb08d130,tg:lhbr:199629,WritingMaterials,1,Inkt
751603cf-054a-5ca9-b965-f48db1752ff6,tg:lhbr:271018,WritingMaterials,1,Inkt
65a12288-621c-5840-a73b-d115d109d0a9,tg:lhbr:227678,WritingMaterials,1,Balpen
9a4a1c65-a514-5045-a179-7c3d41f3d581,tg:lhbr:244356,WritingMaterials,1,Inkt
30fc6483-eceb-5c5e-98af-c62816ea31e5,tg:lhbr:239666,WritingMaterials,1,Balpen
685ae78d-a4ef-5eee-84f9-800069c544ad,tg:lhbr:243493,WritingMaterials,1,Inkt
569bf58f-7b0d-5ec5-9ae4-b6988f04e114,tg:lhbr:251857,WritingMaterials,1,Inkt
2b8c976d-2508-5f85-a8e7-db2214a5e3e4,tg:lhbr:236593,WritingMaterials,1,Inkt
f881b640-d348-56a6-a2d8-4bf65cd7700c,tg:lhbr:267436,WritingMaterials,1,Inkt
36477a6c-db45-5aa8-8d2e-1ad5a18263eb,tg:lhbr:257080,WritingMaterials,1,Inkt
ab446492-65c2-516e-8831-b3f1d2740d57,tg:lhbr:279428,WritingMaterials,1,Inkt
f62d04ab-7b5f-54d3-9957-4f0db4b65e21,tg:lhbr:204118,WritingMaterials,1,Balpen
a4f050cf-5247-5b91-b1d2-240fa661d365,tg:lhbr:252778,WritingMaterials,1,Inkt
15780dd9-596b-54b4-8fbd-a04b97da6c15,tg:lhbr:206125,WritingMaterials,1,Inkt
52a90667-b0cd-5223-bfca-9cf1e3e447a1,tg:lhbr:250745,WritingMaterials,1,Inkt
7917b4e3-ddb7-5783-8ac0-20daa233fbdf,tg:lhbr:196026,WritingMaterials,1,Inkt
923dec0e-188e-5ca2-ae19-c9c87516e2ce,tg:lhbr:176272,WritingMaterials,1,Inkt
1fbdec1e-65cb-57ed-94e5-87906767ed08,tg:lhbr:263926,WritingMaterials,1,Inkt
ff92aca4-2d92-549b-a39d-94725e6a38b4,tg:lhbr:252282,WritingMaterials,1,Inkt
3a0425f0-856d-53ad-91ef-301da2a5f82a,tg:lhbr:228077,WritingMaterials,1,Balpen
5aed3a20-2b4f-5374-b52b-0cc0a3921706,tg:lhbr:236069,WritingMaterials,1,Viltstift
bd8651f8-f26a-5828-a301-7b20c6c420b8,tg:lhbr:262634,WritingMaterials,1,Inkt
4342d6be-0300-5549-bd4d-a6228be247eb,tg:lhbr:234054,WritingMaterials,1,Balpen
39e1d1a5-bdc7-5796-9a89-9d09dd5b8b70,tg:lhbr:249564,WritingMaterials,1,Inkt
683b435b-3e96-58b8-a883-8244232db92e,tg:lhbr:282460,WritingMaterials,1,Inkt
e01072ba-b123-5811-a300-5b027a679520,tg:lhbr:92430,WritingMaterials,1,Inkt
d2c89e28-76e8-5060-85bc-a109e24ecc63,tg:lhbr:217734,WritingMaterials,1,Viltstift
dcb62dda-7eac-5b55-a40c-838c116b5a0f,tg:lhbr:182435,WritingMaterials,1,Inkt
0a833f89-341b-59b2-9746-2429d8ccb295,tg:lhbr:268239,WritingMaterials,1,Inkt
73865d79-d8b6-5bdd-b23b-92bf2a7f5052,tg:lhbr:243169,WritingMaterials,1,Inkt
1028ca45-7fe1-5d15-84f1-b5b25020b48a,tg:lhbr:247983,WritingMaterials,1,Inkt
e009ff2d-6219-5487-80cf-abb9f3d02280,tg:lhbr:276227,WritingMaterials,1,Potlood
b72f2a90-284d-503b-b191-167fe1627d02,tg:lhbr:220447,WritingMaterials,1,Inkt
24a2ebd8-0bc7-5cc5-a031-4ad551fecf3c,tg:lhbr:227382,WritingMaterials,1,Inkt
5ad4f36a-2f1b-5741-9110-f4857de0ceae,tg:lhbr:216826,WritingMaterials,1,Viltstift
fbe2edc3-ae7a-5407-9be5-a2513edc35ea,tg:lhbr:244706,WritingMaterials,1,Inkt
ac32ec21-399d-5915-a4ea-d443def3b1d3,tg:lhbr:268393,WritingMaterials,1,Inkt
497a05dc-c864-5146-ad5a-66f5ca5e164b,tg:lhbr:293621,WritingMaterials,1,Inkt
85b6cd3c-d7a6-5385-9590-7bcd1cd91980,tg:lhbr:258725,WritingMaterials,1,Inkt
