ResourceID,brocade.id,card,order,Language
107c320e-140a-5a25-9275-c4e0ce5a1928,tg:lhhs:18487,Languages,1,Nederlands
d3d525cd-e704-5c00-9a71-af43b8cc7e6f,tg:lhhs:7261,Languages,1,Nederlands
794c9bbb-2daf-5bb6-bead-00429476f229,tg:lhhs:16860,Languages,1,Nederlands
e1447e40-1e1a-53f8-add9-a4d02ef2713a,tg:lhhs:20401,Languages,1,Nederlands
2d8436df-e4b0-5a61-97eb-e28b9376eb31,tg:lhhs:8194,Languages,1,Nederlands
be4d8a9d-4195-5540-8eba-17de2ccfb7ce,tg:lhhs:19445,Languages,1,Nederlands
d19f5112-5ed7-534c-841e-d2049400da27,tg:lhhs:9156,Languages,1,Nederlands
dc539d88-d71c-5099-b556-de9d72153125,tg:lhhs:13048,Languages,1,Nederlands
0f72258c-9074-5776-9230-4d74d5c24042,tg:lhhs:11075,Languages,1,Nederlands
3a1dd281-53e4-5049-88f8-ee08298b6452,tg:lhhs:6759,Languages,1,Nederlands
22221a53-e892-5db5-af5f-34e2da93785d,tg:lhhs:4764,Languages,1,Nederlands
c1bcbae0-6f4c-5f63-8977-0ce9ff1ad4e6,tg:lhhs:5876,Languages,1,Nederlands
5f5e7b2e-5e0f-52fa-bfe9-735549a0ee5d,tg:lhhs:19015,Languages,1,Nederlands
b15498c3-9366-5db1-b1b2-7590ffda8cc3,tg:lhhs:13418,Languages,1,Nederlands
30516a6a-ea53-55c8-8a7d-f24451b904b0,tg:lhhs:11425,Languages,1,Nederlands
7ab8d5c6-63a0-5d4d-ad02-776a0ebe711e,tg:lhhs:14627,Languages,1,Nederlands
8d1f20bd-1e82-55cf-afe0-b425c4438f9d,tg:lhhs:15935,Languages,1,Frans
49e2b42a-a1f4-5dab-b2c1-7fa24d30c6f3,tg:lhhs:17908,Languages,1,Nederlands
691e7cfa-f1d0-5c9d-b09c-c6abc299fd0c,tg:lhhs:6309,Languages,1,Nederlands
d9bfb8f1-95f6-5f84-808a-8dcd5287ce45,tg:lhhs:4334,Languages,1,Nederlands
f6ce3d34-c23b-5952-8835-0289b5d93b7d,tg:lhhs:10664,Languages,1,Nederlands
24c71e1a-c167-526e-b7e5-a5940cc54832,tg:lhhs:12659,Languages,1,Nederlands
56b577de-3f2e-53fa-8f1d-15eaec329a77,tg:lhhs:8747,Languages,1,Nederlands
b537d587-a02f-56c2-a5ca-e83dd48249fc,tg:lhhs:9855,Languages,1,Nederlands
ce2fc853-d31c-5938-85f7-d4660f7f4a2f,tg:lhhs:11976,Languages,1,Nederlands
39171d05-5676-5651-8597-3ce721320cf2,tg:lhhs:20728,Languages,1,Nederlands
508f9a82-a73a-54df-9a20-9b97a460e324,tg:lhhs:15466,Languages,1,Nederlands
119f3b38-e0da-5ab0-884b-d6fdc6087dc1,tg:lhhs:5175,Languages,1,Nederlands
ebf62b25-a9b0-57a8-8bc6-816f27fae2fa,tg:lhhs:7148,Languages,1,Nederlands
7d23b11b-0137-53eb-86f6-eb4298bf36ac,tg:lhhs:18604,Languages,1,Nederlands
9aa407a4-7959-55ad-b9ba-e5617ca0bdfb,tg:lhhs:19916,Languages,1,Nederlands
d12973ce-1ad6-5838-94f4-340fc5db1430,tg:lhhs:3808,Languages,1,Nederlands
c830679f-facc-51e9-9930-e1cb6ee07c22,tg:lhhs:10234,Languages,1,Nederlands
f4d4ca7f-9273-598c-b28a-f429b9df33a6,tg:lhhs:8317,Languages,1,Nederlands
92270524-ac41-5d77-91fe-27e759bea213,tg:lhhs:15036,Languages,1,Nederlands
92368c61-8191-5c65-a49c-3d9bef272ae4,tg:lhhs:20378,Languages,1,Nederlands
d7ab34e2-0bf9-5bc3-b28f-59da43d029c7,tg:lhhs:800,Languages,1,Nederlands
cc601362-bd1c-572a-a048-5e232515c196,tg:lhhs:5525,Languages,1,Nederlands
56b797c0-cbfb-5120-aa33-0151cff13880,tg:lhhs:7518,Languages,1,Nederlands
1cb04db7-c2ee-5250-aa69-5eb64badd111,tg:lhhs:15523,Languages,1,Nederlands
676d27e1-e3aa-50aa-a43c-0fde622fa961,tg:lhhs:5030,Languages,1,Nederlands
d1c8e7fd-545a-530d-8f43-99c766c0019b,tg:lhhs:18311,Languages,1,Nederlands
06120f48-eb7e-5523-92aa-5ff3948e0049,tg:lhhs:8602,Languages,1,Nederlands
bfaf8ae5-6f46-5d88-96e3-287685e41843,tg:lhhs:10721,Languages,1,Nederlands
d1d12530-cd1a-5a7e-880e-ebf6167af8c5,tg:lhhs:11833,Languages,1,Nederlands
ce2e6568-f32d-591e-b11e-3b745ad62585,tg:lhhs:20397,Languages,1,Nederlands
1757a2ab-0632-58fc-9f57-5d7cbec08595,tg:lhhs:9910,Languages,1,Nederlands
3e2fb151-7b16-5aae-b574-20e1d1b008df,tg:lhhs:15173,Languages,1,Nederlands
39b40876-914b-50ce-b51b-018a0de72c7c,tg:lhhs:945,Languages,1,Nederlands
91728d9f-15c3-5310-aede-4ce302f3d209,tg:lhhs:5460,Languages,1,Nederlands
77294bf6-0d08-5285-a68e-9525f97c02ba,tg:lhhs:18741,Languages,1,Nederlands
9d43254f-1e87-5bd2-87d6-853aae2caa82,tg:lhhs:19853,Languages,1,Nederlands
a4760fab-9d47-589e-9445-1ce1f7103b90,tg:lhhs:8252,Languages,1,Nederlands
8535bddc-dbd3-5e53-b834-950963c633ec,tg:lhhs:15489,Languages,1,Nederlands
bf7a5d65-90e5-50ae-af4a-ecd748602ace,tg:lhhs:10371,Languages,1,Nederlands
4c740bea-02a5-57dd-9d45-c2e3fec46ac7,tg:lhhs:416,Languages,1,Nederlands
53092e44-9cb8-52eb-be1b-7a1475a663b1,tg:lhhs:14332,Languages,1,Nederlands
79c32761-16e8-5f45-b2a9-e955e3bce252,tg:lhhs:4621,Languages,1,Nederlands
7ca4c802-5846-5234-aa94-baa675fa3cc0,tg:lhhs:5933,Languages,1,Nederlands
dd1c0b52-7746-5a37-bda9-d2242f082257,tg:lhhs:19500,Languages,1,Nederlands
27dc56f8-1663-561a-8e46-e8f4e3684b3b,tg:lhhs:11130,Languages,1,Nederlands
9d38ef93-8e4c-5003-acea-7142cd537338,tg:lhhs:4271,Languages,1,Nederlands
ddd921a7-45c3-526a-b5d1-a65978202747,tg:lhhs:1073,Languages,1,Nederlands
0389cb37-ffd0-5bf6-8b38-2bc041e19b90,tg:lhhs:19150,Languages,1,Nederlands
557f834d-5dfd-560c-822d-b0b51d1b2202,tg:lhhs:5899,Languages,1,Nederlands
9d27326f-ae9d-5f45-8e98-c37f1e94951b,tg:lhhs:11560,Languages,1,Nederlands
0f7d593e-7312-54b9-af0d-9a8c7059c85d,tg:lhhs:9443,Languages,1,Frans
6bba0ec7-4af8-5078-8b6a-fd8e2574b304,tg:lhhs:3259,Languages,1,Nederlands
dd1ae36a-9147-5e75-884d-622c1f82b02f,tg:lhhs:19347,Languages,1,Nederlands
5c9c2f9c-1b60-5e2a-b588-bd600033ec6a,tg:lhhs:12858,Languages,1,Frans
72bb5dbc-c20b-5f02-ba5c-c21d4e761b33,tg:lhhs:8946,Languages,1,Nederlands
6fc4c8ed-01ca-5b58-b6ae-ebb8dad5abdf,tg:lhhs:10865,Languages,1,Nederlands
5001d9f2-6d9c-5765-9e3c-bc06ed85cc02,tg:lhhs:11777,Languages,1,Nederlands
6d8083e6-6b01-5ecc-bcba-6ee17afff80d,tg:lhhs:9654,Languages,1,Nederlands
2902b5cf-692c-59a5-bc85-bcf49721255b,tg:lhhs:20929,Languages,1,Nederlands
bb4d9f80-fbe7-570a-bd7d-45e0abc8e0f6,tg:lhhs:16548,Languages,1,Nederlands
8877357b-033e-5a96-94a2-5fc6bdb4a455,tg:lhhs:4066,Languages,1,Nederlands
b6cc8c1c-ff00-5c72-b3e5-b45a1f103a67,tg:lhhs:18805,Languages,1,Nederlands
05774ed9-cf0e-5fb6-9ad9-171e16049dd2,tg:lhhs:3609,Languages,1,Nederlands
1f829f5d-a4ec-5fd4-9c0f-6550031f36b1,tg:lhhs:20883,Languages,1,Nederlands
f4436af3-3625-5399-875d-934222949527,tg:lhhs:11327,Languages,1,Nederlands
915c109f-1a88-56c0-81d4-893cd339acd9,tg:lhhs:9204,Languages,1,Nederlands
235fa5ee-1001-5da9-a749-8811921e1769,tg:lhhs:14125,Languages,1,Nederlands
48b73194-744e-5211-9bc6-953ed9c83ba5,tg:lhhs:601,Languages,1,Nederlands
fb461a87-4fc3-5c79-8c4b-f47ee46a1314,tg:lhhs:4436,Languages,1,Nederlands
4b8f550c-1df0-58b6-8c00-812858f589ea,tg:lhhs:18556,Languages,1,Nederlands
d6d6033e-bf78-5e41-bdfb-245067f723f3,tg:lhhs:8045,Languages,1,Nederlands
3dc95c6c-f7ec-5b3d-848c-5f8d3f0428ef,tg:lhhs:17359,Languages,1,Nederlands
e021af4f-5451-5b21-8a08-040b051c6130,tg:lhhs:15364,Languages,1,Nederlands
3f4941e5-ed55-5c9c-abaa-2c32a0c7f5f9,tg:lhhs:4965,Languages,1,Nederlands
94eb7e8f-3e43-5e1d-a158-33de6b72963f,tg:lhhs:6958,Languages,1,Nederlands
7be15ff7-e10f-5791-ac47-5442fb9084c2,tg:lhhs:5677,Languages,1,Nederlands
611ddbaa-4b4a-5141-9c7c-9a7d5c8ffc1a,tg:lhhs:18106,Languages,1,Nederlands
d84772f9-a1a2-512d-acdf-afe3048273ed,tg:lhhs:8415,Languages,1,Nederlands
79084484-4478-5947-a4a4-ccb9a3447700,tg:lhhs:10536,Languages,1,Nederlands
3816a108-a06d-5849-bd1b-134fe860a2db,tg:lhhs:20180,Languages,1,Frans
9d559740-3568-5a3a-8202-2501b17f421f,tg:lhhs:14826,Languages,1,Nederlands
f1bb6906-768b-5a9b-bc8a-588e86886a24,tg:lhhs:17709,Languages,1,Nederlands
96dbfebe-2855-5715-b4f9-9c31bbbc8b1d,tg:lhhs:15734,Languages,1,Nederlands
e1e8322a-317a-573d-b081-ef32f7a45a12,tg:lhhs:5227,Languages,1,Nederlands
4993cbce-beab-5840-8c95-6cc0d0f33056,tg:lhhs:4820,Languages,1,Nederlands
db49c265-1173-55f2-8161-aac56194d2bb,tg:lhhs:5732,Languages,1,Nederlands
1470643c-494e-53fc-84c1-fcfee0bca741,tg:lhhs:18413,Languages,1,Nederlands
82105946-4474-5f52-90c1-2db5da090832,tg:lhhs:20495,Languages,1,Nederlands
ab57e0e5-50de-5717-9912-a62ad25da500,tg:lhhs:10023,Languages,1,Nederlands
f21dfc4b-361d-5337-9ac9-d1388bf8e746,tg:lhhs:8100,Languages,1,Nederlands
776dfafa-db3b-57f0-a8fd-35eb950896fa,tg:lhhs:14963,Languages,1,Nederlands
f20a2240-2a8a-5eb8-95f1-2b154abd4441,tg:lhhs:10189,Languages,1,Nederlands
60c8f773-2583-5999-b835-278117446b64,tg:lhhs:15671,Languages,1,Nederlands
9457c037-2f61-54c6-a5e8-07a9ab1e2b14,tg:lhhs:5362,Languages,1,Nederlands
f04dc06c-4f1a-5141-8fc3-6edeaba60b02,tg:lhhs:5698,Languages,1,Nederlands
d0065f67-5163-5de8-ae12-9cad88539ec1,tg:lhhs:18043,Languages,1,Nederlands
5c6bd9b6-254a-57fb-941f-e68eb5e56add,tg:lhhs:10473,Languages,1,Nederlands
cd4d4dd9-4231-5298-9cc4-5f14fe66d091,tg:lhhs:8550,Languages,1,Nederlands
5f7e6c0d-be49-548b-a7e3-0b65040ca9a8,tg:lhhs:14430,Languages,1,Nederlands
b07e593d-fcf0-5f71-899a-b0542e01c4d7,tg:lhhs:4123,Languages,1,Nederlands
34055ca5-3789-5ea8-a587-5d98a912d610,tg:lhhs:19202,Languages,1,Nederlands
0683252a-d894-510f-a18d-e067db88f4e9,tg:lhhs:10920,Languages,1,Nederlands
70f37f60-f7d9-5732-9b2f-0192b1ee75b3,tg:lhhs:8803,Languages,1,Nederlands
bc0d340d-15fa-5ce9-b73b-b8edacd1673b,tg:lhhs:9711,Languages,1,Nederlands
3206adde-5b23-5689-84dd-e73d90d6e8d6,tg:lhhs:11632,Languages,1,Nederlands
2c605462-b446-5cd9-a7c4-ab791242dc04,tg:lhhs:11798,Languages,1,Nederlands
a8e2a0bd-1750-5a87-971a-ce0e0f744b38,tg:lhhs:744,Languages,1,Engels
5350efe3-c597-536a-be9c-2ff0bb347bfa,tg:lhhs:14060,Languages,1,Nederlands
bba73667-a3cd-5702-a882-06cd7f6554b0,tg:lhhs:4573,Languages,1,Nederlands
40b752ee-eeb8-5991-8f13-1aa526e6daad,tg:lhhs:18940,Languages,1,Nederlands
5e0fabe8-9f4f-5fe8-8664-a27b9edd52b8,tg:lhhs:19652,Languages,1,Nederlands
8ffc9a2a-af62-5d5c-a794-bafd2b7ac897,tg:lhhs:4089,Languages,1,Nederlands
eed4becb-b18f-52fe-955d-584eff5c6229,tg:lhhs:11262,Languages,1,Nederlands
1d2fa8b9-d825-55e6-a04f-440331ccfefb,tg:lhhs:18690,Languages,1,Nederlands
26d7561b-335b-53c0-a602-f9187064dca8,tg:lhhs:7076,Languages,1,Duits
e4ad790e-9d63-5a9e-90df-fa92c9eb9ae4,tg:lhhs:19982,Languages,1,Nederlands
a9da8646-ddfc-5ae3-b030-bad258d7d7e2,tg:lhhs:20616,Languages,1,Nederlands
d973187e-a956-5cb3-b446-559b71eebc01,tg:lhhs:15558,Languages,1,Nederlands
5a2324c4-40b5-57a1-9341-8e44269b61fc,tg:lhhs:17565,Languages,1,Nederlands
0ab46a60-6144-5a54-a0b4-54826a9a5add,tg:lhhs:12767,Languages,1,Frans
4dcceffd-0cff-56fe-86e6-f92ae07cba20,tg:lhhs:13875,Languages,1,Nederlands
5057c126-6553-5594-9c6a-d170abda9a80,tg:lhhs:894,Languages,1,Nederlands
5ab2c3ec-7653-5c9b-bcfe-a3802beb4c5d,tg:lhhs:11848,Languages,1,Nederlands
4b67de81-bfd4-5679-a2e5-a85708f8fe2e,tg:lhhs:7426,Languages,1,Nederlands
8720393d-73eb-5a82-9353-83a26ae302d7,tg:lhhs:20246,Languages,1,Nederlands
73a9b26e-6055-56c5-a657-d6a78c35a620,tg:lhhs:12337,Languages,1,Frans
a4ef9225-2f5d-5c4a-bc51-2e786d6e0e3b,tg:lhhs:2624,Languages,1,Nederlands
84c053b6-bf55-524c-8fb8-d952ec714bd0,tg:lhhs:19828,Languages,1,Nederlands
bd7b60ef-26d4-5a7d-86b6-b5eb4b5e7cbc,tg:lhhs:19081,Languages,1,Nederlands
c7710d56-e9cf-5c97-af93-b940cc2f078e,tg:lhhs:6667,Languages,1,Nederlands
6fd47073-01ea-5b29-8b36-9b720f9218b3,tg:lhhs:5948,Languages,1,Nederlands
50ccbc2a-4b61-5106-9398-b5a954a8acfa,tg:lhhs:7975,Languages,1,Nederlands
b7ca0a93-5ab8-5f22-839c-697c5d58e584,tg:lhhs:21007,Languages,1,Nederlands
5f386365-68b3-5780-965f-ef5ae2dac414,tg:lhhs:16374,Languages,1,Frans
0d553855-b569-5f6d-a9c9-cebd29803e2a,tg:lhhs:14349,Languages,1,Nederlands
61f4b2df-a3b7-5637-b6a6-557b4c7bd7ea,tg:lhhs:9068,Languages,1,Nederlands
9a281a07-6c15-5dd3-a27a-9c8b13f2faaa,tg:lhhs:13176,Languages,1,Frans
9e5e2ce0-2270-5713-8dea-45412c22367c,tg:lhhs:3465,Languages,1,Nederlands
3d0e7205-6328-5314-8f94-90c9c8766b8b,tg:lhhs:6237,Languages,1,Nederlands
5868f05c-9261-52fe-b32f-a0d9779f16ec,tg:lhhs:16724,Languages,1,Nederlands
64c4b43a-cef4-515d-b147-0ef87ed6f841,tg:lhhs:14719,Languages,1,Nederlands
08ffbc58-0266-5757-bbaa-de8fdfa1e980,tg:lhhs:17836,Languages,1,Nederlands
cef4367f-d53f-5a44-aed3-53b5989fe1b8,tg:lhhs:13526,Languages,1,Nederlands
04ba9a68-7831-5b28-8f0c-0d3fda2a8f2c,tg:lhhs:9438,Languages,1,Nederlands
787b572d-0416-5324-94df-089f3af2b22d,tg:lhhs:3035,Languages,1,Nederlands
4bc52744-415a-5445-a076-bec5cb8a10d2,tg:lhhs:3520,Languages,1,Nederlands
05994a15-b56d-57a8-ba99-10e0d65142e4,tg:lhhs:6722,Languages,1,Nederlands
fb339c71-8c1f-58f3-b57d-e8b5b1ae6b36,tg:lhhs:7830,Languages,1,Nederlands
5239dfee-a66c-5564-840b-bfd0d46f077e,tg:lhhs:16231,Languages,1,Engels
d28a96b1-637d-5acf-a2b0-88b320bbeb72,tg:lhhs:482,Languages,1,Nederlands
82992947-ea17-5be0-aea0-b7e0b149c9bb,tg:lhhs:13463,Languages,1,Nederlands
433d17fa-bd65-579d-b379-585333a5dc7c,tg:lhhs:6688,Languages,1,Nederlands
973ce132-9960-55d1-a861-325aa1aa308e,tg:lhhs:3170,Languages,1,Nederlands
b4da8662-b9a6-5fd4-86c8-2d682eaf06e0,tg:lhhs:19594,Languages,1,Nederlands
ab74e971-e40f-5460-9734-629374bbccab,tg:lhhs:6372,Languages,1,Nederlands
56adf617-3251-55f2-8c61-5bb6ceb8c347,tg:lhhs:16661,Languages,1,Nederlands
34f77e19-6673-5705-8c74-c19b6b553f9b,tg:lhhs:9087,Languages,1,Nederlands
f3d42f89-5c01-5111-bb0f-5dab5d57d8c9,tg:lhhs:12622,Languages,1,Nederlands
4942b16a-166d-597c-91f9-7a9e762cccff,tg:lhhs:13930,Languages,1,Nederlands
9cd71921-311b-5380-b969-6ce2de55a5f0,tg:lhhs:7133,Languages,1,Nederlands
9e96e83d-0b0f-56cc-b301-b50571443c33,tg:lhhs:20753,Languages,1,Nederlands
8bc5a6db-8df6-55ee-b8b9-3d6c61b2de68,tg:lhhs:17420,Languages,1,Nederlands
da8cad47-0a18-5aa6-9e5b-85e2a002d44e,tg:lhhs:12272,Languages,1,Frans
cd0e5fa6-cb75-5964-80c4-93bf5dcf71d7,tg:lhhs:7099,Languages,1,Nederlands
9dc8a665-43c7-527d-94a7-2e44f42f29ca,tg:lhhs:2761,Languages,1,Nederlands
e56a9913-dee5-53c2-b985-bf144f4e8574,tg:lhhs:3873,Languages,1,Nederlands
ac982c6e-785b-55c3-91f0-f31a91095660,tg:lhhs:7563,Languages,1,Nederlands
30a2416a-3931-5abc-826f-8ae67592941f,tg:lhhs:12788,Languages,1,Frans
e18e5ccc-ecde-5375-9dbc-8de1017b111b,tg:lhhs:8696,Languages,1,Nederlands
7d7eb780-6471-5aae-9f92-fd9f2dff371f,tg:lhhs:20303,Languages,1,Nederlands
b6aded6a-aadd-5fd6-8bb0-3c6648443af7,tg:lhhs:9984,Languages,1,Nederlands
ea20df54-da2c-5bb8-ad61-42f2e769f940,tg:lhhs:14871,Languages,1,Nederlands
4e46a857-48e9-5b2f-b4f2-f0d2eb3bbdc1,tg:lhhs:15763,Languages,1,Nederlands
d8c3f3f6-ab14-5cac-90f1-66d345509cda,tg:lhhs:5270,Languages,1,Nederlands
a01b98cd-950c-5971-9496-5e938313d431,tg:lhhs:4898,Languages,1,Nederlands
4ba4eb02-7e3a-582a-9da9-4ef4720903b7,tg:lhhs:18151,Languages,1,Nederlands
4a11123d-d73e-5c75-b4af-07fd9e475163,tg:lhhs:15299,Languages,1,Frans
6c0f61f6-e0be-5261-a6e3-302c15ab2aef,tg:lhhs:10561,Languages,1,Nederlands
4671ad08-09b7-5ef7-860c-5e23cbfa61e1,tg:lhhs:8442,Languages,1,Nederlands
3baf1c18-d62a-5f16-92c0-b28ca22d86da,tg:lhhs:15333,Languages,1,Nederlands
3ec13285-99dc-5cbb-8ffe-0f9d49e76688,tg:lhhs:4932,Languages,1,Nederlands
bfa6aa42-0eeb-5c82-8ad3-e6d31fe88e4f,tg:lhhs:5620,Languages,1,Nederlands
810972bb-2eca-5221-9d30-64ba6845cc4b,tg:lhhs:18501,Languages,1,Nederlands
06378480-050a-5a27-befc-826134a9472a,tg:lhhs:20587,Languages,1,Nederlands
f62f6d64-64af-5874-a907-6ae7fc6af5ca,tg:lhhs:10131,Languages,1,Nederlands
7bba0ac8-f2cf-579c-9dd1-925b32e4461a,tg:lhhs:8012,Languages,1,Nederlands
f8bab113-0711-5782-9be1-70cf9cdb92eb,tg:lhhs:10998,Languages,1,Nederlands
c372a1b1-81e5-5da4-a28e-75b492f39614,tg:lhhs:656,Languages,1,Nederlands
69bd5c4f-2582-59d0-a973-7b5490235a9b,tg:lhhs:4461,Languages,1,Nederlands
3417f204-db48-5aff-bae7-64eef1a9fbb7,tg:lhhs:18852,Languages,1,Nederlands
51ecda09-22ce-52f2-8059-0b80e6b7ee57,tg:lhhs:19740,Languages,1,Nederlands
72671214-1ef7-5708-b49d-ebb5e97e224b,tg:lhhs:9253,Languages,1,Nederlands
b9310d77-e197-55c1-8053-8bea706cc1bb,tg:lhhs:11370,Languages,1,Nederlands
b500e4dd-66a1-5472-9e3a-d3bdb14070f2,tg:lhhs:4031,Languages,1,Nederlands
6e8c8ea2-e5e8-597d-9fdd-dbd69cfd6e59,tg:lhhs:10832,Languages,1,Nederlands
11faceeb-9f94-577b-b42b-3c6a3c6d1cfb,tg:lhhs:8911,Languages,1,Nederlands
1da53a01-d2fa-5517-ba02-696a5bd00f30,tg:lhhs:9603,Languages,1,Nederlands
6930a00c-0d7d-5a6a-a193-1c944dda643a,tg:lhhs:11720,Languages,1,Nederlands
fc6af9bf-b225-55f7-b7bf-29c3e729968d,tg:lhhs:2809,Languages,1,Nederlands
6cb31974-e19a-5897-8318-12bb87a562de,tg:lhhs:18917,Languages,1,Nederlands
d0b0c64f-558f-5f93-8a08-3a3392eb13ed,tg:lhhs:19605,Languages,1,Nederlands
93952e38-cc54-5abc-aefc-09c2ae8619fa,tg:lhhs:11235,Languages,1,Nederlands
f58668c0-2941-5217-b5d9-5bf83c0f78e9,tg:lhhs:20991,Languages,1,Duits
3a0453d5-e242-5613-add0-b3d841dfcf7c,tg:lhhs:13208,Languages,1,Frans
56958e45-6d1c-5cec-aa7b-071d76e078bd,tg:lhhs:14037,Languages,1,Nederlands
3ad05b72-8597-5fe3-ab97-806c4c83a28a,tg:lhhs:713,Languages,1,Engels
d7af2c88-74ad-50e2-9d6c-9d37fe3c5d45,tg:lhhs:4524,Languages,1,Nederlands
4ec7591b-165f-55b5-8756-570db04647d6,tg:lhhs:6519,Languages,1,Nederlands
a28beab0-7220-585d-8570-d0d79afeaf33,tg:lhhs:8854,Languages,1,Nederlands
8f533b93-a32e-5bcb-bc97-635bb3d74b7e,tg:lhhs:10977,Languages,1,Nederlands
f015284c-0989-540a-82c6-850da571f30d,tg:lhhs:11665,Languages,1,Nederlands
6e06236e-56c1-567d-a8a5-c5cdb97c75a0,tg:lhhs:9746,Languages,1,Nederlands
cc215287-b62f-534b-a517-584627b22a79,tg:lhhs:14467,Languages,1,Nederlands
92c6ab83-b97b-5d7b-9ca6-7fb84f5a4ade,tg:lhhs:4174,Languages,1,Nederlands
d6b46092-5596-57b6-b1ad-1f2429c16269,tg:lhhs:6149,Languages,1,Nederlands
d6ad7294-b8c8-5f83-82f3-78f68e4f1ea6,tg:lhhs:18014,Languages,1,Nederlands
cbacd514-33f9-54eb-a1d4-bbfefe5597fc,tg:lhhs:12419,Languages,1,Nederlands
5b97981f-3ca2-550d-a893-bc334cc373f1,tg:lhhs:10424,Languages,1,Nederlands
f2db3a0b-0a1c-5f80-97da-d59cf670a1fe,tg:lhhs:20092,Languages,1,Nederlands
f30ac2a3-bd5d-5013-a415-1dad97b87ea7,tg:lhhs:20568,Languages,1,Nederlands
1d8520bf-d85e-5aee-9f94-4eaf342504fb,tg:lhhs:14934,Languages,1,Nederlands
a2f14224-64a3-5e08-a5b3-c9b628491964,tg:lhhs:15626,Languages,1,Nederlands
f8b1903a-a8a5-53dc-8caa-6d0b2cf92e9d,tg:lhhs:7308,Languages,1,Nederlands
cf0eb711-8d81-5e1b-9a2a-0ba02de092ea,tg:lhhs:5335,Languages,1,Nederlands
a837a03f-cd20-5233-ac8e-c139219b48b9,tg:lhhs:18444,Languages,1,Nederlands
5adf5330-992d-520b-9f9c-d4840e9dad31,tg:lhhs:12049,Languages,1,Nederlands
062a00f1-ff8b-52a7-8748-0a5131784c1f,tg:lhhs:8157,Languages,1,Nederlands
7300bf17-c168-52ce-9e8a-4f4734bbefae,tg:lhhs:10074,Languages,1,Nederlands
23cc5cfc-ccdb-5e72-b194-bcb9aa2ca515,tg:lhhs:15276,Languages,1,Nederlands
20f8e449-c241-5740-89c4-9da410e27914,tg:lhhs:20138,Languages,1,Nederlands
9d2b04d6-aa59-5205-a856-a149389ce305,tg:lhhs:4877,Languages,1,Nederlands
90e22a85-fd0b-51a8-862d-b6d98e01d9f7,tg:lhhs:7758,Languages,1,Nederlands
d6fedc2d-785f-5ad3-85be-255f542cf4fe,tg:lhhs:5765,Languages,1,Nederlands
150be9a2-1be4-537c-b4bf-2d659e6948f2,tg:lhhs:590,Languages,1,Nederlands
a64d4568-84d2-518e-8945-18005e00f2dd,tg:lhhs:16289,Languages,1,Nederlands
981b259b-dea4-5353-91b8-7493d53dfb70,tg:lhhs:3062,Languages,1,Nederlands
00e88c12-8d1b-5d69-8ce4-1c3477c2eb6f,tg:lhhs:7888,Languages,1,Nederlands
e3b44046-1b4c-58eb-a81e-bb92fee2ee71,tg:lhhs:3598,Languages,1,Nederlands
ea280ab2-b020-5b1a-b49a-726f9a9731a1,tg:lhhs:19486,Languages,1,Spaans
9c962435-f608-5710-ba14-2955d3fc503c,tg:lhhs:6260,Languages,1,Nederlands
4d46d46b-0500-5eb2-9063-714e8a0f901e,tg:lhhs:16773,Languages,1,Nederlands
f8de7994-1b6b-54b1-abfb-4eb04ebfbaa7,tg:lhhs:9195,Languages,1,Nederlands
fae7b3cb-e0cd-5a72-964f-14d2800376ff,tg:lhhs:17861,Languages,1,Frans
ea5e3207-a0e7-5d8b-aec5-8647571a8a66,tg:lhhs:13121,Languages,1,Nederlands
69b91f49-f39f-5b84-a711-4eb254d7092c,tg:lhhs:6630,Languages,1,Nederlands
42162ed8-8695-5e93-bce9-43dd2334a8ce,tg:lhhs:7922,Languages,1,Nederlands
1c4f9193-33b6-5643-b9da-922894f8588a,tg:lhhs:16323,Languages,1,Nederlands
72a80e84-3682-555c-a7f6-4bedc18d0783,tg:lhhs:12360,Languages,1,Frans
d9f7a9d5-2101-553d-b0e9-51a295444c0c,tg:lhhs:17498,Languages,1,Nederlands
2650d8be-1e5b-52d3-a80a-3157bcc88c7c,tg:lhhs:3961,Languages,1,Nederlands
0694ae4f-5758-5279-80d3-76233fdd83f4,tg:lhhs:18297,Languages,1,Nederlands
dea09908-468f-5a32-ae02-366a6cffc664,tg:lhhs:2389,Languages,1,Nederlands
ff591d41-5d26-5016-8ba8-03238d497002,tg:lhhs:7471,Languages,1,Nederlands
2e2de163-5588-58fe-a1f1-aeb845bcfb78,tg:lhhs:17162,Languages,1,Nederlands
5fbbeaeb-5245-500d-959e-a8149f0542c3,tg:lhhs:8784,Languages,1,Nederlands
143034ea-7616-5ddb-a056-6fff43e65c36,tg:lhhs:20211,Languages,1,Nederlands
05b79e95-f94c-5025-976c-c029bf1414d3,tg:lhhs:9896,Languages,1,Nederlands
8d08991a-7c4c-5312-915e-8cf3a1835883,tg:lhhs:13988,Languages,1,Nederlands
447e8632-da36-58fe-a261-b5c0a228b79c,tg:lhhs:12730,Languages,1,Nederlands
315a075b-1a82-5d5c-a5fd-0555bc69364c,tg:lhhs:13822,Languages,1,Nederlands
2002f7c4-45a6-58c7-a384-32bdfb144810,tg:lhhs:7021,Languages,1,Nederlands
92e99fb8-85e2-5d23-8149-997777c057ca,tg:lhhs:20641,Languages,1,Nederlands
