ResourceID,mmb_id_mat,card,order,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget
d89fbf97-fa31-5048-8675-f1c2b26309e3,tg:mmbbr:727_#1,e22_ProductionActors,1,au::115274:1,"Peellaert, Juvenal",briefschrijver,"No match for au::115274, briefschrijver, Peellaert, Juvenal",
d89fbf97-fa31-5048-8675-f1c2b26309e3,tg:mmbbr:727_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
60291dcd-ed4d-540f-a575-416da408241a,tg:mmbbr:728_#1,e22_ProductionActors,1,au::115701:1,"Willett, Henry",briefschrijver,"No match for au::115701, briefschrijver, Willett, Henry",
60291dcd-ed4d-540f-a575-416da408241a,tg:mmbbr:728_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
43d9bf50-4344-5b4b-93e4-9869263ab29c,tg:mmbbr:729_#1,e22_ProductionActors,1,au::115550:1,"Sypesteyn, Henri van",briefschrijver,"No match for au::115550, briefschrijver, Sypesteyn, Henri van",
43d9bf50-4344-5b4b-93e4-9869263ab29c,tg:mmbbr:729_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
812a6f5d-4a58-5986-a5cd-296638d5e0b0,tg:mmbbr:730_#1,e22_ProductionActors,1,au::115702:1,"Cumont, Georges",briefschrijver,"No match for au::115702, briefschrijver, Cumont, Georges",
812a6f5d-4a58-5986-a5cd-296638d5e0b0,tg:mmbbr:730_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
fb0361c2-cd5c-518a-b928-0106764fe013,tg:mmbbr:731_#1,e22_ProductionActors,1,au::115550:1,"Sypesteyn, Henri van",briefschrijver,"No match for au::115550, briefschrijver, Sypesteyn, Henri van",
fb0361c2-cd5c-518a-b928-0106764fe013,tg:mmbbr:731_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
99f108ac-2920-5a80-9175-ed3e7e98880d,tg:mmbbr:732_#1,e22_ProductionActors,1,au::115700:1,"Rutley, John Lewis",briefschrijver,"No match for au::115700, briefschrijver, Rutley, John Lewis",
99f108ac-2920-5a80-9175-ed3e7e98880d,tg:mmbbr:732_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
fd5aae0e-db59-52c4-bb2c-2425dfdb9467,tg:mmbbr:733_#1,e22_ProductionActors,1,au::115240:1,"Broek, Joseph van de",briefschrijver,"No match for au::115240, briefschrijver, Broek, Joseph van de",
fd5aae0e-db59-52c4-bb2c-2425dfdb9467,tg:mmbbr:733_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
cd73ebfc-7d8c-5c88-b85d-abba7bf4ce5f,tg:mmbbr:734_#1,e22_ProductionActors,1,au::115240:1,"Broek, Joseph van de",briefschrijver,"No match for au::115240, briefschrijver, Broek, Joseph van de",
cd73ebfc-7d8c-5c88-b85d-abba7bf4ce5f,tg:mmbbr:734_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
a6390f52-7ebb-5f24-89b6-70377afbe455,tg:mmbbr:735_#1,e22_ProductionActors,1,au::115691:1,"Brom, Jan Hendrik",briefschrijver,"No match for au::115691, briefschrijver, Brom, Jan Hendrik",
a6390f52-7ebb-5f24-89b6-70377afbe455,tg:mmbbr:735_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
f42046c9-f123-5a22-8692-e5f6366e61ab,tg:mmbbr:736_#1,e22_ProductionActors,1,au::49750:1,"Bock, Jean-Baptiste de",briefschrijver,,"dlod={""suggest"":[""/agents/people/5323250"",""au::49750"",""au::49750:1"",""ark:/83110/x0/7e454dd3-f7b6-54dc-9a2d-3c70cf049e09"",""Jean-Baptiste de Bock""],""name"":""Jean-Baptiste de Bock"",""ark"":""ark:/83110/x0/7e454dd3-f7b6-54dc-9a2d-3c70cf049e09"",""uri"":""/agents/people/5323250"",""id"":""au::49750:1"",""isCapacity"":false}"
f42046c9-f123-5a22-8692-e5f6366e61ab,tg:mmbbr:736_#1,e22_ProductionActors,2,au::115708:1,"Wint, Jan Baptist van",briefschrijver,"No match for au::115708, briefschrijver, Wint, Jan Baptist van",
f42046c9-f123-5a22-8692-e5f6366e61ab,tg:mmbbr:736_#1,e22_ProductionActors,3,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
28ab3258-6f20-5d4d-81c1-4e921dfccd2d,tg:mmbbr:737_#1,e22_ProductionActors,1,au::115550:1,"Sypesteyn, Henri van",briefschrijver,"No match for au::115550, briefschrijver, Sypesteyn, Henri van",
28ab3258-6f20-5d4d-81c1-4e921dfccd2d,tg:mmbbr:737_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
18a5a59b-9a48-5681-91ab-81df7ac00016,tg:mmbbr:738_#1,e22_ProductionActors,1,,"Dazzi, C.",briefschrijver,"No au_code for briefschrijver, Dazzi, C.",
18a5a59b-9a48-5681-91ab-81df7ac00016,tg:mmbbr:738_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
1e234011-9df3-51fc-a50d-f2fed004f9a2,tg:mmbbr:739_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
9dbbde11-0c63-5a46-a541-0ee9696db9e0,tg:mmbbr:740_#1,e22_ProductionActors,1,au::115701:1,"Willett, Henry",briefschrijver,"No match for au::115701, briefschrijver, Willett, Henry",
9dbbde11-0c63-5a46-a541-0ee9696db9e0,tg:mmbbr:740_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
b65e1053-315b-530d-9e33-97ca9bdacf2b,tg:mmbbr:741_#1,e22_ProductionActors,1,au::115701:1,"Willett, Henry",briefschrijver,"No match for au::115701, briefschrijver, Willett, Henry",
b65e1053-315b-530d-9e33-97ca9bdacf2b,tg:mmbbr:741_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
3b08c2b7-a4d7-5809-beac-308198e8d33e,tg:mmbbr:742_#1,e22_ProductionActors,1,au::7000:1,"Friedländer, Max J.",briefschrijver,,"dlod={""suggest"":[""/agents/people/749000"",""au::7000"",""au::7000:1"",""ark:/83110/x0/678d06af-3067-5686-aa6e-e46acd4acc0a"",""Max J. Friedl√§nder""],""name"":""Max J. Friedl√§nder"",""ark"":""ark:/83110/x0/678d06af-3067-5686-aa6e-e46acd4acc0a"",""uri"":""/agents/people/749000"",""id"":""au::7000:1"",""isCapacity"":false}"
3b08c2b7-a4d7-5809-beac-308198e8d33e,tg:mmbbr:742_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
978d208d-da27-5b93-87f0-f188a7ad6483,tg:mmbbr:743_#1,e22_ProductionActors,1,au::115691:1,"Brom, Jan Hendrik",briefschrijver,"No match for au::115691, briefschrijver, Brom, Jan Hendrik",
978d208d-da27-5b93-87f0-f188a7ad6483,tg:mmbbr:743_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
6160e052-5ba2-5b0f-aa1d-f0619cedd91f,tg:mmbbr:744_#1,e22_ProductionActors,1,au::115678:1,"Sacré, Antoine",briefschrijver,"No match for au::115678, briefschrijver, Sacré, Antoine",
6160e052-5ba2-5b0f-aa1d-f0619cedd91f,tg:mmbbr:744_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
e11ed7dc-dd39-505c-b4dc-f07a4be00bfe,tg:mmbbr:745_#1,e22_ProductionActors,1,au::115550:1,"Sypesteyn, Henri van",briefschrijver,"No match for au::115550, briefschrijver, Sypesteyn, Henri van",
e11ed7dc-dd39-505c-b4dc-f07a4be00bfe,tg:mmbbr:745_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
4391ccc6-ce8e-5486-8198-c3e0fbed54c3,tg:mmbbr:746_#1,e22_ProductionActors,1,au::115626:1,"Liégois, Edmond",briefschrijver,"No match for au::115626, briefschrijver, Liégois, Edmond",
4391ccc6-ce8e-5486-8198-c3e0fbed54c3,tg:mmbbr:746_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
27f1fb9f-df50-53e8-b962-d576039d0e20,tg:mmbbr:747_#1,e22_ProductionActors,1,au::115623:1,"Custers, Joannes Godefridus",briefschrijver,"No match for au::115623, briefschrijver, Custers, Joannes Godefridus",
27f1fb9f-df50-53e8-b962-d576039d0e20,tg:mmbbr:747_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
580c038f-f146-5b89-9ff5-ea5ea61b7b9c,tg:mmbbr:748_#1,e22_ProductionActors,1,au::115645:1,"Cordemans-de Bruyne, Henry",briefschrijver,"No match for au::115645, briefschrijver, Cordemans-de Bruyne, Henry",
580c038f-f146-5b89-9ff5-ea5ea61b7b9c,tg:mmbbr:748_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
406073a9-4a2b-5f24-9598-cce56c99a816,tg:mmbbr:749_#1,e22_ProductionActors,1,au::115645:1,"Cordemans-de Bruyne, Henry",briefschrijver,"No match for au::115645, briefschrijver, Cordemans-de Bruyne, Henry",
406073a9-4a2b-5f24-9598-cce56c99a816,tg:mmbbr:749_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
66ec5628-b4c5-5319-b908-40af67f0dcc7,tg:mmbbr:750_#1,e22_ProductionActors,1,au::115691:1,"Brom, Jan Hendrik",briefschrijver,"No match for au::115691, briefschrijver, Brom, Jan Hendrik",
66ec5628-b4c5-5319-b908-40af67f0dcc7,tg:mmbbr:750_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
43401e1c-7235-5e00-821e-a6fd07454651,tg:mmbbr:751_#1,e22_ProductionActors,1,au::9308:1,"Hymans, Henri",briefschrijver,,"dlod={""suggest"":[""/agents/people/995956"",""au::9308"",""au::9308:1"",""ark:/83110/x0/e67bf99b-5862-5263-abbd-aefdf347e021"",""Henri Hymans""],""name"":""Henri Hymans"",""ark"":""ark:/83110/x0/e67bf99b-5862-5263-abbd-aefdf347e021"",""uri"":""/agents/people/995956"",""id"":""au::9308:1"",""isCapacity"":false}"
43401e1c-7235-5e00-821e-a6fd07454651,tg:mmbbr:751_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
d092a44e-a3f1-50f0-aad6-1945984c31a1,tg:mmbbr:752_#1,e22_ProductionActors,1,au::115687:1,"Bos, Jan",briefschrijver,"No match for au::115687, briefschrijver, Bos, Jan",
d092a44e-a3f1-50f0-aad6-1945984c31a1,tg:mmbbr:752_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
f2592fb0-b83a-57a0-a841-8f9ef769716b,tg:mmbbr:753_#1,e22_ProductionActors,1,au::115700:1,"Rutley, John Lewis",briefschrijver,"No match for au::115700, briefschrijver, Rutley, John Lewis",
f2592fb0-b83a-57a0-a841-8f9ef769716b,tg:mmbbr:753_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
d26bf31e-38fe-591f-826c-d2363ef21ac4,tg:mmbbr:754_#1,e22_ProductionActors,1,au::115550:1,"Sypesteyn, Henri van",briefschrijver,"No match for au::115550, briefschrijver, Sypesteyn, Henri van",
d26bf31e-38fe-591f-826c-d2363ef21ac4,tg:mmbbr:754_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
32acb3ce-4f17-5656-beae-01b950b42dc9,tg:mmbbr:755_#1,e22_ProductionActors,1,au::115659:1,"Hezemans, Lambert",briefschrijver,"No match for au::115659, briefschrijver, Hezemans, Lambert",
32acb3ce-4f17-5656-beae-01b950b42dc9,tg:mmbbr:755_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
c85238f3-6c9e-51e8-a8f8-1d6bd35bc0c5,tg:mmbbr:756_#1,e22_ProductionActors,1,au::115659:1,"Hezemans, Lambert",briefschrijver,"No match for au::115659, briefschrijver, Hezemans, Lambert",
c85238f3-6c9e-51e8-a8f8-1d6bd35bc0c5,tg:mmbbr:756_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
a2ce6e3b-d4c0-5b96-9024-57a63938d9e1,tg:mmbbr:757_#1,e22_ProductionActors,1,au::115700:1,"Rutley, John Lewis",briefschrijver,"No match for au::115700, briefschrijver, Rutley, John Lewis",
a2ce6e3b-d4c0-5b96-9024-57a63938d9e1,tg:mmbbr:757_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
792fdcc2-8e84-5cde-9179-3962212cf635,tg:mmbbr:758_#1,e22_ProductionActors,1,au::115703:1,"Koekoek, L. N.",briefschrijver,"No match for au::115703, briefschrijver, Koekoek, L. N.",
792fdcc2-8e84-5cde-9179-3962212cf635,tg:mmbbr:758_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
d244f5f3-63a0-5d51-8b28-1b9c7bb93115,tg:mmbbr:759_#1,e22_ProductionActors,1,au::115701:1,"Willett, Henry",briefschrijver,"No match for au::115701, briefschrijver, Willett, Henry",
d244f5f3-63a0-5d51-8b28-1b9c7bb93115,tg:mmbbr:759_#1,e22_ProductionActors,2,au::12085:1,"Mayer van den Bergh, Fritz",geadresseerde,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}"
d59f583d-debf-5659-87d6-5b2331bdf20e,tg:mmbbr:760_#1,e22_ProductionActors,1,au::115719:1,"Böhler, Julius L.",briefschrijver,"No match for au::115719, briefschrijver, Böhler, Julius L.",
