ResourceID,card,order,Object Identifier,Other Identifier Type,Object Number,Other Identifier,Description Type,Description Language,Description,Language,Record Type
41a14160-9ec9-5740-b3b9-1d793751d77b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/41a14160-9ec9-5740-b3b9-1d793751d77b,object identifier,tg:mmbbr:1092,MMB.A.1092,descriptive note,Nederlands,het aanbod van een marmeren Vlaamse schouw,Dutch (language),Brieven
7199fa69-2383-5692-8695-7f4c1f1615d2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7199fa69-2383-5692-8695-7f4c1f1615d2,object identifier,tg:mmbbr:1093,MMB.A.1093,descriptive note,Nederlands,"inlichtingen over de aankoop die Fritz deed bij Bourgeois: een gotische beeldengroep [Meester Heinrich von Konstanz, Christus-Johannesgroep], en de vraag of hij ook de Madonna door Mostaert heeft gekocht",German (language),Brieven
aa08ea0f-4adc-5ce1-b872-17fe9cddf291,AA,0,https://data.museummayervandenbergh.be/ark:/59511/aa08ea0f-4adc-5ce1-b872-17fe9cddf291,object identifier,tg:mmbbr:1094,MMB.A.1094,descriptive note,Nederlands,de onderhandelingen over de verkoop van zijn schilderijencollectie waaronder een werk voorstellend Sint-Hiëronymus door Kempener en een werk door Zurbaran,French (language),Brieven
ee9103e8-19b1-5408-886e-cef5f168ac35,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ee9103e8-19b1-5408-886e-cef5f168ac35,object identifier,tg:mmbbr:1095,MMB.A.1095,descriptive note,Nederlands,"een Franse houten beeldengroep voorstellend Christus en Sint-Jan [Meester Heinrich von Konstanz, Christus-Johannesgroep]",French (language),Brieven
4cf63b5a-fe0e-5d64-ac58-91408d684bfa,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4cf63b5a-fe0e-5d64-ac58-91408d684bfa,object identifier,tg:mmbbr:1096,MMB.A.1096,descriptive note,Nederlands,"inlichtingen over een beeldengroep voorstellend Christus en Sint-Jan [Meester Heinrich von Konstanz, Christus-Johannesgroep] en de vraag of de zaak rond de collectie Micheli helemaal is afgehandeld",French (language),Brieven
3b313994-bc19-5ccf-8883-3237db6dd091,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3b313994-bc19-5ccf-8883-3237db6dd091,object identifier,tg:mmbbr:1097,MMB.A.1097,descriptive note,Nederlands,de vraag om haar te helpen aangezien ze in financiële moeilijkheden zit en een schilderij door Mostaert te kopen,French (language),Brieven
aae39a5f-2269-53f1-a279-f2998128f4d8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/aae39a5f-2269-53f1-a279-f2998128f4d8,object identifier,tg:mmbbr:1098,MMB.A.1098,descriptive note,Nederlands,"de bedanking voor inlichtingen over gotische beeldengroep [Meester Heinrich von Konstanz, Christus-Johannesgroep] en inlichtingen over een portret door Memling bij Felix, een zelfportret door Dürer bij Goldschmidt en een Nederlands werk voorstellend Maria en Jozef bij de markies de Béarne",German (language),Brieven
d88fdf56-8f94-52ac-bc3e-d231b5a85c9d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d88fdf56-8f94-52ac-bc3e-d231b5a85c9d,object identifier,tg:mmbbr:1099,MMB.A.1099,descriptive note,Nederlands,inlichtingen over een werk voorstellend de opdracht in de tempel die hij toeschrijft aan Van Orley en over een werk voorstellend de verkondiging dat volgens hem Duits is,German (language),Brieven
0dd5ee46-b8a1-504f-88d5-36678176abb2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0dd5ee46-b8a1-504f-88d5-36678176abb2,object identifier,tg:mmbbr:1100,MMB.A.1100,descriptive note,Nederlands,de restauratie van een gotische tapijt,French (language),Brieven
d1ff5542-630c-5d46-946e-37080c7aa4a5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d1ff5542-630c-5d46-946e-37080c7aa4a5,object identifier,tg:mmbbr:1101,MMB.A.1101,descriptive note,Nederlands,"de vraag om tussenkomst bij de onderhandelingen over zes portretten voorstellend Albert van den Bergh en zijn vrouw Magdalena de Cusdance, Oswald van den Bergh en zijn vrouw Marie Leopoldine, Franz-Willem van Hohenzollern-Sigmaringen en zijn vrouw Marie Catherine",French (language),Brieven
cb461de8-6ecc-5a2e-8e85-e969f3d16a07,AA,0,https://data.museummayervandenbergh.be/ark:/59511/cb461de8-6ecc-5a2e-8e85-e969f3d16a07,object identifier,tg:mmbbr:1102,MMB.A.1102,descriptive note,Nederlands,"inlichtingen over een aangeboden schilderij toegeschreven aan Memling bij Felix, het aanbod en inlichtingen over de herkomst van een schilderij voorstellend de Notre Dame, Sint-Catharina, Sint-Barbara, twee engelen en de schenker in een landschap en inlichtingen over zijn onderzoek naar Memling",French (language),Brieven
a8f2eb71-4d72-59f8-84b5-3beda1096ddd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a8f2eb71-4d72-59f8-84b5-3beda1096ddd,object identifier,tg:mmbbr:1103,MMB.A.1103,descriptive note,Nederlands,inlichtingen over de herkomst van een schilderij door Prevoost en over de toeschrijving van een triptiek aan Massijs,French (language),Brieven
f47811ad-2a4a-5fcb-b9d4-8e1b19ec6f91,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f47811ad-2a4a-5fcb-b9d4-8e1b19ec6f91,object identifier,tg:mmbbr:1104,MMB.A.1104,descriptive note,Nederlands,inlichtingen over de prijs van twee kandelaars,Dutch (language),Brieven
7ade0fe3-398b-5581-bbe7-5d11847b1656,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7ade0fe3-398b-5581-bbe7-5d11847b1656,object identifier,tg:mmbbr:1105,MMB.A.1105,descriptive note,Nederlands,"de vraag om naar Parijs te komen om twee schilderijen (één door Massijs en één door Van Leyden) bij Warneck te komen bekijken, het aanbod van een schilderij en inlichtingen over een retrospectieve tentoonstelling en over een kasteel",French (language),Brieven
5669faf7-99d0-56cf-b077-b9661db63b2e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5669faf7-99d0-56cf-b077-b9661db63b2e,object identifier,tg:mmbbr:1106,MMB.A.1106,descriptive note,Nederlands,"inlichtingen over een schilderij door Van der Meire voorstellend de kruisiging en een schilderij door van Keulen voorstellend de Madonna met kind en Sint-Catharina beide aangekocht door Agnew, over zijn collectie, over de veiling van schilderijen en twee getijdenboeken (één uit de collectie Didot en één met miniaturen van Memling) uit zijn collectie en de vraag om naar Leipzig te komen",French (language),Brieven
b196cd4f-772f-5230-9af5-736363ac879a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b196cd4f-772f-5230-9af5-736363ac879a,object identifier,tg:mmbbr:1107,MMB.A.1107,descriptive note,Nederlands,"de ontvangst van foto's, over een verkocht portret door Memling, over 'twee hoofden' door Massijs, over zijn studie naar Memling, over een diptiek door Beaumez en over een Van Eyck bij Rotschilds",French (language),Brieven
28fcadd9-6fc7-5107-90ea-ac1684ef40f5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/28fcadd9-6fc7-5107-90ea-ac1684ef40f5,object identifier,tg:mmbbr:1108,MMB.A.1108,descriptive note,Nederlands,"inlichtingen over een beeldgroep voorstellend Christus en Johannes [Meester Heinrich von Konstanz, Christus-Johannesgroep]",German (language),Brieven
3c703837-0210-5173-98fb-cd88cd219e88,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3c703837-0210-5173-98fb-cd88cd219e88,object identifier,tg:mmbbr:1109,MMB.A.1109,descriptive note,Nederlands,een gotisch lederen koffer en een gotisch zilveren beeld [Bisschop],Dutch (language),Brieven
f67e919f-7eca-530d-8d07-cc13ab40ebde,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f67e919f-7eca-530d-8d07-cc13ab40ebde,object identifier,tg:mmbbr:1110,MMB.A.1110,descriptive note,Nederlands,"de ontvangst van foto's, inlichtingen over een Spaanse buste voorstellend Christus [anoniem, Buste van Christus, terracotta], over een Frans engelbeeld, over de verzending van foto's en over vijf schilderijen: een Vlaams vleugelaltaar voorstellend de Madonna toegeschreven aan David of de meester van de Magdalena-legende [Meester van de Magdalena-legende, Maria met Kind, Catharina en Barbara], schilderij voorstellend de Madonna in de stijl van Rogier [school van Rogier van der Weyden, Maria lactans], Duits schilderij voorstellend de bewening van Chirstus in de stijl van Rogier [Meester van het Verlossingsaltaar van het Prado, Bewening van Christus], een schilderij voorstellend de vlucht naar Egypte in de stijl van Bles [anoniem] en een schilderij voorstellend Christus in het graf door Corneliszoon [Jacob Cornelisz. van Oostsanen, Man van smarten]",German (language),Brieven
a3532ebd-2f0c-5987-b14f-f44f4eadcbb9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a3532ebd-2f0c-5987-b14f-f44f4eadcbb9,object identifier,tg:mmbbr:1111,MMB.A.1111,descriptive note,Nederlands,"een mislukte afspraak, inlichtingen over een beeld en over twee brieven",French (language),Brieven
2838acf7-8d4e-5846-8fbf-f7d0b308778e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2838acf7-8d4e-5846-8fbf-f7d0b308778e,object identifier,tg:mmbbr:1112,MMB.A.1112,descriptive note,Nederlands,"inlichtingen over een bezoek aan Brugge met Fritz en Weale, de ontvangst van foto's en inlichtingen over het tijdschrift 'Revue d'enseignement' waarvan hij redacteur is",French (language),Brieven
890f119f-97f5-52f0-ac08-cc671b2d5206,AA,0,https://data.museummayervandenbergh.be/ark:/59511/890f119f-97f5-52f0-ac08-cc671b2d5206,object identifier,tg:mmbbr:1113,MMB.A.1113,descriptive note,Nederlands,"een vrouwenportret uit de Vlaamse school [Meester van de (Brugse) Legende van de Heilige Ursula, Portret van een dame met een anjer]",French (language),Brieven
005a06ee-12d4-5350-8d15-f7149ebd6e34,AA,0,https://data.museummayervandenbergh.be/ark:/59511/005a06ee-12d4-5350-8d15-f7149ebd6e34,object identifier,tg:mmbbr:1114,MMB.A.1114,descriptive note,Nederlands,"de ontvangst van foto's, inlichtingen over een werk in de stijl van Rogier, een werk door Clavis, over een werk voorstellend de Madonna met de Notre Dame, over een triptiek voorstellend de rust tijdens de vlucht naar Egypte, over portretten door Moreel waaronder een vrouwenportret, over een werk voorstellend het laatste oordeel door Diest, de vraag naar een veilingscataloog en bibliografische gegevens",French (language),Brieven
9d832ead-d4ee-5a5b-b315-a5aa742781d4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9d832ead-d4ee-5a5b-b315-a5aa742781d4,object identifier,tg:mmbbr:1115,MMB.A.1115,descriptive note,Nederlands,"de ontvangst van foto's, inlichtingen over een altaarstuk toegeschreven aan Broederlam [anoniem, Geboorte van Jezus, Verrijzenis, Hl. Christoffel], over een polyptiek [Torenretabel met Kindheidscyclus], over een werk in de stijl van de meester van Flémalle en over werken door Rogier in verschillende collecties",German (language),Brieven
a4530ea2-67e1-5a3e-8e0d-a61e4818661c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a4530ea2-67e1-5a3e-8e0d-a61e4818661c,object identifier,tg:mmbbr:1116,MMB.A.1116,descriptive note,Nederlands,"inlichtingen over Descuhé waar gotische objecten te vinden zijn, over Robin waar eik te vinden is, over het schilderij door Clouet en over twee objecten met email",French (language),Brieven
b9638cea-43bf-564e-aa90-28074d890eb1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b9638cea-43bf-564e-aa90-28074d890eb1,object identifier,tg:mmbbr:1117,MMB.A.1117,descriptive note,Nederlands,inlichtingen over de prijs voor een vrouwenportret,French (language),Brieven
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8d0ae825-c7fc-5220-ac1c-2a5f044871b0,object identifier,tg:mmbbr:1118,MMB.A.1118,descriptive note,Nederlands,"de ontvangst van geld voor schilderijen die hij aan Fritz heeft verkocht [anoniem, Christus Triumphator; Coffermans, Maria met Kind, tronend; anoniem, Maria met Kind, Maria Magdalena, Agnes, Catharina en Barbara]",French (language),Brieven
e1289272-4b5a-581e-bae2-5023f44b9af7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e1289272-4b5a-581e-bae2-5023f44b9af7,object identifier,tg:mmbbr:1119,MMB.A.1119,descriptive note,Nederlands,een degen in buksboom,French (language),Brieven
a34a8b0e-58a0-5350-8b75-dea262fe4c5e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a34a8b0e-58a0-5350-8b75-dea262fe4c5e,object identifier,tg:mmbbr:1120,MMB.A.1120,descriptive note,Nederlands,het aanbod van een schilderij door Bruegel voorstellend Vlaamse spreekwoorden,French (language),Brieven
d9fedc7a-0e28-5ce5-8b6e-85774ba80019,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d9fedc7a-0e28-5ce5-8b6e-85774ba80019,object identifier,tg:mmbbr:1121,MMB.A.1121,descriptive note,Nederlands,een Italiaanse schotel in faience [Geschiedenis van Peleus en Thetis],French (language),Brieven
bf45fcde-8893-5910-89bf-8ee294f2321b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bf45fcde-8893-5910-89bf-8ee294f2321b,object identifier,tg:mmbbr:1122,MMB.A.1122,descriptive note,Nederlands,problemen met het pachten van een stuk grond,French (language),Brieven
34da9087-d61a-582c-815f-29e88a77d50d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/34da9087-d61a-582c-815f-29e88a77d50d,object identifier,tg:mmbbr:1123,MMB.A.1123,descriptive note,Nederlands,"de ontvangst van een cheque, de belofte om een parelsnoer voor haar te vinden en de verzending van een kwitantie",French (language),Brieven
6bea0c54-9251-5f35-b8ab-6502701081eb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6bea0c54-9251-5f35-b8ab-6502701081eb,object identifier,tg:mmbbr:1124,MMB.A.1124,descriptive note,Nederlands,Kwitantie betreffende een schilderij toegeschreven aan Van Orley voorstellend de kruisafneming,French (language),Brieven
8b1a54e2-a786-529a-a4bc-76bceadec559,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8b1a54e2-a786-529a-a4bc-76bceadec559,object identifier,tg:mmbbr:1125,MMB.A.1125,descriptive note,Nederlands,inlichtingen over een introductie die hij voor Fritz heeft geschreven en waarin hij Fritz en Henriëtte als zeer geëngageerde christenen voorsteld aan een abt,French (language),Brieven
27c5b822-8640-5133-9203-ebbecb0c4b19,AA,0,https://data.museummayervandenbergh.be/ark:/59511/27c5b822-8640-5133-9203-ebbecb0c4b19,object identifier,tg:mmbbr:1126,MMB.A.1126,descriptive note,Nederlands,"de ontvangst van een cheque, de verzending van een schilderij en een afgietsel, inlichtingen over de proeven op het hoofd van Sint-Michael en over de herkomst van het werk door Van Orley [Kruisafneming]",French (language),Brieven
6301d1bc-ac63-584c-bb1a-81b29d2b3930,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6301d1bc-ac63-584c-bb1a-81b29d2b3930,object identifier,tg:mmbbr:1127,MMB.A.1127,descriptive note,Nederlands,een probleem met de betaling voor een gotische leeuw door de Bruyn-Segers,French (language),Brieven
12899071-fc24-5143-b7ea-db0dd7ccf7ee,AA,0,https://data.museummayervandenbergh.be/ark:/59511/12899071-fc24-5143-b7ea-db0dd7ccf7ee,object identifier,tg:mmbbr:1128,MMB.A.1128,descriptive note,Nederlands,"de verzending van twee proeven op een terracotta hoofd, de verzending van een foto van Sint-Michael aan Destrée en inlichtingen over het hoofd",French (language),Brieven
4bbb34fc-b49b-5651-a419-e5595a33c569,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4bbb34fc-b49b-5651-a419-e5595a33c569,object identifier,tg:mmbbr:1129,MMB.A.1129,descriptive note,Nederlands,"de ontvangst van een lithografie en inlichtingen over de herkomst van schilderijen uit Spanje: een werk toegeschreven aan Memling voorstellend Christus [anoniem, Christus Triumphator], een werk toegeschreven aan Van Eyck voorstellend een martelaar, een triptiek [anoniem, Maria met Kind, Maria Magdalena, Agnes, Catharina en Barbara], en een ander werk [Coffermans, Maria met Kind, tronend]",French (language),Brieven
2cf95102-9132-5622-b4da-95bd5f95d5e1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2cf95102-9132-5622-b4da-95bd5f95d5e1,object identifier,tg:mmbbr:1130,MMB.A.1130,descriptive note,Nederlands,de verzending van voorwerpen en een uitnodiging om langs te komen,French (language),Brieven
3b92f89a-f8f0-5946-99f8-98a18b22b7a8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3b92f89a-f8f0-5946-99f8-98a18b22b7a8,object identifier,tg:mmbbr:1131,MMB.A.1131,descriptive note,Nederlands,het afschepen van antiquairs en de vraag om een vrouw te helpen,Dutch (language),Brieven
d59dd74f-dde5-5a4c-933c-b7538324bdfc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d59dd74f-dde5-5a4c-933c-b7538324bdfc,object identifier,tg:mmbbr:1132,MMB.A.1132,descriptive note,Nederlands,"de ontvangst van een schilderij dat Fritz terugstuurde, de verzending van een Vlaams schilderij voorstellend de heilige familie in een landschap en een Vlaams schilderij voorstellend een bisschop en de vraag of Fritz een romaans boekdeksel met email voorstellend Sint-Willem en twee engelen heeft gekocht ",German (language),Brieven
210d4232-db8b-5e40-ba07-c1a2fa216e18,AA,0,https://data.museummayervandenbergh.be/ark:/59511/210d4232-db8b-5e40-ba07-c1a2fa216e18,object identifier,tg:mmbbr:1133,MMB.A.1133,descriptive note,Nederlands,een mogelijk bezoek van Fritz om zaken te bekijken en de bedanking voor het inwilligen van een verzoek ,Dutch (language),Brieven
3188a19e-6acf-5421-940d-343f98c3e850,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3188a19e-6acf-5421-940d-343f98c3e850,object identifier,tg:mmbbr:1134,MMB.A.1134,descriptive note,Nederlands,"inlichtingen over de verkoop van bepaalde zaken, het aanbod van kant onder meer uit Spanje en Italië, een gotische monstrans, een gotische loden plaquette, een schoorsteenmantel en twee 'stuks Delft'",French (language),Brieven
a5a7f9c9-ea33-5e6d-94f1-e1a892da1f00,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a5a7f9c9-ea33-5e6d-94f1-e1a892da1f00,object identifier,tg:mmbbr:1135,MMB.A.1135,descriptive note,Nederlands,"de vraag naar een foto van een werk door Van Eyck voorstellend Sint-Barbara en de Madonna bij een fontein, het aanbod van koorgestoelte en twee glasramen uit een kerk, inlichtingen over de publicatie van zijn studie over Memling, de verkoop van een portret uit de collectie van Felix, het aanbod van een schilderij uit de La Paz-school, de vraag naar informatie over de kleuren van twee schilderijen en over een schilderij door Broederlam",French (language),Brieven
9aa5df32-9643-522d-abb2-0c3bdb9dadb8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9aa5df32-9643-522d-abb2-0c3bdb9dadb8,object identifier,tg:mmbbr:1136,MMB.A.1136,descriptive note,Nederlands,de vraag of Fritz zijn boek 'Art Sales' wil lenen omdat hij het nodig heeft voor zijn publicatie 'Recueil encyclopédique des principales ventes d'art feites en France et à l'étranger pendant les 18e et 19e sciecles',French (language),Brieven
11661ca2-7975-59b3-ab29-810497bf8df3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/11661ca2-7975-59b3-ab29-810497bf8df3,object identifier,tg:mmbbr:1137,MMB.A.1137,descriptive note,Nederlands,de verzending van een foto van een houten beeldengroep met polychromie,French (language),Brieven
4e21922f-c9d4-5233-afc0-ad88b2d78002,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4e21922f-c9d4-5233-afc0-ad88b2d78002,object identifier,tg:mmbbr:1138,MMB.A.1138,descriptive note,Nederlands,het aanbod van een bronzen zwaard,Dutch (language),Brieven
eabcf381-05f2-5aa6-8fc1-ab77348556f3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/eabcf381-05f2-5aa6-8fc1-ab77348556f3,object identifier,tg:mmbbr:1139,MMB.A.1139,descriptive note,Nederlands,"de verzending van een Vlaams gotisch schilderij, twee houten beeldengroepen en een renaissance verguld bronzen beeld ter bezichtiging ",French (language),Brieven
ce0b5bac-9538-5793-a02c-c9073257e230,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ce0b5bac-9538-5793-a02c-c9073257e230,object identifier,tg:mmbbr:1140,MMB.A.1140,descriptive note,Nederlands,"het aanbod van een gotisch verguld zilveren beeld voorstellend Sint-Martinus te paard, twee gotische figuren, drie gotische houten beeldengroepen en een gotische ridder",Dutch (language),Brieven
12ce0238-625c-5560-b348-58fb71cc5cc7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/12ce0238-625c-5560-b348-58fb71cc5cc7,object identifier,tg:mmbbr:1141,MMB.A.1141,descriptive note,Nederlands,inlichtingen over een triptiek en de vraag om een gotisch schilderij voorstellend Mater Dolorosa terug te sturen naar de Ruffo,Dutch (language),Brieven
e9ee5bd8-532b-5f3c-9565-c3b080f77cd6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e9ee5bd8-532b-5f3c-9565-c3b080f77cd6,object identifier,tg:mmbbr:1142,MMB.A.1142,descriptive note,Nederlands,"de ontvangst van geld, inlichtingen over een verkochte klok en het aanbod van een kast met mensen en engelenkoppen erop",Dutch (language),Brieven
2ee5c701-0604-5f45-9e06-f490db682bc4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2ee5c701-0604-5f45-9e06-f490db682bc4,object identifier,tg:mmbbr:1143,MMB.A.1143,descriptive note,Nederlands,de onderhandelingen over twee schilderijen en de onderhandelingen met Warneck over schilderijen en het aanbod van twee stukken en een triptiek bij Kleinberger,French (language),Brieven
4541cd14-6b14-5286-aa22-2ea3662f9ee6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4541cd14-6b14-5286-aa22-2ea3662f9ee6,object identifier,tg:mmbbr:1144,MMB.A.1144,descriptive note,Nederlands,inlichtingen over een portret door Hals,Dutch (language),Brieven
c8eb7cf5-9e11-5dd7-b5ca-adc2dda2dcc8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c8eb7cf5-9e11-5dd7-b5ca-adc2dda2dcc8,object identifier,tg:mmbbr:1145,MMB.A.1145,descriptive note,Nederlands,de vraag naar inlichtingen over Fritz die niet reageert op zijn brieven,French (language),Brieven
2ce9cdfc-4e33-5d0b-bd8d-5015fd995c9b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2ce9cdfc-4e33-5d0b-bd8d-5015fd995c9b,object identifier,tg:mmbbr:1146,MMB.A.1146,descriptive note,Nederlands,het aanbod van twee gotische gouden geëmailleerde kronen van de Madonna en Christus en een ijzeren koffer met arenden erop gegraveerd,French (language),Brieven
d32a45c6-6a94-5818-a950-fe2fac5a0481,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d32a45c6-6a94-5818-a950-fe2fac5a0481,object identifier,tg:mmbbr:1147,MMB.A.1147,descriptive note,Nederlands,de verzending van een ijzeren koffer en twee gouden kronen en inlichtingen over de ijzeren koffer en de twee gouden kronen,French (language),Brieven
d7904814-6e6d-5e5c-bca0-738a5c2473ba,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d7904814-6e6d-5e5c-bca0-738a5c2473ba,object identifier,tg:mmbbr:1148,MMB.A.1148,descriptive note,Nederlands,de verzending van een eiken kader,French (language),Brieven
ec25e976-898a-511b-914f-c6ec7ad461ac,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ec25e976-898a-511b-914f-c6ec7ad461ac,object identifier,tg:mmbbr:1149,MMB.A.1149,descriptive note,Nederlands,"een bedanking voor en inlichtingen over een bal, de ontvangst van een foto van een werk door Massijs voorstellend een ridder uit Fritz' collectie en een artikel van Helbig over Patinir en de vraag naar foto's van stukken uit Fritz' collectie en naar de juiste titel en uitgever van het werk van Weale ",French (language),Brieven
eb6ce621-8b49-536e-95d2-8c7ab6225e4c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/eb6ce621-8b49-536e-95d2-8c7ab6225e4c,object identifier,tg:mmbbr:1150,MMB.A.1150,descriptive note,Nederlands,een smeekbede om geld te sturen,Dutch (language),Brieven
196bf34b-08ff-5fed-9a9e-d6b905606b80,AA,0,https://data.museummayervandenbergh.be/ark:/59511/196bf34b-08ff-5fed-9a9e-d6b905606b80,object identifier,tg:mmbbr:1151,MMB.A.1151,descriptive note,Nederlands,inlichtingen over twee schilderijen: een werk door Teniers en een werk door Wijntrack,Dutch (language),Brieven
525d2bb6-c3d8-5f41-82e7-a2bfacec8b23,AA,0,https://data.museummayervandenbergh.be/ark:/59511/525d2bb6-c3d8-5f41-82e7-a2bfacec8b23,object identifier,tg:mmbbr:1152,MMB.A.1152,descriptive note,Nederlands,"de vraag naar een foto van een schilderij door Broederlam uit Fritz' collectie [anoniem, Geboorte van Jezus, Verrijzenis, Hl. Christoffel])",French (language),Brieven
ee00e450-1d2c-5bbd-9f01-265c9b6f95c0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ee00e450-1d2c-5bbd-9f01-265c9b6f95c0,object identifier,tg:mmbbr:1153,MMB.A.1153,descriptive note,Nederlands,"Factuur voor de restauratie van verschillende schilderijen waaronder werken door Cranach, een gotisch werk voorstellend de Madonna met kind, een werk door van Huijsum voorstellend een fruitstuk, een gotisch werk voorstellend Ecce Homo, een altaarstuk door Broederlam, een werk in de stijl van Van Eyck voorstellend de Madonna, werken door Aertsen waaronder één voorstellend een eierdans, een werk in de stijl van Dürer, een diptiek door Bergmans voorstellend twee portretten, een landschap door Wildens, een vrouwenportret door Largillière, een gotisch werk voorstellend de opvoeding van Christus, werken door Ketels waaronder een kinderportret, een gotisch werk voorstellend een engel en een werk voorstellend het hoofd van Christus",Dutch (language),Brieven
15091d62-98a8-5a7e-b8e6-1b53a92543b7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/15091d62-98a8-5a7e-b8e6-1b53a92543b7,object identifier,tg:mmbbr:1154,MMB.A.1154,descriptive note,Nederlands,de vraag naar Fritz' mening over twee schilderijen en de belofte om een Hollands mansportret mee te brengen,Dutch (language),Brieven
84f8ce2b-7330-58e7-8cac-af5eb2408aa7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/84f8ce2b-7330-58e7-8cac-af5eb2408aa7,object identifier,tg:mmbbr:1155,MMB.A.1155,descriptive note,Nederlands,het aanbod van een schilderij toegeschreven aan Van der Weyden voorstellend de kruisiging,French (language),Brieven
11e7e91c-7bb7-5fdd-9850-3c27dd767377,AA,0,https://data.museummayervandenbergh.be/ark:/59511/11e7e91c-7bb7-5fdd-9850-3c27dd767377,object identifier,tg:mmbbr:1156,MMB.A.1156,descriptive note,Nederlands,de vraag of Fritz wil meewerken aan een tentoonstelling over oude kunst in Duits privaatbezit,German (language),Brieven
09fecffa-6fd5-586c-8a16-9554c6dc85dc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/09fecffa-6fd5-586c-8a16-9554c6dc85dc,object identifier,tg:mmbbr:1157,MMB.A.1157,descriptive note,Nederlands,het aanbod van een Frans gotisch bas-reliëf met polychromie voorstellend de graflegging van Christus,French (language),Brieven
65376d3a-0fdd-5f80-a1cb-36f14d34cc24,AA,0,https://data.museummayervandenbergh.be/ark:/59511/65376d3a-0fdd-5f80-a1cb-36f14d34cc24,object identifier,tg:mmbbr:1158,MMB.A.1158,descriptive note,Nederlands,inlichtingen over de ziekte van Fritz en van de Guizard (influenza) en de onderhandelingen over een werk door Teniers [Verzoeking van Antonius abt] dat Henriëtte aan Fritz cadeau wil doen,French (language),Brieven
238bac71-a5a7-5bd9-acde-496a6abd3481,AA,0,https://data.museummayervandenbergh.be/ark:/59511/238bac71-a5a7-5bd9-acde-496a6abd3481,object identifier,tg:mmbbr:1159,MMB.A.1159,descriptive note,Nederlands,"de ontvangst van een cheque, inlichtingen over de verzending van het werk voorstellend een heilige [Teniers, Verzoeking van Antonius abt] en de belofte om verder te zoeken naar informatie over de herkomst van het werk",French (language),Brieven
