ResourceID,brocade.id,card,order,Material
59d33f40-92ae-5770-99c0-ae4869d5fcbb,tg:lhob:106,Materials,1,wood (plant material)
996562ab-7336-5ae0-aa82-88e74ac3c714,tg:lhob:311,Materials,1,glass (material)
996562ab-7336-5ae0-aa82-88e74ac3c714,tg:lhob:311,Materials,1,metal
11565e80-bcba-55e2-b8bb-6a36f784cbe9,tg:lhob:254,Materials,1,plastic (material)
11565e80-bcba-55e2-b8bb-6a36f784cbe9,tg:lhob:254,Materials,1,wood (plant material)
c06a8b1b-742e-53ab-a0b3-a4cbf7ff9b3b,tg:lhob:604,Materials,1,plastic (material)
c06a8b1b-742e-53ab-a0b3-a4cbf7ff9b3b,tg:lhob:604,Materials,1,metal
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,Materials,1,plastic (material)
bf4d3de2-9dc9-5001-90ca-d2e873d41663,tg:lhob:716,Materials,1,textile materials
794d80cc-95e7-56be-b3be-db2821d1b92a,tg:lhob:653,Materials,1,metal
832f66ed-88a0-51e6-ae90-4a250dcaa89a,tg:lhob:72,Materials,1,wood (plant material)
b1b379a0-4435-5cd6-96e0-f82ea0698440,tg:lhob:595,Materials,1,textile materials
b1b379a0-4435-5cd6-96e0-f82ea0698440,tg:lhob:595,Materials,1,metal
4931b31f-08a9-5a33-8806-33105b52299e,tg:lhob:350,Materials,1,glass (material)
4931b31f-08a9-5a33-8806-33105b52299e,tg:lhob:350,Materials,1,metal
e23288ee-aaa0-55b6-a9dc-96ef68bc2b6d,tg:lhob:700,Materials,1,ceramic (material)
9150ed52-52fe-57b2-ae8d-fc7ced1a57c1,tg:lhob:645,Materials,1,metal
2e1e71bb-9c3b-51d5-97ba-d96e3817933b,tg:lhob:429,Materials,1,bronze (metal)
18a65b7e-9471-5949-94ff-6b66d51eecf3,tg:lhob:583,Materials,1,ceramic (material)
0df1342b-a227-57fc-8aa6-c679fdac8fe8,tg:lhob:307,Materials,1,glass (material)
0df1342b-a227-57fc-8aa6-c679fdac8fe8,tg:lhob:307,Materials,1,iron (metal)
e0a684be-4e70-5d03-9269-74d27cda3588,tg:lhob:612,Materials,1,bronze (metal)
1522fb40-e86a-5a0c-b9b6-51e80bab9202,tg:lhob:242,Materials,1,metal
1522fb40-e86a-5a0c-b9b6-51e80bab9202,tg:lhob:242,Materials,2,plastic (material)
1522fb40-e86a-5a0c-b9b6-51e80bab9202,tg:lhob:242,Materials,1,wood (plant material)
45e7055e-6590-5f44-99a7-266c28a80e11,tg:lhob:491,Materials,1,ivory (material)
45e7055e-6590-5f44-99a7-266c28a80e11,tg:lhob:491,Materials,2,metal
45e7055e-6590-5f44-99a7-266c28a80e11,tg:lhob:491,Materials,1,wood (plant material)
e3aecdd4-c237-578b-a82d-5a6028b15912,tg:lhob:184,Materials,1,metal
11996fd8-5ae8-5d16-a70e-ece01d224110,tg:lhob:409,Materials,1,textile materials
11996fd8-5ae8-5d16-a70e-ece01d224110,tg:lhob:409,Materials,2,rope
11996fd8-5ae8-5d16-a70e-ece01d224110,tg:lhob:409,Materials,3,metal
11996fd8-5ae8-5d16-a70e-ece01d224110,tg:lhob:409,Materials,1,wood (plant material)
a43371f8-3cd4-553d-b0bf-7bd8c6551d98,tg:lhob:235,Materials,1,plastic (material)
a43371f8-3cd4-553d-b0bf-7bd8c6551d98,tg:lhob:235,Materials,1,wood (plant material)
e966495f-c9e1-5fc0-a91c-9bebc329e56c,tg:lhob:665,Materials,1,enamel (fused coating)
e966495f-c9e1-5fc0-a91c-9bebc329e56c,tg:lhob:665,Materials,2,textile materials
e966495f-c9e1-5fc0-a91c-9bebc329e56c,tg:lhob:665,Materials,1,metal
11685648-8e1e-5273-90da-80fce8a310e2,tg:lhob:370,Materials,1,cardboard
9e467cf2-532f-5f14-a60c-b4c7970f5835,tg:lhob:720,Materials,1,textile materials
9e467cf2-532f-5f14-a60c-b4c7970f5835,tg:lhob:720,Materials,1,wood (plant material)
9e5b3831-26c7-51a3-8540-ef2de9857671,tg:lhob:632,Materials,1,bronze (metal)
58dcba6e-aa07-5f45-b343-aec8655eff90,tg:lhob:327,Materials,1,glass (material)
58dcba6e-aa07-5f45-b343-aec8655eff90,tg:lhob:327,Materials,1,iron (metal)
bbed8364-c078-57dd-bc7b-bec9ad3be94e,tg:lhob:448,Materials,1,bronze (metal)
6326e099-7e01-51a2-b231-624f1d2815b7,tg:lhob:624,Materials,1,bronze (metal)
377a79d9-9f98-5c73-b273-7eb0e2602385,tg:lhob:331,Materials,1,glass (material)
377a79d9-9f98-5c73-b273-7eb0e2602385,tg:lhob:331,Materials,1,metal
6d861e9f-2463-5419-bebe-20cb1bd83805,tg:lhob:389,Materials,1,wood (plant material)
9786a775-50d3-5b3f-ab6b-92b54432dfe4,tg:lhob:673,Materials,1,enamel (fused coating)
9786a775-50d3-5b3f-ab6b-92b54432dfe4,tg:lhob:673,Materials,2,textile materials
9786a775-50d3-5b3f-ab6b-92b54432dfe4,tg:lhob:673,Materials,1,metal
9684c488-8ba9-5dfa-b7ce-c9edf15c17b4,tg:lhob:223,Materials,1,ceramic (material)
eb07e0d8-9c7f-5054-acf8-f195c103b995,tg:lhob:366,Materials,1,vleg NOT FOUND IN: materiaal_types.csv
eb07e0d8-9c7f-5054-acf8-f195c103b995,tg:lhob:366,Materials,1,copper (metal)
48f0f655-1c45-5057-b8de-c34768a29c65,tg:lhob:171,Materials,1,metal
5a6dff4c-165a-5847-8442-0d713c84e54f,tg:lhob:521,Materials,1,bronze (metal)
2394b8f9-5649-5c7b-aca1-338472ca21aa,tg:lhob:608,Materials,1,vzil NOT FOUND IN: materiaal_types.csv
2394b8f9-5649-5c7b-aca1-338472ca21aa,tg:lhob:608,Materials,1,bronze (metal)
dcdb4665-fc35-54fd-891c-8264c382dc77,tg:lhob:258,Materials,1,plastic (material)
dcdb4665-fc35-54fd-891c-8264c382dc77,tg:lhob:258,Materials,1,wood (plant material)
0d0b68e6-bf4c-51bd-9c68-49c8d28ca7f8,tg:lhob:576,Materials,1,bronze (metal)
a82c1619-d126-5182-9c07-72a2be25ae0e,tg:lhob:126,Materials,1,wood (plant material)
51bcdd84-ad82-5039-b142-824707838573,tg:lhob:91,Materials,1,plastic (material)
b920250f-639d-5a4c-983d-5dd5673e9b3b,tg:lhob:433,Materials,1,bronze (metal)
a027141a-ffad-5620-adb4-ce7b4525cf5f,tg:lhob:68,Materials,1,plastic (material)
a027141a-ffad-5620-adb4-ce7b4525cf5f,tg:lhob:68,Materials,1,leather
d2e28564-2a8e-5597-b149-67a050d08044,tg:lhob:130,Materials,1,metal
d2e28564-2a8e-5597-b149-67a050d08044,tg:lhob:130,Materials,1,wood (plant material)
11a66dca-0449-543d-99fb-2c818ca194f6,tg:lhob:560,Materials,1,metal
2dfa96ce-cdd0-540e-9414-9630bb04ca23,tg:lhob:425,Materials,1,bronze (metal)
7b87b34f-b0d7-5862-a8c0-0ea01a21c757,tg:lhob:649,Materials,1,bronze (metal)
53f7b235-2807-54e2-bd29-7a64e2c668d7,tg:lhob:537,Materials,1,bronze (metal)
4689e55a-8764-5246-8768-eb25470cecf2,tg:lhob:188,Materials,1,metal
37ff6891-cf8a-54d8-9557-0d3cebc3a77b,tg:lhob:496,Materials,1,wood (plant material)
f56cc376-7b59-5976-b38c-8dd2085e4719,tg:lhob:300,Materials,1,wood (plant material)
f8aa0bd6-8ce0-551d-a9f2-424088bfa502,tg:lhob:615,Materials,1,metal
d80cadcb-0479-54b6-a569-2ba22a8ec06c,tg:lhob:245,Materials,1,wood (plant material)
a142c670-1448-5f31-8506-1b5e5bf7e04f,tg:lhob:584,Materials,1,metal
bf488e8e-0d36-5e38-8c12-df9cc968fa9f,tg:lhob:357,Materials,1,glass (material)
bf488e8e-0d36-5e38-8c12-df9cc968fa9f,tg:lhob:357,Materials,1,plastic (material)
d40bddeb-b5c7-506e-b498-eddb8cdfffef,tg:lhob:707,Materials,1,glass (material)
d40bddeb-b5c7-506e-b498-eddb8cdfffef,tg:lhob:707,Materials,2,leather
d40bddeb-b5c7-506e-b498-eddb8cdfffef,tg:lhob:707,Materials,1,metal
85978d7b-a992-52ce-a165-7bd6e6b09f83,tg:lhob:642,Materials,1,metal
3dbbdc18-0865-5d77-9efa-fab4fb0f369d,tg:lhob:75,Materials,1,dot NOT FOUND IN: materiaal_types.csv
3dbbdc18-0865-5d77-9efa-fab4fb0f369d,tg:lhob:75,Materials,1,plastic (material)
c8b0a311-f508-576c-b881-12fdd3e2a6af,tg:lhob:592,Materials,1,metal
6f28533f-42ab-5f5e-b5cb-0cfffc2deb2e,tg:lhob:438,Materials,1,bronze (metal)
5b75ffcb-57f1-5a2f-b136-caaaa207e972,tg:lhob:711,Materials,1,glass (material)
5b75ffcb-57f1-5a2f-b136-caaaa207e972,tg:lhob:711,Materials,1,metal
54729d75-2537-5a13-b59c-576390317029,tg:lhob:341,Materials,1,glass (material)
54729d75-2537-5a13-b59c-576390317029,tg:lhob:341,Materials,1,vleg NOT FOUND IN: materiaal_types.csv
54729d75-2537-5a13-b59c-576390317029,tg:lhob:341,Materials,1,copper (metal)
70c17f3d-cfb3-5cc3-af04-39a6961934a9,tg:lhob:654,Materials,1,metal
4eddf98a-a658-5b87-9bc0-0e57708f41b8,tg:lhob:480,Materials,1,metal
4eddf98a-a658-5b87-9bc0-0e57708f41b8,tg:lhob:480,Materials,2,rope
4eddf98a-a658-5b87-9bc0-0e57708f41b8,tg:lhob:480,Materials,3,textile materials
4eddf98a-a658-5b87-9bc0-0e57708f41b8,tg:lhob:480,Materials,1,wood (plant material)
bb57ff9c-2c5a-58d4-98c7-68e3ccb0b883,tg:lhob:195,Materials,1,metal
bb57ff9c-2c5a-58d4-98c7-68e3ccb0b883,tg:lhob:195,Materials,1,wood (plant material)
c28664a6-cbde-50f1-8a4c-14a572bbc3b3,tg:lhob:316,Materials,1,glass (material)
c28664a6-cbde-50f1-8a4c-14a572bbc3b3,tg:lhob:316,Materials,1,metal
d0522115-6a2e-5480-aac8-f18be8376fc5,tg:lhob:253,Materials,1,plastic (material)
d0522115-6a2e-5480-aac8-f18be8376fc5,tg:lhob:253,Materials,1,wood (plant material)
1c70cb59-17bd-520b-ab0e-5aee93e5e48a,tg:lhob:603,Materials,1,bronze (metal)
5ed045c7-9197-587a-8b83-a9fc7c64bf51,tg:lhob:414,Materials,1,bronze (metal)
47c9c471-93df-5247-9c57-13e72cfd9573,tg:lhob:59,Materials,1,textile materials
47c9c471-93df-5247-9c57-13e72cfd9573,tg:lhob:59,Materials,1,wood (plant material)
dddc3af3-c0e3-5d6a-8a6a-4596c5b22c04,tg:lhob:551,Materials,1,bronze (metal)
bf302503-a541-5fed-a50f-7123481b1627,tg:lhob:101,Materials,1,plastic (material)
66af8164-15aa-5632-952d-f7410eefbaf3,tg:lhob:382,Materials,1,cardboard
2d091452-13b0-5e58-90f3-c31f3c4689d3,tg:lhob:678,Materials,1,bronze (metal)
dd77b818-29ec-5f99-97a8-fe332619a05d,tg:lhob:697,Materials,1,metal
dd77b818-29ec-5f99-97a8-fe332619a05d,tg:lhob:697,Materials,2,dot NOT FOUND IN: materiaal_types.csv
dd77b818-29ec-5f99-97a8-fe332619a05d,tg:lhob:697,Materials,1,wood (plant material)
ea63b2e1-eec9-5c63-b945-ca5a10a2d68c,tg:lhob:443,Materials,1,silver (metal)
e00bf30a-f104-51d0-b51f-5e1f74dc90fe,tg:lhob:156,Materials,1,vleg NOT FOUND IN: materiaal_types.csv
e00bf30a-f104-51d0-b51f-5e1f74dc90fe,tg:lhob:156,Materials,1,copper (metal)
e00bf30a-f104-51d0-b51f-5e1f74dc90fe,tg:lhob:156,Materials,1,vlak NOT FOUND IN: materiaal_types.csv
e00bf30a-f104-51d0-b51f-5e1f74dc90fe,tg:lhob:156,Materials,1,wood (plant material)
9826ab91-70c2-5fde-85cc-eba92d573c33,tg:lhob:506,Materials,1,dot NOT FOUND IN: materiaal_types.csv
9826ab91-70c2-5fde-85cc-eba92d573c33,tg:lhob:506,Materials,1,metal
ab80adc7-4b66-5b79-a8bc-4471573dbf72,tg:lhob:140,Materials,1,metal
ab80adc7-4b66-5b79-a8bc-4471573dbf72,tg:lhob:140,Materials,1,vlak NOT FOUND IN: materiaal_types.csv
ab80adc7-4b66-5b79-a8bc-4471573dbf72,tg:lhob:140,Materials,1,wood (plant material)
adf00675-7459-5b65-93e8-7a85cdeda73d,tg:lhob:639,Materials,1,metal
5efdc0a4-9c5e-5742-a112-9e8ccca70b6f,tg:lhob:117,Materials,1,metal
5efdc0a4-9c5e-5742-a112-9e8ccca70b6f,tg:lhob:117,Materials,1,wood (plant material)
e1349bf0-864a-5493-a9f5-83c370d46b89,tg:lhob:547,Materials,1,metal
c53c116d-612a-5866-8156-f4e79a564a05,tg:lhob:394,Materials,1,wood (plant material)
c53c116d-612a-5866-8156-f4e79a564a05,tg:lhob:394,Materials,1,metal
7e394a1f-98cc-51ce-971d-ca67b17b454e,tg:lhob:681,Materials,1,metal
790cce77-ee87-545e-a764-d9833e966af2,tg:lhob:249,Materials,1,metal
790cce77-ee87-545e-a764-d9833e966af2,tg:lhob:249,Materials,2,plastic (material)
790cce77-ee87-545e-a764-d9833e966af2,tg:lhob:249,Materials,1,wood (plant material)
3b2b92d1-b288-574f-9812-536816a02813,tg:lhob:619,Materials,1,textile materials
3b2b92d1-b288-574f-9812-536816a02813,tg:lhob:619,Materials,1,metal
0468d01e-d8d4-5685-a9dd-d46c02c4cd7c,tg:lhob:530,Materials,1,bronze (metal)
db4a03a4-f2f3-5b36-b685-671fdd682eea,tg:lhob:160,Materials,1,wood (plant material)
95317105-b4b6-54d0-99ff-923788f2c3ea,tg:lhob:475,Materials,1,wood (plant material)
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,Materials,1,plastic (material)
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,Materials,1,metal
db112985-9e58-5bbf-aba9-51cb55ff8b65,tg:lhob:567,Materials,1,textile materials
db112985-9e58-5bbf-aba9-51cb55ff8b65,tg:lhob:567,Materials,1,metal
a995fca2-6221-50f3-b5db-05b04f0302b2,tg:lhob:80,Materials,1,plastic (material)
a995fca2-6221-50f3-b5db-05b04f0302b2,tg:lhob:80,Materials,1,metal
e9d37355-8a66-5db9-8713-60f291784aca,tg:lhob:588,Materials,1,metal
5a0951f9-d0fe-5180-9a00-3250678a39fd,tg:lhob:422,Materials,1,bronze (metal)
add0edc2-02fb-5d28-ada2-36ebcd0daff4,tg:lhob:658,Materials,1,metal
48203733-f5a9-5ce1-9bd8-c81a3257697f,tg:lhob:571,Materials,1,bronze (metal)
1fe25073-d6f1-504e-8853-687a484be611,tg:lhob:121,Materials,1,metal
1fe25073-d6f1-504e-8853-687a484be611,tg:lhob:121,Materials,1,wood (plant material)
e04b2a06-7970-5563-8e6d-6db8ddda1b9b,tg:lhob:434,Materials,1,bronze (metal)
8eec5187-a589-5928-8af5-c303c66d6be7,tg:lhob:96,Materials,1,metal
8eec5187-a589-5928-8af5-c303c66d6be7,tg:lhob:96,Materials,1,plastic (material)
40166baf-2332-59fe-90b0-1bfe0f7f7a24,tg:lhob:526,Materials,1,bronze (metal)
cd2cecf7-1d21-5a4b-abaf-509763524502,tg:lhob:674,Materials,1,textile materials
cd2cecf7-1d21-5a4b-abaf-509763524502,tg:lhob:674,Materials,1,metal
81a6ead5-2a03-5b0e-b422-861aa7c52945,tg:lhob:224,Materials,1,wood (plant material)
84fe284b-bb3b-5415-89a7-4940cf6d2074,tg:lhob:361,Materials,1,metal
901c2aaf-2deb-5003-a479-6eddfd432db1,tg:lhob:418,Materials,1,metal
786ba107-299e-5814-beb7-5af40de6b736,tg:lhob:623,Materials,1,silver (metal)
04b685dd-c0cd-5de3-87d3-acab01e92070,tg:lhob:336,Materials,1,glass (material)
04b685dd-c0cd-5de3-87d3-acab01e92070,tg:lhob:336,Materials,1,vleg NOT FOUND IN: materiaal_types.csv
04b685dd-c0cd-5de3-87d3-acab01e92070,tg:lhob:336,Materials,1,copper (metal)
b930c16b-6ae2-589e-9758-ea4f65f962cf,tg:lhob:635,Materials,1,copper (metal)
5817cdbd-04d6-5b9b-84e9-82a794f564fb,tg:lhob:265,Materials,1,metal
f7d42bd8-5818-586b-902a-1ef13168691d,tg:lhob:320,Materials,1,glass (material)
f7d42bd8-5818-586b-902a-1ef13168691d,tg:lhob:320,Materials,1,metal
a0afca54-6c32-5aa4-b787-51579d0ab369,tg:lhob:398,Materials,1,glass (material)
a0afca54-6c32-5aa4-b787-51579d0ab369,tg:lhob:398,Materials,1,metal
dd4b4f79-7c3f-5de3-b990-e2dde0ef5efb,tg:lhob:662,Materials,1,textile materials
dd4b4f79-7c3f-5de3-b990-e2dde0ef5efb,tg:lhob:662,Materials,2,enamel (fused coating)
dd4b4f79-7c3f-5de3-b990-e2dde0ef5efb,tg:lhob:662,Materials,1,metal
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,Materials,1,metal
460b6cab-88cf-5354-9af8-5d9f96c8715a,tg:lhob:42,Materials,1,vzil NOT FOUND IN: materiaal_types.csv
460b6cab-88cf-5354-9af8-5d9f96c8715a,tg:lhob:42,Materials,1,metal
460b6cab-88cf-5354-9af8-5d9f96c8715a,tg:lhob:42,Materials,1,vpat NOT FOUND IN: materiaal_types.csv
460b6cab-88cf-5354-9af8-5d9f96c8715a,tg:lhob:42,Materials,1,wood (plant material)
1f68222a-eb92-5fad-92d0-f3e3dd78933f,tg:lhob:233,Materials,1,plastic (material)
1f68222a-eb92-5fad-92d0-f3e3dd78933f,tg:lhob:233,Materials,1,wood (plant material)
c9e75669-7a8f-5315-b1fe-fb962296747a,tg:lhob:399,Materials,1,wood (plant material)
2066eb40-ec23-51e6-ae92-aaf0ac66e132,tg:lhob:663,Materials,1,enamel (fused coating)
2066eb40-ec23-51e6-ae92-aaf0ac66e132,tg:lhob:663,Materials,1,metal
7eb5e9ea-4c51-56a5-b093-6813b3d90f12,tg:lhob:376,Materials,1,glass (material)
7eb5e9ea-4c51-56a5-b093-6813b3d90f12,tg:lhob:376,Materials,1,metal
b5ce8c66-d44e-51aa-884d-973ac92f34f8,tg:lhob:726,Materials,1,wood (plant material)
8b1a0c93-bdba-53a3-b4ae-adc49bafdae1,tg:lhob:634,Materials,1,copper (metal)
2eed1caa-65a3-544a-aa66-fdce85d5e48d,tg:lhob:321,Materials,1,glass (material)
2eed1caa-65a3-544a-aa66-fdce85d5e48d,tg:lhob:321,Materials,1,metal
89b4dfaf-afc1-58ca-b880-7d683cd94dda,tg:lhob:622,Materials,1,textile materials
89b4dfaf-afc1-58ca-b880-7d683cd94dda,tg:lhob:622,Materials,1,metal
cf652607-7ee6-5410-84a7-a9ba30ecded9,tg:lhob:337,Materials,1,iron (metal)
eb71e65b-6bec-5bd3-9d66-4cea4f014c6e,tg:lhob:419,Materials,1,copper (metal)
8eba721f-4eeb-5456-a7eb-c3d52bd85ffa,tg:lhob:675,Materials,1,textile materials
8eba721f-4eeb-5456-a7eb-c3d52bd85ffa,tg:lhob:675,Materials,2,enamel (fused coating)
8eba721f-4eeb-5456-a7eb-c3d52bd85ffa,tg:lhob:675,Materials,1,metal
48710dde-ab8a-533a-b049-02b36607fc40,tg:lhob:225,Materials,1,ceramic (material)
d347822e-a9be-5b09-beaa-6007f82f6712,tg:lhob:360,Materials,1,metal
377ff061-cd54-5d9a-b0f8-07ea161601ea,tg:lhob:527,Materials,1,bronze (metal)
b552b3c8-3c49-5c0d-b859-afdf3ee6731b,tg:lhob:78,Materials,1,wood (plant material)
ed0037e8-7327-5e1f-bc2b-a19f652aab54,tg:lhob:570,Materials,1,metal
4f55cf51-0c3d-5d6d-a5fd-602b0ee108c0,tg:lhob:120,Materials,1,metal
4f55cf51-0c3d-5d6d-a5fd-602b0ee108c0,tg:lhob:120,Materials,1,wood (plant material)
dd888ee3-82ac-5881-81a8-1a65702e08fb,tg:lhob:435,Materials,1,bronze (metal)
1dd15763-2ce8-5cc5-bd48-802e88ffafc8,tg:lhob:659,Materials,1,metal
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,Materials,1,plastic (material)
75cc313d-efbd-509a-8737-7b8bd466910d,tg:lhob:566,Materials,1,enamel (fused coating)
75cc313d-efbd-509a-8737-7b8bd466910d,tg:lhob:566,Materials,2,textile materials
75cc313d-efbd-509a-8737-7b8bd466910d,tg:lhob:566,Materials,1,metal
c66c86ef-afc6-56fb-a7ce-bf6c8c756735,tg:lhob:589,Materials,1,bronze (metal)
bb607fe9-f2be-5b22-bb2c-dfcf76062157,tg:lhob:423,Materials,1,bronze (metal)
988e58f0-2a23-557a-b93b-8232a458f1fb,tg:lhob:531,Materials,1,bronze (metal)
c838a14c-9b24-55ae-88ac-7df1f45f5f1d,tg:lhob:161,Materials,1,metal
e229b2a0-434b-5070-88a5-e22a548c9c95,tg:lhob:248,Materials,1,plastic (material)
e229b2a0-434b-5070-88a5-e22a548c9c95,tg:lhob:248,Materials,1,wood (plant material)
4ba1648e-a8df-539b-8b81-b7031c26f816,tg:lhob:618,Materials,1,enamel (fused coating)
4ba1648e-a8df-539b-8b81-b7031c26f816,tg:lhob:618,Materials,2,textile materials
4ba1648e-a8df-539b-8b81-b7031c26f816,tg:lhob:618,Materials,1,metal
95b1368a-87ee-58f0-a92e-fac8e00450bf,tg:lhob:395,Materials,1,metal
957f959e-c9ee-57c7-8228-71a64eaa1fe5,tg:lhob:680,Materials,1,plastic (material)
957f959e-c9ee-57c7-8228-71a64eaa1fe5,tg:lhob:680,Materials,1,metal
39c39583-8827-5021-b354-e3dd463b04c3,tg:lhob:403,Materials,1,copper (metal)
a4d80d20-213d-5c83-9695-4d5fc87d3f81,tg:lhob:116,Materials,1,metal
a4d80d20-213d-5c83-9695-4d5fc87d3f81,tg:lhob:116,Materials,1,cardboard
969d3940-703f-5641-8702-7b03fd617fbb,tg:lhob:546,Materials,1,metal
3780e21a-5417-5c72-ab7b-90e427e4e27b,tg:lhob:268,Materials,1,metal
3780e21a-5417-5c72-ab7b-90e427e4e27b,tg:lhob:268,Materials,2,ceramic (material)
3780e21a-5417-5c72-ab7b-90e427e4e27b,tg:lhob:268,Materials,1,wood (plant material)
345b8ffb-6c11-5792-9217-b8442f0ded75,tg:lhob:638,Materials,1,metal
307f6465-e953-5eaf-9fa3-ba9ee9e2d5c6,tg:lhob:511,Materials,1,metal
7029d28a-a083-542b-8406-a90c568f06ab,tg:lhob:141,Materials,1,wood (plant material)
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,Materials,1,plastic (material)
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,Materials,1,wood (plant material)
dbef691b-c842-5b29-b256-7f30cda0cb4b,tg:lhob:442,Materials,1,silver (metal)
57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,tg:lhob:157,Materials,1,vleg NOT FOUND IN: materiaal_types.csv
57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,tg:lhob:157,Materials,1,copper (metal)
57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,tg:lhob:157,Materials,1,vlak NOT FOUND IN: materiaal_types.csv
57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,tg:lhob:157,Materials,1,wood (plant material)
cf8d332e-0a5d-549f-b5b1-0cc78da2487d,tg:lhob:507,Materials,1,metal
cf8d332e-0a5d-549f-b5b1-0cc78da2487d,tg:lhob:507,Materials,1,wood (plant material)
8222d346-b85e-5693-8389-20883d5dec2d,tg:lhob:229,Materials,1,plastic (material)
8222d346-b85e-5693-8389-20883d5dec2d,tg:lhob:229,Materials,1,wood (plant material)
0e0d61f8-410e-5916-934a-e5deb2925126,tg:lhob:383,Materials,1,cardboard
d5ba803a-54ed-50e6-8a44-fe5116b72023,tg:lhob:679,Materials,1,metal
48732279-78f4-5bb6-8d30-195e5cd119a5,tg:lhob:696,Materials,1,metal
48732279-78f4-5bb6-8d30-195e5cd119a5,tg:lhob:696,Materials,2,dot NOT FOUND IN: materiaal_types.csv
48732279-78f4-5bb6-8d30-195e5cd119a5,tg:lhob:696,Materials,1,wood (plant material)
f88b49eb-3644-548a-8ad2-57f9deb7b1c1,tg:lhob:415,Materials,1,bronze (metal)
a028d808-e634-56e4-bd49-4e48dccd2a08,tg:lhob:550,Materials,1,metal
cefe38fd-5fbd-5420-b527-4de2666f31a1,tg:lhob:100,Materials,1,metal
cefe38fd-5fbd-5420-b527-4de2666f31a1,tg:lhob:100,Materials,1,wood (plant material)
87c30b91-7890-5972-b6d8-f02fa26d6616,tg:lhob:317,Materials,1,plastic (material)
87c30b91-7890-5972-b6d8-f02fa26d6616,tg:lhob:317,Materials,1,metal
e77c188c-c9cb-50b0-9f38-63405daf1047,tg:lhob:602,Materials,1,metal
68ee3384-d58f-5750-867e-5e2b18bf21de,tg:lhob:194,Materials,1,wood (plant material)
f0d3a911-94a6-5266-8ee7-8a0879f551d2,tg:lhob:340,Materials,1,glass (material)
f0d3a911-94a6-5266-8ee7-8a0879f551d2,tg:lhob:340,Materials,1,plastic (material)
39db8cd6-f2b9-56b7-9799-37bb42b8cd9e,tg:lhob:655,Materials,1,metal
29adc635-f31a-5dd6-8c11-25a8d4fd1693,tg:lhob:74,Materials,1,bone (material)
8a02b15c-31c3-54f9-ac7b-0376cfc7078e,tg:lhob:593,Materials,1,bronze (metal)
29715e68-dc7a-5a22-a837-11ab7ae26ecc,tg:lhob:439,Materials,1,silver (metal)
faea45fc-e078-50ba-9b57-06daa28e97be,tg:lhob:356,Materials,1,plastic (material)
faea45fc-e078-50ba-9b57-06daa28e97be,tg:lhob:356,Materials,1,vleg NOT FOUND IN: materiaal_types.csv
faea45fc-e078-50ba-9b57-06daa28e97be,tg:lhob:356,Materials,1,copper (metal)
8d24e174-41ac-5829-b724-b210acf3da2a,tg:lhob:706,Materials,1,glass (material)
8d24e174-41ac-5829-b724-b210acf3da2a,tg:lhob:706,Materials,2,leather
8d24e174-41ac-5829-b724-b210acf3da2a,tg:lhob:706,Materials,1,metal
5d4c3a0a-40b6-508e-8b59-fddec3e44740,tg:lhob:643,Materials,1,metal
2721a866-3579-56f3-a811-af323551c412,tg:lhob:62,Materials,1,wood (plant material)
aff66aff-2401-566d-87e2-8c825afc489f,tg:lhob:585,Materials,1,metal
d17d86bf-224e-53c6-be69-ea3bb4c6e0d3,tg:lhob:301,Materials,1,glass (material)
d17d86bf-224e-53c6-be69-ea3bb4c6e0d3,tg:lhob:301,Materials,2,wood (plant material)
d17d86bf-224e-53c6-be69-ea3bb4c6e0d3,tg:lhob:301,Materials,1,metal
9d5f15c3-4fdc-5863-b366-b2d3fecd9b73,tg:lhob:614,Materials,1,metal
c0bdfe98-aca7-5c98-8490-dcf6db968f5e,tg:lhob:244,Materials,1,ceramic (material)
5a62e8d7-e0a5-54fd-b8bb-c5306c89baae,tg:lhob:497,Materials,1,wood (plant material)
0d855a01-3e8a-56a8-9352-921e3cc58867,tg:lhob:182,Materials,1,metal
0d855a01-3e8a-56a8-9352-921e3cc58867,tg:lhob:182,Materials,1,ivory (material)
22c139d2-b72c-564d-9e05-1a5cffff145a,tg:lhob:478,Materials,1,bronze (metal)
c51130d7-eff4-5fc8-80d5-926020c83fe7,tg:lhsc:729,Materials,1,gypsum
76d1d594-7daa-5788-b714-b5e906c49376,tg:lhsc:683,Materials,1,gypsum
4581f726-f3be-55e0-9df3-a7421168cf88,tg:lhsc:6935,Materials,1,gypsum
964cc9f8-c6fb-5e05-be6f-a69ec8f45f88,tg:lhsc:816,Materials,1,gypsum
84c924d8-6955-52ca-b091-4cf48979272b,tg:lhsc:1989,Materials,1,stone (worked rock)
