ResourceID,order,db,record.id,brocade_place_name,brocade_place_name_clean,au_id,au_uuid,au_place_name,Creation Place Note Type,Creation Place Note Language,Creation Place Widget
943338e7-1130-54cc-8a5c-194b620f21dd,1,lhph,tg:lhph:34666,Gardelegen (D),,au::102387,82191529-fff0-5b3e-a7cf-d666676a1f16,Salzwedel (Altmarkkreis Salzwedel),,,"dlod={""name"":""Salzwedel (Altmarkkreis Salzwedel)"",""ark"":""ark:/83110/x0/82191529-fff0-5b3e-a7cf-d666676a1f16"",""uri"":""/subjects/15704"",""id"":""au::102387"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9438517d-053f-515a-8610-240ae2c59d0c,1,lhph,tg:lhph:27029,Sevilla,,au::105725,694cd56e-a6a4-51aa-93f5-7d7652202291,Sevilla (AndalusiÎ),,,"dlod={""name"":""Sevilla (Andalusië)"",""ark"":""ark:/83110/x0/694cd56e-a6a4-51aa-93f5-7d7652202291"",""uri"":""/subjects/13672"",""id"":""au::105725"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
94403c94-a291-513f-913f-0a3a14b2cc42,1,lhph,tg:lhph:27462,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
94acfeef-5a86-5da2-ae55-5116b95ff9fa,1,lhph,tg:lhph:28586,Dindigal (India),,au::103489,23d2c943-95f2-56a4-af90-94a308a7ac1c,Dindigul (State of Tamil N?du),,,"dlod={""name"":""Dindigul (State of Tamil Nādu)"",""ark"":""ark:/83110/x0/23d2c943-95f2-56a4-af90-94a308a7ac1c"",""uri"":""/subjects/11557"",""id"":""au::103489"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
94bc4f81-c3e4-58d3-9dd4-1e1ac80859f8,1,lhph,tg:lhph:44779,Kortrijk,,au::101140,939c6b0a-0ca6-5d2a-b0d5-74502883d5da,Kortrijk (Kortrijk),,,"dlod={""name"":""Kortrijk (Kortrijk)"",""ark"":""ark:/83110/x0/939c6b0a-0ca6-5d2a-b0d5-74502883d5da"",""uri"":""/subjects/14496"",""id"":""au::101140"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
94be6408-160e-5f7b-bf61-4977f2076a62,1,lhph,tg:lhph:33802,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
94e1a3e0-6805-5abd-b219-724a2ca25a34,1,lhph,tg:lhph:26350,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9512742a-6305-565d-9636-74d3db2d2b69,1,lhph,tg:lhph:24967,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9570773b-40ce-52bb-a05d-d1212a655a86,1,lhph,tg:lhph:21137,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
95735f2a-a5f3-582d-857f-68dcb4abe4c2,1,lhph,tg:lhph:46890,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
959f1908-3c75-5972-8a26-0a5c1d5bfd79,1,lhph,tg:lhph:22437,Audergem,,au::100114,794ce90b-5be0-59c1-8885-7feb7841724d,Oudergem (Brussel-Hoofdstad),,,"dlod={""name"":""Oudergem (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/794ce90b-5be0-59c1-8885-7feb7841724d"",""uri"":""/subjects/13417"",""id"":""au::100114"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
95b83a05-b23f-5102-8f08-4f9f931f3e6c,1,lhph,tg:lhph:21950,,,au::101132,49e4a3e1-33c5-5f90-945a-5b309fbf5074,Ingooigem (Anzegem),,,"dlod={""name"":""Ingooigem (Anzegem)"",""ark"":""ark:/83110/x0/49e4a3e1-33c5-5f90-945a-5b309fbf5074"",""uri"":""/subjects/14305"",""id"":""au::101132"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
95f87cde-1857-56aa-924d-833740cd53f5,1,lhph,tg:lhph:36302,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
96163eaf-a931-5446-8dc2-abe5b9640918,1,lhph,tg:lhph:41610,VenetiÎ (I),,au::103853,00012cfd-e72c-5158-8b98-a2d2acc34141,VenetiÎ (ItaliÎ),,,"dlod={""name"":""Venetië (Italië)"",""ark"":""ark:/83110/x0/00012cfd-e72c-5158-8b98-a2d2acc34141"",""uri"":""/subjects/12587"",""id"":""au::103853"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
965852e0-2752-5e61-bcb9-184ea32ca281,1,lhph,tg:lhph:28526,Amsterdam,,au::104810,636962b7-6ad0-5b44-83b4-9eb0958ecb76,Amsterdam (Noord-Holland),,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
966f9254-b0fd-58b0-ba86-2e299b4de224,1,lhph,tg:lhph:33630,Kasterlee,,au::100283,6e5ce7d6-cc86-5bd7-894d-bf908cb7e4ba,Kasterlee (Turnhout),,,"dlod={""name"":""Kasterlee (Turnhout)"",""ark"":""ark:/83110/x0/6e5ce7d6-cc86-5bd7-894d-bf908cb7e4ba"",""uri"":""/subjects/8104"",""id"":""au::100283"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
96e8a813-a6f0-5fe1-8926-cbc71e93ed7e,1,lhph,tg:lhph:43976,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
97116245-60dc-5742-a4fc-190bf513543f,1,lhph,tg:lhph:23377,Kapellen,,au::100172,6968732e-9f0a-57fa-9ea0-6f4465c8be67,Kapellen (Antwerpen),,,"dlod={""name"":""Kapellen (Antwerpen)"",""ark"":""ark:/83110/x0/6968732e-9f0a-57fa-9ea0-6f4465c8be67"",""uri"":""/subjects/10777"",""id"":""au::100172"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
97367bda-9c48-5677-a63f-22897fc9d164,1,lhph,tg:lhph:10133,"Brouwershaven, Nederland",,au::105030,9d6de2eb-b87e-5fe8-a540-b6ca52e731b6,Brouwershaven (Schouwen-Duiveland),,,"dlod={""name"":""Brouwershaven (Schouwen-Duiveland)"",""ark"":""ark:/83110/x0/9d6de2eb-b87e-5fe8-a540-b6ca52e731b6"",""uri"":""/subjects/11169"",""id"":""au::105030"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
976ea990-9c59-5ac0-b318-62c453260ffa,1,lhph,tg:lhph:20271,Gooik,,au::100813,40bf6f48-d9ad-55b4-bedd-a677caf80db2,Gooik (Halle-Vilvoorde),,,"dlod={""name"":""Gooik (Halle-Vilvoorde)"",""ark"":""ark:/83110/x0/40bf6f48-d9ad-55b4-bedd-a677caf80db2"",""uri"":""/subjects/12855"",""id"":""au::100813"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
97824be0-16a0-5cec-ad5e-10f08d1fa952,1,lhph,tg:lhph:21891,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
978a8b08-409b-58bb-8d04-df163dab7476,1,lhph,tg:lhph:41953,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
979e54f9-cff9-52d1-b0ee-0652913137e1,1,lhph,tg:lhph:34174,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
97c20f62-99f2-5d23-b89e-94e00769c377,1,lhph,tg:lhph:47093,Eine,,au::100737,49457bd4-9c00-52a2-b552-743fbfd33f99,Eine (Oudenaarde),,,"dlod={""name"":""Eine (Oudenaarde)"",""ark"":""ark:/83110/x0/49457bd4-9c00-52a2-b552-743fbfd33f99"",""uri"":""/subjects/8167"",""id"":""au::100737"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
97ccea48-0354-5946-bbef-cc6e7d5e5891,1,lhph,tg:lhph:9677,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
97f699e7-617d-5c1f-8c9d-0a4facf6771d,1,lhph,tg:lhph:41504,Hasselt,,au::100339,cce1a344-f134-5bd6-9234-8b6656bf8c83,Hasselt (DUBBEL),,,"dlod={""name"":""Hasselt (DUBBEL)"",""ark"":""ark:/83110/x0/cce1a344-f134-5bd6-9234-8b6656bf8c83"",""uri"":""/subjects/14557"",""id"":""au::100339"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
97f927a3-0946-5b1e-8001-6f4b09994832,1,lhph,tg:lhph:46331,Merendree,,au::100688,004d1f0c-6590-51a1-b578-611381914c26,Merendree (Deinze),,,"dlod={""name"":""Merendree (Deinze)"",""ark"":""ark:/83110/x0/004d1f0c-6590-51a1-b578-611381914c26"",""uri"":""/subjects/10664"",""id"":""au::100688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
981c2e4f-5816-5c5d-af9d-5b003c0c9039,1,lhph,tg:lhph:18149,Mortsel,,au::100181,96d29746-b93f-528a-abc8-8a08c7baed26,Mortsel (Arrondissement Antwerpen),,,"dlod={""name"":""Mortsel (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/96d29746-b93f-528a-abc8-8a08c7baed26"",""uri"":""/subjects/15357"",""id"":""au::100181"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
983428c7-191f-53ab-9db8-36735444d28a,1,lhph,tg:lhph:25485,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
98398d97-3787-57c7-98b3-a736494c8a0a,1,lhph,tg:lhph:2558,Kontich,,au::100175,687ad8d2-1e1d-5367-a112-b43fb211cbfa,Kontich (Arrondissement Antwerpen),,,"dlod={""name"":""Kontich (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/687ad8d2-1e1d-5367-a112-b43fb211cbfa"",""uri"":""/subjects/14504"",""id"":""au::100175"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
983c08da-9735-5ec3-b4a7-48e700708b5e,1,lhph,tg:lhph:39957,Kopenhagen (DK),,au::101893,0db63870-fce9-50ec-8869-632b487a9a0a,Kopenhagen (K¯benhavn),,,"dlod={""name"":""Kopenhagen (København)"",""ark"":""ark:/83110/x0/0db63870-fce9-50ec-8869-632b487a9a0a"",""uri"":""/subjects/9127"",""id"":""au::101893"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9886b00b-bb0d-54a1-8301-7ddac5626a45,1,lhph,tg:lhph:34164,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
98ad907f-48c2-5740-a42c-c052156f83ef,1,lhph,tg:lhph:46365,Merendree,,au::100688,004d1f0c-6590-51a1-b578-611381914c26,Merendree (Deinze),,,"dlod={""name"":""Merendree (Deinze)"",""ark"":""ark:/83110/x0/004d1f0c-6590-51a1-b578-611381914c26"",""uri"":""/subjects/10664"",""id"":""au::100688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
98e61371-620b-5113-b192-cc5038e15d22,1,lhph,tg:lhph:2009,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
98ed5d2b-0590-5306-b010-ca2eb8b5586e,1,lhph,tg:lhph:45245,Valkenburg (Nederland),,au::105213,f11708f0-2821-51e2-ad09-bc4238feb455,Valkenburg (Breda),,,"dlod={""name"":""Valkenburg (Breda)"",""ark"":""ark:/83110/x0/f11708f0-2821-51e2-ad09-bc4238feb455"",""uri"":""/subjects/11187"",""id"":""au::105213"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
98fdbb75-bb7d-59a9-908c-b9d90f32bf40,1,lhph,tg:lhph:24763,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99304cb3-2c0f-5f08-ba63-fc65430a5e78,1,lhph,tg:lhph:35948,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99534bd4-dcf4-5ab3-99c3-1c4c1983787e,1,lhph,tg:lhph:16155,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
997ba20c-fd75-5f1c-a3bf-f5dba2a9ea7f,1,lhph,tg:lhph:32315,'s Hertogenbosch,,au::104770,65ee80e2-b36f-5fe4-8f94-c2e6fe63bc88,'s-Hertogenbosch (Noord-Brabant),,,"dlod={""name"":""'s-Hertogenbosch (Noord-Brabant)"",""ark"":""ark:/83110/x0/65ee80e2-b36f-5fe4-8f94-c2e6fe63bc88"",""uri"":""/subjects/14208"",""id"":""au::104770"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9999edd4-1662-5077-a099-b04308b2bca7,1,lhph,tg:lhph:18075,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99a73e66-5e3a-5867-99d3-25455db453f4,1,lhph,tg:lhph:4257,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99bc7ef7-d9f1-5a2f-9504-f1c45d8300ff,1,lhph,tg:lhph:39819,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99ef8db3-ede5-59d2-9e00-11c8416d9fc8,1,lhph,tg:lhph:24013,Congo,,au::103913,63e67da1-fbad-52e2-8899-50bd6ee6d347,Kongo (Afrika),,,"dlod={""name"":""Kongo (Afrika)"",""ark"":""ark:/83110/x0/63e67da1-fbad-52e2-8899-50bd6ee6d347"",""uri"":""/subjects/15455"",""id"":""au::103913"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a17cb7c-11bf-56d8-81b5-aa68106c76b1,1,lhph,tg:lhph:14747,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a209658-b8e8-5296-8caf-1b387770bda2,1,lhph,tg:lhph:42188,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a2d2ca4-bbc6-5546-8140-5a2f8e999581,1,lhph,tg:lhph:34995,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a3ebbd4-b6e6-5ea3-95b8-0f4c8f93a64f,1,lhph,tg:lhph:41549,Brugge,,au::101023,a27575bb-282d-5cfe-9356-05a49b29067f,Brugge (Arrondissement Brugge),,,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/13393"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a40774d-3885-5582-bf0f-0eeda9c3260f,1,lhph,tg:lhph:39717,Oslo (N),,au::105277,2955b43d-3498-53df-aed8-4f1b1477020a,Oslo (Noorwegen),,,"dlod={""name"":""Oslo (Noorwegen)"",""ark"":""ark:/83110/x0/2955b43d-3498-53df-aed8-4f1b1477020a"",""uri"":""/subjects/8399"",""id"":""au::105277"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a52bcdf-9683-5019-b5e9-944f652e0d4a,1,lhph,tg:lhph:21060,Londen,,au::106118,bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen (Greater London),,,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a72f314-79ff-5135-8417-bdab5eee716d,1,lhph,tg:lhph:32239,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a8081e6-2990-57e1-973a-0e502a81d249,1,lhph,tg:lhph:34130,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9ab76e0d-8b9c-5904-89eb-6bbdcb36de9d,1,lhph,tg:lhph:34844,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9ada6f3b-5438-52e2-bd3b-d385f7963617,1,lhph,tg:lhph:19840,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9adb79ca-854e-5a64-b4e2-b8f928d0ce63,1,lhph,tg:lhph:40325,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9bd17550-f42b-5fad-8438-f4f60693ff3d,1,lhph,tg:lhph:44228,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9be56e65-f347-5aa3-8116-c8809466fe42,1,lhph,tg:lhph:5422,Zichem,,au::100993,486a3bd4-3b0e-53d6-8a89-ab6ba47bb38b,Zichem (Scherpenheuvel-Zichem),,,"dlod={""name"":""Zichem (Scherpenheuvel-Zichem)"",""ark"":""ark:/83110/x0/486a3bd4-3b0e-53d6-8a89-ab6ba47bb38b"",""uri"":""/subjects/13757"",""id"":""au::100993"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9bea1360-7264-531d-857d-59aa9e2ab01a,1,lhph,tg:lhph:13328,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9bedf9af-da05-5371-b249-e1c8f1044fa1,1,lhph,tg:lhph:32220,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
