brocade.id,Change History Identifier,Change History Timespan,Change History User,Change History Description,Change History Activity,card,ResourceID
tg:mpmbr:525,12194976,2019-02-23 12:23:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12195361,2019-02-23 12:26:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12195746,2019-02-23 12:28:03 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12196131,2019-02-23 12:34:57 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12196516,2019-02-23 12:44:41 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12196901,2019-02-23 12:46:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12197286,2019-02-23 12:48:21 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12197754,2019-02-24 17:25:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12198139,2019-02-24 19:45:01 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12215151,2019-03-04 15:22:17 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12215536,2019-03-04 15:22:27 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:525,12215921,2019-03-04 15:24:30 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,429c7b17-2e56-5788-b3b3-5413cd9b1bf6
tg:mpmbr:531,,2018-09-26 10:05:22 +0000 UTC,avdbergh,,Creatie,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,11807769,2018-09-26 10:05:22 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,11807770,2018-09-26 10:05:22 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,11807771,2018-09-26 10:05:22 +0000 UTC,avdbergh,Bewerken van de kenmerken,edit,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,11807775,2018-09-26 10:05:22 +0000 UTC,avdbergh,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,11807778,2018-09-26 10:05:26 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,11807779,2018-09-26 10:05:26 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,11874304,2018-10-18 07:15:23 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,11874593,2018-10-18 09:02:09 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12079604,2019-01-17 10:45:32 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12080132,2019-01-17 11:04:15 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12139555,2019-02-06 08:30:58 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12193057,2019-02-23 12:05:23 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12193442,2019-02-23 12:11:10 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12193827,2019-02-23 12:12:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12194212,2019-02-23 12:12:35 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12194597,2019-02-23 12:19:06 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12194982,2019-02-23 12:23:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12195367,2019-02-23 12:26:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12195752,2019-02-23 12:28:03 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12196137,2019-02-23 12:34:57 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12196522,2019-02-23 12:44:41 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12196907,2019-02-23 12:46:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12197292,2019-02-23 12:48:21 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12197760,2019-02-24 17:25:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12198145,2019-02-24 19:45:01 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12215157,2019-03-04 15:22:17 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12215542,2019-03-04 15:22:27 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:531,12215927,2019-03-04 15:24:30 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,7cda03b1-7653-552c-8858-4d96da8c5d2e
tg:mpmbr:257,,2017-11-13 13:23:17 +0000 UTC,ssciarone,,Creatie,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,10745416,2017-11-13 13:23:17 +0000 UTC,ssciarone,Bewerken van de identificatie,edit,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,10745417,2017-11-13 13:23:17 +0000 UTC,ssciarone,Bewerken van de items,edit,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,10745418,2017-11-13 13:23:17 +0000 UTC,ssciarone,Bewerken van de kenmerken,edit,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,10745422,2017-11-13 13:23:17 +0000 UTC,ssciarone,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,10745425,2017-11-13 13:23:22 +0000 UTC,ssciarone,Bewerken van de identificatie,edit,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,10745426,2017-11-13 13:23:22 +0000 UTC,ssciarone,Bewerken van de items,edit,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,10939445,2018-02-06 07:27:24 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,11013534,2018-02-27 13:15:00 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,11148598,2018-04-24 09:07:38 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,11151951,2018-04-24 12:11:41 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,11313233,2018-06-21 14:50:15 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,11349299,2018-06-21 15:39:27 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12079360,2019-01-17 10:45:32 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12079888,2019-01-17 11:04:15 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12139311,2019-02-06 08:30:57 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12192813,2019-02-23 12:05:23 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12193198,2019-02-23 12:11:10 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12193583,2019-02-23 12:12:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12193968,2019-02-23 12:12:35 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12194353,2019-02-23 12:19:06 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12194738,2019-02-23 12:23:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12195123,2019-02-23 12:26:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12195508,2019-02-23 12:28:03 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12195893,2019-02-23 12:34:57 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12196278,2019-02-23 12:44:41 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12196663,2019-02-23 12:46:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12197048,2019-02-23 12:48:21 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12197516,2019-02-24 17:25:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12197901,2019-02-24 19:45:01 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12214913,2019-03-04 15:22:17 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12215298,2019-03-04 15:22:27 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:257,12215683,2019-03-04 15:24:30 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,41a74ed2-6704-551b-9636-0b0fcd3943ac
tg:mpmbr:519,,2018-09-26 09:53:51 +0000 UTC,avdbergh,,Creatie,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,11807364,2018-09-26 09:53:51 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,11807365,2018-09-26 09:53:51 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,11807366,2018-09-26 09:53:51 +0000 UTC,avdbergh,Bewerken van de kenmerken,edit,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,11807370,2018-09-26 09:53:51 +0000 UTC,avdbergh,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,11807382,2018-09-26 09:53:57 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,11807383,2018-09-26 09:53:57 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,11852137,2018-10-11 07:04:15 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,11852171,2018-10-11 09:01:28 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12079592,2019-01-17 10:45:32 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12080120,2019-01-17 11:04:15 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12139543,2019-02-06 08:30:58 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12193045,2019-02-23 12:05:23 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12193430,2019-02-23 12:11:10 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12193815,2019-02-23 12:12:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12194200,2019-02-23 12:12:35 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12194585,2019-02-23 12:19:06 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12194970,2019-02-23 12:23:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12195355,2019-02-23 12:26:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12195740,2019-02-23 12:28:03 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12196125,2019-02-23 12:34:57 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12196510,2019-02-23 12:44:41 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12196895,2019-02-23 12:46:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12197280,2019-02-23 12:48:21 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12197748,2019-02-24 17:25:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12198133,2019-02-24 19:45:01 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12215145,2019-03-04 15:22:17 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12215530,2019-03-04 15:22:27 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:519,12215915,2019-03-04 15:24:30 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,88458385-e6ab-5588-9cda-98c5356ede97
tg:mpmbr:1246,,2021-12-22 12:43:28 +0000 UTC,kselle,,Creatie,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:1246,15425836,2021-12-22 12:43:28 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:1246,15425837,2021-12-22 12:43:28 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:1246,15425838,2021-12-22 12:43:28 +0000 UTC,kselle,Bewerken van de kenmerken,edit,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:1246,15425842,2021-12-22 12:43:28 +0000 UTC,kselle,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:1246,15425845,2021-12-22 12:45:16 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:1246,15425846,2021-12-22 12:45:16 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:1246,15425870,2021-12-22 12:48:26 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:1246,15427119,2021-12-23 05:00:42 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:1246,15427131,2021-12-23 07:08:33 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,42fd9d26-dffe-57ed-bf38-ca5dc95872d5
tg:mpmbr:280,,2017-12-06 11:19:47 +0000 UTC,ssciarone,,Creatie,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,10778427,2017-12-06 11:19:47 +0000 UTC,ssciarone,Bewerken van de identificatie,edit,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,10778428,2017-12-06 11:19:47 +0000 UTC,ssciarone,Bewerken van de items,edit,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,10778429,2017-12-06 11:19:47 +0000 UTC,ssciarone,Bewerken van de kenmerken,edit,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,10778433,2017-12-06 11:19:47 +0000 UTC,ssciarone,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,11102131,2018-04-05 16:16:13 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,11104429,2018-04-05 18:06:14 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,11148618,2018-04-24 09:07:38 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,11151969,2018-04-24 12:11:41 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,11371869,2018-06-22 10:03:40 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,11393773,2018-06-22 12:20:40 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12079378,2019-01-17 10:45:32 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12079906,2019-01-17 11:04:15 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12139329,2019-02-06 08:30:57 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12192831,2019-02-23 12:05:23 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12193216,2019-02-23 12:11:10 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12193601,2019-02-23 12:12:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12193986,2019-02-23 12:12:35 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12194371,2019-02-23 12:19:06 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12194756,2019-02-23 12:23:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12195141,2019-02-23 12:26:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12195526,2019-02-23 12:28:03 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12195911,2019-02-23 12:34:57 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12196296,2019-02-23 12:44:41 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12196681,2019-02-23 12:46:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12197066,2019-02-23 12:48:21 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12197534,2019-02-24 17:25:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12197919,2019-02-24 19:45:01 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12214931,2019-03-04 15:22:17 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12215316,2019-03-04 15:22:27 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:280,12215701,2019-03-04 15:24:30 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,820d9de7-bcd5-5f94-af85-f0c1ba8d9c4b
tg:mpmbr:294,,2017-12-06 11:50:29 +0000 UTC,ssciarone,,Creatie,e73_Transaction_history_df,58d7af92-07d0-5d7f-aa66-966fb4fd7b74
tg:mpmbr:294,10778777,2017-12-06 11:50:29 +0000 UTC,ssciarone,Bewerken van de identificatie,edit,e73_Transaction_history_df,58d7af92-07d0-5d7f-aa66-966fb4fd7b74
tg:mpmbr:294,10778778,2017-12-06 11:50:29 +0000 UTC,ssciarone,Bewerken van de items,edit,e73_Transaction_history_df,58d7af92-07d0-5d7f-aa66-966fb4fd7b74
