ResourceID,brocade.id,Acquisition Brocade ID,card,order,Acquisition Name,Acquisition Identifier
76b5c9f2-79ef-5175-9349-52fd04034b61,tg:lhps:13265,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/76b5c9f2-79ef-5175-9349-52fd04034b61'}
76d25b6c-6d50-5e36-b5b4-11fe36751c4d,tg:lhps:21986,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/76d25b6c-6d50-5e36-b5b4-11fe36751c4d'}
7724bbda-15e1-52ce-8003-9f3db119bb8c,tg:lhps:24950,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/7724bbda-15e1-52ce-8003-9f3db119bb8c'}
77585ac1-8455-511f-95c9-3d679c2bf179,tg:lhps:23450,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/77585ac1-8455-511f-95c9-3d679c2bf179'}
7870336a-0ef9-5005-aff5-8d3bcfefedaf,tg:lhps:5564,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/7870336a-0ef9-5005-aff5-8d3bcfefedaf'}
7884c7f3-c597-5b6e-bff7-b9ff8addd100,tg:lhps:18242,tr:lh:9938,Acquisitions,1,Affichecollectie van het Provinciaal Museum Sterckshof,{'url':'https://id.letterenhuis.be/ark:/24970/7884c7f3-c597-5b6e-bff7-b9ff8addd100'}
7a3a1fd5-7ada-594b-8e8c-d414cd7e8286,tg:lhps:7762,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/7a3a1fd5-7ada-594b-8e8c-d414cd7e8286'}
7ade7f2a-4ad4-520d-8bdb-004b43d51b28,tg:lhps:26652,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/7ade7f2a-4ad4-520d-8bdb-004b43d51b28'}
7b0c4ec6-0bcf-563b-9c75-495fa0030dc9,tg:lhps:10388,tr:lh:6892,Acquisitions,1,Aankoop bij Kunsthandel De Roos,{'url':'https://id.letterenhuis.be/ark:/24970/7b0c4ec6-0bcf-563b-9c75-495fa0030dc9'}
7b0c4ec6-0bcf-563b-9c75-495fa0030dc9,tg:lhps:10388,tr:lh:7318,Acquisitions,2,Schenking van Karel van Deuren,{'url':'https://id.letterenhuis.be/ark:/24970/7b0c4ec6-0bcf-563b-9c75-495fa0030dc9'}
7b0c4ec6-0bcf-563b-9c75-495fa0030dc9,tg:lhps:10388,tr:lh:7284,Acquisitions,3,Oningeschreven gevonden in 1997,{'url':'https://id.letterenhuis.be/ark:/24970/7b0c4ec6-0bcf-563b-9c75-495fa0030dc9'}
7b447a35-0619-5f07-9d99-64183639179f,tg:lhps:6036,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/7b447a35-0619-5f07-9d99-64183639179f'}
7c6bd6ac-47be-5a3b-89a3-70d07f582b8c,tg:lhps:14148,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/7c6bd6ac-47be-5a3b-89a3-70d07f582b8c'}
7e394ccf-0306-5096-ba41-feb371ee445a,tg:lhps:49758,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/7e394ccf-0306-5096-ba41-feb371ee445a'}
7e5168e8-6d65-59e4-b4d3-950ed95736a3,tg:lhps:53494,tr:lh:110505,Acquisitions,1,Archief van Will Ferdy,{'url':'https://id.letterenhuis.be/ark:/24970/7e5168e8-6d65-59e4-b4d3-950ed95736a3'}
7e5b44a8-2f0c-5331-a646-e6f2680120b0,tg:lhps:9394,tr:lh:7316,Acquisitions,1,Oningeschreven gevonden in 1996,{'url':'https://id.letterenhuis.be/ark:/24970/7e5b44a8-2f0c-5331-a646-e6f2680120b0'}
7eb5f06c-c434-5bbf-8104-489908f07ce6,tg:lhps:7109,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/7eb5f06c-c434-5bbf-8104-489908f07ce6'}
7f2c2dbc-1244-51ec-b800-845b8bd1e182,tg:lhps:115,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/7f2c2dbc-1244-51ec-b800-845b8bd1e182'}
7fa4309a-6157-5bfd-b8e9-56ed4e7cb209,tg:lhps:62664,tr:lh:140424,Acquisitions,1,Affiches Monty (1985-2020),{'url':'https://id.letterenhuis.be/ark:/24970/7fa4309a-6157-5bfd-b8e9-56ed4e7cb209'}
7fc052e4-7ea2-5ae8-b220-8ff7bd490d47,tg:lhps:1462,tr:lh:5760,Acquisitions,1,Archief van Conscience-Kring,{'url':'https://id.letterenhuis.be/ark:/24970/7fc052e4-7ea2-5ae8-b220-8ff7bd490d47'}
80adce03-dd4a-58b9-893b-46de6243c897,tg:lhps:2171,tr:lh:7019,Acquisitions,2,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/80adce03-dd4a-58b9-893b-46de6243c897'}
8108f78f-2266-56a2-af9f-50c3d098645c,tg:lhps:52051,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/8108f78f-2266-56a2-af9f-50c3d098645c'}
821fced5-24b2-557e-89f4-f5c274a9ff4f,tg:lhps:27413,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/821fced5-24b2-557e-89f4-f5c274a9ff4f'}
822e894d-af61-5256-9c35-cc77323803df,tg:lhps:5837,tr:lh:5552,Acquisitions,1,Archief van Het Nederlands Kamertoneel,{'url':'https://id.letterenhuis.be/ark:/24970/822e894d-af61-5256-9c35-cc77323803df'}
822e894d-af61-5256-9c35-cc77323803df,tg:lhps:5837,tr:lh:5552,Acquisitions,2,Archief van Het Nederlands Kamertoneel,{'url':'https://id.letterenhuis.be/ark:/24970/822e894d-af61-5256-9c35-cc77323803df'}
822e894d-af61-5256-9c35-cc77323803df,tg:lhps:5837,tr:lh:5552,Acquisitions,3,Archief van Het Nederlands Kamertoneel,{'url':'https://id.letterenhuis.be/ark:/24970/822e894d-af61-5256-9c35-cc77323803df'}
822e894d-af61-5256-9c35-cc77323803df,tg:lhps:5837,tr:lh:5552,Acquisitions,4,Archief van Het Nederlands Kamertoneel,{'url':'https://id.letterenhuis.be/ark:/24970/822e894d-af61-5256-9c35-cc77323803df'}
82843fbb-cfd7-5929-a9b6-5ef61fddf596,tg:lhps:61766,tr:lh:9936,Acquisitions,1,Affichecollectie van het Nationaal Scheepvaartmuseum,{'url':'https://id.letterenhuis.be/ark:/24970/82843fbb-cfd7-5929-a9b6-5ef61fddf596'}
845b2aa4-0c84-58a2-bcaa-d94dde6f5ce9,tg:lhps:22884,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/845b2aa4-0c84-58a2-bcaa-d94dde6f5ce9'}
87018d3b-2417-5f46-b72c-515929b08165,tg:lhps:59963,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/87018d3b-2417-5f46-b72c-515929b08165'}
87cf49ee-dd26-5c11-9155-6dd36ba28c26,tg:lhps:30143,tr:lh:9940,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2007-2008,{'url':'https://id.letterenhuis.be/ark:/24970/87cf49ee-dd26-5c11-9155-6dd36ba28c26'}
8817d232-5930-56ae-ae0b-53760ded9232,tg:lhps:26486,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/8817d232-5930-56ae-ae0b-53760ded9232'}
881be083-d609-5f78-bd89-434ff7897d76,tg:lhps:9906,tr:lh:7284,Acquisitions,1,Oningeschreven gevonden in 1997,{'url':'https://id.letterenhuis.be/ark:/24970/881be083-d609-5f78-bd89-434ff7897d76'}
883ba8ec-f72f-5bc8-bafc-c1c27915869b,tg:lhps:51903,tr:lh:110437,Acquisitions,1,Verzameling affiches van diverse culturele activiteiten in Antwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/883ba8ec-f72f-5bc8-bafc-c1c27915869b'}
887a366d-c4e9-5c23-b835-2efec809711a,tg:lhps:24792,tr:lh:6496,Acquisitions,1,Archiefstukken van Mertensvereniging,{'url':'https://id.letterenhuis.be/ark:/24970/887a366d-c4e9-5c23-b835-2efec809711a'}
88b37783-f5cf-5d3b-af79-612df7dc0f2b,tg:lhps:5708,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/88b37783-f5cf-5d3b-af79-612df7dc0f2b'}
89f6265f-7918-50c5-82e5-fa94db2e53ec,tg:lhps:6574,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/89f6265f-7918-50c5-82e5-fa94db2e53ec'}
8a47b08e-af57-5180-aef5-0812de5d78fb,tg:lhps:54202,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/8a47b08e-af57-5180-aef5-0812de5d78fb'}
8a53d7ca-91c2-5a9d-86d0-1e197e363de8,tg:lhps:24511,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/8a53d7ca-91c2-5a9d-86d0-1e197e363de8'}
8a826bed-583d-541e-8a93-c601d663c076,tg:lhps:4119,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/8a826bed-583d-541e-8a93-c601d663c076'}
8b654ae0-8794-5697-9a9f-817282b2e45e,tg:lhps:8614,tr:lh:7308,Acquisitions,1,Archiefstukken van J.-E. Buschmann,{'url':'https://id.letterenhuis.be/ark:/24970/8b654ae0-8794-5697-9a9f-817282b2e45e'}
8bcece0b-35ad-5bd3-a31a-4f1e1218ab78,tg:lhps:47592,tr:lh:9869,Acquisitions,1,Archivalia van Gaston Burssens / Ivo Raes / Jepsers / Pernath,{'url':'https://id.letterenhuis.be/ark:/24970/8bcece0b-35ad-5bd3-a31a-4f1e1218ab78'}
8c425424-cfac-552e-8d04-5462ea213d13,tg:lhps:61789,tr:lh:9936,Acquisitions,1,Affichecollectie van het Nationaal Scheepvaartmuseum,{'url':'https://id.letterenhuis.be/ark:/24970/8c425424-cfac-552e-8d04-5462ea213d13'}
8d63fa76-762e-5ae7-9fc5-a7c2c85f5c63,tg:lhps:1065,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/8d63fa76-762e-5ae7-9fc5-a7c2c85f5c63'}
8e3002ed-b728-5f7f-8595-332b43949867,tg:lhps:10625,tr:lh:7284,Acquisitions,1,Oningeschreven gevonden in 1997,{'url':'https://id.letterenhuis.be/ark:/24970/8e3002ed-b728-5f7f-8595-332b43949867'}
8e50916f-87c2-5ff7-8b72-d2d9f41c6598,tg:lhps:48237,tr:lh:9111,Acquisitions,1,Archief van Luuk Gruwez,{'url':'https://id.letterenhuis.be/ark:/24970/8e50916f-87c2-5ff7-8b72-d2d9f41c6598'}
8e6133af-1903-50d9-874d-411a59882d8c,tg:lhps:5533,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/8e6133af-1903-50d9-874d-411a59882d8c'}
8eb80172-18b1-5a5b-95b8-c24d02993925,tg:lhps:5972,tr:lh:7634,Acquisitions,3,Oningeschreven gevonden in 2006,{'url':'https://id.letterenhuis.be/ark:/24970/8eb80172-18b1-5a5b-95b8-c24d02993925'}
8ee771d0-e447-5696-afa0-ac8d1fd9fab1,tg:lhps:50596,tr:lh:9943,Acquisitions,1,Archief van Jef Geeraerts,{'url':'https://id.letterenhuis.be/ark:/24970/8ee771d0-e447-5696-afa0-ac8d1fd9fab1'}
8f37cfbe-cfae-53da-9474-1a3809bb9a7e,tg:lhps:16030,tr:lh:7634,Acquisitions,1,Oningeschreven gevonden in 2006,{'url':'https://id.letterenhuis.be/ark:/24970/8f37cfbe-cfae-53da-9474-1a3809bb9a7e'}
8fcadac7-c8cf-5d41-b13e-11c77d2a1ad5,tg:lhps:3371,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/8fcadac7-c8cf-5d41-b13e-11c77d2a1ad5'}
911ac7ff-daca-5c5a-95eb-ff6ee767d4f5,tg:lhps:41368,tr:lh:4755,Acquisitions,1,Archief van IJzerstichting,{'url':'https://id.letterenhuis.be/ark:/24970/911ac7ff-daca-5c5a-95eb-ff6ee767d4f5'}
915c3f29-d658-55d7-b8f0-4cc00ce5d10a,tg:lhps:26594,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/915c3f29-d658-55d7-b8f0-4cc00ce5d10a'}
91be2154-d95f-5754-b4fd-9deaa2d8ccbf,tg:lhps:51780,tr:lh:110437,Acquisitions,1,Verzameling affiches van diverse culturele activiteiten in Antwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/91be2154-d95f-5754-b4fd-9deaa2d8ccbf'}
91dd9418-a8df-5025-804b-59987d7e2d61,tg:lhps:31197,tr:lh:9936,Acquisitions,1,Affichecollectie van het Nationaal Scheepvaartmuseum,{'url':'https://id.letterenhuis.be/ark:/24970/91dd9418-a8df-5025-804b-59987d7e2d61'}
930c9f95-0e78-5c6d-9c93-13510632e9ae,tg:lhps:26310,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/930c9f95-0e78-5c6d-9c93-13510632e9ae'}
931f4b80-0b0e-53a0-a9cc-9ba06b6ccbe0,tg:lhps:51850,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/931f4b80-0b0e-53a0-a9cc-9ba06b6ccbe0'}
93500389-cce1-5584-bade-e2785c0949e0,tg:lhps:54214,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/93500389-cce1-5584-bade-e2785c0949e0'}
937909dd-3fb2-5205-ae83-da9f30e5d4e6,tg:lhps:53617,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/937909dd-3fb2-5205-ae83-da9f30e5d4e6'}
93baca7e-1a59-5a4d-a85e-97e7a06217c8,tg:lhps:24546,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/93baca7e-1a59-5a4d-a85e-97e7a06217c8'}
9402d055-7da0-52af-a540-24a6894e6c51,tg:lhps:292,tr:lh:9938,Acquisitions,2,Affichecollectie van het Provinciaal Museum Sterckshof,{'url':'https://id.letterenhuis.be/ark:/24970/9402d055-7da0-52af-a540-24a6894e6c51'}
94f14439-41fb-5c14-80f8-bdca19ca90b1,tg:lhps:61361,tr:lh:97975,Acquisitions,1,Affiches Kathedraalarchief,{'url':'https://id.letterenhuis.be/ark:/24970/94f14439-41fb-5c14-80f8-bdca19ca90b1'}
954819a2-d2b4-5f40-9003-75ca6fb0ba90,tg:lhps:12248,tr:lh:7634,Acquisitions,1,Oningeschreven gevonden in 2006,{'url':'https://id.letterenhuis.be/ark:/24970/954819a2-d2b4-5f40-9003-75ca6fb0ba90'}
959036e0-15e5-5c2a-97ce-7e83a0fe9b10,tg:lhps:816,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/959036e0-15e5-5c2a-97ce-7e83a0fe9b10'}
959eaa13-0eaa-5a72-85d0-4303addd3681,tg:lhps:59021,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/959eaa13-0eaa-5a72-85d0-4303addd3681'}
961cdf7a-4635-508f-98d2-29f344099b53,tg:lhps:7220,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/961cdf7a-4635-508f-98d2-29f344099b53'}
9787d204-94e5-5d21-853f-586be759ca5f,tg:lhps:22979,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/9787d204-94e5-5d21-853f-586be759ca5f'}
9832e470-4a1d-509f-b99c-20458365fd9f,tg:lhps:23295,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/9832e470-4a1d-509f-b99c-20458365fd9f'}
98fd8240-9677-5639-9982-033967a0458a,tg:lhps:62234,tr:lh:140367,Acquisitions,1,Affiches De Beweeging,{'url':'https://id.letterenhuis.be/ark:/24970/98fd8240-9677-5639-9982-033967a0458a'}
99660de9-d807-5db9-aba3-eeef3e93698e,tg:lhps:6562,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/99660de9-d807-5db9-aba3-eeef3e93698e'}
99c83ccc-938a-5090-be7b-e66d6cd911d6,tg:lhps:9140,tr:lh:7316,Acquisitions,1,Oningeschreven gevonden in 1996,{'url':'https://id.letterenhuis.be/ark:/24970/99c83ccc-938a-5090-be7b-e66d6cd911d6'}
9a2408c2-3046-596d-8df9-3f792bda4506,tg:lhps:56012,tr:lh:128714,Acquisitions,1,Archief van theatergezelschap Luxemburg vzw,{'url':'https://id.letterenhuis.be/ark:/24970/9a2408c2-3046-596d-8df9-3f792bda4506'}
9ab82ca0-9214-54ef-813f-41d3c7d22ba7,tg:lhps:10737,tr:lh:7324,Acquisitions,1,Archiefstukken van deSingel,{'url':'https://id.letterenhuis.be/ark:/24970/9ab82ca0-9214-54ef-813f-41d3c7d22ba7'}
9bb7709a-0bda-54c7-8a52-cf4a798a703b,tg:lhps:45844,tr:lh:30802,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2008-2009,{'url':'https://id.letterenhuis.be/ark:/24970/9bb7709a-0bda-54c7-8a52-cf4a798a703b'}
9c09a7fa-7ba7-59f2-8b13-e9f71f3b7a6d,tg:lhps:23779,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/9c09a7fa-7ba7-59f2-8b13-e9f71f3b7a6d'}
9cd6d513-8db1-52e2-835e-4f312b6bdff7,tg:lhps:59922,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/9cd6d513-8db1-52e2-835e-4f312b6bdff7'}
9db994be-a025-5af0-a84a-57589a32a1d9,tg:lhps:25357,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/9db994be-a025-5af0-a84a-57589a32a1d9'}
9e16ee47-ac2d-5d1e-9283-a9be96b9d5b0,tg:lhps:55940,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/9e16ee47-ac2d-5d1e-9283-a9be96b9d5b0'}
9e4c34ce-0d9d-5ecd-a8f1-99fd20bf1f6f,tg:lhps:56291,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/9e4c34ce-0d9d-5ecd-a8f1-99fd20bf1f6f'}
9f28310c-a25e-5d2d-9582-9f09fdce1fb5,tg:lhps:61623,tr:lh:97975,Acquisitions,1,Affiches Kathedraalarchief,{'url':'https://id.letterenhuis.be/ark:/24970/9f28310c-a25e-5d2d-9582-9f09fdce1fb5'}
9f9faafe-6e1e-511f-b887-564ac44a3c9c,tg:lhps:6431,tr:lh:5565,Acquisitions,1,Archief van Antoon van der Plaetse,{'url':'https://id.letterenhuis.be/ark:/24970/9f9faafe-6e1e-511f-b887-564ac44a3c9c'}
9fe1a025-b556-5b91-823e-e47a6171f22a,tg:lhps:841,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/9fe1a025-b556-5b91-823e-e47a6171f22a'}
a0555d05-ebf9-5757-88de-37f52b8a7393,tg:lhps:7689,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/a0555d05-ebf9-5757-88de-37f52b8a7393'}
a121b96e-7457-5280-b3c8-a80741787a2b,tg:lhps:10367,tr:lh:7284,Acquisitions,1,Oningeschreven gevonden in 1997,{'url':'https://id.letterenhuis.be/ark:/24970/a121b96e-7457-5280-b3c8-a80741787a2b'}
a126710a-8c0f-59ea-99fe-0f3d6bffb7a9,tg:lhps:5071,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/a126710a-8c0f-59ea-99fe-0f3d6bffb7a9'}
a1e189d9-e351-5c00-a2df-9a17e3200dbe,tg:lhps:46415,tr:lh:30822,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2010-2011,{'url':'https://id.letterenhuis.be/ark:/24970/a1e189d9-e351-5c00-a2df-9a17e3200dbe'}
a23d8928-a726-5918-b71d-996d5fee8a1b,tg:lhps:48260,tr:lh:9111,Acquisitions,1,Archief van Luuk Gruwez,{'url':'https://id.letterenhuis.be/ark:/24970/a23d8928-a726-5918-b71d-996d5fee8a1b'}
a24f7457-56fc-5e28-8f61-56323af7728b,tg:lhps:13623,tr:lh:3045,Acquisitions,1,Archiefstukken van Jozef L. de Belder,{'url':'https://id.letterenhuis.be/ark:/24970/a24f7457-56fc-5e28-8f61-56323af7728b'}
a24f7457-56fc-5e28-8f61-56323af7728b,tg:lhps:13623,tr:lh:7632,Acquisitions,2,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/a24f7457-56fc-5e28-8f61-56323af7728b'}
a2801c9f-2cce-54d5-b8dc-2c187c1c3b47,tg:lhps:19453,tr:lh:9826,Acquisitions,1,Schenking oude revue-affiches,{'url':'https://id.letterenhuis.be/ark:/24970/a2801c9f-2cce-54d5-b8dc-2c187c1c3b47'}
a2f9036c-44ec-5d11-ba7d-651c2c41d0ef,tg:lhps:48372,tr:lh:103936,Acquisitions,1,Verzameling affiches De Peuter,{'url':'https://id.letterenhuis.be/ark:/24970/a2f9036c-44ec-5d11-ba7d-651c2c41d0ef'}
a3c77faa-ce81-5105-b27c-cd91a37af14b,tg:lhps:25245,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/a3c77faa-ce81-5105-b27c-cd91a37af14b'}
a45d4e1c-c6bb-5538-a6e5-8640dc35ea65,tg:lhps:14324,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/a45d4e1c-c6bb-5538-a6e5-8640dc35ea65'}
a4de99bc-54d0-5bf0-92ca-11a5d4d64991,tg:lhps:54078,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/a4de99bc-54d0-5bf0-92ca-11a5d4d64991'}
a4eca086-3fc4-5244-a3cd-567154d0bac7,tg:lhps:29909,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/a4eca086-3fc4-5244-a3cd-567154d0bac7'}
a55f16dd-08d1-5f6e-87fa-f9ca9233c219,tg:lhps:29289,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/a55f16dd-08d1-5f6e-87fa-f9ca9233c219'}
a58c967c-a4ae-5fe0-8e98-4533932437cc,tg:lhps:60065,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/a58c967c-a4ae-5fe0-8e98-4533932437cc'}
a6655c24-9404-5bd1-869c-fcda3859a7c5,tg:lhps:57087,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/a6655c24-9404-5bd1-869c-fcda3859a7c5'}
a68240ea-0136-5b9f-8876-a8fc470f2f48,tg:lhps:46442,tr:lh:30822,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2010-2011,{'url':'https://id.letterenhuis.be/ark:/24970/a68240ea-0136-5b9f-8876-a8fc470f2f48'}
a709c913-3fca-52e6-a458-a2130a9c7516,tg:lhps:50579,tr:lh:9943,Acquisitions,1,Archief van Jef Geeraerts,{'url':'https://id.letterenhuis.be/ark:/24970/a709c913-3fca-52e6-a458-a2130a9c7516'}
a70f7907-7ac7-5b22-99f9-1ebbd5c0b2aa,tg:lhps:50200,tr:lh:5172,Acquisitions,1,Archief van Blanka Gyselen,{'url':'https://id.letterenhuis.be/ark:/24970/a70f7907-7ac7-5b22-99f9-1ebbd5c0b2aa'}
a72a3571-5709-5d4e-af03-98bf2058cb0e,tg:lhps:8881,tr:lh:2791,Acquisitions,1,Archiefstukken van Marcel van de Velde,{'url':'https://id.letterenhuis.be/ark:/24970/a72a3571-5709-5d4e-af03-98bf2058cb0e'}
a923c934-1e11-521a-b5a2-77f219122c13,tg:lhps:30440,tr:lh:9936,Acquisitions,1,Affichecollectie van het Nationaal Scheepvaartmuseum,{'url':'https://id.letterenhuis.be/ark:/24970/a923c934-1e11-521a-b5a2-77f219122c13'}
a950357c-6766-5cc6-bcef-ac46fe06dad1,tg:lhps:4772,tr:lh:7010,Acquisitions,1,Schenking van Toon Brouwers,{'url':'https://id.letterenhuis.be/ark:/24970/a950357c-6766-5cc6-bcef-ac46fe06dad1'}
a950357c-6766-5cc6-bcef-ac46fe06dad1,tg:lhps:4772,tr:lh:103936,Acquisitions,3,Verzameling affiches De Peuter,{'url':'https://id.letterenhuis.be/ark:/24970/a950357c-6766-5cc6-bcef-ac46fe06dad1'}
aa8c3dc4-292c-5329-87d1-480146956c9a,tg:lhps:54351,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/aa8c3dc4-292c-5329-87d1-480146956c9a'}
