ResourceID,brocade.id,card,Start Date Type,Start Date,End Date,End Date Type
2d091452-13b0-5e58-90f3-c31f3c4689d3,tg:lhob:678,ProductionTimeSpans,nan,1985,nan,nan
dd77b818-29ec-5f99-97a8-fe332619a05d,tg:lhob:697,ProductionTimeSpans,zonder datum,nan,nan,nan
ea63b2e1-eec9-5c63-b945-ca5a10a2d68c,tg:lhob:443,ProductionTimeSpans,nan,1968,nan,nan
9826ab91-70c2-5fde-85cc-eba92d573c33,tg:lhob:506,ProductionTimeSpans,zonder datum,nan,nan,nan
ab80adc7-4b66-5b79-a8bc-4471573dbf72,tg:lhob:140,ProductionTimeSpans,circa,1950,nan,nan
17af7350-37d3-5ca6-bbf6-6f04b5185046,tg:lhob:269,ProductionTimeSpans,datum vóór,1983,nan,nan
adf00675-7459-5b65-93e8-7a85cdeda73d,tg:lhob:639,ProductionTimeSpans,nan,1904,nan,nan
76d1d594-7daa-5788-b714-b5e906c49376,tg:lhsc:683,ProductionTimeSpans,reconstructie,1937,nan,nan
4581f726-f3be-55e0-9df3-a7421168cf88,tg:lhsc:6935,ProductionTimeSpans,nan,1925,nan,nan
84c924d8-6955-52ca-b091-4cf48979272b,tg:lhsc:1989,ProductionTimeSpans,circa,1871,nan,nan
41b4a25e-fb9e-5f1c-898b-5cf330d4ad97,tg:lhsc:1120,ProductionTimeSpans,circa,1950,nan,nan
c57d3dff-ca95-5c7a-a70c-0715b04bad2c,tg:lhsc:1065,ProductionTimeSpans,nan,1933,nan,nan
edc8c733-dcfd-5003-b0f8-e0983ef6b059,tg:lhsc:953,ProductionTimeSpans,nan,1927-05-30,nan,nan
544acddc-3fe4-5e0d-b9d3-5229b7329e99,tg:lhsc:791,ProductionTimeSpans,reconstructie,1935,nan,nan
c109e1c8-3c8c-5d08-ab95-85b87e1decba,tg:lhsc:1177,ProductionTimeSpans,circa,1940,nan,nan
9a3697a7-0eb4-5fc8-8218-9cadb7d1fd11,tg:lhsc:841,ProductionTimeSpans,nan,1896,nan,nan
67c5f24b-ffab-5b5d-82d4-1c9e129a3fa8,tg:lhsc:1198,ProductionTimeSpans,reconstructie,1902,nan,nan
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,ProductionTimeSpans,reconstructie,1907,nan,nan
1906ee6d-eb81-5292-bc07-6bc13cd7780d,tg:lhsc:9402,ProductionTimeSpans,zonder datum,nan,nan,nan
0e60bd6c-c9d5-570a-a65a-f17bbf834784,tg:lhsc:1032,ProductionTimeSpans,reconstructie,1936-07-19,nan,nan
30d5beb5-d97e-5113-9ef4-c93ee48fe2a4,tg:lhsc:1618,ProductionTimeSpans,nan,1949,nan,nan
8952ee98-4a3b-5e5a-b709-53a2465da5a3,tg:lhsc:9382,ProductionTimeSpans,nan,1934,nan,nan
182ca4c1-d8d4-5c27-b488-5a278e6359b5,tg:lhsc:1248,ProductionTimeSpans,nan,1949,nan,nan
fe310f26-b418-5763-b976-fc04b8d38ea9,tg:lhsc:857,ProductionTimeSpans,circa,1890,nan,nan
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,ProductionTimeSpans,nan,1912,nan,nan
07a46c3b-de09-57ad-8c5e-fd8103ee16f1,tg:lhsc:1024,ProductionTimeSpans,reconstructie,1954-01-13,nan,nan
5e98834f-3e94-5421-8842-854d1dc7cd02,tg:lhsc:9414,ProductionTimeSpans,nan,1916-01-30,nan,nan
b7f2caf3-61ca-5ff6-aeb6-ba624f2d1f9a,tg:lhsc:441,ProductionTimeSpans,nan,1948,nan,nan
6106ae53-85b6-574d-b2c2-fcdb66051e39,tg:lhsc:695,ProductionTimeSpans,nan,1878,nan,nan
f638ca16-0b48-5df0-a70f-55b77f5ac68f,tg:lhsc:1136,ProductionTimeSpans,nan,1950,nan,nan
70c446d3-7c58-5155-943f-1f5109682d87,tg:lhsc:800,ProductionTimeSpans,nan,1912,nan,nan
a6e2381c-7847-51ec-af1b-da3f0c6ce595,tg:lhsc:416,ProductionTimeSpans,reconstructie,1883,nan,nan
2b75ada6-e734-5be7-9f1d-ec90bed3d2ce,tg:lhsc:1008,ProductionTimeSpans,reconstructie,1957-08-29,nan,nan
0d0abb06-6f3e-5ed8-addd-8e4396c56dd4,tg:lhsc:656,ProductionTimeSpans,nan,1881,nan,nan
14d909f9-f9e2-52ad-93a6-20afa4c66ccc,tg:lhsc:1663,ProductionTimeSpans,datum vóór,1925,nan,nan
a9999e80-86bb-5659-b8e9-cf1a0a3ef478,tg:lhsc:1233,ProductionTimeSpans,nan,1951,nan,nan
a302d86b-aa95-5f6c-a6b8-813d7ce13758,tg:lhsc:9316,ProductionTimeSpans,circa,1920,nan,nan
6f3d524b-9878-5c0f-b962-981f9149835f,tg:lhsc:969,ProductionTimeSpans,reconstructie,1901-03-08,nan,nan
f10ae43d-3c9f-57d0-972f-43c70008852a,tg:lhsc:986,ProductionTimeSpans,reconstructie,1959-05-29,nan,nan
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,ProductionTimeSpans,nan,1936,nan,nan
bb80b3ad-5cad-57c7-8d5b-36c316548c15,tg:lhsc:1049,ProductionTimeSpans,nan,1851,nan,nan
55ca14d0-1dd4-5cc7-9593-b7985f630204,tg:lhsc:990,ProductionTimeSpans,reconstructie,1945-01-10,nan,nan
e15c628e-1951-5349-883b-97281b4f0f0d,tg:lhsc:1272,ProductionTimeSpans,nan,1943,1951,nan
b60312ae-da6e-5831-8667-510ba90aeeac,tg:lhsc:4284,ProductionTimeSpans,nan,1935,nan,nan
ee85f6ac-1898-573e-b141-582d291718b0,tg:lhsc:1086,ProductionTimeSpans,reconstructie,1949,nan,nan
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,ProductionTimeSpans,nan,1917,nan,nan
10743b6f-f549-53e1-a3c7-4a4986730133,tg:lhsc:725,ProductionTimeSpans,nan,1953-03-08,nan,nan
c13afe10-7532-593f-95c4-cfc653be71ae,tg:lhsc:660,ProductionTimeSpans,nan,1899,nan,nan
e37d4762-892d-513a-a790-92f2788323b5,tg:lhsc:1194,ProductionTimeSpans,nan,1935,nan,nan
bca5796d-c9e2-5288-9c72-d44a8ae69b22,tg:lhsc:1317,ProductionTimeSpans,nan,1930,nan,nan
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,ProductionTimeSpans,nan,1938,nan,nan
759d19fb-e417-57c3-a2fa-0ab28366902f,tg:lhsc:9418,ProductionTimeSpans,nan,1916-01-30,nan,nan
ca69df12-afa2-5c16-8e04-67a42b232734,tg:lhsc:1028,ProductionTimeSpans,nan,1972-03-14,nan,nan
bd2eb92e-66dc-580d-bdee-8f5840fd56b1,tg:lhsc:5712,ProductionTimeSpans,nan,1975,nan,nan
e32b45f4-e6e7-5e22-9a50-c6c72236772d,tg:lhsc:1301,ProductionTimeSpans,nan,1981,nan,nan
9ac729ab-ac98-534f-9e11-6cc050c2a6d4,tg:lhsc:9361,ProductionTimeSpans,nan,1874,nan,nan
eaaa48a6-6a26-59a1-916d-772c2b80f496,tg:lhsc:57,ProductionTimeSpans,reconstructie,1885,nan,nan
26cf34e8-e591-5d63-8a04-7cfa081a0df7,tg:lhsc:1706,ProductionTimeSpans,nan,1757,nan,nan
da6a8a09-1549-53d6-aa43-1129a453d599,tg:lhsc:5745,ProductionTimeSpans,nan,1949,nan,nan
709ec64a-d132-511e-bd37-e375573e8cab,tg:lhsc:676,ProductionTimeSpans,reconstructie,1858,nan,nan
566b6dae-d6dc-50ac-9f6b-4a0b276833af,tg:lhsc:1004,ProductionTimeSpans,reconstructie,1964-05-17,nan,nan
49519ffb-b53b-5b89-aacf-f0bc73d08d5f,tg:lhsc:1268,ProductionTimeSpans,circa,1957,nan,nan
eb97cc67-7be6-5473-ab54-9e969a5e5c94,tg:lhsc:436,ProductionTimeSpans,nan,1940,nan,nan
9df2a1ce-dc6b-5a33-a80d-3719474159ab,tg:lhsc:1053,ProductionTimeSpans,nan,1884,nan,nan
0696742d-5e1c-545a-bd45-738d6e6cf49f,tg:lhsc:1116,ProductionTimeSpans,nan,1960,nan,nan
20301903-0f38-521a-8cb9-6c171fe4fa1c,tg:lhsc:7168,ProductionTimeSpans,circa,1950,1960,circa
78e3e9ec-dae0-5c67-87cb-726da4cfe4e8,tg:lhsc:1680,ProductionTimeSpans,datum vóór,1885,nan,nan
7a8537c1-811e-59b1-a45b-66dbe2bf0eb7,tg:lhsc:1045,ProductionTimeSpans,nan,1930,nan,nan
f274465b-973d-5922-94d1-6a60a08d7223,tg:lhsc:420,ProductionTimeSpans,reconstructie,1934,nan,nan
3da08481-996d-5afc-9c2b-b1ea76778381,tg:lhsc:973,ProductionTimeSpans,nan,1854-07-09,nan,nan
af090183-c4af-5662-980e-db628df336e1,tg:lhsc:1100,ProductionTimeSpans,nan,1949,nan,nan
a47ebf97-6553-526f-8696-a9ebe963d8ce,tg:lhsc:1229,ProductionTimeSpans,circa,1945,nan,nan
d809757c-6092-562b-867c-de71d9c64d48,tg:lhsc:1012,ProductionTimeSpans,reconstructie,1938-03-23,nan,nan
dad377e1-623d-5d35-974c-06612b728db9,tg:lhsc:861,ProductionTimeSpans,nan,1938,nan,nan
21fae275-d800-510f-bb39-ee074108a265,tg:lhsc:1291,ProductionTimeSpans,nan,1971,nan,nan
cbd2481d-117d-546c-bb2d-0893c6221e90,tg:lhsc:7201,ProductionTimeSpans,nan,1965,nan,nan
eb746648-ecfc-5d03-83e0-3efb3825c737,tg:lhsc:1290,ProductionTimeSpans,nan,1950,nan,nan
9bca796d-d097-5cbc-90ae-fad5dbac754f,tg:lhsc:1013,ProductionTimeSpans,reconstructie,1916-08-29,nan,nan
6cfc8615-7fba-5c96-93aa-c33aa9ea40e0,tg:lhsc:9423,ProductionTimeSpans,zonder datum,nan,nan,nan
6482f096-93b7-5fb5-ae7c-5f5e55f3cf6f,tg:lhsc:1228,ProductionTimeSpans,nan,1928,nan,nan
8cea0bfb-6eda-5775-8706-87a03b90e258,tg:lhsc:421,ProductionTimeSpans,reconstructie,1934,nan,nan
97266e1b-adb6-5c69-8066-a61deb75a2ed,tg:lhsc:972,ProductionTimeSpans,reconstructie,1931-12-10,nan,nan
c685a484-4d31-5466-bf26-9fdc174b6c39,tg:lhsc:837,ProductionTimeSpans,nan,1908,nan,nan
b280bb93-05b9-5efb-a0a9-87ce67dbbaa6,tg:lhsc:964,ProductionTimeSpans,reconstructie,1901-03-08,nan,nan
e367e8fe-0c41-5f66-b94e-3a7445d2f8b0,tg:lhsc:437,ProductionTimeSpans,nan,1924-03-22,nan,nan
f9a3c51d-4905-5af5-bd48-0bed3ab7def8,tg:lhsc:1052,ProductionTimeSpans,nan,1941,nan,nan
43d6d2d8-eb22-54d0-9059-bb0e6e9c0b44,tg:lhsc:1117,ProductionTimeSpans,nan,1878,nan,nan
b4c89bf5-3336-51b8-a397-1391534d0b00,tg:lhsc:821,ProductionTimeSpans,nan,1883,nan,nan
5ee6317a-e6d4-5b70-ba5b-7e6886cdf61c,tg:lhsc:1269,ProductionTimeSpans,circa,1954,nan,nan
13d321d2-0025-5dd3-8bc9-61db88a89da5,tg:lhsc:1005,ProductionTimeSpans,reconstructie,1964-05-17,nan,nan
55f5ae27-4cbf-553f-9d31-3578043305a8,tg:lhsc:899,ProductionTimeSpans,nan,1874,nan,nan
37411c60-1107-53c9-9b18-e7e2c80d3753,tg:lhsc:5046,ProductionTimeSpans,reconstructie,1896,nan,nan
d527e737-4350-5e0c-99d7-b694473708fc,tg:lhsc:698,ProductionTimeSpans,nan,1937,nan,nan
964913f8-1a8a-54a7-ac9e-b49cc785dd65,tg:lhsc:3385,ProductionTimeSpans,circa,1960,nan,nan
b9540762-a028-5a52-a2fd-6b457bdbd7a6,tg:lhsc:677,ProductionTimeSpans,nan,1858,nan,nan
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,ProductionTimeSpans,reconstructie,1885,nan,nan
b9a62228-bb95-5c1e-8fde-b7695cace939,tg:lhsc:1091,ProductionTimeSpans,reconstructie,1931,nan,nan
032c6ab7-2785-591b-bbd0-2aa40d07c595,tg:lhsc:1300,ProductionTimeSpans,nan,1952,nan,nan
f193f02f-d995-5323-92e8-3e4cd1bcb69e,tg:lhsc:9360,ProductionTimeSpans,nan,1980,nan,nan
43cf283e-4fb6-5c63-aa3f-2da82de7754c,tg:lhsc:1029,ProductionTimeSpans,nan,1972-03-14,nan,nan
6e5b1505-2682-5e5a-aa5d-6832b57705b9,tg:lhsc:9419,ProductionTimeSpans,nan,1929,nan,nan
e73c018e-6e80-55b1-9549-12c7c7137260,tg:lhsc:773,ProductionTimeSpans,nan,1900,nan,nan
f9fe8b08-78b8-5bd6-acde-2a5ac3259f7f,tg:lhsc:1316,ProductionTimeSpans,nan,1930,nan,nan
b1fa3c75-9109-5ba4-bfd4-652078764d41,tg:lhsc:9399,ProductionTimeSpans,nan,1944,nan,nan
79d07b57-4d21-571b-9d86-9721756d96ce,tg:lhsc:1204,ProductionTimeSpans,nan,1879,nan,nan
61033c36-2896-51c8-bdc3-5ef47c5b77e9,tg:lhsc:6938,ProductionTimeSpans,nan,1933,nan,nan
b1660be2-fee1-58a4-9d08-a350791feba7,tg:lhsc:1984,ProductionTimeSpans,nan,1922,1924,nan
a756b6bb-5d8e-5ed6-8070-fc27d0d49e1a,tg:lhsc:1068,ProductionTimeSpans,datum vóór,1935,nan,nan
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,ProductionTimeSpans,circa,1933,nan,nan
eefdbee7-127a-536c-81db-44c2ddadeebf,tg:lhsc:753,ProductionTimeSpans,circa,1949,nan,nan
3f5a7fdd-bf5a-5eb5-9019-8467a9daf42a,tg:lhsc:991,ProductionTimeSpans,reconstructie,1945-01-10,nan,nan
8fecb54e-b545-5998-8a4b-34f4ffefa447,tg:lhsc:1224,ProductionTimeSpans,nan,1948,1950,nan
fcfa8b32-3476-5c73-b29d-7a4cb37ce9b3,tg:lhsc:1361,ProductionTimeSpans,nan,1975-06-04,1975-06-05,nan
4d0226a0-c754-5de7-9259-eecb394db074,tg:lhsc:1731,ProductionTimeSpans,nan,1931,nan,nan
9d92b307-4b8b-5f6b-ad8f-03a3bcb00f7d,tg:lhsc:968,ProductionTimeSpans,reconstructie,1901-03-08,nan,nan
37efcb8b-7cde-5a47-bcfc-64e336fd7253,tg:lhsc:987,ProductionTimeSpans,reconstructie,1960-05-31,nan,nan
afa918e4-2af9-5440-a31e-0be0be4f8a86,tg:lhsc:657,ProductionTimeSpans,reconstructie,1909,nan,nan
5b6644a3-84c9-5264-9388-c429ffc53089,tg:lhsc:1232,ProductionTimeSpans,nan,1951,nan,nan
9ab07436-a3de-5e79-9438-2148ce23c71b,tg:lhsc:895,ProductionTimeSpans,circa,1933,nan,nan
9d1729cb-5841-54d9-9e70-f75e95353c41,tg:lhsc:1009,ProductionTimeSpans,reconstructie,1925-12-27,nan,nan
93b15fcb-5978-54bd-a89b-5ebdcb0f8848,tg:lhsc:1265,ProductionTimeSpans,nan,1952,nan,nan
a5d49d3d-cd1a-5783-97ae-adc38f774cef,tg:lhsc:1320,ProductionTimeSpans,nan,1937,nan,nan
7b78fe22-10e4-57c6-84a7-60245f65b10a,tg:lhsc:1137,ProductionTimeSpans,nan,1916-11-19,nan,nan
605c3f7c-3c6f-5cc1-81bc-9a0575d21582,tg:lhsc:801,ProductionTimeSpans,nan,1912,nan,nan
a24c94b2-790d-5a36-a95d-a5b5e73d9914,tg:lhsc:944,ProductionTimeSpans,reconstructie,1989-10-25,nan,nan
2e692866-8eae-59e2-8d34-f25a3522c65f,tg:lhsc:417,ProductionTimeSpans,nan,1901,nan,nan
a4c09d85-9233-5484-afc0-799cae720c5c,tg:lhsc:5748,ProductionTimeSpans,nan,1949,nan,nan
6e87572a-425e-5163-8d54-5a1a2a4fa6c0,tg:lhsc:856,ProductionTimeSpans,nan,1857,nan,nan
e9aa9eb6-97d5-5097-aa81-23d114e25222,tg:lhsc:1160,ProductionTimeSpans,nan,1926,nan,nan
de57cfd3-e945-5af9-b38e-ff0b464e5873,tg:lhsc:9415,ProductionTimeSpans,reconstructie,1901,nan,nan
378b30b9-cbc1-5e63-8346-86dad0d2173b,tg:lhsc:1025,ProductionTimeSpans,reconstructie,1936-12-03,nan,nan
896349a8-6f7c-5d19-81c1-8ecadcfdf0ba,tg:lhsc:440,ProductionTimeSpans,nan,1938,nan,nan
b290693c-3062-5044-91aa-01182b7f2085,tg:lhsc:1176,ProductionTimeSpans,nan,1912,nan,nan
d694572b-e73d-5b61-b39a-68b168715d45,tg:lhsc:456,ProductionTimeSpans,nan,1929,nan,nan
f4253902-1936-59be-bfbc-67a331090428,tg:lhsc:1199,ProductionTimeSpans,nan,1894,nan,nan
3be79938-57a4-524c-b3c5-e1eedc341622,tg:lhsc:1033,ProductionTimeSpans,reconstructie,1935-06-28,nan,nan
b6233953-26fe-510a-8d57-c27675e661c3,tg:lhsc:9403,ProductionTimeSpans,zonder datum,nan,nan,nan
e0bd7713-5466-5d35-bbe5-da45055ff35d,tg:lhsc:790,ProductionTimeSpans,nan,1868,nan,nan
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,ProductionTimeSpans,reconstructie,1883,nan,nan
3da4f867-34d2-50f1-bd68-d324939624dc,tg:lhsc:1064,ProductionTimeSpans,nan,1939,nan,nan
a3308b8e-07c9-5b1e-9a91-a139702deccd,tg:lhsc:952,ProductionTimeSpans,nan,1916-01-30,nan,nan
e5b7faab-d9f7-57a8-be8b-90bff42517c3,tg:lhsc:728,ProductionTimeSpans,nan,1951,nan,nan
2870ce52-8cc6-56d3-8fb1-6d1031d2614c,tg:lhsc:1983,ProductionTimeSpans,nan,1922,1924,nan
8a915278-3cd2-55d8-a69c-f8e704594675,tg:lhsc:959,ProductionTimeSpans,reconstructie,1956-01-06,nan,nan
ae403d85-d186-5134-b8a3-4e53f32addfe,tg:lhsc:689,ProductionTimeSpans,nan,1882,nan,nan
74c27c88-00c4-5397-aed6-e9a1620e266e,tg:lhsc:723,ProductionTimeSpans,nan,1942,nan,nan
a8f4b7ba-4693-5c10-a493-abd794fd21f9,tg:lhsc:1203,ProductionTimeSpans,nan,1903,nan,nan
d8cc85c6-408b-5238-8082-35a56f09c63b,tg:lhsc:666,ProductionTimeSpans,nan,1915,nan,nan
33f21f6f-43a2-5d34-b895-0b4ba2523207,tg:lhsc:9408,ProductionTimeSpans,zonder datum,nan,nan,nan
08d9d0ea-ae54-5b77-8f90-f72993197e59,tg:lhsc:1192,ProductionTimeSpans,reconstructie,1888,nan,nan
fec131bb-1eec-5320-a0f6-db44a5ca538f,tg:lhsc:9371,ProductionTimeSpans,circa,1965,nan,nan
18b260bb-7e3c-5810-bbe5-68bcd2804e55,tg:lhsc:1311,ProductionTimeSpans,nan,1926,nan,nan
13690101-48c2-5062-8159-246270ea8e8f,tg:lhsc:5981,ProductionTimeSpans,nan,1932,nan,nan
0dc110a0-79c8-54fc-ba35-9e70b8ade350,tg:lhsc:1184,ProductionTimeSpans,reconstructie,1937,nan,nan
7a0d53ab-95c1-5165-b047-4e45114b2690,tg:lhsc:9367,ProductionTimeSpans,nan,1916-01-30,nan,nan
92dd7082-2376-519d-b43f-8a1dc1aa8060,tg:lhsc:1242,ProductionTimeSpans,reconstructie,1932,nan,nan
29e87838-6c07-59c1-bd21-fb9e404f7575,tg:lhsc:1096,ProductionTimeSpans,nan,1948,nan,nan
a02bcb22-c6d3-5f61-a606-3c6472a4638b,tg:lhsc:2205,ProductionTimeSpans,circa,1910,1930,circa
962f1d55-c125-584d-9a81-9e77d4c6c5a4,tg:lhsc:1079,ProductionTimeSpans,datum vóór,1859,nan,nan
05276f4d-c5b1-5e3b-8dfd-f5ed12aa7fa7,tg:lhsc:5743,ProductionTimeSpans,nan,1954,nan,nan
0c1d9404-2b6e-5b80-ab14-6b54399d122a,tg:lhsc:9330,ProductionTimeSpans,circa,1925,nan,nan
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,ProductionTimeSpans,reconstructie,1901-03-08,nan,nan
220de74f-739c-5cbd-b8a5-b8839cff759a,tg:lhsc:1002,ProductionTimeSpans,nan,1958-03-24,nan,nan
c80b3db8-7062-5124-bf01-ce7864af3fca,tg:lhsc:1147,ProductionTimeSpans,nan,1938,nan,nan
329f78bd-377a-5af0-a7dc-09b6196d86e3,tg:lhsc:871,ProductionTimeSpans,reconstructie,1890,nan,nan
351ee8f4-87ab-5151-86ac-408e340c4426,tg:lhsc:5738,ProductionTimeSpans,nan,1927,nan,nan
982aecde-9f94-5ea9-85c3-42bd04d0605a,tg:lhsc:1281,ProductionTimeSpans,nan,1933,nan,nan
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,ProductionTimeSpans,nan,1916,nan,nan
ad42c05a-6a77-55bb-aa7b-ae204fa375c1,tg:lhsc:963,ProductionTimeSpans,reconstructie,1901-03-08,nan,nan
cf893d3b-6118-5783-9f27-fa5e4ec9ffa2,tg:lhsc:826,ProductionTimeSpans,nan,1868,nan,nan
dd8c1201-96cb-5dc9-b50f-0ec47b8ec90e,tg:lhsc:1110,ProductionTimeSpans,datum vóór,1941,nan,nan
b73ede10-2db2-58ee-aabf-45ab440343e7,tg:lhsc:1669,ProductionTimeSpans,nan,1969,nan,nan
993d0d9f-90fb-5011-967a-7d8c0d70fc9b,tg:lhsc:975,ProductionTimeSpans,nan,1899-11-27,nan,nan
b2642e64-cf40-534d-a085-d54d22e784c9,tg:lhsc:1043,ProductionTimeSpans,nan,1939-03-19,nan,nan
96889312-9663-58ed-b9ab-42b9b933c8e9,tg:lhsc:426,ProductionTimeSpans,datum vóór,1896,nan,nan
3a671a3c-fabc-56f3-81ed-6dbaa19b91d0,tg:lhsc:1690,ProductionTimeSpans,circa,1921,nan,nan
f3851180-1925-5a42-b8c2-7cb3fef20b5f,tg:lhsc:1014,ProductionTimeSpans,reconstructie,1931-06-29,nan,nan
75406f57-ce0e-5f7b-bf25-711a711c69e2,tg:lhsc:5057,ProductionTimeSpans,nan,1834,nan,nan
b491ba1b-af46-514d-9a14-1949d47ad5cc,tg:lhsc:1278,ProductionTimeSpans,circa,1965,nan,nan
7fa91ab3-4ce6-5e59-a5a3-ce9da90547c6,tg:lhsc:1297,ProductionTimeSpans,nan,1930,nan,nan
6f242fa3-9c42-5ee5-8990-4c9dbda195a5,tg:lhsc:1126,ProductionTimeSpans,circa,1935,nan,nan
c2c74bc9-510f-5c46-9dfd-113244f98495,tg:lhsc:955,ProductionTimeSpans,reconstructie,1901-03-08,nan,nan
d6b3c6c4-1969-5973-a355-c214d231f892,tg:lhsc:1063,ProductionTimeSpans,reconstructie,1933,nan,nan
79c38a16-ce0a-5cbf-93f8-9fb4be5921df,tg:lhsc:9404,ProductionTimeSpans,zonder datum,nan,nan,nan
ac31c0b7-2070-5b13-977c-839e3986dd5d,tg:lhsc:1034,ProductionTimeSpans,nan,1920-05-20,nan,nan
92e16535-75bc-5b5d-92bf-a2a5a9c9ccf3,tg:lhsc:1167,ProductionTimeSpans,nan,1888,nan,nan
74151a4b-8454-5561-b737-3ab1b1bafb7b,tg:lhsc:851,ProductionTimeSpans,nan,1891,nan,nan
ecbdf1c7-5e39-577e-a42f-350f3b711300,tg:lhsc:1022,ProductionTimeSpans,nan,1952,nan,nan
9b6ef5ba-0bf4-5106-807a-f5aaecc1ed63,tg:lhsc:9412,ProductionTimeSpans,zonder datum,nan,nan,nan
6ce7d351-6e3a-57dc-873f-2c95224c5624,tg:lhsc:447,ProductionTimeSpans,nan,1930,nan,nan
3230cfbd-14fa-5474-99e0-4e24a9c827a5,tg:lhsc:1188,ProductionTimeSpans,nan,1921-03-21,nan,nan
3d67e26f-4655-5fce-b4e5-6b04882dbe74,tg:lhsc:1130,ProductionTimeSpans,reconstructie,1880,nan,nan
4e4e7b45-a6bc-5609-aab4-c75e742c034a,tg:lhsc:410,ProductionTimeSpans,reconstructie,1936,nan,nan
5bc31604-0b9b-53b9-970a-20bda3bc1bb7,tg:lhsc:1075,ProductionTimeSpans,nan,1884,nan,nan
8214bb15-4ade-5466-8647-110925e9a0ac,tg:lhsc:943,ProductionTimeSpans,reconstructie,1989-10-25,nan,nan
42be8ba1-c56f-5a29-965c-f7ef7dc7ba1d,tg:lhsc:1327,ProductionTimeSpans,nan,1936,nan,nan
2046f21b-8cb3-5f0c-80cc-8f1043ea9ac8,tg:lhsc:938,ProductionTimeSpans,reconstructie,1959-04-24,nan,nan
5855f397-594e-5c36-a3e6-abdfd9d51a52,tg:lhsc:1235,ProductionTimeSpans,nan,1951,nan,nan
d5967ff2-dfa5-580d-941d-85b75a349d73,tg:lhsc:1370,ProductionTimeSpans,reconstructie,1951,nan,nan
c0668c9b-d5a4-58c1-88cf-60be1c49e8a1,tg:lhsc:980,ProductionTimeSpans,reconstructie,1849-05-07,nan,nan
0752d698-5559-5f26-9bc7-0c22f6cc4a98,tg:lhsc:1366,ProductionTimeSpans,nan,1947,nan,nan
0b460bd8-9b8e-580d-bed5-38a05bd079fd,tg:lhsc:979,ProductionTimeSpans,reconstructie,1935-04-20,nan,nan
e45ccb0f-8b3d-5225-91ae-e7041a97d2d3,tg:lhsc:996,ProductionTimeSpans,reconstructie,1937-02-19,nan,nan
041882a6-2b28-57d2-a8cb-313cade7ff6a,tg:lhsc:1018,ProductionTimeSpans,reconstructie,1945-10-30,nan,nan
13e37524-f03c-591b-8dbf-7814a6fc95e2,tg:lhsc:31,ProductionTimeSpans,nan,1942,nan,nan
3964c2af-bd80-5a14-97b6-bb7a7dbd68cf,tg:lhsc:1275,ProductionTimeSpans,circa,1933,nan,nan
78323621-3f0b-5c47-8140-9d63eb558080,tg:lhsc:1330,ProductionTimeSpans,nan,1946,nan,nan
c3dc0285-c5fe-5fdd-9596-0b8b065a8a5c,tg:lhsc:978,ProductionTimeSpans,reconstructie,1929-08-24,nan,nan
a1e4552c-9140-5bd0-a6f6-349968958ddb,tg:lhsc:997,ProductionTimeSpans,reconstructie,1937-02-19,nan,nan
32f691cc-f08e-53b5-ab70-1c1e8f7b361d,tg:lhsc:1222,ProductionTimeSpans,reconstructie,1959-04-24,nan,nan
25294799-6b39-5a23-b237-1239fec67b37,tg:lhsc:1672,ProductionTimeSpans,nan,1959,nan,nan
4f92cc36-92a1-5e79-9b70-2566f4843c42,tg:lhsc:1367,ProductionTimeSpans,nan,1935,nan,nan
9e2d2511-c461-5249-81e9-6fa358cb5ee2,tg:lhsc:981,ProductionTimeSpans,reconstructie,1849-05-07,nan,nan
67a0b963-eefd-5594-ba91-168071d6fe20,tg:lhsc:1234,ProductionTimeSpans,nan,1951,nan,nan
0715bd05-3144-5daa-a114-53542bd90551,tg:lhsc:1371,ProductionTimeSpans,nan,1949,nan,nan
2369319a-c50f-5def-a165-214f7df26017,tg:lhsc:939,ProductionTimeSpans,reconstructie,1971,nan,nan
a20d053c-d04a-583d-bf00-b619d17fc394,tg:lhsc:1326,ProductionTimeSpans,nan,1965,nan,nan
9cb1ea69-87e9-58c4-a753-0c476c73cbe8,tg:lhsc:1074,ProductionTimeSpans,nan,1934,nan,nan
9785ef83-ffab-5745-ad19-a502ebae52d8,tg:lhsc:942,ProductionTimeSpans,reconstructie,1960-05-31,nan,nan
3a8db150-e483-582a-b619-65d30596b007,tg:lhsc:1648,ProductionTimeSpans,nan,1892,nan,nan
e625cf08-bf97-5160-bd2b-9865469d4c3e,tg:lhsc:1166,ProductionTimeSpans,reconstructie,1885,nan,nan
f2b3fb9e-a9fe-58df-aa11-70e64121904f,tg:lhsc:850,ProductionTimeSpans,nan,1909-05-25,nan,nan
