ResourceID,brocade.id,card,order,source_field,Description,Description Language,Description Type
cefe38fd-5fbd-5420-b527-4de2666f31a1,tg:lhob:100,Descriptions,1,id.desc,"Drie inktpennen, zijn laatste pennen.",Nederlands,
87c30b91-7890-5972-b6d8-f02fa26d6616,tg:lhob:317,Descriptions,1,id.desc,Bril in een lederen etui.,Nederlands,
152d1879-65ac-5f69-b76f-08441011ec88,tg:lhob:252,Descriptions,1,id.desc,"Pijp met een rechte steel. Op de kop staat """"Albertson Calcine"""" te lezen.",Nederlands,
e77c188c-c9cb-50b0-9f38-63405daf1047,tg:lhob:602,Descriptions,1,note.lhdetail,Recto: [Een gekroond wapenschild van de provincie Antwerpen binnen een eikenkrans]. Verso: [Laurierkrans]. In het middenveld van de krans: SCALDISTENTOONSTELLING / 1956 / DANKBAAR / AANGEBODEN / AAN / DE HEER / GER SCHMOOK.,Nederlands,
8ceaee61-d717-5c91-9388-d1fd5d407456,tg:lhob:23,Descriptions,1,id.desc,Beeltenis met Latijnse tekst op achterzijde,Nederlands,
68ee3384-d58f-5750-867e-5e2b18bf21de,tg:lhob:194,Descriptions,1,id.desc,Houten inktblotter / vloeistempel met handvat,Nederlands,
f0d3a911-94a6-5266-8ee7-8a0879f551d2,tg:lhob:340,Descriptions,1,id.desc,Bril in een kartonnen hoes.,Nederlands,
39db8cd6-f2b9-56b7-9799-37bb42b8cd9e,tg:lhob:655,Descriptions,1,note.lhdetail,"Met decoratief draagoog. Recto: [Centraal een cartouche het gekroonde wapenschild van Temse. Links van de cartouche een kleine ster en een eikentak. Rechts van de cartouche een lauriertak en een kleine ster]. Boven en onder langs de rand: GEMEENTE TEMSCHE. Verso: [Een krans van muziekinstrumenten, vlaggen en een open boek met bovenaan een sterretje binnen een open lauwerkrans]. Tekst middenveld: JUBELJAAR • WILFORDBOOTEN / 1857 – 1907 / FESTIVAL / 26 MEI / EN / 9 JUNI. Signatuur onderaan: ED. GRIELENS.",Nederlands,
da2ce92f-069f-511f-a473-a18f23d0f318,tg:lhob:205,Descriptions,1,id.desc,"Kleine stempel zonder houder. """"Dr Fritz Sano - Rue Montebello - Anvers",Nederlands,
29adc635-f31a-5dd6-8c11-25a8d4fd1693,tg:lhob:74,Descriptions,1,id.desc,Handvat in de vorm van een slang,Nederlands,
8a02b15c-31c3-54f9-ac7b-0376cfc7078e,tg:lhob:593,Descriptions,1,note.lhdetail,"Recto: [Het gekroonde wapenschild van de Stad Antwerpen omgeven door een bloemenkrans en geflankeerd door een wildeman (links) en wildevrouw (rechts), beiden met een knots op de schouder]. Bovenaan: ANTWERPEN. Onderaan in kader: S.P.Q.A. Verso: [Lauwerkrans]. In het middenveld: STAD / ANTWERPEN / EREMEDAILLE / 10 JAAR / BEVORDERING VAN DE / VEILIGHEID EN DE / GEZONDHEID VAN / HET PERSONEEL / 30 MEI 1960.",Nederlands,
29715e68-dc7a-5a22-a837-11ab7ae26ecc,tg:lhob:439,Descriptions,1,note.lhdetail,Recto: [Gekroond wapenschild Stad Antwerpen boven olijftak] REDERYKKAMER DE OLYFTAK /  PRYSKAMP / LABORE ET CONSTANTIA. Verso: ANTWERPEN / 16 OOGST 1874 / MINNELIEDEREN / 1E PRIJS / G. ANTHEUNIS. Merkteken bovenaan. Decoratieve draagring.,Nederlands,
faea45fc-e078-50ba-9b57-06daa28e97be,tg:lhob:356,Descriptions,1,id.desc,Geelkoperen en kunststoffen montuur.,Nederlands,
8d24e174-41ac-5829-b724-b210acf3da2a,tg:lhob:706,Descriptions,1,id.desc,Zonnebril in lederen etui,Nederlands,
3f28a4e2-3466-519c-badc-a73232699e53,tg:lhob:213,Descriptions,1,id.desc,Houten basis gedecoreerd met geweien. Bovenaan werd een glazen inktpot met deksel bevestigd.,Nederlands,
5d4c3a0a-40b6-508e-8b59-fddec3e44740,tg:lhob:643,Descriptions,1,note.lhdetail,"Met draagoog. Recto: [Het gekroonde wapenschild van de Stad Antwerpen geflankeerd door een wildeman (links) en wildevrouw (rechts), beiden met een knots op de schouder]. Bovenaan: STAD ANTWERPEN. Signatuur onderaan: ED. GRIELENS. Verso: [Lauwerkrans]. Tekst middenveld: KRING / ONDER ONS / VAANDELFEEST / 17 SEPTEMBER / 1893.",Nederlands,
aff66aff-2401-566d-87e2-8c825afc489f,tg:lhob:585,Descriptions,1,note.lhdetail,Recto:[Open lauwerkrans]. VERENIGING / VAN / VLAAMSE / LETTERKUNDIGEN. Verso: AAN / GER SCHMOOK / 75 / 17-8-73.,Nederlands,
d17d86bf-224e-53c6-be69-ea3bb4c6e0d3,tg:lhob:301,Descriptions,1,id.desc,"Metalen montuur, ovaalvormige glazen en krulveren. In een houten brillenkoker.",Nederlands,
9d5f15c3-4fdc-5863-b366-b2d3fecd9b73,tg:lhob:614,Descriptions,1,note.lhdetail,"Recto: [De buste van een gekroonde vrouwenfiguur met lange haren]. Rondschrift: AYUNTAMIENTO DE BARCELONA. Rechts signatuur: E. ARNAU. Verso: [Een staande, naakte vrouwenfiguur met een een spiegel in haar rechterhand en een palmtak in haar linkerhand. Op de achtergrond: bovenaan stralen en daaronder een sierelement]. Tekst bovenaan langs de rand: VI EXPOSICION INTERNACIONAL DE ARTE. In kader: CH. MERTEN Onderaan: 1911. Initialen: E. A. Signatuur: RODRIGUEZ.",Nederlands,
c0bdfe98-aca7-5c98-8490-dcf6db968f5e,tg:lhob:244,Descriptions,1,id.desc,Pijp uit witte pijpaarde,Nederlands,
5a62e8d7-e0a5-54fd-b8bb-c5306c89baae,tg:lhob:497,Descriptions,1,id.desc,Dirigeerstok van dun wit hout.,Nederlands,
0d855a01-3e8a-56a8-9352-921e3cc58867,tg:lhob:182,Descriptions,1,id.desc,Rechthoekige gevoerde tekendoos met vijf tekeninstrumenten. Vier hiervan werden vervaardigd uit ivoor.,Nederlands,
22c139d2-b72c-564d-9e05-1a5cffff145a,tg:lhob:478,Descriptions,1,id.desc,"Bronzen bel opgehangen aan houten stelling. Letters in reliëf """"Mijn naam is Roeland / Als men se luut est sturme int land / Myn Gent myn volk, zoo trots zoo trouw uw taal en tolk, by vreugd of rouw"""".",Nederlands,
c51130d7-eff4-5fc8-80d5-926020c83fe7,tg:lhsc:729,Descriptions,1,id.title/description/merged,Maurits Sabbe,Nederlands,descriptive note
76d1d594-7daa-5788-b714-b5e906c49376,tg:lhsc:683,Descriptions,1,id.title/description/merged,Cypriaan Verhavert,Nederlands,descriptive note
4581f726-f3be-55e0-9df3-a7421168cf88,tg:lhsc:6935,Descriptions,1,id.title/description/merged,Edward Keurvels.,Nederlands,descriptive note
964cc9f8-c6fb-5e05-be6f-a69ec8f45f88,tg:lhsc:816,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
84c924d8-6955-52ca-b091-4cf48979272b,tg:lhsc:1989,Descriptions,1,id.title/description/merged,Jean François Loos,Nederlands,descriptive note
84c924d8-6955-52ca-b091-4cf48979272b,tg:lhsc:1989,Descriptions,1,note.lhdetail,Deel van monument van burgemeester Loos.,Nederlands,
41b4a25e-fb9e-5f1c-898b-5cf330d4ad97,tg:lhsc:1120,Descriptions,1,id.title/description/merged,Felix Timmermans,Nederlands,descriptive note
41b4a25e-fb9e-5f1c-898b-5cf330d4ad97,tg:lhsc:1120,Descriptions,1,note.lhdetail,Met zwartgeschilderd kubusvormig voetstuk. Het afgewerkte achterhoofd en de gesloten ogen geven het portret de allure van een postuum masker.,Nederlands,
c57d3dff-ca95-5c7a-a70c-0715b04bad2c,tg:lhsc:1065,Descriptions,1,id.title/description/merged,Marnix Gijsen,Nederlands,descriptive note
c57d3dff-ca95-5c7a-a70c-0715b04bad2c,tg:lhsc:1065,Descriptions,1,note.lhdetail,"Sokkel: gips, wit",Nederlands,
edc8c733-dcfd-5003-b0f8-e0983ef6b059,tg:lhsc:953,Descriptions,1,id.title/description/merged,Afdruk rechterhand van Georges Eekhoud,Nederlands,descriptive note
544acddc-3fe4-5e0d-b9d3-5229b7329e99,tg:lhsc:791,Descriptions,1,id.title/description/merged,Karel van de Woestijne.,Nederlands,descriptive note
c109e1c8-3c8c-5d08-ab95-85b87e1decba,tg:lhsc:1177,Descriptions,1,id.title/description/merged,Ary Delen,Nederlands,descriptive note
c109e1c8-3c8c-5d08-ab95-85b87e1decba,tg:lhsc:1177,Descriptions,1,note.lhdetail,"Sokkel: rechthek, hut",Nederlands,
9a3697a7-0eb4-5fc8-8218-9cadb7d1fd11,tg:lhsc:841,Descriptions,1,id.title/description/merged,Julie Verstraete-Lacquet,Nederlands,descriptive note
45f7e0df-8b29-5eb8-9067-5079ce728265,tg:lhsc:904,Descriptions,1,id.title/description/merged,Max Rooses,Nederlands,descriptive note
67c5f24b-ffab-5b5d-82d4-1c9e129a3fa8,tg:lhsc:1198,Descriptions,1,id.title/description/merged,Emanuel Hiel,Nederlands,descriptive note
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,Descriptions,1,id.title/description/merged,Maquette van het standbeeld van Albrecht Rodenbach in Roeselare,Nederlands,descriptive note
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,Descriptions,1,note.lhdetail,"De figuur in eigentijdse kledij, het hoofd geheven naar de gestrekte rechterhand die een Noorse stormvogel, de zg. Blauwvoet, symbool van de Vlaamse studentenbeweging, de vrije vlucht geeft. De voor de borst gehouden linkerhand omklemt een papierrol.",Nederlands,
1906ee6d-eb81-5292-bc07-6bc13cd7780d,tg:lhsc:9402,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
0e60bd6c-c9d5-570a-a65a-f17bbf834784,tg:lhsc:1032,Descriptions,1,id.title/description/merged,Dodenmasker van Juul Grietens,Nederlands,descriptive note
ae836d71-5e59-5462-9c05-31c088dd28c5,tg:lhsc:768,Descriptions,1,id.title/description/merged,Lambrecht Lambrechts,Nederlands,descriptive note
30d5beb5-d97e-5113-9ef4-c93ee48fe2a4,tg:lhsc:1618,Descriptions,1,id.title/description/merged,Jan Oscar de Gruyter,Nederlands,descriptive note
9ec48475-dc2c-5560-91cd-a805973fb943,tg:lhsc:787,Descriptions,1,id.title/description/merged,Jan Baptist van Ryswyck,Nederlands,descriptive note
182ca4c1-d8d4-5c27-b488-5a278e6359b5,tg:lhsc:1248,Descriptions,1,id.title/description/merged,Tijl Uilenspiegel,Nederlands,descriptive note
182ca4c1-d8d4-5c27-b488-5a278e6359b5,tg:lhsc:1248,Descriptions,1,note.lhdetail,Klein rechthoekig voetstuk,Nederlands,
fe310f26-b418-5763-b976-fc04b8d38ea9,tg:lhsc:857,Descriptions,1,id.title/description/merged,Pieter Appelmans,Nederlands,descriptive note
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,Descriptions,1,id.title/description/merged,Pieter Dens,Nederlands,descriptive note
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,Descriptions,1,id.desc,het borstbeeld is afkomstig van de gedenksteen die zich in de foyer van de Vlaamse Schouwburg (de 'Huurschouwburg') aan de Kipdorpbrug bevond.,Nederlands,
07a46c3b-de09-57ad-8c5e-fd8103ee16f1,tg:lhsc:1024,Descriptions,1,id.title/description/merged,Dodenmasker van Door van den Berghe,Nederlands,descriptive note
07a46c3b-de09-57ad-8c5e-fd8103ee16f1,tg:lhsc:1024,Descriptions,1,note.lhdetail,Aangezichtsmasker zonder voorhoofd en oren. Geen steunrand.,Nederlands,
5e98834f-3e94-5421-8842-854d1dc7cd02,tg:lhsc:9414,Descriptions,1,id.title/description/merged,Afdruk rechterhand van Edward Keurvels,Nederlands,descriptive note
b7f2caf3-61ca-5ff6-aeb6-ba624f2d1f9a,tg:lhsc:441,Descriptions,1,id.title/description/merged,Felix Timmermans,Nederlands,descriptive note
b7f2caf3-61ca-5ff6-aeb6-ba624f2d1f9a,tg:lhsc:441,Descriptions,1,note.lhdetail,De sokkel is in zwart geschilderd gips,Nederlands,
3d901fed-7929-52c6-946f-3713c156d696,tg:lhsc:912,Descriptions,1,id.title/description/merged,Jan Baptist van Ryswyck,Nederlands,descriptive note
0a58669d-1ba2-52ac-9f85-7ad38b554934,tg:lhsc:5749,Descriptions,1,id.title/description/merged,Karel van de Woestijne,Nederlands,descriptive note
6106ae53-85b6-574d-b2c2-fcdb66051e39,tg:lhsc:695,Descriptions,1,id.title/description/merged,Jan Ignaas de Beucker,Nederlands,descriptive note
6106ae53-85b6-574d-b2c2-fcdb66051e39,tg:lhsc:695,Descriptions,1,note.lhdetail,"Gemonteerd op een rond concaaf geprofileerd voetstuk, eveneens in marmer.",Nederlands,
f638ca16-0b48-5df0-a70f-55b77f5ac68f,tg:lhsc:1136,Descriptions,1,id.title/description/merged,Camille Huysmans,Nederlands,descriptive note
70c446d3-7c58-5155-943f-1f5109682d87,tg:lhsc:800,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
0132a4ce-d78f-5f35-b607-75a7bd6d5179,tg:lhsc:945,Descriptions,1,id.title/description/merged,Afdruk rechterhand (bij leven) van Stijn Streuvels,Nederlands,descriptive note
a6e2381c-7847-51ec-af1b-da3f0c6ce595,tg:lhsc:416,Descriptions,1,id.title/description/merged,Peter Benoit,Nederlands,descriptive note
a6e2381c-7847-51ec-af1b-da3f0c6ce595,tg:lhsc:416,Descriptions,1,note.lhdetail,"Buste met achteraan een hoog voetstuk, onderaan eindigend op een kapiteelvormige voetplaat met twee voluten. Over de rechterschouder, een mantelfragment, gedrapeerd over het middenrif en het rechterzijvlak. Links, onder de buste, een lier, omkranst met een met linten gebonden lauwerkroon.",Nederlands,
c712da57-0cfc-564d-838e-72529d031b00,tg:lhsc:1073,Descriptions,1,id.title/description/merged,De vier heemskinderen,Nederlands,descriptive note
808f6a8e-e8b3-5272-a4d3-07ea073480fc,tg:lhsc:744,Descriptions,1,id.title/description/merged,Stijn Streuvels,Nederlands,descriptive note
dca9d500-6d0e-5ff3-8769-474c40de7f88,tg:lhsc:894,Descriptions,1,id.title/description/merged,Mevrouw Jaak Rosseels,Nederlands,descriptive note
2b75ada6-e734-5be7-9f1d-ec90bed3d2ce,tg:lhsc:1008,Descriptions,1,id.title/description/merged,Dodenmasker van Jozef Cantré,Nederlands,descriptive note
0d0abb06-6f3e-5ed8-addd-8e4396c56dd4,tg:lhsc:656,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
14d909f9-f9e2-52ad-93a6-20afa4c66ccc,tg:lhsc:1663,Descriptions,1,id.title/description/merged,Emile Verhaeren,Nederlands,descriptive note
a9999e80-86bb-5659-b8e9-cf1a0a3ef478,tg:lhsc:1233,Descriptions,1,id.title/description/merged,Nationaal Gedenkteken voor de Zeelieden te Oostende.,Nederlands,descriptive note
a9999e80-86bb-5659-b8e9-cf1a0a3ef478,tg:lhsc:1233,Descriptions,1,note.lhdetail,Klein vierkant sokkel,Nederlands,
a302d86b-aa95-5f6c-a6b8-813d7ce13758,tg:lhsc:9316,Descriptions,1,id.title/description/merged,"Hugo Verriest, profielportret.",Nederlands,descriptive note
f05d6c41-784e-5cf0-9039-09c87f3248fd,tg:lhsc:713,Descriptions,1,id.title/description/merged,Cyriel Verschaeve,Nederlands,descriptive note
6f3d524b-9878-5c0f-b962-981f9149835f,tg:lhsc:969,Descriptions,1,id.title/description/merged,Dodenmasker van Peter Benoit,Nederlands,descriptive note
6f3d524b-9878-5c0f-b962-981f9149835f,tg:lhsc:969,Descriptions,1,note.lhdetail,Met een brede rand van ca. 2 cm rondom het hele masker.,Nederlands,
f10ae43d-3c9f-57d0-972f-43c70008852a,tg:lhsc:986,Descriptions,1,id.title/description/merged,Dodenmasker van Blanka Gyselen,Nederlands,descriptive note
f10ae43d-3c9f-57d0-972f-43c70008852a,tg:lhsc:986,Descriptions,1,note.lhdetail,Masker met oren. Geen steunrand.,Nederlands,
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,Descriptions,1,id.title/description/merged,Gustaaf Laroche,Nederlands,descriptive note
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,Descriptions,1,note.lhdetail,"Sokkel: kubusvormig, zwart, hout",Nederlands,
24236459-de9f-5836-9965-002498b3f1da,tg:lhsc:1360,Descriptions,1,id.title/description/merged,Filip De Pillecyn,Nederlands,descriptive note
24236459-de9f-5836-9965-002498b3f1da,tg:lhsc:1360,Descriptions,1,note.lhdetail,"sokkel: kubusvormig, gips",Nederlands,
93e4684e-c057-59bc-bb5f-0fb0fdbd14dc,tg:lhsc:705,Descriptions,1,id.title/description/merged,Jozef  Simons,Nederlands,descriptive note
bb80b3ad-5cad-57c7-8d5b-36c316548c15,tg:lhsc:1049,Descriptions,1,id.title/description/merged,Peter Jozef  Visschers,Nederlands,descriptive note
55ca14d0-1dd4-5cc7-9593-b7985f630204,tg:lhsc:990,Descriptions,1,id.title/description/merged,Dodenmasker van August Vermeylen,Nederlands,descriptive note
e15c628e-1951-5349-883b-97281b4f0f0d,tg:lhsc:1272,Descriptions,1,id.title/description/merged,Sint Vaast,Nederlands,descriptive note
2960ca11-a297-5f0b-89d8-3fd2a096d7bb,tg:lhsc:752,Descriptions,1,id.title/description/merged,Cyriel Buysse,Nederlands,descriptive note
0e8cdc59-e3ab-5136-bd77-1ac8061a372e,tg:lhsc:928,Descriptions,1,id.title/description/merged,Het zotte geweld van Rik Wouters,Nederlands,descriptive note
7542ff82-f437-53b0-acef-cf6d725c7c3a,tg:lhsc:882,Descriptions,1,id.title/description/merged,Peter Benoit,Nederlands,descriptive note
ee85f6ac-1898-573e-b141-582d291718b0,tg:lhsc:1086,Descriptions,1,note.lhdetail,"Een oude, armoedig geklede, zittende werkvrouw. De open mouwloze mantel is van de rechterschouder gegleden. Het hoofd neigt schuin rechts naar voor. De rechterarm steunt met de elleboog op de dij, de voorarm met gebogen hand is naar de rechterschouder geplooid. De linkerhand houdt een in plooien vallende dweil vast, boven de voor haar staande emmer.",Nederlands,
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,Descriptions,1,id.title/description/merged,Jef van Hoof,Nederlands,descriptive note
10743b6f-f549-53e1-a3c7-4a4986730133,tg:lhsc:725,Descriptions,1,id.title/description/merged,Edward Keurvels,Nederlands,descriptive note
c9388868-c4ea-5856-b123-781750c66400,tg:lhsc:1205,Descriptions,1,id.title/description/merged,Karel Lodewijk Ledeganck,Nederlands,descriptive note
c13afe10-7532-593f-95c4-cfc653be71ae,tg:lhsc:660,Descriptions,1,id.title/description/merged,Constant de Kinder,Nederlands,descriptive note
c13afe10-7532-593f-95c4-cfc653be71ae,tg:lhsc:660,Descriptions,1,note.lhdetail,"Het voetstuk wordt gevormd door twee boeken, waar overheen een schrijfveer.",Nederlands,
e37d4762-892d-513a-a790-92f2788323b5,tg:lhsc:1194,Descriptions,1,id.title/description/merged,Julius Mac Leod,Nederlands,descriptive note
a208fd6f-bd31-55c8-baf9-a9734508cc38,tg:lhsc:908,Descriptions,1,id.title/description/merged,Lambrecht Lambrechts,Nederlands,descriptive note
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,Descriptions,1,id.title/description/merged,Emanuel Hiel,Nederlands,descriptive note
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,Descriptions,1,note.lhdetail,"Boven en onder afgerond; gipsen negatief voor bronzen origineel, ook in onze collectie",Nederlands,
bca5796d-c9e2-5288-9c72-d44a8ae69b22,tg:lhsc:1317,Descriptions,1,id.title/description/merged,Alfred Martougin,Nederlands,descriptive note
bca5796d-c9e2-5288-9c72-d44a8ae69b22,tg:lhsc:1317,Descriptions,1,note.lhdetail,"Sokkel: kubusvormig, gips, zwart",Nederlands,
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
6700bfba-adf7-5e59-95a5-da0bcf944967,tg:lhsc:1182,Descriptions,1,id.title/description/merged,Adolf van der Eecken,Nederlands,descriptive note
6700bfba-adf7-5e59-95a5-da0bcf944967,tg:lhsc:1182,Descriptions,1,note.lhdetail,"Sokkel: type: volgt relief van het portret met stof omwikkeld, materiaal: hout, stof",Nederlands,
759d19fb-e417-57c3-a2fa-0ab28366902f,tg:lhsc:9418,Descriptions,1,id.title/description/merged,Afdruk linkerhand van Edward Keurvels,Nederlands,descriptive note
ca69df12-afa2-5c16-8e04-67a42b232734,tg:lhsc:1028,Descriptions,1,id.title/description/merged,Masker bij leven van Rose Gronon,Nederlands,descriptive note
bd2eb92e-66dc-580d-bdee-8f5840fd56b1,tg:lhsc:5712,Descriptions,1,id.title/description/merged,Profielportret.,Nederlands,descriptive note
e32b45f4-e6e7-5e22-9a50-c6c72236772d,tg:lhsc:1301,Descriptions,1,id.title/description/merged,Eugène Traey,Nederlands,descriptive note
c0d57123-76e8-5bdf-8ba2-6316df8c6dde,tg:lhsc:764,Descriptions,1,id.title/description/merged,Stijn Streuvels,Nederlands,descriptive note
9ac729ab-ac98-534f-9e11-6cc050c2a6d4,tg:lhsc:9361,Descriptions,1,id.title/description/merged,"Joannes Basilius Martens, driekwartportret.",Nederlands,descriptive note
32ddf113-070c-5531-9648-aead630b3ee3,tg:lhsc:1244,Descriptions,1,id.title/description/merged,Sint-Lucas,Nederlands,descriptive note
eaaa48a6-6a26-59a1-916d-772c2b80f496,tg:lhsc:57,Descriptions,1,id.title/description/merged,Jan van Beers,Nederlands,descriptive note
eaaa48a6-6a26-59a1-916d-772c2b80f496,tg:lhsc:57,Descriptions,1,note.lhdetail,Hoofd lichtjes naar links geneigd. Vierzijdig voetstuk. Kleiner en smaller dan het marmeren beeld en de afgietsels in gips.,Nederlands,
00e7c800-363d-5867-af7e-9bdc361c7afc,tg:lhsc:1090,Descriptions,1,id.title/description/merged,Andréas de Weerdt,Nederlands,descriptive note
00e7c800-363d-5867-af7e-9bdc361c7afc,tg:lhsc:1090,Descriptions,1,note.lhdetail,Afwerkingslaag: marmerimitatie (grijs-wit),Nederlands,
316fc5d3-8a6d-5fd3-bf20-ba48dac12a8a,tg:lhsc:949,Descriptions,1,id.title/description/merged,Roger Avermaete.,Nederlands,descriptive note
26cf34e8-e591-5d63-8a04-7cfa081a0df7,tg:lhsc:1706,Descriptions,1,note.lhdetail,"Sokkel: rond, hout, wit",Nederlands,
b11b5a15-2ae3-5b23-8cfd-d1f7f618d007,tg:lhsc:733,Descriptions,1,id.title/description/merged,Emanuel Hiel,Nederlands,descriptive note
b11b5a15-2ae3-5b23-8cfd-d1f7f618d007,tg:lhsc:733,Descriptions,1,note.lhdetail,"Sokkel: kader, hout, kartonnen passe-partout, goudkleur",Nederlands,
2b8d449c-a17f-51ca-9ed4-deb36568653e,tg:lhsc:699,Descriptions,1,id.title/description/merged,Jan Oscar de Gruyter,Nederlands,descriptive note
da6a8a09-1549-53d6-aa43-1129a453d599,tg:lhsc:5745,Descriptions,1,id.title/description/merged,Guido Gezelle,Nederlands,descriptive note
709ec64a-d132-511e-bd37-e375573e8cab,tg:lhsc:676,Descriptions,1,id.title/description/merged,Filips van Marnix van Sint Aldegonde,Nederlands,descriptive note
709ec64a-d132-511e-bd37-e375573e8cab,tg:lhsc:676,Descriptions,1,note.lhdetail,"Ontwerp of verkleind model voor een standbeeld. De figuur, in 16de-eeuwse
klederdracht, staat naast een sokkel met op de voorzijde het familiewapen.
Over de sokkel een geopend boek met de leuze _Rust elders_. De linkerhand rust
op het boek en verwijst terzelfdertijd naar de leuze. Achter het rechterbeen
een stapeltje boeken.

Het beeld staat op een hoge geprofileerde sokkel (h 42) met verbreed basement
en dekplaat.

Mogelijk is het een ontwerp voor het beeld aan de Kleine Zavel te Brussel. Het
uitgevoerde beeld is van Paul de Vigne. Houding en kledij vertonen
verwantschap en het stapeltje boeken is aanwezig. Deze figuur houdt het boek
in de rechterhand en het sokkeltje met het familiewapen ontbreekt. Houding en
gelaatsuitdrukking streven een veel dramatischer effect na dan dit ontwerp.",Nederlands,
566b6dae-d6dc-50ac-9f6b-4a0b276833af,tg:lhsc:1004,Descriptions,1,id.title/description/merged,Dodenmasker van Staf Bruggen,Nederlands,descriptive note
8fc8dce5-273f-5de5-9cd3-c3e9397fa794,tg:lhsc:932,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
d25950a4-c384-5da6-8f90-d0ede88f318d,tg:lhsc:898,Descriptions,1,id.title/description/merged,Theodoor van Ryswyck,Nederlands,descriptive note
c83d38ee-cf88-52ce-853f-f3daaa70a95f,tg:lhsc:1141,Descriptions,1,id.title/description/merged,André Baillon,Nederlands,descriptive note
49519ffb-b53b-5b89-aacf-f0bc73d08d5f,tg:lhsc:1268,Descriptions,1,id.title/description/merged,Dolfijn,Nederlands,descriptive note
49519ffb-b53b-5b89-aacf-f0bc73d08d5f,tg:lhsc:1268,Descriptions,1,note.lhdetail,"Sokkel, hout",Nederlands,
f6021462-e54f-541e-b448-19aff4d52e82,tg:lhsc:748,Descriptions,1,id.title/description/merged,Julius Mac Leod,Nederlands,descriptive note
eb97cc67-7be6-5473-ab54-9e969a5e5c94,tg:lhsc:436,Descriptions,1,id.title/description/merged,August Borms,Nederlands,descriptive note
9df2a1ce-dc6b-5a33-a80d-3719474159ab,tg:lhsc:1053,Descriptions,1,id.title/description/merged,Victor dela Montagne,Nederlands,descriptive note
9df2a1ce-dc6b-5a33-a80d-3719474159ab,tg:lhsc:1053,Descriptions,1,note.lhdetail,"Sokkel: cilinder, hout, zwart",Nederlands,
0696742d-5e1c-545a-bd45-738d6e6cf49f,tg:lhsc:1116,Descriptions,1,id.title/description/merged,Jan Broeckx,Nederlands,descriptive note
0696742d-5e1c-545a-bd45-738d6e6cf49f,tg:lhsc:1116,Descriptions,1,note.lhdetail,"Vierzijdig voetstuk, bestaande uit twee delen, hout",Nederlands,
20301903-0f38-521a-8cb9-6c171fe4fa1c,tg:lhsc:7168,Descriptions,1,id.title/description/merged,Buste van Felix Timmermans.,Nederlands,descriptive note
56aba1da-5446-57bd-9cb5-ea2a168b96f1,tg:lhsc:820,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
78e3e9ec-dae0-5c67-87cb-726da4cfe4e8,tg:lhsc:1680,Descriptions,1,id.title/description/merged,"""""Lorenzo De Medici"""", van Michelangelo (kopie)",Nederlands,descriptive note
78e3e9ec-dae0-5c67-87cb-726da4cfe4e8,tg:lhsc:1680,Descriptions,1,note.lhdetail,"Origin Media-Kapel, San-Lorenzo-kerk",Nederlands,
7a8537c1-811e-59b1-a45b-66dbe2bf0eb7,tg:lhsc:1045,Descriptions,1,id.title/description/merged,Jan Renier Snieders,Nederlands,descriptive note
f274465b-973d-5922-94d1-6a60a08d7223,tg:lhsc:420,Descriptions,1,id.title/description/merged,Peter Benoit,Nederlands,descriptive note
f274465b-973d-5922-94d1-6a60a08d7223,tg:lhsc:420,Descriptions,1,note.lhdetail,"Met een rechthoekig laag voetstuk. Maquette van het monument bestemd voor Harelbeke. Het lichaam, zittend van voren, het hoofd naar rechts. De linkerarm rust op een zeer gestileerde harp. Onder de linkerschouder een staand allegorisch figuurtje (de muze die het muziekinstrument bespeelt?. De rechterarm is geplooid voor de borst en rust op de rechterdij.",Nederlands,
3da08481-996d-5afc-9c2b-b1ea76778381,tg:lhsc:973,Descriptions,1,id.title/description/merged,Dodenmasker van een voorouder (?) van Benedict Jan Mees,Nederlands,descriptive note
3da08481-996d-5afc-9c2b-b1ea76778381,tg:lhsc:973,Descriptions,1,note.lhdetail,"Aangezichtsmasker zonder oren, geen steunrand.",Nederlands,
