ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Note,Entity Widget,Entity Identifier
0a2301f3-6a90-5ace-b1c5-14f4b691dbdd,tg:lhph:9551,OriginalBrocade,1,ec088980-6865-51bc-953c-71bb468e9977,au::16864,keywords,,"dlod={""name"":""Michel Seuphor"",""ark"":""ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977"",""uri"":""/agents/people/82517"",""id"":""au::16864"",""nameWithContext"":[""Ferdinand Berckelaers""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977
22de4353-6bec-5560-a81c-1001c8f843d4,tg:lhph:27813,OriginalBrocade,1,3a78b749-b6e3-52cd-a487-db5ba3d22c45,au::19431,keywords,,"dlod={""name"":""Renaat Veremans"",""ark"":""ark:/83110/x0/3a78b749-b6e3-52cd-a487-db5ba3d22c45"",""uri"":""/agents/people/82374"",""id"":""au::19431"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3a78b749-b6e3-52cd-a487-db5ba3d22c45
22de4353-6bec-5560-a81c-1001c8f843d4,tg:lhph:27813,OriginalBrocade,2,657c1534-e34e-5621-aa50-97e6f8daac7d,au::2418,keywords,,"dlod={""name"":""Ernest van der Borght"",""ark"":""ark:/83110/x0/657c1534-e34e-5621-aa50-97e6f8daac7d"",""uri"":""/agents/people/53396"",""id"":""au::2418"",""nameWithContext"":[""G. Ras"",""E. van der Heide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/657c1534-e34e-5621-aa50-97e6f8daac7d
2a395afa-78c7-57e1-a827-6f74c7f3e196,tg:lhph:23153,OriginalBrocade,1,47e79a4d-f021-5018-8470-7026c38525cb,au::13414,keywords,,"dlod={""name"":""Alice Nahon"",""ark"":""ark:/83110/x0/47e79a4d-f021-5018-8470-7026c38525cb"",""uri"":""/agents/people/85256"",""id"":""au::13414"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/47e79a4d-f021-5018-8470-7026c38525cb
26bcf1bd-7a1e-58df-8f2f-b8fe31bb4144,tg:lhph:24696,OriginalBrocade,2,4499d336-3533-53a8-aa77-f260b15b0644,au::13772,keywords,,"dlod={""name"":""Jan van Nijlen"",""ark"":""ark:/83110/x0/4499d336-3533-53a8-aa77-f260b15b0644"",""uri"":""/agents/people/74330"",""id"":""au::13772"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4499d336-3533-53a8-aa77-f260b15b0644
cdc3e91f-86ba-53ce-b55e-666b937b6ed3,tg:lhph:42440,OriginalBrocade,1,bf702a1c-9bac-5ce0-8f11-1507f9640b16,au::2742,keywords,,"dlod={""name"":""Frans van den Brande"",""ark"":""ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16"",""uri"":""/agents/people/94195"",""id"":""au::2742"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16
cdc3e91f-86ba-53ce-b55e-666b937b6ed3,tg:lhph:42440,OriginalBrocade,2,d5282c70-f348-55e7-8692-6074bc86a69e,au::16900,keywords,,"dlod={""name"":""William Shakespeare"",""ark"":""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""uri"":""/agents/people/83716"",""id"":""au::16900"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e
cdc3e91f-86ba-53ce-b55e-666b937b6ed3,tg:lhph:42440,OriginalBrocade,3,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
1f6c42af-191e-5ea3-ab0d-d1d6c50b0c22,tg:lhph:14220,OriginalBrocade,1,f85c0281-7b67-5957-9072-7e4a990f5665,au::4963,keywords,,"dlod={""name"":""Alphonse Daudet"",""ark"":""ark:/83110/x0/f85c0281-7b67-5957-9072-7e4a990f5665"",""uri"":""/agents/people/86450"",""id"":""au::4963"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f85c0281-7b67-5957-9072-7e4a990f5665
6d79fede-e9cf-5389-943d-361a372a526f,tg:lhph:25984,OriginalBrocade,1,0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f,au::2864,keywords,,"dlod={""name"":""Lucien van den Briele"",""ark"":""ark:/83110/x0/0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f"",""uri"":""/agents/people/53121"",""id"":""au::2864"",""nameWithContext"":[""Luc van den Briele""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f
d8694234-1b21-59fe-8f56-f99606b8ab40,tg:lhph:45385,OriginalBrocade,2,d40add29-ef5f-5843-8906-9511c61876b8,au::13406,keywords,,"dlod={""name"":""Jet Naessens"",""ark"":""ark:/83110/x0/d40add29-ef5f-5843-8906-9511c61876b8"",""uri"":""/agents/people/55169"",""id"":""au::13406"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d40add29-ef5f-5843-8906-9511c61876b8
d8694234-1b21-59fe-8f56-f99606b8ab40,tg:lhph:45385,OriginalBrocade,3,62e3f359-d561-5664-970a-ec3f08ed40a5,au::18955,keywords,,"dlod={""name"":""Gaston Vandermeulen"",""ark"":""ark:/83110/x0/62e3f359-d561-5664-970a-ec3f08ed40a5"",""uri"":""/agents/people/83904"",""id"":""au::18955"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/62e3f359-d561-5664-970a-ec3f08ed40a5
d8694234-1b21-59fe-8f56-f99606b8ab40,tg:lhph:45385,OriginalBrocade,4,691bfe24-b00d-535a-b67e-1c7c0701d58f,au::3448,keywords,,"dlod={""name"":""Hector Camerlynck"",""ark"":""ark:/83110/x0/691bfe24-b00d-535a-b67e-1c7c0701d58f"",""uri"":""/agents/people/65325"",""id"":""au::3448"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/691bfe24-b00d-535a-b67e-1c7c0701d58f
d8694234-1b21-59fe-8f56-f99606b8ab40,tg:lhph:45385,OriginalBrocade,5,29fb4619-90b9-5df6-8994-af18b9c1c870,au::5199,keywords,,"dlod={""name"":""Edward Deleu"",""ark"":""ark:/83110/x0/29fb4619-90b9-5df6-8994-af18b9c1c870"",""uri"":""/agents/people/76658"",""id"":""au::5199"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/29fb4619-90b9-5df6-8994-af18b9c1c870
d8694234-1b21-59fe-8f56-f99606b8ab40,tg:lhph:45385,OriginalBrocade,6,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
d8694234-1b21-59fe-8f56-f99606b8ab40,tg:lhph:45385,OriginalBrocade,7,212f9d04-d2f8-56a7-9746-69b3e6ad29e6,au::5592,keywords,,"dlod={""name"":""Joris Diels"",""ark"":""ark:/83110/x0/212f9d04-d2f8-56a7-9746-69b3e6ad29e6"",""uri"":""/agents/people/87717"",""id"":""au::5592"",""nameWithContext"":[""Luc Branswijck"",""Georg Marc"",""Ernst Vrolyck"",""Alex de Herdt""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/212f9d04-d2f8-56a7-9746-69b3e6ad29e6
aebeac4e-3a94-58de-81b2-c2b176644e1d,tg:lhph:4733,OriginalBrocade,1,0ed99f61-c8eb-5b80-bbea-8877cc9fce46,au::455,keywords,,"dlod={""name"":""Remy Angenot"",""ark"":""ark:/83110/x0/0ed99f61-c8eb-5b80-bbea-8877cc9fce46"",""uri"":""/agents/people/80206"",""id"":""au::455"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0ed99f61-c8eb-5b80-bbea-8877cc9fce46
aebeac4e-3a94-58de-81b2-c2b176644e1d,tg:lhph:4733,OriginalBrocade,2,bf702a1c-9bac-5ce0-8f11-1507f9640b16,au::2742,keywords,,"dlod={""name"":""Frans van den Brande"",""ark"":""ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16"",""uri"":""/agents/people/94195"",""id"":""au::2742"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16
c8173393-0a8f-5555-a5f3-a8bd23c630e4,tg:lhph:30285,OriginalBrocade,2,2b186f7c-dc01-5af5-99a4-df22d35b7592,au::18825,keywords,,"dlod={""name"":""Julien de Valckenaere"",""ark"":""ark:/83110/x0/2b186f7c-dc01-5af5-99a4-df22d35b7592"",""uri"":""/agents/people/52638"",""id"":""au::18825"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2b186f7c-dc01-5af5-99a4-df22d35b7592
1f6433ec-ba5d-52d2-9f5d-5a7b1d200a2b,tg:lhph:50884,OriginalBrocade,2,7786e0f1-a040-59ee-a492-db05f5f254d9,au::21571,keywords,,"dlod={""name"":""Paul de Wispelaere"",""ark"":""ark:/83110/x0/7786e0f1-a040-59ee-a492-db05f5f254d9"",""uri"":""/agents/people/58079"",""id"":""au::21571"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7786e0f1-a040-59ee-a492-db05f5f254d9
1f6433ec-ba5d-52d2-9f5d-5a7b1d200a2b,tg:lhph:50884,OriginalBrocade,3,71f46c5a-fae6-5f70-a6df-be2c10eb52eb,au::12170,keywords,,"dlod={""name"":""Manteau"",""ark"":""ark:/83110/x0/71f46c5a-fae6-5f70-a6df-be2c10eb52eb"",""uri"":""/agents/corporate_entities/15515"",""id"":""au::12170"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/71f46c5a-fae6-5f70-a6df-be2c10eb52eb
e0dd9ddf-19c6-5710-85f9-e2cfcd59a200,tg:lhph:37540,OriginalBrocade,1,ec23d49f-350d-5d24-a214-68c4460e98d3,au::1611,keywords,,"dlod={""name"":""Door van den Berghe"",""ark"":""ark:/83110/x0/ec23d49f-350d-5d24-a214-68c4460e98d3"",""uri"":""/agents/people/49713"",""id"":""au::1611"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ec23d49f-350d-5d24-a214-68c4460e98d3
e0dd9ddf-19c6-5710-85f9-e2cfcd59a200,tg:lhph:37540,OriginalBrocade,2,df2d2b3d-80c9-504c-bb06-6c136ee312d8,au::17447,keywords,,"dlod={""name"":""Stadsschouwburg [Antwerpen]"",""ark"":""ark:/83110/x0/df2d2b3d-80c9-504c-bb06-6c136ee312d8"",""uri"":""/agents/corporate_entities/24964"",""id"":""au::17447"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/df2d2b3d-80c9-504c-bb06-6c136ee312d8
e0dd9ddf-19c6-5710-85f9-e2cfcd59a200,tg:lhph:37540,OriginalBrocade,3,8d7f8c0e-0aa6-5b8c-8c6c-1cb286a1224d,au::18943,keywords,,"dlod={""name"":""Jan Vanderheyden"",""ark"":""ark:/83110/x0/8d7f8c0e-0aa6-5b8c-8c6c-1cb286a1224d"",""uri"":""/agents/people/49500"",""id"":""au::18943"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8d7f8c0e-0aa6-5b8c-8c6c-1cb286a1224d
7fc81ff4-3e7b-5229-8bb8-759ccb610db3,tg:lhph:51796,OriginalBrocade,1,75ec04b0-f341-59bf-9952-55d76d195b63,au::1514,keywords,,"dlod={""name"":""Marie-Elisabeth Belpaire"",""ark"":""ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63"",""uri"":""/agents/people/68036"",""id"":""au::1514"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63
18285b61-5f23-523c-b3ac-e561bca587db,tg:lhph:5821,OriginalBrocade,1,c93145da-0691-5567-9ca1-2f5ecb0a6064,au::9330,keywords,,"dlod={""name"":""IJzerbedevaarten"",""ark"":""ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064"",""uri"":""/agents/corporate_entities/26824"",""id"":""au::9330"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064
033b6d71-6a6e-525f-8a93-0a10c29e91c8,tg:lhph:53251,OriginalBrocade,1,29dfff03-045a-5497-99de-f74d3ed41f86,au::18307,keywords,,"dlod={""name"":""Leo-Michel Thiery"",""ark"":""ark:/83110/x0/29dfff03-045a-5497-99de-f74d3ed41f86"",""uri"":""/agents/people/89747"",""id"":""au::18307"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/29dfff03-045a-5497-99de-f74d3ed41f86
9bba57de-c2ad-5af4-b445-6b9b8538ac2f,tg:lhph:35087,OriginalBrocade,2,6721d9bb-2b64-5541-adbe-1fa777e8baec,au::15014,keywords,,"dlod={""name"":""Dré Poppe"",""ark"":""ark:/83110/x0/6721d9bb-2b64-5541-adbe-1fa777e8baec"",""uri"":""/agents/people/84569"",""id"":""au::15014"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6721d9bb-2b64-5541-adbe-1fa777e8baec
80ec2def-1332-5d3c-9725-b04ece044971,tg:lhph:19412,OriginalBrocade,1,2a6dea56-de4b-5312-a57a-3e477383b0d7,au::12943,keywords,,"dlod={""name"":""George Minne"",""ark"":""ark:/83110/x0/2a6dea56-de4b-5312-a57a-3e477383b0d7"",""uri"":""/agents/people/87523"",""id"":""au::12943"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2a6dea56-de4b-5312-a57a-3e477383b0d7
80ec2def-1332-5d3c-9725-b04ece044971,tg:lhph:19412,OriginalBrocade,2,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,keywords,,"dlod={""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/75531"",""id"":""au::2268"",""nameWithContext"":[""H.P."",""Havelingk"",""Ernest d' Hooghe"",""Jan Baptist Janssens"",""Mane"",""Alfried Mendel"",""P.H."",""Daniel Quilp"",""W. Steenackers"",""Thekel"",""G.J van Stockstraeten"",""Karel van Mander"",""Nand Verdonck"",""Dr. Kwabbes"",""Mac Adam"",""Th. van Hauwaert"",""J. Fr. Liebrechts"",""Alfried Mandel"",""H. Ambeloke"",""Bob Calefoot"",""Cheops"",""Colum-Massa"",""Massa"",""Elinor"",""Louis Frisé"",""Piet Palings"",""L. Fré"",""Hatteras"",""Shandy"",""Tsjitsjikoff"",""Louis Trisé""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
80ec2def-1332-5d3c-9725-b04ece044971,tg:lhph:19412,OriginalBrocade,3,926e8066-a9a8-5187-b89f-bd396c781611,au::3337,keywords,,"dlod={""name"":""Cyriel Buysse"",""ark"":""ark:/83110/x0/926e8066-a9a8-5187-b89f-bd396c781611"",""uri"":""/agents/people/47893"",""id"":""au::3337"",""nameWithContext"":[""Louis Bonheyden"",""Prosper van Hove"",""Robert Palmer""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/926e8066-a9a8-5187-b89f-bd396c781611
031efa52-5cf1-5c61-9bf4-941c5ba5adf1,tg:lhph:32742,OriginalBrocade,1,cc567532-12ee-5cfe-b956-9f3cdbadaee3,au::9893,keywords,,"dlod={""name"":""Jef Judels"",""ark"":""ark:/83110/x0/cc567532-12ee-5cfe-b956-9f3cdbadaee3"",""uri"":""/agents/people/68825"",""id"":""au::9893"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cc567532-12ee-5cfe-b956-9f3cdbadaee3
809de595-9970-5161-87b0-36a55896d6ce,tg:lhph:47642,OriginalBrocade,1,41b2c2db-191d-5dfe-8d23-0d6a0fc63bfd,au::25929,keywords,,"dlod={""name"":""Godelieve Peeters"",""ark"":""ark:/83110/x0/41b2c2db-191d-5dfe-8d23-0d6a0fc63bfd"",""uri"":""/agents/people/82735"",""id"":""au::25929"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/41b2c2db-191d-5dfe-8d23-0d6a0fc63bfd
809de595-9970-5161-87b0-36a55896d6ce,tg:lhph:47642,OriginalBrocade,2,ef7f598a-9081-58e2-b9d0-73f8929c6694,au::14546,keywords,,"dlod={""name"":""Jozef Peeters"",""ark"":""ark:/83110/x0/ef7f598a-9081-58e2-b9d0-73f8929c6694"",""uri"":""/agents/people/91544"",""id"":""au::14546"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ef7f598a-9081-58e2-b9d0-73f8929c6694
dc46e8ef-2e5d-5b5a-9cc7-73db5b4592fc,tg:lhph:11022,OriginalBrocade,2,421404a0-a424-513e-88fa-02f41e4ddd9d,au::16061,keywords,,"dlod={""name"":""Emmanuel Rosseels"",""ark"":""ark:/83110/x0/421404a0-a424-513e-88fa-02f41e4ddd9d"",""uri"":""/agents/people/79143"",""id"":""au::16061"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/421404a0-a424-513e-88fa-02f41e4ddd9d
cc510201-4840-524f-9ebe-40f0128765ed,tg:lhph:9101,OriginalBrocade,2,9d13f933-33cc-5f58-af71-6f2cfd93c2d9,au::16605,keywords,,"dlod={""name"":""Julien Schoenaerts"",""ark"":""ark:/83110/x0/9d13f933-33cc-5f58-af71-6f2cfd93c2d9"",""uri"":""/agents/people/70638"",""id"":""au::16605"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9d13f933-33cc-5f58-af71-6f2cfd93c2d9
71303879-48d6-533e-baf5-2376d3d5be5f,tg:lhph:40187,OriginalBrocade,2,cbfc0be6-d770-5205-9025-50c27d22dd1f,au::17600,keywords,,"dlod={""name"":""Piet Sterckx"",""ark"":""ark:/83110/x0/cbfc0be6-d770-5205-9025-50c27d22dd1f"",""uri"":""/agents/people/88818"",""id"":""au::17600"",""nameWithContext"":[""Ruig""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cbfc0be6-d770-5205-9025-50c27d22dd1f
71303879-48d6-533e-baf5-2376d3d5be5f,tg:lhph:40187,OriginalBrocade,3,cf557bdc-e9a9-5847-ba9c-fa9384e30300,au::58032,keywords,,"dlod={""name"":""Terzina"",""ark"":""ark:/83110/x0/cf557bdc-e9a9-5847-ba9c-fa9384e30300"",""uri"":""/agents/corporate_entities/27702"",""id"":""au::58032"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cf557bdc-e9a9-5847-ba9c-fa9384e30300
4264df85-ade4-5616-b4e5-404c493198bb,tg:lhph:26351,OriginalBrocade,1,7f0955d8-f3c3-56a5-8bab-cdb136640de7,au::14205,keywords,,"dlod={""name"":""Oud-België"",""ark"":""ark:/83110/x0/7f0955d8-f3c3-56a5-8bab-cdb136640de7"",""uri"":""/agents/corporate_entities/19362"",""id"":""au::14205"",""nameWithContext"":[""Ancienne Belgique""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7f0955d8-f3c3-56a5-8bab-cdb136640de7
666b6b1a-9c12-5d2b-ac9f-4b1c0ee3939f,tg:lhph:46950,OriginalBrocade,1,644b91bf-ffcb-5c98-ad1f-d4a4647c1040,au::6254,keywords,,"dlod={""name"":""El-Bardo [Schouwburg]"",""ark"":""ark:/83110/x0/644b91bf-ffcb-5c98-ad1f-d4a4647c1040"",""uri"":""/agents/corporate_entities/27490"",""id"":""au::6254"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/644b91bf-ffcb-5c98-ad1f-d4a4647c1040
6aa35a94-baf0-5aa6-8fd6-da7197fa860f,tg:lhph:21494,OriginalBrocade,2,2c603321-3bc2-5f72-8e45-243969365263,au::21294,keywords,,"dlod={""name"":""Jozef van Wetteren"",""ark"":""ark:/83110/x0/2c603321-3bc2-5f72-8e45-243969365263"",""uri"":""/agents/people/83091"",""id"":""au::21294"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c603321-3bc2-5f72-8e45-243969365263
6aa35a94-baf0-5aa6-8fd6-da7197fa860f,tg:lhph:21494,OriginalBrocade,3,cb527b63-a6a8-56a5-bce5-1864758afb64,au::3664,keywords,,"dlod={""name"":""Frans van Cauwelaert"",""ark"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""uri"":""/agents/people/49644"",""id"":""au::3664"",""nameWithContext"":[""Frans van Calloo""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64
6e0dcdf3-e5c5-5674-a66c-2d4143177bba,tg:lhph:19107,OriginalBrocade,1,7786e0f1-a040-59ee-a492-db05f5f254d9,au::21571,keywords,,"dlod={""name"":""Paul de Wispelaere"",""ark"":""ark:/83110/x0/7786e0f1-a040-59ee-a492-db05f5f254d9"",""uri"":""/agents/people/58079"",""id"":""au::21571"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7786e0f1-a040-59ee-a492-db05f5f254d9
20b26654-f317-5bea-871a-9217525e404a,tg:lhph:32257,OriginalBrocade,1,6a263bee-3114-5952-a9a9-d55d9d8b2e92,au::9760,keywords,,"dlod={""name"":""Marinus de Jong"",""ark"":""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""uri"":""/agents/people/52754"",""id"":""au::9760"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92
82c172a3-2645-5680-b157-bd2e21abeded,tg:lhph:3019,OriginalBrocade,2,59638b74-5696-54aa-9aff-281455e26bf0,au::19775,keywords,,"dlod={""name"":""Hugo Verriest"",""ark"":""ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0"",""uri"":""/agents/people/54495"",""id"":""au::19775"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0
cba55db9-9489-5ff5-a31f-f80868bf238b,tg:lhph:1024,OriginalBrocade,2,9c256947-ad22-57f3-a015-9e6c391a8d4e,au::24424,keywords,,"dlod={""name"":""Paul Moreaux"",""ark"":""ark:/83110/x0/9c256947-ad22-57f3-a015-9e6c391a8d4e"",""uri"":""/agents/people/71900"",""id"":""au::24424"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9c256947-ad22-57f3-a015-9e6c391a8d4e
cba55db9-9489-5ff5-a31f-f80868bf238b,tg:lhph:1024,OriginalBrocade,3,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,keywords,,"dlod={""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/75531"",""id"":""au::2268"",""nameWithContext"":[""H.P."",""Havelingk"",""Ernest d' Hooghe"",""Jan Baptist Janssens"",""Mane"",""Alfried Mendel"",""P.H."",""Daniel Quilp"",""W. Steenackers"",""Thekel"",""G.J van Stockstraeten"",""Karel van Mander"",""Nand Verdonck"",""Dr. Kwabbes"",""Mac Adam"",""Th. van Hauwaert"",""J. Fr. Liebrechts"",""Alfried Mandel"",""H. Ambeloke"",""Bob Calefoot"",""Cheops"",""Colum-Massa"",""Massa"",""Elinor"",""Louis Frisé"",""Piet Palings"",""L. Fré"",""Hatteras"",""Shandy"",""Tsjitsjikoff"",""Louis Trisé""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
314599f1-ff0b-5c11-9173-8ac22dafe299,tg:lhph:52856,OriginalBrocade,2,098ee04e-7e9a-5998-9dca-ff4b30e9fd91,au::24404,keywords,,"dlod={""name"":""Isa Lateur"",""ark"":""ark:/83110/x0/098ee04e-7e9a-5998-9dca-ff4b30e9fd91"",""uri"":""/agents/people/75387"",""id"":""au::24404"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/098ee04e-7e9a-5998-9dca-ff4b30e9fd91
314599f1-ff0b-5c11-9173-8ac22dafe299,tg:lhph:52856,OriginalBrocade,3,f93a1cba-2ca6-5d02-85e3-667b7da8a7d3,au::27545,keywords,,"dlod={""name"":""Alida Lateur-Staelens"",""ark"":""ark:/83110/x0/f93a1cba-2ca6-5d02-85e3-667b7da8a7d3"",""uri"":""/agents/people/93984"",""id"":""au::27545"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f93a1cba-2ca6-5d02-85e3-667b7da8a7d3
f98669d0-d1af-5f08-aba8-32da58484335,tg:lhph:35592,OriginalBrocade,1,4a9dc8a4-bf19-50ef-b379-834601f0b9ef,au::11190,keywords,,"dlod={""name"":""Cor Ria Leeman"",""ark"":""ark:/83110/x0/4a9dc8a4-bf19-50ef-b379-834601f0b9ef"",""uri"":""/agents/people/84781"",""id"":""au::11190"",""nameWithContext"":[""Corneel Alfons van Kuyck"",""Erico Laerman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4a9dc8a4-bf19-50ef-b379-834601f0b9ef
f98669d0-d1af-5f08-aba8-32da58484335,tg:lhph:35592,OriginalBrocade,2,b98be59f-9cc4-55fd-83c6-adf9fd6ddaa9,au::103630,keywords,,"dlod={""name"":""Italië (Europa)"",""ark"":""ark:/83110/x0/e8933b07-59b3-5b9e-b30d-39cf7fb17e5c"",""uri"":""/agents/corporate_entities/24878"",""id"":""au::103630g"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e8933b07-59b3-5b9e-b30d-39cf7fb17e5c
