brocade.id,Legacy Information Code,Legacy Information Value,dataset,card,Legacy Information Type,ResourceID
tg:lhps:55243,d:lh:283066,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55243.tif,lhps,e73_LegacyImages,image high resolution,2611c601-550a-5d9b-ac8a-c132053bbcd2
tg:lhps:55253,d:lh:283043,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55253.tif,lhps,e73_LegacyImages,image high resolution,ceef37f5-3c55-5ceb-9123-53ee632c1c16
tg:lhps:55288,d:lh:284987,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55288.tif,lhps,e73_LegacyImages,image high resolution,99342d87-17f4-5b5a-b7c5-37f10bd7b8a5
tg:lhps:55298,d:lh:283604,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55298.tif,lhps,e73_LegacyImages,image high resolution,8f44f0f2-49ed-515f-877f-dbf0fb4b3eb2
tg:lhps:553,d:lh:192966,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_553.jpg,lhps,e73_LegacyImages,image high resolution,619284b3-cbdf-53a0-b40c-4a6295e99fd3
tg:lhps:55304,d:lh:283543,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55304.tif,lhps,e73_LegacyImages,image high resolution,2aa79997-a37f-50a9-aab5-c2464095ceae
tg:lhps:5531,d:lh:213857,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_5531.tif,lhps,e73_LegacyImages,image high resolution,7a47cabf-f59b-5a34-9bdd-4044d63c11b9
tg:lhps:55314,d:lh:283787,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55314.tif,lhps,e73_LegacyImages,image high resolution,80d3a0dc-27ff-54d1-adde-e00233238746
tg:lhps:55322,d:lh:283938,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55322.tif,lhps,e73_LegacyImages,image high resolution,d5cf79d3-f412-58cf-8650-894d5f737240
tg:lhps:55332,d:lh:283859,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55332.tif,lhps,e73_LegacyImages,image high resolution,54703d7e-e07d-5c3f-ae58-dd2a74545b88
tg:lhps:55349,d:lh:283929,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55349.tif,lhps,e73_LegacyImages,image high resolution,c55183a7-c31f-5f28-a107-e19fe6f14c44
tg:lhps:55359,d:lh:284995,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55359.tif,lhps,e73_LegacyImages,image high resolution,e8a9428b-b416-5aef-baf0-68b1b6f6e594
tg:lhps:55366,d:lh:283874,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55366.tif,lhps,e73_LegacyImages,image high resolution,80fd3e39-debc-5c79-bb8c-92d12395ac80
tg:lhps:55376,d:lh:283921,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55376.tif,lhps,e73_LegacyImages,image high resolution,02dd32e5-3108-5b91-a501-c8dfab02cf4c
tg:lhps:55382,d:lh:283896,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55382.tif,lhps,e73_LegacyImages,image high resolution,1e565c98-db26-5dc5-9243-eadf6816cd0e
tg:lhps:55392,d:lh:283945,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55392.tif,lhps,e73_LegacyImages,image high resolution,22cf0af9-dcb5-5ba8-8b37-8670234cad91
tg:lhps:55406,d:lh:284290,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55406.tif,lhps,e73_LegacyImages,image high resolution,a22db0ab-5a7f-52d2-9b34-68692a8fed3e
tg:lhps:55416,d:lh:284483,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55416.tif,lhps,e73_LegacyImages,image high resolution,61f1415b-ad75-5393-9eef-63085fe82f77
tg:lhps:55429,d:lh:284852,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55429.tif,lhps,e73_LegacyImages,image high resolution,3282d4d8-08ca-5ea8-9f13-54cb86413f04
tg:lhps:5543,d:lh:200339,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_5543.tif,lhps,e73_LegacyImages,image high resolution,64ea106e-690b-5a17-baba-beb3c1605bf2
tg:lhps:55439,d:lh:285044,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55439.tif,lhps,e73_LegacyImages,image high resolution,fb6a684c-c873-5821-9688-3154454149a9
tg:lhps:55464,d:lh:285353,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55464.tif,lhps,e73_LegacyImages,image high resolution,7e8ecbaa-7293-5d24-8cec-9aa350e9e22d
tg:lhps:55523,d:lh:285844,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55523.tif,lhps,e73_LegacyImages,image high resolution,6aa58800-1bf4-5083-87fd-aaa441a15623
tg:lhps:5553,d:lh:186960,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_5553.tif,lhps,e73_LegacyImages,image high resolution,ea5f14b2-761e-53a6-a42d-f6772481c207
tg:lhps:55533,d:lh:285792,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55533.tif,lhps,e73_LegacyImages,image high resolution,e0e7a53b-acc0-5cf6-b87a-0edfd89d1821
tg:lhps:55541,d:lh:286035,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55541.tif,lhps,e73_LegacyImages,image high resolution,183e5f98-a7a1-5ebd-b351-d667b333a4fd
tg:lhps:55567,d:lh:285949,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55567.tif,lhps,e73_LegacyImages,image high resolution,a8228d17-a7a9-5aca-9ebc-674689609815
tg:lhps:55577,d:lh:285954,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55577.tif,lhps,e73_LegacyImages,image high resolution,04d17fd5-03da-58e0-82b8-ff488bed828d
tg:lhps:55601,d:lh:287062,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55601.tif,lhps,e73_LegacyImages,image high resolution,be7dc09e-f944-5a8d-993b-06f50f78794a
tg:lhps:55608,d:lh:287006,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55608.tif,lhps,e73_LegacyImages,image high resolution,1410de91-3b6a-566e-abdb-36336e249392
tg:lhps:55611,d:lh:287197,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55611.tif,lhps,e73_LegacyImages,image high resolution,3408cebf-d964-5550-9d0b-be6ac0a114ec
tg:lhps:55618,d:lh:287217,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55618.tif,lhps,e73_LegacyImages,image high resolution,bc043eb6-7403-54a9-b0b6-9e71fed6bf78
tg:lhps:55627,d:lh:287253,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55627.tif,lhps,e73_LegacyImages,image high resolution,97e66829-7b4c-5cd2-bb08-2a72766f6815
tg:lhps:55637,d:lh:287124,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55637.tif,lhps,e73_LegacyImages,image high resolution,e7038c09-c1e2-5519-a184-309108db86f5
tg:lhps:55645,d:lh:287846,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55645.tif,lhps,e73_LegacyImages,image high resolution,6e15e6a6-16e7-5964-b229-05b60ac023f6
tg:lhps:55655,d:lh:287059,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55655.tif,lhps,e73_LegacyImages,image high resolution,48aff75c-80e1-5cf8-b40c-49ad84f94163
tg:lhps:55712,d:lh:287221,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55712.tif,lhps,e73_LegacyImages,image high resolution,77b16dfd-bde3-5b26-897f-0149cef2828a
tg:lhps:55760,d:lh:287030,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55760.tif,lhps,e73_LegacyImages,image high resolution,ac88b716-bada-5d9e-95bc-39bfa6fa9df1
tg:lhps:55769,d:lh:287035,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55769.tif,lhps,e73_LegacyImages,image high resolution,cc3f68c6-74bf-5878-850f-cc8c621a3728
tg:lhps:55770,d:lh:287216,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55770.tif,lhps,e73_LegacyImages,image high resolution,8de33753-bc53-5971-9583-b63ca71a1113
tg:lhps:55779,d:lh:287615,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55779.tif,lhps,e73_LegacyImages,image high resolution,9bc5e4d3-cb3f-5a19-bec7-0b1a07bf5b94
tg:lhps:55784,d:lh:287612,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55784.tif,lhps,e73_LegacyImages,image high resolution,c2893829-efeb-55f0-a167-5837f8b425a8
tg:lhps:55794,d:lh:287866,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55794.tif,lhps,e73_LegacyImages,image high resolution,fc3a5555-8503-5a80-b36e-c4600b412412
tg:lhps:55805,d:lh:287633,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55805.tif,lhps,e73_LegacyImages,image high resolution,aaa0976b-c199-52d4-ab5c-53fc49dcb787
tg:lhps:55815,d:lh:287595,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55815.tif,lhps,e73_LegacyImages,image high resolution,f23b9586-816c-5597-87e0-3ef66375dc10
tg:lhps:55848,d:lh:287992,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55848.tif,lhps,e73_LegacyImages,image high resolution,816c7136-13de-57eb-b934-3fcd00064a92
tg:lhps:55858,d:lh:288064,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55858.tif,lhps,e73_LegacyImages,image high resolution,f08965cf-44a7-554c-ac4d-d789c0cf5a18
tg:lhps:5588,d:lh:219282,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_5588.tif,lhps,e73_LegacyImages,image high resolution,1eec99f6-f61a-5fc5-b24d-4b4b03e5bbf1
tg:lhps:55920,d:lh:288958,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55920.tif,lhps,e73_LegacyImages,image high resolution,63b20cd9-5437-5117-a0a7-991be3484ff4
tg:lhps:55930,d:lh:288589,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55930.tif,lhps,e73_LegacyImages,image high resolution,bab2051d-3de6-5780-9d89-1fb863c5eda6
tg:lhps:55942,d:lh:288426,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55942.tif,lhps,e73_LegacyImages,image high resolution,0ccb5218-623c-59b5-a68e-e42861969b3a
tg:lhps:55952,d:lh:288386,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55952.tif,lhps,e73_LegacyImages,image high resolution,a4f380c7-c35b-58bb-b905-7aec988a0367
tg:lhps:55964,d:lh:288411,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55964.tif,lhps,e73_LegacyImages,image high resolution,c4b790a4-a26b-58af-a3e1-b34e6d84be5b
tg:lhps:55989,d:lh:288694,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55989.tif,lhps,e73_LegacyImages,image high resolution,0765c6ea-116d-5bf4-81e6-e093b546b958
tg:lhps:55999,d:lh:288695,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55999.tif,lhps,e73_LegacyImages,image high resolution,1e17234f-07cc-5e19-8535-888f3d2866ba
tg:lhps:6104,d:lh:210262,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/61_/tg_lhps_6104.tif,lhps,e73_LegacyImages,image high resolution,40ae2676-70c8-54c8-b997-1e31c8465dea
tg:lhps:6114,d:lh:224963,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/61_/tg_lhps_6114.tif,lhps,e73_LegacyImages,image high resolution,3d82d6d5-f5b9-5801-8a48-ad3d95a78ed4
tg:lhps:6149,d:lh:191495,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/61_/tg_lhps_6149.tif,lhps,e73_LegacyImages,image high resolution,53a07b59-25e8-5c47-826a-8eb299869a43
tg:lhps:6159,d:lh:204924,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/61_/tg_lhps_6159.jpg,lhps,e73_LegacyImages,image high resolution,c0eeb06f-6f3a-5b04-9988-e03fa33f8d1f
tg:lhps:6166,d:lh:218583,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/61_/tg_lhps_6166.tif,lhps,e73_LegacyImages,image high resolution,2690c03e-5477-53eb-a806-0711923fe97d
tg:lhps:6176,d:lh:195555,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/61_/tg_lhps_6176.tif,lhps,e73_LegacyImages,image high resolution,e6768e15-3d43-5308-996d-58a5865547f5
tg:lhps:6182,d:lh:211545,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/61_/tg_lhps_6182.tif,lhps,e73_LegacyImages,image high resolution,8d084606-8108-510a-8661-dedf8990443c
tg:lhps:6192,d:lh:188726,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/61_/tg_lhps_6192.tif,lhps,e73_LegacyImages,image high resolution,29b16b6a-e843-57d4-9fc7-cdc89a798899
tg:lhps:6200,d:lh:185269,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/62_/tg_lhps_6200.tif,lhps,e73_LegacyImages,image high resolution,00f899d2-a2f3-5f37-a18d-f71344657aaa
tg:lhps:625,d:lh:215771,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/62_/tg_lhps_625.jpg,lhps,e73_LegacyImages,image high resolution,9365d7d6-d5db-55e7-852d-12ce684dad5e
tg:lhps:6262,d:lh:241334,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/62_/tg_lhps_6262.tif,lhps,e73_LegacyImages,image high resolution,cbee2983-9736-5369-9c45-331f23e6e6d9
tg:lhps:6286,d:lh:186212,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/62_/tg_lhps_6286.tif,lhps,e73_LegacyImages,image high resolution,c3e7d841-4737-58ae-92fe-0b114099d3e5
tg:lhps:6296,d:lh:206706,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/62_/tg_lhps_6296.tif,lhps,e73_LegacyImages,image high resolution,3becdff1-c394-533e-90d2-b2aad48fcb63
tg:lhps:6303,d:lh:196258,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/63_/tg_lhps_6303.jpg,lhps,e73_LegacyImages,image high resolution,e440addc-4f81-5451-949f-39409f19cf7a
tg:lhps:6313,d:lh:196191,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/63_/tg_lhps_6313.tif,lhps,e73_LegacyImages,image high resolution,2a060b74-2ead-5a4c-8754-c3617badde97
tg:lhps:6325,d:lh:282640,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/63_/tg_lhps_6325.tif,lhps,e73_LegacyImages,image high resolution,5bb902a9-3f6a-54b2-b101-5769e6c8dc38
tg:lhps:6335,d:lh:219264,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/63_/tg_lhps_6335.tif,lhps,e73_LegacyImages,image high resolution,b2d9923c-c16b-5e48-a5bc-67227a249fdc
tg:lhps:6347,d:lh:213844,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/63_/tg_lhps_6347.jpg,lhps,e73_LegacyImages,image high resolution,ab26fd83-b25e-575e-99ee-d3daa447b5df
tg:lhps:635,d:lh:251342,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/63_/tg_lhps_635.tif,lhps,e73_LegacyImages,image high resolution,e5c309d0-6f19-5960-8c5a-99b7fa2f4ab0
tg:lhps:6357,d:lh:240023,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/63_/tg_lhps_6357.tif,lhps,e73_LegacyImages,image high resolution,69f56f08-1ecd-5c59-ac3c-e1e81f793b3c
tg:lhps:6368,d:lh:204280,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/63_/tg_lhps_6368.jpg,lhps,e73_LegacyImages,image high resolution,7921d560-51bd-5f1f-9c0b-cf6b118be77f
tg:lhps:6378,d:lh:200334,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/63_/tg_lhps_6378.jpg,lhps,e73_LegacyImages,image high resolution,8ae6e4cc-ec52-50b5-9fa8-1f41d0f43c0c
tg:lhps:6408,d:lh:211697,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/64_/tg_lhps_6408.jpg,lhps,e73_LegacyImages,image high resolution,501df7ab-0f84-5b0c-9d21-9f46164d37f9
tg:lhps:6418,d:lh:198119,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/64_/tg_lhps_6418.jpg,lhps,e73_LegacyImages,image high resolution,701ccce9-ed82-5371-af36-05fce11156e7
tg:lhps:6427,d:lh:184849,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/64_/tg_lhps_6427.jpg,lhps,e73_LegacyImages,image high resolution,daf5b367-7cfc-57ff-8908-148ac653fed9
tg:lhps:6437,d:lh:240059,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/64_/tg_lhps_6437.tif,lhps,e73_LegacyImages,image high resolution,021eb67b-bea9-55a5-a7c3-79ab33a7a1f6
tg:lhps:6445,d:lh:211354,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/64_/tg_lhps_6445.jpg,lhps,e73_LegacyImages,image high resolution,13fa97d3-44d0-5ad0-b16b-c1101fbc616a
tg:lhps:6455,d:lh:217181,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/64_/tg_lhps_6455.jpg,lhps,e73_LegacyImages,image high resolution,30f218e3-6609-5d42-ab1c-6251c997e289
tg:lhps:647,d:lh:187590,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/64_/tg_lhps_647.jpg,lhps,e73_LegacyImages,image high resolution,8be3631a-d827-50ff-b834-e9ce86b42fdd
tg:lhps:6497,d:lh:196924,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/64_/tg_lhps_6497.jpg,lhps,e73_LegacyImages,image high resolution,de11b3b7-3b6b-50e6-908c-c2c0fc2f0f23
tg:lhps:6606,d:lh:197594,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6606.jpg,lhps,e73_LegacyImages,image high resolution,12960ef3-78ac-5e9f-bdf9-25c676e5d8a4
tg:lhps:6616,d:lh:184351,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6616.jpg,lhps,e73_LegacyImages,image high resolution,e05af202-9ae3-51a9-a464-4a352439d0d2
tg:lhps:6620,d:lh:188285,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6620.tif,lhps,e73_LegacyImages,image high resolution,e661eff7-c156-5e0d-85eb-00bd68549eaf
tg:lhps:6629,d:lh:188282,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6629.tif,lhps,e73_LegacyImages,image high resolution,d632052a-8bc7-51ca-801d-725eb6bec67f
tg:lhps:6630,d:lh:211137,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6630.tif,lhps,e73_LegacyImages,image high resolution,22ec4e13-9768-5535-9f3e-f9c2c49a041d
tg:lhps:6639,d:lh:204341,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6639.tif,lhps,e73_LegacyImages,image high resolution,e08606a6-5e42-5a7a-bd90-598a66ba8c52
tg:lhps:6664,d:lh:205749,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6664.tif,lhps,e73_LegacyImages,image high resolution,fc08161f-bbb9-5bf0-8c89-618aaa889a3c
tg:lhps:6674,d:lh:192297,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6674.tif,lhps,e73_LegacyImages,image high resolution,ec804f4e-3335-587f-9d91-397e077c8443
tg:lhps:668,d:lh:196902,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_668.jpg,lhps,e73_LegacyImages,image high resolution,31eca6de-bfbb-54a7-89d2-56ae0a4d76ea
tg:lhps:6680,d:lh:196392,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6680.tif,lhps,e73_LegacyImages,image high resolution,9a5e7290-7d6f-5e4f-9053-6c1c31993738
tg:lhps:6689,d:lh:196385,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/6_/66_/tg_lhps_6689.jpg,lhps,e73_LegacyImages,image high resolution,73b1164e-8d09-5dc9-aec7-7188edf990c8
