ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Type
8ae6e4cc-ec52-50b5-9fa8-1f41d0f43c0c,tg:lhps:6378,e73_Copyrights,1968-04-09,2083-04-09,In Copyright
b1ef6997-4571-5eb6-ad65-974eca5a69a7,tg:lhps:48039,e73_Copyrights,1997-03-05,2112-03-05,In Copyright
5762508b-d8e2-57f4-8eb3-67cecd44e021,tg:lhps:2054,e73_Copyrights,1982-10-07,2097-10-07,In Copyright
7872996f-70a4-5f8e-9a0b-21972a07156e,tg:lhps:26442,e73_Copyrights,1980-08-08,2095-08-08,In Copyright
cb79793a-c5fc-5a9d-8bab-99d15aef526f,tg:lhps:16339,e73_Copyrights,1952-03-11,2067-03-11,In Copyright
d6c4bee9-b65a-526a-a3b2-19b02ddb5ca8,tg:lhps:57852,e73_Copyrights,1952-03-11,2067-03-11,In Copyright
402b3961-447b-5600-9347-6094433f5d02,tg:lhps:27148,e73_Copyrights,1991-04-27,2106-04-27,In Copyright
4841bedc-0545-58d5-bcf0-a6f4e264a6a6,tg:lhps:17633,e73_Copyrights,1941-07-23,2056-07-23,In Copyright
05b7cae4-d1c6-55f9-afc1-cc765cd097e0,tg:lhps:44939,e73_Copyrights,1990-12-21,2105-12-21,In Copyright
f9128ff2-e292-54fb-b7ba-98b6bbac4c75,tg:lhps:7672,e73_Copyrights,1935-uu-uu,2050-uu-uu,In Copyright
3ac83bf4-db61-5323-9298-434aa8ca3e56,tg:lhps:31605,e73_Copyrights,1953-05-15,2068-05-15,In Copyright
7e295860-a740-52f6-8601-a27421310b47,tg:lhps:23264,e73_Copyrights,1970-05-09,2085-05-09,In Copyright
3f9c8e43-c079-5acf-ba72-f56811c62a4b,tg:lhps:20897,e73_Copyrights,1958-11-05,2073-11-05,In Copyright
0bf8ef4b-1f19-5c92-aef3-c2dafd401cda,tg:lhps:51487,e73_Copyrights,1981-07-18,2096-07-18,In Copyright
6e9fb67a-116d-564a-a0ca-38b11448320c,tg:lhps:40408,e73_Copyrights,1983-03-10,2098-03-10,In Copyright
3b72d068-1acf-519d-9769-afafcdbff6c5,tg:lhps:52069,e73_Copyrights,1991-02-26,2106-02-26,In Copyright
f5f4c142-e6a9-500a-afd7-e02de679ad79,tg:lhps:31818,e73_Copyrights,1977-01-18,2092-01-18,In Copyright
f2db8bae-5b5c-5ac4-9184-b1ca4e711937,tg:lhps:62712,e73_Copyrights,2021-uu-uu,2136-uu-uu,In Copyright
df390843-8bfa-5664-bbb2-6deb6515bfdb,tg:lhps:56345,e73_Copyrights,uuuu-11-28,,No Copyright - Public Domain Mark 1.0
9d64317e-8595-5b81-8d75-95f0594fd115,tg:lhps:53563,e73_Copyrights,1958-12-25,2073-12-25,In Copyright
a5a384ac-1e97-59dc-8907-823438effe48,tg:lhps:41102,e73_Copyrights,1982-10-01,2097-10-01,In Copyright
b75c7583-128d-5f0e-b8c2-e0edce478812,tg:lhps:21380,e73_Copyrights,1970-02-19,2085-02-19,In Copyright
9536249b-1546-5862-ad9d-455995aa32ab,tg:lhps:22973,e73_Copyrights,1988-09-03,2103-09-03,In Copyright
5d59e6f1-8b96-5a50-87f0-dd8185d4dcf5,tg:lhps:5796,e73_Copyrights,1954-10-01,2069-10-01,In Copyright
8f125f33-2afb-5aa3-ac71-27e1c43d3666,tg:lhps:10868,e73_Copyrights,1965-04-17,2080-04-17,In Copyright
472377a3-5618-5503-b56d-d5d349423391,tg:lhps:51303,e73_Copyrights,1996-09-13,2111-09-13,In Copyright
c419bf9d-b19a-5352-95cb-6b15a91a95b1,tg:lhps:43762,e73_Copyrights,1989-uu-uu,2104-uu-uu,In Copyright
9c7c4bcc-5f58-5c3e-bada-6e46b2203d45,tg:lhps:61478,e73_Copyrights,1903-05-31,2018-05-31,No Known Copyright
5f9742ed-2206-5441-8b04-29c5800f0d2d,tg:lhps:8205,e73_Copyrights,1976-uu-uu,2091-uu-uu,In Copyright
dc73f6eb-869e-5cdb-a89b-f7ac38ae5a3a,tg:lhps:46144,e73_Copyrights,1994-03-15,2109-03-15,In Copyright
bad66654-cba0-5fc5-99bb-7ef02fae6d50,tg:lhps:54525,e73_Copyrights,uuuu-03-14,,No Copyright - Public Domain Mark 1.0
58c7e861-d87b-5d15-b15e-9f2b3b4cbf5e,tg:lhps:25935,e73_Copyrights,1980-11-29,2095-11-29,In Copyright
619e29af-4e31-53ec-9c31-0173009869de,tg:lhps:12791,e73_Copyrights,1977-03-05,2092-03-05,In Copyright
d2ef626c-2c10-5cbc-8aff-8debd24b0117,tg:lhps:42268,e73_Copyrights,uuuu-05-27,,No Copyright - Public Domain Mark 1.0
01c1029b-6807-562c-beee-1559317bf0e1,tg:lhps:50609,e73_Copyrights,1976-10-30,2091-10-30,In Copyright
c84ec4c2-94b5-514e-84d0-2fd1fe45a28f,tg:lhps:60172,e73_Copyrights,1991-09-06,2106-09-06,In Copyright
c515bbe9-3d92-5848-b9e8-2c33d7057ddf,tg:lhps:18244,e73_Copyrights,1906-uu-uu,2021-uu-uu,No Known Copyright
842a3d39-819b-5da9-afce-7c2b63249951,tg:lhps:17956,e73_Copyrights,2000-09-14,2115-09-14,In Copyright
2b53e150-c11e-513c-9ab9-d53777839d19,tg:lhps:52111,e73_Copyrights,2005-06-30,2120-06-30,In Copyright
ea536737-f72e-53ed-8d79-55c027a21e6b,tg:lhps:40570,e73_Copyrights,1969-11-09,2084-11-09,In Copyright
71a481a2-1edb-56fe-88fe-b007b7e74ea9,tg:lhps:10089,e73_Copyrights,1934-11-17,2049-11-17,In Copyright
014c875b-6591-5fbe-8c72-2b7d253c58cd,tg:lhps:32393,e73_Copyrights,1900-12-uu,2015-12-uu,No Known Copyright
6d756dae-3374-5902-9d91-bf464f4b0e76,tg:lhps:31960,e73_Copyrights,1989-07-27,2104-07-27,In Copyright
3d48e529-818e-5188-97a8-87b4a509882b,tg:lhps:7917,e73_Copyrights,1923-02-11,2038-02-11,In Copyright
57873a4f-e042-5b8d-a7df-1698c990e07a,tg:lhps:33699,e73_Copyrights,1917-uu-uu,2032-uu-uu,In Copyright
ba471ba5-a27e-5315-84b6-f783e46b2167,tg:lhps:60993,e73_Copyrights,1934-03-03,2049-03-03,In Copyright
b2a33d7c-2893-510e-bdde-ce5581c11acd,tg:lhps:45356,e73_Copyrights,1994-10-02,2109-10-02,In Copyright
ecf55284-0f61-5fc6-a0fa-4ae45912bb68,tg:lhps:57737,e73_Copyrights,1953-02-02,2068-02-02,In Copyright
6836b3ae-c26e-5b6d-885b-32f2f4cb7e46,tg:lhps:9677,e73_Copyrights,1961-09-30,2076-09-30,In Copyright
79265eab-917a-54aa-97b7-018bea4190ac,tg:lhps:47536,e73_Copyrights,1985-10-05,2100-10-05,In Copyright
3d05e15b-be78-570e-913b-e19adbc72ada,tg:lhps:55157,e73_Copyrights,1992-03-08,2107-03-08,In Copyright
c68e721d-ea24-5a80-adc4-98d7ae80f6b7,tg:lhps:10910,e73_Copyrights,1968-09-21,2083-09-21,In Copyright
50615ad6-8bf9-5948-b8aa-95730cdb8bc1,tg:lhps:52888,e73_Copyrights,uuuu-09-20,,No Copyright - Public Domain Mark 1.0
cc9b4c36-54a9-58e2-90b0-76fba1146af8,tg:lhps:61500,e73_Copyrights,1896-uu-uu,2011-uu-uu,No Known Copyright
f30a0f44-945e-594b-a937-6945e61eb452,tg:lhps:19636,e73_Copyrights,1947-08-03,2062-08-03,In Copyright
06f1fc17-f69a-5e55-8ad0-527d19a9be98,tg:lhps:23498,e73_Copyrights,1983-uu-uu,2098-uu-uu,In Copyright
29c56f14-2743-59ca-afec-e8d910f48138,tg:lhps:50771,e73_Copyrights,1991-04-27,2106-04-27,In Copyright
31cc93d5-012e-5fff-b518-cba78f2b3bae,tg:lhps:42310,e73_Copyrights,2002-09-20,2117-09-20,In Copyright
a4e47b8d-ef92-5536-bb8d-fb61ad71c6ac,tg:lhps:6584,e73_Copyrights,1985-11-08,2100-11-08,In Copyright
3e8513f4-c489-5f0c-9220-b85cb7a7c032,tg:lhps:59857,e73_Copyrights,2018-10-28,2133-10-28,In Copyright
8ea88bbe-9f83-55ab-a186-1bc23a90629b,tg:lhps:22192,e73_Copyrights,1968-11-18,2083-11-18,In Copyright
0ab8518d-407c-55fd-84c4-855c1ed143db,tg:lhps:43772,e73_Copyrights,1899-08-uu,2014-08-uu,No Known Copyright
cbbdde58-abec-53de-8290-8c6451a62285,tg:lhps:51313,e73_Copyrights,1980-uu-uu,2095-uu-uu,In Copyright
75cead62-22a4-590b-8ab6-08223c1e2cd7,tg:lhps:10878,e73_Copyrights,1966-05-07,2081-05-07,In Copyright
949854c2-ae13-515d-9573-c53ba2019209,tg:lhps:31191,e73_Copyrights,1985-06-08,2100-06-08,In Copyright
ea6bdf4d-5738-5168-8de5-98fc673814f2,tg:lhps:61468,e73_Copyrights,1935-05-26,2050-05-26,In Copyright
98f0d1c4-e71e-517a-8656-85bcf5312789,tg:lhps:50619,e73_Copyrights,1987-01-29,2102-01-29,In Copyright
0b80edd8-b4fe-5258-8a86-7371138bc094,tg:lhps:42278,e73_Copyrights,1985-03-07,2100-03-07,In Copyright
8478aa71-1b53-5c52-bac2-8a447d912ec6,tg:lhps:18254,e73_Copyrights,1909-05-17,2024-05-17,In Copyright
52cd6313-a3e8-544e-9e48-a4692c5b4fbd,tg:lhps:60162,e73_Copyrights,2006-01-20,2121-01-20,In Copyright
1ea5a5ab-807a-5006-907c-72c69f755bbb,tg:lhps:8215,e73_Copyrights,1974-03-10,2089-03-10,In Copyright
ffb247ff-5e69-53d8-a0cf-834621d37519,tg:lhps:54535,e73_Copyrights,uuuu-01-23,,No Copyright - Public Domain Mark 1.0
ba1590d9-3508-5934-adc9-2175846c016f,tg:lhps:46154,e73_Copyrights,1983-11-12,2098-11-12,In Copyright
3063e0dc-40ab-58e2-8a3f-0544f4de3d4e,tg:lhps:25925,e73_Copyrights,1987-10-16,2102-10-16,In Copyright
78603e9a-64a6-5daf-b6e9-70b523f48c59,tg:lhps:56355,e73_Copyrights,uuuu-uu-uu,,Copyright Undetermined
3ef86175-b230-5850-89be-afe9fda11faa,tg:lhps:44734,e73_Copyrights,1960-06-25,2075-06-25,In Copyright
9b56e3bf-1762-5bf1-b181-dd553ade8101,tg:lhps:52079,e73_Copyrights,1991-04-18,2106-04-18,In Copyright
14f4804a-3c3e-5bfc-a8e8-7a9c95dd9499,tg:lhps:40418,e73_Copyrights,1982-05-07,2097-05-07,In Copyright
3471069d-bd20-59ee-b9cf-bb62cd88ae6f,tg:lhps:62702,e73_Copyrights,1991-uu-uu,2106-uu-uu,In Copyright
24a32f01-d8aa-5075-b3a5-7a775b068820,tg:lhps:31808,e73_Copyrights,1956-06-16,2071-06-16,In Copyright
3c39a3ae-9f81-5cc6-b773-4bbf085b43ba,tg:lhps:41112,e73_Copyrights,1983-10-01,2098-10-01,In Copyright
c485051c-45e1-5423-98ab-c6e833305823,tg:lhps:53573,e73_Copyrights,1959-12-23,2074-12-23,In Copyright
278b5a94-3e5a-58ae-ad55-4e9c1fbe2939,tg:lhps:5786,e73_Copyrights,1966-11-10,2081-11-10,In Copyright
f0defc95-c6e8-5915-acba-ae6bbc0267b0,tg:lhps:21390,e73_Copyrights,1968-02-15,2083-02-15,In Copyright
0a834a74-a8b6-53a5-a212-e4cbdd06312e,tg:lhps:22963,e73_Copyrights,1968-09-20,2083-09-20,In Copyright
704fc171-4aa1-5a2e-8f7c-aeff6eae0a35,tg:lhps:52898,e73_Copyrights,1997-09-13,2112-09-13,In Copyright
4b462e18-ab32-5821-83a8-decf5adac465,tg:lhps:10900,e73_Copyrights,1949-04-16,2064-04-16,In Copyright
95614c4a-5911-5791-ab29-929e94625d98,tg:lhps:23488,e73_Copyrights,1983-01-08,2098-01-08,In Copyright
4d73283f-77fb-56fb-ad9b-280eef0380a2,tg:lhps:61510,e73_Copyrights,2019-01-19,2134-01-19,In Copyright
1a644c92-6402-5977-8305-9260d00ced00,tg:lhps:55147,e73_Copyrights,1992-03-16,2107-03-16,In Copyright
976c866b-65d2-50de-915e-1c6aefe9f616,tg:lhps:47526,e73_Copyrights,1967-uu-uu,2082-uu-uu,In Copyright
1036d2f8-805a-55e3-84cf-a6e1e86ece08,tg:lhps:42300,e73_Copyrights,1996-11-08,2111-11-08,In Copyright
14eeebd6-2b1c-5f7c-84eb-683b3dd2ce2b,tg:lhps:50761,e73_Copyrights,1977-10-uu,2092-10-uu,In Copyright
20c5d1c1-bfd8-5bc7-810f-91c56daaa586,tg:lhps:28457,e73_Copyrights,1937-09-08,2052-09-08,In Copyright
8a5abab8-44b6-51cc-a4f7-e15de961ff0e,tg:lhps:22182,e73_Copyrights,1968-09-21,2083-09-21,In Copyright
540901f4-22dd-5219-adeb-d04556460823,tg:lhps:6594,e73_Copyrights,1982-09-18,2097-09-18,In Copyright
41ab8eed-4f6e-57d1-ab9e-90cc37df1b82,tg:lhps:59847,e73_Copyrights,1994-08-27,2109-08-27,In Copyright
19281e4c-98f5-5287-bdac-466b91dcceec,tg:lhps:10099,e73_Copyrights,1918-10-31,2033-10-31,In Copyright
32fad0be-a508-578b-a30f-6edc07bb5076,tg:lhps:40560,e73_Copyrights,1947-11-02,2062-11-02,In Copyright
f3b2dc0b-139c-5087-8bf3-1c52b36af685,tg:lhps:52101,e73_Copyrights,1996-uu-uu,2111-uu-uu,In Copyright
83866bdd-f296-5abc-9a4b-efb6554bd158,tg:lhps:7907,e73_Copyrights,uuuu-uu-uu,,Copyright Undetermined
5dcc8ac5-402a-56f6-888d-43fb3f65b4bb,tg:lhps:32383,e73_Copyrights,1893-uu-uu,2008-uu-uu,No Known Copyright
6ce2cf3d-1cf6-5e11-bc03-c2eaf8b3f906,tg:lhps:31970,e73_Copyrights,1992-03-03,2107-03-03,In Copyright
b77b3b2c-5e6a-5f03-928f-3f2594bf4ca1,tg:lhps:17946,e73_Copyrights,1977-11-15,2092-11-15,In Copyright
496b3fef-f4bf-5e6c-b6b9-7d02c77c8a72,tg:lhps:57727,e73_Copyrights,1954-uu-uu,2069-uu-uu,In Copyright
a725df79-be83-59fa-8d46-a7011fd1ce6f,tg:lhps:45346,e73_Copyrights,2008-05-16,2123-05-16,In Copyright
d147b3f6-8da2-5978-82cf-7b3636850442,tg:lhps:60983,e73_Copyrights,2008-05-16,2123-05-16,In Copyright
6bdc29e1-bef2-5084-b556-d55031569adf,tg:lhps:33689,e73_Copyrights,1917-08-11,2032-08-11,In Copyright
876c4453-e25a-537c-bca3-83c418a2dca2,tg:lhps:36792,e73_Copyrights,1901-uu-uu,2016-uu-uu,No Known Copyright
ee2be138-5515-59df-a572-970f957a6e26,tg:lhps:27900,e73_Copyrights,2006-09-23,2121-09-23,In Copyright
8dd271b1-f2cc-58cc-b00b-6036862b61fe,tg:lhps:14488,e73_Copyrights,1996-12-15,2111-12-15,In Copyright
f2fe7ff6-b978-5f29-9ad0-824f673507bc,tg:lhps:56510,e73_Copyrights,1959-09-19,2074-09-19,In Copyright
d1f8569f-8bd5-56dc-b9de-9037f79bb98b,tg:lhps:44171,e73_Copyrights,2005-05-26,2120-05-26,In Copyright
bcfde467-f190-5923-a842-1607724018d9,tg:lhps:48871,e73_Copyrights,1982-10-08,2097-10-08,In Copyright
09c8e12f-02ed-5f79-a805-c6d00e63ce28,tg:lhps:41757,e73_Copyrights,1997-10-03,2112-10-03,In Copyright
6f5bcfbc-7811-50fc-9f3e-afdc2e2c6559,tg:lhps:53336,e73_Copyrights,1985-09-20,2100-09-20,In Copyright
8179083d-9568-5ec9-accc-de1927bc32ab,tg:lhps:15182,e73_Copyrights,1988-03-09,2103-03-09,In Copyright
b5110963-835a-5870-8814-54d0d27ed2a0,tg:lhps:27099,e73_Copyrights,1982-01-24,2097-01-24,In Copyright
8fb92ea6-b1e1-54d8-977c-60ad31ec3757,tg:lhps:20946,e73_Copyrights,uuuu-10-13,,No Copyright - Public Domain Mark 1.0
b131e5d1-abc9-5f4c-a669-ba9068e54708,tg:lhps:43137,e73_Copyrights,1994-01-21,2109-01-21,In Copyright
76260b4b-3009-5968-a884-616608f20f4c,tg:lhps:51556,e73_Copyrights,1995-09-22,2110-09-22,In Copyright
d0fbaca2-10d3-52ed-948f-a8aa58c246e7,tg:lhps:29660,e73_Copyrights,1961-04-03,2076-04-03,In Copyright
6a1dd250-e1dd-51e5-816e-b33f99f8f6c8,tg:lhps:18411,e73_Copyrights,1994-10-25,2109-10-25,In Copyright
7d9b77e3-4cf1-58f2-ab5d-b518b51926c5,tg:lhps:60727,e73_Copyrights,1961-04-01,2076-04-01,In Copyright
795add21-7591-5997-91c9-0eefd488e8bf,tg:lhps:26593,e73_Copyrights,1988-06-03,2103-06-03,In Copyright
450d1002-90e6-56ae-b2ff-e20c45e0dfea,tg:lhps:2185,e73_Copyrights,1989-09-22,2104-09-22,In Copyright
182f36bc-c40c-518d-9278-d3ee71f2e607,tg:lhps:8450,e73_Copyrights,1978-05-13,2093-05-13,In Copyright
c658ecce-eadd-5055-b6d0-8aadcc93f3c4,tg:lhps:54370,e73_Copyrights,1994-05-01,2109-05-01,In Copyright
e6d52482-f7b6-5724-b784-350a1e7f7e68,tg:lhps:46711,e73_Copyrights,1993-11-05,2108-11-05,In Copyright
4b1ff995-147d-563d-818a-8383690262c4,tg:lhps:58291,e73_Copyrights,2003-04-19,2118-04-19,In Copyright
ea56dd5c-5030-52b5-8929-307639472b66,tg:lhps:40325,e73_Copyrights,1975-03-18,2090-03-18,In Copyright
5b0a866d-dd4c-56f5-b8de-c8334543cda3,tg:lhps:52744,e73_Copyrights,1988-09-12,2103-09-12,In Copyright
6a6769a9-8cde-5665-8ff2-b47101bc3739,tg:lhps:27878,e73_Copyrights,1988-07-20,2103-07-20,In Copyright
a4880b2c-a286-510a-a0f9-74ce9931843b,tg:lhps:44009,e73_Copyrights,2008-10-01,2123-10-01,In Copyright
137c73df-d581-5651-84e1-47bc00c9485f,tg:lhps:56468,e73_Copyrights,1938-02-06,2053-02-06,In Copyright
8be3631a-d827-50ff-b834-e9ce86b42fdd,tg:lhps:647,e73_Copyrights,1949-04-08,2064-04-08,In Copyright
c1ddf5d7-1ed0-52f8-8c47-27dfee247063,tg:lhps:2964,e73_Copyrights,1964-06-27,2079-06-27,In Copyright
5586b1b0-0dd6-55be-b489-6babb3c784f0,tg:lhps:1397,e73_Copyrights,1979-01-20,2094-01-20,In Copyright
08c22256-9b00-569d-9ed6-da88c4b02ef0,tg:lhps:25781,e73_Copyrights,1978-04-16,2093-04-16,In Copyright
a01cf912-bb45-5a97-99e1-69bb1ac34f7e,tg:lhps:48909,e73_Copyrights,1991-03-02,2106-03-02,In Copyright
d1ca2d41-c036-59da-b269-3c07b6381f20,tg:lhps:12925,e73_Copyrights,uuuu-10-13,,No Copyright - Public Domain Mark 1.0
d5789efe-0b92-5f50-8c1f-ab5363835ac3,tg:lhps:19063,e73_Copyrights,1967-11-23,2082-11-23,In Copyright
e54f18c8-1f6b-58df-8898-28507dc421e2,tg:lhps:61355,e73_Copyrights,1971-uu-uu,2086-uu-uu,In Copyright
4f1d519a-0e98-585e-a526-c19941b1624f,tg:lhps:35580,e73_Copyrights,1966-10-26,2081-10-26,In Copyright
dea7894b-047c-50d6-b8b5-5f0b6da1cdaf,tg:lhps:9022,e73_Copyrights,1980-11-28,2095-11-28,In Copyright
1f664e6e-0cc2-573b-9557-388babef84ce,tg:lhps:44990,e73_Copyrights,1976-11-11,2091-11-11,In Copyright
cf2e8b29-7755-5023-b1fe-77ca4a5f43fe,tg:lhps:47363,e73_Copyrights,2012-uu-uu,2127-uu-uu,In Copyright
ef580cb0-16c0-5b7f-8c1c-10bfab4c94ed,tg:lhps:46669,e73_Copyrights,2000-01-28,2115-01-28,In Copyright
7954c7f5-5c7d-53a7-af79-0ac443da2ad7,tg:lhps:54208,e73_Copyrights,1994-07-16,2109-07-16,In Copyright
f7f4056f-bc00-5687-8aef-08a974963ed8,tg:lhps:15963,e73_Copyrights,uuuu-10-16,,No Copyright - Public Domain Mark 1.0
c2d9dc06-a383-5cf1-be65-4a7f08178b97,tg:lhps:33955,e73_Copyrights,1896-uu-uu,2011-uu-uu,No Known Copyright
6168a08b-c5b5-546c-9fdd-58b2521e611b,tg:lhps:18569,e73_Copyrights,1975-11-29,2090-11-29,In Copyright
f47df367-9872-5b03-9a31-5c59d03378b6,tg:lhps:5922,e73_Copyrights,1975-11-29,2090-11-29,In Copyright
dc534adb-a3cd-5cfb-95d2-1c2d5b9d0197,tg:lhps:42545,e73_Copyrights,1982-10-05,2097-10-05,In Copyright
74e26985-4406-5e0c-ae66-f8711e872739,tg:lhps:28212,e73_Copyrights,1959-04-14,2074-04-14,In Copyright
e5915bb8-b42c-527a-b35b-a65b06b43454,tg:lhps:20956,e73_Copyrights,uuuu-03-27,,No Copyright - Public Domain Mark 1.0
7e383517-8517-53a1-9877-22196ca84d26,tg:lhps:29670,e73_Copyrights,1953-02-12,2068-02-12,In Copyright
a5c20daa-ed67-573e-86ae-c095fb6887de,tg:lhps:51546,e73_Copyrights,1992-uu-uu,2107-uu-uu,In Copyright
20cff832-0fb6-56e7-bbbe-360db09fd814,tg:lhps:43127,e73_Copyrights,1997-10-24,2112-10-24,In Copyright
785574bc-b6b1-553c-9bf5-93965285d99e,tg:lhps:27089,e73_Copyrights,1981-02-13,2096-02-13,In Copyright
84cfa333-f2b9-545f-8e24-05884ed8dd68,tg:lhps:2195,e73_Copyrights,1989-10-24,2104-10-24,In Copyright
5a75ce2d-ddbc-56ba-97c2-be93ec3a2490,tg:lhps:26583,e73_Copyrights,1992-07-09,2107-07-09,In Copyright
f1812e5c-53f9-5fb8-aafc-8471ba29ab4b,tg:lhps:57993,e73_Copyrights,2003-08-21,2118-08-21,In Copyright
4f60c654-c694-5cfa-afeb-0c8c2b4c5ea9,tg:lhps:8440,e73_Copyrights,1989-04-22,2104-04-22,In Copyright
83ed888f-f46a-5c58-b06e-41ffbd7d09d1,tg:lhps:46701,e73_Copyrights,2009-09-30,2124-09-30,In Copyright
1859599a-8675-5c81-8cbf-fdfd9755fa79,tg:lhps:54360,e73_Copyrights,1994-02-uu,2109-02-uu,In Copyright
ab74eae1-3475-5bec-896a-f43e7aa9ac15,tg:lhps:60737,e73_Copyrights,1961-04-29,2076-04-29,In Copyright
be78e665-2943-5be5-ba3b-051a2ffbf32d,tg:lhps:18401,e73_Copyrights,1972-05-27,2087-05-27,In Copyright
4c99cd88-d028-587c-8671-16c35cfe5d04,tg:lhps:19892,e73_Copyrights,1962-12-22,2077-12-22,In Copyright
3ff2d245-6ade-5581-846f-52841e4098b1,tg:lhps:62157,e73_Copyrights,1983-12-13,2098-12-13,In Copyright
bdc9f9e8-12b6-5e13-86c3-904967d2d712,tg:lhps:36782,e73_Copyrights,1900-uu-uu,2015-uu-uu,No Known Copyright
69fced64-4a96-57bd-aae8-2468186d3281,tg:lhps:27910,e73_Copyrights,2006-05-13,2121-05-13,In Copyright
448742a8-826e-587b-b4cc-f6925f00cd30,tg:lhps:44161,e73_Copyrights,2006-02-11,2121-02-11,In Copyright
3d810656-8bc6-504f-aa3d-9b36deec68e2,tg:lhps:56500,e73_Copyrights,1959-11-28,2074-11-28,In Copyright
fa72be67-d33c-5c62-b222-05690bed470e,tg:lhps:14498,e73_Copyrights,1996-03-16,2111-03-16,In Copyright
2b4c169e-db57-55a5-a6a2-4596093cbaf3,tg:lhps:15192,e73_Copyrights,1988-02-05,2103-02-05,In Copyright
2239786c-eea7-5d57-9731-876577eb27e4,tg:lhps:48861,e73_Copyrights,1996-11-22,2111-11-22,In Copyright
ffbb464d-1956-5e87-978d-0dfc6146469d,tg:lhps:53326,e73_Copyrights,1985-12-16,2100-12-16,In Copyright
42b190dd-7f59-5c3b-8e8d-eb1c9e7f99fe,tg:lhps:41747,e73_Copyrights,1977-01-24,2092-01-24,In Copyright
bc5a80ed-1e05-5e64-ae90-42e161b2482f,tg:lhps:44980,e73_Copyrights,1988-03-04,2103-03-04,In Copyright
342031db-b89f-578e-88a3-57202dfe0056,tg:lhps:9032,e73_Copyrights,1983-04-29,2098-04-29,In Copyright
46a45cf8-c26b-5bef-9de7-b213642621e7,tg:lhps:47373,e73_Copyrights,2012-05-19,2127-05-19,In Copyright
bd9b2dc4-c21a-54ed-bd2a-82bb81dfffcb,tg:lhps:61345,e73_Copyrights,uuuu-01-14,,No Copyright - Public Domain Mark 1.0
8fcb147d-11ae-5747-884b-faa1f660d715,tg:lhps:19073,e73_Copyrights,1997-08-12,2112-08-12,In Copyright
291d061f-cbbd-5d60-991b-fd6260bd7849,tg:lhps:29708,e73_Copyrights,1963-02-24,2078-02-24,In Copyright
29f8538e-72fc-5737-ac9b-5b017db924d4,tg:lhps:48080,e73_Copyrights,2013-06-22,2128-06-22,In Copyright
75e40b01-5ba2-5407-9954-51cef182e898,tg:lhps:5932,e73_Copyrights,1985-03-22,2100-03-22,In Copyright
86b8d527-0c20-5eb4-918b-519c9bea8dc0,tg:lhps:18579,e73_Copyrights,1962-01-28,2077-01-28,In Copyright
83d67e83-b34c-580c-a6d6-e796819871a3,tg:lhps:33945,e73_Copyrights,1897-uu-uu,2012-uu-uu,No Known Copyright
3d8cec99-74eb-5782-ab53-8f6d302e3a0c,tg:lhps:28202,e73_Copyrights,1938-08-20,2053-08-20,In Copyright
756b7e1a-4833-5f83-b5b6-98b27c513747,tg:lhps:50134,e73_Copyrights,1995-09-02,2110-09-02,In Copyright
4820c4d0-6b78-5a77-b5e6-0f32a0815ebc,tg:lhps:42555,e73_Copyrights,1984-uu-uu,2099-uu-uu,In Copyright
7d70aca2-4168-56ba-9876-4971b00bf3ff,tg:lhps:15973,e73_Copyrights,1982-03-23,2097-03-23,In Copyright
413f1064-4fbc-5a86-9580-109c8e710043,tg:lhps:16380,e73_Copyrights,1897-02-18,2012-02-18,No Known Copyright
7b62e34e-d4e3-52ce-8b51-d195cc4ab06f,tg:lhps:54218,e73_Copyrights,uuuu-11-18,,No Copyright - Public Domain Mark 1.0
6cbc6e2a-596d-5fd3-b736-29c75eee3f09,tg:lhps:46679,e73_Copyrights,2008-04-13,2123-04-13,In Copyright
09a9c743-7209-5c0e-97dd-11fb293ea763,tg:lhps:8538,e73_Copyrights,1913-03-22,2028-03-22,In Copyright
37f1fd79-d882-5739-8ce4-23077f5bcfb6,tg:lhps:27868,e73_Copyrights,1982-07-uu,2097-07-uu,In Copyright
1542ab57-002e-5875-baef-a71e2b2425cb,tg:lhps:56478,e73_Copyrights,1960-04-23,2075-04-23,In Copyright
139a1014-5801-5cb5-84b5-a36b5b03f071,tg:lhps:44019,e73_Copyrights,1995-10-27,2110-10-27,In Copyright
84ba18cf-bb07-5ce9-8d02-e1d262234e95,tg:lhps:58281,e73_Copyrights,2017-11-05,2132-11-05,In Copyright
d6b01173-a600-59e1-b4e2-f61a44da6aa1,tg:lhps:52754,e73_Copyrights,2000-05-19,2115-05-19,In Copyright
51367e9d-3f2a-5b11-9e06-40b4ba07058d,tg:lhps:40335,e73_Copyrights,1960-10-10,2075-10-10,In Copyright
9afe1aaf-d6be-5449-9288-4ff4e74151b8,tg:lhps:12935,e73_Copyrights,1991-03-09,2106-03-09,In Copyright
0a121f3e-4513-56a3-bf38-a481719c3a1f,tg:lhps:25791,e73_Copyrights,1977-06-03,2092-06-03,In Copyright
2e1aad14-55b9-51ec-836b-6fd1af03b4ac,tg:lhps:2974,e73_Copyrights,1971-07-10,2086-07-10,In Copyright
6b0be547-0ab9-5d0f-bea9-fa80eb2bec7d,tg:lhps:657,e73_Copyrights,1949-06-26,2064-06-26,In Copyright
64f75fc4-62f2-5146-8198-5d24af03c32b,tg:lhps:1387,e73_Copyrights,1968-01-14,2083-01-14,In Copyright
