card,order,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer
e22_Items,1,tg:lhps:35602_#1,225272/2846,AV.93.9.65,bfda7091-79e8-5a2c-8c11-15cb7f1d6b2d,bfda7091-79e8-5a2c-8c11-15cb7f1d6b2d,tg:lhps:35602_#1,,isad:lh:92220,,
e22_Items,1,tg:lhps:27263_#1,225212/4180,O 3369 / A (CM3182),b39a34f1-bb40-596e-84bf-ec5cf52774ed,b39a34f1-bb40-596e-84bf-ec5cf52774ed,tg:lhps:27263_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:24890_#1,225255/54,M 6147 / A,d61f9cb8-bce7-5d8c-bdb5-3de96a9f3434,d61f9cb8-bce7-5d8c-bdb5-3de96a9f3434,tg:lhps:24890_#1,,,,
e22_Items,1,tg:lhps:3675_#1,239391,J 3358 / A,4c3db26f-9fb8-5488-8b89-c9070093c162,4c3db26f-9fb8-5488-8b89-c9070093c162,tg:lhps:3675_#1,,,,
e22_Items,1,tg:lhps:55480_#1,,B 557 / A,2bd8b43a-8df4-5d23-b887-60f03348287d,2bd8b43a-8df4-5d23-b887-60f03348287d,tg:lhps:55480_#1,,,,
e22_Items,1,tg:lhps:17518_#1,238862,B 7115 / A,9d3c759d-1cbc-5652-b571-6859c41e28b7,9d3c759d-1cbc-5652-b571-6859c41e28b7,tg:lhps:17518_#1,,,,
e22_Items,2,tg:lhps:620_#2,225212/21,B 1543 / A,1c8e4d48-4561-5501-b5b4-1117204f8052,1c8e4d48-4561-5501-b5b4-1117204f8052,tg:lhps:620_#2,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:26769_#1,225256/164a,O 33735 / A,78ea5260-1e18-59c2-989b-569d7d40964b,78ea5260-1e18-59c2-989b-569d7d40964b,tg:lhps:26769_#1,,,,
e22_Items,1,tg:lhps:34308_#1,225272/2295,AV.38.5.10.469,cc79f4b8-47d9-58da-a52c-43917ad7d41d,cc79f4b8-47d9-58da-a52c-43917ad7d41d,tg:lhps:34308_#1,,isad:lh:92750,,
e22_Items,1,tg:lhps:16012_#1,212795,AA 58 / A,3b0d57d9-68c9-52cd-856b-657f89d5ff02,3b0d57d9-68c9-52cd-856b-657f89d5ff02,tg:lhps:16012_#1,tr:lh:7634,,,
e22_Items,1,tg:lhps:22445_#1,225212/1209,O 3369 / A (CM 213),2e1c6478-343c-56ba-bf6c-44827d4d67d2,2e1c6478-343c-56ba-bf6c-44827d4d67d2,tg:lhps:22445_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:30024_#1,225263/315,R 564 / A,8658aba2-54df-5ebe-a3b8-c19db77d0089,8658aba2-54df-5ebe-a3b8-c19db77d0089,tg:lhps:30024_#1,,,,
e22_Items,1,tg:lhps:48312_#1,,S 4685 / A,dd64d170-1edf-5f07-9116-c62d408e9eb2,dd64d170-1edf-5f07-9116-c62d408e9eb2,tg:lhps:48312_#1,tr:lh:103936,,,
e22_Items,1,tg:lhps:6053_#1,236023,O 33745 / A (LH.191),1cf9fc42-5368-5cbe-a357-676069db812d,1cf9fc42-5368-5cbe-a357-676069db812d,tg:lhps:6053_#1,,,,
e22_Items,1,tg:lhps:53855_#1,225298/114,S 626525 / A,96381183-e168-5c3d-917c-bad6d93deefe,96381183-e168-5c3d-917c-bad6d93deefe,tg:lhps:53855_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:28190_#1,225260/96,O 3645 / A,09074485-d2de-58cb-b655-0ee097e9d8a4,09074485-d2de-58cb-b655-0ee097e9d8a4,tg:lhps:28190_#1,,,,
e22_Items,1,tg:lhps:58113_#1,,D 217 / A,8eebab05-9a27-5107-8ab0-264b800e1373,8eebab05-9a27-5107-8ab0-264b800e1373,tg:lhps:58113_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:4633_#1,237933,S 4685 / A,7f0ba0c1-b6a2-5537-bdba-13ea7cf6cee2,7f0ba0c1-b6a2-5537-bdba-13ea7cf6cee2,tg:lhps:4633_#1,,,,
e22_Items,1,tg:lhps:20225_#1,215063/67,F 39565 / A,8137a15e-2bbe-538a-bb76-f7a37807610e,8137a15e-2bbe-538a-bb76-f7a37807610e,tg:lhps:20225_#1,,,,
e22_Items,1,tg:lhps:32644_#1,225272/541,"AV.14.6.541 (LK VII,8)",e157b205-adce-5be2-9d00-bcef008a3f3d,e157b205-adce-5be2-9d00-bcef008a3f3d,tg:lhps:32644_#1,,isad:lh:92873,,
e22_Items,1,tg:lhps:24109_#1,225212/2118,O 3369 / A (CM1121),31be66f5-b610-5001-8dc3-e4e74dd66e30,31be66f5-b610-5001-8dc3-e4e74dd66e30,tg:lhps:24109_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:36568_#1,225272/1723,AV.5822,3d57bb6b-9e3c-5d29-a668-1717a1827ad8,3d57bb6b-9e3c-5d29-a668-1717a1827ad8,tg:lhps:36568_#1,,isad:lh:92876,,
e22_Items,1,tg:lhps:14672_#1,215204,"M 9352 / A (LK XI,4)",dd13ea8a-9f2e-505d-877c-fd4862732cf7,dd13ea8a-9f2e-505d-877c-fd4862732cf7,tg:lhps:14672_#1,,,,
e22_Items,1,tg:lhps:47978_#1,225292/172,M 9368505 / A,85d238da-5082-56e4-9688-2ff6901d9569,85d238da-5082-56e4-9688-2ff6901d9569,tg:lhps:47978_#1,,,,
e22_Items,1,tg:lhps:1015_#1,236723,"C 197 / A (LK I,1)",fa1e8fb3-907a-541f-8c64-d8d2f9e49e61,fa1e8fb3-907a-541f-8c64-d8d2f9e49e61,tg:lhps:1015_#1,,,,
e22_Items,1,tg:lhps:25403_#1,225255/232,M 858 / A,0b349830-7b25-5dc8-9a07-5408d4adc301,0b349830-7b25-5dc8-9a07-5408d4adc301,tg:lhps:25403_#1,,,,
e22_Items,1,tg:lhps:15378_#1,215836,D 4035 / A,d027376f-4424-5c0e-bf4e-04ba1103f18f,d027376f-4424-5c0e-bf4e-04ba1103f18f,tg:lhps:15378_#1,,,,
e22_Items,1,tg:lhps:54813_#1,,KK 91 / A,3f1a36e0-9a27-5ab5-882b-b6245602f272,3f1a36e0-9a27-5ab5-882b-b6245602f272,tg:lhps:54813_#1,tr:lh:110342,,,
e22_Items,2,tg:lhps:15904_#2,212689,P 624 / A,bc78f006-361f-5754-88bd-03ccba60503d,bc78f006-361f-5754-88bd-03ccba60503d,tg:lhps:15904_#2,tr:lh:7634,,,
e22_Items,1,tg:lhps:45681_#1,225290/40,PP 210 / A (CA 394),a9d4bbb3-7cac-57a1-a7db-8cad1cdcbd29,a9d4bbb3-7cac-57a1-a7db-8cad1cdcbd29,tg:lhps:45681_#1,tr:lh:30802,isad:lh:98629,,
e22_Items,1,tg:lhps:5339_#1,181803,M 6562 / A,af3ef67c-6bcc-5371-ab2e-f48b437ca931,af3ef67c-6bcc-5371-ab2e-f48b437ca931,tg:lhps:5339_#1,tr:lh:7019,,,
e22_Items,1,tg:lhps:59419_#1,,FF 1 / A,22ab1403-15a4-51a6-b1cc-1ca9ba2cb71b,22ab1403-15a4-51a6-b1cc-1ca9ba2cb71b,tg:lhps:59419_#1,tr:lh:110342,,,
e22_Items,2,tg:lhps:5945_#2,238867,NN 21 / A,3d7c0f91-7335-5e0a-a17e-090b0222bed3,3d7c0f91-7335-5e0a-a17e-090b0222bed3,tg:lhps:5945_#2,,,,
e22_Items,1,tg:lhps:28809_#1,225262/65,P 2408 / A,650ebda0-6f69-5bd4-8063-72b49293504a,650ebda0-6f69-5bd4-8063-72b49293504a,tg:lhps:28809_#1,,,,
e22_Items,1,tg:lhps:11054_#1,185924,"J 3368 / A (LK IV,9)",c4fe0638-3326-5b98-b3d2-04490ffd070a,c4fe0638-3326-5b98-b3d2-04490ffd070a,tg:lhps:11054_#1,tr:lh:7282,,,
e22_Items,1,tg:lhps:61826_#1,225267/591,S 282 / A (CS 527),720e68a4-1a4b-5a2d-b172-274bd308eb37,720e68a4-1a4b-5a2d-b172-274bd308eb37,tg:lhps:61826_#1,tr:lh:9936,isad:lh:92208,,
e22_Items,1,tg:lhps:10436_#1,185389,T 37625 / A,2a324d78-e7f1-50fd-9cbd-023362521674,2a324d78-e7f1-50fd-9cbd-023362521674,tg:lhps:10436_#1,tr:lh:7284,,,
e22_Items,1,tg:lhps:24061_#1,225212/2070,O 3369 / A (CM1073),570f50a4-98df-5d77-93e0-2221c1a55a55,570f50a4-98df-5d77-93e0-2221c1a55a55,tg:lhps:24061_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:36400_#1,225272/802,"AV.94.1.1 (LK VIII,5)",2ee4f1ca-546a-5a3b-89d8-01ad0c92e75c,2ee4f1ca-546a-5a3b-89d8-01ad0c92e75c,tg:lhps:36400_#1,,isad:lh:92220,,
e22_Items,1,tg:lhps:47810_#1,225292/34,M 9352 / A,f8d415e9-b34c-574b-8afd-23e4801b805a,f8d415e9-b34c-574b-8afd-23e4801b805a,tg:lhps:47810_#1,,,,
e22_Items,1,tg:lhps:56682_#1,225299/497,W 9775 / A,ab7b13dd-bc15-56ea-98c1-33a91a9ef7f3,ab7b13dd-bc15-56ea-98c1-33a91a9ef7f3,tg:lhps:56682_#1,,,,
e22_Items,1,tg:lhps:57388_#1,,G 9662 / A,60473dfe-ce6d-586e-9d77-4a92bd09027b,60473dfe-ce6d-586e-9d77-4a92bd09027b,tg:lhps:57388_#1,,,,
e22_Items,1,tg:lhps:15210_#1,215719/1,A 389 / A,2295d550-bdaa-590b-8227-e92a4c76745b,2295d550-bdaa-590b-8227-e92a4c76745b,tg:lhps:15210_#1,,,,
e22_Items,1,tg:lhps:33226_#1,225272/1134a,AV.14.6.1073,e55735eb-4da6-5e3b-aa52-1a3ff48ade12,e55735eb-4da6-5e3b-aa52-1a3ff48ade12,tg:lhps:33226_#1,,isad:lh:92873,,
e22_Items,1,tg:lhps:21647_#1,215210/22,J 305 / A,c01889f9-cd4c-5f8f-b594-bb580e2f9f78,c01889f9-cd4c-5f8f-b594-bb580e2f9f78,tg:lhps:21647_#1,,,,
e22_Items,1,tg:lhps:59571_#1,,V 841 / A,3c083f7a-3cc1-5e28-938a-156713fae2b9,3c083f7a-3cc1-5e28-938a-156713fae2b9,tg:lhps:59571_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:28961_#1,225261/446,V 75457 / A (VM446),0079d306-170b-579c-a10b-42f0bea65d33,0079d306-170b-579c-a10b-42f0bea65d33,tg:lhps:28961_#1,tr:lh:9937,isad:lh:92204,,
e22_Items,1,tg:lhps:49770_#1,,SS 7 / A,627034f8-96ab-5010-b5c1-c2f1b6cb8b3c,627034f8-96ab-5010-b5c1-c2f1b6cb8b3c,tg:lhps:49770_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:7431_#1,182294,T 19659 / A,cbbc0de5-98ba-5e2a-8690-5a7abfe7e0aa,cbbc0de5-98ba-5e2a-8690-5a7abfe7e0aa,tg:lhps:7431_#1,tr:lh:7019,,,
e22_Items,1,tg:lhps:23027_#1,166977/41,K 98497 / A,a0c1ab7b-8e2d-597f-9905-92d3e2e792d4,a0c1ab7b-8e2d-597f-9905-92d3e2e792d4,tg:lhps:23027_#1,,,,
e22_Items,1,tg:lhps:19289_#1,215047/49,V 7576 / A,4a71dd3c-d130-5a32-a5f8-43d520a4ccf2,4a71dd3c-d130-5a32-a5f8-43d520a4ccf2,tg:lhps:19289_#1,,,,
e22_Items,1,tg:lhps:40856_#1,113721/12,V 758 / A,644b4538-49cb-5941-b371-c82417164e8f,644b4538-49cb-5941-b371-c82417164e8f,tg:lhps:40856_#1,tr:lh:5656,isad:lh:92233,,
e22_Items,2,tg:lhps:27977_#2,225277/87,FF 98 / A,6db2c89e-8452-5e8f-8837-ea30d27fe99d,6db2c89e-8452-5e8f-8837-ea30d27fe99d,tg:lhps:27977_#2,,,,
e22_Items,1,tg:lhps:17470_#1,217118,AA 29 / A,5d06c56d-fc5d-5d4d-8cb8-9c56c58ce390,5d06c56d-fc5d-5d4d-8cb8-9c56c58ce390,tg:lhps:17470_#1,,,,
e22_Items,1,tg:lhps:47189_#1,,FF 98 / A (LH.324),8dc6b325-c7ca-59b1-818b-37bf597b8497,8dc6b325-c7ca-59b1-818b-37bf597b8497,tg:lhps:47189_#1,,,,
e22_Items,1,tg:lhps:2217_#1,168019/26,E 4152 / A,d5fa81e4-98cd-5773-9ee9-0a5c5705da08,d5fa81e4-98cd-5773-9ee9-0a5c5705da08,tg:lhps:2217_#1,,,,
e22_Items,1,tg:lhps:26601_#1,225212/3622,O 3369 / A (CM2624),10a3e850-5a75-5414-9180-eae69dec309d,10a3e850-5a75-5414-9180-eae69dec309d,tg:lhps:26601_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,2,tg:lhps:1298_#2,181983,R 80515 / A,0bb0b769-1a4b-5c79-8fbc-3a460130f782,0bb0b769-1a4b-5c79-8fbc-3a460130f782,tg:lhps:1298_#2,tr:lh:7019,,,
e22_Items,1,tg:lhps:34260_#1,225272/2247,AV.38.5.10.421,01ba3762-1c56-5ccd-ab65-1a68e64afbec,01ba3762-1c56-5ccd-ab65-1a68e64afbec,tg:lhps:34260_#1,,isad:lh:92750,,
e22_Items,3,tg:lhps:29210_#3,300035/387,"M 935 (Pl. X, 387)",25c8aa8a-7fa4-5d6d-9bdb-b52925cca236,25c8aa8a-7fa4-5d6d-9bdb-b52925cca236,tg:lhps:29210_#3,tr:lh:9999,isad:lh:97845,opgekleefd op doek,
e22_Items,1,tg:lhps:46483_#1,300042/116,PP 210 / A (CA 842),18dcbacb-6669-5533-b617-fca7fef8c0f8,18dcbacb-6669-5533-b617-fca7fef8c0f8,tg:lhps:46483_#1,tr:lh:30822,isad:lh:98631,,
e22_Items,3,tg:lhps:4920_#3,225272/2659,AV.83.9.46,55900419-dfe4-5325-923b-ff5bd07a57de,55900419-dfe4-5325-923b-ff5bd07a57de,tg:lhps:4920_#3,,isad:lh:92220,,
e22_Items,2,tg:lhps:59694_#2,,S 626525 / A,922dc59a-f9af-5846-8fc8-a9c77b4788c6,922dc59a-f9af-5846-8fc8-a9c77b4788c6,tg:lhps:59694_#2,,isad:lh:156820,,
e22_Items,1,tg:lhps:18783_#1,215037/128,CC 140 / A,421328e2-c255-5200-9b6d-b1659b356703,421328e2-c255-5200-9b6d-b1659b356703,tg:lhps:18783_#1,,,,
e22_Items,1,tg:lhps:12256_#1,212920,"V 3754 / A (LK I,3)",ae656362-ab19-53d6-b4e2-b355c90ede95,ae656362-ab19-53d6-b4e2-b355c90ede95,tg:lhps:12256_#1,tr:lh:7634,,,
e22_Items,1,tg:lhps:36578_#1,225272/1732a,AV.5831,cb3793a8-f793-55fe-af74-c192641352fe,cb3793a8-f793-55fe-af74-c192641352fe,tg:lhps:36578_#1,,isad:lh:92876,,
e22_Items,2,tg:lhps:3580_#2,239875,C 20401 / A,392d8175-a2e4-5ab9-8d7f-033b97936c28,392d8175-a2e4-5ab9-8d7f-033b97936c28,tg:lhps:3580_#2,,,,
e22_Items,1,tg:lhps:24119_#1,225212/2128,O 3369 / A (CM1131),d5d6501b-80ae-5d64-aeb8-0afdc9854257,d5d6501b-80ae-5d64-aeb8-0afdc9854257,tg:lhps:24119_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:47968_#1,225292/163,M 93685 / A,5744befb-c790-587f-bc8c-3a6a6e24bedf,5744befb-c790-587f-bc8c-3a6a6e24bedf,tg:lhps:47968_#1,,,,
e22_Items,1,tg:lhps:14662_#1,215194,"CC 246 / A (LK XI,4)",d0f15c5c-3412-57f8-b2f7-5098ee464305,d0f15c5c-3412-57f8-b2f7-5098ee464305,tg:lhps:14662_#1,,,,
e22_Items,1,tg:lhps:32654_#1,225272/551,"AV.14.6.551 (LK VII,8)",729716ca-c761-5480-a443-55f87eb465ff,729716ca-c761-5480-a443-55f87eb465ff,tg:lhps:32654_#1,,isad:lh:92873,,
e22_Items,1,tg:lhps:20235_#1,215063/76,F 39565 / A,fd3c189b-8f6d-528e-a736-6af72b8c62c6,fd3c189b-8f6d-528e-a736-6af72b8c62c6,tg:lhps:20235_#1,,,,
e22_Items,1,tg:lhps:58103_#1,,J 287 / A,0be8a02c-a22b-5ab9-b1f6-e8294eb0ca3d,0be8a02c-a22b-5ab9-b1f6-e8294eb0ca3d,tg:lhps:58103_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:4623_#1,237631,S 4685 / A,8b418813-f416-5164-b791-e4c8cf27c2b8,8b418813-f416-5164-b791-e4c8cf27c2b8,tg:lhps:4623_#1,,,,
e22_Items,2,tg:lhps:5955_#2,238801,NN 1 / A,aa6aee81-7695-5f27-836f-9b84da438171,aa6aee81-7695-5f27-836f-9b84da438171,tg:lhps:5955_#2,,,,
e22_Items,1,tg:lhps:5329_#1,181793,M 6528 / A,750d140b-39ab-522d-81b7-f4df40bca567,750d140b-39ab-522d-81b7-f4df40bca567,tg:lhps:5329_#1,tr:lh:7019,,,
e22_Items,1,tg:lhps:59409_#1,,SS 372 / A,f4fb7062-150b-5604-aff5-e2952b693ea2,f4fb7062-150b-5604-aff5-e2952b693ea2,tg:lhps:59409_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:11044_#1,185914,J 3368 / A,70333d02-e02e-5705-a58f-c1bd4fe9405a,70333d02-e02e-5705-a58f-c1bd4fe9405a,tg:lhps:11044_#1,tr:lh:7282,,,
e22_Items,1,tg:lhps:28819_#1,225262/75,P 2408 / A,313a9778-0979-565d-a55e-e20e64783d84,313a9778-0979-565d-a55e-e20e64783d84,tg:lhps:28819_#1,,,,
e22_Items,1,tg:lhps:25413_#1,225255/242,M 858 / A,fa917e09-bf8b-51e9-a95b-0350d4760413,fa917e09-bf8b-51e9-a95b-0350d4760413,tg:lhps:25413_#1,,,,
e22_Items,1,tg:lhps:1005_#1,236740,"C 197 / A (LK I,1)",3393a5f3-ad51-5083-ad96-bf65eb9c59b0,3393a5f3-ad51-5083-ad96-bf65eb9c59b0,tg:lhps:1005_#1,,,opgekleefd op doek,
e22_Items,1,tg:lhps:54803_#1,,ZZ 30 / A,0e86a2b7-73b4-559d-94f8-3a3f2d9fa5c3,0e86a2b7-73b4-559d-94f8-3a3f2d9fa5c3,tg:lhps:54803_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:45691_#1,225289/811,J 4423 / A,2418caa6-4fe6-5aa6-a2af-8c5fa9f9da92,2418caa6-4fe6-5aa6-a2af-8c5fa9f9da92,tg:lhps:45691_#1,,,,
e22_Items,1,tg:lhps:15368_#1,215825,T 16123 / A,413c2fcd-159f-55cd-b768-b2473638b53c,413c2fcd-159f-55cd-b768-b2473638b53c,tg:lhps:15368_#1,,,,
e22_Items,1,tg:lhps:3665_#1,239318,J 3357 / A,c0fafc03-49dd-57e1-8fbc-55f8eed89a67,c0fafc03-49dd-57e1-8fbc-55f8eed89a67,tg:lhps:3665_#1,,,,
e22_Items,1,tg:lhps:27273_#1,225212/4190,O 3369 / A (CM3192),9740ff4b-37bf-52da-a827-dea9aa1d8236,9740ff4b-37bf-52da-a827-dea9aa1d8236,tg:lhps:27273_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:24880_#1,225212/2697,O 3369 / A (CM1700),2321a002-450f-550b-9aa1-770d8012e1b8,2321a002-450f-550b-9aa1-770d8012e1b8,tg:lhps:24880_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:17508_#1,217151,B 556 / A,5285d004-1f78-57ff-8e56-82c5f05c9326,5285d004-1f78-57ff-8e56-82c5f05c9326,tg:lhps:17508_#1,,,,
e22_Items,1,tg:lhps:55490_#1,,MM 280 / A,53b9538a-122d-54c0-9b5c-c89898557e41,53b9538a-122d-54c0-9b5c-c89898557e41,tg:lhps:55490_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:7549_#1,182330/a,TT 23 / A,d6bb4b13-ab23-5c8b-b643-2bb0786fc0db,d6bb4b13-ab23-5c8b-b643-2bb0786fc0db,tg:lhps:7549_#1,tr:lh:7019,,,
e22_Items,1,tg:lhps:49608_#1,,SS 467 / A,8014636b-2326-5057-896e-1e1f58a6e978,8014636b-2326-5057-896e-1e1f58a6e978,tg:lhps:49608_#1,tr:lh:110343,,,
e22_Items,1,tg:lhps:13624_#1,214157,S 4687 / A,45b38d69-a4e7-59bc-ba08-cf3ab771b6be,45b38d69-a4e7-59bc-ba08-cf3ab771b6be,tg:lhps:13624_#1,tr:lh:7632,,,
e22_Items,1,tg:lhps:48302_#1,,F 131 / A,bb326199-49ed-5ac2-82ff-2e9588daf2ae,bb326199-49ed-5ac2-82ff-2e9588daf2ae,tg:lhps:48302_#1,tr:lh:103936,,,
e22_Items,1,tg:lhps:6043_#1,236019,O 33745 / A (LH.159),61b9624a-62a7-543e-a18b-021d33081abe,61b9624a-62a7-543e-a18b-021d33081abe,tg:lhps:6043_#1,,,,
e22_Items,1,tg:lhps:30034_#1,225263/319,R 564 / A,5c135234-064b-524f-907f-4f1b5f7b8918,5c135234-064b-524f-907f-4f1b5f7b8918,tg:lhps:30034_#1,,,,
e22_Items,1,tg:lhps:22455_#1,225212/1218,O 3369 / A (CM 222),214195d4-fe56-59a0-bc68-c03db48d3e15,214195d4-fe56-59a0-bc68-c03db48d3e15,tg:lhps:22455_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:28180_#1,225260/89,O 3642 / A,b8cc49a2-fab2-541f-a327-e8d9912df3d6,b8cc49a2-fab2-541f-a327-e8d9912df3d6,tg:lhps:28180_#1,,,,
e22_Items,1,tg:lhps:53845_#1,225298/104,FF 1 / A,e5272d88-bec0-5b5f-b0b0-5982a9e341b7,e5272d88-bec0-5b5f-b0b0-5982a9e341b7,tg:lhps:53845_#1,tr:lh:110342,,,
e22_Items,2,tg:lhps:630_#2,235101,P 1959 / A,7d0a4111-1095-5f79-8f54-e73de804c196,7d0a4111-1095-5f79-8f54-e73de804c196,tg:lhps:630_#2,,,,
e22_Items,1,tg:lhps:34318_#1,225272/2305,AV.38.5.10.479,4ea008c2-8124-578a-b051-d36edc81138c,4ea008c2-8124-578a-b051-d36edc81138c,tg:lhps:34318_#1,,isad:lh:92750,,
e22_Items,1,tg:lhps:26779_#1,225256/171a,O 33735 / A,908ebd88-329d-5fe3-a365-53ef989ec121,908ebd88-329d-5fe3-a365-53ef989ec121,tg:lhps:26779_#1,,,,
e22_Items,1,tg:lhps:16002_#1,212785,AA 25 / A,9199b8b0-49c3-5d38-9692-ab126a2116bf,9199b8b0-49c3-5d38-9692-ab126a2116bf,tg:lhps:16002_#1,tr:lh:7634,,,
e22_Items,1,tg:lhps:50921_#1,,A 357 / A,85386cee-d3b6-5b97-96ab-9e94feaacece,85386cee-d3b6-5b97-96ab-9e94feaacece,tg:lhps:50921_#1,,,,
e22_Items,1,tg:lhps:5127_#1,134052,M 1866 / A (LH.209),dd74792d-87fc-5e73-b3f3-3a262c0a26a5,dd74792d-87fc-5e73-b3f3-3a262c0a26a5,tg:lhps:5127_#1,,,,
e22_Items,1,tg:lhps:48895_#1,225293/216,O 265 / A,d323e1fb-097f-5a77-be90-80ba54ded1ad,d323e1fb-097f-5a77-be90-80ba54ded1ad,tg:lhps:48895_#1,,,,
e22_Items,1,tg:lhps:59607_#1,,T 402 / A,86c6ab26-f6d0-58a4-a531-a97a32eb2583,86c6ab26-f6d0-58a4-a531-a97a32eb2583,tg:lhps:59607_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:21531_#1,215099/76,II 6 / A,264499d1-c6a2-562a-a6bf-161adf3f4d6f,264499d1-c6a2-562a-a6bf-161adf3f4d6f,tg:lhps:21531_#1,,,,
e22_Items,1,tg:lhps:33150_#1,225272/1061,AV.14.6.1001,d0e4cce9-f75e-5138-a472-d10ab3c896bc,d0e4cce9-f75e-5138-a472-d10ab3c896bc,tg:lhps:33150_#1,,isad:lh:92873,,
e22_Items,1,tg:lhps:15166_#1,215675,A 389 / A,9c1b0f23-65a3-56c4-8bbc-162f2a73888c,9c1b0f23-65a3-56c4-8bbc-162f2a73888c,tg:lhps:15166_#1,,,,
e22_Items,1,tg:lhps:9827_#1,184839,O 33745 / A,e8a56e8e-6760-5a70-8591-ebe1c317c88f,e8a56e8e-6760-5a70-8591-ebe1c317c88f,tg:lhps:9827_#1,tr:lh:7284,,,
e22_Items,1,tg:lhps:44195_#1,225272/2699,AV.84.9.114,ca4df839-8cac-5a4c-ae72-056a7c60c4f2,ca4df839-8cac-5a4c-ae72-056a7c60c4f2,tg:lhps:44195_#1,,isad:lh:92220,,
e22_Items,1,tg:lhps:36776_#1,225272/1928,"AV.6057 (LK XII,1)",7a137c77-c5c1-5db7-be5a-5edbc2a7d931,7a137c77-c5c1-5db7-be5a-5edbc2a7d931,tg:lhps:36776_#1,,isad:lh:92876,,
e22_Items,1,tg:lhps:24317_#1,225212/2326,O 3369 / A (CM1329),4b69dc8c-46ef-5b99-b0f0-27c059e6ec90,4b69dc8c-46ef-5b99-b0f0-27c059e6ec90,tg:lhps:24317_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:10740_#1,185665/1-4,"S 626525 / A (LK V,6)",9ed2f6d4-ba93-5e19-a607-f1dd1a20de1c,9ed2f6d4-ba93-5e19-a607-f1dd1a20de1c,tg:lhps:10740_#1,tr:lh:7324,isad:lh:92646,,
e22_Items,1,tg:lhps:19866_#1,215053/23,E 3171 / A,3af133db-e64b-58eb-9071-079a5a8bef46,3af133db-e64b-58eb-9071-079a5a8bef46,tg:lhps:19866_#1,,,,
e22_Items,1,tg:lhps:12120_#1,200877/130,M 9326 / A,21d8c719-9291-5d65-ba1a-426ffabcaed5,21d8c719-9291-5d65-ba1a-426ffabcaed5,tg:lhps:12120_#1,tr:lh:7755,isad:lh:92200,,
e22_Items,1,tg:lhps:54394_#1,225298/388,FF 75 / A,6bdf5e25-b43d-586b-81b1-f826667c8c64,6bdf5e25-b43d-586b-81b1-f826667c8c64,tg:lhps:54394_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:57967_#1,,M 9679 / A,40f4341d-af94-54be-9997-fcb0b5da7b89,40f4341d-af94-54be-9997-fcb0b5da7b89,tg:lhps:57967_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:34116_#1,225272/2151,AV.38.5.10.294,8ca0b993-005e-5cd2-9b1b-73229b6485d7,8ca0b993-005e-5cd2-9b1b-73229b6485d7,tg:lhps:34116_#1,,isad:lh:92750,,
e22_Items,1,tg:lhps:26577_#1,225256/93,O 33695 / A,21a9a8ce-c917-55e0-bf53-d660ac77466b,21a9a8ce-c917-55e0-bf53-d660ac77466b,tg:lhps:26577_#1,,,,
e22_Items,1,tg:lhps:2161_#1,162072,E 4152 / A,b480c549-cb11-5537-a249-ae6aaf684a70,b480c549-cb11-5537-a249-ae6aaf684a70,tg:lhps:2161_#1,,,,
e22_Items,1,tg:lhps:17706_#1,217350,G 5058 / A,76b73204-6fca-54e6-acd0-af13a9f1a3fc,76b73204-6fca-54e6-acd0-af13a9f1a3fc,tg:lhps:17706_#1,,,,
e22_Items,1,tg:lhps:29684_#1,225263/223,P 978 / A,54962d2f-e6cb-5bc6-9404-ed8fff479d6b,54962d2f-e6cb-5bc6-9404-ed8fff479d6b,tg:lhps:29684_#1,,,,
e22_Items,5,tg:lhps:5800_#5,110028,R 4253 / A,2af534f4-57fb-51b7-af17-796bbba21fd9,2af534f4-57fb-51b7-af17-796bbba21fd9,tg:lhps:5800_#5,tr:lh:5552,isad:lh:92481,,
