ResourceID,brocade.id,card,order,source_field,Production Time Span Source Note
883ba8ec-f72f-5bc8-bafc-c1c27915869b,tg:lhps:51903,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19771015
80adce03-dd4a-58b9-893b-46de6243c897,tg:lhps:2171,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19891001
80adce03-dd4a-58b9-893b-46de6243c897,tg:lhps:2171,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19891203
fe43994a-ac46-5e7d-8969-fc502385029a,tg:lhps:62760,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19930000
97a27176-8f9f-5728-824f-edb45d55eee7,tg:lhps:34100,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
97a27176-8f9f-5728-824f-edb45d55eee7,tg:lhps:34100,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19000000
aec94618-df51-5197-bb02-a55819cfc8b6,tg:lhps:49430,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20020508
aec94618-df51-5197-bb02-a55819cfc8b6,tg:lhps:49430,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20020602
7fe2aa68-a6cf-5a90-9208-e7bb3e63ad52,tg:lhps:18595,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19681014
c73a2f41-044d-55f8-96de-f3ba93ed9edb,tg:lhps:7373,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19830000
ab4a8c4e-37cb-5d0d-a722-7a37d9ddabf3,tg:lhps:55413,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00001120
ab4a8c4e-37cb-5d0d-a722-7a37d9ddabf3,tg:lhps:55413,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00001129
e59a2076-c55c-5d46-a6b4-ee87edd563f2,tg:lhps:28123,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19401215
69c490ec-6b1a-5d3a-a59c-681adaafcab1,tg:lhps:16972,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20061008
50b9c797-7e6d-5b2e-af0f-bfd99028f3f9,tg:lhps:20513,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19690118
09fbdcc6-060e-509a-8ae7-528c23ed366d,tg:lhps:17660,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19790615
09fbdcc6-060e-509a-8ae7-528c23ed366d,tg:lhps:17660,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19791001
7af43193-fcc9-570b-b9c9-a5f80ec2483e,tg:lhps:41000,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19920625
7af43193-fcc9-570b-b9c9-a5f80ec2483e,tg:lhps:41000,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19920626
d4915754-ed3b-5695-b829-0eb5f827b6b5,tg:lhps:8086,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19820918
d4915754-ed3b-5695-b829-0eb5f827b6b5,tg:lhps:8086,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19820930
b30829bd-245c-5b4e-9787-e0e394df2ec7,tg:lhps:58671,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19610919
60ac1aad-7455-5cca-b48a-b3ec7337cb48,tg:lhps:25341,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19710618
60ac1aad-7455-5cca-b48a-b3ec7337cb48,tg:lhps:25341,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19710730
4ac2f66a-60d8-5261-b85a-9fb1401b719d,tg:lhps:43197,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740719
4ac2f66a-60d8-5261-b85a-9fb1401b719d,tg:lhps:43197,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19740805
87018d3b-2417-5f46-b72c-515929b08165,tg:lhps:59963,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19930313
ddb87147-944f-5715-9f22-baf0e60e2c87,tg:lhps:44652,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19670909
ddb87147-944f-5715-9f22-baf0e60e2c87,tg:lhps:44652,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19670924
dd76bb39-48e2-589e-8c2b-a71926e03a82,tg:lhps:12032,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19830920
dd76bb39-48e2-589e-8c2b-a71926e03a82,tg:lhps:12032,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19831009
d0259776-bb51-5d07-a5c4-a2dedb002c48,tg:lhps:31752,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000130
0268b3c8-0709-5c35-84f8-f7e156d66aa8,tg:lhps:36097,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19911104
0268b3c8-0709-5c35-84f8-f7e156d66aa8,tg:lhps:36097,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19911231
84eccf0b-2ed4-531f-8681-9af51e591bc3,tg:lhps:2521,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19800910
84eccf0b-2ed4-531f-8681-9af51e591bc3,tg:lhps:2521,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19800926
2643b20c-700c-5cb5-a56d-e8bed2bd7e62,tg:lhps:50241,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19810505
16a53fde-dd9b-5801-b827-fbb9865f3668,tg:lhps:28089,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19920505
16a53fde-dd9b-5801-b827-fbb9865f3668,tg:lhps:28089,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19920519
06c2f83a-a2df-5aa2-b5e8-226e0f65fd16,tg:lhps:57584,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19500921
1b542442-42c6-57b3-9237-a0518d10dcea,tg:lhps:28573,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19480225
60c5404a-5b5b-5ef7-986b-43f4234076da,tg:lhps:55043,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000612
60c5404a-5b5b-5ef7-986b-43f4234076da,tg:lhps:55043,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00000613
edb7da3c-bd10-59e2-b9ad-9aa6a8e141cf,tg:lhps:6831,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19760924
edb7da3c-bd10-59e2-b9ad-9aa6a8e141cf,tg:lhps:6831,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19761018
468da558-016a-5139-bad6-3f2a0e0e008b,tg:lhps:52786,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000505
468da558-016a-5139-bad6-3f2a0e0e008b,tg:lhps:52786,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00000520
0e496aa4-d2fc-50a3-9adc-c305fc14b8d1,tg:lhps:49060,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19960419
39d8fc02-39eb-558a-858a-64ae10a96984,tg:lhps:62330,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19930000
8a1908c0-a434-5672-95b7-0b12d05dfddc,tg:lhps:53894,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19940118
2b034205-e461-52e9-b1c2-8f5b5f8f918b,tg:lhps:7723,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19611225
95545d58-f8da-5cc7-b1ae-ce69e03375f0,tg:lhps:46395,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20110413
95545d58-f8da-5cc7-b1ae-ce69e03375f0,tg:lhps:46395,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20110422
b5d0157d-fb2a-55bd-8c29-1eeaccd59115,tg:lhps:26994,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19620820
b5d0157d-fb2a-55bd-8c29-1eeaccd59115,tg:lhps:26994,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19621015
e1e623a9-9760-5947-832b-9f7205ea4e45,tg:lhps:41450,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19770429
e1e623a9-9760-5947-832b-9f7205ea4e45,tg:lhps:41450,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19770514
3b2633b8-29ed-5c02-98d7-9ce73b255d8c,tg:lhps:17230,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19900728
3b2633b8-29ed-5c02-98d7-9ce73b255d8c,tg:lhps:17230,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19900730
c05494c3-2a51-527e-be57-a23b7a190509,tg:lhps:27686,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19690719
c05494c3-2a51-527e-be57-a23b7a190509,tg:lhps:27686,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19690920
77d0635b-87c2-5768-bb7b-185fd66be842,tg:lhps:20143,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19920927
166e9c77-74a5-51f3-aae6-31fb562fd4c7,tg:lhps:33780,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19180000
7cd325eb-e065-5f16-8abf-1fa1c4001b88,tg:lhps:60618,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19411129
7cd325eb-e065-5f16-8abf-1fa1c4001b88,tg:lhps:60618,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19411211
79762fb2-e6a9-561f-b4ed-8a16b1cbf90c,tg:lhps:7236,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19780800
7e738b1e-1db1-5c44-9524-e2b20f34ecdf,tg:lhps:49575,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19860415
7e738b1e-1db1-5c44-9524-e2b20f34ecdf,tg:lhps:49575,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19860511
e3e83710-3a8e-59c7-8546-26efc35327db,tg:lhps:34045,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18980000
e3e83710-3a8e-59c7-8546-26efc35327db,tg:lhps:34045,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,18980000
ef1cb82f-2a6c-5927-9883-e1843a540554,tg:lhps:62625,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20150326
ef1cb82f-2a6c-5927-9883-e1843a540554,tg:lhps:62625,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20150327
b95f0611-4b93-5818-895f-c6622809818b,tg:lhps:52293,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19910208
b95f0611-4b93-5818-895f-c6622809818b,tg:lhps:52293,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19910331
9a635dc3-fff6-5772-b019-2fed5c11098d,tg:lhps:28066,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19681019
9a635dc3-fff6-5772-b019-2fed5c11098d,tg:lhps:28066,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19681105
a7a76bfb-35d9-5f23-aef2-6f5e56781162,tg:lhps:55556,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19820325
c00bb92b-a79d-50cf-a07e-9ecd8ed4f159,tg:lhps:20456,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19910911
c00bb92b-a79d-50cf-a07e-9ecd8ed4f159,tg:lhps:20456,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19911110
39df32a3-8f63-59c0-8ac9-20fa39078c09,tg:lhps:47992,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19860000
24590ccd-ed49-552d-9861-c42337433a5b,tg:lhps:16837,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19640524
24590ccd-ed49-552d-9861-c42337433a5b,tg:lhps:16837,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19640607
7ec8b87f-b8a2-5ae0-8dff-d3d295302000,tg:lhps:27393,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19770000
ddc4dcdd-76a2-5d36-a582-1fff0376db8d,tg:lhps:41145,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000323
ddc4dcdd-76a2-5d36-a582-1fff0376db8d,tg:lhps:41145,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00000421
4f204af0-4aee-5fee-a7bc-f431abd850a9,tg:lhps:17725,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19910418
4f204af0-4aee-5fee-a7bc-f431abd850a9,tg:lhps:17725,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19910623
e324e1ea-ca5b-59fe-90ff-ff14b7f816c4,tg:lhps:46680,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20100421
e324e1ea-ca5b-59fe-90ff-ff14b7f816c4,tg:lhps:46680,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20100424
790b9158-9321-5ca2-9f73-4ede6d5ffca0,tg:lhps:43178,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19980320
790b9158-9321-5ca2-9f73-4ede6d5ffca0,tg:lhps:43178,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19980327
975ac3b5-2bef-5ec1-bc38-191a830f2d5a,tg:lhps:15718,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19631110
975ac3b5-2bef-5ec1-bc38-191a830f2d5a,tg:lhps:15718,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19631110
3aa13326-b93a-5a2b-b624-9e27a018e695,tg:lhps:8439,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19630309
3aa13326-b93a-5a2b-b624-9e27a018e695,tg:lhps:8439,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19630322
4606ab2f-6aaa-57e1-a859-00385c061bda,tg:lhps:44347,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19900623
c543502e-185f-566e-a1d5-47dc9031a97a,tg:lhps:12527,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19811219
c543502e-185f-566e-a1d5-47dc9031a97a,tg:lhps:12527,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19820216
43d12054-ccc1-579a-b12f-2921f53d69a0,tg:lhps:24946,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19831000
43d12054-ccc1-579a-b12f-2921f53d69a0,tg:lhps:24946,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19831200
f030da17-f94d-5887-be20-2fcfc68b0031,tg:lhps:43482,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19990726
f030da17-f94d-5887-be20-2fcfc68b0031,tg:lhps:43482,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19990809
f64619e5-f20b-58bf-8761-f97ca2e9897e,tg:lhps:25654,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19850308
099642cd-a6b2-5db4-a7f7-c7b6170f6157,tg:lhps:22191,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19680202
099642cd-a6b2-5db4-a7f7-c7b6170f6157,tg:lhps:22191,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19680211
638f0fed-be84-578d-bb9f-1c606f8f4488,tg:lhps:27669,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19690926
638f0fed-be84-578d-bb9f-1c606f8f4488,tg:lhps:27669,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19691026
db8d41ff-af85-5a22-99a3-515b37e6ae6b,tg:lhps:57091,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19360000
836450b6-b1de-5a59-9b6b-839a02ac004e,tg:lhps:52769,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19820916
836450b6-b1de-5a59-9b6b-839a02ac004e,tg:lhps:52769,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19821202
61f89417-10a6-52c6-b24e-2ecc34ac118f,tg:lhps:50754,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20120907
61f89417-10a6-52c6-b24e-2ecc34ac118f,tg:lhps:50754,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20120916
88dd18d8-4f4f-51d7-912a-4f6af192cb79,tg:lhps:36582,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19230812
88dd18d8-4f4f-51d7-912a-4f6af192cb79,tg:lhps:36582,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19230819
7656c07d-59be-50fb-878e-b1d06efba0f6,tg:lhps:51846,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19910809
7656c07d-59be-50fb-878e-b1d06efba0f6,tg:lhps:51846,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19910811
cc894cf9-fe3a-52a0-adad-a77c9f1dce03,tg:lhps:2034,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19821031
cc894cf9-fe3a-52a0-adad-a77c9f1dce03,tg:lhps:2034,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19821128
3fc3402a-a53a-5710-8b23-456f6b32079f,tg:lhps:31247,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19891125
e9cc5859-8cb5-566c-90be-90f6497b428a,tg:lhps:4949,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19440000
e9cc5859-8cb5-566c-90be-90f6497b428a,tg:lhps:4949,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19500000
d9500ce6-58f1-5f0b-81b8-977ad43b761d,tg:lhps:28436,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19400815
d9500ce6-58f1-5f0b-81b8-977ad43b761d,tg:lhps:28436,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19400823
9239d591-637b-551a-810c-1dea594a30b3,tg:lhps:6974,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19791116
9239d591-637b-551a-810c-1dea594a30b3,tg:lhps:6974,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19791126
4923404d-f6f3-5eee-b15d-c683565868b1,tg:lhps:18080,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19860213
5b0600c2-9122-58d3-8103-c5de0513efcd,tg:lhps:7666,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19651016
5b0600c2-9122-58d3-8103-c5de0513efcd,tg:lhps:7666,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19651102
8c1c004d-91e4-5f5f-9b6f-b269a9141ce3,tg:lhps:60248,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20031003
8c1c004d-91e4-5f5f-9b6f-b269a9141ce3,tg:lhps:60248,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20040111
58505d1a-1fc2-50f6-8945-94f61adb875c,tg:lhps:36428,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19271210
58505d1a-1fc2-50f6-8945-94f61adb875c,tg:lhps:36428,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19271226
aa150e10-4ae8-5b06-8bf3-4582cb89763f,tg:lhps:62275,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00001102
aa150e10-4ae8-5b06-8bf3-4582cb89763f,tg:lhps:62275,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00001106
ff6e7d28-1b8f-503c-9b26-81cae3d3b4a2,tg:lhps:34415,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19130920
ff6e7d28-1b8f-503c-9b26-81cae3d3b4a2,tg:lhps:34415,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19131106
f1179658-2cf7-51cf-8882-e2ef6b378597,tg:lhps:49125,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19980912
f1179658-2cf7-51cf-8882-e2ef6b378597,tg:lhps:49125,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19980920
c5c4d93f-1aa1-54c2-9aca-ab914e40f820,tg:lhps:17375,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19590217
c5c4d93f-1aa1-54c2-9aca-ab914e40f820,tg:lhps:17375,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19590217
a1746d0d-3288-5020-a022-43f131c807ea,tg:lhps:41515,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19821115
a1746d0d-3288-5020-a022-43f131c807ea,tg:lhps:41515,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19821212
89fab3f8-a288-5d8c-a41a-6452438eb6c8,tg:lhps:8593,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19170000
c0a6ea74-a869-5381-843d-8baa81696b2f,tg:lhps:15348,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19920221
c2467c0e-79db-5e61-b47f-a25c89d4cdcd,tg:lhps:43528,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000507
c2467c0e-79db-5e61-b47f-a25c89d4cdcd,tg:lhps:43528,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00000717
836a8d75-774a-50b1-9516-f49332aee538,tg:lhps:20006,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20070215
836a8d75-774a-50b1-9516-f49332aee538,tg:lhps:20006,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20070506
16514f12-7a8b-55f6-8ed4-2c5197eeefb0,tg:lhps:25204,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19770311
16514f12-7a8b-55f6-8ed4-2c5197eeefb0,tg:lhps:25204,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19770329
6cdc2eec-5fb3-5330-b4c2-8839c41b12a6,tg:lhps:58734,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19920822
6cdc2eec-5fb3-5330-b4c2-8839c41b12a6,tg:lhps:58734,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19920824
ff8cc032-3351-5b8e-9c36-1c81171bda82,tg:lhps:47838,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20010713
ff8cc032-3351-5b8e-9c36-1c81171bda82,tg:lhps:47838,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20010909
cc8dc946-7569-5ad2-9afb-6584fa3dd890,tg:lhps:45805,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19990828
c783535a-af9e-5e4d-a16c-cb0f7ad1b77b,tg:lhps:27239,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19720926
c783535a-af9e-5e4d-a16c-cb0f7ad1b77b,tg:lhps:27239,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19721031
021c4a72-cd89-5d67-bd65-b1b6838737ac,tg:lhps:12177,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19830903
021c4a72-cd89-5d67-bd65-b1b6838737ac,tg:lhps:12177,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19830922
2654eb04-e256-539d-af10-ae9c20458e9c,tg:lhps:44717,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19991008
2654eb04-e256-539d-af10-ae9c20458e9c,tg:lhps:44717,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19991031
d6f1c5ba-0476-514d-af32-e66e7f42dc12,tg:lhps:8069,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19830319
d6f1c5ba-0476-514d-af32-e66e7f42dc12,tg:lhps:8069,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19830331
cef9134e-9ec9-5e9b-864e-618da524c678,tg:lhps:59826,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00001206
8c45cb35-6b57-599a-b00d-4d959ef66ea0,tg:lhps:2464,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19820900
8c45cb35-6b57-599a-b00d-4d959ef66ea0,tg:lhps:2464,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19821100
562056ac-e857-5ef1-b8f6-79a0ddf8e54f,tg:lhps:31617,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19870201
562056ac-e857-5ef1-b8f6-79a0ddf8e54f,tg:lhps:31617,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19870228
4330bb68-5bf5-53f2-b774-35a85cf5b908,tg:lhps:30905,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19920315
4330bb68-5bf5-53f2-b774-35a85cf5b908,tg:lhps:30905,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19920426
bd550db0-5884-547b-9c39-a5c3e17a3a96,tg:lhps:52339,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20011125
bd550db0-5884-547b-9c39-a5c3e17a3a96,tg:lhps:52339,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20020217
2148b987-5984-5da1-8c40-2089b69577ac,tg:lhps:50304,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20040508
2148b987-5984-5da1-8c40-2089b69577ac,tg:lhps:50304,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20040801
a92871f7-57e4-55b8-9662-5741f5bfb28a,tg:lhps:32938,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18940410
a92871f7-57e4-55b8-9662-5741f5bfb28a,tg:lhps:32938,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,18940515
7c5c0ecd-42b8-5bb2-b5b3-c5173d5eb652,tg:lhps:32191,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18960000
86e7ba3b-3b5a-5acf-a9c7-386153c2d15b,tg:lhps:61009,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19321216
86e7ba3b-3b5a-5acf-a9c7-386153c2d15b,tg:lhps:61009,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19321231
daf5b367-7cfc-57ff-8908-148ac653fed9,tg:lhps:6427,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000417
dbd6c869-7bf2-5c59-958d-0e3a75577813,tg:lhps:54347,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19900222
dbd6c869-7bf2-5c59-958d-0e3a75577813,tg:lhps:54347,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19900225
f8aacfae-bf00-55fe-bfae-6cb7b354bd83,tg:lhps:29677,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00001123
f8aacfae-bf00-55fe-bfae-6cb7b354bd83,tg:lhps:29677,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00001204
971e1137-8229-5058-bc28-aea4650e33e3,tg:lhps:34946,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19810220
971e1137-8229-5058-bc28-aea4650e33e3,tg:lhps:34946,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19810304
de2bc2fa-3aec-53ef-b341-1e9df91f71f3,tg:lhps:26582,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19920724
162622c5-0d46-5d71-a598-9fca72c26e1e,tg:lhps:41846,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20020117
162622c5-0d46-5d71-a598-9fca72c26e1e,tg:lhps:41846,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20020124
142fcf73-895f-55a4-8dd8-d422ac49d6d1,tg:lhps:21247,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19661121
6c5105af-5eb4-5bd6-a465-21850ab56d0a,tg:lhps:14109,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19571110
6c5105af-5eb4-5bd6-a465-21850ab56d0a,tg:lhps:14109,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19571110
e1ae9d6c-4029-5abe-96d4-6413fe512ffd,tg:lhps:16134,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19881216
e1ae9d6c-4029-5abe-96d4-6413fe512ffd,tg:lhps:16134,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19881223
466e91e8-3daa-55cb-844f-3aaf73ec5ca6,tg:lhps:40754,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000625
466e91e8-3daa-55cb-844f-3aaf73ec5ca6,tg:lhps:40754,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00000828
