ResourceID,brocade.id,card,order,ire.isaar.uuid,Visual ISAAR Brocade ID,Visual Actor Role,Visual Actor Note,Visual Actor Widget,Visual Actor Identifier
6d7a544c-bfbc-51e4-ada6-74182533d205,tg:mpmak:70,VisualContent,3,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""id"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
6d7a544c-bfbc-51e4-ada6-74182533d205,tg:mpmak:70,VisualContent,4,0d61fca0-69fd-5863-be85-291f7e950b38,au::108666,recipients (people),,"dlod={""id"":""ark:/83110/x0/0d61fca0-69fd-5863-be85-291f7e950b38"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0d61fca0-69fd-5863-be85-291f7e950b38
6d7a544c-bfbc-51e4-ada6-74182533d205,tg:mpmak:70,VisualContent,5,ad020f0d-7661-5731-9cd2-096f8e68d23d,au::108663,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/ad020f0d-7661-5731-9cd2-096f8e68d23d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ad020f0d-7661-5731-9cd2-096f8e68d23d
6d7a544c-bfbc-51e4-ada6-74182533d205,tg:mpmak:70,VisualContent,6,62ef0226-c765-5757-88ad-396b237d540b,au::108665:1.1,writers (clerical workers),,,
db2aacae-f452-58aa-ad20-f48728dc5481,tg:mpmak:201,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
4f4dee13-d8e2-5793-b654-70f02ce62ed2,tg:mpmak:344,VisualContent,2,e852a761-af5f-57bf-8391-e1506497db1f,au::108420,signers,,"dlod={""id"":""ark:/83110/x0/e852a761-af5f-57bf-8391-e1506497db1f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e852a761-af5f-57bf-8391-e1506497db1f
1635f9f5-7768-5f30-ab4a-8d0c9b599fda,tg:mpmak:190,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
780ee72b-6eff-5922-aa06-2fa85a3019b6,tg:mpmak:27,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
db4bee96-a1ef-5796-8538-fe484c2e11c6,tg:mpmak:256,VisualContent,2,e852a761-af5f-57bf-8391-e1506497db1f,au::108420,signers,,"dlod={""id"":""ark:/83110/x0/e852a761-af5f-57bf-8391-e1506497db1f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e852a761-af5f-57bf-8391-e1506497db1f
d0498b1d-3d58-5de0-be5a-31868607c143,tg:mpmak:295,VisualContent,2,aa38112c-d25a-5c51-be33-d64f0f878db9,au::112048,recipients (people),,"dlod={""id"":""ark:/83110/x0/aa38112c-d25a-5c51-be33-d64f0f878db9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/aa38112c-d25a-5c51-be33-d64f0f878db9
d0498b1d-3d58-5de0-be5a-31868607c143,tg:mpmak:295,VisualContent,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
43482195-5159-578d-b5da-b82690322996,tg:mpmak:145,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,VisualContent,2,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
09c44ab5-d181-5cbd-a83f-af4728479b9c,tg:mpmak:165,VisualContent,2,6f414441-059e-5b39-8cae-59358f9d674c,au::109265,recipients (people),,"dlod={""id"":""ark:/83110/x0/6f414441-059e-5b39-8cae-59358f9d674c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6f414441-059e-5b39-8cae-59358f9d674c
5875d145-7b27-51b5-9d7d-d9a123ca1fec,tg:mpmak:85,VisualContent,2,133cfad3-9040-5a9f-8c0d-03dafeb8cd23,au::108978,recipients (people),,"dlod={""id"":""ark:/83110/x0/133cfad3-9040-5a9f-8c0d-03dafeb8cd23"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/133cfad3-9040-5a9f-8c0d-03dafeb8cd23
5c8dcef5-723a-5695-b0cc-170db98e514f,tg:mpmak:132,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
5fe4fe19-4695-5b83-a23d-e3d98cc2104d,tg:mpmak:93,VisualContent,2,a24d6944-6eac-545c-9e67-bb02f5d615d5,au::109043,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/a24d6944-6eac-545c-9e67-bb02f5d615d5"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a24d6944-6eac-545c-9e67-bb02f5d615d5
fa766c61-ec75-55c1-b85a-045fd4035203,tg:mpmak:124,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
fa766c61-ec75-55c1-b85a-045fd4035203,tg:mpmak:124,VisualContent,3,67d6c9ce-69d2-5ce1-83bc-49ac2993be59,au::109066,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/67d6c9ce-69d2-5ce1-83bc-49ac2993be59"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/67d6c9ce-69d2-5ce1-83bc-49ac2993be59
fa766c61-ec75-55c1-b85a-045fd4035203,tg:mpmak:124,VisualContent,4,9d07aad7-c418-5abf-b80e-da17c651f422,au::109071,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/9d07aad7-c418-5abf-b80e-da17c651f422"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9d07aad7-c418-5abf-b80e-da17c651f422
b7ab2f53-d11a-599b-a6b9-f482b6039ea7,tg:mpmak:173,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
655dd0cb-2f48-54f5-81d7-b7e7fbc2df72,tg:mpmak:221,VisualContent,2,a11aeedc-ac3f-5249-b7e8-63ce9ab90d5c,au::109809,begunstiger,,"dlod={""id"":""ark:/83110/x0/a11aeedc-ac3f-5249-b7e8-63ce9ab90d5c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a11aeedc-ac3f-5249-b7e8-63ce9ab90d5c
76f30119-5b4d-5c4e-9252-892d4ffdc597,tg:mpmak:50,VisualContent,2,7113bf60-4d7f-5e59-8211-53151e404e61,au::14861,recipients (people),,"dlod={""id"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
76f30119-5b4d-5c4e-9252-892d4ffdc597,tg:mpmak:50,VisualContent,3,2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1,au::106911,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1
383ad62b-3a37-5334-b4f9-eaab72278db1,tg:mpmak:299,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
383ad62b-3a37-5334-b4f9-eaab72278db1,tg:mpmak:299,VisualContent,3,b23c1d6a-f00b-55fd-b30c-2ad83ab06957,au::112058,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/b23c1d6a-f00b-55fd-b30c-2ad83ab06957"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b23c1d6a-f00b-55fd-b30c-2ad83ab06957
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,tg:mpmak:276,VisualContent,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,recipients (people),,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,tg:mpmak:276,VisualContent,3,74acd014-014a-50b1-92a3-c76f682b20ba,au::111647,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/74acd014-014a-50b1-92a3-c76f682b20ba"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/74acd014-014a-50b1-92a3-c76f682b20ba
205f2c2f-c525-523f-b846-96abd9ec935f,tg:mpmak:260,VisualContent,2,e852a761-af5f-57bf-8391-e1506497db1f,au::108420,signers,,"dlod={""id"":""ark:/83110/x0/e852a761-af5f-57bf-8391-e1506497db1f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e852a761-af5f-57bf-8391-e1506497db1f
c15c2d0f-4fd0-52e8-9aa1-a8cf2ea6cca7,tg:mpmak:11,VisualContent,1,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""id"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
c15c2d0f-4fd0-52e8-9aa1-a8cf2ea6cca7,tg:mpmak:11,VisualContent,2,e4a31d29-f730-5f90-a90a-76c8da90efc0,au::108868,begunstiger,,"dlod={""id"":""ark:/83110/x0/e4a31d29-f730-5f90-a90a-76c8da90efc0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e4a31d29-f730-5f90-a90a-76c8da90efc0
c15c2d0f-4fd0-52e8-9aa1-a8cf2ea6cca7,tg:mpmak:11,VisualContent,3,8f8c98c9-31c6-5cce-ad0c-25f328e34394,au::108224,signers,,"dlod={""id"":""ark:/83110/x0/8f8c98c9-31c6-5cce-ad0c-25f328e34394"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8f8c98c9-31c6-5cce-ad0c-25f328e34394
9f0ae734-f0c3-50e4-946c-243b6eaed8bd,tg:mpmak:237,VisualContent,2,596abd42-5865-5058-8f74-fbce4ca85ab4,au::108682,signers,,"dlod={""id"":""ark:/83110/x0/596abd42-5865-5058-8f74-fbce4ca85ab4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/596abd42-5865-5058-8f74-fbce4ca85ab4
7148450f-2c5b-52d9-9369-2d1f7c53dc68,tg:mpmak:46,VisualContent,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,recipients (people),,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
7148450f-2c5b-52d9-9369-2d1f7c53dc68,tg:mpmak:46,VisualContent,3,c97e6b8b-de82-5b42-8147-92726520a9b0,au::108572,signers,,"dlod={""id"":""ark:/83110/x0/c97e6b8b-de82-5b42-8147-92726520a9b0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c97e6b8b-de82-5b42-8147-92726520a9b0
ea3f473d-e14c-56db-ac62-6715fda69c6d,tg:mpmak:166,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
e1de6875-3670-51a2-8cf9-6d799baa1330,tg:mpmak:189,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
60fca594-adb6-5b88-ba57-cfa947278320,tg:mpmak:131,VisualContent,2,67d6c9ce-69d2-5ce1-83bc-49ac2993be59,au::109066,recipients (people),,"dlod={""id"":""ark:/83110/x0/67d6c9ce-69d2-5ce1-83bc-49ac2993be59"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/67d6c9ce-69d2-5ce1-83bc-49ac2993be59
60fca594-adb6-5b88-ba57-cfa947278320,tg:mpmak:131,VisualContent,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
461ccabb-60ef-5a33-a0a1-7e7f0b7e5d43,tg:mpmak:86,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),(auteur),"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
8c420f55-ad09-5eba-91f5-85eae0f79b7f,tg:mpmak:127,VisualContent,2,67d6c9ce-69d2-5ce1-83bc-49ac2993be59,au::109066,recipients (people),,"dlod={""id"":""ark:/83110/x0/67d6c9ce-69d2-5ce1-83bc-49ac2993be59"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/67d6c9ce-69d2-5ce1-83bc-49ac2993be59
8c420f55-ad09-5eba-91f5-85eae0f79b7f,tg:mpmak:127,VisualContent,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
1ef1c807-8f23-5537-97d5-9a70a3c3e334,tg:mpmak:90,VisualContent,2,5e905d55-f0a6-5816-a0ed-d9661778e788,au::57010,recipients (people),,"dlod={""id"":""ark:/83110/x0/5e905d55-f0a6-5816-a0ed-d9661778e788"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5e905d55-f0a6-5816-a0ed-d9661778e788
1881442d-5902-5473-8e7e-b5f3b680782a,tg:mpmak:259,VisualContent,2,e852a761-af5f-57bf-8391-e1506497db1f,au::108420,signers,,"dlod={""id"":""ark:/83110/x0/e852a761-af5f-57bf-8391-e1506497db1f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e852a761-af5f-57bf-8391-e1506497db1f
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,tg:mpmak:28,VisualContent,2,7113bf60-4d7f-5e59-8211-53151e404e61,au::14861,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
f2c25d59-5a0e-52c5-b4cf-686f86f67261,tg:mpmak:170,VisualContent,2,36fb2fd4-2ef4-5bb8-986b-6960d6a42346,au::107325,recipients (people),,"dlod={""id"":""ark:/83110/x0/36fb2fd4-2ef4-5bb8-986b-6960d6a42346"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/36fb2fd4-2ef4-5bb8-986b-6960d6a42346
f2c25d59-5a0e-52c5-b4cf-686f86f67261,tg:mpmak:170,VisualContent,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
9db14626-047b-5887-9f8e-9b455b83aad0,tg:mpmak:222,VisualContent,1,7113bf60-4d7f-5e59-8211-53151e404e61,au::14861,recipients (people),,"dlod={""id"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
9db14626-047b-5887-9f8e-9b455b83aad0,tg:mpmak:222,VisualContent,2,2b2a6013-060d-5575-90b1-45ad73a0a460,au::108243,begunstiger,,"dlod={""id"":""ark:/83110/x0/2b2a6013-060d-5575-90b1-45ad73a0a460"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2b2a6013-060d-5575-90b1-45ad73a0a460
9db14626-047b-5887-9f8e-9b455b83aad0,tg:mpmak:222,VisualContent,3,3641fd29-be56-5b75-98d7-2a75d7f8b483,au::109826,signers,,"dlod={""id"":""ark:/83110/x0/3641fd29-be56-5b75-98d7-2a75d7f8b483"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3641fd29-be56-5b75-98d7-2a75d7f8b483
d50ee4cb-6651-5557-acce-2d595c5b4a1c,tg:mpmak:53,VisualContent,2,2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1,au::106911,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,tg:mpmak:275,VisualContent,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
e46111bf-cbf9-5281-bf1c-ca0513af1ecb,tg:mpmak:12,VisualContent,1,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""id"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
e46111bf-cbf9-5281-bf1c-ca0513af1ecb,tg:mpmak:12,VisualContent,2,e4a31d29-f730-5f90-a90a-76c8da90efc0,au::108868,begunstiger,,"dlod={""id"":""ark:/83110/x0/e4a31d29-f730-5f90-a90a-76c8da90efc0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e4a31d29-f730-5f90-a90a-76c8da90efc0
e46111bf-cbf9-5281-bf1c-ca0513af1ecb,tg:mpmak:12,VisualContent,3,8f8c98c9-31c6-5cce-ad0c-25f328e34394,au::108224,signers,,"dlod={""id"":""ark:/83110/x0/8f8c98c9-31c6-5cce-ad0c-25f328e34394"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8f8c98c9-31c6-5cce-ad0c-25f328e34394
fc21541f-a5b7-5a46-85e0-cc539a873f78,tg:mpmak:234,VisualContent,2,a51b3875-2678-5c45-8749-2860d2462b9f,au::109867,signers,,"dlod={""id"":""ark:/83110/x0/a51b3875-2678-5c45-8749-2860d2462b9f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a51b3875-2678-5c45-8749-2860d2462b9f
46406d70-531f-5e36-b16d-32c373cc71dd,tg:mpmak:45,VisualContent,2,7f996130-10f3-540e-9cbc-c131aa3a5f75,au::108458,recipients (people),,"dlod={""id"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75
812755cc-f2e7-5402-9774-9014079a0ea5,tg:mpmak:185,VisualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
812755cc-f2e7-5402-9774-9014079a0ea5,tg:mpmak:185,VisualContent,3,a97bbaa8-2891-5154-8361-3136280268d4,au::109270,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/a97bbaa8-2891-5154-8361-3136280268d4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a97bbaa8-2891-5154-8361-3136280268d4
6b94d9fb-f4d1-5775-9b50-e4f6bff2efac,tg:mpmak:306,VisualContent,2,5c61b8af-f181-542c-858a-7010dcaa8f47,au::108844,recipients (people),,"dlod={""id"":""ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47
