ResourceID,brocade.id,card,order,source_field,Format Number,Format Unit Type,Format Number Type,Format Unit Qualifier
aa4b6aa6-45c4-55e9-8052-c4c0ca1952f6,tg:mpmre:289,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,20,folios,written,
aa4b6aa6-45c4-55e9-8052-c4c0ca1952f6,tg:mpmre:289,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,40,folios,total,
077e8cbd-2036-5dd8-9df7-4b3e27fcc620,tg:mpmre:323,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,175,folios,written,
077e8cbd-2036-5dd8-9df7-4b3e27fcc620,tg:mpmre:323,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,195,folios,total,
49a83fb4-aca8-5f39-8bb9-664d6007aad0,tg:mpmre:636,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,339,folios,written,
49a83fb4-aca8-5f39-8bb9-664d6007aad0,tg:mpmre:636,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,339,folios,total,
2c7decec-fa16-5b3a-bb4b-65a3e27a9790,tg:mpmre:266,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios,written,
2c7decec-fa16-5b3a-bb4b-65a3e27a9790,tg:mpmre:266,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios,total,
053eaefd-b76e-5d9c-ba1f-1de30dc50179,tg:mpmre:17,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios,written,
a3e222ba-f231-51df-9d2c-0513e4ee335b,tg:mpmre:374,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,197,folios,written,
a3e222ba-f231-51df-9d2c-0513e4ee335b,tg:mpmre:374,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,231,folios,total,
3160e6d1-aa92-5d83-9fd3-669f6255db1d,tg:mpmre:231,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,12,folios,written,
3160e6d1-aa92-5d83-9fd3-669f6255db1d,tg:mpmre:231,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios,total,
34d83d88-6761-5afc-bb17-e8b7e67d0810,tg:mpmre:661,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios,written,
34d83d88-6761-5afc-bb17-e8b7e67d0810,tg:mpmre:661,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios,total,
a9e3bbba-4d32-5db5-90f5-326815efd056,tg:mpmre:548,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,372,folios,written,
a9e3bbba-4d32-5db5-90f5-326815efd056,tg:mpmre:548,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,375,folios,total,
1eea9247-ae94-5c33-8edb-a8cf852f2a0b,tg:mpmre:118,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,102,folios,written,
1eea9247-ae94-5c33-8edb-a8cf852f2a0b,tg:mpmre:118,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,113,folios,total,
e8fe0a48-6d65-56b3-a19b-9a83098f0e4e,tg:mpmre:40,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,74,folios,written,
e8fe0a48-6d65-56b3-a19b-9a83098f0e4e,tg:mpmre:40,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,99,folios,total,
7f31b809-f0bf-5dea-a5a4-895cd77323cf,tg:mpmre:180,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,60,folios,written,
7f31b809-f0bf-5dea-a5a4-895cd77323cf,tg:mpmre:180,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,67,folios,total,
6bbbd504-28ed-56bd-9d40-ed55b62c1b73,tg:mpmre:37,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,95,folios,written,
6bbbd504-28ed-56bd-9d40-ed55b62c1b73,tg:mpmre:37,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,99,folios,total,
0858a9d6-21e1-5cd5-a238-55033bfccd9f,tg:mpmre:495,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,163,folios,written,
0858a9d6-21e1-5cd5-a238-55033bfccd9f,tg:mpmre:495,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,170,folios,total,
dd0457d2-de4f-5b89-8235-bf6cdcda09bb,tg:mpmre:616,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,318,folios,written,
dd0457d2-de4f-5b89-8235-bf6cdcda09bb,tg:mpmre:616,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,329,folios,total,
40919775-4193-5949-ba69-dcb16e10ffa1,tg:mpmre:246,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,16,folios,written,
40919775-4193-5949-ba69-dcb16e10ffa1,tg:mpmre:246,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios,total,
4dc035fb-ccad-5ea6-92a7-63ae27411ce6,tg:mpmre:303,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,240,folios,written,
4dc035fb-ccad-5ea6-92a7-63ae27411ce6,tg:mpmre:303,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,251,folios,total,
577bc478-0ee3-51c4-93da-9a2ca7f0c2cc,tg:mpmre:587,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,276,folios,written,
577bc478-0ee3-51c4-93da-9a2ca7f0c2cc,tg:mpmre:587,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,279,folios,total,
f8577e98-d4ce-5f32-a722-388ae5a62649,tg:mpmre:568,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,201,folios,written,
f8577e98-d4ce-5f32-a722-388ae5a62649,tg:mpmre:568,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,231,folios,total,
0e794942-4868-5c4e-9aa3-ae65ed50fe84,tg:mpmre:138,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,97,folios,written,
0e794942-4868-5c4e-9aa3-ae65ed50fe84,tg:mpmre:138,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,98,folios,total,
02dd1a27-db0f-5409-9cae-23e602b7d7c9,tg:mpmre:60,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,89,folios,written,
02dd1a27-db0f-5409-9cae-23e602b7d7c9,tg:mpmre:60,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,100,folios,total,
65d15b89-a635-5723-9d65-66a6b4edb2ce,tg:mpmre:211,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios,written,
65d15b89-a635-5723-9d65-66a6b4edb2ce,tg:mpmre:211,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios,total,
ba62eaa3-1791-527e-a503-7384a52db172,tg:mpmre:641,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,242,folios,written,
ba62eaa3-1791-527e-a503-7384a52db172,tg:mpmre:641,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,338,folios,total,
96fcfcaa-ff1a-5d64-bd07-bd496d636557,tg:mpmre:354,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,223,folios,written,
96fcfcaa-ff1a-5d64-bd07-bd496d636557,tg:mpmre:354,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,297,folios,total,
52ee7d14-7ca8-52f6-97df-4257e6c872a4,tg:mpmre:704,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios,written,
52ee7d14-7ca8-52f6-97df-4257e6c872a4,tg:mpmre:704,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios,total,
c3f8be8c-db4e-515d-86fb-d6f3008622f6,tg:mpmre:591,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,467,folios,written,
c3f8be8c-db4e-515d-86fb-d6f3008622f6,tg:mpmre:591,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,474,folios,total,
d9596d88-bedd-5c37-b877-5ec07884d1e0,tg:mpmre:99,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,80,folios,written,
d9596d88-bedd-5c37-b877-5ec07884d1e0,tg:mpmre:99,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,94,folios,total,
21332924-8d2c-5b51-8f67-ace102f24fe8,tg:mpmre:76,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,95,folios,written,
21332924-8d2c-5b51-8f67-ace102f24fe8,tg:mpmre:76,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,101,folios,total,
9b94c466-0e5a-5a61-aa5d-97e5a127bda3,tg:mpmre:657,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,38,folios,written,
9b94c466-0e5a-5a61-aa5d-97e5a127bda3,tg:mpmre:657,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,91,folios,total,
7a3ec0cd-d3a2-5739-83c5-679bbfd98557,tg:mpmre:207,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,7,folios,written,
7a3ec0cd-d3a2-5739-83c5-679bbfd98557,tg:mpmre:207,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios,total,
1dc193eb-16cc-5dd2-ac8b-9afa0980d561,tg:mpmre:342,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,234,folios,written,
1dc193eb-16cc-5dd2-ac8b-9afa0980d561,tg:mpmre:342,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,270,folios,total,
0617c448-410e-55ad-a4ec-9ad7addd5681,tg:mpmre:196,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios,written,
0617c448-410e-55ad-a4ec-9ad7addd5681,tg:mpmre:196,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios,total,
e7b53be3-bf48-5f10-8a58-654d2385025f,tg:mpmre:529,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,140,folios,written,
e7b53be3-bf48-5f10-8a58-654d2385025f,tg:mpmre:529,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,148,folios,total,
a09ec092-4ecf-5c25-9b0e-25816142d8a3,tg:mpmre:483,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,283,folios,written,
a09ec092-4ecf-5c25-9b0e-25816142d8a3,tg:mpmre:483,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,283,folios,total,
684443a5-ec02-5f07-b411-1ca4cfc17824,tg:mpmre:179,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,11,folios,written,
684443a5-ec02-5f07-b411-1ca4cfc17824,tg:mpmre:179,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,17,folios,total,
26706c5e-8942-5db4-89f3-459980a21cdb,tg:mpmre:21,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,155,folios,written,
26706c5e-8942-5db4-89f3-459980a21cdb,tg:mpmre:21,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,242,folios,total,
fac3c3b3-d495-532e-b263-d70d8423bd5c,tg:mpmre:250,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,20,folios,written,
fac3c3b3-d495-532e-b263-d70d8423bd5c,tg:mpmre:250,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,20,folios,total,
3f58d414-7c76-5026-9749-4ae1cd18116f,tg:mpmre:315,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,196,folios,written,
3f58d414-7c76-5026-9749-4ae1cd18116f,tg:mpmre:315,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,245,folios,total,
7ba69ef6-dba9-5823-aa5a-5e478ae73554,tg:mpmre:552,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,22,folios,written,
7ba69ef6-dba9-5823-aa5a-5e478ae73554,tg:mpmre:552,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,24,folios,total,
d02d62ca-c8f4-5e91-b71e-9dfdb91601cb,tg:mpmre:102,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,72,folios,written,
d02d62ca-c8f4-5e91-b71e-9dfdb91601cb,tg:mpmre:102,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,92,folios,total,
69ca99b2-6144-5690-bf83-eb2143fef5f6,tg:mpmre:417,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,110,folios,written,
69ca99b2-6144-5690-bf83-eb2143fef5f6,tg:mpmre:417,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,134,folios,total,
6c21c890-73be-5ab9-a5fc-6809f3bbfbb4,tg:mpmre:694,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,714,folios,written,
6c21c890-73be-5ab9-a5fc-6809f3bbfbb4,tg:mpmre:694,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,716,folios,total,
65eba50f-508c-5a03-beaa-120066bf199e,tg:mpmre:381,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,108,folios,written,
65eba50f-508c-5a03-beaa-120066bf199e,tg:mpmre:381,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,234,folios,total,
da472f92-bdd2-5420-b652-3e2be1d0d5ca,tg:mpmre:155,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,278,folios,written,
da472f92-bdd2-5420-b652-3e2be1d0d5ca,tg:mpmre:155,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,285,folios,total,
ca17dca5-ce4a-59f8-965d-49ef9607f2c4,tg:mpmre:505,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,181,folios,written,
ca17dca5-ce4a-59f8-965d-49ef9607f2c4,tg:mpmre:505,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,181,folios,total,
b4cecade-b256-5b6d-b6fd-a83c70fbbf1a,tg:mpmre:440,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,76,folios,written,
b4cecade-b256-5b6d-b6fd-a83c70fbbf1a,tg:mpmre:440,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,286,folios,total,
ca341459-548a-5744-b0a0-0eaa7d4d8077,tg:mpmre:293,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,4,folios,written,
ca341459-548a-5744-b0a0-0eaa7d4d8077,tg:mpmre:293,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,6,folios,total,
b8c8d4e0-fa2d-5890-afe2-aa2af2e33e53,tg:mpmre:339,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,225,folios,written,
b8c8d4e0-fa2d-5890-afe2-aa2af2e33e53,tg:mpmre:339,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,236,folios,total,
d91311fa-f48a-58dd-9345-45b566cc4051,tg:mpmre:513,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios,written,
d91311fa-f48a-58dd-9345-45b566cc4051,tg:mpmre:513,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios,total,
d95e6935-8d63-5541-a046-ddc4bbee8ee5,tg:mpmre:143,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,230,folios,written,
d95e6935-8d63-5541-a046-ddc4bbee8ee5,tg:mpmre:143,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,360,folios,total,
9b21b620-8ee3-59c8-9015-1c02b439c67a,tg:mpmre:456,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,42,folios,written,
9b21b620-8ee3-59c8-9015-1c02b439c67a,tg:mpmre:456,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,145,folios,total,
c7e93b2b-1a31-573d-85f3-252ef523a380,tg:mpmre:285,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,20,folios,written,
c7e93b2b-1a31-573d-85f3-252ef523a380,tg:mpmre:285,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,22,folios,total,
b3eea759-a6a0-59e9-a5a2-2b8d320bc905,tg:mpmre:114,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,89,folios,written,
b3eea759-a6a0-59e9-a5a2-2b8d320bc905,tg:mpmre:114,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,94,folios,total,
71fd928d-34e2-5b4c-b531-9556b9c09a55,tg:mpmre:544,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,304,folios,written,
71fd928d-34e2-5b4c-b531-9556b9c09a55,tg:mpmre:544,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,313,folios,total,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,98,folios,written,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,164,folios,total,
93b8cb22-700a-5751-ada2-808d611753be,tg:mpmre:682,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,140,folios,written,ca
00eefe84-d8db-55ef-87a0-0fdf632d6d3b,tg:mpmre:378,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,218,folios,written,
00eefe84-d8db-55ef-87a0-0fdf632d6d3b,tg:mpmre:378,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,260,folios,total,
89101aaa-3cee-56f0-9ca3-bb212412b37e,tg:mpmre:397,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,154,folios,written,
89101aaa-3cee-56f0-9ca3-bb212412b37e,tg:mpmre:397,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,173,folios,total,
b303a14a-164a-5e2c-a9cc-2aac33398602,tg:mpmre:47,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,71,folios,written,
b303a14a-164a-5e2c-a9cc-2aac33398602,tg:mpmre:47,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,95,folios,total,
003cbcab-20e6-5677-a93d-c0e024fab06f,tg:mpmre:689,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,28,folios,written,
f2820dd6-d86c-5de6-9f31-74b2438a3bf3,tg:mpmre:373,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,210,folios,written,
f2820dd6-d86c-5de6-9f31-74b2438a3bf3,tg:mpmre:373,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,217,folios,total,
d612c3a3-2b4b-570b-90fb-248949cbe3a0,tg:mpmre:236,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios,written,
d612c3a3-2b4b-570b-90fb-248949cbe3a0,tg:mpmre:236,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios,total,
54a6369b-9200-5036-8c4f-c72841584f65,tg:mpmre:666,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,22,folios,written,
54a6369b-9200-5036-8c4f-c72841584f65,tg:mpmre:666,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,94,folios,total,
44e53e73-d510-5357-8f60-49dc96a3d6b8,tg:mpmre:148,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,178,folios,written,
44e53e73-d510-5357-8f60-49dc96a3d6b8,tg:mpmre:148,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,188,folios,total,
12c6e6ca-affd-5737-bf30-9f896d1b473f,tg:mpmre:518,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,55,folios,written,
12c6e6ca-affd-5737-bf30-9f896d1b473f,tg:mpmre:518,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,86,folios,total,
446c46ca-d3a3-592a-b365-7bd57ad4ee63,tg:mpmre:324,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,152,folios,written,
446c46ca-d3a3-592a-b365-7bd57ad4ee63,tg:mpmre:324,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,200,folios,total,
3f833d95-0021-5094-aa1b-1ec776428071,tg:mpmre:631,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,140,folios,written,
3f833d95-0021-5094-aa1b-1ec776428071,tg:mpmre:631,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,140,folios,total,
41d303b4-3bed-5943-93e2-5d80d0009ae3,tg:mpmre:261,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios,written,
41d303b4-3bed-5943-93e2-5d80d0009ae3,tg:mpmre:261,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios,total,
512b3a3a-23fb-5f5e-9c47-d7a6bc25d83a,tg:mpmre:332,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,235,folios,written,
512b3a3a-23fb-5f5e-9c47-d7a6bc25d83a,tg:mpmre:332,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,251,folios,total,
1309e4cd-2be3-5da0-b1b8-8f44cf2c3647,tg:mpmre:298,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,22,folios,written,
1309e4cd-2be3-5da0-b1b8-8f44cf2c3647,tg:mpmre:298,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,33,folios,total,
14f776c8-3804-5495-bd49-d0ed440abe10,tg:mpmre:277,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios,written,
14f776c8-3804-5495-bd49-d0ed440abe10,tg:mpmre:277,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,50,folios,total,
e2ea7417-683d-5037-987c-afe5b0ce0a22,tg:mpmre:627,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,90,folios,written,
e2ea7417-683d-5037-987c-afe5b0ce0a22,tg:mpmre:627,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,106,folios,total,
1c140085-9e5b-5cdc-a72f-6efeeae49780,tg:mpmre:109,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,78,folios,written,
1c140085-9e5b-5cdc-a72f-6efeeae49780,tg:mpmre:109,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,98,folios,total,
a1d1cd01-639c-5850-8bfe-1ff2ed4d22f9,tg:mpmre:559,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,190,folios,written,
a1d1cd01-639c-5850-8bfe-1ff2ed4d22f9,tg:mpmre:559,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,190,folios,total,
660bbcb5-612d-5535-a8d3-ea183d9101e9,tg:mpmre:51,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,77,folios,written,
660bbcb5-612d-5535-a8d3-ea183d9101e9,tg:mpmre:51,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,79,folios,total,
72d22b5f-afee-5773-81ca-f84e61777cc8,tg:mpmre:365,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,173,folios,written,
72d22b5f-afee-5773-81ca-f84e61777cc8,tg:mpmre:365,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,226,folios,total,
4438f722-448c-572f-a213-c80a2da4bcd1,tg:mpmre:670,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios,written,
4438f722-448c-572f-a213-c80a2da4bcd1,tg:mpmre:670,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios,total,
d16adbce-f709-5110-b273-d09c039068e5,tg:mpmre:220,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios,written,
d16adbce-f709-5110-b273-d09c039068e5,tg:mpmre:220,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios,total,
41065ee2-8420-50ec-bf57-e0baa89420a1,tg:mpmre:467,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,57,folios,written,
41065ee2-8420-50ec-bf57-e0baa89420a1,tg:mpmre:467,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,58,folios,total,
c14c6c4e-fae1-546b-b085-316cd0d5ca1c,tg:mpmre:488,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,334,folios,written,
c14c6c4e-fae1-546b-b085-316cd0d5ca1c,tg:mpmre:488,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,351,folios,total,
37cc5a4a-897f-5c5c-b51b-0c92c4852ae3,tg:mpmre:172,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,11,folios,written,
37cc5a4a-897f-5c5c-b51b-0c92c4852ae3,tg:mpmre:172,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,12,folios,total,
aa1ea775-2118-5228-8d57-3bf8203f1053,tg:mpmre:522,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,243,folios,written,
aa1ea775-2118-5228-8d57-3bf8203f1053,tg:mpmre:522,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,243,folios,total,
2b0987a6-3e37-5f40-9b8d-6d0457e23af2,tg:mpmre:430,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,109,folios,written,
2b0987a6-3e37-5f40-9b8d-6d0457e23af2,tg:mpmre:430,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,128,folios,total,
abd49e5c-31fe-5c8d-bcbd-a843a5442d71,tg:mpmre:92,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,83,folios,written,
abd49e5c-31fe-5c8d-bcbd-a843a5442d71,tg:mpmre:92,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,95,folios,total,
df9550e6-fc0d-52ac-a4ea-94f17b9fef11,tg:mpmre:575,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,177,folios,written,
df9550e6-fc0d-52ac-a4ea-94f17b9fef11,tg:mpmre:575,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,177,folios,total,
1015b87b-85ba-51fa-8e7d-999c1688f077,tg:mpmre:125,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,111,folios,written,
1015b87b-85ba-51fa-8e7d-999c1688f077,tg:mpmre:125,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,114,folios,total,
6459e6e9-9885-50dc-ba57-c1f279b2983e,tg:mpmre:349,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,240,folios,written,
6459e6e9-9885-50dc-ba57-c1f279b2983e,tg:mpmre:349,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,254,folios,total,
b7f69d44-8a55-54c8-9516-14e7ebfd2a05,tg:mpmre:84,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,100,folios,written,
