ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language,Description,Description
4ec42947-f8eb-58bd-8acd-715ee5857b6b,tg:mpmre:259,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op een foor te Frankfurt omstreeks 1619,descriptive note,Nederlands,,
5d5bbc29-2df7-5c72-ae01-cadcb518a54e,tg:mpmre:170,Descriptions,1,id.title/subTitle,"Inventaris van de boeken in winkel in de Kammenstraat, juni 1602",descriptive note,Nederlands,,
03e56b8d-3c04-59c4-877f-bd867540a0b4,tg:mpmre:520,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,"Bevat de volgende onderdelen:   
* Inventaris van drie matrijzensets van Robert Granjon en één van Claude Garamont, 1556 (pp. III-IV)  
* Journaal inzake de verzending van boeken naar Parijs en Frankfurt, 1556-1559 (pp. 1-38)   
* Journaal inzake de aankoop van kant, 1556-1561 (pp. 39-72)   
* Prijslijst van Spaanse en Latijnse edities van Martinus I Nutius (voorlaatste folio)
",
6b8939a7-4b53-514f-8032-c7d4fea2dcf6,tg:mpmre:465,Descriptions,1,id.desc,,descriptive note,Nederlands,,Journaal inzake de detailhandel in de boekwinkel
65c20da4-e805-5b30-b9e2-c770e8debdd8,tg:mpmre:222,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1599,descriptive note,Nederlands,,
f84d385f-eb42-539b-95e2-75144fc56e6a,tg:mpmre:53,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1597,descriptive note,Nederlands,,
476c63ac-2c8b-53f6-8a60-106c7ae9f914,tg:mpmre:275,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1624,descriptive note,Nederlands,,
575b9611-da62-5454-b816-cd7ba315b5d0,tg:mpmre:449,Descriptions,1,id.title/subTitle,Prijslijst van de liturgische boeken voor de Spaanse markt,descriptive note,Nederlands,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1617,descriptive note,Nederlands,,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,tg:mpmre:12,Descriptions,1,id.desc,,descriptive note,Nederlands,,Register van de jaarlijkse aanstelling van het nieuwe bestuur van de Kapel van de Officina Plantiniana
d6becae3-7396-5d58-82d5-616032d33cc7,tg:mpmre:234,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1606,descriptive note,Nederlands,,
c7f62e20-bee3-5f30-a578-8e54c3473fc6,tg:mpmre:45,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1594,descriptive note,Nederlands,,
42bc6863-959b-5daf-8b45-5c14681a9321,tg:mpmre:32,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1588,descriptive note,Nederlands,,
a978fa81-02d6-515f-8fce-44b3f111db62,tg:mpmre:185,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1588,descriptive note,Nederlands,,
69a494eb-8af3-5e41-ba15-ea4ab0228637,tg:mpmre:243,Descriptions,1,id.title/subTitle,Balans van de vastenfoor van Frankfurt in 1609,descriptive note,Nederlands,,
ac3c18fe-f362-51cb-a2aa-03a9f2830a99,tg:mpmre:214,Descriptions,1,id.title/subTitle,Balans van de vastenfoor van Frankfurt in 1597,descriptive note,Nederlands,,
1916c5c4-16b5-5d36-a310-d70dc21b208d,tg:mpmre:73,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1605,descriptive note,Nederlands,,
4519f34e-6fbc-5b8d-8aca-9bf8ec076f97,tg:mpmre:202,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1593,descriptive note,Nederlands,,
8d560dc0-e187-59c8-ba3e-f393ec73ebf7,tg:mpmre:193,Descriptions,1,id.title/subTitle,Rekening inzake de ontvangst te Frankfurt van verzonden boeken voor de vastenfoor van 1590,descriptive note,Nederlands,,
1640d4c8-cab3-57cf-8350-3c96bcaeb669,tg:mpmre:255,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1615,descriptive note,Nederlands,,
fed9a407-d216-5dac-913e-11be96bf0eb6,tg:mpmre:107,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1622,descriptive note,Nederlands,,
72d9f31a-6c74-532b-a956-dd787ce13959,tg:mpmre:691,Descriptions,1,id.desc,,descriptive note,Nederlands,,Later toegevoegd etiket op kaft: 'Klad briefwisseling aangaande de BOEKWEZENDAG: 19 aug 1889 - 12 jan. 1892'. Kladbrieven door Rooses.
0d082b49-d478-58b6-bffd-cf70c80d089d,tg:mpmre:445,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands,,
612a891b-f47c-5624-b813-4a618b58d3ee,tg:mpmre:279,Descriptions,1,id.title/subTitle,Balans van de vastenfoor van Frankfurt in 1629,descriptive note,Nederlands,,
2603deee-43c4-5a59-84f7-1ee1f158f6ae,tg:mpmre:516,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands,,
4ded8afb-14d0-5ab0-9f19-ae6afe67e9bd,tg:mpmre:49,Descriptions,1,id.title/subTitle,Journaal van de boekhandel van de septemberfoor 1644 tot de septemberfoor 1647 te Frankfurt,descriptive note,Nederlands,,
34aead91-64c2-5af6-8ce0-e34ca76adfd5,tg:mpmre:111,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1624,descriptive note,Nederlands,,
f82b7e2e-9261-506a-bebf-aa43126e147d,tg:mpmre:238,Descriptions,1,id.title/subTitle,Balans van de septemberfoor van Frankfurt in 1608,descriptive note,Nederlands,,
d3a4488a-cdc5-58e6-9635-d51e1c26fb82,tg:mpmre:687,Descriptions,1,id.desc,,descriptive note,Nederlands,,Kladverslagen opgesteld door Rooses.
8657ee74-5c45-53d3-80fb-8cddee295f13,tg:mpmre:669,Descriptions,2,note.mpmcontent,,descriptive note,Nederlands,"* Geboortedata en -uren van de kinderen met vermelding van de doopdatum en de dooppeters en -meters (fol. [1] verso - [3] recto)   
* Chronologische aantekeningen per kind inzake de ontvangen nieuwjaarsgiften (pp. 1-26)   
* Aantekeningen inzake de belegging van de nieuwjaarsgiften (pp. 37-40)",
ded30abd-e3db-59db-a0e8-c924d1186ddf,tg:mpmre:239,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1608,descriptive note,Nederlands,,
fa5648fc-e83b-5bd5-8259-261a63d24d70,tg:mpmre:686,Descriptions,1,id.title/subTitle,"Notitieboekje zonder opschrift, met inventaris van de museumzalen",descriptive note,Nederlands,,
84b6db47-b2b4-5555-9211-f87be1d1187a,tg:mpmre:48,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1595,descriptive note,Nederlands,,
8dbb6f83-0035-572a-abad-284d3dabe2d2,tg:mpmre:110,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1624,descriptive note,Nederlands,,
4fe139ae-f93a-567d-a7ad-122b2193428f,tg:mpmre:452,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,"Behalve het grootboek van het papiermagazijn bevat dit register:  
* Inventarissen van het papiermagazijn 1740-1743 (fol. 1 recto - 1 verso)  
* Ontvangstjournaal van het papiermagazijn 1751-1752 (fol. 47 recto)  
* Ontvangstjournaal van het papiermagazijn 1742-1743 (fol. 180 verso - 181 recto)  
* Verbruiksjournaal van het papiermagazijn 1740, 1743 (fol. 181 verso - 182 verso)",
5d9490b1-1e6d-5633-b8a8-abc5f4b46b69,tg:mpmre:278,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op een foor van Frankfurt omstreeks 1631,descriptive note,Nederlands,,
95942d90-426e-570f-a9dc-cad72e91523b,tg:mpmre:501,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1644,descriptive note,Nederlands,,
f97cf5df-52f6-5cac-b96e-8a595dfe504a,tg:mpmre:690,Descriptions,1,id.desc,,descriptive note,Nederlands,,"Later toegevoegd etiket op kaft: 'Verslagen der vergaderingen van de BOEKWEZENDAG: 31 Juli 1889 - 24 jun. 1891'. Kladverslagen door Rooses, algemeen secretaris."
d13b3a96-102b-59af-aaa9-9678ee81989e,tg:mpmre:556,Descriptions,1,id.desc,,descriptive note,Nederlands,,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven
ab4a8370-5bbd-55de-860f-1d4dea5a60ee,tg:mpmre:106,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1622,descriptive note,Nederlands,,
1aae48b7-ecb6-5df8-879a-3671a1890202,tg:mpmre:254,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op een foor te Frankfurt omstreeks 1614,descriptive note,Nederlands,,
075d42ae-e647-5472-9291-a2f1d0b7494e,tg:mpmre:203,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1593,descriptive note,Nederlands,,
da5a28a6-8199-5e6e-aa5a-c3204bf2e6f6,tg:mpmre:72,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1605,descriptive note,Nederlands,,
4c78b73f-8e37-5cc2-a915-88b3978fd56c,tg:mpmre:215,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1597,descriptive note,Nederlands,,
f3bb0035-1cf6-592b-8541-2cb26067678b,tg:mpmre:429,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,Bevat op de versozijde aantekeningen inzake de ontvangst van geldsommen,
22a17cb9-f167-52a7-b219-ebd58a9c080a,tg:mpmre:242,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1609,descriptive note,Nederlands,,
c8dc76af-9536-5e6b-8709-3f26809875fe,tg:mpmre:33,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1588,descriptive note,Nederlands,,
4e2dd09e-f648-5fa0-8835-1b75db0d69dc,tg:mpmre:184,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1587,descriptive note,Nederlands,,
b054a520-6a61-582e-b462-0165d2b2f5b6,tg:mpmre:44,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1593,descriptive note,Nederlands,,
7a49208c-2fca-5c1e-9682-99ae43719891,tg:mpmre:235,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1607,descriptive note,Nederlands,,
b5f4db79-c66f-5532-8c5d-b687645a8fc7,tg:mpmre:632,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,Dit grootboek is samen met het journaal (Arch. 2) de kern van de Italiaanse boekhouding van de associatie,
c12b4d42-ff2d-5d17-a063-dfaa9135ee37,tg:mpmre:448,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,Het grootboek bevat aantekeningen per papiersoort inzake de levering van papier door papierhandelaren in de periode 1745-1764 (fol. 2 verso - 24 recto en fol. 89 verso - 90 recto). Vervolgens bevat het register voor de periode 1757-1768 aantekeningen per editie inzake de oplage en de periode dat de editie op de pers lag (fol. 28 verso - 71 verso). Ten slotte bevat het register een aantekening inzake de levering van papier besteld bij Jan Baptist van Langenhoven uit Brussel in 1758 (fol. 91 verso - 92 recto).,
592a51cb-c887-54eb-bb53-a31d058cc0b6,tg:mpmre:274,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1624,descriptive note,Nederlands,,
32890e91-b157-56e5-81fe-572291a24a40,tg:mpmre:52,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1597,descriptive note,Nederlands,,
cfc94238-1758-5c45-bff0-ac7a866b46a2,tg:mpmre:223,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1600,descriptive note,Nederlands,,
21efb652-4738-59db-ac50-307542a65ad8,tg:mpmre:29,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1579,descriptive note,Nederlands,,
062b0b77-2552-5af0-9b45-d3db74503501,tg:mpmre:171,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1571,descriptive note,Nederlands,,
f8258352-501a-522c-83ac-e3d48a6a8c25,tg:mpmre:521,Descriptions,1,id.desc,,descriptive note,Nederlands,,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven
6301c84a-6cc0-5a4e-a533-d6d73513e9ea,tg:mpmre:464,Descriptions,1,id.desc,,descriptive note,Nederlands,,Journaal inzake de detailhandel in de boekwinkel
d7aee8be-1c56-5b4c-aa05-e34fdea552db,tg:mpmre:258,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op een foor te Frankfurt omstreeks 1615,descriptive note,Nederlands,,
e4fcbbcf-76c3-56b1-9fbf-8f13f80c6b43,tg:mpmre:126,Descriptions,1,id.title/subTitle,"Journaal van de boekhandel op de foren van Frankfurt 1639-1643, 1662",descriptive note,Nederlands,,
8fdad326-9690-5c95-b9fb-ad8f985308c8,tg:mpmre:91,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1614,descriptive note,Nederlands,,
44301559-948e-523d-918b-c3baa091ba34,tg:mpmre:87,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1612,descriptive note,Nederlands,,
50b0f365-e973-5ec7-9153-6030cde13c6e,tg:mpmre:219,Descriptions,1,id.title/subTitle,Balans van de septemberfoor van Frankfurt in 1598,descriptive note,Nederlands,,
d50c0c79-176a-5c02-86bf-30e8a4f98aed,tg:mpmre:188,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1589,descriptive note,Nederlands,,
a4a24890-251b-56ba-b5d7-72d894e3d6cc,tg:mpmre:34,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1589,descriptive note,Nederlands,,
bba8cc7b-ef4f-5578-89e0-4181d0f4f3b4,tg:mpmre:183,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1587,descriptive note,Nederlands,,
8efab1f0-8d2b-56d5-b052-3e83aa328e89,tg:mpmre:245,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1609,descriptive note,Nederlands,,
2f117988-87ce-5100-8dc1-16c3ad5f44af,tg:mpmre:63,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1602,descriptive note,Nederlands,,
865054ce-cf76-517c-9059-bd191656666d,tg:mpmre:212,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1596,descriptive note,Nederlands,,
4fee0ccd-00cb-5ae6-952e-334673872cbe,tg:mpmre:75,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1606,descriptive note,Nederlands,,
ef54c132-ea9f-5b1e-bc7e-25d397f5e817,tg:mpmre:204,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1593,descriptive note,Nederlands,,
a5ea7508-971b-54a4-b7bb-5d02d56ee243,tg:mpmre:195,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1590,descriptive note,Nederlands,,
a5ea7508-971b-54a4-b7bb-5d02d56ee243,tg:mpmre:195,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,Bevat een verslag van de terugreis opgetekend op 10/05/1590 te Namen,
2f535690-11ba-5bc1-bbd5-8342aa7d79ec,tg:mpmre:253,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1613,descriptive note,Nederlands,,
b04914e1-698a-5f28-bc94-00eb547bde9a,tg:mpmre:59,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1600,descriptive note,Nederlands,,
9e170dbc-4d32-588e-a505-cee3a92e17c9,tg:mpmre:101,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1619,descriptive note,Nederlands,,
5070a0d3-916b-5a86-a69a-05d63f090c19,tg:mpmre:228,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1604,descriptive note,Nederlands,,
3da826c4-ecba-5f33-b679-07aa4684cfcf,tg:mpmre:678,Descriptions,1,id.desc,,descriptive note,Nederlands,,"Later toegevoegd etiket op kaft: 'Boek der voorschotten, uitgevoerd door Em. Rosseels: 1898-1902. Boek der uitgaven: 1906-1912'.  
"
3da826c4-ecba-5f33-b679-07aa4684cfcf,tg:mpmre:678,Descriptions,2,note.mpmcontent,,descriptive note,Nederlands,Achteraan ook één kladbrief.,
a0ccc477-3af1-58f5-9db4-7fce22bb5bb6,tg:mpmre:697,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,Bevat aan de ene zijde 12 kantmonsters en aan de andere zijde 9 kantmonsters,
a0ccc477-3af1-58f5-9db4-7fce22bb5bb6,tg:mpmre:697,Descriptions,2,note.mpmcontent,,descriptive note,Nederlands,"De monsters werden met speldjes aan de linkerkant bevestigd. Rechts van de kantmonsters staan aantekeningen over het aantal ellen, bv. '12: a18 nel voir diese probe'",
4803ed93-a7aa-57b7-827d-a421d446fe4b,tg:mpmre:443,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands,,
632c4482-4e57-5877-9b23-72b0c75d7401,tg:mpmre:506,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands,,
f53a2e2c-31a8-5cd5-9fb6-3f363f253181,tg:mpmre:290,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1630,descriptive note,Nederlands,,
21ec9af5-53f0-515f-9f55-a83ed27d4420,tg:mpmre:455,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,"Bevat de volgende onderdelen:  
* Journaal van de boekhandel 1561-1562 met alfabetische index (fol. 1 recto - p. 19)  
* Inventaris van de bezittingen van Christoffel Plantijn op 14 september 1563 (p. 20)  
* Inventaris van boeken aangekocht voor de handbibliotheek van de drukkerij (p. 22)  
* Inventaris van de uitrusting van de drukkerij in 1563 (p. 34-37)  
* Aantekening inzake de aankoop van uitrusting voor de drukkerij in 1563 (p. 38-63)  
* Kasboek en journaal van de drukkerij 1563-1574 (p. 64-170)",
f68ffc29-544d-5c4e-bcb2-d286070bf279,tg:mpmre:18,Descriptions,1,id.desc,,descriptive note,Nederlands,,Register van de jaarlijkse aanstelling van het nieuwe bestuur van de Kapel van de Officina Plantiniana
ed2fa60f-12f6-5a6c-8b17-7708a4f1dff0,tg:mpmre:510,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands,,
f5fd828d-51a7-5c00-ad3f-4c93f2d6dfee,tg:mpmre:269,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1621,descriptive note,Nederlands,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,Bevat een een samenvatting van de inkomsten en uitgaven op de Frankfurter Buchmesse van vasten 1567 tot vasten 1575 (fol. 115 links - fol. 116 links),
9be031af-0a8f-549e-9801-3219daddf8de,tg:mpmre:117,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1627,descriptive note,Nederlands,,
85631bac-4e09-5831-99f3-6fe6a1d7eb7e,tg:mpmre:681,Descriptions,1,id.desc,,descriptive note,Nederlands,,"Registerboek met boekhouding/financiën, vermoedelijk inkomsten van bezoekers museum."
a9747c1f-9354-5f12-9e96-4313ff7f21d4,tg:mpmre:249,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1611,descriptive note,Nederlands,,
9edcce28-de71-5787-b0aa-973cffa8a5af,tg:mpmre:38,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1590,descriptive note,Nederlands,,
52479b7f-ef06-599d-9176-8aa62ad12a91,tg:mpmre:80,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1609,descriptive note,Nederlands,,
7f6ec949-974d-5d04-86e2-7797e527bd48,tg:mpmre:208,Descriptions,1,id.title/subTitle,Balans van de vastenfoor van Frankfurt in 1595,descriptive note,Nederlands,,
cb077f7e-5fa6-5848-91eb-08fa43458cb7,tg:mpmre:658,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,Bevat op de versozijde een aantekening met betrekking tot de verhuur van dit huis aan Jacob Deseriers,
e204b05a-df1d-5eeb-88dd-80366fc37d24,tg:mpmre:79,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1608,descriptive note,Nederlands,,
2dd762d5-6e4e-54f0-862a-bf17065ce28f,tg:mpmre:121,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1629,descriptive note,Nederlands,,
805832bd-ffc1-58d7-b373-a2d7e8626552,tg:mpmre:96,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1617,descriptive note,Nederlands,,
b1488f34-4422-56db-8f92-0adcea43e763,tg:mpmre:176,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1575,descriptive note,Nederlands,,
5a8f836f-b31b-5c62-b5ee-b20c3e9ae925,tg:mpmre:526,Descriptions,1,id.desc,,descriptive note,Nederlands,,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven
d3709daa-b21b-531b-8107-bb83bbc4278f,tg:mpmre:199,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1592,descriptive note,Nederlands,,
07f3cba8-39d3-5cdf-bc18-f40c8e852d18,tg:mpmre:463,Descriptions,1,id.desc,,descriptive note,Nederlands,,Journaal inzake de detailhandel in de boekwinkel
762b7ec0-555f-5aad-804c-ba88055ce2fe,tg:mpmre:224,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1600,descriptive note,Nederlands,,
079a71a1-8973-5c84-bfa8-9edf92be76b4,tg:mpmre:418,Descriptions,3,note.mpmcontent,,descriptive note,Nederlands,Bevat achteraan de staat van boeken die verzonden zijn naar de Parijse drukker en boekverkoper Frédéric Léonard (1684-1695),
7e33a179-d2de-563a-a439-6fc55611c1e6,tg:mpmre:55,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1598,descriptive note,Nederlands,,
32f16b99-7e6f-5a7d-b324-38a365c9832b,tg:mpmre:265,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1618,descriptive note,Nederlands,,
621810a4-5a1d-5c74-bc60-1b1d180a7d01,tg:mpmre:459,Descriptions,1,id.desc,,descriptive note,Nederlands,,Journaal inzake de detailhandel in de boekwinkel
68f76659-8c1b-5870-8429-35342b437a15,tg:mpmre:14,Descriptions,1,id.desc,,descriptive note,Nederlands,,Register van de jaarlijkse aanstelling van het nieuwe bestuur van de Kapel van de Officina Plantiniana
28f4ed42-9015-507d-9332-d7b38f2b33a8,tg:mpmre:232,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1606,descriptive note,Nederlands,,
2734d5e7-8d56-56b3-9375-963359cb5e68,tg:mpmre:43,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1593,descriptive note,Nederlands,,
7d82a947-8f09-570a-8df3-9ddf08c1ee27,tg:mpmre:42,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1592,descriptive note,Nederlands,,
08f4945e-497f-5a66-b57b-d89b5195a894,tg:mpmre:233,Descriptions,1,id.title/subTitle,Balans van de septemberfoor van Frankfurt in 1605,descriptive note,Nederlands,,
7b03e497-5d4d-500a-8e90-729d8e8965ff,tg:mpmre:458,Descriptions,1,id.desc,,descriptive note,Nederlands,,Journaal inzake de detailhandel in de boekwinkel
33ff15c5-5916-5dfc-a5dc-aa35df79a086,tg:mpmre:15,Descriptions,1,id.desc,,descriptive note,Nederlands,,Gecoördineerde redactie van de reglementen van de Kapel van de Officina Plantiniana tot 1700 met aanvullingen tot 1757
2ef2efe8-f413-56bc-b369-de47d5120796,tg:mpmre:264,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1618,descriptive note,Nederlands,,
9114590c-b642-59ad-b2c2-7b3b6df45d65,tg:mpmre:272,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1622,descriptive note,Nederlands,,
d1edf711-b7f0-5c83-88a6-cec0db16bfec,tg:mpmre:54,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1598,descriptive note,Nederlands,,
9e790a07-5daf-5668-81c4-d0660ff32e0e,tg:mpmre:225,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1601,descriptive note,Nederlands,,
17f25ed5-6056-57ae-b1f4-c602918fabca,tg:mpmre:177,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1575,descriptive note,Nederlands,,
8031b728-cf44-5931-b809-282855eeea03,tg:mpmre:527,Descriptions,1,id.desc,,descriptive note,Nederlands,,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven
a0c20bfe-6af7-5ddc-9384-58a543f75c9d,tg:mpmre:198,Descriptions,1,id.title/subTitle,Rekening inzake de ontvangst te Frankfurt van verzonden boeken voor de septemberfoor van 1592,descriptive note,Nederlands,,
240e7502-a6f7-56f7-8f49-38ed05a3363b,tg:mpmre:462,Descriptions,1,id.desc,,descriptive note,Nederlands,,Journaal inzake de detailhandel in de boekwinkel
761e0f54-9b9c-570a-9c40-f4a2b4a71e67,tg:mpmre:78,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1608,descriptive note,Nederlands,,
baa7dba7-f2dc-5168-92af-7edda48ba19e,tg:mpmre:120,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1629,descriptive note,Nederlands,,
c3b1c633-1afb-5ff7-a99e-36fd6f506adc,tg:mpmre:97,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1617,descriptive note,Nederlands,,
4cc85b49-0902-5681-8e8b-14558c4e1140,tg:mpmre:209,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1595,descriptive note,Nederlands,,
80421c8a-d975-597b-bc8c-c8a38ddc99e9,tg:mpmre:81,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1609,descriptive note,Nederlands,,
