ResourceID,brocade.id,card,order,Subject
ac4455d2-8e25-5a09-831e-d80785d79692,tg:rubgr:293,Subjects,a::rub.10,a::rub.10
15b34440-2016-5476-ad90-517d01a6a8fc,tg:rubgr:769,Subjects,a::rub.21,a::rub.21
3de74b36-92bb-54c6-bd99-289508c0a97c,tg:rubgr:339,Subjects,a::rub.10:1,a::rub.10:1
dd52644f-7a9e-5c7e-95ee-39f930759740,tg:rubgr:1619,Subjects,a::rub.44,a::rub.44
a2728d8b-acb5-56bc-af44-7d7cb39c1007,tg:rubgr:1249,Subjects,a::rub.31,a::rub.31
a8844ef0-dd62-591f-b6e2-d7f2e3e03184,tg:rubgr:786,Subjects,a::rub.21,a::rub.21
2e1fa378-60b0-5b7e-a525-cf8149cde094,tg:rubgr:1526,Subjects,a::rub.40,a::rub.40
21b52e38-23da-5a10-af23-2ca04ce3c645,tg:rubgr:513,Subjects,a::rub.14,a::rub.14
601ad48b-5714-5f69-a8b2-f4fe761973a3,tg:rubgr:1176,Subjects,a::rub.29,a::rub.29
babc702c-bbf3-5af2-93cd-99b1230e99cd,tg:rubgr:143,Subjects,a::rub.7,a::rub.7
12bbc5fc-ecc8-55b7-b4fe-62f1fb059253,tg:rubgr:4374,Subjects,a::rub.11,a::rub.11
db38613f-619c-5e94-a492-1d2832fa10f2,tg:rubgr:5135,Subjects,a::rub.25,a::rub.25
e91e3912-0d81-517d-a8f7-fe8fb59276bc,tg:rubgr:1875,Subjects,a::rub.49,a::rub.49
f471950d-9479-57a2-ae10-7ce3ab772639,tg:rubgr:840,Subjects,a::rub.23,a::rub.23
24381c4e-b5da-54be-9682-3feb674233ab,tg:rubgr:905,Subjects,a::rub.24,a::rub.24
27110534-975f-593c-9d60-ed2d5a294de0,tg:rubgr:1930,Subjects,a::rub.50,a::rub.50
536e5448-74ea-53f3-a468-c92e7ac6e39e,tg:rubgr:456,Subjects,a::rub.13,a::rub.13
38e61076-c3b2-50d7-94d2-39f140d94cd8,tg:rubgr:1463,Subjects,a::rub.38,a::rub.38
3284df85-3d3e-525e-824d-3b5458cfdc71,tg:rubgr:285,Subjects,a::rub.9,a::rub.9
3e0da625-02d8-56df-8589-fdeb49a339d6,tg:rubgr:790,Subjects,a::rub.20,a::rub.20
3e0da625-02d8-56df-8589-fdeb49a339d6,tg:rubgr:790,Subjects,a::rub.21,a::rub.21
2b42041e-fa5d-5a03-b391-c5b23a05fbea,tg:rubgr:2189,Subjects,a::rub.52,a::rub.52
82fa29d7-2c29-50e4-9612-27c3c7c0a5fd,tg:rubgr:817,Subjects,a::rub.22,a::rub.22
1948b8b1-4945-5509-bcbf-9c3005eb00f7,tg:rubgr:1822,Subjects,a::rub.47,a::rub.47
ca91ea26-bfff-5961-b894-6c9ee193d370,tg:rubgr:114,Subjects,a::rub.7,a::rub.7
8843b4e7-bd7f-5a44-af26-c6aaf9a6bda8,tg:rubgr:1121,Subjects,a::rub.26,a::rub.26
b5d318c1-92cc-529c-b8bf-5fc95b85f822,tg:rubgr:544,Subjects,a::rub.15,a::rub.15
f73514f1-de28-5280-8ecc-9c1fbde601b3,tg:rubgr:1571,Subjects,a::rub.42,a::rub.42
0d40d70f-dcb7-5aa0-9130-341347366766,tg:rubgr:1434,Subjects,a::rub.38,a::rub.38
238d536a-8d56-5627-b033-0f79ff860437,tg:rubgr:401,Subjects,a::rub.12,a::rub.12
f2502373-1d2b-59a8-b7ba-cb832b6ddd94,tg:rubgr:1967,Subjects,a::rub.50,a::rub.50
b0eb9d3f-7fd9-59d2-a258-45e2ae12157b,tg:rubgr:952,Subjects,a::rub.25,a::rub.25
c0c2274e-bdab-58ea-bcad-e2a8504ee50f,tg:rubgr:728,Subjects,a::rub.21,a::rub.21
d49da1c6-23a5-5e19-806c-00b4cdf6766c,tg:rubgr:682,Subjects,a::rub.20:1,a::rub.20:1
37dfb7e8-1907-56a3-8523-c1184e5e3a0a,tg:rubgr:378,Subjects,a::rub.11,a::rub.11
a4a2e583-c2cb-51dd-a8c1-c354c90ec334,tg:rubgr:397,Subjects,a::rub.12,a::rub.12
a29f8fc0-70a4-5d23-9b3b-7ab23335e64e,tg:rubgr:1658,Subjects,a::rub.45,a::rub.45
fc8641b6-cb75-59e4-a1b5-51bbbba7bbea,tg:rubgr:47,Subjects,a::rub.5,a::rub.5
7b5aa8ad-842f-5c39-b419-9439cfff82bd,tg:rubgr:1829,Subjects,a::rub.48,a::rub.48
7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,tg:rubgr:4328,Subjects,a::rub.32,a::rub.32
7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,tg:rubgr:4328,Subjects,a::rub.57,a::rub.57
776a940d-f065-5343-a405-72db0d447066,tg:rubgr:1595,Subjects,a::rub.43,a::rub.43
96e2526f-723b-5922-9cf1-ff6383ee189b,tg:rubgr:3951,Subjects,a::rub.23,a::rub.23
d05169d8-0e11-5a6c-8d7c-c204b4325fd2,tg:rubgr:959,Subjects,a::rub.25,a::rub.25
a04c345b-4a10-5df6-9294-7bf403319ae3,tg:rubgr:689,Subjects,a::rub.20,a::rub.20
d98658b8-6509-5381-a4fe-0e3fd4e18f82,tg:rubgr:1346,Subjects,a::rub.35,a::rub.35
e2b41fca-584b-5f66-9bd2-77f5102a6369,tg:rubgr:373,Subjects,a::rub.11:1,a::rub.11:1
00cacee7-b0a3-57d9-b89e-29393b97a1ce,tg:rubgr:723,Subjects,a::rub.21,a::rub.21
0a04126c-969d-5f4e-8e3d-f208daa05584,tg:rubgr:236,Subjects,a::rub.24:1,a::rub.24:1
0a04126c-969d-5f4e-8e3d-f208daa05584,tg:rubgr:236,Subjects,a::rub.8:1,a::rub.8:1
3d6b6404-fe6f-5b0f-9207-13e021f9828c,tg:rubgr:666,Subjects,a::rub.19,a::rub.19
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,Subjects,a::rub.45,a::rub.45
d81c710e-19da-5985-b2f3-b5f6b4cd707b,tg:rubgr:148,Subjects,a::rub.7,a::rub.7
eff228a7-ced6-56d7-bc04-f134b20a3648,tg:rubgr:1487,Subjects,a::rub.39,a::rub.39
6af010fc-dfba-5818-b250-e03cab10e63d,tg:rubgr:518,Subjects,a::rub.14,a::rub.14
49ed39af-90ed-5210-be41-fa2c298e088e,tg:rubgr:5094,Subjects,a::rub.9,a::rub.9
49619962-6762-5d08-a69f-f5f403e72d5c,tg:rubgr:10,Subjects,a::rub.5,a::rub.5
e9d27897-13f4-5b89-bd72-8737b988ba99,tg:rubgr:1891,Subjects,a::rub.9,a::rub.9
4fa7fc0a-cda3-570d-83d0-987419ec1e10,tg:rubgr:1468,Subjects,a::rub.38,a::rub.38
d75df19d-f939-59bb-9aae-8d0e25f1b92c,tg:rubgr:4390,Subjects,a::rub.39,a::rub.39
502bea89-ad9a-525f-a7f9-9b9d18f86253,tg:rubgr:774,Subjects,a::rub.21,a::rub.21
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,Subjects,a::rub.35,a::rub.35
6ba81628-8ba5-5721-8582-92f553722235,tg:rubgr:1604,Subjects,a::rub.44,a::rub.44
23f0adbc-f25d-5598-88e3-2f2e306010d1,tg:rubgr:631,Subjects,a::rub.18,a::rub.18
d6a29515-b36b-5fd2-a639-b134f95bd2b5,tg:rubgr:1254,Subjects,a::rub.33,a::rub.33
1d36fc0f-bea7-5e72-8399-2e391cd1f67e,tg:rubgr:261,Subjects,a::rub.9,a::rub.9
59b8098c-8fbd-5c5f-91e6-655d69d11919,tg:rubgr:5217,Subjects,a::rub.15,a::rub.15
dc0a7d2a-057a-5574-a5ff-8b6c93e99569,tg:rubgr:2182,Subjects,a::rub.51,a::rub.51
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,Subjects,a::rub.21,a::rub.21
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,Subjects,a::rub.49,a::rub.49
eeb32f4b-b9b0-5cb6-9223-8ca26311cea7,tg:rubgr:4369,Subjects,a::rub.45,a::rub.45
0cf1fd44-5cb2-530e-9702-642422672d74,tg:rubgr:1491,Subjects,a::rub.39,a::rub.39
4940b657-d023-5e7e-97a1-510691e5ef89,tg:rubgr:1184,Subjects,a::rub.30:1,a::rub.30:1
16bd8dfd-5d4f-5908-bec9-9e66e757137d,tg:rubgr:3910,Subjects,a::rub.42,a::rub.42
45af23b8-00d3-5176-8c5a-69e7c4406048,tg:rubgr:918,Subjects,a::rub.25,a::rub.25
43d99184-2f28-5e61-b17f-b9a1160a6ea7,tg:rubgr:1307,Subjects,a::rub.35,a::rub.35
fc5a6193-dfa5-50d5-8392-12833a6a10d6,tg:rubgr:332,Subjects,a::rub.10,a::rub.10
256d3d73-d205-5b01-a037-d3cf5d8a6029,tg:rubgr:298,Subjects,a::rub.10:1,a::rub.10:1
e54e6ac1-c1f1-5f7c-9011-00b0e57807cb,tg:rubgr:762,Subjects,a::rub.21,a::rub.21
7c69889f-3b5b-5ba3-8018-97ffc0244b6b,tg:rubgr:2194,Subjects,a::rub.53,a::rub.53
ba8fd3cd-1d9f-5ba6-bf19-8cd1e6f1543c,tg:rubgr:277,Subjects,a::rub.9,a::rub.9
b309270e-da09-57d7-9b25-af5b36dcf278,tg:rubgr:1242,Subjects,a::rub.31,a::rub.31
d743b9c1-0df6-5f5a-aad7-32a1147f64b5,tg:rubgr:627,Subjects,a::rub.17,a::rub.17
94c3fd8f-2e45-5ef9-96ce-c3ace6e1b313,tg:rubgr:1612,Subjects,a::rub.44,a::rub.44
a06520cf-3cb8-58c5-b005-2202d9da3a4c,tg:rubgr:109,Subjects,a::rub.44,a::rub.44
a06520cf-3cb8-58c5-b005-2202d9da3a4c,tg:rubgr:109,Subjects,a::rub.5,a::rub.5
a06520cf-3cb8-58c5-b005-2202d9da3a4c,tg:rubgr:109,Subjects,a::rub.7,a::rub.7
0fe63487-efb6-588f-a72f-fc610a373dee,tg:rubgr:559,Subjects,a::rub.15,a::rub.15
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,Subjects,a::rub.5,a::rub.5
a5ea9c62-bd37-5a18-8456-2860077725e8,tg:rubgr:2205,Subjects,a::rub.55,a::rub.55
cb8c51dc-0335-5606-a120-888d34e7e38e,tg:rubgr:1583,Subjects,a::rub.43,a::rub.43
7685b02a-3d4f-5d82-9290-6ceb9c794cfe,tg:rubgr:1429,Subjects,a::rub.38,a::rub.38
1994e1b6-9f28-56bb-80d7-3c0f80b3abee,tg:rubgr:735,Subjects,a::rub.21,a::rub.21
f8a313ee-22e1-5bf6-9332-a67d098b6f45,tg:rubgr:365,Subjects,a::rub.11,a::rub.11
53fe10c4-763b-58d3-bf22-7b4b72959a36,tg:rubgr:1350,Subjects,a::rub.36,a::rub.36
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,tg:rubgr:1645,Subjects,a::rub.45,a::rub.45
a31df93f-bfd5-56df-a4ba-c2a5beca0d96,tg:rubgr:670,Subjects,a::rub.20,a::rub.20
9650d81c-e642-5e72-bd2e-8979321c0db1,tg:rubgr:220,Subjects,a::rub.8,a::rub.8
fbc1b120-5931-59ca-844b-529b097ceef7,tg:rubgr:934,Subjects,a::rub.25,a::rub.25
294c30e1-0635-52eb-bbc6-f67c96a6f438,tg:rubgr:467,Subjects,a::rub.13,a::rub.13
d1af38b6-6fcf-593b-8baa-895da7d6ea40,tg:rubgr:1452,Subjects,a::rub.38,a::rub.38
85357ec8-ad78-52db-8cb5-a71febd4d4ee,tg:rubgr:1147,Subjects,a::rub.26,a::rub.26
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,Subjects,a::rub.14,a::rub.14
d159c47c-0a6a-531f-aef4-a32894274504,tg:rubgr:172,Subjects,a::rub.7,a::rub.7
8477563b-f77d-5ddf-9589-7c8ce5373a0a,tg:rubgr:3480,Subjects,a::rub.50,a::rub.50
c079f7df-111c-56d7-8de2-4003b2e91566,tg:rubgr:1517,Subjects,a::rub.40:1,a::rub.40:1
5904316f-0da1-55c4-81c0-57d7508dd43e,tg:rubgr:522,Subjects,a::rub.14,a::rub.14
7a157fb8-f3af-538a-a89f-96a3e119aa39,tg:rubgr:1844,Subjects,a::rub.48,a::rub.48
260b6abc-cac4-5aa8-af01-57187b3e669e,tg:rubgr:871,Subjects,a::rub.23,a::rub.23
22efbe49-48c9-590f-aa8c-9111434722e6,tg:rubgr:4579,Subjects,a::rub.15,a::rub.15
f156d1f1-2fea-5b35-89fa-cc43bbd826d0,tg:rubgr:1281,Subjects,a::rub.34,a::rub.34
4ebdb960-917e-5368-956f-cfd95f7fba31,tg:rubgr:4129,Subjects,a::rub.37,a::rub.37
4ebdb960-917e-5368-956f-cfd95f7fba31,tg:rubgr:4129,Subjects,a::rub.43,a::rub.43
4ebdb960-917e-5368-956f-cfd95f7fba31,tg:rubgr:4129,Subjects,a::rub.9,a::rub.9
76484e77-520d-5424-8bd3-3b00dd35de0d,tg:rubgr:1405,Subjects,a::rub.38,a::rub.38
1c9f672e-cf8d-5c77-a9c3-1c896d6c5fe2,tg:rubgr:430,Subjects,a::rub.13,a::rub.13
d0912f2c-e2d3-5fa1-ab45-7c6fe40b0e16,tg:rubgr:4257,Subjects,a::rub.26,a::rub.26
0bed423f-6790-5bcd-885d-b4b292786591,tg:rubgr:2229,Subjects,a::rub.56:1,a::rub.56:1
b1cf3f76-b765-5932-8212-bdf54b4dca4d,tg:rubgr:1956,Subjects,a::rub.50,a::rub.50
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,Subjects,a::rub.25,a::rub.25
bce6cba1-097e-57c4-a4d2-e0c866fff77b,tg:rubgr:92,Subjects,a::rub.7,a::rub.7
9c39b4ba-a9bd-57d6-80e0-2e2d02c0b694,tg:rubgr:826,Subjects,a::rub.22,a::rub.22
a9872000-b8b8-587a-aaed-b875b9bc113b,tg:rubgr:1813,Subjects,a::rub.46,a::rub.46
9aa00732-09e5-5300-a793-0c04a35a943e,tg:rubgr:575,Subjects,a::rub.15,a::rub.15
3a703afe-501e-5bef-a3e7-55cda6097f2e,tg:rubgr:1540,Subjects,a::rub.41,a::rub.41
cd387200-e490-561b-879b-9612a2db241a,tg:rubgr:125,Subjects,a::rub.7,a::rub.7
cafb098b-c775-5106-a890-a60c5396815a,tg:rubgr:1239,Subjects,a::rub.31:1,a::rub.31:1
ad81bab7-1345-561e-80c4-2fefb7702948,tg:rubgr:1393,Subjects,a::rub.37,a::rub.37
6dcbe887-9707-5e73-a147-aa5408930d15,tg:rubgr:1669,Subjects,a::rub.45,a::rub.45
8c431a76-bdd9-5311-9bf9-eae43d7944e2,tg:rubgr:1686,Subjects,a::rub.45,a::rub.45
9930ba41-eedf-586f-b895-260dcd4b0f41,tg:rubgr:349,Subjects,a::rub.10,a::rub.10
1f3c67b8-970b-54cb-a488-be7ab7d71503,tg:rubgr:719,Subjects,a::rub.20,a::rub.20
1f3c67b8-970b-54cb-a488-be7ab7d71503,tg:rubgr:719,Subjects,a::rub.21,a::rub.21
1f3c67b8-970b-54cb-a488-be7ab7d71503,tg:rubgr:719,Subjects,a::rub.7,a::rub.7
36b9b12d-4a63-5a20-9712-a1069aa4451c,tg:rubgr:84,Subjects,a::rub.7,a::rub.7
076117a9-44a1-5723-b696-50bf1054dbc9,tg:rubgr:1940,Subjects,a::rub.50,a::rub.50
2cb82c77-7312-5ad8-ac3b-7bd12882aa63,tg:rubgr:4241,Subjects,a::rub.21,a::rub.21
2cb82c77-7312-5ad8-ac3b-7bd12882aa63,tg:rubgr:4241,Subjects,a::rub.22,a::rub.22
d2dfadf0-7223-528f-a8d9-4ea77b3acba9,tg:rubgr:426,Subjects,a::rub.12,a::rub.12
d2dfadf0-7223-528f-a8d9-4ea77b3acba9,tg:rubgr:426,Subjects,a::rub.13,a::rub.13
d2dfadf0-7223-528f-a8d9-4ea77b3acba9,tg:rubgr:426,Subjects,a::rub.14,a::rub.14
d2dfadf0-7223-528f-a8d9-4ea77b3acba9,tg:rubgr:426,Subjects,a::rub.15,a::rub.15
bcc0afd0-776c-52c6-b82f-90cc6115be0f,tg:rubgr:1413,Subjects,a::rub.38,a::rub.38
0c6753b2-7185-5042-b021-9dc36a024e40,tg:rubgr:1106,Subjects,a::rub.21:1,a::rub.21:1
0c6753b2-7185-5042-b021-9dc36a024e40,tg:rubgr:1106,Subjects,a::rub.22:1,a::rub.22:1
f1784a5f-2734-595d-9726-7c27916fe809,tg:rubgr:133,Subjects,a::rub.7,a::rub.7
8c224508-8e01-527d-81a5-0728711e1867,tg:rubgr:1556,Subjects,a::rub.42,a::rub.42
6ece1033-05d5-5768-93a4-041a5cfd3372,tg:rubgr:563,Subjects,a::rub.15,a::rub.15
b0763542-25ed-5548-ae55-0f2e5dd07389,tg:rubgr:830,Subjects,a::rub.23,a::rub.23
c4b1e47e-6f1a-52d6-9998-567f6a07daf4,tg:rubgr:4538,Subjects,a::rub.37,a::rub.37
7bc83c20-9564-5272-b8db-5ad3a3a27cf7,tg:rubgr:1690,Subjects,a::rub.45,a::rub.45
c5ae8bba-5ee6-5ff2-a67e-b1fb29a2c41c,tg:rubgr:1444,Subjects,a::rub.38,a::rub.38
86a2c86e-ad14-5634-b96c-4be05a037692,tg:rubgr:3479,Subjects,a::rub.8,a::rub.8
0f1f773b-56fe-59a2-b45d-2f476b7da535,tg:rubgr:471,Subjects,a::rub.13,a::rub.13
2f4b7938-bc9b-546e-9b68-8c6a293b2ebc,tg:rubgr:4216,Subjects,a::rub.57,a::rub.57
f6a31060-adf9-5cab-9f54-7ad976079300,tg:rubgr:888,Subjects,a::rub.24,a::rub.24
0dbb6d85-c392-50a0-ac44-815fa80b8dcf,tg:rubgr:2268,Subjects,a::rub.57,a::rub.57
fd638cfc-9f0c-5c93-ae94-82e618009039,tg:rubgr:1917,Subjects,a::rub.50,a::rub.50
04d8e355-1d18-5c7e-a6a9-ad955e56ee41,tg:rubgr:922,Subjects,a::rub.25,a::rub.25
ba431374-9454-5374-b794-3cf50311bfd1,tg:rubgr:867,Subjects,a::rub.23,a::rub.23
d5915b48-c8ee-5597-95c8-1f5d00d2d371,tg:rubgr:1852,Subjects,a::rub.49,a::rub.49
a2373bcf-4f9f-5730-9a85-223e173e22ed,tg:rubgr:534,Subjects,a::rub.14,a::rub.14
0b1241fe-af12-585e-adc2-f5f5aa37a2cc,tg:rubgr:1501,Subjects,a::rub.39:1,a::rub.39:1
ad17fc6a-8731-5a77-928e-f024342c32ac,tg:rubgr:164,Subjects,a::rub.7,a::rub.7
b24be47f-3369-587d-9466-70145c8a12e8,tg:rubgr:1151,Subjects,a::rub.27,a::rub.27
b050b857-6e3b-579a-bed1-a6f5d8218958,tg:rubgr:1278,Subjects,a::rub.34,a::rub.34
5610a294-01c8-51a7-a6bb-634b376766bb,tg:rubgr:1628,Subjects,a::rub.44,a::rub.44
2a6804c7-f946-501c-9eb5-20a0a5a57018,tg:rubgr:308,Subjects,a::rub.10,a::rub.10
8a9bc5da-7850-5529-9e14-80b6dd54bec5,tg:rubgr:758,Subjects,a::rub.21,a::rub.21
79b972ac-d107-5ae3-8659-57398247157d,tg:rubgr:1297,Subjects,a::rub.35,a::rub.35
a0452cf3-80ae-58b3-95d0-3b080ce93cc7,tg:rubgr:4996,Subjects,a::rub.6,a::rub.6
25debf56-730e-5022-bca8-2c600bca75a3,tg:rubgr:4148,Subjects,a::rub.21,a::rub.21
25debf56-730e-5022-bca8-2c600bca75a3,tg:rubgr:4148,Subjects,a::rub.22,a::rub.22
f9f8340d-ab1a-5cd9-92f2-87ce6343d39b,tg:rubgr:685,Subjects,a::rub.20,a::rub.20
5153c44d-347a-5b17-8ad7-ce19428df0db,tg:rubgr:390,Subjects,a::rub.12,a::rub.12
5b083efa-61c4-551b-8830-ebcd702fff8a,tg:rubgr:2073,Subjects,a::rub.23:1,a::rub.23:1
5b083efa-61c4-551b-8830-ebcd702fff8a,tg:rubgr:2073,Subjects,a::rub.41:1,a::rub.41:1
f43bfde1-1574-51ab-8f8f-4bf4583b3e65,tg:rubgr:1126,Subjects,a::rub.26:1,a::rub.26:1
85058c0d-3f3f-5329-82c3-e402eba012bd,tg:rubgr:113,Subjects,a::rub.7,a::rub.7
723fbfb2-bd7b-5c22-a2dc-92981fb9f7b2,tg:rubgr:1576,Subjects,a::rub.42,a::rub.42
05afc99a-cd9a-57ac-afeb-72ca8837af30,tg:rubgr:4774,Subjects,a::rub.15,a::rub.15
05afc99a-cd9a-57ac-afeb-72ca8837af30,tg:rubgr:4774,Subjects,a::rub.8,a::rub.8
ee38a826-392b-5604-8e7c-13146bed7323,tg:rubgr:543,Subjects,a::rub.15,a::rub.15
726a29c1-03c1-5d86-8fdb-759b0f1a25e0,tg:rubgr:1825,Subjects,a::rub.47,a::rub.47
a81106b0-d69e-5ff7-9361-eb9947f91b04,tg:rubgr:955,Subjects,a::rub.25,a::rub.25
0e7dedbf-6370-55b7-85c4-8b109472efd1,tg:rubgr:1960,Subjects,a::rub.50,a::rub.50
b6008d93-0e61-590a-ac2a-ae92d2e1abe9,tg:rubgr:1599,Subjects,a::rub.43,a::rub.43
bade6f7d-ee26-5db8-bed9-f83650035852,tg:rubgr:406,Subjects,a::rub.12:1,a::rub.12:1
95eaf9a4-18b8-5846-8ffe-80a0eacdc250,tg:rubgr:1433,Subjects,a::rub.38,a::rub.38
05f6d00f-06e4-56a9-820f-cba508e21f1c,tg:rubgr:328,Subjects,a::rub.10,a::rub.10
1fdc139b-fbbe-517c-8e25-ba6426b3bf0f,tg:rubgr:778,Subjects,a::rub.21,a::rub.21
1fdc139b-fbbe-517c-8e25-ba6426b3bf0f,tg:rubgr:778,Subjects,a::rub.22,a::rub.22
6e5795dc-6150-5cfa-a9c4-39c642ac6d7d,tg:rubgr:1258,Subjects,a::rub.33,a::rub.33
4fb2b437-4544-5320-aefc-0b96d55d3601,tg:rubgr:797,Subjects,a::rub.21,a::rub.21
0703ea10-ad2e-5a99-a4d6-6d99b5595b73,tg:rubgr:1608,Subjects,a::rub.44,a::rub.44
f302ad41-5866-531d-8313-a87e51812e85,tg:rubgr:5132,Subjects,a::rub.25,a::rub.25
c79860bf-3c37-5f99-bebb-fbbfd2e69f18,tg:rubgr:847,Subjects,a::rub.23,a::rub.23
06921ce1-fe17-5d32-8b18-56a8708aa945,tg:rubgr:1872,Subjects,a::rub.49,a::rub.49
33fe427f-a6d5-5361-b43f-2aaecce0359f,tg:rubgr:5098,Subjects,a::rub.9,a::rub.9
66d3b6de-7333-55d6-abd0-7d2d4ef43727,tg:rubgr:514,Subjects,a::rub.14,a::rub.14
f2140d02-c543-598b-bcfa-205af9e1d34d,tg:rubgr:1521,Subjects,a::rub.40,a::rub.40
c5755dcf-7c16-5c52-99ae-b6b79d8d8612,tg:rubgr:144,Subjects,a::rub.7,a::rub.7
1e03c98b-d948-5411-b144-2c8574cd48f6,tg:rubgr:1171,Subjects,a::rub.29,a::rub.29
da36af3b-35bf-5a2b-a2fb-c3647870c301,tg:rubgr:1464,Subjects,a::rub.38,a::rub.38
4e0c5ebf-118c-5e64-96a8-fdf207a94d5f,tg:rubgr:451,Subjects,a::rub.13,a::rub.13
1254f84c-a06a-5986-bdec-353ee11c6508,tg:rubgr:1937,Subjects,a::rub.50,a::rub.50
3c736b76-39de-57f7-bad9-14a79a517ba5,tg:rubgr:5348,Subjects,a::rub.39,a::rub.39
3c736b76-39de-57f7-bad9-14a79a517ba5,tg:rubgr:5348,Subjects,a::rub.40,a::rub.40
817d6bdc-fd80-5417-a6fb-c16cca2f4482,tg:rubgr:2177,Subjects,a::rub.51,a::rub.51
86bf3525-ddf5-5faf-bf6f-42bb54d3f124,tg:rubgr:294,Subjects,a::rub.10,a::rub.10
265bc5e0-2716-5ce6-aca8-7033363344b6,tg:rubgr:781,Subjects,a::rub.21,a::rub.21
9bd29bb8-a232-5dae-b7e8-e5a82ab5e7dc,tg:rubgr:2198,Subjects,a::rub.53,a::rub.53
5a1616ff-b524-5238-ad99-97630ca52384,tg:rubgr:1167,Subjects,a::rub.29,a::rub.29
ba95dbb3-1927-5be2-b1e6-12b06464a209,tg:rubgr:152,Subjects,a::rub.7,a::rub.7
34df33a6-a1b8-5cd5-946b-905777938dc7,tg:rubgr:1537,Subjects,a::rub.41:1,a::rub.41:1
971e3089-6c02-5b61-8da6-3283d121dd4b,tg:rubgr:1864,Subjects,a::rub.49,a::rub.49
bdf5d774-5d0e-5d8a-9f96-22399b7408a9,tg:rubgr:851,Subjects,a::rub.23,a::rub.23
79b9b1a4-d096-5ecc-9407-a63a4f8cdfd8,tg:rubgr:5124,Subjects,a::rub.25,a::rub.25
38f022ba-2820-5e7d-bf1d-beb90c39a3f6,tg:rubgr:914,Subjects,a::rub.24,a::rub.24
1df782e9-f279-5f05-9266-a6ee86069afd,tg:rubgr:1921,Subjects,a::rub.50,a::rub.50
e958938a-041a-5362-bd30-02846d72ddbd,tg:rubgr:447,Subjects,a::rub.13,a::rub.13
c0d345c6-015b-545f-9758-87f4f9ed40b6,tg:rubgr:1188,Subjects,a::rub.30,a::rub.30
f60c6eee-1e56-5a5c-941d-17762b82eaad,tg:rubgr:1472,Subjects,a::rub.38,a::rub.38
707942a4-0759-598d-9db3-661d43d85457,tg:rubgr:693,Subjects,a::rub.20:1,a::rub.20:1
9739a765-ece8-56c3-8e57-8b039f85bf5c,tg:rubgr:369,Subjects,a::rub.11,a::rub.11
d4365486-32b9-5d0f-bec3-394d19762fbe,tg:rubgr:739,Subjects,a::rub.21,a::rub.21
44bf559a-1b0f-594e-9de7-a2656dfe02b3,tg:rubgr:4918,Subjects,a::rub.7,a::rub.7
452df29e-6911-5983-a7e0-36e11e0da8aa,tg:rubgr:386,Subjects,a::rub.12,a::rub.12
8229ad8d-2663-5f87-921a-d8a4d779cba4,tg:rubgr:1649,Subjects,a::rub.45,a::rub.45
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,Subjects,a::rub.21,a::rub.21
c574fdbf-d533-5ba3-a485-4b70523ce28d,tg:rubgr:1833,Subjects,a::rub.48,a::rub.48
c2a07c6a-18d2-5478-9333-6df585ae9ef2,tg:rubgr:555,Subjects,a::rub.15,a::rub.15
d4e0df92-aa2b-5033-be28-f01e28bd8167,tg:rubgr:1560,Subjects,a::rub.42,a::rub.42
3a56d602-9a46-5c5b-a7cc-309bdc34ce40,tg:rubgr:105,Subjects,a::rub.7,a::rub.7
9e45e323-ac08-5613-a52b-d4923ec9a28f,tg:rubgr:1130,Subjects,a::rub.26,a::rub.26
edf209a5-df1c-5f76-a571-3f520b64c22a,tg:rubgr:1425,Subjects,a::rub.38,a::rub.38
da19b422-528e-546f-9326-97013dad279b,tg:rubgr:410,Subjects,a::rub.12,a::rub.12
2a6d6305-496b-547c-99fb-0e0b9ca24e47,tg:rubgr:2209,Subjects,a::rub.55,a::rub.55
813c94b7-d987-5966-a040-110c7fb6115a,tg:rubgr:943,Subjects,a::rub.25,a::rub.25
9fc630e5-32dc-58a9-972c-c5365f7810dc,tg:rubgr:257,Subjects,a::rub.9:1,a::rub.9:1
b68acaf3-f299-56a4-b125-ff21ef61e3dc,tg:rubgr:1262,Subjects,a::rub.33,a::rub.33
a337d888-d13a-5905-8fbd-160404333b09,tg:rubgr:607,Subjects,a::rub.17,a::rub.17
62ecd0b4-d7be-58d8-8de6-595c6486613d,tg:rubgr:1632,Subjects,a::rub.44,a::rub.44
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,Subjects,a::rub.35,a::rub.35
0900f879-b6bd-5508-ac35-53522e3ec09f,tg:rubgr:312,Subjects,a::rub.10,a::rub.10
