ResourceID,brocade.id,card,order,Keyword
9b000c04-dae6-5381-9953-776c3d165f97,tg:rubgr:2948,Keywords,1,"Marle, Raimond van"
0bd781da-d62f-5083-9b6f-d8a08ac03796,tg:rubgr:652,Keywords,1,"Granvelle, Antoine Perrenot de"
28d71bef-2df7-5726-9a1e-b5676854bd5c,tg:rubgr:1237,Keywords,1,"Fehl, Philipp"
184c94bf-92d3-5557-ad99-34cbb0d0c72e,tg:rubgr:4035,Keywords,1,"Granvelle, Antoine Perrenot de"
184c94bf-92d3-5557-ad99-34cbb0d0c72e,tg:rubgr:4035,Keywords,2,"Castan, Auguste"
aac22bf6-f3ad-5e53-8d3d-fb403b572c9e,tg:rubgr:202,Keywords,1,"München, Hugo Helbing [kunsthandel]"
aac22bf6-f3ad-5e53-8d3d-fb403b572c9e,tg:rubgr:202,Keywords,2,"Madrid, Descalzas Reales"
3d991fbc-afe0-5335-8759-16cc267da88e,tg:rubgr:1519,Keywords,1,"Londen, Witt Library"
906b10fa-4a7b-510b-9ac1-4d5efd36636b,tg:rubgr:1149,Keywords,1,"Demus, Klaus"
273b8ff6-84fa-5c8e-8eef-2badf9637b65,tg:rubgr:486,Keywords,1,"Heemskerck, Maarten van"
273b8ff6-84fa-5c8e-8eef-2badf9637b65,tg:rubgr:486,Keywords,2,gierigheid
273b8ff6-84fa-5c8e-8eef-2badf9637b65,tg:rubgr:486,Keywords,3,"Vasari, Giorgio"
6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03,tg:rubgr:2335,Keywords,1,kostuum
6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03,tg:rubgr:2335,Keywords,2,kleur
6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03,tg:rubgr:2335,Keywords,3,schildertechniek
6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03,tg:rubgr:2335,Keywords,4,"Arndt, Karl"
6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03,tg:rubgr:2335,Keywords,5,"Münz, Ludwig"
6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03,tg:rubgr:2335,Keywords,6,"Leegenhoek, Joseph"
6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03,tg:rubgr:2335,Keywords,7,"Washington, National Gallery of Art"
aaafa7bd-f167-527b-92d2-ac85679f8521,tg:rubgr:24,Keywords,1,"Gerson, Horst"
aaafa7bd-f167-527b-92d2-ac85679f8521,tg:rubgr:24,Keywords,2,Certificaat
c0e15105-1cb8-528e-a8fc-5dde03182264,tg:rubgr:3877,Keywords,1,Meester van het Errera-Schetsboek
c0e15105-1cb8-528e-a8fc-5dde03182264,tg:rubgr:3877,Keywords,2,"Callatay, Edouard de"
e8b5cb3a-9dcb-537f-b8bf-143a8d609c2c,tg:rubgr:2765,Keywords,1,"Clovio, Giulio"
e8b5cb3a-9dcb-537f-b8bf-143a8d609c2c,tg:rubgr:2765,Keywords,2,Michelangelo
7d83c2df-3052-53e3-89f3-0c1af9af384b,tg:rubgr:2270,Keywords,1,"Beham, Barthel"
7d83c2df-3052-53e3-89f3-0c1af9af384b,tg:rubgr:2270,Keywords,2,"Beham, Hans Sebald"
7d83c2df-3052-53e3-89f3-0c1af9af384b,tg:rubgr:2270,Keywords,3,"Singer, Hans Wolfgang"
7d83c2df-3052-53e3-89f3-0c1af9af384b,tg:rubgr:2270,Keywords,4,"New York, The Frick Collection"
b7e502f8-44b8-5e7c-b2a9-3e3e6448c7e2,tg:rubgr:3898,Keywords,1,"Holmyard, Eric John"
9e69bccf-fc83-56c7-97bd-f02ba99e7638,tg:rubgr:3932,Keywords,1,"Philip, Lotte Brand"
4659792a-d6dc-5139-9966-52dd544c13a3,tg:rubgr:2620,Keywords,1,"Bloch, Vitale"
24efb5eb-656f-57c7-8d77-8e58ffede6a0,tg:rubgr:3461,Keywords,1,"Arundel, Thomas Howard, Earl of"
51ddf5b2-5bac-5109-8e53-54d677f390cd,tg:rubgr:193,Keywords,1,"Jedlicka, Gotthard"
5b1cb144-77af-5c46-a2e8-07375e3f7847,tg:rubgr:469,Keywords,1,liefdestuin
5b1cb144-77af-5c46-a2e8-07375e3f7847,tg:rubgr:469,Keywords,2,nar
5b1cb144-77af-5c46-a2e8-07375e3f7847,tg:rubgr:469,Keywords,3,kostuum
5b1cb144-77af-5c46-a2e8-07375e3f7847,tg:rubgr:469,Keywords,4,"Beham, Hans Sebald"
5b1cb144-77af-5c46-a2e8-07375e3f7847,tg:rubgr:469,Keywords,5,"Holbein, Hans II"
5b1cb144-77af-5c46-a2e8-07375e3f7847,tg:rubgr:469,Keywords,6,prentkunst
2d4b88db-7254-575e-b513-28fbf5484354,tg:rubgr:2509,Keywords,1,"Londen, Alfred Brod Gallery"
2db9708f-4ef0-58e5-a904-567d3969e40f,tg:rubgr:4824,Keywords,1,"Burckhardt, Jacob"
1eb7d2f3-c52a-5410-846d-f498de07ddc5,tg:rubgr:2159,Keywords,1,"Camp, Gaston Van"
2c0d1c5c-3b3c-5ed3-a03e-1ac2b6e5e96a,tg:rubgr:1325,Keywords,1,"Beham, Hans Sebald"
2c0d1c5c-3b3c-5ed3-a03e-1ac2b6e5e96a,tg:rubgr:1325,Keywords,2,"Mensel, Karen Dimartino"
e337cb00-4f66-5db2-95ea-05f0be605760,tg:rubgr:3318,Keywords,1,"Castelli, Enrico"
5ea842ac-2366-5d1f-bd34-0b3d4ef61203,tg:rubgr:4127,Keywords,1,"Keyser, P. de"
a1c6d2be-0127-5043-98bb-989b32082c22,tg:rubgr:1775,Keywords,1,"Valckenisse, Philips"
93a47045-9e7e-58ce-8c96-0ca734364e0e,tg:rubgr:3748,Keywords,1,"Münz, Ludwig"
7e1fed84-a291-5c50-ad1b-707f88725444,tg:rubgr:740,Keywords,1,"Frimmel, Theodor von"
3ea0b95d-4d44-5a54-8056-dd5ce4e45caa,tg:rubgr:255,Keywords,1,voorwerp
b4ab2afe-b214-5334-a8d6-1df1d56fa427,tg:rubgr:4598,Keywords,1,"Amsterdam, Rijksmuseum, Rijksprentenkabinet"
8fc8905b-deb2-531f-bc9c-dc089e607b7a,tg:rubgr:4432,Keywords,1,"Holbein, Hans II"
39d336a8-b149-5131-9c1c-82e659b05fa3,tg:rubgr:605,Keywords,1,"Galle, Philips"
39d336a8-b149-5131-9c1c-82e659b05fa3,tg:rubgr:605,Keywords,2,prentkunst
39d336a8-b149-5131-9c1c-82e659b05fa3,tg:rubgr:605,Keywords,3,"Weizsäcker, Heinrich"
39d336a8-b149-5131-9c1c-82e659b05fa3,tg:rubgr:605,Keywords,4,"Londen, Witt Library"
a9d2f218-bbd3-55d0-97ca-8481ec96bec9,tg:rubgr:1630,Keywords,1,"Londen, Witt Library"
7b973f07-e27b-561d-a635-a6dc3da017a2,tg:rubgr:5223,Keywords,1,"Badt, Kurt"
7629c025-8b1c-57bf-a37c-0ef12bd06807,tg:rubgr:1974,Keywords,1,"Huys, Pieter"
7629c025-8b1c-57bf-a37c-0ef12bd06807,tg:rubgr:1974,Keywords,2,"Gerhardt, Gustav von"
7629c025-8b1c-57bf-a37c-0ef12bd06807,tg:rubgr:1974,Keywords,3,"Berlijn, Rudolph Lepke"
7629c025-8b1c-57bf-a37c-0ef12bd06807,tg:rubgr:1974,Keywords,4,"Londen, Witt Library"
2da3955c-ed6a-5f38-b6fd-829605589051,tg:rubgr:941,Keywords,1,"Cornelisz., Pieter"
2da3955c-ed6a-5f38-b6fd-829605589051,tg:rubgr:941,Keywords,2,tekenkunst
2da3955c-ed6a-5f38-b6fd-829605589051,tg:rubgr:941,Keywords,3,"Byam Shaw, James"
2da3955c-ed6a-5f38-b6fd-829605589051,tg:rubgr:941,Keywords,4,"Parker, Karl T."
c6adb8ca-be3f-5277-a782-54431afcf4c2,tg:rubgr:1427,Keywords,1,"Londen, Witt Library"
5083c7de-a5cf-5f7c-817b-4a2e1ae7bc42,tg:rubgr:4625,Keywords,1,Adviezen
8c229a11-4084-51bd-abfd-86a4386af535,tg:rubgr:412,Keywords,1,"Colet, John"
f1707506-90d3-50f8-a9a1-a8c80baab509,tg:rubgr:1077,Keywords,1,"Standen, Edith A."
a2bd160f-1f90-537c-a2c5-75c5485ab2ed,tg:rubgr:4275,Keywords,1,"Bles, Herri met de"
a2bd160f-1f90-537c-a2c5-75c5485ab2ed,tg:rubgr:4275,Keywords,2,"Princeton University, Art Museum"
3d75f3aa-9998-5530-89b1-65e9d0175d67,tg:rubgr:1098,Keywords,1,Bassano (familie)
ed8fe60a-a0e9-5ec9-9ff4-15fc7d7fb094,tg:rubgr:557,Keywords,1,"Hajsinek, Josef"
3b4fa3a7-74e0-572b-bfe5-84045e81f73d,tg:rubgr:1562,Keywords,1,"Aubert, Marcel"
3b4fa3a7-74e0-572b-bfe5-84045e81f73d,tg:rubgr:1562,Keywords,2,"Künstle, Karl"
24c34f1d-d45a-5abd-a846-0d62ac07bf49,tg:rubgr:4330,Keywords,1,"Cleve, Marten van (I)"
b9627e75-86f9-5ac3-af74-54e56d4e01f9,tg:rubgr:107,Keywords,1,Ovidius
92c376c2-d03c-52e7-b7ac-a58dbff0a2d8,tg:rubgr:1132,Keywords,1,"Leonard Woolley, Charles"
021ea810-9f44-5f63-b96b-516ff1024881,tg:rubgr:5171,Keywords,1,"Rooses, Max"
021ea810-9f44-5f63-b96b-516ff1024881,tg:rubgr:5171,Keywords,2,"Ruelens, Charles"
153b96fc-fd9f-5ebb-a047-6ce717f08ed7,tg:rubgr:1831,Keywords,1,"Darmstadt, Hessisches Landesmuseum Darmstadt"
f70d59a2-f542-5c91-b8aa-7148adb566c0,tg:rubgr:4449,Keywords,1,"Ingles, Elisabeth"
4463dd9b-a471-5221-b39c-dffd64e18036,tg:rubgr:384,Keywords,1,"Jung, Leo"
7c1754aa-5140-59c3-a126-328af60d3b52,tg:rubgr:2437,Keywords,1,"Spencer-Churchill, Edward George"
7c1754aa-5140-59c3-a126-328af60d3b52,tg:rubgr:2437,Keywords,2,"Blockley, Northwick Park"
f6fe9670-b52f-572d-a90b-da7c3e7644ea,tg:rubgr:5258,Keywords,1,"Jansen van Barneveld, Hendrik"
f6fe9670-b52f-572d-a90b-da7c3e7644ea,tg:rubgr:5258,Keywords,2,"Plantijn, Christoffel"
f6fe9670-b52f-572d-a90b-da7c3e7644ea,tg:rubgr:5258,Keywords,3,"Rooses, Max"
40475a24-8a4c-5fd2-8ceb-507cee2c19ab,tg:rubgr:2572,Keywords,1,"Demus, Klaus"
40475a24-8a4c-5fd2-8ceb-507cee2c19ab,tg:rubgr:2572,Keywords,2,kennerschap
6af0050d-c36c-53c5-b4b0-8a0507610264,tg:rubgr:2088,Keywords,1,"Londen, Witt Library"
9d7afd9e-a185-5d0c-bfa2-54160acb889d,tg:rubgr:2122,Keywords,1,"Granvelle, Antoine Perrenot de"
7fdc3a92-d820-5f53-b01a-8a3fe4bb2e74,tg:rubgr:691,Keywords,1,"Lint, Hendrik Frans van"
32aef9cf-ddd4-5ea9-895c-37f5c2f13643,tg:rubgr:2821,Keywords,1,"Geest, Wybrand de (I)"
32aef9cf-ddd4-5ea9-895c-37f5c2f13643,tg:rubgr:2821,Keywords,2,"Houbraken, Arnold"
32aef9cf-ddd4-5ea9-895c-37f5c2f13643,tg:rubgr:2821,Keywords,3,"Hofstede de Groot, Cornelis"
e89fcb89-9c25-58e2-b8fe-c4ffc520474a,tg:rubgr:4222,Keywords,1,"Shapley, John"
e89fcb89-9c25-58e2-b8fe-c4ffc520474a,tg:rubgr:4222,Keywords,2,"Strzygowski, Josef"
e89fcb89-9c25-58e2-b8fe-c4ffc520474a,tg:rubgr:4222,Keywords,3,"Zaloscer, Hilde"
a2cd299d-0f9e-5ffc-9698-52e8d00e8ab5,tg:rubgr:445,Keywords,1,prentkunst
a2cd299d-0f9e-5ffc-9698-52e8d00e8ab5,tg:rubgr:445,Keywords,2,tekenkunst
b42ba5db-e031-5d22-b56f-e194da58d0ad,tg:rubgr:1470,Keywords,1,Leopold Willem (aartshertog)
b42ba5db-e031-5d22-b56f-e194da58d0ad,tg:rubgr:1470,Keywords,2,"Koch, Robert A."
b42ba5db-e031-5d22-b56f-e194da58d0ad,tg:rubgr:1470,Keywords,3,"Philadelphia, Philadelphia Museum of Art"
d7b4392a-9999-5d7a-b1c6-51d7ca60c42d,tg:rubgr:1889,Keywords,1,Leonardo da Vinci
50f01f7e-f803-5a2b-845a-5d8ea6772528,tg:rubgr:5063,Keywords,1,"La Tour, Georges de"
50f01f7e-f803-5a2b-845a-5d8ea6772528,tg:rubgr:5063,Keywords,2,"Reni, Guido"
50f01f7e-f803-5a2b-845a-5d8ea6772528,tg:rubgr:5063,Keywords,3,"Stampart, Frans van"
50f01f7e-f803-5a2b-845a-5d8ea6772528,tg:rubgr:5063,Keywords,4,"Storffer, Ferdinand"
786ddd8d-b373-5741-a5fe-4085f29b8664,tg:rubgr:2749,Keywords,1,"Dalem, Cornelis van"
9250c00d-0a09-5517-a112-f73184c94fed,tg:rubgr:853,Keywords,1,iconografie
9250c00d-0a09-5517-a112-f73184c94fed,tg:rubgr:853,Keywords,2,"Jameson, Anna Brownell (née Murphy)"
e4b16c36-afa9-5fa7-820e-14db51ce6e4f,tg:rubgr:2319,Keywords,1,schildertechniek
e4b16c36-afa9-5fa7-820e-14db51ce6e4f,tg:rubgr:2319,Keywords,2,"Klauner, Friderike"
e4b16c36-afa9-5fa7-820e-14db51ce6e4f,tg:rubgr:2319,Keywords,3,"Darmstadt, Hessisches Landesmuseum Darmstadt"
e4b16c36-afa9-5fa7-820e-14db51ce6e4f,tg:rubgr:2319,Keywords,4,"Lissabon, Museu Nacional de Arte Antiga"
e4b16c36-afa9-5fa7-820e-14db51ce6e4f,tg:rubgr:2319,Keywords,5,"Washington, National Gallery of Art"
fe6a2131-62d0-5b0e-b0df-0da7b44ce2db,tg:rubgr:5126,Keywords,1,"Novotny, Fritz"
fe6a2131-62d0-5b0e-b0df-0da7b44ce2db,tg:rubgr:5126,Keywords,2,"Seilern, Antoine"
fe6a2131-62d0-5b0e-b0df-0da7b44ce2db,tg:rubgr:5126,Keywords,3,"Wilde, Johannes"
2a79afe8-bf7c-5787-9ded-5be6b7c8ea03,tg:rubgr:1165,Keywords,1,"Mireur, Hippolyte"
cc5e7d0e-e855-50e3-bebf-785dd006908f,tg:rubgr:150,Keywords,1,"Buuren, David van"
cc5e7d0e-e855-50e3-bebf-785dd006908f,tg:rubgr:150,Keywords,2,"Loevenich, Eduard"
4fe3d07e-4010-53c1-981a-1a2baee6c78c,tg:rubgr:3508,Keywords,1,"Preece, Warren E."
736951b0-7e52-51d9-bd66-8f2e64dcbe7b,tg:rubgr:1535,Keywords,1,"Valckenisse, Philips"
02575190-c155-59c5-965f-2248f0a728e8,tg:rubgr:4737,Keywords,1,"Boon, Karel Gerard"
63d8a98e-30eb-5a81-ad89-abccad6f58a2,tg:rubgr:500,Keywords,1,hellepoort
63d8a98e-30eb-5a81-ad89-abccad6f58a2,tg:rubgr:500,Keywords,2,iconografie
63d8a98e-30eb-5a81-ad89-abccad6f58a2,tg:rubgr:500,Keywords,3,"Kroll, Josef"
63d8a98e-30eb-5a81-ad89-abccad6f58a2,tg:rubgr:500,Keywords,4,"Londen, Warburg institute"
5c1fddfe-03b6-55ce-a283-9523f83b957c,tg:rubgr:2030,Keywords,1,"Verhaecht, Tobias"
5c1fddfe-03b6-55ce-a283-9523f83b957c,tg:rubgr:2030,Keywords,2,"Londen, Witt Library"
b1b63b88-3b39-5e46-9636-9010b1cc2997,tg:rubgr:2460,Keywords,1,tekenkunst
b1b63b88-3b39-5e46-9636-9010b1cc2997,tg:rubgr:2460,Keywords,2,"Benesch, Otto"
b1b63b88-3b39-5e46-9636-9010b1cc2997,tg:rubgr:2460,Keywords,3,"Kurz, Otto"
b1b63b88-3b39-5e46-9636-9010b1cc2997,tg:rubgr:2460,Keywords,4,"Pauw-De Veen, Lydia de"
5a906521-ccf9-5d63-bf8c-649ecaae78ae,tg:rubgr:3621,Keywords,1,"Bernt, Walther"
5a906521-ccf9-5d63-bf8c-649ecaae78ae,tg:rubgr:3621,Keywords,2,"Bialostocki, Jan"
5a906521-ccf9-5d63-bf8c-649ecaae78ae,tg:rubgr:3621,Keywords,3,"Vecellio, Cesare"
0cabe6b7-aee2-5c97-8953-cbaaece1f39e,tg:rubgr:2933,Keywords,1,"Sauerländer, Willibald"
0cabe6b7-aee2-5c97-8953-cbaaece1f39e,tg:rubgr:2933,Keywords,2,"Sedlmayr, Hans"
8b8be39a-e470-537f-b220-92a45eea442c,tg:rubgr:629,Keywords,1,"Banbury, Upton House, National Trust"
feff8e43-33c6-586d-a63f-3aabe0f40d02,tg:rubgr:3271,Keywords,1,"Holbein, Ambrosius"
feff8e43-33c6-586d-a63f-3aabe0f40d02,tg:rubgr:3271,Keywords,2,"Holbein, Hans II"
feff8e43-33c6-586d-a63f-3aabe0f40d02,tg:rubgr:3271,Keywords,3,Materieel-technisch onderzoek
feff8e43-33c6-586d-a63f-3aabe0f40d02,tg:rubgr:3271,Keywords,4,"Schmid, Heinrich Alfred"
feff8e43-33c6-586d-a63f-3aabe0f40d02,tg:rubgr:3271,Keywords,5,"Boerlin, Paul-Henry"
6e01bac8-d4d9-511a-98a8-749c3e78f348,tg:rubgr:783,Keywords,1,"Toeput, Lodewijk"
6e01bac8-d4d9-511a-98a8-749c3e78f348,tg:rubgr:783,Keywords,2,"Peltzer, Arthur Rudolf"
f9b9c51a-3c4c-5ed6-926f-1a3df00b472d,tg:rubgr:279,Keywords,1,"Londen, Witt Library"
311f64fc-781c-56e3-8c98-1bd1fc2447aa,tg:rubgr:2876,Keywords,1,"Beham, Hans Sebald"
311f64fc-781c-56e3-8c98-1bd1fc2447aa,tg:rubgr:2876,Keywords,2,"Sachs, Hans"
311f64fc-781c-56e3-8c98-1bd1fc2447aa,tg:rubgr:2876,Keywords,3,"Röttinger, Heinrich"
311f64fc-781c-56e3-8c98-1bd1fc2447aa,tg:rubgr:2876,Keywords,4,"Zoozmann, Richard"
26d9ba97-144c-56fa-a563-bb865182dd07,tg:rubgr:296,Keywords,1,kostuum
9c2216bc-c3c5-52ba-aeaf-f332b4233d68,tg:rubgr:1309,Keywords,1,"Borchard Metzger, Evelyn"
9c2216bc-c3c5-52ba-aeaf-f332b4233d68,tg:rubgr:1309,Keywords,2,"Borchard, Samuel"
493e99eb-cb8e-5e03-9752-e6ba16852e2f,tg:rubgr:2175,Keywords,1,"Cornette, Arthur"
493e99eb-cb8e-5e03-9752-e6ba16852e2f,tg:rubgr:2175,Keywords,2,"Henne, Alexandre"
493e99eb-cb8e-5e03-9752-e6ba16852e2f,tg:rubgr:2175,Keywords,3,"Wauters, Alphonse"
493e99eb-cb8e-5e03-9752-e6ba16852e2f,tg:rubgr:2175,Keywords,4,"Pulitzer, Henry F."
0e722af1-4498-5738-a902-031fe8a2d6d4,tg:rubgr:2525,Keywords,1,tekenkunst
0e722af1-4498-5738-a902-031fe8a2d6d4,tg:rubgr:2525,Keywords,2,"Napels, Museo Nazionale di Capodimonte"
0e722af1-4498-5738-a902-031fe8a2d6d4,tg:rubgr:2525,Keywords,3,"München, Staatliche Graphische Sammlung"
45a99b88-71ca-55d5-8839-195434b5dbe2,tg:rubgr:1935,Keywords,1,"Bergmans, Simone"
2c9c4d0f-6bcf-5106-8a6c-b1eaf983c5cc,tg:rubgr:3908,Keywords,1,"Weiditz, Hans (II)"
2c9c4d0f-6bcf-5106-8a6c-b1eaf983c5cc,tg:rubgr:3908,Keywords,2,"Brandt, Sebastian"
2c9c4d0f-6bcf-5106-8a6c-b1eaf983c5cc,tg:rubgr:3908,Keywords,3,"Fraenger, Wilhelm"
a3c8cd11-e02e-5c6a-b29d-26a7ac1aef7c,tg:rubgr:900,Keywords,1,iconografie
a3c8cd11-e02e-5c6a-b29d-26a7ac1aef7c,tg:rubgr:900,Keywords,2,"Jameson, Anna Brownell (née Murphy)"
785898ee-06ad-5d83-95e6-9058f2215a15,tg:rubgr:1466,Keywords,1,kostuum
785898ee-06ad-5d83-95e6-9058f2215a15,tg:rubgr:1466,Keywords,2,"Danckert, Werner"
5753495c-9cdf-5725-844d-a0ce53d09074,tg:rubgr:453,Keywords,1,getijdenboek
5753495c-9cdf-5725-844d-a0ce53d09074,tg:rubgr:453,Keywords,2,"Laborde, Alexandre"
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,1,"Cort, Cornelis"
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,10,"Peltzer, Rudolf Arthur"
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,11,"Zimmermann, Heinrich"
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,2,"Franck, Pauwels"
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,3,"Valckenborch, Gillis van"
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,4,Leopold Willem (aartshertog)
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,5,Rudolf II (keizer)
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,6,inventaris
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,7,"Benesch, Otto"
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,8,"Bierens de Haan, J.C.J."
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Keywords,9,"Köhler, Wilhelm"
ddefc011-f99e-5d43-a5fd-92da4a2f8571,tg:rubgr:516,Keywords,1,voorwerp
ddefc011-f99e-5d43-a5fd-92da4a2f8571,tg:rubgr:516,Keywords,2,"Coo, Jozef De"
3d7c8a22-911d-58cf-bf84-1130ebdacd7f,tg:rubgr:4721,Keywords,1,"Francia, Peter de"
c3b5b073-5b64-5a1c-bf40-4071d3851bbc,tg:rubgr:1523,Keywords,1,"Seiffert-Wattenberg, Richard"
12d924c6-0c6f-5d55-a892-c4fcf14d2580,tg:rubgr:1489,Keywords,1,"Grimmer, Abel"
12d924c6-0c6f-5d55-a892-c4fcf14d2580,tg:rubgr:1489,Keywords,2,"Delporte, Franz"
12d924c6-0c6f-5d55-a892-c4fcf14d2580,tg:rubgr:1489,Keywords,3,"Londen, Witt Library"
4631b888-43e7-5dbf-a4b7-614c6b483680,tg:rubgr:4371,Keywords,1,"Wertinger, Hans"
f4107af4-cf7f-5ba2-a820-84ca5f0708f7,tg:rubgr:1173,Keywords,1,"Verhaecht, Tobias"
f4107af4-cf7f-5ba2-a820-84ca5f0708f7,tg:rubgr:1173,Keywords,2,inventaris
a0aba175-ffaa-5824-bd8b-2f42ae5aeb55,tg:rubgr:845,Keywords,1,"Brueghel, Pieter (III)"
a0aba175-ffaa-5824-bd8b-2f42ae5aeb55,tg:rubgr:845,Keywords,2,"Gent, Museum voor Schone Kunsten"
0265a84a-7f33-5fee-8cd7-147a41a73945,tg:rubgr:1870,Keywords,1,"Camerarius, Joachim (II)"
aa0b9e98-d67c-5364-9aec-f3a8afeade75,tg:rubgr:4058,Keywords,1,"Pinchart, Alexandre"
5890ab48-f9cf-53a0-b4e4-3312d76db727,tg:rubgr:795,Keywords,1,"Colombier, Pierre du"
7e300db7-5369-5990-a14e-07be486d33ef,tg:rubgr:3637,Keywords,1,"Sadeler, Aegidius"
05093b62-57f1-5c3a-8555-9495af545ba1,tg:rubgr:2476,Keywords,1,"Gerszi, Teréz"
2f746994-6a19-503f-8a93-f90aec2bc1cb,tg:rubgr:5219,Keywords,1,"Boumans, René"
4fc429da-736e-529e-96e4-c1da257858ca,tg:rubgr:2533,Keywords,1,"Cleve, Marten van (I)"
4fc429da-736e-529e-96e4-c1da257858ca,tg:rubgr:2533,Keywords,2,"Bangel, Rudolf"
4fc429da-736e-529e-96e4-c1da257858ca,tg:rubgr:2533,Keywords,3,"Londen, Witt Library"
4fc429da-736e-529e-96e4-c1da257858ca,tg:rubgr:2533,Keywords,4,"Darmstadt, Hessisches Landesmuseum Darmstadt"
42fd8f56-7828-50e9-81ad-0a5de5a7bbd6,tg:rubgr:2163,Keywords,1,"Katz, H."
06266362-5c9e-5829-9f77-2db566662df6,tg:rubgr:4263,Keywords,1,wandtapijten
b0103e34-f98b-51d2-821c-b8c5639f1665,tg:rubgr:4799,Keywords,1,"Panofsky, Erwin"
b0103e34-f98b-51d2-821c-b8c5639f1665,tg:rubgr:4799,Keywords,2,"Schlosser, Julius von"
e593c94e-eeb5-59c1-aa51-b619fdf0e6e2,tg:rubgr:1061,Keywords,1,"Cleve, Marten van (I)"
e593c94e-eeb5-59c1-aa51-b619fdf0e6e2,tg:rubgr:1061,Keywords,2,"Faggin, Giorgio T."
f7bcd536-de12-518d-ac18-50edb030a10c,tg:rubgr:404,Keywords,1,"Londen, Witt Library"
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,Keywords,1,"Fenton, Henry"
71763ecf-0743-5d9a-a5ed-cd306aabc2a7,tg:rubgr:1431,Keywords,1,"Cleve, Marten van (I)"
71763ecf-0743-5d9a-a5ed-cd306aabc2a7,tg:rubgr:1431,Keywords,2,"Benesch, Otto"
71763ecf-0743-5d9a-a5ed-cd306aabc2a7,tg:rubgr:1431,Keywords,3,Certificaat
71763ecf-0743-5d9a-a5ed-cd306aabc2a7,tg:rubgr:1431,Keywords,4,"Antwerpen, KMSKA"
71763ecf-0743-5d9a-a5ed-cd306aabc2a7,tg:rubgr:1431,Keywords,5,"Londen, Witt Library"
e4e80074-4d13-5aba-8db9-faad7c8abe30,tg:rubgr:957,Keywords,1,"Bernald, Eugene"
a17f9521-e5b0-5c00-939a-4a8930a0f75d,tg:rubgr:812,Keywords,1,veilinghuis
1025d649-2e10-5fdd-9ec1-416c23957123,tg:rubgr:49,Keywords,1,"Sadeler, Aegidius"
1025d649-2e10-5fdd-9ec1-416c23957123,tg:rubgr:49,Keywords,2,"Sadeler, Marcus"
1025d649-2e10-5fdd-9ec1-416c23957123,tg:rubgr:49,Keywords,3,"Spranger, Bartholomeus"
b0107378-7ad2-5a5a-ade1-36e76f0bb61a,tg:rubgr:2358,Keywords,1,"Londen, National Gallery of Art"
4d9c8ac6-4598-5be6-b86e-14c052825d6b,tg:rubgr:5167,Keywords,1,"Focillon, Henri"
47079940-5dc0-571c-ba1b-916121917b5e,tg:rubgr:1124,Keywords,1,"Gombrich, Ernst H."
22f331f3-7920-5dd7-8384-bb55143d8842,tg:rubgr:3119,Keywords,1,"Arundel, Thomas Howard, Earl of"
b78a867a-9a4c-5b5f-a5a3-e3310ccc8db9,tg:rubgr:111,Keywords,1,Ovidius
b78a867a-9a4c-5b5f-a5a3-e3310ccc8db9,tg:rubgr:111,Keywords,2,"Wickram, Jörg"
b78a867a-9a4c-5b5f-a5a3-e3310ccc8db9,tg:rubgr:111,Keywords,3,"Bolte, Johannes"
e18f9618-2c41-57d3-8b16-9ca90cb5addb,tg:rubgr:4326,Keywords,1,"Grünewald, Matthias"
e18f9618-2c41-57d3-8b16-9ca90cb5addb,tg:rubgr:4326,Keywords,2,"Holbein, Hans II"
e18f9618-2c41-57d3-8b16-9ca90cb5addb,tg:rubgr:4326,Keywords,3,"Grote, Ludwig"
907e564d-e66f-5390-917b-ac4388103efc,tg:rubgr:1574,Keywords,1,"Cleve, Marten van (I)"
907e564d-e66f-5390-917b-ac4388103efc,tg:rubgr:1574,Keywords,2,"Gudlaugsson, S.J."
