ResourceID,brocade.id,card,order,Related Dossier
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,RelatedDossiers,3,AFG_006
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,RelatedDossiers,4,AFG_009
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,RelatedDossiers,5,AFG_011
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,RelatedDossiers,6,AFG_019
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,RelatedDossiers,7,AFG_041
85ba722d-08db-5015-9da8-49b88e75e9ba,tg:rubgr:2495,RelatedDossiers,1,AFG_083
61b6fd53-dbc6-5123-aebe-8016eb83412e,tg:rubgr:4812,RelatedDossiers,1,AFG_133
61b6fd53-dbc6-5123-aebe-8016eb83412e,tg:rubgr:4812,RelatedDossiers,2,AFG_023
022ad12a-59b5-5b8d-aae7-6d48236c2b15,tg:rubgr:4238,RelatedDossiers,1,AFG_111
780ab070-a828-5e2f-9b4f-1d03f06e47da,tg:rubgr:3007,RelatedDossiers,1,AFG_089
a2e66723-c019-53f4-91dd-3c0e51f60622,tg:rubgr:1190,RelatedDossiers,1,AFG_028
523bf2b7-2b67-560f-909f-687d4fd4f5f2,tg:rubgr:4668,RelatedDossiers,1,AFG_122
523bf2b7-2b67-560f-909f-687d4fd4f5f2,tg:rubgr:4668,RelatedDossiers,2,AFG_003
523bf2b7-2b67-560f-909f-687d4fd4f5f2,tg:rubgr:4668,RelatedDossiers,3,AFG_010
7845f4f7-ecb1-5b54-aee5-50b389ae4191,tg:rubgr:3457,RelatedDossiers,1,AFG_094
8113f634-ac83-5bb6-be43-8ae7cbedd8bc,tg:rubgr:4392,RelatedDossiers,1,AFG_111
8113f634-ac83-5bb6-be43-8ae7cbedd8bc,tg:rubgr:4392,RelatedDossiers,2,AFG_034
d13b7032-7d8d-5c57-99ec-71af8e3be9f1,tg:rubgr:2616,RelatedDossiers,1,AFG_084
f93301f4-cd52-55e1-bab3-89323aacd591,tg:rubgr:3904,RelatedDossiers,1,AFG_102
9b56518b-21e4-581e-8cb5-d57167039d7e,tg:rubgr:1939,RelatedDossiers,1,AFG_054
52c86253-731f-55a6-8ab5-c11970f339a4,tg:rubgr:5079,RelatedDossiers,1,AFG_141
a3f42e14-c33b-56d4-bf59-c6bea3cb9d19,tg:rubgr:1893,RelatedDossiers,1,AFG_052
35aa1f80-1045-5454-9c4c-6e375ddb78fa,tg:rubgr:2246,RelatedDossiers,1,AFG_069
4e5ff191-000e-5fee-adc6-7699209751a2,tg:rubgr:2753,RelatedDossiers,1,AFG_086
2cf12894-70e3-5aff-a0b7-b92614f88dbb,tg:rubgr:5096,RelatedDossiers,1,AFG_142
2cf12894-70e3-5aff-a0b7-b92614f88dbb,tg:rubgr:5096,RelatedDossiers,2,AFG_005
2cf12894-70e3-5aff-a0b7-b92614f88dbb,tg:rubgr:5096,RelatedDossiers,3,AFG_037
04027917-280c-5a87-b590-882dc11a34b9,tg:rubgr:3841,RelatedDossiers,1,AFG_100
11087a71-7aed-5876-b54a-9362a17a4783,tg:rubgr:849,RelatedDossiers,1,AFG_019
df1c68a7-32f4-5989-8a6c-9b0b4986c4ca,tg:rubgr:12,RelatedDossiers,1,AFG_001
df1c68a7-32f4-5989-8a6c-9b0b4986c4ca,tg:rubgr:12,RelatedDossiers,2,AFG_007
9e4d6ca9-2fd3-5a18-9b86-619ef451100c,tg:rubgr:2303,RelatedDossiers,1,AFG_076
2ca52b58-c1db-5c90-b534-638d62f807e9,tg:rubgr:4687,RelatedDossiers,1,AFG_124
5ae49da3-1771-55bd-91e4-e63fb0247993,tg:rubgr:3142,RelatedDossiers,1,AFG_090
224c1d54-ae3a-5cd3-b492-a2ff8fbddddc,tg:rubgr:1485,RelatedDossiers,1,AFG_039
7abc4601-5dde-5b07-ab00-2a598ca6239e,tg:rubgr:3512,RelatedDossiers,1,AFG_094
a9179a4c-706a-5fb7-8e8b-036e95c05141,tg:rubgr:234,RelatedDossiers,1,AFG_004
81af3772-7931-50bb-b3ce-546146924ec9,tg:rubgr:4003,RelatedDossiers,1,AFG_104
36d33029-585b-59cf-b9af-9cbeb0765ac9,tg:rubgr:1201,RelatedDossiers,1,AFG_029
d77b195e-dead-5122-8d15-afd7cbe73ef9,tg:rubgr:664,RelatedDossiers,1,AFG_015
15f27be2-61cb-5ba6-a8de-95777fd32235,tg:rubgr:3396,RelatedDossiers,1,AFG_093
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,RelatedDossiers,1,AFG_113
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,RelatedDossiers,2,AFG_010
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,RelatedDossiers,3,AFG_011
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,RelatedDossiers,4,AFG_016
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,RelatedDossiers,5,AFG_022
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,RelatedDossiers,6,AFG_031
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,RelatedDossiers,7,AFG_043
13186773-536d-5537-9a2d-5ba7fec83af7,tg:rubgr:1651,RelatedDossiers,1,AFG_045
eb66a900-3997-53ec-8888-88a482a05799,tg:rubgr:4900,RelatedDossiers,1,AFG_136
22375eab-60a5-5afc-8627-502be6894b98,tg:rubgr:5242,RelatedDossiers,1,AFG_144
e5f9148b-9d48-5872-a11c-6957d205bf71,tg:rubgr:2587,RelatedDossiers,1,AFG_084
3fadd2a7-bef3-575b-8fa8-cc35826e27dd,tg:rubgr:2568,RelatedDossiers,1,AFG_083
3fadd2a7-bef3-575b-8fa8-cc35826e27dd,tg:rubgr:2568,RelatedDossiers,2,AFG_046
8d25decc-ba0a-5c00-af2d-3cec9816aea0,tg:rubgr:4845,RelatedDossiers,1,AFG_134
ce1b3427-debc-556c-8cdd-5b2144310abb,tg:rubgr:2092,RelatedDossiers,1,AFG_058
fc7c1d72-5eeb-5e96-9ded-db1c61d96891,tg:rubgr:2138,RelatedDossiers,1,AFG_058
33fb1add-b472-5e93-8dcd-af4e1641cacb,tg:rubgr:5307,RelatedDossiers,1,AFG_145
921505d2-51a6-55f4-931a-83c02271ee27,tg:rubgr:1344,RelatedDossiers,1,AFG_034
921505d2-51a6-55f4-931a-83c02271ee27,tg:rubgr:1344,RelatedDossiers,2,AFG_035
32e582d9-6f3f-54bb-80a2-3e09a76ad971,tg:rubgr:3379,RelatedDossiers,1,AFG_093
534eb5c2-84a7-5177-a836-f094f4e3100a,tg:rubgr:371,RelatedDossiers,1,AFG_007
9cca02d3-b8c8-5d5b-ba46-0ea04f50bd00,tg:rubgr:2991,RelatedDossiers,1,AFG_088
e886ab72-fb68-5742-8df3-15c9b832c223,tg:rubgr:4146,RelatedDossiers,1,AFG_109
f6823643-c136-5556-9cf4-d1c6c29be8b4,tg:rubgr:3683,RelatedDossiers,1,AFG_097
6e06f9e4-165a-5e66-bafc-a4a3054a7b18,tg:rubgr:1714,RelatedDossiers,1,AFG_046
9eb3d3f9-2ce9-5956-ba3e-be141c989877,tg:rubgr:3729,RelatedDossiers,1,AFG_098
e02c5279-352d-527f-806d-4fe953d428ce,tg:rubgr:721,RelatedDossiers,1,AFG_017
ff783edd-8daf-5246-bc87-51adada9307f,tg:rubgr:4516,RelatedDossiers,1,AFG_116
a79d539d-3558-58c1-af78-08edaf837f7d,tg:rubgr:2211,RelatedDossiers,1,AFG_066
8d8416e6-ab10-5371-ba54-9ef57ef605cc,tg:rubgr:2641,RelatedDossiers,1,AFG_084
3c15741d-8db2-5e0f-b748-4fd6a5b38cbf,tg:rubgr:5184,RelatedDossiers,1,AFG_143
bce7afa0-9037-55d7-b745-88a9f24a7014,tg:rubgr:3953,RelatedDossiers,1,AFG_102
7ff44e61-e01f-5e16-ba7f-dffec65b46ff,tg:rubgr:3400,RelatedDossiers,1,AFG_093
7ff44e61-e01f-5e16-ba7f-dffec65b46ff,tg:rubgr:3400,RelatedDossiers,2,AFG_046
a8eb8186-ffc7-5528-bf47-55178e05a8e6,tg:rubgr:408,RelatedDossiers,1,AFG_008
cb9e7ee8-bf21-568b-b1c4-73c429013948,tg:rubgr:4795,RelatedDossiers,1,AFG_132
052ebd68-8bbb-56a8-9aed-b7eaf7647b36,tg:rubgr:3050,RelatedDossiers,1,AFG_089
9d6029b1-dce6-5433-8151-f0d84784ff95,tg:rubgr:1597,RelatedDossiers,1,AFG_043
4dfb53d3-c5cb-5ffc-9f4b-56049ee4cee8,tg:rubgr:1082,RelatedDossiers,1,AFG_023
1d05fcac-e426-55d5-8b89-881b0549bcc6,tg:rubgr:3545,RelatedDossiers,1,AFG_095
4ead89b1-86b4-5d4a-be37-6589b178bcca,tg:rubgr:4280,RelatedDossiers,1,AFG_111
408eb9eb-da03-51d2-be0a-9730a15ee1e3,tg:rubgr:1578,RelatedDossiers,1,AFG_042
408eb9eb-da03-51d2-be0a-9730a15ee1e3,tg:rubgr:1578,RelatedDossiers,2,AFG_045
92850298-4a92-592c-80f0-2d51defba043,tg:rubgr:3115,RelatedDossiers,1,AFG_090
ea43ca4b-2191-5c32-b0b8-9d84602a5a28,tg:rubgr:1128,RelatedDossiers,1,AFG_024
3d30bb3e-ae7b-5776-80ac-f3438f4607c2,tg:rubgr:1981,RelatedDossiers,1,AFG_055
10d44f11-4435-524c-ac52-b4f4796ec0ff,tg:rubgr:45,RelatedDossiers,1,AFG_001
9100f0cc-8fbf-56d4-85a7-29e2ab8e92d4,tg:rubgr:2354,RelatedDossiers,1,AFG_077
8a6981c5-eae3-5588-9654-39d2ee9faa28,tg:rubgr:2704,RelatedDossiers,1,AFG_085
34d717ed-a2bd-5466-a286-3c1cd7a93249,tg:rubgr:3816,RelatedDossiers,1,AFG_099
35a39511-918e-5f6c-bafb-1dba16b27679,tg:rubgr:2773,RelatedDossiers,1,AFG_086
854f14d5-deeb-522c-94ce-e50eec317e1d,tg:rubgr:3861,RelatedDossiers,1,AFG_101
6c6c5464-ba0d-5498-a4e1-734624d515f2,tg:rubgr:2289,RelatedDossiers,1,AFG_074
ca1b719c-6890-5eff-9096-197af0df9643,tg:rubgr:869,RelatedDossiers,1,AFG_019
b0775a9d-c7c0-561a-9899-ae8d18d70d56,tg:rubgr:32,RelatedDossiers,1,AFG_001
f07ea4f6-a3c8-521e-a31e-1094327f2b54,tg:rubgr:2323,RelatedDossiers,1,AFG_077
2c0aecba-c495-504d-b758-8ec74947013f,tg:rubgr:490,RelatedDossiers,1,AFG_010
a5e9c993-f8ec-5d1b-96d7-36378ca7e755,tg:rubgr:3162,RelatedDossiers,1,AFG_090
23e7b41a-1bec-5653-8ea0-ae83b6d34db7,tg:rubgr:3498,RelatedDossiers,1,AFG_094
f6c2f3c1-04d3-51dd-90e6-579deb1ab5c0,tg:rubgr:3532,RelatedDossiers,1,AFG_095
d9a41428-1295-52da-b7c2-e5e06c96c055,tg:rubgr:4218,RelatedDossiers,1,AFG_111
d9a41428-1295-52da-b7c2-e5e06c96c055,tg:rubgr:4218,RelatedDossiers,2,AFG_070
859df229-c783-5231-a499-2136065cbe2e,tg:rubgr:3027,RelatedDossiers,1,AFG_089
9122fb84-ea09-5f5b-93e5-ac3bb9aca3ef,tg:rubgr:4648,RelatedDossiers,1,AFG_121
18a729da-e127-5283-8e39-9dc52038d8b3,tg:rubgr:185,RelatedDossiers,1,AFG_003
65b7a9d5-7eea-51c9-b6c2-6e40e2ea3177,tg:rubgr:3477,RelatedDossiers,1,AFG_094
ca6d282b-3459-5e9d-97c6-90d9840a41a1,tg:rubgr:2636,RelatedDossiers,1,AFG_084
3ed8188d-135e-52b7-8d2a-1b1795796bd1,tg:rubgr:1919,RelatedDossiers,1,AFG_054
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,RelatedDossiers,1,AFG_102
b73c2fb1-b48d-57fe-ae9c-34142079d996,tg:rubgr:5059,RelatedDossiers,1,AFG_140
b73c2fb1-b48d-57fe-ae9c-34142079d996,tg:rubgr:5059,RelatedDossiers,2,AFG_019
9759ccb4-cefd-5160-b364-e618cab59fa6,tg:rubgr:886,RelatedDossiers,1,AFG_019
0d55f7a3-184c-5971-b49f-630637940c05,tg:rubgr:2266,RelatedDossiers,1,AFG_070
0d55f7a3-184c-5971-b49f-630637940c05,tg:rubgr:2266,RelatedDossiers,2,AFG_111
5ce217b9-2ad7-5148-ac44-ab318aa5c38a,tg:rubgr:756,RelatedDossiers,1,AFG_017
daf851b1-0846-55cd-96e3-19242f6bbe7f,tg:rubgr:1299,RelatedDossiers,1,AFG_034
25d34bc7-a849-5572-8bc5-d14bfe4efdf2,tg:rubgr:4561,RelatedDossiers,1,AFG_116
25d34bc7-a849-5572-8bc5-d14bfe4efdf2,tg:rubgr:4561,RelatedDossiers,2,AFG_006
25d34bc7-a849-5572-8bc5-d14bfe4efdf2,tg:rubgr:4561,RelatedDossiers,3,AFG_008
09eb1add-7c4a-519d-a8a9-30e59227baa7,tg:rubgr:1763,RelatedDossiers,1,AFG_046
faa1149a-d796-507d-ac48-8bf309188470,tg:rubgr:306,RelatedDossiers,1,AFG_006
ccd7043d-9879-5247-86e7-253739f81e1e,tg:rubgr:4131,RelatedDossiers,1,AFG_109
ccd7043d-9879-5247-86e7-253739f81e1e,tg:rubgr:4131,RelatedDossiers,2,AFG_007
bb26df9f-54d2-51bd-afce-9316c08c6e91,tg:rubgr:1333,RelatedDossiers,1,AFG_034
b05141e0-9531-562a-943e-4b6a829d1ecd,tg:rubgr:4998,RelatedDossiers,1,AFG_137
b05141e0-9531-562a-943e-4b6a829d1ecd,tg:rubgr:4998,RelatedDossiers,2,AFG_011
7d88fc32-d444-5305-890f-5313cb3c50c5,tg:rubgr:4832,RelatedDossiers,1,AFG_134
c70cf02e-f589-52b5-bcfc-733b1e201380,tg:rubgr:5235,RelatedDossiers,1,AFG_144
c70cf02e-f589-52b5-bcfc-733b1e201380,tg:rubgr:5235,RelatedDossiers,2,AFG_020
c70cf02e-f589-52b5-bcfc-733b1e201380,tg:rubgr:5235,RelatedDossiers,3,AFG_021
9364cab8-f89f-5b94-8317-d17f8d382031,tg:rubgr:4977,RelatedDossiers,1,AFG_137
9364cab8-f89f-5b94-8317-d17f8d382031,tg:rubgr:4977,RelatedDossiers,2,AFG_020
ea113bec-2e80-5406-802c-f154b9fe444e,tg:rubgr:2909,RelatedDossiers,1,AFG_086
200995c6-ab62-5289-9db9-f14f9b256657,tg:rubgr:1626,RelatedDossiers,1,AFG_044
07011f4c-837e-5d0e-b5ec-2e698f77f59e,tg:rubgr:613,RelatedDossiers,1,AFG_013
3c88ae82-438a-54bd-9cc1-ec490ff53f1c,tg:rubgr:4424,RelatedDossiers,1,AFG_112
915154c8-3067-57bd-ba8f-8c591cfaa506,tg:rubgr:1276,RelatedDossiers,1,AFG_033
024f7026-7e83-5b8d-a77b-998353e81f7b,tg:rubgr:243,RelatedDossiers,1,AFG_005
2b5e8e9c-4ebd-572a-a9ba-0cc31ec8100e,tg:rubgr:4074,RelatedDossiers,1,AFG_107
19ab8729-6e8e-5693-a5de-3ba9f2dc923c,tg:rubgr:1558,RelatedDossiers,1,AFG_042
645ad24a-702c-5545-aec7-bd388bef334b,tg:rubgr:3565,RelatedDossiers,1,AFG_097
1546075f-2ff9-5a37-8bdc-99c500f12c5d,tg:rubgr:1108,RelatedDossiers,1,AFG_023
740b5e34-3a41-556d-b60f-c76d1eb4331c,tg:rubgr:3135,RelatedDossiers,1,AFG_090
740b5e34-3a41-556d-b60f-c76d1eb4331c,tg:rubgr:3135,RelatedDossiers,2,AFG_091
1038d3cf-fc36-58d0-b715-5092319f2228,tg:rubgr:994,RelatedDossiers,1,AFG_022
3d74de39-ba4b-530c-9791-68ea938f334a,tg:rubgr:65,RelatedDossiers,1,AFG_002
3d74de39-ba4b-530c-9791-68ea938f334a,tg:rubgr:65,RelatedDossiers,2,AFG_003
c2e997a1-7449-5a06-b469-dc1892089fbd,tg:rubgr:2374,RelatedDossiers,1,AFG_077
3e7c6897-8dc9-51ac-9c3b-18d6b602b24b,tg:rubgr:2724,RelatedDossiers,1,AFG_085
9c0eddc1-e3e6-5159-b806-52980880b6df,tg:rubgr:3836,RelatedDossiers,1,AFG_100
295094eb-eb1c-58ce-9de9-bd5eef44c85e,tg:rubgr:2231,RelatedDossiers,1,AFG_068
7d683130-5372-5690-a939-e7a67f36d0e1,tg:rubgr:2661,RelatedDossiers,1,AFG_084
576ccf06-c806-5cca-a58d-7d86b50ba061,tg:rubgr:3973,RelatedDossiers,1,AFG_102
b7d7f430-f6e4-55ef-9464-a6e98b203d40,tg:rubgr:3420,RelatedDossiers,1,AFG_093
66728321-0133-5ca5-8c01-bc2997d7cff0,tg:rubgr:428,RelatedDossiers,1,AFG_009
cbfbcabc-109e-5e36-a400-47abbd1d7957,tg:rubgr:582,RelatedDossiers,1,AFG_011
241bff70-c125-522f-9111-2f56a2af1a74,tg:rubgr:3070,RelatedDossiers,1,AFG_089
741a0ead-6c6a-5bc8-ad4f-a0eddbf5e38d,tg:rubgr:2548,RelatedDossiers,1,AFG_083
dd92bb81-a885-51d4-848a-951902c474a2,tg:rubgr:4865,RelatedDossiers,1,AFG_135
0f85d3ae-598e-5910-bf9d-a5575596a8d8,tg:rubgr:2118,RelatedDossiers,1,AFG_058
6b9f2d41-b8b3-5692-96cb-b385159c925a,tg:rubgr:5327,RelatedDossiers,1,AFG_145
5112f1eb-17f5-5ee8-8479-6540e8a76e95,tg:rubgr:3359,RelatedDossiers,1,AFG_093
eb84913e-0439-527c-97ed-a1387bb3fb60,tg:rubgr:1364,RelatedDossiers,1,AFG_036
4f1e37c5-448c-5604-a341-443e8ebb12b2,tg:rubgr:351,RelatedDossiers,1,AFG_006
805f03a1-2f47-5b5e-8a10-2b7551fc9751,tg:rubgr:4166,RelatedDossiers,1,AFG_109
fd00a670-90b8-5f70-b6d1-2ef8a0822864,tg:rubgr:3709,RelatedDossiers,1,AFG_098
0d15c65c-b3ae-5f61-801d-f559186c9403,tg:rubgr:1734,RelatedDossiers,1,AFG_046
123d7df4-6933-5509-9de7-63e8c16b0783,tg:rubgr:701,RelatedDossiers,1,AFG_016
47ee8914-36e3-532d-a236-f26dc4ac3c6e,tg:rubgr:4536,RelatedDossiers,1,AFG_116
47ee8914-36e3-532d-a236-f26dc4ac3c6e,tg:rubgr:4536,RelatedDossiers,2,AFG_028
65204a2a-0ff5-56ea-932e-190567e0c2d6,tg:rubgr:214,RelatedDossiers,1,AFG_004
51bc7be6-03e8-5c91-a965-9affc2f2c695,tg:rubgr:4023,RelatedDossiers,1,AFG_106
ec00f51b-7b4a-5cc4-b9a1-c7b1ee66bce7,tg:rubgr:1221,RelatedDossiers,1,AFG_029
83ce614c-5c83-5295-9566-031cb94f4fa2,tg:rubgr:644,RelatedDossiers,1,AFG_015
98ddbd0d-35ae-5c19-859e-ebc46809785a,tg:rubgr:4473,RelatedDossiers,1,AFG_114
98ddbd0d-35ae-5c19-859e-ebc46809785a,tg:rubgr:4473,RelatedDossiers,2,AFG_015
07406529-3cbf-51d6-b811-14df16ebd749,tg:rubgr:4189,RelatedDossiers,1,AFG_109
5b3c0eb0-e7a8-5a58-a267-fa0dc538bdb6,tg:rubgr:1671,RelatedDossiers,1,AFG_045
20c9d7ae-ea81-5e31-8778-dd024d6362f9,tg:rubgr:4920,RelatedDossiers,1,AFG_136
20c9d7ae-ea81-5e31-8778-dd024d6362f9,tg:rubgr:4920,RelatedDossiers,2,AFG_021
d68daed2-8fe8-5c2a-b1d6-e8dc2ccd0cf5,tg:rubgr:5262,RelatedDossiers,1,AFG_144
3dfa81e8-1598-5bac-b16d-2b01fe0dfe02,tg:rubgr:3820,RelatedDossiers,1,AFG_099
3b077026-0a5b-5089-8a47-1a0cfcc57c8b,tg:rubgr:2732,RelatedDossiers,1,AFG_085
9d3fdc63-3567-5672-9553-5d5f04cff070,tg:rubgr:828,RelatedDossiers,1,AFG_018
8d677eca-e589-5dc7-bc4c-ac343bf8c47f,tg:rubgr:2362,RelatedDossiers,1,AFG_077
926a7c85-ab9a-55bc-9ce3-9ff3089b6d93,tg:rubgr:73,RelatedDossiers,1,AFG_003
10157050-2ee2-510c-8c5a-8eb135fb268e,tg:rubgr:982,RelatedDossiers,1,AFG_022
702f2311-0842-59ed-ae1a-4c1adafa741f,tg:rubgr:2698,RelatedDossiers,1,AFG_085
514fa8bf-cc3a-5569-a4a4-9d7008f2110c,tg:rubgr:3123,RelatedDossiers,1,AFG_090
5ffd662b-eb9a-566b-83a4-e7680ed19a6d,tg:rubgr:3573,RelatedDossiers,1,AFG_097
084a932f-a8b9-5186-bb4b-212a03370324,tg:rubgr:3089,RelatedDossiers,1,AFG_090
40da0845-4b80-51f2-8f55-53eae2488b6a,tg:rubgr:4259,RelatedDossiers,1,AFG_111
40da0845-4b80-51f2-8f55-53eae2488b6a,tg:rubgr:4259,RelatedDossiers,2,AFG_038
a5b04cf8-4ab9-515b-8314-ec9acfdcdcd5,tg:rubgr:3066,RelatedDossiers,1,AFG_089
28126ef6-e1ba-5d70-abf2-42ec52f343bd,tg:rubgr:594,RelatedDossiers,1,AFG_012
08daffbb-4de7-5c68-870a-8c0d520baed0,tg:rubgr:4609,RelatedDossiers,1,AFG_118
c23be030-75eb-5731-8394-dc8f7b74e304,tg:rubgr:3436,RelatedDossiers,1,AFG_093
6092d21c-4b73-5464-b181-0e3246375994,tg:rubgr:3965,RelatedDossiers,1,AFG_102
289d0e1f-851a-58ab-b9d4-2eb9abbfdf80,tg:rubgr:1958,RelatedDossiers,1,AFG_054
4025b2de-eb3f-5ec1-8575-aadaa085a88b,tg:rubgr:2677,RelatedDossiers,1,AFG_084
48a77db8-9b80-5ad5-a187-d0e5bff90582,tg:rubgr:5018,RelatedDossiers,1,AFG_137
8ae9084d-7ee2-53e7-b665-c4cca8082a88,tg:rubgr:2227,RelatedDossiers,1,AFG_068
27f36619-a863-5225-9ee2-ac17630bc8a3,tg:rubgr:4520,RelatedDossiers,1,AFG_116
3e9e3180-3b9a-571b-8a2b-75f3671c9fb1,tg:rubgr:717,RelatedDossiers,1,AFG_017
3e9e3180-3b9a-571b-8a2b-75f3671c9fb1,tg:rubgr:717,RelatedDossiers,2,AFG_018
ae29222d-cafe-58a1-8f9d-0ba94a49386d,tg:rubgr:1722,RelatedDossiers,1,AFG_046
bfc64ea3-3eb5-5212-b3e7-852c59831839,tg:rubgr:1688,RelatedDossiers,1,AFG_045
f975fa3f-7f16-5fb5-8d78-0ef902988f2c,tg:rubgr:4170,RelatedDossiers,1,AFG_109
b82018c5-27d7-5c9f-b670-894435f1a287,tg:rubgr:347,RelatedDossiers,1,AFG_006
3e7c9dac-4a77-5d73-a4d7-0eb4b598fd3c,tg:rubgr:1372,RelatedDossiers,1,AFG_037
08dd75f0-a775-599f-ad32-e7b73e105cc9,tg:rubgr:5331,RelatedDossiers,1,AFG_145
7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,tg:rubgr:4873,RelatedDossiers,1,AFG_136
e58512e7-cad7-585c-97ed-4a00e344c163,tg:rubgr:5274,RelatedDossiers,1,AFG_145
dac6679d-94e6-5900-9f58-2f4823e4583b,tg:rubgr:4936,RelatedDossiers,1,AFG_136
dac6679d-94e6-5900-9f58-2f4823e4583b,tg:rubgr:4936,RelatedDossiers,2,AFG_017
dac6679d-94e6-5900-9f58-2f4823e4583b,tg:rubgr:4936,RelatedDossiers,3,AFG_018
663c2e76-8bda-59f2-acf6-55792385a054,tg:rubgr:1667,RelatedDossiers,1,AFG_045
9b000c04-dae6-5381-9953-776c3d165f97,tg:rubgr:2948,RelatedDossiers,1,AFG_086
5888e7cc-ecfd-5e14-9716-8afea24d218b,tg:rubgr:4465,RelatedDossiers,1,AFG_113
0bd781da-d62f-5083-9b6f-d8a08ac03796,tg:rubgr:652,RelatedDossiers,1,AFG_015
28d71bef-2df7-5726-9a1e-b5676854bd5c,tg:rubgr:1237,RelatedDossiers,1,AFG_030
184c94bf-92d3-5557-ad99-34cbb0d0c72e,tg:rubgr:4035,RelatedDossiers,1,AFG_106
aac22bf6-f3ad-5e53-8d3d-fb403b572c9e,tg:rubgr:202,RelatedDossiers,1,AFG_004
b486fdb8-b1c2-5d63-b483-0d48075145a8,tg:rubgr:3524,RelatedDossiers,1,AFG_095
3d991fbc-afe0-5335-8759-16cc267da88e,tg:rubgr:1519,RelatedDossiers,1,AFG_040
9c1d8b9c-c8a1-570e-905b-109f6cb1a216,tg:rubgr:3174,RelatedDossiers,1,AFG_090
906b10fa-4a7b-510b-9ac1-4d5efd36636b,tg:rubgr:1149,RelatedDossiers,1,AFG_025
273b8ff6-84fa-5c8e-8eef-2badf9637b65,tg:rubgr:486,RelatedDossiers,1,AFG_010
6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03,tg:rubgr:2335,RelatedDossiers,1,AFG_077
aaafa7bd-f167-527b-92d2-ac85679f8521,tg:rubgr:24,RelatedDossiers,1,AFG_001
c0e15105-1cb8-528e-a8fc-5dde03182264,tg:rubgr:3877,RelatedDossiers,1,AFG_101
e8b5cb3a-9dcb-537f-b8bf-143a8d609c2c,tg:rubgr:2765,RelatedDossiers,1,AFG_086
7d83c2df-3052-53e3-89f3-0c1af9af384b,tg:rubgr:2270,RelatedDossiers,1,AFG_070
7684c3b5-c021-5f14-a3b5-01ccbb15db45,tg:rubgr:890,RelatedDossiers,1,AFG_020
b7e502f8-44b8-5e7c-b2a9-3e3e6448c7e2,tg:rubgr:3898,RelatedDossiers,1,AFG_102
9e69bccf-fc83-56c7-97bd-f02ba99e7638,tg:rubgr:3932,RelatedDossiers,1,AFG_102
9e69bccf-fc83-56c7-97bd-f02ba99e7638,tg:rubgr:3932,RelatedDossiers,2,AFG_045
4659792a-d6dc-5139-9966-52dd544c13a3,tg:rubgr:2620,RelatedDossiers,1,AFG_084
24efb5eb-656f-57c7-8d77-8e58ffede6a0,tg:rubgr:3461,RelatedDossiers,1,AFG_094
51ddf5b2-5bac-5109-8e53-54d677f390cd,tg:rubgr:193,RelatedDossiers,1,AFG_004
5b1cb144-77af-5c46-a2e8-07375e3f7847,tg:rubgr:469,RelatedDossiers,1,AFG_009
69f016d6-24d1-565b-8013-a1488d93b97f,tg:rubgr:3031,RelatedDossiers,1,AFG_089
2d4b88db-7254-575e-b513-28fbf5484354,tg:rubgr:2509,RelatedDossiers,1,AFG_083
2db9708f-4ef0-58e5-a904-567d3969e40f,tg:rubgr:4824,RelatedDossiers,1,AFG_134
1eb7d2f3-c52a-5410-846d-f498de07ddc5,tg:rubgr:2159,RelatedDossiers,1,AFG_060
2c0d1c5c-3b3c-5ed3-a03e-1ac2b6e5e96a,tg:rubgr:1325,RelatedDossiers,1,AFG_034
e337cb00-4f66-5db2-95ea-05f0be605760,tg:rubgr:3318,RelatedDossiers,1,AFG_092
5ea842ac-2366-5d1f-bd34-0b3d4ef61203,tg:rubgr:4127,RelatedDossiers,1,AFG_109
5ea842ac-2366-5d1f-bd34-0b3d4ef61203,tg:rubgr:4127,RelatedDossiers,2,AFG_043
e0ef8a9d-da35-5eb6-ae04-fd8cc3ab84fb,tg:rubgr:310,RelatedDossiers,1,AFG_006
a1c6d2be-0127-5043-98bb-989b32082c22,tg:rubgr:1775,RelatedDossiers,1,AFG_046
93a47045-9e7e-58ce-8c96-0ca734364e0e,tg:rubgr:3748,RelatedDossiers,1,AFG_098
