ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatvoetsc,"h 12,5 b 17 d 18",,,,,,,,,,,,,,,"h 12,5 b 17 d 18 - height, width, depth, kenmerken/lhformatsc.lhformatvoetsc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,h 37 b 28 d 20,,,,,,,,,,,,,,,"h 37 b 28 d 20 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatvoetsc,,,,,,,,,,,,,125,hoogte van voetstuk,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatvoetsc,,,,,,,,,,,,,170,breedte van voetstuk,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatvoetsc,,,,,,,,,,,,,180,diepte van voetstuk,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,370,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,280,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,200,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:1119_#1,K2 B 58 A,0f50d945-283d-5eed-88f3-91dc9634551f,,47985,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_Marks,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Achteraan : <em>M.van Reeth</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,paint (coating),kenmerken/lhtechaanvsc.lhtechtaddsc,kenmerken/lhtechaanvsc.lhkleur,beige (color),,,,,,,,,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gkp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heads (representations),,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvsc.lhtechtaddsc,xgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial patina,,,,,,
0f50d945-283d-5eed-88f3-91dc9634551f,tg:lhsc:1119_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,permission required
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1372_#1,https://data.letterenhuis.be/ark:/24970/0f5fb702-962a-5d7e-9d54-13aef0b299e3,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_AcquisitionNumbers,1,,,,59138,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_Acquisitions,1,tr:lh:2924,"dlod={""name"":""Archief van Herman Vos"",""ark"":""ark:/24970/x0/a0514d95-5397-5293-bfea-8833e371eea2"",""uri"":""/repositories/11/accessions/312871"",""id"":""tr:lh:2924"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a0514d95-5397-5293-bfea-8833e371eea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96798,"dlod={""name"":""Beeldhouwwerken"",""ark"":""ark:/24970/x0/de0205ac-4a6f-5b67-bd27-ed2494eacae9"",""uri"":""/repositories/11/archival_objects/10357389"",""id"":""isad:lh:96798"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van ~[Herman Vos](au::20667)~"",""resourceArk"":""ark:/24970/x0/b7641283-22ce-5ad3-a375-80a0db5c98a4"",""resourceURI"":""/repositories/11/resources/2498346"",""resourceID"":""isad:lh:23349"",""capacity"":""Beeldhouwwerken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/de0205ac-4a6f-5b67-bd27-ed2494eacae9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"h 32,5",,,,,,,,,,,,,,,"h 32,5 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:1372_#1,K2 B 77 B,0f5fb702-962a-5d7e-9d54-13aef0b299e3,tr:lh:2924,59138,,isad:lh:96798,,,,,,,,,,,,,,,,,,,,,,,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Boven de halsafsnede: <em>W.Kreitz</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,paint (coating),kenmerken/lhtechaanvsc.lhtechtaddsc,kenmerken/lhtechaanvsc.lhkleur,green (color),,,,,,,,,,,,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gkp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heads (representations),,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial patina,,,,,,
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.0,permission required
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1288_#1,https://data.letterenhuis.be/ark:/24970/0feb58e5-d613-544e-9f10-76a81cafe4ac,,,
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,e22_AcquisitionNumbers,1,,,,WK,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,h 42 b 34 d 30,,,,,,,,,,,,,,,"h 42 b 34 d 30 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,420,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,340,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,300,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:1288_#1,K2 B 65 B,0feb58e5-d613-544e-9f10-76a81cafe4ac,,WK,,,,,,,,,,,,,,,,,,,,,,,,,,,
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bustes,,
0feb58e5-d613-544e-9f10-76a81cafe4ac,tg:lhsc:1288_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:191_#1,https://data.letterenhuis.be/ark:/24970/10009518-ca4d-55ca-98fd-2dc7df3c2712,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_AcquisitionNumbers,1,,,,220912,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_Acquisitions,1,tr:lh:9837,"dlod={""name"":""Archief van Fernand V. Toussaint van Boelaere"",""ark"":""ark:/24970/x0/6b80e7a1-b808-58d7-927e-7b30a82a3a6b"",""uri"":""/repositories/11/accessions/1052562"",""id"":""tr:lh:9837"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6b80e7a1-b808-58d7-927e-7b30a82a3a6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,Doos 7 / 10,Doos 7 / 10,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_Archives,1,,,,,,,,,,,isad:lh:134679,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/8826a187-5308-5055-8578-e4d02701411a"",""uri"":""/repositories/11/archival_objects/14410656"",""id"":""isad:lh:134679"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Fernand V. Toussaint van Boelaere](au::18583)~"",""resourceArk"":""ark:/24970/x0/b06c4839-7024-59b9-b437-efe9906a112b"",""resourceURI"":""/repositories/11/resources/57676"",""resourceID"":""isad:lh:539"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/8826a187-5308-5055-8578-e4d02701411a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatbrob,19,,,,,,,,,,,,,,,"19 - dimension, kenmerken/lhformatob.lhformatbrob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatdiob,"10,5",,,,,,,,,,,,,,,"10,5 - dimension, kenmerken/lhformatob.lhformatdiob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatbrob,,,,,,,,,,,,,190,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatdiob,,,,,,,,,,,,,105,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:191_#1,T 394 / V,10009518-ca4d-55ca-98fd-2dc7df3c2712,tr:lh:9837,220912,V3 B 1 A1,isad:lh:134679,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,wood (plant material),kenmerken/lhmateriaalob.lhmateriaalsoortob,,,,,,,,,,,,,,,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeob,vschr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writing instruments,,
10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.0,permission required
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:789_#1,https://data.letterenhuis.be/ark:/24970/10098c18-9925-531f-9e2b-97d8b8a5515c,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_AcquisitionNumbers,1,,,,76128,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_Acquisitions,1,tr:lh:3992,"dlod={""name"":""Archief van Herman Teirlinck"",""ark"":""ark:/24970/x0/57f2572d-4515-5a4e-bf24-73e037539a1c"",""uri"":""/repositories/11/accessions/427147"",""id"":""tr:lh:3992"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/57f2572d-4515-5a4e-bf24-73e037539a1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96739,"dlod={""name"":""Beeldhouwwerken"",""ark"":""ark:/24970/x0/0875666d-8983-5007-8f36-8d6d68620a8e"",""uri"":""/repositories/11/archival_objects/10351076"",""id"":""isad:lh:96739"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van ~[Herman Teirlinck](au::18122)~"",""resourceArk"":""ark:/24970/x0/1f975158-9927-5714-bc52-8fc333447c14"",""resourceURI"":""/repositories/11/resources/128189"",""resourceID"":""isad:lh:1198"",""capacity"":""Beeldhouwwerken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/0875666d-8983-5007-8f36-8d6d68620a8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_Conditions,3,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: kleine op neus</p>
</li>
</ul>
<p>(29/08/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: kleine op neus</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,h 42 b 22 d 32,,,,,,,,,,,,,,,"h 42 b 22 d 32 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,420,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,320,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:789_#1,K2 B 24 C,10098c18-9925-531f-9e2b-97d8b8a5515c,tr:lh:3992,76128,,isad:lh:96739,,,,,,,,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_Marks,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Linkerzijkant: _NEMON _</p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,paint (coating),kenmerken/lhtechaanvsc.lhtechtaddsc,kenmerken/lhtechaanvsc.lhkleur,beige (color),,,,,,,,,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gkp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heads (representations),,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial patina,,,,,,
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.0,permission required
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:5046_#1,https://data.letterenhuis.be/ark:/24970/101f7c19-f86a-5e15-8cbf-0cc357239581,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_AcquisitionNumbers,1,,,,15501,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_Acquisitions,1,tr:lh:845,"dlod={""name"":""Schenking van Gustaaf Schamelhout"",""ark"":""ark:/24970/x0/9744c5f8-73e5-55fa-94f9-cd38fd601d63"",""uri"":""/repositories/11/accessions/90418"",""id"":""tr:lh:845"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9744c5f8-73e5-55fa-94f9-cd38fd601d63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_Conditions,1,,,,,,note.lhconditie,"<p>09/02/2005: Goed.</p>
",,,,,,,,,"<p>09/02/2005: Goed.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"20,2 x 15,5 x 2,5",,,,,,,,,,,,,,,"20,2 x 15,5 x 2,5 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,202,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,155,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,25,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:5046_#1,Planex GT / V 255,101f7c19-f86a-5e15-8cbf-0cc357239581,tr:lh:845,15501,,,,,,,,,,,,,,,,,,,,,,,,,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,wood (plant material),kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gbr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bas-relief (sculpture technique),,
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.0,permission required
102cb12c-0513-57a1-bd5a-e2fd374ed0b8,tg:lhob:322_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:322_#1,https://data.letterenhuis.be/ark:/24970/102cb12c-0513-57a1-bd5a-e2fd374ed0b8,,,
102cb12c-0513-57a1-bd5a-e2fd374ed0b8,tg:lhob:322_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,Doos 14 / 3,Doos 14 / 3,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
